産業分類階層,産業コード,産業中分類,従業者規模階層,従業者規模コード,従業者規模,事業所数,従業者数（送出者を除く）／総数(人),従業者数（送出者を除く）／うち男(人),送出者（人）,個人業主及び無給家族従業者／総数(人),個人業主及び無給家族従業者／うち男(人),常用労働者／常用雇用者／正社員･正職員等／総数(人),常用労働者／常用雇用者／正社員･正職員等／うち男(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／総数(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／うち男(人),常用労働者／出向･派遣受入者／総数(人),常用労働者／出向･派遣受入者／うち男(人),臨時雇用者／総数(人),臨時雇用者／うち男(人),現金給与総額(万円),原材料使用額等(万円),製造品出荷額等／総額(万円),製造品出荷額等／製造品出荷額(万円),製造品出荷額等／加工賃収入額(万円),製造品出荷額等／修理料収入額(万円),製造品出荷額等／くず・廃物出荷額(万円),製造品出荷額等／その他の収入額(万円),付加価値額(29人以下は粗付加価値額)(万円),粗付加価値額(万円),有形固定資産額（30人以上）／年初現在高(万円),有形固定資産額（30人以上）／取得額(万円),有形固定資産額（30人以上）／除却額(万円),有形固定資産額（30人以上）／減価償却額(万円)
0,00,総数,1,10,1000人以上,18,38128,31267,1506,-,-,30971,26292,2922,2185,5741,4164,173,82,26221226,146415354,265426550,243402095,1515321,-,-,20509134,111071198,112692943,29676898,5568808,554388,4895128
1,09,食料品製造業,0,00,総数,677,30124,14953,43,43,34,12583,9187,15939,4981,1602,792,837,370,9798597,42511355,72647319,66189522,661190,-,23866,5772741,26702024,28077290,17310943,1629864,274325,1400073
1,09,食料品製造業,1,01,4～9人,242,1521,780,-,37,29,922,611,559,137,3,3,54,19,378298,1013252,1968256,1593611,215506,-,-,159139,884679,884679,…,…,…,…
1,09,食料品製造業,1,02,10～19人,151,1999,1042,5,6,5,1096,815,890,220,12,7,6,4,593104,2449005,3957672,3647409,115659,-,-,194604,1397653,1397653,…,…,…,…
1,09,食料品製造業,1,03,20～29人,106,2616,1350,1,-,-,1418,1029,1175,315,24,7,16,5,826981,3189988,5305226,4694753,208603,-,23264,378606,1961813,1961813,…,…,…,…
1,09,食料品製造業,1,04,30～49人,56,2153,1068,-,-,-,1013,768,1055,247,85,53,6,3,753565,3434286,6222157,5626793,67160,-,39,528165,2534114,2608063,1209102,80565,16415,84690
1,09,食料品製造業,1,05,50～99人,57,3992,1880,6,-,-,1844,1311,1974,482,180,93,125,32,1368120,6685032,10310644,8758104,54262,-,22,1498256,3123963,3386289,4118955,322097,27982,271278
1,09,食料品製造業,1,06,100～199人,36,4962,2429,2,-,-,2034,1499,2707,789,223,143,5,1,1492561,6326689,11647696,10898516,-,-,541,748639,4772610,4955005,2809783,184180,10160,191546
1,09,食料品製造業,1,07,200～299人,6,1458,729,-,-,-,449,305,777,309,232,115,-,-,470820,1699114,2885388,2878121,-,-,-,7267,1002549,1107911,1289033,128373,153835,101688
1,09,食料品製造業,1,08,300～499人,17,6591,3047,26,-,-,1912,1373,4275,1452,430,247,454,225,2035584,7184662,12856449,12362689,-,-,-,493760,5030228,5269096,2334411,226406,29187,242990
1,09,食料品製造業,1,09,500～999人,5,3413,1585,3,-,-,815,649,2188,814,413,124,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,09,食料品製造業,1,10,1000人以上,1,1419,1043,-,-,-,1080,827,339,216,-,-,171,81,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,10,飲料・たばこ・飼料製造業,0,00,総数,37,1116,827,3,2,2,770,655,216,73,131,100,3,2,545446,5342596,10393688,9923188,448796,x,-,x,2193940,2428796,4136463,183549,22600,240521
1,10,飲料・たばこ・飼料製造業,1,01,4～9人,15,106,63,-,1,1,72,48,33,14,-,-,2,1,28904,67035,146963,123231,4893,-,-,18839,42520,42520,…,…,…,…
1,10,飲料・たばこ・飼料製造業,1,02,10～19人,7,106,73,-,1,1,80,62,25,10,-,-,-,-,41679,67100,173603,x,5811,x,-,15,95212,95212,…,…,…,…
1,10,飲料・たばこ・飼料製造業,1,03,20～29人,7,166,117,-,-,-,117,104,46,11,3,2,-,-,57340,76829,187704,184854,-,-,-,2850,96162,96162,…,…,…,…
1,10,飲料・たばこ・飼料製造業,1,04,30～49人,2,64,36,-,-,-,34,29,30,7,-,-,-,-,x,x,x,x,x,-,-,x,x,x,x,x,x,x
1,10,飲料・たばこ・飼料製造業,1,05,50～99人,3,203,129,3,-,-,92,79,70,20,44,33,-,-,79085,292497,866265,866265,-,-,-,-,503223,523357,361516,69977,9506,23464
1,10,飲料・たばこ・飼料製造業,1,06,100～199人,2,265,228,-,-,-,255,228,-,-,10,-,1,1,x,x,x,x,x,-,-,-,x,x,x,x,x,x
1,10,飲料・たばこ・飼料製造業,1,07,200～299人,1,206,181,-,-,-,120,105,12,11,74,65,-,-,x,x,x,x,-,-,-,-,x,x,x,-,-,-
1,11,繊維工業,0,00,総数,363,4206,1642,5,44,32,2831,1404,1328,208,8,1,26,6,1259741,2861151,5271178,3366344,1412090,1713,-,491031,2221811,2244512,574072,58771,1869,22414
1,11,繊維工業,1,01,4～9人,231,1341,590,5,43,32,881,490,422,71,-,-,20,3,349373,609587,1288302,844491,380017,1411,-,62383,628897,628897,…,…,…,…
1,11,繊維工業,1,02,10～19人,83,1106,395,-,1,-,682,334,420,61,3,-,6,3,296729,758188,1383065,x,476050,x,-,199816,579012,579012,…,…,…,…
1,11,繊維工業,1,03,20～29人,28,669,307,-,-,-,534,267,135,40,-,-,-,-,265449,783541,1334913,954839,274090,-,-,105984,518092,518092,…,…,…,…
1,11,繊維工業,1,04,30～49人,14,501,148,-,-,-,343,141,158,7,-,-,-,-,169345,411523,748173,448547,177337,-,-,122289,304317,316062,321596,56183,1869,14805
1,11,繊維工業,1,05,50～99人,5,328,109,-,-,-,237,97,86,11,5,1,-,-,x,x,x,x,x,-,-,x,x,x,x,x,-,x
1,11,繊維工業,1,06,100～199人,2,261,93,-,-,-,154,75,107,18,-,-,-,-,x,x,x,x,-,x,-,-,x,x,x,x,-,x
1,12,木材・木製品製造業（家具を除く）,0,00,総数,47,557,439,-,2,2,443,361,107,72,5,4,18,18,216363,578031,1064152,1001633,40814,-,x,x,466037,451674,x,x,x,x
1,12,木材・木製品製造業（家具を除く）,1,01,4～9人,27,174,124,-,2,2,132,96,39,25,1,1,-,-,61769,80585,180868,162153,7754,-,-,10961,92859,92859,…,…,…,…
1,12,木材・木製品製造業（家具を除く）,1,02,10～19人,17,240,201,-,-,-,196,167,44,34,-,-,11,11,90242,182808,361959,318155,33060,-,-,10744,165881,165881,…,…,…,…
1,12,木材・木製品製造業（家具を除く）,1,03,20～29人,1,25,13,-,-,-,5,3,20,10,-,-,-,-,x,x,x,x,-,-,x,x,x,x,…,…,…,…
1,12,木材・木製品製造業（家具を除く）,1,04,30～49人,1,48,39,-,-,-,45,37,-,-,3,2,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,12,木材・木製品製造業（家具を除く）,1,05,50～99人,1,70,62,-,-,-,65,58,4,3,1,1,7,7,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,13,家具・装備品製造業,0,00,総数,201,3140,2283,54,19,12,2624,2071,355,141,196,112,25,14,1554711,7882618,10590699,9543626,431038,72378,407,543250,3317507,2896541,1424415,139616,38787,78489
1,13,家具・装備品製造業,1,01,4～9人,140,854,602,-,19,12,730,556,103,32,2,2,20,12,307050,490759,1101135,921462,128729,4165,2,46777,565172,565172,…,…,…,…
1,13,家具・装備品製造業,1,02,10～19人,42,563,420,-,-,-,476,374,84,45,3,1,5,2,239742,473814,949381,829842,103256,1561,405,14317,440339,440339,…,…,…,…
1,13,家具・装備品製造業,1,03,20～29人,3,77,48,-,-,-,55,47,22,1,-,-,-,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
1,13,家具・装備品製造業,1,04,30～49人,9,329,252,-,-,-,287,225,42,27,-,-,-,-,153349,495725,922177,767144,230,22671,-,132132,383476,395893,300126,30043,4104,10660
1,13,家具・装備品製造業,1,05,50～99人,5,331,242,-,-,-,292,222,27,12,12,8,-,-,166253,546914,878085,539652,173873,-,-,164560,309841,310083,x,x,x,x
1,13,家具・装備品製造業,1,06,100～199人,1,128,85,5,-,-,118,85,11,5,4,-,-,-,x,x,x,x,-,x,-,x,x,x,x,x,x,x
1,13,家具・装備品製造業,1,09,500～999人,1,858,634,49,-,-,666,562,66,19,175,101,-,-,x,x,x,x,x,x,-,-,x,x,x,x,x,x
1,14,パルプ・紙・紙加工品製造業,0,00,総数,375,5636,3697,36,22,15,4212,3269,1374,408,64,38,57,13,2144235,8011791,13359419,10154037,998755,-,6650,2199977,4754950,4982317,x,x,11834,x
1,14,パルプ・紙・紙加工品製造業,1,01,4～9人,189,1142,681,-,21,14,817,584,301,81,3,2,33,9,334121,577800,1195603,872996,294470,-,68,28069,572830,572830,…,…,…,…
1,14,パルプ・紙・紙加工品製造業,1,02,10～19人,110,1420,871,4,1,1,998,748,421,122,4,3,11,1,449463,1094150,2078634,1613481,281576,-,303,183274,911668,911668,…,…,…,…
1,14,パルプ・紙・紙加工品製造業,1,03,20～29人,42,1017,661,11,-,-,764,590,241,71,23,11,8,-,397129,1069985,1869694,1416217,323180,-,284,130013,740474,740474,…,…,…,…
1,14,パルプ・紙・紙加工品製造業,1,04,30～49人,21,830,568,4,-,-,630,511,198,56,6,5,2,-,341540,1197557,2037037,1817747,43863,-,233,175194,759398,796737,507666,81366,6277,41321
1,14,パルプ・紙・紙加工品製造業,1,05,50～99人,9,656,478,17,-,-,570,451,89,31,14,11,3,3,330358,1730981,2787895,2301988,55666,-,5762,424479,875086,985148,1105379,89663,3450,102768
1,14,パルプ・紙・紙加工品製造業,1,06,100～199人,4,571,438,-,-,-,433,385,124,47,14,6,-,-,291624,2341318,3390556,2131608,-,-,-,1258948,895494,975460,x,x,2107,x
1,15,印刷・同関連業,0,00,総数,1699,41305,29772,647,23,20,34560,27141,5686,2328,1683,800,194,85,19684761,34208655,74180593,57701745,15016840,54,36202,1425752,35623518,37164668,27104228,1312225,548252,1600805
1,15,印刷・同関連業,1,01,4～9人,818,4929,3288,13,23,20,4008,2942,894,321,17,13,82,44,1742614,2462831,5590544,3712639,1727906,54,684,149261,2897938,2897938,…,…,…,…
1,15,印刷・同関連業,1,02,10～19人,425,5687,4097,104,-,-,4968,3869,782,280,41,31,12,9,2352590,6172582,11284808,8741147,2413968,-,1363,128330,4734767,4734767,…,…,…,…
1,15,印刷・同関連業,1,03,20～29人,173,4193,2971,11,-,-,3475,2722,687,235,42,19,20,7,1854810,2989926,6719369,4866910,1776787,-,2543,73129,3454217,3454217,…,…,…,…
1,15,印刷・同関連業,1,04,30～49人,123,4771,3461,13,-,-,4146,3260,589,189,49,17,21,1,2184304,4289863,8709640,7033173,1370484,-,2377,303606,3855726,4113600,4136960,311467,182543,241338
1,15,印刷・同関連業,1,05,50～99人,105,7248,5493,18,-,-,6219,4939,796,391,251,179,27,4,3382664,6784541,14761630,11305928,3150146,-,9906,295650,7125942,7419191,8614488,479875,263804,410692
1,15,印刷・同関連業,1,06,100～199人,39,5376,4054,57,-,-,4330,3555,846,378,257,171,-,-,2708858,5319845,11347306,8819447,2236423,-,15842,275594,5257965,5641177,3346035,217592,90971,353993
1,15,印刷・同関連業,1,07,200～299人,6,1489,1113,3,-,-,1156,877,162,112,174,127,-,-,702006,1034012,2266346,2184040,-,-,-,82306,1088973,1142542,625288,20612,423,65425
1,15,印刷・同関連業,1,08,300～499人,4,1480,1038,16,-,-,1140,888,344,155,12,10,-,-,x,x,x,x,x,-,x,x,x,x,x,x,x,x
1,15,印刷・同関連業,1,09,500～999人,2,1195,937,40,-,-,859,768,279,133,97,61,32,20,x,x,x,x,-,-,x,-,x,x,x,-,x,x
1,15,印刷・同関連業,1,10,1000人以上,4,4937,3320,372,-,-,4259,3321,307,134,743,172,-,-,2922550,3079816,7413648,5898327,1515321,-,-,-,3698296,4032902,5873133,193871,9411,352585
1,16,化学工業,0,00,総数,194,10802,6499,151,2,2,8210,5637,1536,394,1205,606,23,7,6098592,18469798,38386241,35138018,512036,21707,-,2714480,17854959,18882512,x,x,183415,x
1,16,化学工業,1,01,4～9人,54,353,208,12,1,1,278,200,80,16,6,3,5,1,138293,286365,565615,474970,29575,-,-,61070,258753,258753,…,…,…,…
1,16,化学工業,1,02,10～19人,46,628,413,5,1,1,476,348,141,54,15,13,-,-,263389,993063,1828196,1604948,61408,71,-,161769,774177,774177,…,…,…,…
1,16,化学工業,1,03,20～29人,33,817,507,4,-,-,597,439,199,53,25,19,-,-,322539,1232394,2161622,1717552,28633,-,-,415437,863620,863620,…,…,…,…
1,16,化学工業,1,04,30～49人,20,819,506,4,-,-,524,396,188,42,111,72,-,-,405889,1579558,2621841,2397423,117685,21636,-,85097,971810,1013959,1206780,140108,23040,111918
1,16,化学工業,1,05,50～99人,24,1653,927,8,-,-,1105,789,443,84,113,61,1,-,897650,2957191,5875469,5374854,185436,-,-,315179,2677888,2778492,1254536,220407,16607,110002
1,16,化学工業,1,06,100～199人,9,1200,636,91,-,-,981,678,171,19,139,25,5,5,614080,2466939,4553490,4184092,89299,-,-,280099,1850430,2012525,4874007,134206,3813,273120
1,16,化学工業,1,07,200～299人,3,715,326,4,-,-,500,280,193,45,26,5,10,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,16,化学工業,1,08,300～499人,3,1204,866,23,-,-,888,661,104,74,235,151,-,-,739541,2903971,5745363,5715339,-,-,-,30024,2444666,2648534,4006595,235556,109312,214053
1,16,化学工業,1,09,500～999人,1,671,421,-,-,-,302,179,12,3,357,239,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,16,化学工業,1,10,1000人以上,1,2742,1689,-,-,-,2559,1667,5,4,178,18,2,1,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,17,石油製品・石炭製品製造業,0,00,総数,16,314,258,-,-,-,265,220,31,25,18,13,2,2,185922,3175735,4189388,3767127,31769,-,-,390492,936084,941689,x,x,x,x
1,17,石油製品・石炭製品製造業,1,01,4～9人,3,23,17,-,-,-,22,17,-,-,1,-,-,-,13652,258530,358014,228026,18971,-,-,111017,93142,93142,…,…,…,…
1,17,石油製品・石炭製品製造業,1,02,10～19人,8,120,98,-,-,-,93,77,10,8,17,13,2,2,64208,620573,812114,625178,-,-,-,186936,177353,177353,…,…,…,…
1,17,石油製品・石炭製品製造業,1,03,20～29人,3,67,51,-,-,-,51,36,16,15,-,-,-,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
1,17,石油製品・石炭製品製造業,1,04,30～49人,1,48,41,-,-,-,43,39,5,2,-,-,-,-,x,x,x,x,x,-,-,x,x,x,x,x,x,x
1,17,石油製品・石炭製品製造業,1,05,50～99人,1,56,51,-,-,-,56,51,-,-,-,-,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,18,プラスチック製品製造業（別掲を除く）,0,00,総数,576,7961,4801,17,13,9,5628,4158,2205,565,132,85,57,22,3085516,5923972,12445962,10066546,1477763,3717,2206,895730,5959337,6065737,1347862,124527,27009,125091
1,18,プラスチック製品製造業（別掲を除く）,1,01,4～9人,289,1800,1039,5,12,9,1320,913,468,116,5,5,44,19,614819,943252,2124668,1607834,416962,-,1189,98683,1096090,1096090,…,…,…,…
1,18,プラスチック製品製造業（別掲を除く）,1,02,10～19人,186,2508,1472,1,1,-,1777,1309,711,154,20,10,7,2,918792,1886466,3808702,2898870,708503,167,28,201134,1781172,1781172,…,…,…,…
1,18,プラスチック製品製造業（別掲を除く）,1,03,20～29人,60,1432,908,-,-,-,1025,780,405,126,2,2,-,-,581977,1060735,2376770,2094484,192754,-,-,89532,1218678,1218678,…,…,…,…
1,18,プラスチック製品製造業（別掲を除く）,1,04,30～49人,22,820,485,-,-,-,554,405,232,62,34,18,6,1,355410,879666,1737274,1542644,24635,-,-,169995,748567,801577,498297,73510,1952,44477
1,18,プラスチック製品製造業（別掲を除く）,1,05,50～99人,16,1030,613,11,-,-,634,497,355,88,52,39,-,-,404172,845715,1806482,1464758,134909,3550,989,202276,849724,894184,694589,28719,24973,54883
1,18,プラスチック製品製造業（別掲を除く）,1,06,100～199人,3,371,284,-,-,-,318,254,34,19,19,11,-,-,210346,308138,592066,457956,-,-,-,134110,265106,274036,154976,22298,84,25731
1,19,ゴム製品製造業,0,00,総数,184,2456,1640,1,18,14,1770,1380,612,198,57,49,9,5,942318,1910081,3476219,3108971,215240,x,1924,x,1306675,1481398,1074086,89068,3539,133195
1,19,ゴム製品製造業,1,01,4～9人,103,617,373,-,18,14,431,310,167,48,1,1,-,-,175654,298684,614131,508751,74852,-,305,30223,292421,292421,…,…,…,…
1,19,ゴム製品製造業,1,02,10～19人,53,732,464,-,-,-,534,398,184,54,14,12,6,4,251151,477365,951299,856474,69023,-,1619,24183,439582,439582,…,…,…,…
1,19,ゴム製品製造業,1,03,20～29人,18,420,254,1,-,-,263,209,158,46,-,-,1,1,155303,250637,582475,506813,71365,-,-,4297,307256,307256,…,…,…,…
1,19,ゴム製品製造業,1,04,30～49人,6,233,161,-,-,-,187,143,43,16,3,2,-,-,112653,212938,439902,418351,-,-,-,21551,213223,211105,296741,8856,1472,9898
1,19,ゴム製品製造業,1,05,50～99人,3,218,159,-,-,-,188,155,29,4,1,-,2,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,19,ゴム製品製造業,1,07,200～299人,1,236,229,-,-,-,167,165,31,30,38,34,-,-,x,x,x,x,-,x,-,x,x,x,x,x,x,x
1,20,なめし革・同製品・毛皮製造業,0,00,総数,219,3407,1915,21,29,20,2365,1631,1028,277,6,4,9,4,1137649,3746086,5977276,5502081,240349,5084,1694,228068,2050960,2071066,511199,98041,2039,32792
1,20,なめし革・同製品・毛皮製造業,1,01,4～9人,120,716,439,-,29,20,493,348,194,71,-,-,5,2,201305,530258,921050,821177,95652,74,-,4147,362409,362409,…,…,…,…
1,20,なめし革・同製品・毛皮製造業,1,02,10～19人,64,864,534,-,-,-,609,438,252,93,3,3,4,2,306298,1099846,1734642,1593819,96980,3525,1694,38624,588127,588127,…,…,…,…
1,20,なめし革・同製品・毛皮製造業,1,03,20～29人,16,387,237,11,-,-,292,219,106,27,-,-,-,-,142270,595002,900572,877897,-,1485,-,21190,283106,283106,…,…,…,…
1,20,なめし革・同製品・毛皮製造業,1,04,30～49人,12,467,287,1,-,-,348,244,118,43,2,1,-,-,179361,500001,845302,651674,47717,-,-,145911,296599,320176,133392,4204,1838,7796
1,20,なめし革・同製品・毛皮製造業,1,05,50～99人,4,254,160,-,-,-,191,145,63,15,-,-,-,-,82864,416810,854492,836296,-,-,-,18196,412691,407731,152455,62028,80,11783
1,20,なめし革・同製品・毛皮製造業,1,06,100～199人,2,208,125,-,-,-,168,117,39,8,1,-,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,20,なめし革・同製品・毛皮製造業,1,09,500～999人,1,511,133,9,-,-,264,120,256,20,-,-,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,21,窯業・土石製品製造業,0,00,総数,187,3702,2943,20,7,5,3056,2527,470,255,189,174,62,56,1905618,10618750,17989334,16565712,281125,2972,86,1139439,6719369,6938529,3503115,293956,49199,213683
1,21,窯業・土石製品製造業,1,01,4～9人,61,376,262,-,6,5,309,236,53,13,8,8,5,4,152248,452339,864076,794574,46234,150,-,23118,381387,381387,…,…,…,…
1,21,窯業・土石製品製造業,1,02,10～19人,73,1008,800,5,1,-,819,675,135,77,58,53,11,6,484644,4195320,6432392,6196949,103702,537,-,131204,2086628,2086628,…,…,…,…
1,21,窯業・土石製品製造業,1,03,20～29人,34,809,666,8,-,-,676,584,106,59,35,31,46,46,432134,2846689,4447948,4191920,6344,2285,-,247399,1486331,1486331,…,…,…,…
1,21,窯業・土石製品製造業,1,04,30～49人,9,381,299,1,-,-,308,254,66,39,8,7,-,-,182548,517166,1258385,1199365,47098,-,86,11836,652105,692844,668868,113925,1375,36389
1,21,窯業・土石製品製造業,1,05,50～99人,5,330,282,-,-,-,259,223,29,19,42,40,-,-,120345,1005466,1641635,1538206,77747,-,-,25682,549845,594493,1190095,78150,2278,61012
1,21,窯業・土石製品製造業,1,06,100～199人,4,543,422,6,-,-,457,366,57,28,35,32,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,21,窯業・土石製品製造業,1,07,200～299人,1,255,212,-,-,-,228,189,24,20,3,3,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,22,鉄鋼業,0,00,総数,102,2747,2383,6,1,1,2424,2145,230,160,98,82,3,3,1544495,13474470,18015275,16736670,829560,-,7209,441836,4018375,4356706,3887127,629455,17647,341435
1,22,鉄鋼業,1,01,4～9人,46,270,192,-,1,1,231,175,35,13,3,3,-,-,114377,345669,593198,499969,78388,-,-,14841,229207,229207,…,…,…,…
1,22,鉄鋼業,1,02,10～19人,25,316,261,-,-,-,285,243,31,18,-,-,-,-,161721,1148190,1550669,1287754,99289,-,-,163626,372665,372665,…,…,…,…
1,22,鉄鋼業,1,03,20～29人,14,335,269,-,-,-,289,241,38,23,8,5,2,2,174068,1890388,2281496,2109818,119015,-,7209,45454,363989,363989,…,…,…,…
1,22,鉄鋼業,1,04,30～49人,6,221,196,-,-,-,175,160,22,17,24,19,-,-,110551,340226,749581,517402,88853,-,-,143326,364766,379828,328766,3393,324,13280
1,22,鉄鋼業,1,05,50～99人,5,360,326,-,-,-,316,285,38,35,6,6,-,-,172104,1996872,2608303,2353597,183487,-,-,71219,520626,578859,316190,40493,1724,40718
1,22,鉄鋼業,1,06,100～199人,4,596,540,4,-,-,550,504,34,25,16,14,1,1,x,x,x,x,x,-,-,x,x,x,x,x,x,x
1,22,鉄鋼業,1,07,200～299人,1,250,222,2,-,-,213,191,14,11,25,22,-,-,x,x,x,x,x,-,-,-,x,x,x,x,x,x
1,22,鉄鋼業,1,08,300～499人,1,399,377,-,-,-,365,346,18,18,16,13,-,-,x,x,x,x,x,-,-,-,x,x,x,x,x,x
1,23,非鉄金属製造業,0,00,総数,122,2522,1832,1,3,3,2019,1674,440,113,61,43,17,6,1151281,8458660,11336190,10269564,486372,-,1632,578622,2633534,2700126,1638447,300541,2877,82311
1,23,非鉄金属製造業,1,01,4～9人,60,366,234,-,3,3,269,200,93,30,1,1,10,3,131995,284991,595682,403101,136168,-,-,56413,287678,287678,…,…,…,…
1,23,非鉄金属製造業,1,02,10～19人,27,352,235,-,-,-,266,205,84,28,2,2,3,2,138709,1778884,2086234,1895325,91930,-,-,98979,285644,285644,…,…,…,…
1,23,非鉄金属製造業,1,03,20～29人,17,396,315,-,-,-,350,298,40,14,6,3,2,-,180724,942576,1452604,1042162,167506,-,-,242936,472510,472510,…,…,…,…
1,23,非鉄金属製造業,1,04,30～49人,8,317,256,-,-,-,278,231,3,-,36,25,-,-,193307,1853142,2427913,2303610,42189,-,-,82114,569765,558734,912896,194351,1760,21877
1,23,非鉄金属製造業,1,05,50～99人,7,468,331,1,-,-,329,288,126,32,14,12,-,-,204441,710935,1233406,1087210,48579,-,1632,95985,436853,489845,413080,82008,968,45646
1,23,非鉄金属製造業,1,06,100～199人,2,227,139,-,-,-,148,132,77,7,2,-,2,1,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,23,非鉄金属製造業,1,08,300～499人,1,396,322,-,-,-,379,320,17,2,-,-,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,24,金属製品製造業,0,00,総数,1371,17523,12712,55,47,37,14040,11155,3280,1417,211,156,120,69,7278075,12100666,27245308,18113077,8263892,9804,7780,850755,13738741,14059019,4159691,527038,66095,316363
1,24,金属製品製造業,1,01,4～9人,804,4816,3356,1,47,37,3909,2942,844,365,17,13,45,32,1787828,2570764,6072488,3933728,1933603,4178,2891,198088,3243012,3243012,…,…,…,…
1,24,金属製品製造業,1,02,10～19人,366,4931,3530,4,-,-,3874,3070,1025,433,36,31,43,18,1928826,3017044,7067751,4941452,2055153,5392,2165,63589,3751941,3751941,…,…,…,…
1,24,金属製品製造業,1,03,20～29人,110,2658,1995,10,-,-,2113,1763,528,222,27,20,16,4,1112536,1909305,4040047,2782865,1199570,234,1036,56342,1973677,1973677,…,…,…,…
1,24,金属製品製造業,1,04,30～49人,53,2063,1551,3,-,-,1651,1361,377,162,38,31,1,1,941897,1624667,3508996,2001357,1120203,-,76,387360,1671466,1759497,1531153,118293,6712,95334
