地域階層,地域コード,地域,産業分類階層,産業コード,産業小分類,事業所数,従業者数（送出者を除く）／総数(人),従業者数（送出者を除く）／うち男(人),送出者（人）,個人業主及び無給家族従業者／総数(人),個人業主及び無給家族従業者／うち男(人),常用労働者／常用雇用者／正社員･正職員等／総数(人),常用労働者／常用雇用者／正社員･正職員等／うち男(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／総数(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／うち男(人),常用労働者／出向･派遣受入者／総数(人),常用労働者／出向･派遣受入者／うち男(人),臨時雇用者／総数(人),臨時雇用者／うち男(人),現金給与総額(万円),原材料使用額等(万円),製造品出荷額等／総額(万円),製造品出荷額等／うち製造品出荷額(万円),製造品出荷額等／うち加工賃収入額(万円),付加価値額(29人以下は粗付加価値額)(万円),粗付加価値額(万円)
0,13000,東京都,2,132,宗教用具製造業,8,84,59,-,1,1,70,53,13,5,-,-,-,-,29705,49538,116011,64563,3000,60894,61670
0,13000,東京都,2,133,建具製造業,23,156,118,-,-,-,138,112,18,6,-,-,2,1,60257,177617,300082,268012,31810,113395,113395
0,13000,東京都,2,139,その他の家具・装備品製造業,54,660,458,-,3,2,541,417,116,39,-,-,8,6,284600,613044,1312547,1255643,31418,643038,648599
0,13000,東京都,1,140,パルプ・紙・紙加工品製造業,375,5636,3697,36,22,15,4212,3269,1374,408,64,38,57,13,2144235,8011791,13359419,10154037,998755,4754950,4982317
0,13000,東京都,2,141,パルプ製造業,1,18,7,-,-,-,13,6,5,1,-,-,2,1,x,x,x,x,-,x,x
0,13000,東京都,2,142,紙製造業,4,132,108,17,-,-,121,108,25,13,3,2,-,-,76842,655150,1162486,1105122,39013,409346,471677
0,13000,東京都,2,143,加工紙製造業,7,321,258,-,4,2,278,235,39,21,-,-,-,-,139119,570291,1017892,983248,-,384637,415625
0,13000,東京都,2,144,紙製品製造業,92,1469,939,-,3,2,1162,855,293,76,11,6,10,1,x,x,x,x,x,x,x
0,13000,東京都,2,145,紙製容器製造業,214,2940,1894,9,13,10,2061,1617,833,252,42,23,42,8,1056847,4254788,6780449,4938639,316924,2255630,2344677
0,13000,東京都,2,149,その他のパルプ・紙・紙加工品製造業,57,756,491,10,2,1,577,448,179,45,8,7,3,3,277259,689815,1303881,848246,339067,573021,583346
0,13000,東京都,1,150,印刷・同関連業,1699,41305,29772,647,23,20,34560,27141,5686,2328,1683,800,194,85,19684761,34208655,74180593,57701745,15016840,35623518,37164668
0,13000,東京都,2,151,印刷業,1189,29408,21439,591,7,7,25194,19825,4242,1722,556,366,143,46,13947513,29046833,59547698,50287357,7946942,27088694,28349242
0,13000,東京都,2,152,製版業,141,5907,4514,49,-,-,5158,4071,417,229,381,246,3,1,3390676,2928635,8210259,7353381,741680,4690135,4929364
0,13000,東京都,2,153,製本業、印刷物加工業,344,4328,3050,7,15,12,3527,2697,757,315,36,30,48,38,1653165,1579117,4460346,59005,4378539,2668482,2673921
0,13000,東京都,2,159,印刷関連サービス業,25,1662,769,-,1,1,681,548,270,62,710,158,-,-,693407,654070,1962290,2002,1949679,1176207,1212141
0,13000,東京都,1,160,化学工業,194,10802,6499,151,2,2,8210,5637,1536,394,1205,606,23,7,6098592,18469798,38386241,35138018,512036,17854959,18882512
0,13000,東京都,2,161,化学肥料製造業,1,4,3,-,-,-,3,2,1,1,-,-,-,-,x,x,x,x,-,x,x
0,13000,東京都,2,162,無機化学工業製品製造業,25,512,402,3,-,-,411,353,84,34,20,18,1,-,228039,1518693,2109426,1899171,12346,539599,566885
0,13000,東京都,2,163,有機化学工業製品製造業,9,309,244,-,1,1,220,188,74,43,14,12,-,-,x,x,x,x,x,x,x
0,13000,東京都,2,164,油脂加工製品・石けん・合成洗剤・界面活性剤・塗料製造業,41,1371,1017,121,-,-,1065,872,213,95,214,162,3,1,725300,2251046,3999896,3539014,32966,1566525,1646703
0,13000,東京都,2,165,医薬品製造業,34,2681,1466,-,-,-,1631,1044,522,107,528,315,6,5,1526285,3275140,9011626,8512054,226254,4949912,5468864
0,13000,東京都,2,166,化粧品・歯磨・その他の化粧用調整品製造業,46,4377,2278,22,1,1,3628,2225,456,38,314,35,13,1,2547764,6347604,15775741,14368834,56254,8713080,8850641
0,13000,東京都,2,169,その他の化学工業,38,1548,1089,5,-,-,1252,953,186,76,115,64,-,-,903654,4666535,6745104,6259999,57795,1814087,2040809
0,13000,東京都,1,170,石油製品・石炭製品製造業,16,314,258,-,-,-,265,220,31,25,18,13,2,2,185922,3175735,4189388,3767127,31769,936084,941689
0,13000,東京都,2,172,潤滑油・グリース製造業（石油精製業によらないもの）,4,129,112,-,-,-,124,110,5,2,-,-,-,-,67907,591315,737146,679636,31769,132395,138000
0,13000,東京都,2,174,舗装材料製造業,12,185,146,-,-,-,141,110,26,23,18,13,2,2,118015,2584420,3452242,3087491,-,803689,803689
0,13000,東京都,1,180,プラスチック製品製造業（別掲を除く）,576,7961,4801,17,13,9,5628,4158,2205,565,132,85,57,22,3085516,5923972,12445962,10066546,1477763,5959337,6065737
0,13000,東京都,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,84,1235,767,4,2,1,901,684,318,68,18,18,3,1,463048,724901,1770613,1465972,173171,965515,970862
0,13000,東京都,2,182,プラスチックフィルム・シート・床材・合成皮革製造業,77,913,554,1,6,4,676,483,224,63,8,4,5,3,347192,694017,1384350,943713,275814,652746,647268
0,13000,東京都,2,183,工業用プラスチック製品製造業,205,2831,1776,12,2,2,2068,1549,715,199,58,38,10,6,1113706,2022899,4265502,3412714,518781,2056288,2086639
0,13000,東京都,2,184,発泡・強化プラスチック製品製造業,39,562,349,-,-,-,378,287,168,53,16,9,1,1,228600,378127,723414,650873,38618,306726,321908
0,13000,東京都,2,185,プラスチック成形材料製造業（廃プラスチックを含む）,15,186,137,-,-,-,166,129,19,7,1,1,5,4,88120,423946,685756,540178,20957,238320,243929
0,13000,東京都,2,189,その他のプラスチック製品製造業,156,2234,1218,-,3,2,1439,1026,761,175,31,15,33,7,844850,1680082,3616327,3053096,450422,1739742,1795131
0,13000,東京都,1,190,ゴム製品製造業,184,2456,1640,1,18,14,1770,1380,612,198,57,49,9,5,942318,1910081,3476219,3108971,215240,1306675,1481398
0,13000,東京都,2,191,タイヤ・チューブ製造業,1,236,229,-,-,-,167,165,31,30,38,34,-,-,x,x,x,x,-,x,x
0,13000,東京都,2,192,ゴム製・プラスチック製履物・同附属品製造業,9,113,61,-,1,1,68,52,44,8,-,-,-,-,34698,78485,138660,126208,4800,62268,55710
0,13000,東京都,2,193,ゴムベルト・ゴムホース・工業用ゴム製品製造業,149,1799,1158,1,17,13,1290,988,475,143,18,15,9,5,x,x,x,x,x,x,x
0,13000,東京都,2,199,その他のゴム製品製造業,25,308,192,-,-,-,245,175,62,17,1,-,-,-,x,x,x,x,x,x,x
0,13000,東京都,1,200,なめし革・同製品・毛皮製造業,219,3407,1915,21,29,20,2365,1631,1028,277,6,4,9,4,1137649,3746086,5977276,5502081,240349,2050960,2071066
0,13000,東京都,2,201,なめし革製造業,24,210,159,-,-,-,159,119,48,37,3,3,-,-,76595,131295,244167,167185,67026,104725,104725
0,13000,東京都,2,202,工業用革製品製造業（手袋を除く）,2,52,24,-,-,-,28,21,24,3,-,-,-,-,x,x,x,x,-,x,x
0,13000,東京都,2,203,革製履物用材料・同附属品製造業,20,209,115,-,1,1,138,100,70,14,-,-,-,-,61351,195528,305322,294904,10141,101680,101680
0,13000,東京都,2,204,革製履物製造業,56,1035,738,1,1,1,756,609,277,128,2,1,3,3,360649,1214392,2101086,1991180,35381,795514,823075
0,13000,東京都,2,206,かばん製造業,35,948,377,9,5,4,593,344,359,36,-,-,2,-,x,x,x,x,x,x,x
0,13000,東京都,2,207,袋物製造業,66,757,401,11,16,10,529,349,222,51,1,-,4,1,275903,1160323,1765029,1587488,54038,562363,560611
0,13000,東京都,2,209,その他のなめし革製品製造業,16,196,101,-,6,4,162,89,28,8,-,-,-,-,63232,71454,201656,160004,38747,117795,120798
0,13000,東京都,1,210,窯業・土石製品製造業,187,3702,2943,20,7,5,3056,2527,470,255,189,174,62,56,1905618,10618750,17989334,16565712,281125,6719369,6938529
0,13000,東京都,2,211,ガラス・同製品製造業,61,1522,1104,7,6,4,1264,977,217,91,42,37,5,4,825427,1927704,4479833,3629300,215669,2284112,2446812
0,13000,東京都,2,212,セメント・同製品製造業,88,1537,1326,12,-,-,1261,1098,159,119,129,121,50,50,771995,7608884,11501286,11288874,1050,3601125,3628426
0,13000,東京都,2,214,陶磁器・同関連製品製造業,2,41,35,-,-,-,39,34,2,1,-,-,-,-,x,x,x,x,x,x,x
0,13000,東京都,2,215,耐火物製造業,1,6,5,-,-,-,6,5,-,-,-,-,-,-,x,x,x,x,-,x,x
0,13000,東京都,2,216,炭素・黒鉛製品製造業,1,5,4,-,-,-,5,4,-,-,-,-,-,-,x,x,x,x,-,x,x
0,13000,東京都,2,217,研磨材・同製品製造業,8,116,83,1,-,-,87,64,30,20,-,-,3,2,47610,151222,273043,172753,3602,115566,115566
0,13000,東京都,2,218,骨材・石工品等製造業,20,221,189,-,-,-,201,175,14,8,6,6,4,-,101994,266562,655849,525013,22080,361116,361116
0,13000,東京都,2,219,その他の窯業・土石製品製造業,6,254,197,-,1,1,193,170,48,16,12,10,-,-,131704,645217,1002889,x,x,304419,333578
0,13000,東京都,1,220,鉄鋼業,102,2747,2383,6,1,1,2424,2145,230,160,98,82,3,3,1544495,13474470,18015275,16736670,829560,4018375,4356706
0,13000,東京都,2,222,製鋼・製鋼圧延業,1,140,124,-,-,-,128,115,12,9,-,-,-,-,x,x,x,x,-,x,x
0,13000,東京都,2,223,製鋼を行わない鋼材製造業（表面処理鋼材を除く）,7,1159,1054,6,-,-,1041,949,69,62,55,48,-,-,x,x,x,x,x,x,x
0,13000,東京都,2,225,鉄素形材製造業,12,229,197,-,1,1,206,183,21,12,1,1,-,-,118326,339865,623997,577149,28488,258574,263771
0,13000,東京都,2,229,その他の鉄鋼業,82,1219,1008,-,-,-,1049,898,128,77,42,33,3,3,630899,4678197,6213769,5146176,674696,1410858,1424969
0,13000,東京都,1,230,非鉄金属製造業,122,2522,1832,1,3,3,2019,1674,440,113,61,43,17,6,1151281,8458660,11336190,10269564,486372,2633534,2700126
0,13000,東京都,2,232,非鉄金属第２次製錬・精製業（非鉄金属合金製造業を含む）,15,638,516,-,-,-,602,508,34,6,2,2,-,-,342804,4701625,5617659,5456108,79098,838356,870354
0,13000,東京都,2,233,非鉄金属・同合金圧延業（抽伸、押出しを含む）,26,430,337,1,-,-,402,326,29,12,-,-,-,-,212818,1559350,2305702,1904981,174079,715538,697804
0,13000,東京都,2,234,電線・ケーブル製造業,18,421,164,-,1,1,176,138,238,22,6,3,8,1,121725,541264,771018,720288,31478,210191,212615
0,13000,東京都,2,235,非鉄金属素形材製造業,47,798,641,-,2,2,626,539,119,64,51,36,9,5,352227,821385,1552288,1430087,87483,637252,680283
0,13000,東京都,2,239,その他の非鉄金属製造業,16,235,174,-,-,-,213,163,20,9,2,2,-,-,121707,835036,1089523,758100,114234,232197,239070
0,13000,東京都,1,240,金属製品製造業,1371,17523,12712,55,47,37,14040,11155,3280,1417,211,156,120,69,7278075,12100666,27245308,18113077,8263892,13738741,14059019
0,13000,東京都,2,241,ブリキ缶・その他のめっき板等製品製造業,8,134,100,-,-,-,90,68,42,30,2,2,-,-,41855,255562,342279,173206,946,69673,80275
0,13000,東京都,2,242,洋食器・刃物・手道具・金物類製造業,125,1451,962,3,6,6,1143,847,289,107,16,4,5,3,575365,940046,1979369,1834398,124600,953612,963467
0,13000,東京都,2,243,暖房・調理等装置、配管工事用附属品製造業,42,602,440,-,-,-,453,360,137,69,12,11,4,2,237831,666971,1302732,1111816,109396,585710,591706
0,13000,東京都,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),358,3549,2757,9,16,13,3067,2486,443,237,32,30,29,28,1483509,3003788,6283077,5161469,984013,3031901,3038390
0,13000,東京都,2,245,金属素形材製品製造業,215,2682,1873,11,11,9,2078,1641,588,225,16,9,9,3,1042629,2290219,4367953,3800430,489775,1875666,1925600
0,13000,東京都,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,370,5851,4235,22,4,2,4629,3717,1139,465,101,72,44,10,2552242,2186678,7220942,1177753,5970551,4479254,4674294
0,13000,東京都,2,247,金属線製品製造業（ねじ類を除く),25,239,165,-,-,-,174,135,65,30,-,-,2,2,91302,235878,458891,389374,61116,202765,206687
0,13000,東京都,2,248,ボルト・ナット・リベット・小ねじ・木ねじ等製造業,112,1446,1057,1,6,3,1133,905,287,132,21,18,20,18,582091,1483840,3000594,2450617,283825,1412907,1417318
0,13000,東京都,2,249,その他の金属製品製造業,116,1569,1123,9,4,4,1273,996,290,122,11,10,7,3,671251,1037684,2289471,2014014,239670,1127253,1161282
0,13000,東京都,1,250,はん用機械器具製造業,323,7440,5934,12,9,8,6160,5205,1019,538,264,194,18,14,3753408,9373825,18033931,15624231,928221,8031886,8092062
0,13000,東京都,2,251,ボイラ・原動機製造業,8,105,87,-,-,-,92,76,12,10,1,1,-,-,48642,78074,146085,65708,76650,62973,62973
0,13000,東京都,2,252,ポンプ・圧縮機器製造業,77,2016,1520,-,2,2,1641,1345,220,71,153,102,3,2,965030,2549816,5319720,4801447,212259,2468789,2581536
0,13000,東京都,2,253,一般産業用機械・装置製造業,114,2464,1969,5,1,1,2072,1746,373,206,23,20,3,2,1235220,3393073,6706843,6178316,283523,3100467,3090290
0,13000,東京都,2,259,その他のはん用機械・同部分品製造業,124,2855,2358,7,6,5,2355,2038,414,251,87,71,12,10,1504516,3352862,5861283,4578760,355789,2399657,2357263
0,13000,東京都,1,260,生産用機械器具製造業,949,17071,13566,166,19,14,14262,12001,2308,1156,648,529,50,28,8286237,22366906,42463036,36593620,2414120,19178787,19330380
0,13000,東京都,2,261,農業用機械製造業（農業用器具を除く）,4,76,55,-,-,-,56,47,20,8,-,-,-,-,26334,122681,154793,149813,4980,29771,29771
0,13000,東京都,2,262,建設機械・鉱山機械製造業,31,997,831,1,-,-,822,700,126,92,50,40,2,-,472932,1262456,2735006,2282774,92045,1235961,1372863
0,13000,東京都,2,263,繊維機械製造業,6,82,51,-,-,-,56,40,24,9,2,2,-,-,26118,48348,101063,69704,10436,47676,49183
0,13000,東京都,2,264,生活関連産業用機械製造業,114,1766,1422,1,3,3,1561,1314,183,91,20,15,9,5,910911,2339465,4324624,3830102,67875,1795792,1846931
0,13000,東京都,2,265,基礎素材産業用機械製造業,70,1044,826,77,-,-,938,764,120,54,63,58,1,1,506040,985033,1922564,1686207,104061,863468,876760
0,13000,東京都,2,266,金属加工機械製造業,259,4091,3195,22,11,7,3344,2802,630,306,128,99,23,12,1942373,4329255,8526232,6505729,842113,3910106,3981233
0,13000,東京都,2,267,半導体・フラットパネルディスプレイ製造装置製造業,131,3902,3107,60,-,-,3029,2593,619,321,314,251,1,-,1987438,7870533,13374675,12376699,764939,5883048,5578488
0,13000,東京都,2,269,その他の生産用機械・同部分品製造業,334,5113,4079,5,5,4,4456,3741,586,275,71,64,14,10,2414091,5409135,11324079,9692592,527671,5412965,5595151
0,13000,東京都,1,270,業務用機械器具製造業,495,12885,9501,183,19,14,10439,8446,2207,905,403,295,41,29,6802765,16095318,30475027,27220135,590940,13556591,13710133
0,13000,東京都,2,271,事務用機械器具製造業,22,868,684,12,-,-,657,585,172,61,51,48,9,4,381214,1359604,2234995,2101770,36955,770020,808473
0,13000,東京都,2,272,サービス用・娯楽用機械器具製造業,30,616,420,-,1,1,461,377,148,36,6,6,15,15,x,x,x,x,x,x,x
0,13000,東京都,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,256,7286,5564,168,13,9,5997,4958,1207,577,237,167,9,7,4199173,9474610,17933696,16268847,313483,8179298,8186758
0,13000,東京都,2,274,医療用機械器具・医療用品製造業,139,3159,2173,3,3,3,2614,1984,471,147,74,41,4,-,1584741,3616266,7269447,6051561,123183,3313094,3394382
0,13000,東京都,2,275,光学機械器具・レンズ製造業,46,943,650,-,2,1,699,532,207,84,35,33,4,3,346283,903151,1571673,1438320,94369,639252,648243
0,13000,東京都,2,276,武器製造業,2,13,10,-,-,-,11,10,2,-,-,-,-,-,x,x,x,x,x,x,x
0,13000,東京都,1,280,電子部品・デバイス・電子回路製造業,256,9743,6750,465,10,9,7345,6034,2043,613,810,509,52,17,5287171,22587687,37106269,35387303,1027302,12331618,14651287
0,13000,東京都,2,281,電子デバイス製造業,3,159,140,1,-,-,148,130,12,11,-,-,-,-,112529,374641,606711,x,x,164004,248153
0,13000,東京都,2,282,電子部品製造業,62,3135,2256,260,-,-,2440,2056,634,233,321,199,29,2,1784905,14190005,23190171,x,x,7930450,9280084
0,13000,東京都,2,283,記録メディア製造業,3,54,49,-,-,-,34,32,20,17,-,-,-,-,17440,10971,47274,1081,46193,33614,33614
0,13000,東京都,2,284,電子回路製造業,76,2031,1344,56,7,6,1470,1192,561,160,49,36,10,5,878865,2901750,4421131,3685796,511700,1374609,1422255
0,13000,東京都,2,285,ユニット部品製造業,9,196,131,-,-,-,148,119,47,11,1,1,-,-,84979,207172,430099,360424,50646,210673,209214
0,13000,東京都,2,289,その他の電子部品・デバイス・電子回路製造業,103,4168,2830,148,3,3,3105,2505,769,181,439,273,13,10,2408453,4903148,8410883,7760546,219178,2618268,3457967
0,13000,東京都,1,290,電気機械器具製造業,571,23863,18673,499,5,4,18873,15947,3333,1485,2151,1702,110,57,13835330,45854126,78407509,65630275,1744534,31910542,31368711
0,13000,東京都,2,291,発電用・送電用・配電用電気機械器具製造業,213,9632,7739,134,1,1,6914,5916,1399,707,1452,1230,63,38,5140302,21220655,24410150,23347929,709400,2998714,3066664
0,13000,東京都,2,292,産業用電気機械器具製造業,74,2288,1652,11,2,1,1594,1357,523,190,180,115,9,5,x,x,x,x,x,x,x
0,13000,東京都,2,293,民生用電気機械器具製造業,40,805,486,1,1,1,468,378,246,59,91,49,11,1,313395,907188,1696185,1491508,89619,728354,735203
0,13000,東京都,2,294,電球・電気照明器具製造業,44,790,515,48,-,-,630,483,159,54,49,24,2,2,341278,1991024,2952034,2718271,104617,846643,895099
0,13000,東京都,2,295,電池製造業,1,9,6,-,-,-,8,6,1,-,-,-,-,-,x,x,x,x,-,x,x
0,13000,東京都,2,296,電子応用装置製造業,81,6923,5636,249,-,-,6336,5356,528,286,308,236,14,6,4967367,12918354,34568269,24553687,203416,21737737,20901882
0,13000,東京都,2,297,電気計測器製造業,105,3236,2547,55,1,1,2811,2366,411,184,68,45,8,3,1871061,3739226,7480570,6780648,192836,3451226,3550619
0,13000,東京都,2,299,その他の電気機械器具製造業,13,180,92,1,-,-,112,85,66,5,3,3,3,2,75720,145444,255818,173759,34619,100762,102374
0,13000,東京都,1,300,情報通信機械器具製造業,105,7649,6173,290,2,1,6438,5450,695,269,804,717,49,24,5174809,30596464,55048649,44780631,317450,25002035,22892949
0,13000,東京都,2,301,通信機械器具・同関連機械器具製造業,38,5535,4786,263,-,-,4806,4196,249,156,743,677,43,19,4301417,28671677,51440226,41486766,103451,23441461,21288531
0,13000,東京都,2,302,映像・音響機械器具製造業,41,1451,895,23,2,1,1136,836,300,56,36,19,4,3,612884,1472136,2693214,2506737,146101,1135452,1173848
0,13000,東京都,2,303,電子計算機・同附属装置製造業,26,663,492,4,-,-,496,418,146,57,25,21,2,2,260508,452651,915209,787128,67898,425122,430570
0,13000,東京都,1,310,輸送用機械器具製造業,265,21340,18358,617,3,3,16631,14863,2763,1966,2560,2117,33,26,12820588,82160855,148195267,144770499,1914911,58210615,61349240
0,13000,東京都,2,311,自動車・同附属品製造業,165,16115,14063,409,1,1,12461,11175,2149,1686,1913,1592,20,17,9931876,60786311,90929383,89586296,1103346,26561611,28044144
0,13000,東京都,2,312,鉄道車両・同部分品製造業,29,866,731,-,1,1,672,586,100,54,93,90,2,2,411526,694772,1717770,1489216,146317,934157,949506
0,13000,東京都,2,313,船舶製造・修理業、舶用機関製造業,9,142,116,-,-,-,103,86,23,15,16,15,-,-,68339,443273,617780,565421,52359,103289,161250
0,13000,東京都,2,314,航空機・同附属品製造業,32,3809,3158,208,1,1,3083,2772,397,167,536,418,7,3,2269070,19982280,54397852,52664925,564670,30354431,31935670
0,13000,東京都,2,315,産業用運搬車両・同部分品・附属品製造業,10,210,164,-,-,-,158,136,50,26,2,2,4,4,78116,153945,295263,288171,4481,130021,131564
0,13000,東京都,2,319,その他の輸送用機械器具製造業,20,198,126,-,-,-,154,108,44,18,-,-,-,-,61661,100274,237219,176470,43738,127106,127106
0,13000,東京都,1,320,その他の製造業,536,9386,6125,74,20,16,7214,5446,2107,634,119,97,47,28,4258871,11912096,21469018,17485714,943827,8709161,8980504
0,13000,東京都,2,321,貴金属・宝石製品製造業,59,866,494,2,1,1,692,439,170,54,5,1,4,3,370959,1291003,1973645,1652833,194702,632848,645405
0,13000,東京都,2,322,装身具・装飾品・ボタン・同関連品製造業（貴金属・宝石製を除く）,68,704,364,1,1,1,537,327,166,35,1,1,-,-,255433,639267,1154469,997219,57755,472656,477777
0,13000,東京都,2,323,時計・同部分品製造業,8,362,287,5,-,-,300,256,62,33,5,3,-,-,175233,327557,463512,396184,17529,112150,127816
0,13000,東京都,2,324,楽器製造業,11,210,157,1,2,1,171,138,37,18,1,1,-,-,102599,128622,305747,244366,18262,173208,172871
0,13000,東京都,2,325,がん具・運動用具製造業,68,1788,1187,53,2,1,1271,1039,504,143,64,55,9,3,882684,3570067,6128879,4278299,71187,2321268,2449965
