地域階層,地域コード,地域,産業分類階層,産業コード,産業中分類,事業所数,生産額(万円),在庫額／製造品／年初(万円),在庫額／製造品／年末(万円),在庫額／半製品及び仕掛品／年初(万円),在庫額／半製品及び仕掛品／年末(万円),在庫額／原材料及び燃料／年初(万円),在庫額／原材料及び燃料／年末(万円),有形固定資産額／年初現在高／土地(万円),有形固定資産額／年初現在高／土地以外(万円),有形固定資産額／取得額／土地(万円),有形固定資産額／取得額／土地以外／計(万円),有形固定資産額／取得額／土地以外／建物等(万円),有形固定資産額／取得額／土地以外／機械等(万円),有形固定資産額／取得額／土地以外／備品等(万円),有形固定資産額／除却額／土地(万円),有形固定資産額／除却額／土地以外(万円),有形固定資産額／減価償却額(万円),有形固定資産額／建設仮勘定／増(万円),有形固定資産額／建設仮勘定／減(万円),有形固定資産額／建設仮勘定／差引増減(万円),有形固定資産額／投資総額(万円)
0,13000,東京都,1,29,電気機械器具製造業,120,60869038,3009416,3065904,11085594,12699961,3627274,3915138,3248743,8838113,55137,1153775,288195,229616,635964,20202,446306,1129024,679372,662194,17178,1226090
0,13000,東京都,1,30,情報通信機械器具製造業,31,46513704,588350,768089,3745863,6474671,890042,940683,585320,4446844,13780,866260,83066,399588,383606,2151,10437,799461,743121,765087,-21966,858074
0,13000,東京都,1,31,輸送用機械器具製造業,63,141853429,4108784,4864755,18295853,16463852,4381713,3920475,2806338,11636172,455164,2854266,865608,1203634,785024,25220,106696,2062595,2204206,2132756,71450,3380880
0,13000,東京都,1,32,その他の製造業,54,10942670,640255,625953,509173,510426,508074,525789,1426425,1896036,96808,310526,83780,96925,129821,-,25670,258294,83292,51791,31501,438835
1,13100,区部,0,00,総数,818,157829192,5565798,5965461,5560604,5839122,5523193,5722081,34090614,35324326,855971,8709256,3050323,4646446,1012487,444600,514366,4742409,4090906,5429562,-1338656,8226571
1,13100,区部,1,09,食料品製造業,85,15560350,438128,481688,66496,65514,638668,705620,2332855,3824439,11653,414138,97740,254711,61687,7810,34402,418187,571589,200961,370628,796419
1,13100,区部,1,10,飲料・たばこ・飼料製造業,1,x,x,x,-,-,x,x,x,x,-,x,x,x,-,-,-,x,-,-,-,x
1,13100,区部,1,11,繊維工業,16,658510,37354,38609,13959,14373,38941,36516,171784,178006,6,45864,39477,4812,1575,-,1845,10059,-,972,-972,44898
1,13100,区部,1,12,木材・木製品製造業（家具を除く）,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
1,13100,区部,1,13,家具・装備品製造業,11,970616,46898,45271,33084,34097,82358,88080,440601,122202,20072,17682,3592,9385,4705,2773,7443,11922,-,-,-,37754
1,13100,区部,1,14,パルプ・紙・紙加工品製造業,26,5391144,251225,257942,62261,49757,144103,154472,665820,1445574,x,182388,52174,120879,9335,-,11832,190534,63530,69187,-5657,x
1,13100,区部,1,15,印刷・同関連業,241,41138106,401507,383239,1083556,1149241,275893,285244,14148160,10818267,98557,1097326,335743,627529,134054,352419,156826,1385481,486116,263491,222625,1418508
1,13100,区部,1,16,化学工業,38,25652344,858074,1043189,799869,865942,955314,1069195,3953139,6874106,11964,4623193,1742405,2482476,398312,8467,155641,1092410,2304254,4355197,-2050943,2584214
1,13100,区部,1,17,石油製品・石炭製品製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x,x,x,-,x,x
1,13100,区部,1,18,プラスチック製品製造業（別掲を除く）,23,2004750,92023,95467,24441,25609,39423,43963,467731,453352,-,59276,30640,13473,15163,-,2447,64597,32089,36325,-4236,55040
1,13100,区部,1,19,ゴム製品製造業,8,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
1,13100,区部,1,20,なめし革・同製品・毛皮製造業,19,2269591,263266,268878,124075,131149,172091,153830,215053,296146,14502,83539,47524,25994,10021,1618,421,32792,15605,30607,-15002,83039
1,13100,区部,1,21,窯業・土石製品製造業,13,2585604,273125,250272,13926,16325,22505,21060,762338,805969,23121,218330,46432,161797,10101,100,2650,122388,3865,26567,-22702,218749
1,13100,区部,1,22,鉄鋼業,14,10918039,367868,404339,x,x,264308,292019,1525545,2054384,-,382418,20145,297218,65055,438,5147,306706,x,275334,x,x
1,13100,区部,1,23,非鉄金属製造業,10,2910315,109203,97227,164412,203356,135642,101741,807983,401765,163048,96579,43409,41281,11889,-,2579,54337,182344,12509,169835,429462
1,13100,区部,1,24,金属製品製造業,62,6724336,257132,253371,230346,258650,259816,267780,1305357,1319342,58675,317752,188460,98280,31012,25697,34464,178554,15939,60465,-44526,331901
1,13100,区部,1,25,はん用機械器具製造業,27,3231989,81815,104807,263892,413645,222975,241347,313379,463567,38216,168026,51578,91561,24887,2691,20548,50257,7041,15854,-8813,197429
1,13100,区部,1,26,生産用機械器具製造業,53,8070769,322776,376418,675462,592438,380718,399286,2268115,1920597,290210,437261,216981,166130,54150,23817,36284,251533,56058,54603,1455,728926
1,13100,区部,1,27,業務用機械器具製造業,48,12068815,1124639,1140708,346869,418388,921063,837870,1646185,1482342,x,194500,45078,66665,82757,6813,19016,193349,652,1382,-730,x
1,13100,区部,1,28,電子部品・デバイス・電子回路製造業,10,965067,31795,41535,20990,27442,49945,57745,119913,94402,377,71146,21076,43884,6186,x,976,27353,6939,-,6939,78462
1,13100,区部,1,29,電気機械器具製造業,48,5338235,150563,169472,408067,446815,201965,224438,1165479,783386,19290,63915,18896,21915,23104,11822,6999,85236,7134,2730,4404,87609
1,13100,区部,1,30,情報通信機械器具製造業,8,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x,-,-,-,x
1,13100,区部,1,31,輸送用機械器具製造業,17,2769421,44766,50812,203084,151222,103092,92416,518221,648179,29290,80095,14508,38507,27080,-,839,122879,65455,23378,42077,151462
1,13100,区部,1,32,その他の製造業,36,4825424,204466,198001,222740,239954,274390,267311,669837,591699,61081,71724,21494,30239,19991,-,8857,60830,-,-,-,132805
2,13101,千代田区,0,00,総数,19,3120439,5876,6032,55082,58140,11138,10909,289361,471944,6,38771,7292,24467,7012,1307,5137,54651,5496,9263,-3767,35010
2,13101,千代田区,1,11,繊維工業,1,x,x,x,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,-,-,x
2,13101,千代田区,1,15,印刷・同関連業,18,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2,13102,中央区,0,00,総数,13,1757274,2321,2200,16565,22103,8131,7786,305218,460671,5000,49995,9297,33921,6777,x,924,77990,208,376,-168,54827
2,13102,中央区,1,09,食料品製造業,1,x,x,x,-,-,x,x,x,x,-,x,x,-,-,x,-,x,-,-,-,x
2,13102,中央区,1,11,繊維工業,1,x,-,-,-,-,-,-,x,x,-,x,x,-,-,-,-,x,-,-,-,x
2,13102,中央区,1,15,印刷・同関連業,10,1600501,x,x,x,x,x,x,256210,450591,5000,49542,x,33921,x,48980,924,76497,208,376,-168,54374
2,13102,中央区,1,24,金属製品製造業,1,x,-,-,x,x,-,-,x,x,-,x,-,-,x,-,-,x,-,-,-,x
2,13103,港区,0,00,総数,8,667319,381,327,7001,6186,6073,6516,101963,221046,-,26433,6400,15038,4995,-,491,14639,377,679,-302,26131
2,13103,港区,1,09,食料品製造業,2,x,x,x,x,x,x,x,-,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13103,港区,1,15,印刷・同関連業,6,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13104,新宿区,0,00,総数,37,5256203,76692,74652,48630,45627,17586,21335,728443,869430,-,96782,24572,52602,19608,59355,6536,112792,43121,1200,41921,138703
2,13104,新宿区,1,09,食料品製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13104,新宿区,1,14,パルプ・紙・紙加工品製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13104,新宿区,1,15,印刷・同関連業,31,4486870,18517,14635,37116,35772,16161,19634,599253,730040,-,91732,21335,51253,19144,59355,6452,106255,43121,1200,41921,133653
2,13104,新宿区,1,27,業務用機械器具製造業,1,x,x,x,x,x,-,-,x,x,-,x,-,x,-,-,-,x,-,-,-,x
2,13104,新宿区,1,30,情報通信機械器具製造業,1,x,x,x,-,-,-,-,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13105,文京区,0,00,総数,28,5682683,220683,204250,206169,203584,43063,40366,832479,732728,11629,136867,60086,30892,45889,4632,7501,108941,91340,77658,13682,162178
2,13105,文京区,1,09,食料品製造業,1,x,x,x,-,-,x,x,-,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13105,文京区,1,15,印刷・同関連業,20,4713914,88665,65511,183200,182039,5931,11688,774704,614299,11629,110928,56099,30067,24762,106,7308,90551,91340,77658,13682,136239
2,13105,文京区,1,20,なめし革・同製品・毛皮製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,-,x,-,-,x,-,-,-,x
2,13105,文京区,1,27,業務用機械器具製造業,6,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x,x,-,-,-,x
2,13106,台東区,0,00,総数,16,946499,95641,77178,14017,7215,145471,137909,270110,164598,10410,14550,5275,5742,3533,-,39,19261,-,-,-,24960
2,13106,台東区,1,09,食料品製造業,4,204974,304,499,-,262,1375,1466,23931,51091,-,54,-,-,54,-,-,4855,-,-,-,54
2,13106,台東区,1,11,繊維工業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,-,x,-,-,-,x
2,13106,台東区,1,13,家具・装備品製造業,1,x,x,x,x,x,x,x,x,x,-,-,-,-,-,-,-,x,-,-,-,-
2,13106,台東区,1,15,印刷・同関連業,3,194856,584,891,1782,1310,623,466,72268,27810,-,1030,-,869,161,-,39,2386,-,-,-,1030
2,13106,台東区,1,20,なめし革・同製品・毛皮製造業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,-,x,-,-,-,x
2,13106,台東区,1,32,その他の製造業,4,167139,9436,9541,2601,2150,66337,63114,129121,37908,-,2119,756,629,734,-,-,3309,-,-,-,2119
2,13107,墨田区,0,00,総数,50,19226480,469519,520969,307800,317095,272655,373800,1409391,2070282,47728,552769,123009,266601,163159,64649,84505,326127,508930,298642,210288,810785
2,13107,墨田区,1,09,食料品製造業,3,147886,2396,2490,415,395,5153,5197,64602,88312,-,2335,1008,425,902,-,8077,3009,-,-,-,2335
2,13107,墨田区,1,11,繊維工業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13107,墨田区,1,14,パルプ・紙・紙加工品製造業,1,x,x,-,-,-,x,x,x,x,-,x,-,-,x,-,-,x,-,-,-,x
2,13107,墨田区,1,15,印刷・同関連業,17,1884663,6568,5846,71370,45187,18255,18264,442728,334915,28809,109774,15625,87044,7105,64304,48832,60284,400,-,400,138983
2,13107,墨田区,1,16,化学工業,7,11982110,86822,106523,53875,66002,122087,167791,199911,919923,4,270660,68309,74565,127786,-,22937,164239,474368,244232,230136,500800
2,13107,墨田区,1,18,プラスチック製品製造業（別掲を除く）,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,x,x,x,x
2,13107,墨田区,1,19,ゴム製品製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13107,墨田区,1,20,なめし革・同製品・毛皮製造業,4,650471,41438,50845,18805,18700,21369,24173,85456,120970,-,1188,146,486,556,-,197,8491,-,-,-,1188
2,13107,墨田区,1,21,窯業・土石製品製造業,3,358755,79174,73923,10534,13243,2052,2380,168267,137739,-,74683,4426,70030,227,100,328,21281,767,22803,-22036,52647
2,13107,墨田区,1,22,鉄鋼業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13107,墨田区,1,24,金属製品製造業,2,x,x,x,x,x,x,x,x,x,-,-,-,-,-,-,-,x,-,-,-,-
2,13107,墨田区,1,25,はん用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x,x,-,-,-,x
2,13107,墨田区,1,26,生産用機械器具製造業,2,x,-,x,x,x,x,x,x,x,-,x,x,x,x,x,x,x,-,-,-,x
2,13107,墨田区,1,27,業務用機械器具製造業,1,x,x,x,-,-,-,-,x,x,-,x,x,-,x,-,x,x,-,-,-,x
2,13107,墨田区,1,29,電気機械器具製造業,1,x,-,-,x,x,x,x,x,x,x,x,-,x,x,-,x,x,-,-,-,x
2,13107,墨田区,1,32,その他の製造業,2,x,x,x,-,-,-,-,x,x,x,x,x,x,x,-,-,x,-,-,-,x
2,13108,江東区,0,00,総数,57,14081351,409326,445839,429331,415620,368235,379063,2862662,5328046,44168,463327,110643,295438,57246,26010,118439,461363,141330,141000,330,507825
2,13108,江東区,1,09,食料品製造業,11,1563008,1973,1254,989,1134,13161,13613,205610,224060,-,32355,8850,18358,5147,-,376,30316,2602,478,2124,34479
2,13108,江東区,1,12,木材・木製品製造業（家具を除く）,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13108,江東区,1,13,家具・装備品製造業,3,165028,8561,5811,7446,7812,11280,12833,121884,17208,-,3607,991,851,1765,-,-,2379,-,-,-,3607
2,13108,江東区,1,14,パルプ・紙・紙加工品製造業,1,x,-,-,-,-,-,-,x,x,x,x,-,x,x,-,x,x,-,-,-,x
2,13108,江東区,1,15,印刷・同関連業,20,3960296,7887,11311,33241,73682,24233,44812,909098,1376587,-,122624,19839,95036,7749,12115,1222,177491,72597,74680,-2083,120541
2,13108,江東区,1,16,化学工業,2,x,x,x,-,-,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x
2,13108,江東区,1,18,プラスチック製品製造業（別掲を除く）,3,315521,12656,14154,9226,10078,4482,4425,122160,28853,-,7334,118,423,6793,-,3,6598,-,-,-,7334
2,13108,江東区,1,21,窯業・土石製品製造業,2,x,x,x,-,-,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13108,江東区,1,22,鉄鋼業,3,1217629,31620,38186,12884,11978,47812,52828,5008,171094,-,3586,328,1895,1363,-,255,13076,-,x,x,x
2,13108,江東区,1,23,非鉄金属製造業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,-,x,x,x,x,x
2,13108,江東区,1,24,金属製品製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,-,x,-,-,x,-,-,-,x
2,13108,江東区,1,26,生産用機械器具製造業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2,13108,江東区,1,27,業務用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,-,x,x
2,13108,江東区,1,28,電子部品・デバイス・電子回路製造業,1,x,x,x,x,x,x,x,-,x,-,x,-,x,x,x,x,x,-,-,-,x
2,13108,江東区,1,29,電気機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,-,x,-,-,-,x
2,13108,江東区,1,31,輸送用機械器具製造業,1,x,-,-,x,x,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x
2,13109,品川区,0,00,総数,35,5336344,139294,228545,168743,157050,242553,259504,609101,872380,1311,132553,45209,59281,28063,2740,8774,96758,53360,49064,4296,138160
2,13109,品川区,1,09,食料品製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13109,品川区,1,15,印刷・同関連業,4,310933,140,324,4739,3779,1189,1447,62600,51539,-,9724,1367,6633,1724,-,4959,9070,-,-,-,9724
2,13109,品川区,1,16,化学工業,3,1084364,41493,120703,26527,19981,38452,29318,40922,282859,-,31974,6265,23776,1933,-,949,30646,9342,13605,-4263,27711
2,13109,品川区,1,18,プラスチック製品製造業（別掲を除く）,2,x,x,-,x,x,x,x,x,x,-,x,x,x,x,-,-,x,x,x,x,x
2,13109,品川区,1,24,金属製品製造業,2,x,x,-,-,-,x,x,x,x,-,x,-,x,x,-,x,x,-,-,-,x
2,13109,品川区,1,25,はん用機械器具製造業,1,x,x,x,x,x,x,x,-,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13109,品川区,1,26,生産用機械器具製造業,8,1253031,43771,51797,83179,80010,21232,23164,176462,206941,1311,41105,19471,10984,10650,-,929,16683,43097,35137,7960,50376
2,13109,品川区,1,27,業務用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,-,x,-,x,x,x,x,x,x
2,13109,品川区,1,28,電子部品・デバイス・電子回路製造業,1,x,x,x,x,x,x,x,-,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13109,品川区,1,29,電気機械器具製造業,7,564626,15119,14690,34320,32964,31707,44469,103441,104568,-,12843,9854,627,2362,2740,675,9760,-,-,-,12843
2,13109,品川区,1,31,輸送用機械器具製造業,4,715235,3108,3073,1921,2120,4098,3236,37399,40076,-,8569,438,7358,773,-,547,6500,2,-,2,8571
2,13110,目黒区,0,00,総数,22,2700394,105424,126438,184849,174412,280359,268035,392365,486469,-,29269,3784,14989,10496,-,4946,46141,-,100,-100,29169
2,13110,目黒区,1,09,食料品製造業,5,455756,3399,667,1302,694,3392,3281,81153,176362,-,7777,960,4390,2427,-,212,14086,-,-,-,7777
2,13110,目黒区,1,13,家具・装備品製造業,1,x,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,x,-,-,-,-
2,13110,目黒区,1,24,金属製品製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13110,目黒区,1,25,はん用機械器具製造業,2,x,-,-,x,x,x,x,x,x,-,-,-,-,-,-,x,x,-,-,-,-
2,13110,目黒区,1,26,生産用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13110,目黒区,1,27,業務用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,-,x,-,-,x,-,-,-,x
2,13110,目黒区,1,28,電子部品・デバイス・電子回路製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,x,x,-,-,-,x
2,13110,目黒区,1,29,電気機械器具製造業,4,289697,8979,14246,28786,26125,15245,12497,95462,130589,-,5288,219,2052,3017,-,3765,5579,-,100,-100,5188
2,13110,目黒区,1,30,情報通信機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,-,-,-,-,x
2,13110,目黒区,1,32,その他の製造業,2,x,x,x,x,x,x,x,-,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13111,大田区,0,00,総数,134,18483555,515542,561551,1024114,1136852,1126294,1335420,4029268,3926440,204039,815703,406798,303674,105231,41439,88314,478087,179555,89547,90008,1109750
2,13111,大田区,1,09,食料品製造業,9,2688395,101388,120600,3475,2930,243035,332966,118857,343269,-,40704,13660,23341,3703,-,3528,40638,10635,9019,1616,42320
2,13111,大田区,1,10,飲料・たばこ・飼料製造業,1,x,x,x,-,-,x,x,x,x,-,x,x,x,-,-,-,x,-,-,-,x
2,13111,大田区,1,11,繊維工業,2,x,-,-,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13111,大田区,1,13,家具・装備品製造業,2,x,-,-,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,-,-,x
2,13111,大田区,1,14,パルプ・紙・紙加工品製造業,2,x,x,x,-,-,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13111,大田区,1,15,印刷・同関連業,14,1237912,13296,2183,21103,15223,25481,23041,546886,355388,9182,129139,77157,46365,5617,3380,23235,53763,108000,9483,98517,236838
2,13111,大田区,1,16,化学工業,6,1729730,21189,21827,20946,21632,142739,168063,122835,478479,-,58053,5883,38118,14052,-,4118,67212,38363,3033,35330,93383
2,13111,大田区,1,17,石油製品・石炭製品製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x,x,-,-,-,x
2,13111,大田区,1,18,プラスチック製品製造業（別掲を除く）,5,563122,53679,58739,6774,7550,14233,19130,93886,75019,-,9274,2090,5338,1846,-,21,13049,7879,5423,2456,11730
2,13111,大田区,1,19,ゴム製品製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13111,大田区,1,21,窯業・土石製品製造業,2,x,x,-,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13111,大田区,1,22,鉄鋼業,3,346590,18214,16261,18975,20318,23411,25676,75251,50357,-,792,75,65,652,-,x,3812,-,-,-,792
2,13111,大田区,1,23,非鉄金属製造業,2,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,x,x,-,-,-,x
2,13111,大田区,1,24,金属製品製造業,23,2794596,90184,98179,107762,118605,138064,142863,522483,646398,-,268114,178958,69681,19475,25697,33379,87123,12087,59445,-47358,220756
2,13111,大田区,1,25,はん用機械器具製造業,9,977980,13965,11702,186895,336350,29090,28168,79979,156819,38216,22036,8252,9133,4651,-,5543,18201,463,-,463,60715
2,13111,大田区,1,26,生産用機械器具製造業,21,2861928,46196,80102,280113,228595,66051,98775,636299,611146,126091,131285,54936,53397,22952,9454,11314,63615,1187,2203,-1016,256360
2,13111,大田区,1,27,業務用機械器具製造業,6,811982,11802,10530,35958,37320,89316,96280,742183,339676,-,15570,259,6831,8480,-,1824,19810,-,-,-,15570
2,13111,大田区,1,28,電子部品・デバイス・電子回路製造業,2,x,x,x,-,-,-,-,x,x,x,x,x,x,-,-,x,x,-,-,-,x
2,13111,大田区,1,29,電気機械器具製造業,17,1770219,55800,58367,198573,231071,64302,69644,356079,232767,-,12229,3210,3058,5961,-,423,27227,941,941,-,12229
2,13111,大田区,1,30,情報通信機械器具製造業,1,x,-,-,x,x,-,-,-,x,-,x,-,x,x,-,x,x,-,-,-,x
2,13111,大田区,1,31,輸送用機械器具製造業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,-,x,-,-,-,x
2,13111,大田区,1,32,その他の製造業,2,x,x,-,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13112,世田谷区,0,00,総数,11,935003,9513,7670,42109,58705,25165,30830,108039,118501,-,28463,7892,19254,1317,-,275,23963,6939,-,6939,35402
2,13112,世田谷区,1,09,食料品製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,x,-,x,x
2,13112,世田谷区,1,15,印刷・同関連業,3,119217,58,23,224,352,7095,7378,21637,7426,-,1838,1483,252,103,-,27,1016,-,-,-,1838
2,13112,世田谷区,1,27,業務用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13112,世田谷区,1,28,電子部品・デバイス・電子回路製造業,1,x,x,x,-,-,-,-,x,x,-,x,x,x,x,-,-,x,x,-,x,x
2,13112,世田谷区,1,29,電気機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,-,x,-,-,x,-,-,-,x
2,13112,世田谷区,1,32,その他の製造業,2,x,x,x,x,x,x,x,-,x,-,x,x,x,x,-,x,x,-,-,-,x
