地域階層,地域コード,地域,産業分類階層,産業コード,産業小分類,事業所数,従業者数（送出者を除く）／総数(人),従業者数（送出者を除く）／うち男(人),送出者（人）,個人業主及び無給家族従業者／総数(人),個人業主及び無給家族従業者／うち男(人),常用労働者／常用雇用者／正社員･正職員等／総数(人),常用労働者／常用雇用者／正社員･正職員等／うち男(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／総数(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／うち男(人),常用労働者／出向･派遣受入者／総数(人),常用労働者／出向･派遣受入者／うち男(人),臨時雇用者／総数(人),臨時雇用者／うち男(人),現金給与総額(万円),原材料使用額等(万円),製造品出荷額等／総額(万円),製造品出荷額等／うち製造品出荷額(万円),製造品出荷額等／うち加工賃収入額(万円),付加価値額(29人以下は粗付加価値額)(万円),粗付加価値額(万円)
0,13000,東京都,2,141,パルプ製造業,1,24,10,-,-,-,13,6,10,4,1,-,-,-,x,x,x,x,-,x,x
0,13000,東京都,2,142,紙製造業,5,136,108,17,-,-,128,113,21,8,4,2,-,-,79432,631299,1199357,1140890,42600,463625,531397
0,13000,東京都,2,143,加工紙製造業,7,320,256,-,-,-,283,237,37,19,-,-,-,-,142963,626504,1058161,1017622,x,394452,399380
0,13000,東京都,2,144,紙製品製造業,100,1576,990,-,5,2,1271,902,266,69,34,17,8,3,624113,1836949,3110534,2308676,372499,1136033,1174173
0,13000,東京都,2,145,紙製容器製造業,205,2897,1883,4,11,9,2091,1654,770,209,29,15,45,9,1089500,4523758,7162153,4913374,509290,2346519,2442416
0,13000,東京都,2,149,その他のパルプ・紙・紙加工品製造業,53,682,437,9,5,3,517,403,165,37,4,3,8,6,x,x,x,x,x,x,x
0,13000,東京都,1,150,印刷・同関連業,1698,41599,29472,788,28,21,34041,26608,5660,2305,2658,1145,138,45,19565391,33733623,74249300,58284539,14458936,35903949,37529653
0,13000,東京都,2,151,印刷業,1188,28886,20899,687,15,11,24801,19407,4180,1651,577,379,92,21,13677054,28635321,59479900,50831792,7311542,27273831,28558083
0,13000,東京都,2,152,製版業,137,5942,4516,100,-,-,5147,4062,425,240,470,271,3,-,3307734,2950740,8083188,7370493,600820,4607507,4774150
0,13000,東京都,2,153,製本業、印刷物加工業,346,4290,3015,-,11,9,3481,2664,771,317,27,25,42,23,1613627,1536680,4472746,79220,4355224,2593682,2716759
0,13000,東京都,2,159,印刷関連サービス業,27,2481,1042,1,2,1,612,475,284,97,1584,470,1,1,966976,610882,2213466,3034,2191350,1428929,1480661
0,13000,東京都,1,160,化学工業,199,10713,6477,166,2,2,8398,5766,1461,376,1018,484,11,10,6131614,18497695,38297039,35222726,471351,17528856,18665566
0,13000,東京都,2,161,化学肥料製造業,2,28,14,-,-,-,19,13,9,1,-,-,-,-,x,x,x,x,x,x,x
0,13000,東京都,2,162,無機化学工業製品製造業,25,525,415,2,-,-,419,363,86,35,22,19,-,-,236139,1434373,1949420,1820930,11843,450454,489718
0,13000,東京都,2,163,有機化学工業製品製造業,10,330,252,-,1,1,243,208,75,34,11,9,-,-,x,x,x,x,x,x,x
0,13000,東京都,2,164,油脂加工製品・石けん・合成洗剤・界面活性剤・塗料製造業,44,1235,883,134,-,-,1119,908,201,74,49,27,-,-,678280,2348757,4314804,3866875,72825,1742563,1840484
0,13000,東京都,2,165,医薬品製造業,34,2702,1499,7,-,-,1655,1066,497,102,557,335,5,5,1517170,3133471,8636276,8162536,187653,4536214,5159630
0,13000,東京都,2,166,化粧品・歯磨・その他の化粧用調整品製造業,46,4429,2337,18,1,1,3728,2262,430,52,288,37,5,4,2578804,6678528,15943736,14312723,53716,8550276,8674679
0,13000,東京都,2,169,その他の化学工業,38,1464,1077,5,-,-,1215,946,163,78,91,57,1,1,925584,4619107,6612835,6350280,56575,1771195,1983595
0,13000,東京都,1,170,石油製品・石炭製品製造業,16,318,258,-,-,-,264,217,18,14,36,27,-,-,181427,1959201,2994518,2618990,34878,955250,958112
0,13000,東京都,2,172,潤滑油・グリース製造業（石油精製業によらないもの）,4,129,113,-,-,-,126,111,3,2,-,-,-,-,68614,608800,830146,761523,34878,204897,207759
0,13000,東京都,2,174,舗装材料製造業,12,189,145,-,-,-,138,106,15,12,36,27,-,-,112813,1350401,2164372,1857467,-,750353,750353
0,13000,東京都,1,180,プラスチック製品製造業（別掲を除く）,578,7779,4693,10,14,10,5493,4100,2177,532,105,60,47,13,3056407,5571476,11894736,9696087,1365622,5681257,5847996
0,13000,東京都,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,84,1231,800,3,-,-,927,702,288,83,19,18,6,1,493281,753821,1770297,1434167,197677,871741,938773
0,13000,東京都,2,182,プラスチックフィルム・シート・床材・合成皮革製造業,77,756,431,1,8,6,558,383,188,42,3,-,6,6,266479,533785,1119362,658969,292187,536725,539728
0,13000,東京都,2,183,工業用プラスチック製品製造業,207,2811,1725,6,2,2,2006,1519,767,187,42,23,13,3,1127718,1920702,4217898,3460284,509249,2095200,2127139
0,13000,東京都,2,184,発泡・強化プラスチック製品製造業,35,510,325,-,-,-,368,282,133,39,9,4,6,1,200826,270000,586912,525077,31214,280931,292705
0,13000,東京都,2,185,プラスチック成形材料製造業（廃プラスチックを含む）,16,186,131,-,-,-,158,121,26,8,2,2,-,-,87150,391185,682406,534809,21131,263258,270149
0,13000,東京都,2,189,その他のプラスチック製品製造業,159,2285,1281,-,4,2,1476,1093,775,173,30,13,16,2,880953,1701983,3517861,3082781,314164,1633402,1679502
0,13000,東京都,1,190,ゴム製品製造業,184,2470,1626,2,17,13,1766,1360,644,217,45,38,3,1,952488,1815459,3414440,3049121,228169,1399295,1507184
0,13000,東京都,2,191,タイヤ・チューブ製造業,1,229,224,1,-,-,176,173,34,34,20,18,-,-,x,x,x,x,-,x,x
0,13000,東京都,2,192,ゴム製・プラスチック製履物・同附属品製造業,9,111,62,-,2,1,66,52,43,9,-,-,-,-,32659,72652,132163,118736,5321,54334,54868
0,13000,東京都,2,193,ゴムベルト・ゴムホース・工業用ゴム製品製造業,148,1792,1135,1,15,12,1247,946,506,158,25,20,3,1,x,x,x,x,205374,x,x
0,13000,東京都,2,199,その他のゴム製品製造業,26,338,205,-,-,-,277,189,61,16,-,-,-,-,120917,194772,399920,327188,17474,194432,189978
0,13000,東京都,1,200,なめし革・同製品・毛皮製造業,208,3376,1804,22,17,11,2323,1580,1041,217,17,13,7,5,1132904,3692010,6137543,5471861,200363,2318268,2275807
0,13000,東京都,2,201,なめし革製造業,22,214,154,-,1,1,154,118,53,30,6,5,2,1,76798,112145,229664,157851,64083,108379,108379
0,13000,東京都,2,202,工業用革製品製造業（手袋を除く）,1,29,15,-,-,-,20,13,9,2,-,-,-,-,x,x,x,x,-,x,x
0,13000,東京都,2,203,革製履物用材料・同附属品製造業,18,180,100,-,1,1,120,85,59,14,-,-,1,1,53533,161395,248503,243090,5061,80311,80311
0,13000,東京都,2,204,革製履物製造業,51,885,649,-,1,1,688,555,195,93,1,-,1,1,333707,1094995,1980768,1885401,23566,814689,821678
0,13000,東京都,2,206,かばん製造業,35,1069,380,13,5,3,595,340,474,40,8,7,1,-,x,x,x,x,43145,x,x
0,13000,東京都,2,207,袋物製造業,66,815,416,9,9,5,588,384,225,33,2,1,2,2,306233,1199546,1876276,1720920,30704,626356,624798
0,13000,東京都,2,209,その他のなめし革製品製造業,15,184,90,-,-,-,158,85,26,5,-,-,-,-,67265,74281,187704,150676,33804,103420,104787
0,13000,東京都,1,210,窯業・土石製品製造業,181,3643,2903,16,7,6,3043,2524,449,246,160,140,61,57,2006113,9683048,15957274,14478797,278848,5642595,5876908
0,13000,東京都,2,211,ガラス・同製品製造業,58,1542,1135,9,6,5,1300,1004,211,106,34,26,4,2,888799,1896585,3702833,2809187,216569,1571970,1750541
0,13000,東京都,2,212,セメント・同製品製造業,85,1457,1259,7,-,-,1219,1069,141,99,104,98,53,52,783079,6736507,10202317,9997246,140,3154684,3196673
0,13000,東京都,2,214,陶磁器・同関連製品製造業,2,36,31,-,-,-,36,31,-,-,-,-,-,-,x,x,x,x,x,x,x
0,13000,東京都,2,215,耐火物製造業,2,15,14,-,-,-,14,13,1,1,-,-,-,-,x,x,x,x,-,x,x
0,13000,東京都,2,216,炭素・黒鉛製品製造業,1,5,4,-,-,-,4,4,1,-,-,-,-,-,x,x,x,x,-,x,x
0,13000,東京都,2,217,研磨材・同製品製造業,9,116,82,-,-,-,90,68,25,14,1,-,1,1,53993,168362,290662,186790,7506,115176,115176
0,13000,東京都,2,218,骨材・石工品等製造業,18,212,179,-,-,-,185,163,20,9,7,7,2,2,104476,202658,652013,505540,21103,414154,414154
0,13000,東京都,2,219,その他の窯業・土石製品製造業,6,260,199,-,1,1,195,172,50,17,14,9,1,-,142467,645858,1011453,x,x,326778,340531
0,13000,東京都,1,220,鉄鋼業,102,2681,2335,6,1,1,2412,2129,197,141,77,69,3,3,1504220,12339204,16461995,15408297,772180,3549588,3953636
0,13000,東京都,2,222,製鋼・製鋼圧延業,1,150,136,-,-,-,138,127,12,9,-,-,-,-,x,x,x,x,-,x,x
0,13000,東京都,2,223,製鋼を行わない鋼材製造業（表面処理鋼材を除く）,7,1065,970,6,-,-,989,902,42,37,40,36,-,-,x,x,x,x,115269,x,x
0,13000,東京都,2,225,鉄素形材製造業,11,220,192,-,-,-,199,178,21,14,-,-,-,-,116608,355622,596389,558415,18661,219483,221834
0,13000,東京都,2,229,その他の鉄鋼業,83,1246,1037,-,1,1,1086,922,122,81,37,33,3,3,625131,4414134,5795791,4932784,638250,1254758,1278839
0,13000,東京都,1,230,非鉄金属製造業,118,2461,1752,3,5,5,1933,1577,479,141,47,32,5,2,1100793,12221146,14635261,13690055,487959,2447281,2259965
0,13000,東京都,2,232,非鉄金属第２次製錬・精製業（非鉄金属合金製造業を含む）,12,589,475,-,-,-,526,441,62,34,1,-,-,-,320760,8869064,9608186,x,30065,894210,702718
0,13000,東京都,2,233,非鉄金属・同合金圧延業（抽伸、押出しを含む）,26,474,338,1,2,2,420,319,50,17,3,1,2,-,228163,1638270,2283180,1908490,196125,617087,603377
0,13000,東京都,2,234,電線・ケーブル製造業,18,408,160,-,1,1,184,140,218,15,5,4,1,-,121241,498122,717602,658322,42780,199364,202762
0,13000,東京都,2,235,非鉄金属素形材製造業,47,797,635,-,2,2,631,540,127,67,37,26,2,2,331775,761587,1377047,x,108329,555419,569907
0,13000,東京都,2,239,その他の非鉄金属製造業,15,193,144,2,-,-,172,137,22,8,1,1,-,-,98854,454103,649246,353351,110660,181201,181201
0,13000,東京都,1,240,金属製品製造業,1392,17552,12675,47,51,36,14213,11228,3147,1332,188,125,122,71,7383224,12201471,27244632,18222329,8072985,13521571,13912908
0,13000,東京都,2,241,ブリキ缶・その他のめっき板等製品製造業,8,113,83,-,-,-,69,53,42,28,2,2,-,-,33729,205654,272977,128529,850,61292,62082
0,13000,東京都,2,242,洋食器・刃物・手道具・金物類製造業,128,1492,995,-,7,7,1186,877,290,108,9,3,5,3,587394,1125911,2215931,1963741,140047,997467,1007364
0,13000,東京都,2,243,暖房・調理等装置、配管工事用附属品製造業,46,614,436,-,-,-,453,362,152,68,9,6,2,2,255239,690814,1317759,1160560,66986,578496,580331
0,13000,東京都,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),364,3671,2836,8,14,9,3204,2592,437,224,24,19,41,28,1579841,3291851,6796950,5699334,918136,3219971,3232867
0,13000,東京都,2,245,金属素形材製品製造業,216,2667,1853,8,12,10,2099,1633,549,210,15,8,15,8,1086897,2203911,4400950,3842031,470034,1973274,2030547
0,13000,東京都,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,382,5872,4220,21,5,2,4657,3700,1120,466,111,72,29,13,2557049,2207338,7020933,1019330,5898106,4165768,4458703
0,13000,東京都,2,247,金属線製品製造業（ねじ類を除く),23,198,136,-,-,-,161,125,37,11,-,-,-,-,72064,200667,380297,335938,39234,165614,165614
0,13000,東京都,2,248,ボルト・ナット・リベット・小ねじ・木ねじ等製造業,110,1449,1070,2,7,4,1167,946,268,114,9,8,25,16,586236,1302922,2603511,2129347,292886,1207718,1208151
0,13000,東京都,2,249,その他の金属製品製造業,115,1476,1046,8,6,4,1217,940,252,103,9,7,5,1,624775,972403,2235324,1943519,246706,1151971,1167249
0,13000,東京都,1,250,はん用機械器具製造業,336,7392,5889,15,6,5,6150,5183,916,464,335,251,11,4,3758829,9710048,18120550,15538570,915884,7551978,7933225
0,13000,東京都,2,251,ボイラ・原動機製造業,8,106,89,-,-,-,92,80,14,9,-,-,-,-,46996,56863,135649,49789,82091,71714,72624
0,13000,東京都,2,252,ポンプ・圧縮機器製造業,75,2102,1580,1,1,1,1630,1336,226,69,246,175,-,-,1010068,2681893,5124311,4562879,186842,2142964,2264280
0,13000,東京都,2,253,一般産業用機械・装置製造業,123,2528,2010,4,1,1,2177,1813,328,180,26,19,6,4,1293592,3678383,6973183,6360640,352747,3012827,3154530
0,13000,東京都,2,259,その他のはん用機械・同部分品製造業,130,2656,2210,10,4,3,2251,1954,348,206,63,57,5,-,1408173,3292909,5887407,4565262,294204,2324473,2441791
0,13000,東京都,1,260,生産用機械器具製造業,943,16754,13230,154,17,13,14001,11757,2246,1079,644,494,39,34,8237593,20360667,39130753,33796669,2015591,17447046,17930958
0,13000,東京都,2,261,農業用機械製造業（農業用器具を除く）,5,146,110,-,-,-,104,90,23,12,19,8,-,-,64264,392957,502094,293727,1060,88332,100712
0,13000,東京都,2,262,建設機械・鉱山機械製造業,33,961,791,1,-,-,798,673,121,87,43,32,-,-,459937,1178710,2528370,2150787,111065,1223333,1252914
0,13000,東京都,2,263,繊維機械製造業,4,62,38,-,-,-,45,33,17,5,-,-,-,-,23195,39018,76819,59368,5850,33079,34858
0,13000,東京都,2,264,生活関連産業用機械製造業,119,1804,1447,2,2,2,1602,1346,181,83,21,18,3,3,906342,2480659,4458195,3852202,141461,1780813,1833580
0,13000,東京都,2,265,基礎素材産業用機械製造業,71,1152,911,108,-,-,1040,861,145,65,75,56,3,3,582838,1362612,2506432,2271411,66999,1030112,1063430
0,13000,東京都,2,266,金属加工機械製造業,256,4077,3179,13,9,6,3381,2832,609,278,91,75,7,5,1966497,3716783,7615100,5808335,761045,3564400,3653317
0,13000,東京都,2,267,半導体・フラットパネルディスプレイ製造装置製造業,125,3603,2822,23,-,-,2714,2315,594,283,318,246,5,5,1832075,6413019,11546368,10897966,460354,5095053,5186339
0,13000,東京都,2,269,その他の生産用機械・同部分品製造業,330,4949,3932,7,6,5,4317,3607,556,266,77,59,21,18,2402445,4776909,9897375,8462873,467757,4631924,4805808
0,13000,東京都,1,270,業務用機械器具製造業,488,13083,9573,206,13,11,10730,8665,2116,805,430,273,39,29,6812325,15905315,30401621,27106320,494125,13801519,13850796
0,13000,東京都,2,271,事務用機械器具製造業,19,811,653,15,-,-,677,611,113,25,36,30,3,2,381085,1172043,1789081,1661069,32545,658989,584892
0,13000,東京都,2,272,サービス用・娯楽用機械器具製造業,29,640,444,-,-,-,479,390,154,48,7,6,15,13,294186,800416,1494830,1394230,14849,672246,644418
0,13000,東京都,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,261,6899,5164,60,10,8,5544,4554,1191,514,214,142,12,7,3568510,6536397,13560083,11828026,261162,6595540,6619013
0,13000,東京都,2,274,医療用機械器具・医療用品製造業,132,3780,2663,130,2,2,3269,2522,473,163,166,89,2,1,2117034,6330659,11570911,10364176,108111,5044720,5115972
0,13000,東京都,2,275,光学機械器具・レンズ製造業,44,935,634,1,1,1,744,573,184,55,7,6,7,6,443420,1057262,1967060,1850163,66458,819777,876254
0,13000,東京都,2,276,武器製造業,3,18,15,-,-,-,17,15,1,-,-,-,-,-,8090,8538,19656,8656,11000,10247,10247
0,13000,東京都,1,280,電子部品・デバイス・電子回路製造業,246,9760,6779,398,5,5,7198,5868,2071,660,884,595,70,4,5131532,19335557,32547606,30769380,x,10668801,13185449
0,13000,東京都,2,281,電子デバイス製造業,4,396,305,1,-,-,263,222,104,60,30,24,-,-,196651,552436,873138,791128,81860,239783,349008
0,13000,東京都,2,282,電子部品製造業,57,2946,2145,241,-,-,2277,1918,553,208,357,229,36,3,1682179,11570471,19267990,19161582,84966,6451107,7858462
0,13000,東京都,2,283,記録メディア製造業,3,53,31,-,-,-,33,27,20,4,-,-,-,-,16916,12994,40530,1065,x,25379,25379
0,13000,東京都,2,284,電子回路製造業,78,2097,1370,52,3,3,1485,1190,598,175,63,47,24,1,883435,2911531,4478696,3687489,568645,1474827,1469221
0,13000,東京都,2,285,ユニット部品製造業,11,207,138,-,-,-,158,123,48,14,1,1,-,-,91669,202706,429913,336192,75828,216730,211407
0,13000,東京都,2,289,その他の電子部品・デバイス・電子回路製造業,93,4061,2790,104,2,2,2982,2388,748,199,433,294,10,-,2260682,4085419,7457339,6791924,220135,2260975,3271972
0,13000,東京都,1,290,電気機械器具製造業,570,23903,18653,497,6,5,18673,15772,3349,1506,2372,1835,76,42,13652482,43195542,77400301,67803318,1674000,32979803,32894392
0,13000,東京都,2,291,発電用・送電用・配電用電気機械器具製造業,218,9881,7903,138,1,1,6993,5965,1392,714,1633,1341,22,14,5024655,19913861,24725669,23466856,718428,4028419,4613978
0,13000,東京都,2,292,産業用電気機械器具製造業,72,2184,1611,11,2,1,1556,1332,455,160,182,129,5,3,x,x,x,x,381204,x,x
0,13000,東京都,2,293,民生用電気機械器具製造業,35,715,430,-,1,1,424,338,225,58,65,33,12,3,270410,658392,1301926,1124241,82796,589867,597345
0,13000,東京都,2,294,電球・電気照明器具製造業,47,790,491,50,-,-,620,474,180,45,40,20,16,9,349669,2005384,2846473,2576765,109698,799397,788120
0,13000,東京都,2,295,電池製造業,1,9,6,-,-,-,8,6,1,-,-,-,-,-,x,x,x,x,-,x,x
0,13000,東京都,2,296,電子応用装置製造業,80,6763,5491,255,-,-,6146,5190,551,308,321,241,9,7,4945331,12309845,34607894,27895647,138865,22490009,21464599
0,13000,東京都,2,297,電気計測器製造業,102,3342,2620,42,2,2,2801,2372,450,214,131,71,10,4,1886101,3250328,6740610,6132499,209921,3172754,3301148
0,13000,東京都,2,299,その他の電気機械器具製造業,15,219,101,1,-,-,125,95,95,7,-,-,2,2,77785,192581,326401,204426,33088,123347,124083
0,13000,東京都,1,300,情報通信機械器具製造業,113,8092,6485,257,2,1,6729,5662,715,274,903,787,62,27,5485421,26411864,47766683,41023823,388630,18029786,19946662
0,13000,東京都,2,301,通信機械器具・同関連機械器具製造業,44,5878,5027,229,-,-,5087,4412,251,147,769,682,56,26,4520035,24328849,43825000,37413315,216589,16311455,18178036
0,13000,東京都,2,302,映像・音響機械器具製造業,40,1392,855,27,2,1,1053,757,256,40,108,81,6,1,588550,1301363,2308945,2155565,84188,938280,976748
0,13000,東京都,2,303,電子計算機・同附属装置製造業,29,822,603,1,-,-,589,493,208,87,26,24,-,-,376836,781652,1632738,1454943,87853,780051,791878
0,13000,東京都,1,310,輸送用機械器具製造業,267,20539,17540,502,4,3,16596,14769,2201,1407,2240,1834,20,16,12793122,74219164,120874578,117746218,1751027,43426931,43485360
0,13000,東京都,2,311,自動車・同附属品製造業,168,15323,13263,402,3,2,12489,11171,1599,1123,1634,1344,9,8,9785700,58009022,71495309,70252926,1088501,11302722,12598612
0,13000,東京都,2,312,鉄道車両・同部分品製造業,31,816,694,-,-,-,612,534,99,57,105,103,6,5,355168,716183,1480386,1278234,147893,689358,706181
0,13000,東京都,2,313,船舶製造・修理業、舶用機関製造業,10,140,112,-,-,-,108,89,24,16,8,7,1,1,68993,257325,412299,357988,53521,64725,146804
0,13000,東京都,2,314,航空機・同附属品製造業,29,3925,3238,100,1,1,3119,2773,414,182,491,378,1,1,2464750,15038160,47031482,45469798,414692,31137076,29794471
0,13000,東京都,2,315,産業用運搬車両・同部分品・附属品製造業,9,136,108,-,-,-,106,86,28,20,2,2,3,1,53991,107327,211133,205852,3484,90469,96711
0,13000,東京都,2,319,その他の輸送用機械器具製造業,20,199,125,-,-,-,162,116,37,9,-,-,-,-,64520,91147,243969,181420,42936,142581,142581
0,13000,東京都,1,320,その他の製造業,534,9587,6243,69,22,17,7209,5407,2218,711,207,174,34,14,4386459,13415710,23165571,18940981,997741,9162306,9150198
0,13000,東京都,2,321,貴金属・宝石製品製造業,64,926,512,1,1,1,736,454,181,55,9,3,1,-,407619,1305845,2049608,1689072,246279,695914,706617
0,13000,東京都,2,322,装身具・装飾品・ボタン・同関連品製造業（貴金属・宝石製を除く）,70,738,383,1,2,2,558,345,178,35,1,1,5,3,272278,642843,1200789,1047468,54058,511277,516076
0,13000,東京都,2,323,時計・同部分品製造業,7,358,287,4,-,-,300,257,62,34,-,-,-,-,181584,258756,390966,322819,12340,122609,127334
0,13000,東京都,2,324,楽器製造業,12,234,164,1,1,1,180,144,53,19,1,1,1,-,106486,133153,301396,236511,21906,165475,165943
0,13000,東京都,2,325,がん具・運動用具製造業,64,1916,1315,51,3,2,1216,989,594,237,154,138,5,-,915991,3629330,6149433,4154010,83209,2455796,2414375
