01会計,02款,03項,04目,05節,06細節,07細々節,08予算額
01一般会計,10地方特例交付金,01地方特例交付金,01地方特例交付金,01地方特例交付金,02定額減税減収補填特例交付金,0,924433
01一般会計,10地方特例交付金,02新型コロナウイルス感染症対策地方税減収補填特別交付金,01新型コロナウイルス感染症対策地方税減収補填特別交付金,01新型コロナウイルス感染症対策地方税減収補填特別交付金,01新型コロナウイルス感染症対策地方税減収補填特別交付金,0,386
01一般会計,11地方交付税,01地方交付税,01地方交付税,01地方交付税,01特別交付税,0,1
01一般会計,12交通安全対策特別交付金,01交通安全対策特別交付金,01交通安全対策特別交付金,01交通安全対策特別交付金,01交通安全対策特別交付金,0,18116
01一般会計,13分担金及び負担金,01負担金,01民生費負担金,01高齢者措置費負担金,01高齢者施設入所措置費負担金,0,12000
01一般会計,13分担金及び負担金,01負担金,01民生費負担金,02保育所保育料負担金,01市立保育所保育料負担金,01現年度分,97580
01一般会計,13分担金及び負担金,01負担金,01民生費負担金,02保育所保育料負担金,01市立保育所保育料負担金,02過年度分,612
01一般会計,13分担金及び負担金,01負担金,01民生費負担金,02保育所保育料負担金,02私立保育所保育料負担金,01現年度分,307695
01一般会計,13分担金及び負担金,01負担金,01民生費負担金,02保育所保育料負担金,02私立保育所保育料負担金,02過年度分,3304
01一般会計,13分担金及び負担金,01負担金,01民生費負担金,03母子福祉費負担金,01母子生活支援施設入所措置費負担金,0,285
01一般会計,13分担金及び負担金,01負担金,01民生費負担金,03母子福祉費負担金,02入院助産措置費負担金,0,48
01一般会計,13分担金及び負担金,01負担金,02衛生費負担金,01未熟児養育医療給付費負担金,01未熟児養育医療給付費負担金,0,4030
01一般会計,13分担金及び負担金,01負担金,03土木費負担金,01道路掘削復旧工事監督事務費負担金,01道路掘削復旧工事監督事務費負担金,0,11460
01一般会計,14使用料及び手数料,01使用料,01総務使用料,01三鷹ネットワーク大学使用料,01三鷹ネットワーク大学使用料,0,450
01一般会計,14使用料及び手数料,01使用料,01総務使用料,02市民センター使用料,01市民センター事務室等使用料,0,814
01一般会計,14使用料及び手数料,01使用料,01総務使用料,02市民センター使用料,02市民センター駐車場等使用料,0,9490
01一般会計,14使用料及び手数料,01使用料,01総務使用料,03地区公会堂使用料,01地区公会堂使用料,0,1
01一般会計,14使用料及び手数料,01使用料,01総務使用料,04地区公会堂用地使用料,01地区公会堂用地使用料,0,11
01一般会計,14使用料及び手数料,01使用料,01総務使用料,05コミュニティ・センタープール等使用料,01コミュニティ・センタープール等使用料,0,1743
01一般会計,14使用料及び手数料,01使用料,01総務使用料,06コミュニティ・センター用地等使用料,01コミュニティ・センター用地等使用料,0,5
01一般会計,14使用料及び手数料,01使用料,01総務使用料,07市民協働センター使用料,01市民協働センター使用料,0,2750
01一般会計,14使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,01芸術文化センター使用料,0,47900
01一般会計,14使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,02美術ギャラリー使用料,0,2100
01一般会計,14使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,03公会堂使用料,0,39400
01一般会計,14使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,04みたか井心亭使用料,0,2600
01一般会計,14使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,05山本有三記念館使用料,0,2000
01一般会計,14使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,06桜井浜江記念市民ギャラリー使用料,0,450
01一般会計,14使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,07吉村昭書斎使用料,0,500
01一般会計,14使用料及び手数料,01使用料,01総務使用料,09文化施設用地使用料,01山本有三記念館用地使用料,0,4
01一般会計,14使用料及び手数料,01使用料,01総務使用料,10三鷹市立アニメーション美術館内施設使用料,01三鷹市立アニメーション美術館内施設使用料,0,1915
01一般会計,14使用料及び手数料,01使用料,02民生使用料,01福祉センター使用料,01福祉センター使用料,0,750
01一般会計,14使用料及び手数料,01使用料,02民生使用料,02下連雀複合施設使用料,01下連雀複合施設用地使用料,0,1
01一般会計,14使用料及び手数料,01使用料,02民生使用料,02下連雀複合施設使用料,02下連雀複合施設施設使用料,0,1559
01一般会計,14使用料及び手数料,01使用料,02民生使用料,03福祉コアかみれん使用料,01福祉コアかみれん用地使用料,0,2
01一般会計,14使用料及び手数料,01使用料,02民生使用料,03福祉コアかみれん使用料,02福祉コアかみれん施設使用料,0,1089
01一般会計,14使用料及び手数料,01使用料,02民生使用料,04心身障がい児通所訓練施設なかよし教室使用料,01心身障がい児通所訓練施設なかよし教室施設使用料,0,3359
01一般会計,14使用料及び手数料,01使用料,02民生使用料,05北野ハピネスセンター用地使用料,01北野ハピネスセンター用地使用料,0,1
01一般会計,14使用料及び手数料,01使用料,02民生使用料,06福祉住宅使用料,01福祉住宅使用料,0,18739
01一般会計,14使用料及び手数料,01使用料,02民生使用料,07生活リハビリセンター居室使用料,01生活リハビリセンター居室使用料,0,2090
01一般会計,14使用料及び手数料,01使用料,02民生使用料,08協働研究推進室等使用料,01協働研究推進室等使用料,0,1147
01一般会計,14使用料及び手数料,01使用料,02民生使用料,09旧どんぐり山居室使用料,01旧どんぐり山居室使用料,0,1
01一般会計,14使用料及び手数料,01使用料,02民生使用料,10保育園用地使用料,01保育園用地使用料,0,13
01一般会計,14使用料及び手数料,01使用料,02民生使用料,11子ども発達支援センター使用料,01子ども発達支援センター使用料,0,184
01一般会計,14使用料及び手数料,01使用料,02民生使用料,12多世代交流センター用地使用料,01多世代交流センター用地使用料,0,5
01一般会計,14使用料及び手数料,01使用料,02民生使用料,13学童保育所使用料,01学童保育所育成料,0,151479
01一般会計,14使用料及び手数料,01使用料,02民生使用料,13学童保育所使用料,02学童保育所延長育成料,0,7100
01一般会計,14使用料及び手数料,01使用料,03衛生使用料,01総合保健センター使用料,01総合保健センター使用料,0,28
01一般会計,14使用料及び手数料,01使用料,03衛生使用料,02リサイクル市民工房用地使用料,01高圧線下土地使用料,0,481
01一般会計,14使用料及び手数料,01使用料,04農林使用料,01農業公園用地使用料,01農業公園用地使用料,0,11620
01一般会計,14使用料及び手数料,01使用料,05土木使用料,01道路占用料,01ガス管、電柱等道路占用料,0,226200
01一般会計,14使用料及び手数料,01使用料,05土木使用料,02法定外公共物使用料,01ガス管、電柱等公共物使用料,0,5381
01一般会計,14使用料及び手数料,01使用料,05土木使用料,03交通公園等用地使用料,01交通公園等用地使用料,0,315
01一般会計,14使用料及び手数料,01使用料,05土木使用料,04都市公園等用地使用料,01高圧線下等土地使用料,0,1975
01一般会計,14使用料及び手数料,01使用料,05土木使用料,05三鷹中央防災公園使用料,01三鷹中央防災公園使用料,0,1
01一般会計,14使用料及び手数料,01使用料,05土木使用料,06市営住宅等使用料,01市営大沢住宅等使用料,0,32007
01一般会計,14使用料及び手数料,01使用料,05土木使用料,07下連雀市民住宅使用料,01下連雀市民住宅使用料,0,22104
01一般会計,14使用料及び手数料,01使用料,06消防使用料,01防災用地使用料,01消防団詰所用地使用料,0,3
01一般会計,14使用料及び手数料,01使用料,07教育使用料,01教育センター用地使用料,01教育センター用地使用料,0,1
01一般会計,14使用料及び手数料,01使用料,07教育使用料,02学校用地使用料,01学校用地内水源用地等使用料,0,1299
01一般会計,14使用料及び手数料,01使用料,07教育使用料,03大沢の里郷土文化施設使用料,01大沢の里郷土文化施設使用料,0,714
01一般会計,14使用料及び手数料,01使用料,07教育使用料,04学校施設使用料,01地域交流室使用料,0,24
01一般会計,14使用料及び手数料,01使用料,07教育使用料,04学校施設使用料,02体育施設使用料,0,1414
01一般会計,14使用料及び手数料,01使用料,07教育使用料,04学校施設使用料,03夜間照明設備使用料,0,1569
01一般会計,14使用料及び手数料,01使用料,07教育使用料,05生涯学習センター使用料,01生涯学習センター使用料,0,5542
01一般会計,14使用料及び手数料,01使用料,07教育使用料,06図書館用地使用料,01三鷹図書館ケーブルテレビ支柱用地使用料,0,1
01一般会計,14使用料及び手数料,01使用料,07教育使用料,06図書館用地使用料,02東部図書館ケーブルテレビ支柱用地使用料,0,1
01一般会計,14使用料及び手数料,01使用料,07教育使用料,06図書館用地使用料,03西部図書館ケーブルテレビ支柱用地使用料,0,1
01一般会計,14使用料及び手数料,01使用料,07教育使用料,07スポーツ施設使用料,01新川テニスコート施設使用料,0,2143
01一般会計,14使用料及び手数料,01使用料,07教育使用料,07スポーツ施設使用料,02大沢総合グラウンド施設使用料,0,27591
01一般会計,14使用料及び手数料,01使用料,07教育使用料,07スポーツ施設使用料,03大沢総合グラウンド夜間照明設備使用料,0,5877
01一般会計,14使用料及び手数料,01使用料,07教育使用料,07スポーツ施設使用料,04大沢野川グラウンド施設使用料,0,1974
01一般会計,14使用料及び手数料,01使用料,07教育使用料,07スポーツ施設使用料,05大沢野川グラウンド駐車場使用料,0,3338
01一般会計,14使用料及び手数料,01使用料,07教育使用料,07スポーツ施設使用料,06総合スポーツセンター施設使用料,0,75902
01一般会計,14使用料及び手数料,01使用料,07教育使用料,08井口特設グラウンド用地使用料,01電柱用地等使用料,0,3
01一般会計,14使用料及び手数料,02手数料,01総務手数料,01自動車臨時運行許可手数料,01自動車臨時運行許可手数料,0,522
01一般会計,14使用料及び手数料,02手数料,01総務手数料,02住居表示台帳閲覧等手数料,01住居表示台帳閲覧等手数料,0,6
01一般会計,14使用料及び手数料,02手数料,01総務手数料,03自動交付手数料,01証明書コンビニ交付手数料,0,14950
01一般会計,14使用料及び手数料,02手数料,01総務手数料,04税証明交付手数料,01税証明交付手数料,0,9216
01一般会計,14使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,01戸籍証明書交付手数料,0,12941
01一般会計,14使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,02住民票写し交付閲覧手数料,0,14193
01一般会計,14使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,03印鑑登録証明等交付手数料,0,4187
01一般会計,14使用料及び手数料,02手数料,01総務手数料,06認可地縁団体証明交付手数料,01認可地縁団体証明等交付手数料,0,1
01一般会計,14使用料及び手数料,02手数料,02民生手数料,01社会福祉法人理事証明書等交付手数料,01社会福祉法人理事証明書等交付手数料,0,1
01一般会計,14使用料及び手数料,02手数料,03衛生手数料,01工場認可申請手数料,01工場認可申請手数料,0,7
01一般会計,14使用料及び手数料,02手数料,03衛生手数料,02犬の登録等手数料,01犬の登録等手数料,0,3363
01一般会計,14使用料及び手数料,02手数料,03衛生手数料,03塵芥処理手数料,01ごみ収集処理手数料,0,432686
01一般会計,14使用料及び手数料,02手数料,03衛生手数料,03塵芥処理手数料,02一般廃棄物処理業許可申請等手数料,0,10
01一般会計,14使用料及び手数料,02手数料,03衛生手数料,04し尿処理手数料,01し尿処理手数料,0,6036
01一般会計,14使用料及び手数料,02手数料,03衛生手数料,04し尿処理手数料,02浄化槽清掃業許可申請手数料,0,10
01一般会計,14使用料及び手数料,02手数料,04土木手数料,01屋外広告物許可手数料,01屋外広告物許可手数料,0,1584
01一般会計,14使用料及び手数料,02手数料,04土木手数料,02道路証明手数料,01道路証明手数料,0,126
01一般会計,14使用料及び手数料,02手数料,04土木手数料,03境界確定図面等写し交付手数料,01境界確定図面等写し交付手数料,0,1872
01一般会計,14使用料及び手数料,02手数料,04土木手数料,04建築指導手数料,01建築物確認等申請手数料,0,791
01一般会計,14使用料及び手数料,02手数料,04土木手数料,04建築指導手数料,02建築許可等申請手数料,0,4836
01一般会計,14使用料及び手数料,02手数料,04土木手数料,05建築指導証明手数料,01建築確認証明等手数料,0,1992
01一般会計,14使用料及び手数料,02手数料,04土木手数料,06都市計画証明等手数料,01都市計画証明等手数料,0,21
01一般会計,14使用料及び手数料,02手数料,04土木手数料,07優良宅地及び優良住宅等認定事務手数料,01優良宅地及び優良住宅等認定事務手数料,0,1
01一般会計,14使用料及び手数料,02手数料,04土木手数料,08マンション建替事業証明書交付手数料,01マンション建替事業証明書交付手数料,0,1
01一般会計,14使用料及び手数料,02手数料,04土木手数料,09緑化率適合証明手数料,01緑化率適合証明手数料,0,1
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,01生活困窮者住居確保給付金負担金,0,11785
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,02被保護者就労支援事業費負担金,0,3931
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,03被保護者健康管理支援事業費負担金,0,3836
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,01居宅介護給付費負担金,0,341424
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,02療養介護給付費負担金,0,39814
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,03生活介護給付費負担金,0,535760
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,04短期入所給付費負担金,0,35167
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,05施設支援給付費負担金,0,139082
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,06サービス利用計画作成費負担金,0,46679
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,07自立生活援助給付費負担金,0,1638
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,01就労移行支援給付費負担金,0,89921
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,02就労継続支援給付費負担金,0,293677
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,03就労定着支援給付費負担金,0,7702
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,04共同生活援助給付費負担金,0,301671
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,05自立訓練給付費負担金,0,29963
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,04障害者自立支援医療給付費負担金,01更生医療給付費負担金,0,137500
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,04障害者自立支援医療給付費負担金,02育成医療給付費負担金,0,193
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,05障害者自立支援補装具費支給事業負担金,01障害者自立支援補装具費支給事業負担金,0,17000
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,01児童発達支援給付費負担金,0,124776
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,02医療型児童発達支援給付費負担金,0,721
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,03放課後等デイサービス給付費負担金,0,238434
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,04障がい児相談支援給付費負担金,0,8458
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,05保育所等訪問支援給付費負担金,0,2047
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,07特別障害者手当等負担金,01特別障害者手当等負担金,0,54717
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,08国民健康保険保険基盤安定負担金,01保険基盤安定負担金,0,122127
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,09国民健康保険未就学児均等割保険税負担金,01未就学児均等割保険税負担金,0,6514
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,10国民健康保険産前産後保険税負担金,01産前産後保険税負担金,0,1545
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,11介護保険低所得者保険料軽減負担金,01介護保険低所得者保険料軽減負担金,0,70741
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,12児童扶養手当負担金,01児童扶養手当負担金,0,113235
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,13児童手当等負担金,01３歳未満被用者児童手当負担金,0,423339
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,13児童手当等負担金,02３歳から高校生等被用者児童手当負担金,0,1259849
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,13児童手当等負担金,03非被用者児童手当負担金,0,359512
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,13児童手当等負担金,04特例給付負担金,0,92213
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,14施設型給付費負担金,01私立保育園給付費負担金,0,1603583
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,14施設型給付費負担金,02公私連携型保育園給付費負担金,0,206733
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,14施設型給付費負担金,03認定こども園施設給付費負担金,0,78373
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,15地域型保育給付費負担金,01小規模保育施設給付費負担金,0,28144
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,15地域型保育給付費負担金,02家庭的保育施設給付費負担金,0,52290
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,15地域型保育給付費負担金,03事業所内保育施設給付費負担金,0,22673
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,16子育てのための施設等利用給付費負担金,01子育てのための施設等利用給付費負担金,0,60190
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,17児童福祉費負担金,01母子生活支援施設入所措置費負担金,0,17104
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,17児童福祉費負担金,02入院助産措置費負担金,0,1070
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,18生活保護費等負担金,01中国残留邦人等生活支援給付費等負担金,0,10837
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,18生活保護費等負担金,02中国残留邦人等介護支援給付費負担金,0,900
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,18生活保護費等負担金,03中国残留邦人等医療支援給付費負担金,0,12825
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,18生活保護費等負担金,04中国残留邦人等配偶者支援金負担金,0,530
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,18生活保護費等負担金,05生活扶助費等負担金,0,2282718
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,18生活保護費等負担金,06介護扶助費負担金,0,116120
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,18生活保護費等負担金,07医療扶助費負担金,0,2308993
01一般会計,15国庫支出金,01国庫負担金,02衛生費国庫負担金,01母子保健衛生費負担金,01未熟児養育医療給付費負担金,0,4496
01一般会計,15国庫支出金,01国庫負担金,02衛生費国庫負担金,02新型コロナウイルスワクチン接種対策費負担金  ,01新型コロナウイルスワクチン接種対策費負担金,0,10523
01一般会計,15国庫支出金,01国庫負担金,03教育費国庫負担金,01施設型給付費負担金,01幼稚園施設給付費負担金,0,152584
01一般会計,15国庫支出金,01国庫負担金,03教育費国庫負担金,01施設型給付費負担金,02認定こども園施設給付費負担金,0,33353
01一般会計,15国庫支出金,01国庫負担金,03教育費国庫負担金,02子育てのための施設等利用給付費負担金,01子育てのための施設等利用給付費負担金,0,179551
01一般会計,15国庫支出金,02国庫補助金,01総務費国庫補助金,01物価高騰対応重点支援地方創生臨時交付金,01物価高騰対応重点支援地方創生臨時交付金,0,1546439
01一般会計,15国庫支出金,02国庫補助金,01総務費国庫補助金,02社会保障・税番号制度事務費補助金,01社会保障・税番号制度事務費補助金,0,169244
01一般会計,15国庫支出金,02国庫補助金,01総務費国庫補助金,03デジタル田園都市国家構想交付金,01デジタル田園都市国家構想交付金,0,32790
01一般会計,15国庫支出金,02国庫補助金,01総務費国庫補助金,04社会保障・税番号制度システム整備費補助金,01社会保障・税番号制度システム整備費補助金,0,10712
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,01重層的支援体制整備事業交付金,01生活困窮者支援等のための地域づくり事業交付金,0,6000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,01重層的支援体制整備事業交付金,02多機関協働事業等交付金,0,21000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,01重層的支援体制整備事業交付金,03相談支援事業交付金,0,5206
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,01重層的支援体制整備事業交付金,04自立相談支援事業交付金,0,28308
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,01重層的支援体制整備事業交付金,05地域活動支援センター機能強化事業交付金,0,4342
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,01重層的支援体制整備事業交付金,06地域介護予防活動支援事業交付金,0,511
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,01重層的支援体制整備事業交付金,07地域包括支援センター運営費交付金,0,85548
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,01重層的支援体制整備事業交付金,08生活支援体制整備事業交付金,0,13516
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,01重層的支援体制整備事業交付金,09利用者支援事業交付金,0,24817
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,01重層的支援体制整備事業交付金,10地域子育て支援拠点事業交付金,0,46987
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,02食品ロス削減総合対策事業補助金,01フードバンク活動支援事業補助金,0,467
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,03地域生活支援事業費等補助金,01地域生活支援事業費等補助金,0,40955
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,04生活困窮者就労準備支援事業費等補助金,01生活困窮者就労準備支援事業費等補助金,0,23668
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,04生活困窮者就労準備支援事業費等補助金,02生活困窮者子どもの学習等支援事業費補助金,0,7768
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,04生活困窮者就労準備支援事業費等補助金,03生活保護適正化等事業費補助金,0,24572
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,05公的賃貸住宅家賃対策調整補助金,01公的賃貸住宅家賃対策調整補助金,0,25160
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,06年金生活者支援給付金支給事務交付金,01年金生活者支援給付金支給事務交付金,0,157
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援事業費補助金,01児童手当制度改正準備補助金,0,11466
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,08児童虐待防止対策等総合支援事業費補助金,01支援対象児童等見守り強化事業費補助金,0,5000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,08児童虐待防止対策等総合支援事業費補助金,02ヤングケアラー支援体制強化事業補助金,0,259
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,09子ども・子育て支援交付金,01子どもを守る地域ネットワーク機能強化事業交付金,0,1494
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,09子ども・子育て支援交付金,02子育て援助活動支援事業交付金,0,4705
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,09子ども・子育て支援交付金,03養育支援訪問事業交付金,0,9
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,09子ども・子育て支援交付金,04子育て世帯訪問支援事業交付金,0,117
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,09子ども・子育て支援交付金,05一時預かり事業交付金,0,21093
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,09子ども・子育て支援交付金,06子育て短期支援事業交付金,0,480
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,09子ども・子育て支援交付金,07病児保育事業交付金,0,8205
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,09子ども・子育て支援交付金,08乳児家庭全戸訪問事業交付金,0,1800
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,09子ども・子育て支援交付金,09延長保育事業交付金,0,6434
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,09子ども・子育て支援交付金,10多様な事業者の参入促進・能力活用事業交付金,0,2000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,09子ども・子育て支援交付金,11放課後児童健全育成事業交付金,0,120369
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,10保育対策総合支援事業費補助金,01保育人材交流等就職・交流支援事業費補助金,0,1815
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,10保育対策総合支援事業費補助金,02保育士宿舎借り上げ支援事業費補助金,0,90035
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,11妊娠・出産包括支援事業補助金,01多胎妊産婦等支援事業補助金,0,694
