01会計,02款,03項,04目,05事項,06節,07細々節,08予算額
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,10需用費,01暖房用燃料費,17
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,10需用費,01諸賄費,12
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,11役務費,01郵便料,53
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,11役務費,01洗濯代,6
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,11役務費,02口座振替手数料,14
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,11役務費,03両替等手数料,3
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,12委託料,01機器保守委託料,2280
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,12委託料,02録音反訳委託料,5996
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,12委託料,03整理業務委託料,813
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,12委託料,04議場システム機器改修委託料,6850
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,13使用料及び賃借料,01電子複写機使用料,327
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,13使用料及び賃借料,02有料道路通行料等,108
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,13使用料及び賃借料,03データベース使用料,152
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,13使用料及び賃借料,04自動車借上料,20
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,13使用料及び賃借料,05システム使用料,238
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,13使用料及び賃借料,06情報機器等使用料,188
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,18負担金補助及び交付金,01議長会関係負担金,803
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,18負担金補助及び交付金,02諸負担金,96
01一般会計,01議会費,01議会費,01議会費,07市議会情報化関係費,11役務費,01回線使用料,349
01一般会計,01議会費,01議会費,01議会費,07市議会情報化関係費,12委託料,01会議録検索システム管理委託料,1366
01一般会計,01議会費,01議会費,01議会費,07市議会情報化関係費,12委託料,02市議会ホームページ管理委託料,2016
01一般会計,01議会費,01議会費,01議会費,07市議会情報化関係費,12委託料,03市議会インターネット配信委託料,8225
01一般会計,01議会費,01議会費,01議会費,07市議会情報化関係費,13使用料及び賃借料,01情報機器等使用料,4734
01一般会計,01議会費,01議会費,01議会費,07市議会情報化関係費,13使用料及び賃借料,02委員会インターネット中継機器使用料,992
01一般会計,01議会費,01議会費,01議会費,08自動車管理費,10需用費,01自動車用燃料費,220
01一般会計,01議会費,01議会費,01議会費,08自動車管理費,11役務費,01自動車電話料,28
01一般会計,01議会費,01議会費,01議会費,08自動車管理費,11役務費,01洗濯代,12
01一般会計,01議会費,01議会費,01議会費,08自動車管理費,12委託料,01議長車運行管理業務委託料,6694
01一般会計,01議会費,01議会費,01議会費,08自動車管理費,13使用料及び賃借料,01自動車借上料,963
01一般会計,01議会費,01議会費,01議会費,09政務活動費,18負担金補助及び交付金,01政務活動費交付金,9072
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,02給料,01特別職給料　３人,33240
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,02給料,01一般職給料　１７１人,693475
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,03職員手当等,01職員手当,927817
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,03職員手当等,01児童手当,6200
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,04共済費,01共済組合市負担金,266502
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,04共済費,01地方公務員災害補償基金負担金,1596
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,04共済費,01再任用職員共済費,2182
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,08旅費,01職員普通旅費,2130
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,08旅費,01職員管外旅費,1888
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,18負担金補助及び交付金,01会議負担金,130
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,01報酬,01月額職員報酬　１７人,36102
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,01報酬,01時間額職員報酬,31699
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,03職員手当等,01月額職員期末手当,6405
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,04共済費,01月額職員共済費,6981
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,04共済費,01時間額職員共済費,1918
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,10需用費,01諸消耗品費,654
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,10需用費,02法規追録代,555
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,10需用費,03新聞雑誌購読料,53
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,10需用費,01諸印刷費,66
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11役務費,01郵便料,121
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11役務費,01広告料,983
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11役務費,01筆耕料,21
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,12委託料,01採用試験関係委託料,5004
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,12委託料,02昇任選考委託料,1101
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,13使用料及び賃借料,01会場使用料,713
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,13使用料及び賃借料,02情報機器等使用料,199
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,07報償費,01講師謝礼,4788
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,07報償費,02個別相談カウンセラー謝礼,126
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,08旅費,01職員研修旅費,142
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,10需用費,01諸消耗品費,80
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,10需用費,01諸賄費,3
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,12委託料,01職員研修委託料,450
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,13使用料及び賃借料,01会場使用料,307
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,18負担金補助及び交付金,01講習会等負担金,4769
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,18負担金補助及び交付金,01自主グループ等助成金,850
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,18負担金補助及び交付金,02資格取得費助成金,400
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,01報酬,01医師報酬　２人,5135
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,01報酬,01月額職員報酬　１人,2375
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,03職員手当等,01月額職員期末手当,427
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,04共済費,01月額職員共済費,458
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,07報償費,01講師謝礼,449
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,01新聞雑誌購読料,40
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,02諸消耗品費,50
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,03法規追録代,124
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,01医薬品購入費,21
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,01諸賄費,5
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,11役務費,01郵便料,8
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,11役務費,01洗濯代,18
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,11役務費,02免許申請等手数料,9
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,11役務費,01保険料,63
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,13使用料及び賃借料,01情報機器等使用料,45
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,13使用料及び賃借料,02会場使用料,6
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,17備品購入費,01諸備品購入費,33
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,11役務費,01健康診断書作成料,18
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,12委託料,01健康診断委託料,11390
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,12委託料,02特殊健康診断委託料,16
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,12委託料,03ストレスチェック委託料,1363
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,13使用料及び賃借料,01会場使用料,328
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康相談関係費,07報償費,01相談員謝礼,2530
01一般会計,02総務費,01総務管理費,01一般管理費,07職員貸与被服費,10需用費,01貸与被服購入費,13249
01一般会計,02総務費,01総務管理費,01一般管理費,08職員互助会等福利厚生関係費,01報酬,01月額職員報酬　１人,2375
01一般会計,02総務費,01総務管理費,01一般管理費,08職員互助会等福利厚生関係費,03職員手当等,01月額職員期末手当,427
01一般会計,02総務費,01総務管理費,01一般管理費,08職員互助会等福利厚生関係費,04共済費,01月額職員共済費,458
01一般会計,02総務費,01総務管理費,01一般管理費,08職員互助会等福利厚生関係費,10需用費,01諸消耗品費,13
01一般会計,02総務費,01総務管理費,01一般管理費,08職員互助会等福利厚生関係費,18負担金補助及び交付金,01職員互助会交付金,18576
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,01諸消耗品費,65
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,02法規追録代,105
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,03図書購入費,11
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,01諸印刷費,159
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,11役務費,01口座振替手数料,826
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,11役務費,02両替等手数料,8
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,01報酬,01月額職員報酬　１人,2375
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,01報酬,01時間額職員報酬,1063
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,03職員手当等,01月額職員期末手当,427
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,04共済費,01月額職員共済費,458
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,01新聞雑誌購読料,324
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,02諸消耗品費,634
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,03図書購入費,5
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,01諸印刷費,155
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,01諸賄費,90
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,11役務費,01郵便料,309
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,11役務費,01洗濯代,4
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,11役務費,01筆耕料,3
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,13使用料及び賃借料,01情報機器等使用料,66
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,18負担金補助及び交付金,01公共機関連絡協議会負担金,29
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,18負担金補助及び交付金,02市長会関係負担金,3835
01一般会計,02総務費,01総務管理費,01一般管理費,11賀詞交歓会関係費,12委託料,01運営委員会委託料,3199
01一般会計,02総務費,01総務管理費,01一般管理費,12交際費,09交際費,01交際費,1000
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,01報酬,01時間額職員報酬,247
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,01諸消耗品費,412
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,02法規追録代,1115
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,03新聞雑誌等購読料,101
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,01諸賄費,150
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,12委託料,01財務諸表作成支援業務委託料,700
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,13使用料及び賃借料,01情報機器等使用料,87
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,13使用料及び賃借料,02会場使用料,11
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,18負担金補助及び交付金,01諸負担金,100
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,01報酬,01月額職員報酬　３人,7125
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,01報酬,01時間額職員報酬,590
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,03職員手当等,01月額職員期末手当,1281
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,04共済費,01月額職員共済費,1373
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,04共済費,01時間額職員共済費,64
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,01新聞雑誌購読料,106
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,02諸消耗品費,359
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,03法規追録代,80
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,01諸印刷費,66
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,01器具修繕料,419
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,11役務費,01郵便料,356
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,11役務費,01口座振替等手数料,2639
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,11役務費,02両替等手数料,91
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,11役務費,03派出業務手数料,9064
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,12委託料,01機器保守等委託料,286
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,13使用料及び賃借料,01ソフトウェア等使用料,1148
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,13使用料及び賃借料,02情報機器等使用料,64
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,01報酬,01月額職員報酬　１人,2375
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,03職員手当等,01月額職員期末手当,427
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,04共済費,01月額職員共済費,458
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,07報償費,01講師謝礼,50
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,01新聞雑誌購読料,218
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,02文書ファイリング用消耗品費,1727
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,03諸消耗品費,384
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,04法規追録代,1591
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,01電動書庫修繕料,1159
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,11役務費,01郵便料等,2540
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,11役務費,01システムサービス利用料,1937
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,11役務費,01文書保管料,3203
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,01録音反訳委託料,39
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,02データ更新業務等委託料,2937
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,03総合文書管理システム研修等委託料,946
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,04文書廃棄等委託料,259
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,13使用料及び賃借料,01情報機器等使用料,127
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,10需用費,01諸消耗品費,16
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,10需用費,01諸賄費,1
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,12委託料,01顧問弁護士業務委託料,1320
01一般会計,02総務費,01総務管理費,01一般管理費,17公益通報等法務関係費,07報償費,01弁護士等謝礼,20
01一般会計,02総務費,01総務管理費,01一般管理費,17公益通報等法務関係費,10需用費,01諸消耗品費,1
01一般会計,02総務費,01総務管理費,01一般管理費,18報酬等審議会関係費,01報酬,01委員報酬　１０人,160
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,01報酬,01月額職員報酬　２人,4750
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,03職員手当等,01月額職員期末手当,854
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,04共済費,01月額職員共済費,915
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,01自動車用消耗品費,574
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,02自転車用消耗品費,171
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,01自動車修繕料,3074
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,02自転車修繕料,114
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,01自動車用燃料費,1454
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,11役務費,01洗濯代,16
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,12委託料,01洗車委託料,66
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,12委託料,02運行管理委託料,24231
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,12委託料,03定期整備委託料,51
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,13使用料及び賃借料,01有料道路通行料,864
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,13使用料及び賃借料,02自動車借上料,10448
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,13使用料及び賃借料,01駐車場賃借料,3428
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,17備品購入費,01自転車購入費,269
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,18負担金補助及び交付金,01諸負担金,5
01一般会計,02総務費,01総務管理費,01一般管理費,20臨時運行許可事務費,13使用料及び賃借料,01自動券売機使用料,323
01一般会計,02総務費,01総務管理費,01一般管理費,21三鷹市土地開発公社運営関係費,18負担金補助及び交付金,01土地開発公社運営費補助金,7382
01一般会計,02総務費,01総務管理費,01一般管理費,21三鷹市土地開発公社運営関係費,18負担金補助及び交付金,02土地開発公社取得用地償還等補助金,13158
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,01報酬,01月額職員報酬　１人,2375
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,03職員手当等,01月額職員期末手当,427
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,04共済費,01月額職員共済費,458
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,10需用費,01諸消耗品費,72
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,10需用費,02法規追録代,4
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,10需用費,01自動車修繕料,42
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,11役務費,01郵便料,18
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,11役務費,01自動車損害保険料,76
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,12委託料,01鑑定等委託料,2248
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,13使用料及び賃借料,01情報機器等使用料,30
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,18負担金補助及び交付金,01東京地区用地対策連絡協議会負担金,12
01一般会計,02総務費,01総務管理費,01一般管理費,23土地取引規制関係事務費,10需用費,01諸消耗品費,49
01一般会計,02総務費,01総務管理費,01一般管理費,23土地取引規制関係事務費,11役務費,01郵便料,5
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,07報償費,01手話通訳者謝礼,21
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,07報償費,02保育者謝礼,15
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,10需用費,01人権の花運動用消耗品費,56
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,10需用費,02諸消耗品費,494
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,12委託料,01映像記録等委託料,284
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,12委託料,02パネル等作成委託料,248
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,12委託料,03パンフレット等作成委託料,912
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,13使用料及び賃借料,01会場使用料,143
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,18負担金補助及び交付金,01多摩東人権擁護委員協議会負担金,393
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,07報償費,01講師謝礼,400
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,07報償費,01保育者等謝礼,67
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,10需用費,01諸消耗品費,17
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,10需用費,01諸賄費,12
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,11役務費,01郵便料,72
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,12委託料,01ポスター等作成委託料,270
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,12委託料,02駐輪場整理委託料,17
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,12委託料,03要約筆記委託料,78
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,12委託料,04憲法手帳作成委託料,237
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,13使用料及び賃借料,01会場使用料,189
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,13使用料及び賃借料,02フィルム借上料,150
01一般会計,02総務費,01総務管理費,01一般管理費,26子どものための人権啓発事業費,07報償費,01講師謝礼,460
01一般会計,02総務費,01総務管理費,01一般管理費,26子どものための人権啓発事業費,10需用費,01諸消耗品費,5
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,10需用費,01返礼品購入費,1752
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,01郵便料,46
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,01広告料,1500
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,01クレジットカード決済等手数料,581
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,02口座振替手数料,1
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,03システムサービス利用料,2865
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,01保険料,20
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,12委託料,01代行業務委託料,9842
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,12委託料,02返礼品作成委託料,1000
01一般会計,02総務費,01総務管理費,01一般管理費,28ポキ活用促進関係費,12委託料,01業務委託料,3656
