01会計,02款,03項,04目,05事項,06節,07細々節,08決算額
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,04文書廃棄等委託料,111782
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,13使用料及び賃借料,01情報機器等使用料,119451
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,10需用費,01諸消耗品費,9720
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,12委託料,01顧問弁護士業務委託料,1320000
01一般会計,02総務費,01総務管理費,01一般管理費,18報酬等審議会関係費,01報酬,01委員報酬　８人,80000
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,01報酬,01月額職員報酬　２人,4506950
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,03職員手当等,01月額職員期末手当,853920
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,04共済費,01月額職員共済費,873009
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,01自動車用消耗品費,245129
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,02自転車用消耗品費,100691
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,01自動車修繕料,2388526
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,02自転車修繕料,93720
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,01自動車用燃料費,1347356
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,11役務費,01洗濯代,12430
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,12委託料,01洗車委託料,66000
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,12委託料,02運行管理委託料,23659732
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,12委託料,03定期整備委託料,25960
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,13使用料及び賃借料,01有料道路通行料,1200220
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,13使用料及び賃借料,02自動車借上料,11232210
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,13使用料及び賃借料,01駐車場賃借料,3427703
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,17備品購入費,01自転車購入費,259600
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,18負担金補助及び交付金,01諸負担金,5000
01一般会計,02総務費,01総務管理費,01一般管理費,20臨時運行許可事務費,13使用料及び賃借料,01自動券売機使用料,322080
01一般会計,02総務費,01総務管理費,01一般管理費,21三鷹市土地開発公社運営関係費,18負担金補助及び交付金,01土地開発公社運営費補助金,6170502
01一般会計,02総務費,01総務管理費,01一般管理費,21三鷹市土地開発公社運営関係費,18負担金補助及び交付金,02土地開発公社取得用地償還等補助金,4168556
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,01報酬,01月額職員報酬　１人,2134800
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,03職員手当等,01月額職員期末手当,426960
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,04共済費,01月額職員共済費,442181
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,10需用費,01諸消耗品費,70733
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,10需用費,02法規追録代,2235
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,10需用費,01自動車修繕料,20790
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,11役務費,01自動車損害保険料,44030
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,12委託料,01鑑定等委託料,344300
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,13使用料及び賃借料,01情報機器等使用料,29107
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,18負担金補助及び交付金,01東京地区用地対策連絡協議会負担金,12000
01一般会計,02総務費,01総務管理費,01一般管理費,23土地取引規制関係事務費,10需用費,01諸消耗品費,48429
01一般会計,02総務費,01総務管理費,01一般管理費,23土地取引規制関係事務費,11役務費,01郵便料,5000
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,07報償費,01手話通訳者謝礼,21000
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,07報償費,02保育者謝礼,12830
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,10需用費,01人権の花運動用消耗品費,55996
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,10需用費,02諸消耗品費,306240
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,12委託料,01映像記録等委託料,283800
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,12委託料,02パネル等作成委託料,162615
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,12委託料,03パンフレット等作成委託料,889570
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,13使用料及び賃借料,01会場使用料,33200
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,18負担金補助及び交付金,01多摩東人権擁護委員協議会負担金,392900
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,07報償費,01講師謝礼,350000
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,07報償費,01保育者等謝礼,21000
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,10需用費,01諸消耗品費,11996
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,10需用費,01諸賄費,9980
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,11役務費,01郵便料,70553
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,12委託料,01ポスター等作成委託料,266816
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,12委託料,02駐輪場整理委託料,16832
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,12委託料,03要約筆記委託料,74000
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,12委託料,04憲法手帳作成委託料,235675
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,13使用料及び賃借料,01会場使用料,121500
01一般会計,02総務費,01総務管理費,01一般管理費,26子どものための人権啓発事業費,07報償費,01講師謝礼,408000
01一般会計,02総務費,01総務管理費,01一般管理費,26子どものための人権啓発事業費,10需用費,01諸消耗品費,1733
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,01郵便料,2774
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,01広告料,1000000
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,01クレジットカード決済等手数料,302285
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,02口座振替手数料,30
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,03システムサービス利用料,1384119
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,12委託料,01代行業務委託料,6018189
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,12委託料,02返礼品作成委託料,220000
01一般会計,02総務費,01総務管理費,01一般管理費,28ポキ活用促進関係費,12委託料,01業務委託料,3643728
01一般会計,02総務費,01総務管理費,01一般管理費,29東京市町村総合事務組合関係費,18負担金補助及び交付金,01負担金,9954000
01一般会計,02総務費,01総務管理費,01一般管理費,30東京都市公平委員会関係費,18負担金補助及び交付金,01負担金,1495150
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,01報酬,01月額職員報酬　１人,2134800
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,01報酬,01時間額職員報酬,579520
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,03職員手当等,01月額職員期末手当,426960
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,04共済費,01月額職員共済費,441174
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,10需用費,01諸消耗品費,188431
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,10需用費,02新聞雑誌購読料,337100
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,10需用費,01諸賄費,1420
