"市区町村コード","番号","都道府県名","市区町村名","医療機関名","住所","方書","電話番号","BCG","B型肝炎","ヒブ（インフルエンザ菌b型）","小児用肺炎球菌","DPT-IPV（ジフテリア・百日せき・破傷風・ポリオ（四種混合））","ポリオ（急性灰白髄炎）","DT","MR（麻しん風しん混合ワクチン）","M単","R単","日脳","HPV","水痘（水ぼうそう）","おたふくかぜ（流行性耳下腺炎）","ロタウイルス","経度","緯度","分類"
"131148","18","東京都","中野区","仁友クリニック","東京都中野区本町2-45-10","","(03)3372-5121","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.682155542395","35.6959499541196","定期予防接種_任意接種助成実施医療機関一覧"
"131148","19","東京都","中野区","牧野産婦人科クリニック","東京都中野区本町2-46-1","","(03)5350-3521","","","","","","","","","","","","○","","","","139.682461540735","35.6959649547386","定期予防接種_任意接種助成実施医療機関一覧"
"131148","20","東京都","中野区","河崎外科胃腸科","東京都中野区本町3-7-5","","(03)3372-0273","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.677395586842","35.6934929379293","定期予防接種_任意接種助成実施医療機関一覧"
"131148","21","東京都","中野区","ナガヤメディカルクリニック","東京都中野区本町3-29-10","","(03)5333-4086","","○","○","○","○","○","","○","○","○","○","","○","○","○","139.677181554131","35.6975169493495","定期予防接種_任意接種助成実施医療機関一覧"
"131148","22","東京都","中野区","やまもと消化器内科クリニック","東京都中野区本町3-31-7","1F","(03)5304-1195","","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.675854561778","35.6974029465631","定期予防接種_任意接種助成実施医療機関一覧"
"131148","23","東京都","中野区","やまぎしこどもクリニック","東京都中野区本町4-45-9","2F","(03)3382-2525","○","○","○","○","○","○","○","○","","","○","○","○","○","○","139.669124597772","35.6973609344135","定期予防接種_任意接種助成実施医療機関一覧"
"131148","24","東京都","中野区","中野診療所","東京都中野区本町6-12-13","","(03)3381-0151","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.667782625812","35.6948549245097","定期予防接種_任意接種助成実施医療機関一覧"
"131148","25","東京都","中野区","田沼内科・小児科医院","東京都中野区本町6-23-3","","(03)3380-2622","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.664425638917","35.6954309202697","定期予防接種_任意接種助成実施医療機関一覧"
"131148","27","東京都","中野区","中野坂上米沢医院","東京都中野区中央2-4-3","","(03)3365-2727","","○","○","○","○","○","○","○","","","○","","○","○","○","139.6802795394","35.6974109547591","定期予防接種_任意接種助成実施医療機関一覧"
"131148","28","東京都","中野区","くすのき診療所","東京都中野区中央2-7-8","1F","(03)3361-0072","","○","○","○","○","","○","○","○","○","○","○","○","○","","139.681515524865","35.6983869598002","定期予防接種_任意接種助成実施医療機関一覧"
"131148","29","東京都","中野区","塔ノ山医院","東京都中野区中央2-14-9","","(03)3371-7106","","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.681835510052","35.6999359647475","定期予防接種_任意接種助成実施医療機関一覧"
"131148","30","東京都","中野区","中野中央クリニック","東京都中野区中央2-59-18","","(03)5332-5429","","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.676998519461","35.7016409611642","定期予防接種_任意接種助成実施医療機関一覧"
"131148","31","東京都","中野区","メディカル新中野","東京都中野区中央4-5-2","","(03)3383-3454","","○","○","○","○","○","○","○","","","○","","○","○","○","139.667858602932","35.6975519327357","定期予防接種_任意接種助成実施医療機関一覧"
"131148","32","東京都","中野区","新渡戸記念中野総合病院","東京都中野区中央4-59-16","","(03)3382-1231","","○","○","○","○","","","○","","","○","○","○","○","○","139.66712656219","35.7026939468604","定期予防接種_任意接種助成実施医療機関一覧"
"131148","33","東京都","中野区","長澤内科","東京都中野区東中野2-28-14","","(03)3362-5695","","","","","","","","○","○","○","○","","○","○","","139.681194458289","35.7060549809531","定期予防接種_任意接種助成実施医療機関一覧"
"131148","34","東京都","中野区","いたや内科クリニック","東京都中野区東中野3-8-９","","(03)3366-3300","","","","","","","","○","","","○","","","","","139.682552438442","35.7074889871612","定期予防接種_任意接種助成実施医療機関一覧"
"131148","35","東京都","中野区","中山レディスクリニック","東京都中野区東中野3-9-14","","(03)3371-2676","","","","","","","","○","","○","","○","","","","139.682537433541","35.7080419886853","定期予防接種_任意接種助成実施医療機関一覧"
"131148","36","東京都","中野区","田中クリニック","東京都中野区東中野3-17-18","","(03)5348-2707","","","","","","","","","","","","○","","","","139.681576432596","35.7086679889512","定期予防接種_任意接種助成実施医療機関一覧"
"131148","37","東京都","中野区","しばたこども＆アレルギークリニック","東京都中野区東中野5-1-1","３F","(03)3360-5569","○","○","○","○","○","","○","○","","","○","○","○","○","○","139.686825425422","35.7065089912733","定期予防接種_任意接種助成実施医療機関一覧"
"131148","39","東京都","中野区","かたやま医院","東京都中野区東中野5-23-14","","(03)3227-0603","○","○","○","○","○","○","○","○","○","○","○","","○","○","○","139.692730362477","35.71029300942","定期予防接種_任意接種助成実施医療機関一覧"
"131148","40","東京都","中野区","上落合おばたクリニック","東京都中野区東中野5-29-10","","(03)5332-6886","","○","○","○","○","○","○","○","○","○","○","○","○","○","","139.689281373255","35.7108270062453","定期予防接種_任意接種助成実施医療機関一覧"
"131148","41","東京都","中野区","宇野医院","東京都中野区中野1-6-2","","(03)3369-2090","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.678554510473","35.7017559641965","定期予防接種_任意接種助成実施医療機関一覧"
"131148","42","東京都","中野区","山田医院","東京都中野区中野2-14-17","","(03)3384-3555","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.669277528227","35.7051929581815","定期予防接種_任意接種助成実施医療機関一覧"
"131148","43","東京都","中野区","きはらクリニック","東京都中野区中野2-25-3","３F","(03)3381-6611","","","","","","","","","","","","○","","","","139.666057549109","35.7047809512211","定期予防接種_任意接種助成実施医療機関一覧"
"131148","44","東京都","中野区","近藤クリニック","東京都中野区中野3-27-20","","(03)3381-4101","","○","","○","","","","○","○","○","","","○","○","","139.664409566241","35.7038539455103","定期予防接種_任意接種助成実施医療機関一覧"
"131148","45","東京都","中野区","矢野クリニック","東京都中野区中野3-28-21","","(03)5341-3131","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.664821569957","35.7031969442716","定期予防接種_任意接種助成実施医療機関一覧"
"131148","46","東京都","中野区","桃園医院","東京都中野区中野3-40-25","","(03)3381-3747","","","","○","○","","○","○","○","○","","","","","","139.663769556164","35.7053529488696","定期予防接種_任意接種助成実施医療機関一覧"
"131148","47","東京都","中野区","耳鼻咽喉科ｾﾝﾄﾗﾙﾊﾟｰｸ中野","東京都中野区中野4-10-1","1F","(03)5318-4187","","○","○","○","○","","○","○","○","○","","○","○","○","","139.661953547951","35.707339951816","定期予防接種_任意接種助成実施医療機関一覧"
"131148","48","東京都","中野区","東京警察病院","東京都中野区中野4-22-1","","(03)5343-5611","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.659374545481","35.7091519541153","定期予防接種_任意接種助成実施医療機関一覧"
"131148","49","東京都","中野区","おうじ内科・糖尿病クリニック","東京都中野区中野5-26-8","","(03)3388-1024","○","○","○","○","○","","○","○","","","○","○","○","○","○","139.668728510248","35.7075159641746","定期予防接種_任意接種助成実施医療機関一覧"
"131148","50","東京都","中野区","中野共立診療所","東京都中野区中野5-45-4","","(03)3386-7311","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.667293513545","35.7079999630755","定期予防接種_任意接種助成実施医療機関一覧"
"131148","51","東京都","中野区","あけのほし内科クリニック","東京都中野区中野5-67-4","","(03)3386-6500","","○","","","","","","○","○","○","○","","○","○","","139.665233523776","35.7080839596652","定期予防接種_任意接種助成実施医療機関一覧"
"131148","52","東京都","中野区","上高田ちば整形外科小児科","東京都中野区上高田1-8-13","","(03)3228-1555","○","○","○","○","○","○","○","○","","","○","○","○","○","○","139.678249421133","35.7116129923854","定期予防接種_任意接種助成実施医療機関一覧"
"131148","53","東京都","中野区","上高田クリニック","東京都中野区上高田1-8-13","","(03)5942-5822","","","","","","","","","","","","○","","","","139.678249421133","35.7116129923854","定期予防接種_任意接種助成実施医療機関一覧"
"131148","54","東京都","中野区","宮地内科医院","東京都中野区上高田1-35-9","","(03)3361-1858","○","○","○","○","○","○","○","○","","","○","","○","○","○","139.674862460976","35.7092859803929","定期予防接種_任意接種助成実施医療機関一覧"
"131148","55","東京都","中野区","中野の森クリニック","東京都中野区上高田1-37-11","","(03)3361-1381","○","○","○","○","○","○","○","○","○","○","○","","○","○","○","139.673229464695","35.7098159791462","定期予防接種_任意接種助成実施医療機関一覧"
"131148","56","東京都","中野区","宮医院","東京都中野区上高田3-1-13","","(03)3385-3177","","○","○","○","○","","○","○","","","○","○","○","○","○","139.677395418867","35.7122989931459","定期予防接種_任意接種助成実施医療機関一覧"
"131148","57","東京都","中野区","野原産婦人科クリニック","東京都中野区上高田3-39-12","","(03)3386-2525","","","","","","","","","","","","○","","","","139.671779419267","35.7154269939408","定期予防接種_任意接種助成実施医療機関一覧"
"131148","58","東京都","中野区","山田クリニック","東京都中野区新井2-6-10","","(03)3386-0415","","○","","","○","","○","○","","","○","○","○","○","","139.665294488695","35.7118869721024","定期予防接種_任意接種助成実施医療機関一覧"
"131148","60","東京都","中野区","さわだ医院","東京都中野区沼袋4-24-5","","(03)5318-2526","","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.660320424948","35.7217519987761","定期予防接種_任意接種助成実施医療機関一覧"
"131148","61","東京都","中野区","いしい内科クリニック","東京都中野区沼袋4-31-11","","(03)5345-7667","","","","","","","","○","","","○","","","","","139.662304393827","35.7237510090098","定期予防接種_任意接種助成実施医療機関一覧"
"131148","62","東京都","中野区","井上医院","東京都中野区松が丘1-2-16","","(03)3386-6194","","","","","","","○","○","","","○","","○","○","","139.671993401605","35.7171359997012","定期予防接種_任意接種助成実施医療機関一覧"
"131148","63","東京都","中野区","春川内科クリニック","東京都中野区松が丘1-33-15","","(03)5345-5477","","○","○","○","○","","○","○","","","○","","○","○","○","139.672390360398","35.7210540136464","定期予防接種_任意接種助成実施医療機関一覧"
"131148","64","東京都","中野区","松が丘医院","東京都中野区松が丘2-34-2","","(03)3953-0682","","○","○","○","○","○","○","○","○","○","○","","○","○","○","139.671245344339","35.7233580199099","定期予防接種_任意接種助成実施医療機関一覧"
"131148","65","東京都","中野区","よしの女性診療所","東京都中野区江原町3-35-8","1Ｆ","(03)5996-6101","","","","","","","","","","","","○","","","","139.67084924863","35.7329180531759","定期予防接種_任意接種助成実施医療機関一覧"
"131148","66","東京都","中野区","江原町小児科耳鼻科","東京都中野区江原町3-35-8","","(03)5988-7705","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.67084924863","35.7329180531759","定期予防接種_任意接種助成実施医療機関一覧"
"131148","67","東京都","中野区","哲学堂石井内科医院","東京都中野区江古田1-1-4","1Ｆ","(03)5906-5010","","","","","","","○","","","","○","","","","","139.675289313056","35.7241020278889","定期予防接種_任意接種助成実施医療機関一覧"
"131148","68","東京都","中野区","荻原医院","東京都中野区江古田2-11-10","","(03)3388-5050","○","○","○","○","○","○","○","○","○","○","○","","○","○","○","139.666652355121","35.7250520196028","定期予防接種_任意接種助成実施医療機関一覧"
"131148","69","東京都","中野区","小児科内科高田医院","東京都中野区江古田3-5-10","","(03)3386-7383","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.668773330011","35.7262690266939","定期予防接種_任意接種助成実施医療機関一覧"
"131148","70","東京都","中野区","総合東京病院","東京都中野区江古田3-15-2","","(03)3387-5421","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.664257344846","35.727566024904","定期予防接種_任意接種助成実施医療機関一覧"
"131148","71","東京都","中野区","天正堂クリニック","東京都中野区丸山1-5-7","","(03)3319-3965","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.655285437254","35.7237009981514","定期予防接種_任意接種助成実施医療機関一覧"
"131148","72","東京都","中野区","たかねファミリークリニック","東京都中野区丸山2-17-13","","(03)5356-8120","○","○","○","○","○","○","○","○","","","○","○","○","○","○","139.651974449701","35.7245859961123","定期予防接種_任意接種助成実施医療機関一覧"
"131148","73","東京都","中野区","野方こどもクリニック","東京都中野区丸山2-23-2","","(03)5356-7051","○","○","○","○","○","○","○","○","","","○","○","○","○","○","139.650753466011","35.7235829908629","定期予防接種_任意接種助成実施医療機関一覧"
"131148","74","東京都","中野区","杉本医院","東京都中野区野方2-7-17","","(03)3388-2338","○","○","○","○","○","○","○","○","○","○","○","","○","○","○","139.658764509399","35.7135729680387","定期予防接種_任意接種助成実施医療機関一覧"
"131148","75","東京都","中野区","くり小児科内科","東京都中野区野方4-22-3","","(03)5345-6166","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.653927468104","35.7211909874565","定期予防接種_任意接種助成実施医療機関一覧"
"131148","76","東京都","中野区","竹下医院","東京都中野区野方5-22-8","","(03)3339-6658","○","○","○","○","○","○","○","○","○","○","○","","○","○","○","139.652340499382","35.7187189767547","定期予防接種_任意接種助成実施医療機関一覧"
"131148","77","東京都","中野区","長谷川医院","東京都中野区野方5-28-6","","(03)3338-2050","","○","○","○","○","○","○","○","○","○","○","","○","○","○","139.652645491778","35.7193789794247","定期予防接種_任意接種助成実施医療機関一覧"
"131148","78","東京都","中野区","重福医院","東京都中野区野方5-29-5","","(03)5327-3803","","","","","","","○","○","○","","○","○","○","○","","139.652569493902","35.7191889786715","定期予防接種_任意接種助成実施医療機関一覧"
"131148","79","東京都","中野区","いたばしクリニック","東京都中野区大和町1-27-3","","(03)5356-1623","","","","","","","","","","","○","","","","","139.652752567841","35.7106509502826","定期予防接種_任意接種助成実施医療機関一覧"
"131148","80","東京都","中野区","たかとり内科","東京都中野区大和町1-30-6","","(03)6265-5835","","○","○","○","○","","○","○","○","○","○","","○","○","○","139.651501582026","35.709796945768","定期予防接種_任意接種助成実施医療機関一覧"
"131148","81","東京都","中野区","やはたクリニック","東京都中野区大和町1-44-4","","(03)5364-5361","","○","○","○","○","","○","○","","","○","","○","○","○","139.650753556153","35.7132379562407","定期予防接種_任意接種助成実施医療機関一覧"
"131148","82","東京都","中野区","能戸クリニック","東京都中野区大和町1-45-12","","(03)3337-6700","","○","○","○","○","","○","○","","","○","○","○","○","○","139.65066155828","35.7130509554947","定期予防接種_任意接種助成実施医療機関一覧"
"131148","83","東京都","中野区","やまと診療所","東京都中野区大和町3-3-12","","(03)3339-5640","○","○","○","○","○","○","○","○","○","○","○","","○","○","○","139.649395580152","35.7112539479509","定期予防接種_任意接種助成実施医療機関一覧"
"131148","84","東京都","中野区","大場診療所","東京都中野区大和町3-40-6","","(03)3330-0073","","○","○","○","○","○","○","○","○","○","○","","○","○","○","139.644054599851","35.7117199435699","定期予防接種_任意接種助成実施医療機関一覧"
"131148","85","東京都","中野区","高梨医院","東京都中野区大和町4-10-21","","(03)3337-6987","","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.648235557141","35.7145039574954","定期予防接種_任意接種助成実施医療機関一覧"
"131148","87","東京都","中野区","佐藤医院","東京都中野区若宮2-23-6","","(03)3338-0536","","","○","○","○","○","○","○","○","○","○","","○","○","","139.644466563275","35.715728957391","定期予防接種_任意接種助成実施医療機関一覧"
"131148","88","東京都","中野区","小池小児科医院","東京都中野区若宮3-2-10","","(03)3330-0743","○","○","○","○","○","○","○","○","","","○","○","○","○","○","139.646847521609","35.7193679721666","定期予防接種_任意接種助成実施医療機関一覧"
"131148","89","東京都","中野区","霜山医院","東京都中野区鷺宮1-2-15","","(03)3330-5880","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.648434497075","35.7213779806299","定期予防接種_任意接種助成実施医療機関一覧"
"131148","90","東京都","中野区","すぎやまクリニック","東京都中野区鷺宮1-27-5","3F","(03)3223-1275","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.644176503775","35.7229689812022","定期予防接種_任意接種助成実施医療機関一覧"
"131148","91","東京都","中野区","美穂診療所","東京都中野区鷺宮5-3-14","","(03)3990-1208","","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.634792515638","35.7266579837228","定期予防接種_任意接種助成実施医療機関一覧"
"131148","92","東京都","中野区","かみさぎキッズクリニック","東京都中野区上鷺宮3-8-14","","(03)3577-8400","","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.631145482435","35.7324259985954","定期予防接種_任意接種助成実施医療機関一覧"
"131148","93","東京都","中野区","たかのクリニック","東京都中野区上鷺宮4-6-38","","(03)3990-2222","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.629803486674","35.7324219976888","定期予防接種_任意接種助成実施医療機関一覧"
"131148","94","東京都","中野区","のぐち内科クリニック","東京都中野区上鷺宮4-17-14","","(03)3926-0007","","○","○","○","○","○","○","○","○","○","○","○","○","○","","139.629589468814","35.7348140045409","定期予防接種_任意接種助成実施医療機関一覧"
"131148","95","東京都","中野区","高木小児科医院","東京都中野区上鷺宮4-19-10","","(03)5241-5823","○","○","○","○","○","○","○","○","○","○","○","","○","○","○","139.627773473091","35.7349930039257","定期予防接種_任意接種助成実施医療機関一覧"
"131148","96","東京都","中野区","ちひろこどもクリニック","東京都中野区野方5-22-8","","(03)3339-6658","○","○","○","○","○","○","○","○","○","○","○","○","○","○","○","139.652340499382","35.7187189767547","定期予防接種_任意接種助成実施医療機関一覧"
"131148","97","東京都","中野区","新中野女性クリニック","東京都中野区本町4-48-23","","(03)3384-3281","","","","","","","","","","","","○","","","","139.66852960587","35.6967699315827","定期予防接種_任意接種助成実施医療機関一覧"
"131148","98","東京都","中野区","中野サンクリニック","東京都中野区中央1-32-7","","(03)6908-8030","","○","○","○","○","○","○","○","○","○","○","","○","○","○","139.684231513554","35.6981009639579","定期予防接種_任意接種助成実施医療機関一覧"
"131148","99","東京都","中野区","かねなか脳神経外科","東京都中野区中央4-4-2","","(03)6382-4880","","○","○","○","○","","○","○","○","○","○","","○","○","","139.668850597358","35.6975859346013","定期予防接種_任意接種助成実施医療機関一覧"
