"市区町村コード","番号","都道府県名","市区町村名","医療機関名","住所","方書","電話番号","風しん第５期抗体検査及び予防接種","経度","緯度","分類"
"131148","54","東京都","中野区","田中クリニック","東京都中野区東中野3-17-18","","(03)5348-2707","○","139.681576432596","35.7086679889512","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","55","東京都","中野区","中谷内科クリニック","東京都中野区東中野4-7-8","","(03)3366-1481","○","139.683697431321","35.7076299893584","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","56","東京都","中野区","おおくら内科","東京都中野区東中野5-1-1","3F","(03)5332-7676","○","139.686825425422","35.7065089912733","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","58","東京都","中野区","中谷医院","東京都中野区東中野5-8-7","","(03)3361-2384","○","139.686611410658","35.7082709956704","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","61","東京都","中野区","かたやま医院","東京都中野区東中野5-23-14","","(03)3227-0603","○","139.692730362477","35.71029300942","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","62","東京都","中野区","上落合おばたクリニック","東京都中野区東中野5-29-10","","(03)5332-6886","○","139.689281373255","35.7108270062453","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","63","東京都","中野区","宇野医院","東京都中野区中野1-6-2","","(03)3369-2090","○","139.678554510473","35.7017559641965","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","64","東京都","中野区","山田医院","東京都中野区中野2-14-17","","(03)3384-3555","○","139.669277528227","35.7051929581815","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","65","東京都","中野区","きはらクリニック","東京都中野区中野2-25-3","3F","(03)3381-6611","○","139.666057549109","35.7047809512211","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","66","東京都","中野区","城西診療所","東京都中野区中野3-3-1","","(03)3381-5105","○","139.662594607817","35.7003099316515","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","67","東京都","中野区","近藤クリニック","東京都中野区中野3-27-20","","(03)3381-4101","○","139.664409566241","35.7038539455103","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","68","東京都","中野区","矢野クリニック","東京都中野区中野3-28-21","","(03)5341-3131","○","139.664821569957","35.7031969442716","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","69","東京都","中野区","桃園医院","東京都中野区中野3-40-25","","(03)3381-3747","○","139.663769556164","35.7053529488696","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","70","東京都","中野区","野口医院","東京都中野区中野4-7-1","","(03)3386-5086","○","139.663555517643","35.7097509621157","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","71","東京都","中野区","耳鼻咽喉科セントラルパーク中野","東京都中野区中野4-10-1","","(03)5318-4187","○","139.661953547951","35.707339951816","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","72","東京都","中野区","おうじ内科・糖尿病クリニック","東京都中野区中野5-26-8","","(03)3388-1024","○","139.668728510248","35.7075159641746","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","73","東京都","中野区","赤沢医院","東京都中野区中野5-33-28","","(03)3387-1811","○","139.668514516952","35.7068979619401","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","74","東京都","中野区","中野共立診療所","東京都中野区中野5-45-4","","(03)3386-7311","○","139.667293513545","35.7079999630755","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","75","東京都","中野区","井上内科診療所","東京都中野区中野5-52-15","4F","(03)3387-6948","○","139.665661504675","35.709922966339","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","76","東京都","中野区","サンモールクリニック","東京都中野区中野5-65-12","","(03)5345-5767","○","139.665661530899","35.7070389572912","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","77","東京都","中野区","あけのほし内科クリニック","東京都中野区中野5-67-4","2F","(03)3386-6500","○","139.665233523776","35.7080839596652","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","78","東京都","中野区","上高田ちば整形外科・小児科","東京都中野区上高田1-8-13","","(03)3228-1555","○","139.678249421133","35.7116129923854","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","79","東京都","中野区","上高田クリニック","東京都中野区上高田1-8-13","2F","(03)5942-5822","○","139.678249421133","35.7116129923854","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","80","東京都","中野区","宮地内科医院","東京都中野区上高田1-35-9","","(03)3361-1858","○","139.674862460976","35.7092859803929","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","81","東京都","中野区","中野の森クリニック","東京都中野区上高田1-37-11","","(03)3361-1381","○","139.673229464695","35.7098159791462","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","83","東京都","中野区","宮医院","東京都中野区上高田3-1-13","","(03)3385-3177","○","139.677395418867","35.7122989931459","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","84","東京都","中野区","まるたに内科循環器科","東京都中野区上高田3-24-2","","(03)3388-1236","○","139.673122425458","35.7139779916547","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","85","東京都","中野区","野原産婦人科クリニック","東京都中野区上高田3-39-12","","(03)3386-2525","○","139.671779419267","35.7154269939408","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","86","東京都","中野区","川勝医院","東京都中野区新井1-37-3","","(03)3386-3351","○","139.666622473791","35.7127079769839","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","87","東京都","中野区","山田クリニック","東京都中野区新井2-6-10","","(03)3386-0415","○","139.665294488695","35.7118869721024","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","88","東京都","中野区","新橋医院","東京都中野区新井2-10-3","","(03)3385-2800","○","139.665249482733","35.7125659742402","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","90","東京都","中野区","寺内医院","東京都中野区新井5-31-1","","(03)3386-2267","○","139.67016242107","35.7162169938438","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","91","東京都","中野区","さわだ医院","東京都中野区沼袋4-24-5","","(03)5318-2526","○","139.660320424948","35.7217519987761","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","92","東京都","中野区","江古田沼袋診療所","東京都中野区沼袋4-27-15","","(03)3387-3424","○","139.662746407952","35.7220150032903","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","93","東京都","中野区","いしい内科クリニック","東京都中野区沼袋4-31-11","","(03)5345-7667","○","139.662304393827","35.7237510090098","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","94","東京都","中野区","井上医院","東京都中野区松が丘1-2-16","","(03)3386-6194","○","139.671993401605","35.7171359997012","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","95","東京都","中野区","春川内科クリニック","東京都中野区松が丘1-33-15","","(03)5345-5477","○","139.672390360398","35.7210540136464","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","96","東京都","中野区","松が丘医院","東京都中野区松が丘2-34-2","","(03)3953-0682","○","139.671245344339","35.7233580199099","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","97","東京都","中野区","林医院","東京都中野区江原町1-11-14","","(03)3565-0511","○","139.676174248054","35.7298280494101","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","98","東京都","中野区","武田内科クリニック","東京都中野区江原町3-5-10","2F","(03)3950-3836","○","139.674969240549","35.7311130529222","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","99","東京都","中野区","よしの女性診療所","東京都中野区江原町3-35-8","","(03)5996-6101","○","139.67084924863","35.7329180531759","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","100","東京都","中野区","小金澤医院","東京都中野区江原町3-35-8","","(03)3951-5621","○","139.67084924863","35.7329180531759","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","101","東京都","中野区","哲学堂石井内科医院","東京都中野区江古田1-1-4","","(03)5906-5010","○","139.675289313056","35.7241020278889","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","102","東京都","中野区","荻原医院","東京都中野区江古田2-11-10","","(03)3388-5050","○","139.666652355121","35.7250520196028","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","103","東京都","中野区","小児科内科高田医院","東京都中野区江古田3-5-10","","(03)3386-7383","○","139.668773330011","35.7262690266939","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","104","東京都","中野区","斉藤医院","東京都中野区江古田3-6-6","","(03)3389-7288","○","139.668209331216","35.7264900266931","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","105","東京都","中野区","総合東京病院","東京都中野区江古田3-15-2","","(03)3387-5421","○","139.664257344846","35.727566024904","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","106","東京都","中野区","広川医院","東京都中野区江古田4-30-15","","(03)3228-1707","○","139.662578383236","35.7246740127971","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","107","東京都","中野区","天正堂クリニック","東京都中野区丸山1-5-7","","(03)3319-3965","○","139.655285437254","35.7237009981514","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","108","東京都","中野区","たかねファミリークリニック","東京都中野区丸山2-17-13","","(03)5356-8120","○","139.651974449701","35.7245859961123","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","109","東京都","中野区","のがたクリニック","東京都中野区野方1-40-1","","(03)3389-2201","○","139.654842564209","35.7097819501726","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","110","東京都","中野区","杉本医院","東京都中野区野方2-7-17","","(03)3388-2338","○","139.658764509399","35.7135729680387","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","112","東京都","中野区","くり小児科内科","東京都中野区野方4-22-3","","(03)5345-6166","○","139.653927468104","35.7211909874565","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","113","東京都","中野区","野方駅内科","東京都中野区野方5-3-1","","(03)5356-8153","○","139.653545498047","35.7180979762987","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","114","東京都","中野区","高崎医院","東京都中野区野方5-4-13","","(03)3338-3037","○","139.652492502192","35.7183039755548","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","116","東京都","中野区","長谷川医院","東京都中野区野方5-28-6","","(03)3338-2050","○","139.652645491778","35.7193789794247","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","117","東京都","中野区","重福医院","東京都中野区野方5-29-5","2F","(03)5327-3803","○","139.652569493902","35.7191889786715","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","118","東京都","中野区","中村医院","東京都中野区野方6-1-2","","(03)3336-1859","○","139.653393483607","35.7198099819518","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","119","東京都","中野区","鳥海ペインクリニック","東京都中野区野方6-3-2","","(03)3338-1414","○","139.652782486169","35.7199209814641","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","120","東京都","中野区","いたばしクリニック","東京都中野区大和町1-27-3","","(03)5356-1623","○","139.652752567841","35.7106509502826","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","121","東京都","中野区","たかとり内科","東京都中野区大和町1-30-6","","(03)6265-5835","○","139.651501582026","35.709796945768","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","122","東京都","中野区","やはたクリニック","東京都中野区大和町1-44-4","","(03)5364-5361","○","139.650753556153","35.7132379562407","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","123","東京都","中野区","能戸クリニック","東京都中野区大和町1-45-12","","(03)3337-6700","○","139.65066155828","35.7130509554947","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","124","東京都","中野区","小川クリニック","東京都中野区大和町2-46-4","","(03)5327-4664","○","139.648525554465","35.7146639583509","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","125","東京都","中野区","やまと診療所","東京都中野区大和町3-3-12","","(03)3339-5640","○","139.649395580152","35.7112539479509","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","126","東京都","中野区","大場診療所","東京都中野区大和町3-40-6","","(03)3330-0073","○","139.644054599851","35.7117199435699","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","127","東京都","中野区","高梨医院","東京都中野区大和町4-10-21","","(03)3337-6987","○","139.648235557141","35.7145039574954","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","128","東京都","中野区","宮嶋メディカルクリニック","東京都中野区若宮1-25-12","","(03)3338-7492","○","139.649990516278","35.7183189721621","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","130","東京都","中野区","佐藤医院","東京都中野区若宮2-23-6","","(03)3338-0536","○","139.644466563275","35.715728957391","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","131","東京都","中野区","小池小児科医院","東京都中野区若宮3-2-10","","(03)3330-0743","○","139.646847521609","35.7193679721666","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","132","東京都","中野区","とりつかせいクリニック","東京都中野区若宮3-36-12","","(03)3310-3880","○","139.644680515943","35.7212299759655","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","133","東京都","中野区","つるた鷺ノ宮クリニック","東京都中野区白鷺1-7-15","","(03)5373-8460","○","139.637493578954","35.717563955764","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","136","東京都","中野区","霜山医院","東京都中野区鷺宮1-2-15","","(03)3330-5880","○","139.648434497075","35.7213779806299","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","137","東京都","中野区","すぎやまクリニック","東京都中野区鷺宮1-27-5","3Ｆ","(03)3223-1275","○","139.644176503775","35.7229689812022","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","138","東京都","中野区","塩崎クリニック","東京都中野区鷺宮2-5-7","2F","(03)5327-3336","○","139.645290483361","35.7247619884166","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","139","東京都","中野区","若宮診療所","東京都中野区鷺宮3-11-8","","(03)3338-7335","○","139.641887513335","35.7231369792189","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","140","東京都","中野区","さかい内科クリニック","東京都中野区鷺宮3-19-15","1F","(03)5327-3670","○","139.638653529315","35.7230759754222","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","141","東京都","中野区","沖津医院","東京都中野区鷺宮3-20-4","2F、3F","(03)3339-2865","○","139.63818052658","35.72369797697","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","142","東京都","中野区","熊谷医院","東京都中野区鷺宮3-32-5","","(03)3338-1515","○","139.638210521565","35.7243039790233","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","143","東京都","中野区","美穂診療所","東京都中野区鷺宮5-3-14","","(03)3990-1208","○","139.634792515638","35.7266579837228","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","144","東京都","中野区","やまぐち内科ハートクリニック","東京都中野区上鷺宮2-4-1","","(03)3970-0770","○","139.635876510839","35.7268179849255","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","146","東京都","中野区","千川通りあさのクリニック","東京都中野区上鷺宮3-16-1","","(03)5987-0114","○","139.633190452873","35.7354320085185","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","147","東京都","中野区","関医院","東京都中野区上鷺宮4-6-21","","(03)3990-2644","○","139.63018447325","35.7339940025674","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","148","東京都","中野区","たかのクリニック","東京都中野区上鷺宮4-6-38","","(03)3990-2222","○","139.629803486674","35.7324219976888","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","149","東京都","中野区","のぐち内科クリニック","東京都中野区上鷺宮4-17-14","","(03)3926-0007","○","139.629589468814","35.7348140045409","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","150","東京都","中野区","かねなか脳神経外科","東京都中野区中央4-4-2","","(03)6382-4880","○","139.668850597358","35.6975859346013","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","151","東京都","中野区","上田クリニック","東京都中野区東中野1-23-4-101","","(03)5989-1164","○","139.68569545908","35.7034109810503","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","152","東京都","中野区","古藤クリニック","東京都中野区中野2-13-23-2F","","(03)3229-6582","○","139.668667531625","35.7051769570491","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","153","東京都","中野区","とどろき皮膚科クリニック","東京都中野区中野4-2-1-5F","","(03)3385-1112","○","139.664791522925","35.7084389599732","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","154","東京都","中野区","東京警察病院","東京都中野区中野4-22-1","","(03)5343-5611","○","139.659374545481","35.7091519541153","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
"131148","155","東京都","中野区","ちひろこどもクリニック","東京都中野区野方5-22-8","","(03)3339-6658","○","139.652340499382","35.7187189767547","風しん第5期抗体検査及び予防接種_契約医療機関一覧"
