事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,D 建設業,平成30,2018,9月,332942,3911,1383,335307,14056,425,653,13991
５人以上,D 建設業,平成30,2018,10月,334611,5567,4287,336084,14687,735,128,15101
５人以上,D 建設業,平成30,2018,11月,336036,1718,2328,335428,15149,232,179,15200
５人以上,D 建設業,平成30,2018,12月,335389,1974,1751,335612,15239,236,504,14971
５人以上,E 製造業,平成25,2013,年平均,653758,7103,7945,653008,48337,1092,1131,48205
５人以上,E 製造業,平成26,2014,年平均,646382,6878,7047,646264,48346,1473,1296,48474
５人以上,E 製造業,平成27,2015,年平均,601059,7237,7334,601042,52463,1369,1410,52342
５人以上,E 製造業,平成28,2016,年平均,610428,7208,6725,610951,53948,1240,1247,53902
５人以上,E 製造業,平成29,2017,年平均,613839,6714,6773,613793,44658,1259,1012,44892
５人以上,E 製造業,平成30,2018,年平均,520064,6297,6018,520304,50286,868,948,50245
５人以上,E 製造業,平成30,2018,1月,519167,4344,4838,518697,51618,538,962,51170
５人以上,E 製造業,平成30,2018,2月,517442,2709,4143,515930,52425,500,1377,51626
５人以上,E 製造業,平成30,2018,3月,516385,4980,4870,516308,51171,577,902,51033
５人以上,E 製造業,平成30,2018,4月,509693,24965,12928,521871,53028,742,1073,52556
５人以上,E 製造業,平成30,2018,5月,525947,5736,4260,527562,49746,675,1121,49161
５人以上,E 製造業,平成30,2018,6月,528225,3748,6870,525127,48498,646,2027,47093
５人以上,E 製造業,平成30,2018,7月,515576,4256,6025,513644,50102,1029,473,50821
５人以上,E 製造業,平成30,2018,8月,526844,4651,3374,527915,47516,924,501,48145
５人以上,E 製造業,平成30,2018,9月,527584,5885,4795,528590,48476,506,681,48385
５人以上,E 製造業,平成30,2018,10月,519046,7447,9785,516719,51387,1109,697,51788
５人以上,E 製造業,平成30,2018,11月,517099,3451,4641,515913,50069,1930,752,51243
５人以上,E 製造業,平成30,2018,12月,517755,3388,5689,515369,49401,1239,810,49915
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,24604,298,1118,23783,1900,23,166,1757
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,19780,270,363,19687,2466,38,13,2492
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,17619,275,294,17601,922,13,24,909
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,15339,167,149,15356,465,26,2,489
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,17859,286,172,17975,836,24,17,843
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,年平均,30138,339,476,30001,769,31,43,756
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,1月,28943,184,100,29027,561,18,2,577
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,2月,29059,36,419,28676,545,0,0,545
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,3月,28676,67,25,28718,545,17,3,559
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,4月,28627,1225,152,29699,650,324,78,897
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,5月,29793,168,694,29266,803,6,15,795
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,6月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,7月,33185,474,2593,31066,951,0,17,934
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,8月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,9月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,10月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,11月,30646,54,106,30596,916,0,145,769
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,12月,30766,513,699,30581,599,2,15,585
５人以上,G 情報通信業,平成25,2013,年平均,721426,7664,8075,720946,24468,952,1049,24439
５人以上,G 情報通信業,平成26,2014,年平均,735537,9412,7257,737703,22339,931,791,22468
５人以上,G 情報通信業,平成27,2015,年平均,734872,10825,10276,735689,32187,1514,1983,31450
５人以上,G 情報通信業,平成28,2016,年平均,750574,10866,10344,751193,24535,1326,1063,24700
５人以上,G 情報通信業,平成29,2017,年平均,769341,12149,10432,771114,27640,1710,1231,28064
５人以上,G 情報通信業,平成30,2018,年平均,776672,11202,11366,776470,32960,1724,1594,33128
５人以上,G 情報通信業,平成30,2018,1月,772627,4941,8412,769190,31040,1906,1059,31853
５人以上,G 情報通信業,平成30,2018,2月,768461,8013,7133,769261,32582,1058,1603,32117
５人以上,G 情報通信業,平成30,2018,3月,768974,8519,9117,767316,32404,957,1313,33108
５人以上,G 情報通信業,平成30,2018,4月,766587,46758,26963,786325,33837,1293,3933,31254
５人以上,G 情報通信業,平成30,2018,5月,791361,9459,11259,789824,26218,2793,1377,27371
５人以上,G 情報通信業,平成30,2018,6月,786398,5953,10308,782043,30797,2740,1331,32206
５人以上,G 情報通信業,平成30,2018,7月,780712,10160,12095,778778,33537,1610,955,34191
５人以上,G 情報通信業,平成30,2018,8月,778553,7409,9467,776710,34416,2333,1660,34874
５人以上,G 情報通信業,平成30,2018,9月,776443,10288,6269,780455,35141,1173,1132,35189
５人以上,G 情報通信業,平成30,2018,10月,779596,9600,13184,776415,36048,2408,1924,36129
５人以上,G 情報通信業,平成30,2018,11月,778275,6406,11211,773261,34269,1311,1746,34043
５人以上,G 情報通信業,平成30,2018,12月,772077,6914,10977,768054,35227,1106,1097,35196
５人以上,"H 運輸業,郵便業",平成25,2013,年平均,375227,5421,5650,375011,71724,2001,1684,72029
５人以上,"H 運輸業,郵便業",平成26,2014,年平均,364446,5082,5041,364513,81755,2473,2050,82152
５人以上,"H 運輸業,郵便業",平成27,2015,年平均,396125,5976,5935,396155,57228,2645,2191,57691
５人以上,"H 運輸業,郵便業",平成28,2016,年平均,403827,6378,6477,403722,51498,1941,2193,51254
５人以上,"H 運輸業,郵便業",平成29,2017,年平均,403380,6413,6803,402954,51431,1653,1088,52031
５人以上,"H 運輸業,郵便業",平成30,2018,年平均,393803,5871,6045,393715,69718,2427,2341,69719
５人以上,"H 運輸業,郵便業",平成30,2018,1月,379507,5348,3659,381196,80392,1583,2451,79524
５人以上,"H 運輸業,郵便業",平成30,2018,2月,382400,3675,4281,381911,78320,3323,1954,79572
５人以上,"H 運輸業,郵便業",平成30,2018,3月,388149,5358,4027,389506,73334,3674,2645,74337
５人以上,"H 運輸業,郵便業",平成30,2018,4月,393254,20387,13456,401008,70589,3237,4704,68299
５人以上,"H 運輸業,郵便業",平成30,2018,5月,390819,4518,3707,391889,78488,2303,3175,77357
５人以上,"H 運輸業,郵便業",平成30,2018,6月,401526,4607,8962,397039,67720,2493,1682,68663
５人以上,"H 運輸業,郵便業",平成30,2018,7月,399087,9284,9168,399204,66615,2225,2030,66809
５人以上,"H 運輸業,郵便業",平成30,2018,8月,398796,2830,5007,396618,67217,2617,2509,67326
５人以上,"H 運輸業,郵便業",平成30,2018,9月,398553,2489,4499,396542,65391,1263,575,66080
５人以上,"H 運輸業,郵便業",平成30,2018,10月,398320,5090,6123,397297,64302,1864,3448,62708
５人以上,"H 運輸業,郵便業",平成30,2018,11月,399155,4070,5476,397750,60850,1991,1126,61714
５人以上,"H 運輸業,郵便業",平成30,2018,12月,396072,2790,4173,394606,63392,2554,1787,64242
５人以上,"I 卸売業,小売業",平成25,2013,年平均,1003085,12649,14141,1001797,428542,11915,12174,428079
５人以上,"I 卸売業,小売業",平成26,2014,年平均,1000433,14041,13866,1000661,432881,11955,11727,433057
５人以上,"I 卸売業,小売業",平成27,2015,年平均,981708,14227,14768,981233,444662,13277,13389,444482
５人以上,"I 卸売業,小売業",平成28,2016,年平均,993293,16398,14604,995243,441679,14175,13724,441974
５人以上,"I 卸売業,小売業",平成29,2017,年平均,1025278,16657,16026,1026070,434634,13803,13236,435041
５人以上,"I 卸売業,小売業",平成30,2018,年平均,1183943,18035,17891,1184114,480196,13907,14024,480051
５人以上,"I 卸売業,小売業",平成30,2018,1月,1169264,14712,15396,1168814,491965,8939,11165,489505
５人以上,"I 卸売業,小売業",平成30,2018,2月,1165305,9902,11506,1163900,493014,15353,13383,494785
５人以上,"I 卸売業,小売業",平成30,2018,3月,1165384,13147,16872,1162152,493301,14467,16723,490552
５人以上,"I 卸売業,小売業",平成30,2018,4月,1156826,69503,42419,1183668,495878,17813,25299,488634
５人以上,"I 卸売業,小売業",平成30,2018,5月,1190245,19964,17423,1192810,482057,16924,20469,478488
５人以上,"I 卸売業,小売業",平成30,2018,6月,1194638,13598,17699,1190772,476660,16310,12627,480108
５人以上,"I 卸売業,小売業",平成30,2018,7月,1203357,12096,18250,1197105,467523,11228,9877,468972
５人以上,"I 卸売業,小売業",平成30,2018,8月,1201437,9626,12858,1196945,464640,11628,10880,466648
５人以上,"I 卸売業,小売業",平成30,2018,9月,1190620,13225,14873,1189187,472973,14112,11309,475561
５人以上,"I 卸売業,小売業",平成30,2018,10月,1192405,19011,20809,1190727,472343,16073,12969,475327
５人以上,"I 卸売業,小売業",平成30,2018,11月,1195386,11995,13078,1194420,470668,11822,13024,469349
５人以上,"I 卸売業,小売業",平成30,2018,12月,1182445,9641,13511,1178870,481324,12220,10561,482688
５人以上,"J 金融業,保険業",平成25,2013,年平均,349638,6749,6887,349500,35976,676,695,35957
５人以上,"J 金融業,保険業",平成26,2014,年平均,346618,5876,5991,346603,36279,631,669,36141
５人以上,"J 金融業,保険業",平成27,2015,年平均,350849,6012,5751,351222,33409,754,583,33468
５人以上,"J 金融業,保険業",平成28,2016,年平均,356761,6392,5693,357462,33827,580,692,33714
５人以上,"J 金融業,保険業",平成29,2017,年平均,366006,6453,6202,366251,31879,645,644,31886
５人以上,"J 金融業,保険業",平成30,2018,年平均,366572,6428,5727,367276,28400,463,575,28286
５人以上,"J 金融業,保険業",平成30,2018,1月,360440,6579,4503,362511,28294,285,694,27890
５人以上,"J 金融業,保険業",平成30,2018,2月,361150,3396,4526,360020,29251,399,390,29260
５人以上,"J 金融業,保険業",平成30,2018,3月,358765,3120,5256,356627,30515,315,1181,29651
５人以上,"J 金融業,保険業",平成30,2018,4月,358390,28741,14787,372562,27888,1004,644,28030
５人以上,"J 金融業,保険業",平成30,2018,5月,373415,4660,4616,373411,27177,538,738,27025
５人以上,"J 金融業,保険業",平成30,2018,6月,373062,4063,5364,371762,27374,598,237,27734
５人以上,"J 金融業,保険業",平成30,2018,7月,369957,4364,5466,368856,29539,368,645,29261
５人以上,"J 金融業,保険業",平成30,2018,8月,370837,3459,4762,369302,27280,539,359,27692
５人以上,"J 金融業,保険業",平成30,2018,9月,368482,3540,4278,367743,28512,218,436,28295
５人以上,"J 金融業,保険業",平成30,2018,10月,367010,8693,8395,367404,29028,627,465,29094
５人以上,"J 金融業,保険業",平成30,2018,11月,368679,3847,3425,369102,27819,387,513,27692
５人以上,"J 金融業,保険業",平成30,2018,12月,368672,2669,3340,368005,28122,282,595,27805
５人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,159717,2023,2205,159540,35918,939,1043,35809
５人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,166159,2649,2386,166434,31033,900,986,30937
５人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,163078,2756,2946,162933,33127,1143,1010,33215
５人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,172525,3475,3024,172971,29213,1171,921,29468
５人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,176008,2872,2589,176281,31713,1043,1113,31653
５人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,180215,3102,2968,180388,31778,739,713,31766
５人以上,"K 不動産業,物品賃貸業",平成30,2018,1月,174682,1309,1773,174071,34949,702,429,35369
５人以上,"K 不動産業,物品賃貸業",平成30,2018,2月,177319,1235,1627,176926,32121,347,939,31530
５人以上,"K 不動産業,物品賃貸業",平成30,2018,3月,175687,1610,1311,176233,32769,661,695,32488
５人以上,"K 不動産業,物品賃貸業",平成30,2018,4月,179397,11342,6418,184420,29324,840,1331,28734
５人以上,"K 不動産業,物品賃貸業",平成30,2018,5月,185252,4848,3355,186739,27902,841,1065,27684
５人以上,"K 不動産業,物品賃貸業",平成30,2018,6月,182307,2256,2731,181831,32116,656,658,32115
５人以上,"K 不動産業,物品賃貸業",平成30,2018,7月,183353,2147,2205,183473,30593,1348,598,31165
５人以上,"K 不動産業,物品賃貸業",平成30,2018,8月,183790,2570,2404,184199,30848,655,549,30711
５人以上,"K 不動産業,物品賃貸業",平成30,2018,9月,182018,2458,4757,179717,32892,504,649,32749
５人以上,"K 不動産業,物品賃貸業",平成30,2018,10月,180777,3830,4390,180089,31689,748,726,31839
５人以上,"K 不動産業,物品賃貸業",平成30,2018,11月,179046,1830,2285,178585,32882,1065,330,33623
５人以上,"K 不動産業,物品賃貸業",平成30,2018,12月,178954,1794,2364,178385,33254,506,581,33178
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,328282,8362,5863,330821,13730,730,661,13759
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,354901,8376,7110,356181,16551,771,666,16644
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,359372,5986,4394,361051,26834,935,861,26821
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,372348,5512,4760,373130,28106,901,884,28093
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,371948,5027,4555,372461,34668,917,1232,34311
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,353894,4977,4507,354252,33316,993,1058,33362
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,1月,350196,3992,3762,350847,34739,779,893,34204
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,2月,350472,3760,2962,351209,34579,768,1367,34041
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,3月,350331,2291,3919,348789,34919,908,1510,34231
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,4月,348424,17670,9890,354785,34596,1335,2906,34444
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,5月,357861,5639,4013,359487,31368,1240,780,31828
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,6月,358190,3874,4526,357537,33125,1257,443,33940
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,7月,358978,4556,7835,355747,32499,664,861,32254
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,8月,356080,2697,3949,354833,31921,672,503,32085
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,9月,353540,3322,3668,353174,33378,896,1094,33200
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,10月,354259,4832,4598,354500,32115,1583,1045,32646
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,11月,354527,3341,2777,354898,32619,1011,929,32894
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,12月,353864,3748,2185,355211,33928,799,366,34577
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,189232,5167,5055,189193,424745,20209,19163,425942
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,196138,4493,4920,196105,438967,22630,20566,440637
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,169406,4064,4174,169414,451439,22808,22243,451886
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,154008,4484,4462,154104,478930,26374,25207,480022
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,154362,4988,4624,154877,492707,26023,25668,492910
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,150179,4319,4977,149735,537340,28618,27732,538013
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,1月,157688,2293,3066,157285,536915,16327,21561,531311
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,2月,147289,3527,5712,145272,541307,22811,24180,539770
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,3月,146722,5274,5709,146289,538320,29187,34350,533155
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,4月,151192,8782,4514,155664,528252,35601,46443,517206
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,5月,161924,5444,4215,162920,519061,40221,36387,523128
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,6月,167219,5073,5887,166731,518828,36089,20132,534459
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,7月,146226,2595,5854,143577,547372,25984,25902,546844
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,8月,141840,2506,4353,140218,548581,31031,29211,550176
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,9月,145563,4590,5824,144866,544831,22927,22950,544271
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,10月,145190,4509,6184,143821,543947,23720,28973,538388
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,11月,149499,5347,4483,150613,532710,29053,22376,539137
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,12月,141795,1888,3920,139548,547955,30459,20314,558315
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,146830,2975,3060,146740,69732,3191,2962,69966
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,141305,2932,2571,141674,81205,2827,2636,81388
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,129185,2758,2883,129087,92152,3384,3287,92222
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,123992,3400,3032,124363,102974,4547,4458,103060
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,124560,3413,2961,125048,109288,5025,4864,109413
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,125564,2400,2267,125914,112532,4850,5491,111674
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,1月,120890,1303,2874,119432,123405,2923,5223,120992
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,2月,116562,2537,1532,117487,123862,6144,5462,124624
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,3月,125495,2572,2851,127635,116616,4644,10562,108279
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,4月,121526,7962,4241,125054,114388,6475,9439,111617
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,5月,128623,3593,2277,129814,108048,5068,6217,107024
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,6月,135552,1545,2716,134673,101286,3747,3966,100775
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,7月,125356,1169,2020,124505,110092,3973,2443,111622
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,8月,128312,1310,1613,128069,107815,5645,3859,109541
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,9月,125101,1956,1809,125096,112509,5673,5239,113095
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,10月,126486,2313,2849,126178,111705,5229,5698,111008
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,11月,123834,1387,1553,123754,113352,3514,4193,112587
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,12月,129033,1155,870,129294,107308,5166,3586,108912
５人以上,"O 教育,学習支援業",平成25,2013,年平均,279056,5485,4393,280165,123379,9555,9493,123423
５人以上,"O 教育,学習支援業",平成26,2014,年平均,281430,4137,4406,281170,130831,9694,8998,131518
５人以上,"O 教育,学習支援業",平成27,2015,年平均,261012,4182,4082,261393,157446,11045,10985,157226
５人以上,"O 教育,学習支援業",平成28,2016,年平均,276849,4211,3949,277050,145011,10480,9636,145915
５人以上,"O 教育,学習支援業",平成29,2017,年平均,273289,4094,3781,273594,158083,11651,11627,158114
５人以上,"O 教育,学習支援業",平成30,2018,年平均,261556,3724,3987,261335,157952,8113,7843,158180
５人以上,"O 教育,学習支援業",平成30,2018,1月,255943,1258,1007,256178,168710,2356,2768,168314
５人以上,"O 教育,学習支援業",平成30,2018,2月,253607,794,1335,253065,170885,1922,2503,170305
５人以上,"O 教育,学習支援業",平成30,2018,3月,255158,1600,5256,251789,168212,3399,14597,156727
５人以上,"O 教育,学習支援業",平成30,2018,4月,252273,21505,22583,251081,156243,31437,23517,164277
５人以上,"O 教育,学習支援業",平成30,2018,5月,255020,5911,4571,256360,160338,11506,8457,163387
５人以上,"O 教育,学習支援業",平成30,2018,6月,261254,2536,1428,262360,158493,5942,4688,159749
５人以上,"O 教育,学習支援業",平成30,2018,7月,267336,1405,1042,267699,154773,4253,3220,155806
５人以上,"O 教育,学習支援業",平成30,2018,8月,264272,1323,2261,263537,159233,4446,13221,150255
５人以上,"O 教育,学習支援業",平成30,2018,9月,270835,2423,1859,271246,142957,5719,5147,143682
５人以上,"O 教育,学習支援業",平成30,2018,10月,261712,2333,3822,260316,153216,15725,9721,159127
５人以上,"O 教育,学習支援業",平成30,2018,11月,271735,1804,1624,271914,147708,6646,2090,152265
５人以上,"O 教育,学習支援業",平成30,2018,12月,269525,1796,1057,270475,154654,4007,4190,154260
５人以上,"P 医療,福祉",平成25,2013,年平均,369242,5719,5570,369509,180731,5890,5399,181103
５人以上,"P 医療,福祉",平成26,2014,年平均,376944,5519,5164,377310,182348,5941,5366,182912
５人以上,"P 医療,福祉",平成27,2015,年平均,372974,6805,6835,373128,197527,7710,6952,198101
５人以上,"P 医療,福祉",平成28,2016,年平均,383956,7339,7053,384433,199055,7297,5971,200189
５人以上,"P 医療,福祉",平成29,2017,年平均,396529,7250,7123,396767,200379,6793,6072,200989
５人以上,"P 医療,福祉",平成30,2018,年平均,477529,8769,9016,477404,264423,8328,7583,265046
５人以上,"P 医療,福祉",平成30,2018,1月,503958,6068,8756,501357,272063,8554,7131,273399
５人以上,"P 医療,福祉",平成30,2018,2月,476785,4771,6868,474942,258267,7025,5329,259709
５人以上,"P 医療,福祉",平成30,2018,3月,470857,6751,9363,468678,263794,6622,6371,263612
５人以上,"P 医療,福祉",平成30,2018,4月,471382,46374,35040,483345,260908,18350,20774,257855
