事業所規模,産業,和暦年,西暦年,年平均・月,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
30人以上,TL 調査産業計,平成30,2018,10月,385807,459715,277257,364238,432700,263687,338916,25322,21569,27015,13570
30人以上,TL 調査産業計,平成30,2018,11月,416090,491488,303930,365855,434512,263724,338417,27438,50235,56976,40206
30人以上,TL 調査産業計,平成30,2018,12月,831106,1027045,543252,363864,434372,260280,337887,25977,467242,592673,282972
30人以上,"C 鉱業,採石業,砂利採取業",平成25,2013,年平均,722319,777690,499823,504386,542137,352692,476157,28229,217933,235553,147131
30人以上,"C 鉱業,採石業,砂利採取業",平成26,2014,年平均,728865,794186,486760,509908,551163,357000,479598,30310,218957,243023,129760
30人以上,"C 鉱業,採石業,砂利採取業",平成27,2015,年平均,－,－,－,－,－,－,－,－,－,－,－
30人以上,"C 鉱業,採石業,砂利採取業",平成28,2016,年平均,－,－,－,－,－,－,－,－,－,－,－
30人以上,"C 鉱業,採石業,砂利採取業",平成29,2017,年平均,－,－,－,－,－,－,－,－,－,－,－
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,年平均,727494,801759,515086,546027,598271,396602,518096,27931,181467,203488,118484
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,1月,521273,576690,370344,519623,574600,369892,496662,22961,1650,2090,452
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,2月,522881,575173,381107,519113,572157,375301,492389,26724,3768,3016,5806
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,3月,560523,615137,412955,536397,592243,385499,509363,27034,24126,22894,27456
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,4月,543598,597167,397810,539120,592591,393596,506982,32138,4478,4576,4214
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,5月,525973,577635,383264,522908,573995,381790,491879,31029,3065,3640,1474
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,6月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,7月,857228,914612,662104,581282,631015,412176,554749,26533,275946,283597,249928
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,8月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,9月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,10月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,11月,587397,639021,417282,586899,638544,416713,552192,34707,498,477,569
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,12月,1646715,1784364,1189262,582294,630719,421363,553297,28997,1064421,1153645,767899
30人以上,D 建設業,平成25,2013,年平均,549672,580994,347639,447598,474210,275946,407818,39780,102074,106784,71693
30人以上,D 建設業,平成26,2014,年平均,563383,597502,356820,452273,479774,285774,414735,37538,111110,117728,71046
30人以上,D 建設業,平成27,2015,年平均,530435,556963,361135,418979,440054,284477,376975,42004,111456,116909,76658
30人以上,D 建設業,平成28,2016,年平均,532623,557979,368044,417395,437299,288204,372431,44964,115228,120680,79840
30人以上,D 建設業,平成29,2017,年平均,563365,592084,390854,423548,445898,289294,375802,47746,139817,146186,101560
30人以上,D 建設業,平成30,2018,年平均,552988,586126,382568,400896,426740,267987,350245,50651,152092,159386,114581
30人以上,D 建設業,平成30,2018,1月,436469,459335,307670,377259,397968,260611,333484,43775,59210,61367,47059
30人以上,D 建設業,平成30,2018,2月,393776,416481,267764,387945,410400,263320,340178,47767,5831,6081,4444
30人以上,D 建設業,平成30,2018,3月,460936,486186,322072,379503,402088,255293,331177,48326,81433,84098,66779
30人以上,D 建設業,平成30,2018,4月,417936,443575,287900,408084,433925,277025,355318,52766,9852,9650,10875
30人以上,D 建設業,平成30,2018,5月,442558,469953,302220,414529,441315,277314,364933,49596,28029,28638,24906
30人以上,D 建設業,平成30,2018,6月,791646,848629,525452,402728,432654,262930,352870,49858,388918,415975,262522
30人以上,D 建設業,平成30,2018,7月,871077,928471,574458,399482,424738,268955,351158,48324,471595,503733,305503
30人以上,D 建設業,平成30,2018,8月,415118,439907,280046,399179,423484,266745,353422,45757,15939,16423,13301
30人以上,D 建設業,平成30,2018,9月,420238,447267,286976,406408,433938,270677,354730,51678,13830,13329,16299
30人以上,D 建設業,平成30,2018,10月,416047,442131,281131,406270,432286,271706,350794,55476,9777,9845,9425
30人以上,D 建設業,平成30,2018,11月,460780,495359,297122,421199,452749,271874,358695,62504,39581,42610,25248
30人以上,D 建設業,平成30,2018,12月,1103733,1162623,814919,407543,436079,267591,355793,51750,696190,726544,547328
30人以上,E 製造業,平成25,2013,年平均,547697,602111,373064,420177,460515,290718,390819,29358,127520,141596,82346
30人以上,E 製造業,平成26,2014,年平均,569886,629927,387277,428972,473164,294566,400379,28593,140914,156763,92711
30人以上,E 製造業,平成27,2015,年平均,566074,635362,372138,416075,464440,280702,385381,30694,149999,170922,91436
30人以上,E 製造業,平成28,2016,年平均,561829,633063,372377,415245,465735,280963,385184,30061,146584,167328,91414
30人以上,E 製造業,平成29,2017,年平均,574512,645305,386268,419845,469675,287343,389857,29988,154667,175630,98925
30人以上,E 製造業,平成30,2018,年平均,563381,639730,386787,420378,475374,293172,390526,29852,143003,164356,93615
30人以上,E 製造業,平成30,2018,1月,417089,471581,283174,409424,463093,277533,381833,27591,7665,8488,5641
30人以上,E 製造業,平成30,2018,2月,432492,488534,297258,419171,472555,290350,389393,29778,13321,15979,6908
30人以上,E 製造業,平成30,2018,3月,534861,602974,372272,416188,470913,285556,384826,31362,118673,132061,86716
30人以上,E 製造業,平成30,2018,4月,450877,508741,315317,428358,483906,298223,396526,31832,22519,24835,17094
30人以上,E 製造業,平成30,2018,5月,427713,485404,295098,411639,466816,284801,380526,31113,16074,18588,10297
30人以上,E 製造業,平成30,2018,6月,870666,1013290,541886,415224,470728,287274,385255,29969,455442,542562,254612
30人以上,E 製造業,平成30,2018,7月,698569,793410,481110,423806,478057,299416,394196,29610,274763,315353,181694
30人以上,E 製造業,平成30,2018,8月,442979,499187,313835,428134,481869,304673,399437,28697,14845,17318,9162
30人以上,E 製造業,平成30,2018,9月,448858,508902,312697,424361,479841,298551,397956,26405,24497,29061,14146
30人以上,E 製造業,平成30,2018,10月,439883,499518,310067,422587,479783,298081,394811,27776,17296,19735,11986
30人以上,E 製造業,平成30,2018,11月,488610,553427,340766,428254,483389,302495,394790,33464,60356,70038,38271
30人以上,E 製造業,平成30,2018,12月,1115705,1267557,773471,417567,474132,290085,386870,30697,698138,793425,483386
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,612301,636772,438139,508813,529812,359360,441108,67705,103488,106960,78779
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,657457,682900,479541,519659,540333,375090,449252,70407,137798,142567,104451
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,558209,572675,499377,441464,453890,390929,397098,44366,116745,118785,108448
30人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,604337,621830,534062,474711,489156,416680,425741,48970,129626,132674,117382
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,600724,615546,537323,477990,492799,414646,423721,54269,122734,122747,122677
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,年平均,629765,643703,558325,516408,530874,442265,443732,72676,113357,112829,116060
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,1月,550612,570669,453590,550009,569985,453380,474474,75535,603,684,210
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,2月,531561,545745,458208,531075,545198,458036,454053,77022,486,547,172
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,3月,547990,560018,484136,546390,558184,483776,462034,84356,1600,1834,360
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,4月,491340,502058,438225,490261,500922,437426,428412,61849,1079,1136,799
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,5月,519089,531585,453358,511509,523021,450955,441705,69804,7580,8564,2403
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,6月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,7月,492383,508563,409514,491601,507674,409282,419966,71635,782,889,232
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,8月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,9月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,10月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,11月,991643,981095,1046836,521990,538485,435683,449340,72650,469653,442610,611153
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,12月,792755,829043,610657,503099,518824,424189,437688,65411,289656,310219,186468
30人以上,G 情報通信業,平成25,2013,年平均,589650,634813,439683,454464,488091,342802,408151,46313,135186,146722,96881
30人以上,G 情報通信業,平成26,2014,年平均,599516,643636,456215,456550,488841,351668,406159,50391,142966,154795,104547
30人以上,G 情報通信業,平成27,2015,年平均,519563,565459,378955,406999,441860,300197,365988,41011,112564,123599,78758
30人以上,G 情報通信業,平成28,2016,年平均,525465,566286,393869,408699,439076,310772,369747,38952,116766,127210,83097
30人以上,G 情報通信業,平成29,2017,年平均,526973,567061,403570,412353,442439,319739,376592,35761,114620,124622,83831
30人以上,G 情報通信業,平成30,2018,年平均,538313,586096,406936,417499,452249,321955,383342,34157,120814,133847,84981
30人以上,G 情報通信業,平成30,2018,1月,487681,536282,348983,412464,446012,316724,379585,32879,75217,90270,32259
30人以上,G 情報通信業,平成30,2018,2月,425883,462547,323298,411266,445469,315566,379311,31955,14617,17078,7732
30人以上,G 情報通信業,平成30,2018,3月,454861,490130,355432,422584,457765,323403,386932,35652,32277,32365,32029
30人以上,G 情報通信業,平成30,2018,4月,434051,467603,340602,422523,456062,329109,385816,36707,11528,11541,11493
30人以上,G 情報通信業,平成30,2018,5月,457289,496374,350852,414812,449010,321682,380200,34612,42477,47364,29170
30人以上,G 情報通信業,平成30,2018,6月,866712,950707,642323,412630,447446,319619,378688,33942,454082,503261,322704
30人以上,G 情報通信業,平成30,2018,7月,580436,642755,412962,417355,451930,324439,382319,35036,163081,190825,88523
30人以上,G 情報通信業,平成30,2018,8月,418827,453798,324012,412752,447071,319706,378261,34491,6075,6727,4306
30人以上,G 情報通信業,平成30,2018,9月,442684,479493,343920,418156,454345,321054,385668,32488,24528,25148,22866
30人以上,G 情報通信業,平成30,2018,10月,425588,461888,325752,416370,451884,318697,382228,34142,9218,10004,7055
30人以上,G 情報通信業,平成30,2018,11月,481571,522966,365199,424126,458710,326900,389090,35036,57445,64256,38299
30人以上,G 情報通信業,平成30,2018,12月,982567,1072669,737970,424974,461269,326446,392053,32921,557593,611400,411524
30人以上,"H 運輸業,郵便業",平成25,2013,年平均,453851,483111,317530,365126,388122,257986,322697,42429,88725,94989,59544
30人以上,"H 運輸業,郵便業",平成26,2014,年平均,456314,490183,314757,365030,392142,251714,318315,46715,91284,98041,63043
30人以上,"H 運輸業,郵便業",平成27,2015,年平均,478209,512706,346453,386010,415977,271557,335011,50999,92199,96729,74896
30人以上,"H 運輸業,郵便業",平成28,2016,年平均,489237,524551,355998,390096,421383,272054,337831,52265,99141,103168,83944
30人以上,"H 運輸業,郵便業",平成29,2017,年平均,488601,520055,371164,390407,419830,280552,338878,51529,98194,100225,90612
30人以上,"H 運輸業,郵便業",平成30,2018,年平均,465898,499537,338558,374378,402818,266720,326493,47885,91520,96719,71838
30人以上,"H 運輸業,郵便業",平成30,2018,1月,410860,448059,279651,378745,410561,266522,327577,51168,32115,37498,13129
30人以上,"H 運輸業,郵便業",平成30,2018,2月,367953,401815,253574,366095,399798,252251,318052,48043,1858,2017,1323
30人以上,"H 運輸業,郵便業",平成30,2018,3月,384004,413386,274348,375824,405197,266202,326237,49587,8180,8189,8146
30人以上,"H 運輸業,郵便業",平成30,2018,4月,410798,443887,286856,383094,412506,272923,331176,51918,27704,31381,13933
30人以上,"H 運輸業,郵便業",平成30,2018,5月,377696,402699,262712,350989,373849,245860,309052,41937,26707,28850,16852
30人以上,"H 運輸業,郵便業",平成30,2018,6月,700318,756078,489887,379968,406255,280763,331974,47994,320350,349823,209124
30人以上,"H 運輸業,郵便業",平成30,2018,7月,520539,538268,452821,373400,400878,268442,329113,44287,147139,137390,184379
30人以上,"H 運輸業,郵便業",平成30,2018,8月,382070,410545,272289,374884,402373,268906,327172,47712,7186,8172,3383
30人以上,"H 運輸業,郵便業",平成30,2018,9月,383077,410964,274741,376039,403454,269538,330423,45616,7038,7510,5203
30人以上,"H 運輸業,郵便業",平成30,2018,10月,399928,430239,284410,376522,403831,272447,328323,48199,23406,26408,11963
30人以上,"H 運輸業,郵便業",平成30,2018,11月,462937,475965,412716,377431,404960,271313,327964,49467,85506,71005,141403
30人以上,"H 運輸業,郵便業",平成30,2018,12月,790014,867184,511528,379841,411950,263969,330992,48849,410173,455234,247559
30人以上,"I 卸売業,小売業",平成25,2013,年平均,438977,563430,272772,337431,424506,221143,320468,16963,101546,138924,51629
30人以上,"I 卸売業,小売業",平成26,2014,年平均,436491,562398,272491,334742,422166,220869,317542,17200,101749,140232,51622
30人以上,"I 卸売業,小売業",平成27,2015,年平均,448655,567493,284172,347840,433407,229407,330041,17799,100815,134086,54765
30人以上,"I 卸売業,小売業",平成28,2016,年平均,453389,573349,286901,343865,428282,226706,326681,17184,109524,145067,60195
30人以上,"I 卸売業,小売業",平成29,2017,年平均,472496,592382,303762,356170,439602,238742,339409,16761,116326,152780,65020
30人以上,"I 卸売業,小売業",平成30,2018,年平均,528300,661372,334133,381385,469396,252967,363778,17607,146915,191976,81166
30人以上,"I 卸売業,小売業",平成30,2018,1月,385993,476005,255367,371869,457362,247800,355047,16822,14124,18643,7567
30人以上,"I 卸売業,小売業",平成30,2018,2月,389085,481764,256544,370040,456453,246460,353718,16322,19045,25311,10084
30人以上,"I 卸売業,小売業",平成30,2018,3月,498256,612351,331941,380617,470813,249140,363104,17513,117639,141538,82801
30人以上,"I 卸売業,小売業",平成30,2018,4月,413051,508020,275315,383063,471856,254284,365066,17997,29988,36164,21031
30人以上,"I 卸売業,小売業",平成30,2018,5月,423336,529203,266542,380175,467043,251519,361807,18368,43161,62160,15023
30人以上,"I 卸売業,小売業",平成30,2018,6月,975417,1240838,589915,384049,471888,256470,366494,17555,591368,768950,333445
30人以上,"I 卸売業,小売業",平成30,2018,7月,558874,704805,345169,383195,470685,255073,365585,17610,175679,234120,90096
30人以上,"I 卸売業,小売業",平成30,2018,8月,413038,513532,266480,381154,469439,252401,363719,17435,31884,44093,14079
30人以上,"I 卸売業,小売業",平成30,2018,9月,412140,508564,272655,386639,476930,256025,370744,15895,25501,31634,16630
30人以上,"I 卸売業,小売業",平成30,2018,10月,416507,510598,280019,386337,474391,258606,368567,17770,30170,36207,21413
30人以上,"I 卸売業,小売業",平成30,2018,11月,442734,553312,279106,385580,473196,255930,366652,18928,57154,80116,23176
30人以上,"I 卸売業,小売業",平成30,2018,12月,1008346,1288017,592281,383794,472499,251828,364731,19063,624552,815518,340453
30人以上,"J 金融業,保険業",平成25,2013,年平均,634044,860663,376402,465337,618308,291426,429552,35785,168707,242355,84976
30人以上,"J 金融業,保険業",平成26,2014,年平均,635467,867206,378816,465306,620783,293115,429309,35997,170161,246423,85701
30人以上,"J 金融業,保険業",平成27,2015,年平均,692919,932293,405489,505107,662639,315950,468875,36232,187812,269654,89539
30人以上,"J 金融業,保険業",平成28,2016,年平均,669691,902416,398730,500759,659469,315974,465510,35249,168932,242947,82756
30人以上,"J 金融業,保険業",平成29,2017,年平均,669273,889258,407648,495271,644710,317546,460458,34813,174002,244548,90102
30人以上,"J 金融業,保険業",平成30,2018,年平均,695394,930655,434862,514493,670214,342044,480537,33956,180901,260441,92818
30人以上,"J 金融業,保険業",平成30,2018,1月,512040,664213,337755,504229,652374,334556,472897,31332,7811,11839,3199
30人以上,"J 金融業,保険業",平成30,2018,2月,574800,766798,359302,509145,662718,336776,479097,30048,65655,104080,22526
30人以上,"J 金融業,保険業",平成30,2018,3月,768149,1052654,450839,514516,667065,344377,482214,32302,253633,385589,106462
30人以上,"J 金融業,保険業",平成30,2018,4月,544978,704581,360300,532834,688197,353062,496037,36797,12144,16384,7238
30人以上,"J 金融業,保険業",平成30,2018,5月,991188,1380690,542537,524803,675306,351446,488768,36035,466385,705384,191091
30人以上,"J 金融業,保険業",平成30,2018,6月,1090171,1463546,670677,517843,672625,343943,481966,35877,572328,790921,326734
30人以上,"J 金融業,保険業",平成30,2018,7月,570544,746748,379356,511842,669120,341189,476779,35063,58702,77628,38167
30人以上,"J 金融業,保険業",平成30,2018,8月,519720,678937,347148,515598,674580,343281,481179,34419,4122,4357,3867
30人以上,"J 金融業,保険業",平成30,2018,9月,555678,741025,355744,505038,663489,334118,473963,31075,50640,77536,21626
30人以上,"J 金融業,保険業",平成30,2018,10月,524249,687485,347545,513007,672624,340221,478429,34578,11242,14861,7324
30人以上,"J 金融業,保険業",平成30,2018,11月,571932,754143,372867,517693,677008,343641,480191,37502,54239,77135,29226
30人以上,"J 金融業,保険業",平成30,2018,12月,1113840,1516497,688185,507175,666940,338286,474858,32317,606665,849557,349899
30人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,431576,505977,286217,333593,387721,227843,311142,22451,97983,118256,58374
30人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,455960,542092,295713,350691,411753,237087,327787,22904,105269,130339,58626
30人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,468018,559200,299186,365080,432852,239594,340355,24725,102938,126348,59592
30人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,477700,570631,305707,367434,434753,242842,343822,23612,110266,135878,62865
30人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,498484,594118,324485,377709,447279,251132,354776,22933,120775,146839,73353
30人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,507364,601802,339731,382871,450576,262691,358370,24501,124493,151226,77040
30人以上,"K 不動産業,物品賃貸業",平成30,2018,1月,392367,467668,256616,367867,435981,245074,345104,22763,24500,31687,11542
30人以上,"K 不動産業,物品賃貸業",平成30,2018,2月,397006,468796,264461,392947,463989,261784,368580,24367,4059,4807,2677
30人以上,"K 不動産業,物品賃貸業",平成30,2018,3月,419107,496407,280987,395454,467798,266188,371043,24411,23653,28609,14799
30人以上,"K 不動産業,物品賃貸業",平成30,2018,4月,448521,522357,314229,389534,454780,270865,360904,28630,58987,67577,43364
30人以上,"K 不動産業,物品賃貸業",平成30,2018,5月,488776,585717,314365,392915,457839,276107,365405,27510,95861,127878,38258
30人以上,"K 不動産業,物品賃貸業",平成30,2018,6月,866124,1031086,567909,387449,453018,268914,362094,25355,478675,578068,298995
30人以上,"K 不動産業,物品賃貸業",平成30,2018,7月,557640,667614,365481,377411,443521,261895,354005,23406,180229,224093,103586
30人以上,"K 不動産業,物品賃貸業",平成30,2018,8月,387619,455374,267385,380302,447454,261137,358919,21383,7317,7920,6248
30人以上,"K 不動産業,物品賃貸業",平成30,2018,9月,400808,471783,276651,380816,447905,263458,358888,21928,19992,23878,13193
30人以上,"K 不動産業,物品賃貸業",平成30,2018,10月,411331,487748,278976,379073,447241,261007,356805,22268,32258,40507,17969
30人以上,"K 不動産業,物品賃貸業",平成30,2018,11月,386232,455800,266294,377052,444279,261149,349755,27297,9180,11521,5145
30人以上,"K 不動産業,物品賃貸業",平成30,2018,12月,921685,1101214,612563,373889,443133,254661,349202,24687,547796,658081,357902
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,556086,596891,434995,442392,472594,352767,394851,47541,113694,124297,82228
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,540309,582414,420633,424166,455833,334159,377171,46995,116143,126581,86474
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,565108,631066,400555,441248,491221,316575,412651,28597,123860,139845,83980
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,581971,647682,411843,447679,496649,320895,418919,28760,134292,151033,90948
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,562376,625152,404440,433745,480858,315216,406601,27144,128631,144294,89224
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,569047,639066,415210,439350,488685,330958,410203,29147,129697,150381,84252
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,1月,452553,498787,349754,426682,472986,323730,402087,24595,25871,25801,26024
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,2月,429231,477103,323735,425291,472814,320563,397914,27377,3940,4289,3172
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,3月,458778,512964,341683,430419,480515,322163,398932,31487,28359,32449,19520
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,4月,580106,650956,426816,443444,495169,331532,412832,30612,136662,155787,95284
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,5月,445419,494716,337081,440658,489884,332477,409500,31158,4761,4832,4604
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,6月,804582,919957,545937,443504,492088,334589,411577,31927,361078,427869,211348
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,7月,693105,783608,496564,442396,492487,333616,414277,28119,250709,291121,162948
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,8月,447272,497694,336912,438393,487191,331588,410856,27537,8879,10503,5324
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,9月,461075,511533,346606,438683,486993,329086,413792,24891,22392,24540,17520
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,10月,580749,640279,450204,444961,494211,336959,416890,28071,135788,146068,113245
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,11月,478587,526865,372636,443806,492583,336759,409761,34045,34781,34282,35877
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,12月,990073,1148534,647681,453555,507023,338025,423697,29858,536518,641511,309656
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,221934,310677,154539,196327,270833,139745,179209,17118,25607,39844,14794
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,229421,319459,158854,202352,277281,143627,184475,17877,27069,42178,15227
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,180400,246705,125570,161584,216880,115858,151589,9995,18816,29825,9712
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,185344,251424,131634,165022,218828,121289,154505,10517,20322,32596,10345
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,177581,237763,131752,159897,209868,121844,151159,8738,17684,27895,9908
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,189185,249257,142295,170257,218758,132398,161084,9173,18928,30499,9897
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,1月,165804,212267,129496,164542,210629,128528,154559,9983,1262,1638,968
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,2月,178197,223069,142651,165142,208500,130796,156375,8767,13055,14569,11855
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,3月,174218,228199,132047,168240,217617,129666,158864,9376,5978,10582,2381
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,4月,169665,217988,132627,167092,214098,131063,157218,9874,2573,3890,1564
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,5月,173957,223908,133960,171851,220322,133039,163380,8471,2106,3586,921
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,6月,234049,323612,160742,175856,226166,134677,165990,9866,58193,97446,26065
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,7月,212273,288989,152624,169247,218165,131212,160456,8791,43026,70824,21412
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,8月,172281,223436,132625,170729,220746,131954,162049,8680,1552,2690,671
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,9月,174044,229329,131597,172755,227592,130652,164341,8414,1289,1737,945
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,10月,181557,232687,142961,175437,224281,138567,166495,8942,6120,8406,4394
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,11月,180655,231979,140363,171900,217174,136358,162859,9041,8755,14805,4005
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,12月,251337,350935,175073,169915,219323,132082,160034,9881,81422,131612,42991
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,339205,443881,229959,275768,352027,196179,261198,14570,63437,91854,33780
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,332670,438085,228916,278644,359787,198779,262034,16610,54026,78298,30137
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,279762,366013,213706,245534,318523,189635,229041,16493,34228,47490,24071
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,244100,315558,193452,212912,270852,171845,202980,9932,31188,44706,21607
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,239432,307563,194039,207829,261353,172168,195646,12183,31603,46210,21871
