事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,D 建設業,平成30,2018,7月,21.2,21.7,19.2,182.8,188.6,156.8,162.1,165.3,147.8,20.7,23.3,9
５人以上,D 建設業,平成30,2018,8月,19.8,20.1,18.1,170.9,176.3,146.3,151.9,154.8,138.7,19,21.5,7.6
５人以上,D 建設業,平成30,2018,9月,20,20.4,18.4,174.9,180.7,149.8,152.3,154.8,141.4,22.6,25.9,8.4
５人以上,D 建設業,平成30,2018,10月,21,21.5,18.5,180,187.1,148.8,158.7,163.1,139.4,21.3,24,9.4
５人以上,D 建設業,平成30,2018,11月,21.5,22,19.5,185.8,192.4,158.1,163.4,166.9,148.7,22.4,25.5,9.4
５人以上,D 建設業,平成30,2018,12月,20.3,20.8,18.3,172.2,178.3,146,151.9,155.3,137.6,20.3,23,8.4
５人以上,E 製造業,平成25,2013,年平均,19,19.2,18.4,158.1,162,147.1,144.9,147.7,136.9,13.2,14.3,10.2
５人以上,E 製造業,平成26,2014,年平均,19,19.3,18.3,157.7,161.8,146.1,144.9,148,136.2,12.8,13.8,9.9
５人以上,E 製造業,平成27,2015,年平均,19,19.2,18.2,157.6,163.1,143,145.3,149.3,134.8,12.3,13.8,8.2
５人以上,E 製造業,平成28,2016,年平均,19,19.3,18.2,156.6,162.5,142,145,149.5,133.8,11.6,13,8.2
５人以上,E 製造業,平成29,2017,年平均,19.1,19.3,18.4,157.6,162.7,144.6,146,149.9,136.2,11.6,12.8,8.4
５人以上,E 製造業,平成30,2018,年平均,19,19.3,18.2,158.6,164.7,144.6,145.6,150.1,135.3,13,14.6,9.3
５人以上,E 製造業,平成30,2018,1月,17.2,17.4,16.5,143.2,147.8,132.1,131.5,134.9,123.3,11.7,12.9,8.8
５人以上,E 製造業,平成30,2018,2月,18.8,19.2,18,157.8,163.7,143.8,144.1,148.3,134.2,13.7,15.4,9.6
５人以上,E 製造業,平成30,2018,3月,19.1,19.5,18.3,161.5,167.7,146.9,147.1,151.7,136.2,14.4,16,10.7
５人以上,E 製造業,平成30,2018,4月,19.4,19.9,18.4,163.5,170.1,147.8,149.7,154.7,137.8,13.8,15.4,10
５人以上,E 製造業,平成30,2018,5月,18.5,18.8,17.9,153.9,159.3,141.4,141.4,145.2,132.5,12.5,14.1,8.9
５人以上,E 製造業,平成30,2018,6月,20,20.4,19.2,166.1,172.5,150.9,153.3,158,142.3,12.8,14.5,8.6
５人以上,E 製造業,平成30,2018,7月,19.7,20.1,18.9,164,170.5,149.2,151,155.8,140,13,14.7,9.2
５人以上,E 製造業,平成30,2018,8月,18.5,18.7,17.9,154.1,159.1,142.5,141.9,145.5,133.6,12.2,13.6,8.9
５人以上,E 製造業,平成30,2018,9月,18.5,18.8,17.7,153.6,159.6,140.1,141.9,146.2,132,11.7,13.4,8.1
５人以上,E 製造業,平成30,2018,10月,19,19.4,18.1,158.3,165.2,143.2,145.6,150.7,134.3,12.7,14.5,8.9
５人以上,E 製造業,平成30,2018,11月,20.2,20.7,19.1,169.4,176.6,152.8,155.1,160.6,142.4,14.3,16,10.4
５人以上,E 製造業,平成30,2018,12月,18.9,19.3,18.1,158.9,165,144.6,145.3,149.9,134.6,13.6,15.1,10
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,18.5,18.6,17.9,158.7,160.7,145.5,140,141,133.4,18.7,19.7,12.1
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,18.4,18.5,18.2,158.9,160.2,149.2,139.4,139.9,135.6,19.5,20.3,13.6
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,18.4,18.4,18,159.1,160.1,154.2,143.4,144,140.6,15.7,16.1,13.6
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,18.5,18.7,17.8,162.6,164.9,152.7,145.2,146.7,138.8,17.4,18.2,13.9
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,18.7,18.9,17.7,161,163.1,151.1,147.1,148.5,140.6,13.9,14.6,10.5
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,年平均,18.5,18.6,17.9,157.6,159.6,147.3,142.5,143.6,136.6,15.1,16,10.7
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,1月,17,17.2,16.1,147.6,150.3,134.6,133.2,134.9,124.8,14.4,15.4,9.8
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,2月,17.3,17.5,16.4,150.6,152.7,140.5,135.4,136.7,129.2,15.2,16,11.3
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,3月,19.3,19.3,19.5,164.5,165,161.5,146.9,146.7,147.7,17.6,18.3,13.8
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,4月,19,18.9,19.4,160.7,160.9,159.5,147.5,147.3,148.2,13.2,13.6,11.3
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,5月,18.7,18.7,18.8,168.6,171,156.2,145.8,146.2,143.8,22.8,24.8,12.4
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,6月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,7月,18.6,18.7,18,159.6,161.4,150.5,145.8,146.8,140.6,13.8,14.6,9.9
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,8月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,9月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,10月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,11月,19.1,19.3,18.1,158.2,161.1,142.9,144.7,146.9,133.1,13.5,14.2,9.8
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,12月,17.6,17.8,17,146,148.4,134.3,131.9,133.5,124.1,14.1,14.9,10.2
５人以上,G 情報通信業,平成25,2013,年平均,19.1,19.4,18.2,163.8,167.7,151.8,144.5,147.3,135.8,19.3,20.4,16
５人以上,G 情報通信業,平成26,2014,年平均,19,19.3,18.2,163.3,167.1,151.3,144.1,146.8,135.6,19.2,20.3,15.7
５人以上,G 情報通信業,平成27,2015,年平均,18.8,19.1,18,162.7,167.3,149,143.7,146.6,134.9,19,20.7,14.1
５人以上,G 情報通信業,平成28,2016,年平均,18.8,19.1,18.1,161.7,165.7,149.8,143.2,146,135,18.5,19.7,14.8
５人以上,G 情報通信業,平成29,2017,年平均,18.9,19.1,18.2,160.9,164.7,149.8,144.2,147,136.2,16.7,17.7,13.6
５人以上,G 情報通信業,平成30,2018,年平均,18.7,18.9,18.1,156.6,160.2,147.2,142.5,145.5,134.6,14.1,14.7,12.6
５人以上,G 情報通信業,平成30,2018,1月,17.4,17.7,16.7,147.2,150.9,136.6,133.8,137,124.8,13.4,13.9,11.8
５人以上,G 情報通信業,平成30,2018,2月,17.9,18.1,17.3,151.6,155.3,141.7,137,140,128.8,14.6,15.3,12.9
５人以上,G 情報通信業,平成30,2018,3月,18.8,19.1,18,159.5,163.7,148.3,144.1,147.8,134.2,15.4,15.9,14.1
５人以上,G 情報通信業,平成30,2018,4月,19.2,19.4,18.6,162.2,165.8,152.3,146.9,149.8,139.1,15.3,16,13.2
５人以上,G 情報通信業,平成30,2018,5月,18.6,18.8,18,154.4,158.1,145,140.9,144,132.9,13.5,14.1,12.1
５人以上,G 情報通信業,平成30,2018,6月,19.3,19.5,19,160.9,164.2,152.7,146.5,149.1,140,14.4,15.1,12.7
５人以上,G 情報通信業,平成30,2018,7月,19.5,19.7,18.9,162.3,166,152.2,148.3,151.6,139.5,14,14.4,12.7
５人以上,G 情報通信業,平成30,2018,8月,19.1,19.3,18.7,158.4,161,151.3,145.4,147.6,139.5,13,13.4,11.8
５人以上,G 情報通信業,平成30,2018,9月,17.8,18,17.3,148.6,151.7,140.4,134.9,137.4,128.3,13.7,14.3,12.1
５人以上,G 情報通信業,平成30,2018,10月,18.9,19.2,18.1,157.5,161.9,146.1,143.4,147,134,14.1,14.9,12.1
５人以上,G 情報通信業,平成30,2018,11月,19.7,19.9,19.2,163.6,167,154.4,149.1,151.9,141.5,14.5,15.1,12.9
５人以上,G 情報通信業,平成30,2018,12月,18.4,18.6,17.8,153.2,156.8,144.1,139.5,142.6,131.6,13.7,14.2,12.5
５人以上,"H 運輸業,郵便業",平成25,2013,年平均,19.3,19.5,18.2,166.7,173.3,137.3,147.5,152.2,126.8,19.2,21.1,10.5
５人以上,"H 運輸業,郵便業",平成26,2014,年平均,19,19.3,18.1,164.1,171.6,133.5,144.3,149.6,122.9,19.8,22,10.6
５人以上,"H 運輸業,郵便業",平成27,2015,年平均,19.1,19.5,17.8,166.6,173.5,141,146.8,151.2,130.3,19.8,22.3,10.7
５人以上,"H 運輸業,郵便業",平成28,2016,年平均,19.2,19.5,17.9,166.4,172.9,140.9,147.5,151.7,131.2,18.9,21.2,9.7
５人以上,"H 運輸業,郵便業",平成29,2017,年平均,19.4,19.7,18.1,165.6,171.8,141.3,146.9,150.8,131.6,18.7,21,9.7
５人以上,"H 運輸業,郵便業",平成30,2018,年平均,19,19.4,17.3,157.3,164.4,130.3,139.4,144.3,120.8,17.9,20.1,9.5
５人以上,"H 運輸業,郵便業",平成30,2018,1月,18.1,18.6,16.3,150.8,158.8,122.6,132.7,138.2,113.3,18.1,20.6,9.3
５人以上,"H 運輸業,郵便業",平成30,2018,2月,18.4,19,16.5,151.9,160.3,123.5,134.3,140.3,114.3,17.6,20,9.2
５人以上,"H 運輸業,郵便業",平成30,2018,3月,18.7,19.1,16.9,155.2,162.7,127.3,136.3,141.4,117.4,18.9,21.3,9.9
５人以上,"H 運輸業,郵便業",平成30,2018,4月,19.3,19.9,17.2,160.1,167.9,130.8,141.4,146.8,121.1,18.7,21.1,9.7
５人以上,"H 運輸業,郵便業",平成30,2018,5月,18.9,19.2,17.5,155.5,161.2,130.3,137.2,141.2,119.6,18.3,20,10.7
５人以上,"H 運輸業,郵便業",平成30,2018,6月,19.6,19.9,18.2,161.7,168.9,135.1,144.2,149.1,126.3,17.5,19.8,8.8
５人以上,"H 運輸業,郵便業",平成30,2018,7月,19.3,19.7,18,159.2,165.5,135,142.3,146.7,125.4,16.9,18.8,9.6
５人以上,"H 運輸業,郵便業",平成30,2018,8月,19.3,19.7,17.8,158.8,165.3,134.2,141.8,146.2,125.2,17,19.1,9
５人以上,"H 運輸業,郵便業",平成30,2018,9月,18.6,19.1,17,154.7,161.8,127.7,137.7,142.7,118.7,17,19.1,9
５人以上,"H 運輸業,郵便業",平成30,2018,10月,18.9,19.2,17.7,156.3,161.9,134,138.8,142.4,124.4,17.5,19.5,9.6
５人以上,"H 運輸業,郵便業",平成30,2018,11月,19.8,20.3,18.1,164.6,172.3,135.6,145.8,151,126.3,18.8,21.3,9.3
５人以上,"H 運輸業,郵便業",平成30,2018,12月,19,19.6,17,158.1,166.4,128.1,139.7,145.6,118.6,18.4,20.8,9.5
５人以上,"I 卸売業,小売業",平成25,2013,年平均,18.6,19.3,17.8,142.4,155.1,126.8,134.5,145,121.6,7.9,10.1,5.2
５人以上,"I 卸売業,小売業",平成26,2014,年平均,18.5,19.2,17.8,142.3,154.4,127.8,134.4,144.7,122.1,7.9,9.7,5.7
５人以上,"I 卸売業,小売業",平成27,2015,年平均,18.3,19.1,17.2,141.3,154.1,124.7,132.8,143.5,119,8.5,10.6,5.7
５人以上,"I 卸売業,小売業",平成28,2016,年平均,18.2,18.9,17.2,139.6,151.5,123.9,131.5,141.3,118.7,8.1,10.2,5.2
５人以上,"I 卸売業,小売業",平成29,2017,年平均,18.2,18.9,17.1,141.2,153.8,124.8,133,143.5,119.4,8.2,10.3,5.4
５人以上,"I 卸売業,小売業",平成30,2018,年平均,18.1,18.8,17.1,140.1,151.7,124.9,131.7,141.6,118.9,8.4,10.1,6
５人以上,"I 卸売業,小売業",平成30,2018,1月,17.1,17.7,16.2,131.9,142.7,118,123.8,133.1,111.9,8.1,9.6,6.1
５人以上,"I 卸売業,小売業",平成30,2018,2月,17.6,18.3,16.6,135.6,147.3,120.7,127.6,137.5,115,8,9.8,5.7
５人以上,"I 卸売業,小売業",平成30,2018,3月,17.9,18.8,16.8,138.9,151.2,123,130.7,141.2,117.1,8.2,10,5.9
５人以上,"I 卸売業,小売業",平成30,2018,4月,18.3,19.1,17.3,142,154.1,126.7,133.3,143.9,119.9,8.7,10.2,6.8
５人以上,"I 卸売業,小売業",平成30,2018,5月,17.9,18.6,17.1,139.2,150.2,124.7,130.8,140.2,118.4,8.4,10,6.3
５人以上,"I 卸売業,小売業",平成30,2018,6月,18.8,19.6,17.7,145.2,157.3,129.4,137,147.5,123.4,8.2,9.8,6
５人以上,"I 卸売業,小売業",平成30,2018,7月,18.7,19.5,17.6,145.5,157.6,129.2,136.9,147.1,123.2,8.6,10.5,6
５人以上,"I 卸売業,小売業",平成30,2018,8月,18.1,18.7,17.3,140.3,151.2,125.7,132.2,141.2,120.2,8.1,10,5.5
５人以上,"I 卸売業,小売業",平成30,2018,9月,17.6,18.2,16.8,136.6,147.2,122.5,128.5,137.2,116.9,8.1,10,5.6
５人以上,"I 卸売業,小売業",平成30,2018,10月,18.2,19,17.1,140.9,153.1,124.8,132.3,142.5,118.9,8.6,10.6,5.9
５人以上,"I 卸売業,小売業",平成30,2018,11月,18.9,19.7,17.8,146.6,158.9,130,137.7,148.1,123.7,8.9,10.8,6.3
５人以上,"I 卸売業,小売業",平成30,2018,12月,17.8,18.5,17,138.5,149.6,123.9,130,139.2,117.8,8.5,10.4,6.1
５人以上,"J 金融業,保険業",平成25,2013,年平均,18.9,19.5,18.3,155.5,164.8,145.1,138.8,145.5,131.3,16.7,19.3,13.8
５人以上,"J 金融業,保険業",平成26,2014,年平均,18.8,19.4,18.1,154.4,164.3,143.3,137.4,144.5,129.5,17,19.8,13.8
５人以上,"J 金融業,保険業",平成27,2015,年平均,18.4,18.9,17.7,153.1,164.8,139.2,134.6,141.7,126.2,18.5,23.1,13
５人以上,"J 金融業,保険業",平成28,2016,年平均,18.3,19,17.6,152.4,163.8,139.1,134.7,141.9,126.3,17.7,21.9,12.8
５人以上,"J 金融業,保険業",平成29,2017,年平均,18.6,19.1,18,153.7,164.1,141.2,136.3,142.6,128.7,17.4,21.5,12.5
５人以上,"J 金融業,保険業",平成30,2018,年平均,18.8,19.3,18.3,153.1,162.6,142.7,137.5,143.9,130.5,15.6,18.7,12.2
５人以上,"J 金融業,保険業",平成30,2018,1月,17.5,18.1,16.9,143.2,152.4,133.1,129,135.3,122,14.2,17.1,11.1
５人以上,"J 金融業,保険業",平成30,2018,2月,17.4,18,16.8,141.6,151.2,131.2,127.9,134.6,120.6,13.7,16.6,10.6
５人以上,"J 金融業,保険業",平成30,2018,3月,18.8,19.3,18.1,152.8,162.2,142.5,137.1,143.6,129.9,15.7,18.6,12.6
５人以上,"J 金融業,保険業",平成30,2018,4月,19.1,19.7,18.4,155.9,165.9,144.7,139.5,146.4,131.8,16.4,19.5,12.9
５人以上,"J 金融業,保険業",平成30,2018,5月,19.4,19.8,18.8,157.6,167,147.1,141.2,147.6,134.1,16.4,19.4,13
５人以上,"J 金融業,保険業",平成30,2018,6月,19.8,20.2,19.2,160.7,170.2,150.1,144.5,150.9,137.4,16.2,19.3,12.7
５人以上,"J 金融業,保険業",平成30,2018,7月,19.4,20,18.9,158.1,168,147.3,142.1,148.8,134.8,16,19.2,12.5
５人以上,"J 金融業,保険業",平成30,2018,8月,19.8,20.2,19.3,159.7,168.6,150,144.3,150,138.1,15.4,18.6,11.9
５人以上,"J 金融業,保険業",平成30,2018,9月,17.5,17.9,17.1,142.5,151,133.3,128,133.6,121.9,14.5,17.4,11.4
５人以上,"J 金融業,保険業",平成30,2018,10月,19.5,20.1,19,158.5,168.2,148.2,141.8,148,135.2,16.7,20.2,13
５人以上,"J 金融業,保険業",平成30,2018,11月,19.7,20.3,19.1,160.4,171,149,143.5,150.5,136,16.9,20.5,13
５人以上,"J 金融業,保険業",平成30,2018,12月,17.9,18.5,17.4,145.6,154.9,135.8,130.9,137.5,123.9,14.7,17.4,11.9
５人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,19.2,19.5,18.7,149.1,155.1,137.3,139,143.8,129.6,10.1,11.3,7.7
５人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,19.2,19.5,18.5,154,160.1,141.4,141.2,145.8,131.6,12.8,14.3,9.8
５人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,19,19.7,17.8,154.4,163.7,135.9,140.3,147.5,126,14.1,16.2,9.9
５人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,19.1,19.8,17.9,155,164.2,137.8,141.4,148.5,128.2,13.6,15.7,9.6
５人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,18.9,19.5,17.9,155.1,163.9,138.5,140.9,147.4,128.7,14.2,16.5,9.8
５人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,18.8,19.4,17.7,152.6,161.6,137,139.2,146.2,127,13.4,15.4,10
５人以上,"K 不動産業,物品賃貸業",平成30,2018,1月,17.2,17.6,16.4,141.9,149.6,127.8,128.9,134.8,118.1,13,14.8,9.7
５人以上,"K 不動産業,物品賃貸業",平成30,2018,2月,18.2,18.7,17.2,149,156.9,134.2,135.2,141.2,123.8,13.8,15.7,10.4
５人以上,"K 不動産業,物品賃貸業",平成30,2018,3月,19,19.3,18.3,156.3,163.1,143.6,140.8,145.9,131.2,15.5,17.2,12.4
５人以上,"K 不動産業,物品賃貸業",平成30,2018,4月,19.5,20.1,18.5,160,168.4,145,144.9,151.6,132.8,15.1,16.8,12.2
５人以上,"K 不動産業,物品賃貸業",平成30,2018,5月,18.6,19.1,17.7,151.5,159,138.1,137.2,143.2,126.5,14.3,15.8,11.6
５人以上,"K 不動産業,物品賃貸業",平成30,2018,6月,19.6,20.1,18.8,159.3,167.1,145.3,145,150.9,134.4,14.3,16.2,10.9
５人以上,"K 不動産業,物品賃貸業",平成30,2018,7月,19.5,20.2,18.5,157.3,166.5,141.8,144.8,152,132.7,12.5,14.5,9.1
５人以上,"K 不動産業,物品賃貸業",平成30,2018,8月,18.8,19.5,17.7,151.2,160.3,135.5,139.1,146.3,126.7,12.1,14,8.8
５人以上,"K 不動産業,物品賃貸業",平成30,2018,9月,18.3,19,17.2,148.2,157.8,131.8,136.7,144.4,123.6,11.5,13.4,8.2
５人以上,"K 不動産業,物品賃貸業",平成30,2018,10月,18.8,19.6,17.5,152.4,163,134.8,139.5,147.7,125.9,12.9,15.3,8.9
５人以上,"K 不動産業,物品賃貸業",平成30,2018,11月,19.5,20.4,18.1,157.4,169.1,138.3,143.9,153.1,128.8,13.5,16,9.5
５人以上,"K 不動産業,物品賃貸業",平成30,2018,12月,18.2,19,16.9,147.4,158.7,128.6,134.6,143.5,119.8,12.8,15.2,8.8
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,19.6,19.8,18.9,166,170.6,154.6,145.7,148.2,139.6,20.3,22.4,15
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,19.5,19.9,18.5,165.2,171.9,149.9,144.8,148.5,136.2,20.4,23.4,13.7
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,18.6,19.1,17.6,154.4,160.7,141.3,139.3,143.6,130.3,15.1,17.1,11
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,18.6,19,17.6,153.1,158.8,141.2,137.8,141.8,129.4,15.3,17,11.8
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,18.7,19.1,17.6,155.6,161.4,143.1,139.5,143.5,130.8,16.1,17.9,12.3
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,18.6,19,17.7,153,159.3,140.6,138.9,143.6,129.6,14.1,15.7,11
