事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,8月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,9月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,10月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,11月,19.2,19.4,18.5,157.9,162.4,143.2,138.3,140.3,131.7,19.6,22.1,11.5
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,12月,17.4,17.6,16.8,143.7,147.2,132,126.1,127.8,120.4,17.6,19.4,11.6
30人以上,D 建設業,平成25,2013,年平均,20.4,20.7,19,177.2,179.3,163.2,153.7,154.6,147.5,23.5,24.7,15.7
30人以上,D 建設業,平成26,2014,年平均,20.4,20.6,19,176.3,178.4,162.8,152.3,153.1,147,24,25.3,15.8
30人以上,D 建設業,平成27,2015,年平均,20,20.2,18.7,176.1,178.8,159.1,153.6,155.2,143.4,22.5,23.6,15.7
30人以上,D 建設業,平成28,2016,年平均,20.3,20.5,19,178.2,180.9,160.5,157.6,159.1,147.5,20.6,21.8,13
30人以上,D 建設業,平成29,2017,年平均,20.3,20.5,19.2,180,182.9,162.6,156.3,157.3,150.2,23.7,25.6,12.4
30人以上,D 建設業,平成30,2018,年平均,20.3,20.7,18.5,179.2,183.6,156.8,153.8,155.7,144.5,25.4,27.9,12.3
30人以上,D 建設業,平成30,2018,1月,18.3,18.6,16.6,159.9,163.3,140.8,137.8,139.2,129.8,22.1,24.1,11
30人以上,D 建設業,平成30,2018,2月,19.6,19.9,17.9,173.7,177.4,153.6,148.4,149.8,140.7,25.3,27.6,12.9
30人以上,D 建設業,平成30,2018,3月,20.7,21.2,18.3,182.1,187,154.9,156,158.5,142.3,26.1,28.5,12.6
30人以上,D 建設業,平成30,2018,4月,20.4,20.7,18.9,179.1,182.9,160,154.6,156.2,146.6,24.5,26.7,13.4
30人以上,D 建設業,平成30,2018,5月,19.8,20.2,18.1,173.9,177.8,153.6,149.5,151.3,140.4,24.4,26.5,13.2
30人以上,D 建設業,平成30,2018,6月,21.4,21.8,19.5,189.5,195,163.8,162,164.2,151.7,27.5,30.8,12.1
30人以上,D 建設業,平成30,2018,7月,21.4,21.8,19.3,187.6,192.3,163.2,163,165.3,151,24.6,27,12.2
30人以上,D 建設業,平成30,2018,8月,19.7,20,18,174.2,178,153.4,151,152.5,142.7,23.2,25.5,10.7
30人以上,D 建設業,平成30,2018,9月,19.7,20,18.3,178.1,182.6,156.1,149.9,151,144.6,28.2,31.6,11.5
30人以上,D 建設業,平成30,2018,10月,21,21.6,18.3,185.3,191,155.8,159.2,162.5,142.2,26.1,28.5,13.6
30人以上,D 建設業,平成30,2018,11月,21.5,21.8,19.8,191.1,196.1,167.7,163.6,165.4,155.2,27.5,30.7,12.5
30人以上,D 建設業,平成30,2018,12月,20.4,20.8,18.5,175.8,180.1,155,150.9,152.5,143.5,24.9,27.6,11.5
30人以上,E 製造業,平成25,2013,年平均,18.8,19,18.2,158.3,161.3,148.3,144,146.2,136.7,14.3,15.1,11.6
30人以上,E 製造業,平成26,2014,年平均,18.8,19,18.1,157.3,160.5,147.5,143.6,145.9,136.3,13.7,14.6,11.2
30人以上,E 製造業,平成27,2015,年平均,18.7,19,18,157,161.6,144.4,143.9,147.2,134.9,13.1,14.4,9.5
30人以上,E 製造業,平成28,2016,年平均,18.7,19,18,156.4,161.2,143.6,143.7,147.3,134.1,12.7,13.9,9.5
30人以上,E 製造業,平成29,2017,年平均,18.9,19.1,18.2,157.9,162.4,145.6,145,148.3,136.2,12.9,14.1,9.4
30人以上,E 製造業,平成30,2018,年平均,18.7,19.1,18,158.8,164.4,146.1,144.4,148.4,135.3,14.4,16,10.8
30人以上,E 製造業,平成30,2018,1月,17.2,17.5,16.6,145.9,150.2,135.2,132.7,135.8,125.1,13.2,14.4,10.1
30人以上,E 製造業,平成30,2018,2月,18.4,18.7,17.6,156.1,161.6,142.7,141.2,145.1,131.8,14.9,16.5,10.9
30人以上,E 製造業,平成30,2018,3月,18.9,19.3,18.1,162.3,168.2,148.2,146.4,150.7,136.1,15.9,17.5,12.1
30人以上,E 製造業,平成30,2018,4月,19,19.5,17.9,162.3,168.8,146.9,146.9,151.8,135.4,15.4,17,11.5
30人以上,E 製造業,平成30,2018,5月,18.4,18.7,17.8,155.3,160.5,143.4,141.5,145.1,133,13.8,15.4,10.4
30人以上,E 製造業,平成30,2018,6月,19.5,19.9,18.8,164.2,170.2,150.4,149.8,154,140.3,14.4,16.2,10.1
30人以上,E 製造業,平成30,2018,7月,19.6,19.9,18.8,165.4,171.2,152,150.8,155,141.2,14.6,16.2,10.8
30人以上,E 製造業,平成30,2018,8月,18.5,18.7,17.9,156.9,161.3,146.7,143.1,146.1,136.2,13.8,15.2,10.5
30人以上,E 製造業,平成30,2018,9月,18,18.3,17.3,151.5,156.3,140.6,138.7,141.9,131.3,12.8,14.4,9.3
30人以上,E 製造業,平成30,2018,10月,18.8,19.2,18,158.9,164.8,145.9,144.9,149.2,135.6,14,15.6,10.3
30人以上,E 製造業,平成30,2018,11月,20,20.5,18.9,169.8,176.3,154.8,153.9,158.8,142.5,15.9,17.5,12.3
30人以上,E 製造業,平成30,2018,12月,18.6,19,17.8,158.4,164.1,145.6,143.5,147.7,134.2,14.9,16.4,11.4
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,18.4,18.5,17.9,158.5,160.2,146.9,139.1,139.9,133.4,19.4,20.3,13.5
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,18.7,18.8,18.2,162.7,164.5,149.9,141.3,142.1,135.8,21.4,22.4,14.1
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,18.5,18.6,18,161,162.7,154.1,144.8,145.9,140.4,16.2,16.8,13.7
30人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,18.5,18.7,17.9,164.4,166.9,155,146.3,147.8,140.7,18.1,19.1,14.3
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,18.7,18.8,18,162.6,164.3,155.8,148.5,149.5,144.3,14.1,14.8,11.5
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,年平均,18.4,18.5,17.9,158.2,160.3,147.4,142.4,143.5,136.4,15.8,16.8,11
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,1月,17,17.2,16.1,147.6,150.3,134.6,133.2,134.9,124.8,14.4,15.4,9.8
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,2月,17.3,17.5,16.4,150.6,152.7,140.5,135.4,136.7,129.2,15.2,16,11.3
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,3月,19.3,19.3,19.5,164.5,165,161.5,146.9,146.7,147.7,17.6,18.3,13.8
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,4月,19,18.9,19.4,160.7,160.9,159.5,147.5,147.3,148.2,13.2,13.6,11.3
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,5月,18.7,18.7,18.8,168.6,171,156.2,145.8,146.2,143.8,22.8,24.8,12.4
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,6月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,7月,18.6,18.7,17.7,161.2,163.5,149.1,146,147.4,138.6,15.2,16.1,10.5
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,8月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,9月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,10月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,11月,19.1,19.3,18.2,158.5,161.5,142.7,143.8,146,132.6,14.7,15.5,10.1
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,12月,17.3,17.4,16.9,143.7,145.7,133.4,128.6,129.7,122.7,15.1,16,10.7
30人以上,G 情報通信業,平成25,2013,年平均,19,19.3,18.1,165.3,169.2,152.6,144.6,147.4,135.4,20.7,21.8,17.2
30人以上,G 情報通信業,平成26,2014,年平均,19,19.2,18.1,164.2,167.9,152.3,143.3,146,134.7,20.9,21.9,17.6
30人以上,G 情報通信業,平成27,2015,年平均,18.8,19.1,17.8,162.7,167.6,147.8,142.6,145.9,132.6,20.1,21.7,15.2
30人以上,G 情報通信業,平成28,2016,年平均,18.8,19,18,162.1,166,149.5,142.7,145.4,133.9,19.4,20.6,15.6
30人以上,G 情報通信業,平成29,2017,年平均,18.9,19.1,18.1,161.4,165.2,149.8,143.9,146.6,135.6,17.5,18.6,14.2
30人以上,G 情報通信業,平成30,2018,年平均,18.7,18.9,18.2,157.4,160.7,148.5,142.5,145.3,135,14.9,15.4,13.5
30人以上,G 情報通信業,平成30,2018,1月,17.5,17.8,16.7,148,151.8,137.4,134,137.2,125,14,14.6,12.4
30人以上,G 情報通信業,平成30,2018,2月,17.9,18.1,17.3,152.4,155.9,142.5,136.9,139.8,128.7,15.5,16.1,13.8
30人以上,G 情報通信業,平成30,2018,3月,18.8,19.1,18.1,160.2,164.1,149.2,143.9,147.4,134.1,16.3,16.7,15.1
30人以上,G 情報通信業,平成30,2018,4月,19.2,19.4,18.7,162.8,166.1,153.7,146.9,149.7,139.3,15.9,16.4,14.4
30人以上,G 情報通信業,平成30,2018,5月,18.6,18.8,18.2,155,158.3,146.4,140.7,143.5,133.4,14.3,14.8,13
30人以上,G 情報通信業,平成30,2018,6月,19.3,19.4,19,161.1,164.1,153.5,145.8,148.2,139.7,15.3,15.9,13.8
30人以上,G 情報通信業,平成30,2018,7月,19.5,19.8,18.9,163.3,167.1,153.3,148.4,151.7,139.7,14.9,15.4,13.6
30人以上,G 情報通信業,平成30,2018,8月,19.1,19.3,18.7,159.1,161.5,152.6,145.4,147.4,140,13.7,14.1,12.6
30人以上,G 情報通信業,平成30,2018,9月,17.8,17.9,17.3,149,151.9,141.2,134.6,136.9,128.3,14.4,15,12.9
30人以上,G 情報通信業,平成30,2018,10月,18.9,19.2,18.2,158.6,162.3,148.3,143.7,146.8,135.2,14.9,15.5,13.1
30人以上,G 情報通信業,平成30,2018,11月,19.7,19.9,19.3,165,167.8,157,149.7,152.1,143,15.3,15.7,14
30人以上,G 情報通信業,平成30,2018,12月,18.5,18.7,18,154.7,157.8,146.3,140.1,142.8,132.9,14.6,15,13.4
30人以上,"H 運輸業,郵便業",平成25,2013,年平均,19.1,19.3,18.2,166.8,172.4,140.9,147.2,151.1,129.3,19.6,21.3,11.6
30人以上,"H 運輸業,郵便業",平成26,2014,年平均,18.9,19.1,18.2,164.8,171.3,137.4,144.3,148.8,125.4,20.5,22.5,12
30人以上,"H 運輸業,郵便業",平成27,2015,年平均,18.9,19.2,17.9,166.7,172.3,145,146.9,150.4,133.3,19.8,21.9,11.7
30人以上,"H 運輸業,郵便業",平成28,2016,年平均,18.9,19.2,18,165.5,171.3,143.5,146.9,150.4,133.6,18.6,20.9,9.9
30人以上,"H 運輸業,郵便業",平成29,2017,年平均,19.2,19.6,18,164.8,170.6,143.1,146.8,150.4,133.2,18,20.2,9.9
30人以上,"H 運輸業,郵便業",平成30,2018,年平均,18.9,19.4,17.1,157.7,164.7,131.5,139.5,144.3,121.5,18.2,20.4,10
30人以上,"H 運輸業,郵便業",平成30,2018,1月,18.1,18.6,16.2,151.7,159.2,125.2,133.7,138.9,115.1,18,20.3,10.1
30人以上,"H 運輸業,郵便業",平成30,2018,2月,18.4,19,16.4,153,161.2,125.7,135.2,141,115.8,17.8,20.2,9.9
30人以上,"H 運輸業,郵便業",平成30,2018,3月,18.6,19.1,16.8,155.9,163.1,129.1,136.9,141.9,118.5,19,21.2,10.6
30人以上,"H 運輸業,郵便業",平成30,2018,4月,19.2,19.8,17.2,161,168.4,133.2,142,147.1,122.9,19,21.3,10.3
30人以上,"H 運輸業,郵便業",平成30,2018,5月,18.8,19.1,17.6,156.8,161.6,135.1,138.1,141.3,123.6,18.7,20.3,11.5
30人以上,"H 運輸業,郵便業",平成30,2018,6月,19.4,19.8,18.1,162.5,168.9,138.3,144.4,148.6,128.7,18.1,20.3,9.6
30人以上,"H 運輸業,郵便業",平成30,2018,7月,19.1,19.5,17.6,158.1,164.3,133.8,141.2,145.6,124.1,16.9,18.7,9.7
30人以上,"H 運輸業,郵便業",平成30,2018,8月,19.2,19.7,17.6,159.3,165.8,134.5,141.9,146.3,125.1,17.4,19.5,9.4
30人以上,"H 運輸業,郵便業",平成30,2018,9月,18.5,18.9,16.7,154.7,161.7,127.7,137.4,142.3,118.5,17.3,19.4,9.2
30人以上,"H 運輸業,郵便業",平成30,2018,10月,18.8,19.1,17.3,156.2,162.3,132.9,138.2,142.2,123,18,20.1,9.9
30人以上,"H 運輸業,郵便業",平成30,2018,11月,19.6,20.1,17.6,164.8,172.5,135,145.5,150.8,125.2,19.3,21.7,9.8
30人以上,"H 運輸業,郵便業",平成30,2018,12月,18.9,19.5,16.7,158.3,166.7,128,139.6,145.5,118.1,18.7,21.2,9.9
30人以上,"I 卸売業,小売業",平成25,2013,年平均,19.1,19.5,18.6,146.7,157.3,132.5,138.2,146.8,126.8,8.5,10.5,5.7
30人以上,"I 卸売業,小売業",平成26,2014,年平均,19,19.4,18.4,146.5,157.2,132.6,137.6,146.3,126.3,8.9,10.9,6.3
30人以上,"I 卸売業,小売業",平成27,2015,年平均,18.6,19.2,17.8,146.1,157,130.9,136,144.6,124,10.1,12.4,6.9
30人以上,"I 卸売業,小売業",平成28,2016,年平均,18.6,19.2,17.7,143.1,153.5,128.6,133.9,142.4,122.1,9.2,11.1,6.5
30人以上,"I 卸売業,小売業",平成29,2017,年平均,18.6,19.2,17.7,145.9,156.2,131.4,137,145.4,125.1,8.9,10.8,6.3
30人以上,"I 卸売業,小売業",平成30,2018,年平均,18.6,19.1,17.9,146.1,155.8,132,137.1,145.2,125.2,9,10.6,6.8
30人以上,"I 卸売業,小売業",平成30,2018,1月,17.8,18.1,17.2,139.2,147.6,127,130.7,137.7,120.5,8.5,9.9,6.5
30人以上,"I 卸売業,小売業",平成30,2018,2月,18,18.4,17.3,140.6,150,127.1,131.7,139.5,120.5,8.9,10.5,6.6
30人以上,"I 卸売業,小売業",平成30,2018,3月,18.5,19.2,17.6,145.4,155.9,130.1,136.5,145.4,123.4,8.9,10.5,6.7
30人以上,"I 卸売業,小売業",平成30,2018,4月,18.8,19.4,18,147.7,157.8,133.3,138.5,147.2,126,9.2,10.6,7.3
30人以上,"I 卸売業,小売業",平成30,2018,5月,18.6,19.1,18,147,156.2,133.4,137.9,145.6,126.5,9.1,10.6,6.9
30人以上,"I 卸売業,小売業",平成30,2018,6月,19.3,19.8,18.5,151,161,136.5,142.2,150.7,129.9,8.8,10.3,6.6
30人以上,"I 卸売業,小売業",平成30,2018,7月,19.3,19.9,18.4,151.7,162.4,135.9,142.7,151.9,129.2,9,10.5,6.7
30人以上,"I 卸売業,小売業",平成30,2018,8月,18.8,19.3,18.1,148,157.5,133.9,139.3,147.3,127.5,8.7,10.2,6.4
30人以上,"I 卸売業,小売業",平成30,2018,9月,17.8,18.2,17.3,139.8,148.3,127.6,131.3,138.1,121.4,8.5,10.2,6.2
30人以上,"I 卸売業,小売業",平成30,2018,10月,18.8,19.4,18,147.2,157.4,132.4,137.7,146.1,125.5,9.5,11.3,6.9
30人以上,"I 卸売業,小売業",平成30,2018,11月,19.4,20,18.5,152.4,162.9,136.9,142.7,151.6,129.6,9.7,11.3,7.3
30人以上,"I 卸売業,小売業",平成30,2018,12月,18.1,18.6,17.5,143,151.9,129.6,133.6,141,122.5,9.4,10.9,7.1
30人以上,"J 金融業,保険業",平成25,2013,年平均,18.9,19.4,18.2,155.1,164.2,144.6,137.6,144.2,130,17.5,20,14.6
30人以上,"J 金融業,保険業",平成26,2014,年平均,18.8,19.4,18.1,154.9,164.5,144.1,136.9,143.7,129.3,18,20.8,14.8
30人以上,"J 金融業,保険業",平成27,2015,年平均,18.3,18.9,17.6,153.8,165.3,140,133.8,140.5,125.8,20,24.8,14.2
30人以上,"J 金融業,保険業",平成28,2016,年平均,18.3,18.9,17.6,153.1,164.8,139.5,133.8,140.9,125.6,19.3,23.9,13.9
30人以上,"J 金融業,保険業",平成29,2017,年平均,18.5,19,17.8,153.3,164,140.5,134.8,141.2,127.1,18.5,22.8,13.4
30人以上,"J 金融業,保険業",平成30,2018,年平均,18.7,19.3,18.1,152.7,162.1,142.2,135.9,142.5,128.5,16.8,19.6,13.7
30人以上,"J 金融業,保険業",平成30,2018,1月,17.3,17.9,16.7,142.2,150.9,132.1,127,133.3,119.7,15.2,17.6,12.4
30人以上,"J 金融業,保険業",平成30,2018,2月,17.2,17.9,16.5,141.1,150.7,130.4,126.2,133.2,118.4,14.9,17.5,12
30人以上,"J 金融業,保険業",平成30,2018,3月,18.7,19.3,18,152.6,161.6,142.4,135.6,142.2,128.2,17,19.4,14.2
30人以上,"J 金融業,保険業",平成30,2018,4月,19,19.6,18.3,155.2,164.7,144.2,137.4,144.1,129.6,17.8,20.6,14.6
30人以上,"J 金融業,保険業",平成30,2018,5月,19.3,19.8,18.8,158.4,167.2,148.2,140.4,146.5,133.4,18,20.7,14.8
30人以上,"J 金融業,保険業",平成30,2018,6月,19.7,20.1,19.1,160.6,169.8,150.2,142.8,149.1,135.7,17.8,20.7,14.5
30人以上,"J 金融業,保険業",平成30,2018,7月,19.4,19.9,18.8,157.9,167.6,147.3,140.7,147.4,133.3,17.2,20.2,14
30人以上,"J 金融業,保険業",平成30,2018,8月,19.8,20.3,19.3,160,169.1,150.1,143.6,149.7,137,16.4,19.4,13.1
30人以上,"J 金融業,保険業",平成30,2018,9月,17.3,17.7,16.7,140.9,149.5,131.5,125.4,131.4,118.9,15.5,18.1,12.6
30人以上,"J 金融業,保険業",平成30,2018,10月,19.5,20.1,18.8,158.6,168.7,147.6,140.7,147.5,133.2,17.9,21.2,14.4
30人以上,"J 金融業,保険業",平成30,2018,11月,19.5,20.2,18.8,159.8,170.7,147.9,141.6,149.2,133.4,18.2,21.5,14.5
30人以上,"J 金融業,保険業",平成30,2018,12月,17.7,18.3,17.1,144.3,153.6,134.3,128.7,135.7,121.2,15.6,17.9,13.1
30人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,19,19.3,18.4,147.1,153.1,135.2,135.6,140.5,125.8,11.5,12.6,9.4
30人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,19,19.4,18.2,149.9,156.4,137.6,137.6,143,127.5,12.3,13.4,10.1
30人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,18.9,19.5,17.8,151.3,160.5,134.2,136.8,144.2,123.1,14.5,16.3,11.1
30人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,18.8,19.3,17.7,151.1,159.8,135.1,137.1,144.2,124.1,14,15.6,11
30人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,19,19.6,17.9,153.6,162.6,137.1,140.3,147.6,126.9,13.3,15,10.2
30人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,18.8,19.3,17.8,152.9,161.6,137.3,138.2,145.1,125.9,14.7,16.5,11.4
30人以上,"K 不動産業,物品賃貸業",平成30,2018,1月,17.2,17.7,16.3,141.5,150.1,125.8,128.6,135.5,116,12.9,14.6,9.8
30人以上,"K 不動産業,物品賃貸業",平成30,2018,2月,18,18.5,17,146.6,154.8,131.6,132.9,139.4,121,13.7,15.4,10.6
30人以上,"K 不動産業,物品賃貸業",平成30,2018,3月,18.7,19.4,17.6,154.1,163.1,138,138.4,145.7,125.4,15.7,17.4,12.6
30人以上,"K 不動産業,物品賃貸業",平成30,2018,4月,19.3,19.9,18.3,158.9,167.1,144,142.6,149.4,130.3,16.3,17.7,13.7
30人以上,"K 不動産業,物品賃貸業",平成30,2018,5月,18.9,19.4,17.9,154.2,162,139.9,138.3,144.8,126.5,15.9,17.2,13.4
30人以上,"K 不動産業,物品賃貸業",平成30,2018,6月,19.6,20.1,18.6,159,167.5,143.7,143.9,150.6,131.8,15.1,16.9,11.9
30人以上,"K 不動産業,物品賃貸業",平成30,2018,7月,19.5,20.1,18.6,157.9,166.8,142.4,143.6,150.6,131.5,14.3,16.2,10.9
30人以上,"K 不動産業,物品賃貸業",平成30,2018,8月,19.1,19.7,18.3,154.2,162.6,139.3,140.6,147.2,128.8,13.6,15.4,10.5
30人以上,"K 不動産業,物品賃貸業",平成30,2018,9月,17.9,18.4,17.1,146,154.2,131.7,133.2,139.6,121.9,12.8,14.6,9.8
30人以上,"K 不動産業,物品賃貸業",平成30,2018,10月,18.9,19.5,17.8,153.7,163.2,137.3,138.4,145.7,125.9,15.3,17.5,11.4
30人以上,"K 不動産業,物品賃貸業",平成30,2018,11月,19.6,20.2,18.4,158.5,168.9,140.4,142.5,150.3,128.9,16,18.6,11.5
30人以上,"K 不動産業,物品賃貸業",平成30,2018,12月,18.4,18.9,17.4,149,158.7,132.4,134.7,142.2,121.9,14.3,16.5,10.5
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,19.7,19.9,19.3,170.1,173.3,160.9,147,148.4,142.9,23.1,24.9,18
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,19.6,19.9,18.7,169.5,174.3,156.1,146,148.5,139,23.5,25.8,17.1
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,18.6,19,17.5,155.5,160.3,143.9,137.9,141.3,129.7,17.6,19,14.2
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,18.6,19,17.6,154.3,158.6,143.2,137.4,140.6,129,16.9,18,14.2
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,18.6,19,17.6,155.6,160.1,144.5,138.4,141.7,130.2,17.2,18.4,14.3
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,18.4,18.9,17.4,153.9,159.9,140.7,137.9,142.5,127.9,16,17.4,12.8
