事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,2月,17.4,147,127,20,10.7,68.7,67.7,1
５人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,3月,19.1,160.7,138.3,22.4,11.7,78.3,78.3,－
５人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,4月,19.4,163.6,142.3,21.3,11.7,75.3,75.3,－
５人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,5月,19.1,158.8,138.9,19.9,9.7,74.3,74.3,－
５人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,6月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,7月,19.6,161.3,142.6,18.7,40,298,298,－
５人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,8月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,9月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,10月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,11月,19.2,157.9,138.3,19.6,－,－,－,－
５人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,12月,17.4,143.7,126.1,17.6,－,－,－,－
５人以上,D 建設業,平成25,2013,年平均,20.7,176.7,156.4,20.3,15.6,118,116.8,1.2
５人以上,D 建設業,平成26,2014,年平均,20.6,176.6,155.6,21,16.3,123.9,122.9,1
５人以上,D 建設業,平成27,2015,年平均,20.3,175.6,156.5,19.1,15.8,99.7,97.5,2.2
５人以上,D 建設業,平成28,2016,年平均,20.6,177.5,159.7,17.8,14.7,101.7,98.7,3
５人以上,D 建設業,平成29,2017,年平均,20.7,180.1,158.8,21.3,14,85.3,83.7,1.6
５人以上,D 建設業,平成30,2018,年平均,20.8,180.3,158.4,21.9,12.3,77.9,76.9,1
５人以上,D 建設業,平成30,2018,1月,18.7,161.6,141.8,19.8,10.9,67.7,66.9,0.8
５人以上,D 建設業,平成30,2018,2月,20.5,179,156.5,22.5,11.7,71.8,70.9,0.9
５人以上,D 建設業,平成30,2018,3月,21.2,184.9,162.1,22.8,11.1,68.9,68.2,0.7
５人以上,D 建設業,平成30,2018,4月,21.1,183.1,161.2,21.9,12.1,73.7,73,0.7
５人以上,D 建設業,平成30,2018,5月,20,173.6,152.6,21,13.3,82.3,80.7,1.6
５人以上,D 建設業,平成30,2018,6月,21.9,190.2,167,23.2,14.4,87.7,86.3,1.4
５人以上,D 建設業,平成30,2018,7月,21.6,186.7,165.2,21.5,13.1,86.5,85,1.5
５人以上,D 建設業,平成30,2018,8月,20,174.5,154.8,19.7,13,83,81.8,1.2
５人以上,D 建設業,平成30,2018,9月,20.4,179,155.5,23.5,11.5,76.9,75.9,1
５人以上,D 建設業,平成30,2018,10月,21.4,184.5,162.3,22.2,12.1,78.8,77.7,1.1
５人以上,D 建設業,平成30,2018,11月,21.9,190.4,167,23.4,12.9,84.5,83.5,1
５人以上,D 建設業,平成30,2018,12月,20.7,176.4,155.3,21.1,12.6,79.2,78.3,0.9
５人以上,E 製造業,平成25,2013,年平均,19.1,160.9,147.3,13.6,16.9,120.3,112.2,8.1
５人以上,E 製造業,平成26,2014,年平均,19.1,160.5,147.3,13.2,17.1,121.3,113.3,8
５人以上,E 製造業,平成27,2015,年平均,19.2,161.8,148.8,13,16.3,108.8,105.2,3.6
５人以上,E 製造業,平成28,2016,年平均,19.2,161.1,148.8,12.3,16.1,106.5,102.9,3.6
５人以上,E 製造業,平成29,2017,年平均,19.3,161.6,149.4,12.2,15.7,103.5,100.3,3.2
５人以上,E 製造業,平成30,2018,年平均,19.3,163.5,149.6,13.9,15.9,109,105,4
５人以上,E 製造業,平成30,2018,1月,17.3,147,134.5,12.5,15.3,106,102.2,3.8
５人以上,E 製造業,平成30,2018,2月,19.1,162.4,147.8,14.6,16.2,111.1,107.1,4
５人以上,E 製造業,平成30,2018,3月,19.4,166.1,150.8,15.3,16.5,115.7,110.2,5.5
５人以上,E 製造業,平成30,2018,4月,19.9,169.9,155.1,14.8,14.8,100.7,96.6,4.1
５人以上,E 製造業,平成30,2018,5月,18.8,158.3,145,13.3,15.6,106.2,102.5,3.7
５人以上,E 製造業,平成30,2018,6月,20.3,170.7,157.2,13.5,16.8,114.5,110,4.5
５人以上,E 製造業,平成30,2018,7月,20,168.9,155.1,13.8,16.7,114,108.5,5.5
５人以上,E 製造業,平成30,2018,8月,18.8,158.6,145.6,13,15.4,104.9,101.3,3.6
５人以上,E 製造業,平成30,2018,9月,18.7,157.7,145.2,12.5,16.1,109,105.8,3.2
５人以上,E 製造業,平成30,2018,10月,19.3,163.3,149.7,13.6,15.8,107.8,104.3,3.5
５人以上,E 製造業,平成30,2018,11月,20.6,175,159.6,15.4,16.6,112.4,109.2,3.2
５人以上,E 製造業,平成30,2018,12月,19.2,163.9,149.4,14.5,15.7,105.9,102.3,3.6
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,18.6,161.4,141.3,20.1,16.4,124.6,123.4,1.2
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,18.8,163.9,142,21.9,15.7,119.7,119,0.7
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,18.6,161.6,145.2,16.4,14.1,109,108,1
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,18.7,164.1,146.2,17.9,14.6,114.2,113.2,1
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,18.8,162.9,148.4,14.5,15.6,122.4,119.9,2.5
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,年平均,18.5,158.9,143.4,15.5,15.8,107.1,106,1.1
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,1月,17,148.6,133.9,14.7,15.3,96.7,96,0.7
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,2月,17.4,151.7,136.2,15.5,15,95.7,94.9,0.8
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,3月,19.3,165.4,147.5,17.9,17.3,112.4,111.4,1
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,4月,19,161.3,147.8,13.5,19.2,137.5,135.5,2
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,5月,18.7,169.9,146.5,23.4,18.8,121.2,119.8,1.4
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,6月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,7月,18.7,160.9,146.7,14.2,16.4,115.7,114.3,1.4
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,8月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,9月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,10月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,11月,19.3,160,146.1,13.9,13.4,96.4,95.4,1
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,12月,17.7,146.7,132.4,14.3,15.3,106.2,104.7,1.5
５人以上,G 情報通信業,平成25,2013,年平均,19.3,166.4,146.6,19.8,12.9,89,83.8,5.2
５人以上,G 情報通信業,平成26,2014,年平均,19.2,165.5,145.9,19.6,13.4,89.1,84,5.1
５人以上,G 情報通信業,平成27,2015,年平均,19.1,165.5,145.8,19.7,14,96.3,93,3.3
５人以上,G 情報通信業,平成28,2016,年平均,19,164.2,145.2,19,13.2,86.4,83.5,2.9
５人以上,G 情報通信業,平成29,2017,年平均,19.1,163.6,146.4,17.2,12.9,84.3,82.1,2.2
５人以上,G 情報通信業,平成30,2018,年平均,19,159.8,145.2,14.6,12.3,81.9,79.7,2.2
５人以上,G 情報通信業,平成30,2018,1月,17.7,149.7,135.9,13.8,12.1,84.3,80.8,3.5
５人以上,G 情報通信業,平成30,2018,2月,18.1,154.4,139.3,15.1,12.2,82.9,80.2,2.7
５人以上,G 情報通信業,平成30,2018,3月,19.1,162.5,146.6,15.9,12.9,88.3,85.1,3.2
５人以上,G 情報通信業,平成30,2018,4月,19.5,165.3,149.5,15.8,12.5,87.5,84.1,3.4
５人以上,G 情報通信業,平成30,2018,5月,18.8,157,143.1,13.9,12.1,79.8,77.1,2.7
５人以上,G 情報通信業,平成30,2018,6月,19.6,164,149.1,14.9,13.2,85.1,82.9,2.2
５人以上,G 情報通信業,平成30,2018,7月,19.8,165.7,151.2,14.5,13,82.6,81,1.6
５人以上,G 情報通信業,平成30,2018,8月,19.4,161.7,148.2,13.5,12.3,82.3,80.8,1.5
５人以上,G 情報通信業,平成30,2018,9月,18.1,151.8,137.5,14.3,11.7,77.5,76,1.5
５人以上,G 情報通信業,平成30,2018,10月,19.2,161.2,146.5,14.7,12,78.5,76.9,1.6
５人以上,G 情報通信業,平成30,2018,11月,20,167.2,152.2,15,12.2,79.1,77.9,1.2
５人以上,G 情報通信業,平成30,2018,12月,18.7,156.8,142.5,14.3,11.7,75.8,74.3,1.5
５人以上,"H 運輸業,郵便業",平成25,2013,年平均,19.6,177.3,156.4,20.9,17.6,111.5,101.2,10.3
５人以上,"H 運輸業,郵便業",平成26,2014,年平均,19.5,177.8,155.7,22.1,16.8,102.9,93.5,9.4
５人以上,"H 運輸業,郵便業",平成27,2015,年平均,19.6,175,153.7,21.3,15.4,108.8,99.1,9.7
５人以上,"H 運輸業,郵便業",平成28,2016,年平均,19.6,173.6,153.7,19.9,15.4,109.9,99,10.9
５人以上,"H 運輸業,郵便業",平成29,2017,年平均,19.8,171.6,152.1,19.5,16.4,117.9,105.8,12.1
５人以上,"H 運輸業,郵便業",平成30,2018,年平均,19.7,166.9,147.4,19.5,15.1,102.9,94,8.9
５人以上,"H 運輸業,郵便業",平成30,2018,1月,18.9,161.8,142,19.8,14.3,98.2,88.4,9.8
５人以上,"H 運輸業,郵便業",平成30,2018,2月,19.1,162.2,143,19.2,15.2,101.7,92.2,9.5
５人以上,"H 運輸業,郵便業",平成30,2018,3月,19.4,165.4,144.6,20.8,14.9,101.3,92.9,8.4
５人以上,"H 運輸業,郵便業",平成30,2018,4月,20.1,171.1,150.5,20.6,14.6,97.6,89.5,8.1
５人以上,"H 運輸業,郵便業",平成30,2018,5月,19.7,166.8,146.5,20.3,14.8,99,90.6,8.4
５人以上,"H 運輸業,郵便業",平成30,2018,6月,20.3,171.8,152.7,19.1,15.3,102.7,94.5,8.2
５人以上,"H 運輸業,郵便業",平成30,2018,7月,19.9,168.1,149.9,18.2,15.5,105.4,96.4,9
５人以上,"H 運輸業,郵便業",平成30,2018,8月,20,168.1,149.7,18.4,15.2,104.2,95.5,8.7
５人以上,"H 運輸業,郵便業",平成30,2018,9月,19.2,163,144.7,18.3,15.2,104.9,95.7,9.2
５人以上,"H 運輸業,郵便業",平成30,2018,10月,19.5,164.3,145.4,18.9,15.4,106.4,97.4,9
５人以上,"H 運輸業,郵便業",平成30,2018,11月,20.4,173.2,152.8,20.4,16,108.9,100.4,8.5
５人以上,"H 運輸業,郵便業",平成30,2018,12月,19.6,166.2,146.5,19.7,15.4,107.6,97.6,10
５人以上,"I 卸売業,小売業",平成25,2013,年平均,20,163.7,153.3,10.4,15.4,92.5,90.5,2
５人以上,"I 卸売業,小売業",平成26,2014,年平均,20,163.7,153.5,10.2,15.3,92.6,90.3,2.3
５人以上,"I 卸売業,小売業",平成27,2015,年平均,19.7,163.5,152.5,11,15,92.2,89.4,2.8
５人以上,"I 卸売業,小売業",平成28,2016,年平均,19.7,160.8,150.4,10.4,14.9,91.9,89.1,2.8
５人以上,"I 卸売業,小売業",平成29,2017,年平均,19.7,162.4,152.2,10.2,14.6,90.9,87.6,3.3
５人以上,"I 卸売業,小売業",平成30,2018,年平均,19.6,161.5,151.1,10.4,14.4,87.2,83.9,3.3
５人以上,"I 卸売業,小売業",平成30,2018,1月,18.2,151,140.8,10.2,14.3,86.5,83.4,3.1
５人以上,"I 卸売業,小売業",平成30,2018,2月,19,157,146.8,10.2,14.2,85.1,82.4,2.7
５人以上,"I 卸売業,小売業",平成30,2018,3月,19.6,161.2,150.8,10.4,14.1,86.3,83.2,3.1
５人以上,"I 卸売業,小売業",平成30,2018,4月,20,165,154,11,14.5,87.5,84.2,3.3
５人以上,"I 卸売業,小売業",平成30,2018,5月,19.4,160.1,149.6,10.5,14.5,87.3,84.2,3.1
５人以上,"I 卸売業,小売業",平成30,2018,6月,20.4,167.6,157.5,10.1,14.8,89.2,86,3.2
５人以上,"I 卸売業,小売業",平成30,2018,7月,20.3,167.6,156.9,10.7,14.6,88.7,85.5,3.2
５人以上,"I 卸売業,小売業",平成30,2018,8月,19.5,160.8,150.9,9.9,14.4,87.6,84.1,3.5
５人以上,"I 卸売業,小売業",平成30,2018,9月,18.9,156.2,146.2,10,14.3,87.5,84.1,3.4
５人以上,"I 卸売業,小売業",平成30,2018,10月,19.7,162.6,151.9,10.7,14.2,86.4,83.1,3.3
５人以上,"I 卸売業,小売業",平成30,2018,11月,20.6,169.9,158.9,11,14.5,87.3,83.7,3.6
５人以上,"I 卸売業,小売業",平成30,2018,12月,19.3,159.7,149.1,10.6,14.3,86.7,83.2,3.5
５人以上,"J 金融業,保険業",平成25,2013,年平均,19.2,160.6,142.7,17.9,16.1,106,101.4,4.6
５人以上,"J 金融業,保険業",平成26,2014,年平均,19.1,159.8,141.5,18.3,15.7,102.1,97.9,4.2
５人以上,"J 金融業,保険業",平成27,2015,年平均,18.7,159,138.9,20.1,14.6,91.7,90,1.7
５人以上,"J 金融業,保険業",平成28,2016,年平均,18.7,158.3,139,19.3,14.4,90.2,89.1,1.1
５人以上,"J 金融業,保険業",平成29,2017,年平均,18.9,158.6,139.8,18.8,15.1,96.5,95.6,0.9
５人以上,"J 金融業,保険業",平成30,2018,年平均,19.1,157.1,140.4,16.7,15.5,101.8,100.1,1.7
５人以上,"J 金融業,保険業",平成30,2018,1月,17.8,147.1,131.8,15.3,14.6,95.1,94,1.1
５人以上,"J 金融業,保険業",平成30,2018,2月,17.6,145.4,130.7,14.7,14.7,95.3,94.1,1.2
５人以上,"J 金融業,保険業",平成30,2018,3月,19,156.9,140,16.9,15.7,103.8,102,1.8
５人以上,"J 金融業,保険業",平成30,2018,4月,19.4,160,142.5,17.5,15.4,102.3,100.4,1.9
５人以上,"J 金融業,保険業",平成30,2018,5月,19.6,161.5,144.1,17.4,15.7,104.5,102.6,1.9
５人以上,"J 金融業,保険業",平成30,2018,6月,20,164.6,147.3,17.3,16.3,107.7,105.9,1.8
５人以上,"J 金融業,保険業",平成30,2018,7月,19.7,162.3,145.2,17.1,15.9,104.8,103,1.8
５人以上,"J 金融業,保険業",平成30,2018,8月,20,163.7,147.3,16.4,16.1,105.5,103.7,1.8
５人以上,"J 金融業,保険業",平成30,2018,9月,17.7,146.1,130.6,15.5,14.7,96,94.5,1.5
５人以上,"J 金融業,保険業",平成30,2018,10月,19.8,162.8,144.9,17.9,15.9,105.3,103.6,1.7
５人以上,"J 金融業,保険業",平成30,2018,11月,20,164.7,146.6,18.1,15.9,104.1,102.4,1.7
５人以上,"J 金融業,保険業",平成30,2018,12月,18.2,149.3,133.6,15.7,14.8,96.3,94.7,1.6
５人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,19.9,162.5,151,11.5,16.3,88.7,85.2,3.5
５人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,19.8,165.1,150.9,14.2,15.7,94.3,89.3,5
５人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,19.9,167.9,152,15.9,14.6,88.6,83,5.6
５人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,19.9,166.8,151.7,15.1,14.4,85.5,80.9,4.6
５人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,19.9,167.6,151.7,15.9,13.7,85.6,80.8,4.8
５人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,19.7,165.5,150.1,15.4,13.7,79.9,77.5,2.4
５人以上,"K 不動産業,物品賃貸業",平成30,2018,1月,18.2,155.5,140.6,14.9,12.4,74.7,71.1,3.6
５人以上,"K 不動産業,物品賃貸業",平成30,2018,2月,19.2,162.3,146.6,15.7,12.8,75.5,71.9,3.6
５人以上,"K 不動産業,物品賃貸業",平成30,2018,3月,20,170.6,152.8,17.8,13.1,79.1,75.5,3.6
５人以上,"K 不動産業,物品賃貸業",平成30,2018,4月,20.4,172.7,155.5,17.2,14.1,80.2,78.2,2
５人以上,"K 不動産業,物品賃貸業",平成30,2018,5月,19.3,162.3,146.1,16.2,14.1,79.2,77.7,1.5
５人以上,"K 不動産業,物品賃貸業",平成30,2018,6月,20.6,172.9,156.7,16.2,13.8,82.1,78.5,3.6
５人以上,"K 不動産業,物品賃貸業",平成30,2018,7月,20.4,170,155.7,14.3,14.2,81.2,79.8,1.4
５人以上,"K 不動産業,物品賃貸業",平成30,2018,8月,19.5,162.6,148.9,13.7,14.5,83.7,80.9,2.8
５人以上,"K 不動産業,物品賃貸業",平成30,2018,9月,19.1,159.8,146.6,13.2,14.3,84,81.9,2.1
５人以上,"K 不動産業,物品賃貸業",平成30,2018,10月,19.8,165.4,150.4,15,13.5,78.5,77.7,0.8
５人以上,"K 不動産業,物品賃貸業",平成30,2018,11月,20.5,171.3,155.5,15.8,14.3,82.3,81.1,1.2
５人以上,"K 不動産業,物品賃貸業",平成30,2018,12月,19.1,160.3,145.5,14.8,13.5,78,76.1,1.9
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,19.8,168.9,147.9,21,14,95.2,91.5,3.7
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,19.7,168.7,147.4,21.3,13.7,91.4,88.6,2.8
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,19,159.2,143.1,16.1,13.4,90.5,88.3,2.2
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,19,157.8,141.5,16.3,13.4,90.8,88.9,1.9
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,19,160.7,143.4,17.3,14.5,101.2,97.7,3.5
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,19.1,159.8,144.5,15.3,12.6,80.7,78.9,1.8
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,1月,17.3,143.3,130.3,13,11.8,77.6,75.5,2.1
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,2月,18.4,155.2,139.9,15.3,12.9,84,81.9,2.1
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,3月,19,162.3,145.1,17.2,13.1,85,82.1,2.9
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,4月,19.4,163.1,146.8,16.3,13.1,85.4,83.1,2.3
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,5月,19,160.6,144.3,16.3,12.5,79.3,77.3,2
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,6月,20.2,169,152.4,16.6,13.4,85.6,83.9,1.7
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,7月,19.9,164.9,150,14.9,13,82.2,80.6,1.6
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,8月,19.6,162.8,147.8,15,12.5,80.6,79.4,1.2
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,9月,18.2,151.4,138.1,13.3,11.8,74.2,73.1,1.1
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,10月,19.5,160.3,145.6,14.7,12.3,76.6,75.3,1.3
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,11月,20.5,169.7,153.6,16.1,12.8,81,79.6,1.4
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,12月,18.5,155,139.9,15.1,11.9,76.2,74.7,1.5
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,21.3,187.7,171.2,16.5,13.5,79.3,76.7,2.6
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,21.2,183.4,166.1,17.3,13.2,77.8,75.1,2.7
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,21.4,185,168.1,16.9,13.1,78.4,75.2,3.2
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,21.5,189,170.9,18.1,12.8,76.9,73.6,3.3
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,21.3,188.2,167.5,20.7,12.7,75.4,72.8,2.6
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,21.2,189.6,168.1,21.5,12.4,74.4,71.4,3
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,1月,20.8,188.9,167.1,21.8,12.2,72.8,70,2.8
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,2月,20.7,182.6,164.2,18.4,11.9,71.4,68.7,2.7
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,3月,21,188.3,168,20.3,12.6,77.7,74.4,3.3
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,4月,21.9,196,172.2,23.8,12.4,76.2,72.9,3.3
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,5月,21.5,192.7,170.3,22.4,12.6,76.2,73.2,3
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,6月,21.4,188.3,167.5,20.8,12.9,77.5,74.1,3.4
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,7月,21.1,184.8,164.9,19.9,12.6,73.7,70.9,2.8
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,8月,21.3,191.2,170.2,21,12.6,76,72.9,3.1
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,9月,21.5,190.6,169.4,21.2,12.1,71.9,69,2.9
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,10月,21.2,190.4,166.8,23.6,12.4,72.6,69.7,2.9
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,11月,21.4,192.5,169.6,22.9,12.5,72.9,70,2.9
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,12月,21.1,188.4,166.5,21.9,12.5,73.9,70.7,3.2
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,20.5,169.3,160,9.3,14.8,95.4,92.1,3.3
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,20,168.4,157.1,11.3,14.6,95,90.4,4.6
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,20.7,174.5,162.5,12,14.4,91.7,87.7,4
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,20.7,169.8,160.1,9.7,14.2,93.5,91.5,2
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,20.6,171.2,159.1,12.1,12.9,84.8,83.8,1
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,20.5,169.7,156.1,13.6,12.9,79.2,77.9,1.3
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,1月,19.6,167.9,154.2,13.7,12.9,77.7,76.5,1.2
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,2月,19.8,165.3,151.7,13.6,12,75.2,74.1,1.1
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,3月,20.6,169.4,155.3,14.1,12.5,81.6,80.5,1.1
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,4月,21.3,176,160.4,15.6,13,83.1,81.6,1.5
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,5月,21,172.4,158.4,14,13.3,82.1,80.6,1.5
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,6月,20.9,172.4,159.1,13.3,13,78.9,77.7,1.2
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,7月,20.8,171.1,157.8,13.3,12.9,79,77.8,1.2
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,8月,21.1,173.2,159.4,13.8,13,80.9,79.6,1.3
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,9月,19.9,162.4,149.3,13.1,13.2,79.7,78.6,1.1
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,10月,20.7,172.2,159.3,12.9,13.1,76.6,75.3,1.3
