事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,E 製造業,平成30,2018,年平均,546263,419493,391549,27944,126770,133473,129621,123859,5762,3852
５人以上,E 製造業,平成30,2018,1月,421260,412828,387131,25697,8432,124331,122831,118081,4750,1500
５人以上,E 製造業,平成30,2018,2月,431306,419688,391020,28668,11618,132113,131806,126513,5293,307
５人以上,E 製造業,平成30,2018,3月,516246,417823,387998,29825,98423,134699,134048,127548,6500,651
５人以上,E 製造業,平成30,2018,4月,450978,430527,400491,30036,20451,117649,117059,111198,5861,590
５人以上,E 製造業,平成30,2018,5月,427892,412284,383240,29044,15608,123718,122844,117982,4862,874
５人以上,E 製造業,平成30,2018,6月,801792,414871,387434,27437,386921,139366,133226,126740,6486,6140
５人以上,E 製造業,平成30,2018,7月,673859,418639,391423,27216,255220,158949,146624,138447,8177,12325
５人以上,E 製造業,平成30,2018,8月,439561,421696,395423,26273,17865,127497,126896,121496,5400,601
５人以上,E 製造業,平成30,2018,9月,441000,420938,396164,24774,20062,130242,129348,124254,5094,894
５人以上,E 製造業,平成30,2018,10月,434697,420243,393808,26435,14454,130172,129212,124340,4872,960
５人以上,E 製造業,平成30,2018,11月,479368,426774,395692,31082,52594,136930,133827,128216,5611,3103
５人以上,E 製造業,平成30,2018,12月,1040309,417797,388840,28957,622512,146885,128188,121926,6262,18697
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,617883,509653,441549,68104,108230,229696,194109,191984,2125,35587
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,673753,532816,460811,72005,140937,251734,197462,195874,1588,54272
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,565889,447039,401732,45307,118850,235868,195448,193010,2438,40420
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,602297,473939,424971,48968,128358,260714,202019,199409,2610,58695
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,591383,469239,415733,53506,122144,231500,212483,206520,5963,19017
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,年平均,629548,516733,445876,70857,112815,208388,163617,161039,2578,44771
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,1月,558505,557901,480934,76967,604,148547,148007,145409,2598,540
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,2月,538776,538284,459859,78425,492,149405,149220,146508,2712,185
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,3月,555558,553937,468007,85930,1621,154571,154031,151473,2558,540
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,4月,499081,497989,434608,63381,1092,199480,198866,194777,4089,614
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,5月,528506,520722,449121,71601,7784,171046,171020,167650,3370,26
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,6月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,7月,486696,485696,419295,66401,1000,165475,165119,162026,3093,356
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,8月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,9月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,10月,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,11月,946932,516642,448584,68058,430290,391080,157344,154886,2458,233736
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,12月,804676,497564,436452,61112,307112,178680,178182,174496,3686,498
５人以上,G 情報通信業,平成25,2013,年平均,574350,448708,406188,42520,125642,138910,129747,120286,9461,9163
５人以上,G 情報通信業,平成26,2014,年平均,577795,447179,401735,45444,130616,138851,129825,120702,9123,9026
５人以上,G 情報通信業,平成27,2015,年平均,516244,410135,372004,38131,106109,146049,141992,136426,5566,4057
５人以上,G 情報通信業,平成28,2016,年平均,520810,410588,373901,36687,110222,135838,132135,127606,4529,3703
５人以上,G 情報通信業,平成29,2017,年平均,519537,412736,378861,33875,106801,125028,121255,117356,3899,3773
５人以上,G 情報通信業,平成30,2018,年平均,537097,420178,387707,32471,116919,123730,119393,116352,3041,4337
５人以上,G 情報通信業,平成30,2018,1月,485968,414574,383233,31341,71394,121509,120294,117088,3206,1215
５人以上,G 情報通信業,平成30,2018,2月,440382,413643,383205,30438,26739,122546,121428,118021,3407,1118
５人以上,G 情報通信業,平成30,2018,3月,455423,424956,391054,33902,30467,121405,116338,111970,4368,5067
５人以上,G 情報通信業,平成30,2018,4月,436873,424348,389563,34785,12525,132339,130246,124576,5670,2093
５人以上,G 情報通信業,平成30,2018,5月,457014,415451,382883,32568,41563,135233,134217,130104,4113,1016
５人以上,G 情報通信業,平成30,2018,6月,837485,415010,383096,31914,422475,139853,123045,119522,3523,16808
５人以上,G 情報通信業,平成30,2018,7月,587917,421350,388112,33238,166567,124529,121726,119059,2667,2803
５人以上,G 情報通信業,平成30,2018,8月,425243,416442,383606,32836,8801,120052,119604,117434,2170,448
５人以上,G 情報通信業,平成30,2018,9月,444272,421640,390562,31078,22632,121122,118503,116493,2010,2619
５人以上,G 情報通信業,平成30,2018,10月,429478,420231,387556,32675,9247,111627,110813,108580,2233,814
５人以上,G 情報通信業,平成30,2018,11月,483213,426336,392972,33364,56877,111013,110468,108916,1552,545
５人以上,G 情報通信業,平成30,2018,12月,962019,428313,396821,31492,533706,128021,110871,108710,2161,17150
５人以上,"H 運輸業,郵便業",平成25,2013,年平均,498407,398689,353100,45589,99718,144575,139451,123005,16446,5124
５人以上,"H 運輸業,郵便業",平成26,2014,年平均,513127,409465,359554,49911,103662,132508,127870,111735,16135,4638
５人以上,"H 運輸業,郵便業",平成27,2015,年平均,500637,407127,354308,52819,93510,135233,131473,113685,17788,3760
５人以上,"H 運輸業,郵便業",平成28,2016,年平均,505603,405329,352753,52576,100274,146858,141741,121834,19907,5117
５人以上,"H 運輸業,郵便業",平成29,2017,年平均,503333,404390,352486,51904,98943,161990,156552,134653,21899,5438
５人以上,"H 運輸業,郵便業",平成30,2018,年平均,508609,407003,356666,50337,101606,137788,135043,120905,14138,2745
５人以上,"H 運輸業,郵便業",平成30,2018,1月,446846,414045,359196,54849,32801,133334,132017,115699,16318,1317
５人以上,"H 運輸業,郵便業",平成30,2018,2月,403762,401155,349349,51806,2607,127563,127520,113961,13559,43
５人以上,"H 運輸業,郵便業",平成30,2018,3月,418452,407537,355175,52362,10915,134875,134244,119519,14725,631
５人以上,"H 運輸業,郵便業",平成30,2018,4月,447995,413272,358279,54993,34723,133776,132049,118990,13059,1727
５人以上,"H 運輸業,郵便業",平成30,2018,5月,414180,385743,340741,45002,28437,135820,134748,120664,14084,1072
５人以上,"H 運輸業,郵便業",平成30,2018,6月,742759,408656,358747,49909,334103,144188,134629,120832,13797,9559
５人以上,"H 運輸業,郵便業",平成30,2018,7月,588319,407348,360940,46408,180971,143866,136259,122382,13877,7607
５人以上,"H 運輸業,郵便業",平成30,2018,8月,417916,409419,359547,49872,8497,136138,135151,121870,13281,987
５人以上,"H 運輸業,郵便業",平成30,2018,9月,417484,407692,360236,47456,9792,136503,136306,121571,14735,197
５人以上,"H 運輸業,郵便業",平成30,2018,10月,432529,408945,359338,49607,23584,140985,140440,125653,14787,545
５人以上,"H 運輸業,郵便業",平成30,2018,11月,491286,407177,356021,51156,84109,147626,143293,129754,13539,4333
５人以上,"H 運輸業,郵便業",平成30,2018,12月,872338,412833,361973,50860,459505,143403,137152,123612,13540,6251
５人以上,"I 卸売業,小売業",平成25,2013,年平均,487706,384047,364830,19217,103659,102071,99115,96862,2253,2956
５人以上,"I 卸売業,小売業",平成26,2014,年平均,489051,381952,363516,18436,107099,103951,101214,98505,2709,2737
５人以上,"I 卸売業,小売業",平成27,2015,年平均,509929,398909,379413,19496,111020,105877,102505,99361,3144,3372
５人以上,"I 卸売業,小売業",平成28,2016,年平均,516031,398068,378765,19303,117963,106469,103415,99944,3471,3054
５人以上,"I 卸売業,小売業",平成29,2017,年平均,525215,403781,385392,18389,121434,108507,105458,101825,3633,3049
５人以上,"I 卸売業,小売業",平成30,2018,年平均,576558,428002,408457,19545,148556,107350,104176,100468,3708,3174
５人以上,"I 卸売業,小売業",平成30,2018,1月,445768,419502,400245,19257,26266,104484,103562,99958,3604,922
５人以上,"I 卸売業,小売業",平成30,2018,2月,438421,419530,401612,17918,18891,102020,101391,98194,3197,629
５人以上,"I 卸売業,小売業",平成30,2018,3月,541292,429338,410072,19266,111954,105076,102401,98528,3873,2675
５人以上,"I 卸売業,小売業",平成30,2018,4月,464228,430674,409925,20749,33554,107892,105703,101824,3879,2189
５人以上,"I 卸売業,小売業",平成30,2018,5月,471379,424378,404473,19905,47001,105366,104740,100585,4155,626
５人以上,"I 卸売業,小売業",平成30,2018,6月,980604,429536,410251,19285,551068,117552,105265,101391,3874,12287
５人以上,"I 卸売業,小売業",平成30,2018,7月,635241,429346,409966,19380,205895,110756,104644,100822,3822,6112
５人以上,"I 卸売業,小売業",平成30,2018,8月,461817,426109,406842,19267,35708,105392,104135,100174,3961,1257
５人以上,"I 卸売業,小売業",平成30,2018,9月,457086,432253,414322,17931,24833,107133,105392,101686,3706,1741
５人以上,"I 卸売業,小売業",平成30,2018,10月,462674,431836,412100,19736,30838,104746,104235,100560,3675,511
５人以上,"I 卸売業,小売業",平成30,2018,11月,491955,431400,410226,21174,60555,105647,105021,101639,3382,626
５人以上,"I 卸売業,小売業",平成30,2018,12月,1064251,431877,411230,20647,632374,112370,103776,100395,3381,8594
５人以上,"J 金融業,保険業",平成25,2013,年平均,654651,478799,441691,37108,175852,161251,154374,147564,6810,6877
５人以上,"J 金融業,保険業",平成26,2014,年平均,655082,478721,441832,36889,176361,152974,146802,140454,6348,6172
５人以上,"J 金融業,保険業",平成27,2015,年平均,705169,515692,479311,36381,189477,134501,128251,125793,2458,6250
５人以上,"J 金融業,保険業",平成28,2016,年平均,681364,509966,474340,35626,171398,136406,129895,128161,1734,6511
５人以上,"J 金融業,保険業",平成29,2017,年平均,708590,517137,482005,35132,191453,146178,139123,137470,1653,7055
５人以上,"J 金融業,保険業",平成30,2018,年平均,703759,517033,483494,33539,186726,161052,151154,148522,2632,9898
５人以上,"J 金融業,保険業",平成30,2018,1月,527089,518123,486604,31519,8966,145408,143037,141003,2034,2371
５人以上,"J 金融業,保険業",平成30,2018,2月,688015,524231,494187,30044,163784,143464,140125,138096,2029,3339
５人以上,"J 金融業,保険業",平成30,2018,3月,761739,530161,498288,31873,231578,156059,151454,148764,2690,4605
５人以上,"J 金融業,保険業",平成30,2018,4月,556136,542529,506811,35718,13607,152401,149434,146338,3096,2967
５人以上,"J 金融業,保険業",平成30,2018,5月,940649,531086,496489,34597,409563,185626,152124,149120,3004,33502
５人以上,"J 金融業,保険業",平成30,2018,6月,1088741,509008,474193,34815,579733,176545,157093,154252,2841,19452
５人以上,"J 金融業,保険業",平成30,2018,7月,582063,508598,473908,34690,73465,158124,154269,151462,2807,3855
５人以上,"J 金融業,保険業",平成30,2018,8月,517012,511279,477022,34257,5733,158878,156731,154018,2713,2147
５人以上,"J 金融業,保険業",平成30,2018,9月,549693,502842,471934,30908,46851,149228,145674,143241,2433,3554
５人以上,"J 金融業,保険業",平成30,2018,10月,522731,510094,475581,34513,12637,158763,156367,153896,2471,2396
５人以上,"J 金融業,保険業",平成30,2018,11月,563507,512448,475417,37031,51059,177981,157600,154743,2857,20381
５人以上,"J 金融業,保険業",平成30,2018,12月,1137906,504673,472354,32319,633233,172909,150443,147794,2649,22466
５人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,485764,378282,356225,22057,107482,96982,94961,92434,2527,2021
５人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,501661,391910,367144,24766,109751,103940,101885,98067,3818,2055
５人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,509849,400953,375116,25837,108896,103223,99809,93716,6093,3414
５人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,514417,394620,369207,25413,119797,97624,94750,90423,4327,2874
５人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,518579,395934,368761,27173,122645,105578,102273,96002,6271,3305
５人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,517366,403454,376621,26833,113912,98743,96190,85452,10738,2553
５人以上,"K 不動産業,物品賃貸業",平成30,2018,1月,422630,396107,371662,24445,26523,88159,87786,82239,5547,373
５人以上,"K 不動産業,物品賃貸業",平成30,2018,2月,414750,409310,383428,25882,5440,92054,91588,86614,4974,466
５人以上,"K 不動産業,物品賃貸業",平成30,2018,3月,442130,420070,392943,27127,22060,100753,95282,90645,4637,5471
５人以上,"K 不動産業,物品賃貸業",平成30,2018,4月,456738,408860,379581,29279,47878,102308,101393,98213,3180,915
５人以上,"K 不動産業,物品賃貸業",平成30,2018,5月,487320,411562,384003,27559,75758,97996,97952,95554,2398,44
５人以上,"K 不動産業,物品賃貸業",平成30,2018,6月,804844,402114,375722,26392,402730,110684,102143,96419,5724,8541
５人以上,"K 不動産業,物品賃貸業",平成30,2018,7月,577943,396331,354176,42155,181612,96829,96180,5081,91099,649
５人以上,"K 不動産業,物品賃貸業",平成30,2018,8月,405174,396882,374960,21922,8292,98799,98041,94272,3769,758
５人以上,"K 不動産業,物品賃貸業",平成30,2018,9月,415538,396984,374834,22150,18554,99412,99116,95815,3301,296
５人以上,"K 不動産業,物品賃貸業",平成30,2018,10月,443395,403265,380139,23126,40130,95852,95385,94106,1279,467
５人以上,"K 不動産業,物品賃貸業",平成30,2018,11月,426230,402524,375930,26594,23706,99924,98429,96530,1899,1495
５人以上,"K 不動産業,物品賃貸業",平成30,2018,12月,908054,397628,372551,25077,510426,102987,92537,89369,3168,10450
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,520085,424161,384966,39195,95924,148241,142155,137467,4688,6086
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,518473,418214,379293,38921,100259,136179,132400,128613,3787,3779
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,542082,431502,405845,25657,110580,134852,128865,125487,3378,5987
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,562097,440481,414715,25766,121616,152018,143463,140858,2605,8555
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,560809,437199,410665,26534,123610,170027,161683,157540,4143,8344
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,572635,450003,422320,27683,122632,155439,146853,143697,3156,8586
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,1月,463889,437098,413191,23907,26791,136308,134254,130648,3606,2054
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,2月,444633,437796,411274,26522,6837,142778,142269,138658,3611,509
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,3月,475512,441431,411190,30241,34081,150797,149038,143429,5609,1759
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,4月,562228,450371,421693,28678,111857,171370,159500,155654,3846,11870
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,5月,455902,447738,418434,29304,8164,155988,154568,151335,3233,1420
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,6月,771095,450539,419671,30868,320556,175064,160779,157890,2889,14285
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,7月,708864,455634,428220,27414,253230,155040,141618,138898,2720,13422
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,8月,459891,450230,424953,25277,9661,143432,141650,139557,2093,1782
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,9月,474607,452631,429000,23631,21976,139425,136897,134412,2485,2528
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,10月,569757,458183,431618,26565,111574,152148,141616,138873,2743,10532
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,11月,486313,455282,423804,31478,31031,157401,153690,151402,2288,3711
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,12月,993336,462697,434451,28246,530639,184688,146323,143781,2542,38365
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,338033,297951,271077,26874,40082,84448,83795,80768,3027,653
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,351341,307665,279151,28514,43676,83681,82953,79804,3149,728
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,344396,304380,279522,24858,40016,85083,84462,80740,3722,621
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,341746,302731,276807,25924,39015,84527,83857,80409,3448,670
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,343063,306971,280833,26138,36092,85236,84624,81520,3104,612
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,363556,319961,293420,26541,43595,85713,85077,81957,3120,636
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,1月,318440,310956,282705,28251,7484,84966,84638,81798,2840,328
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,2月,332529,315384,291427,23957,17145,83666,82044,79221,2823,1622
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,3月,350535,319735,292781,26954,30800,89906,89333,86031,3302,573
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,4月,328725,318851,286380,32471,9874,87246,87095,83885,3210,151
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,5月,330017,319586,289827,29759,10431,87967,87681,84607,3074,286
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,6月,418346,313484,285081,28403,104862,89596,88621,85088,3533,975
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,7月,426146,317338,292820,24518,108808,84392,83616,80467,3149,776
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,8月,326587,322500,298545,23955,4087,86821,85980,82660,3320,841
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,9月,335365,333503,308852,24651,1862,82640,82277,79332,2945,363
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,10月,337327,327737,303247,24490,9590,82555,82274,79335,2939,281
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,11月,341063,322854,298711,24143,18209,82715,82539,79566,2973,176
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,12月,524190,319469,293691,25778,204721,86324,85112,81777,3335,1212
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,373410,315032,298543,16489,58378,106512,105474,100884,4590,1038
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,388123,328690,308243,20447,59433,107195,105924,101842,4082,1271
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,357099,317976,299527,18449,39123,101748,101052,97359,3693,696
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,341147,296259,280385,15874,44888,104542,103884,101298,2586,658
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,354655,302537,283423,19114,52118,100752,99881,97926,1955,871
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,373802,315223,295074,20149,58579,99882,98584,96358,2226,1298
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,1月,336293,305232,286827,18405,31061,100554,100287,97787,2500,267
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,2月,307369,303209,285287,17922,4160,93711,93550,91397,2153,161
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,3月,312679,306759,287391,19368,5920,99330,99195,97248,1947,135
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,4月,324397,310286,288314,21972,14111,101618,100819,98371,2448,799
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,5月,320585,313035,291947,21088,7550,101465,101164,98041,3123,301
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,6月,538676,314360,294616,19744,224316,106361,99497,97359,2138,6864
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,7月,401460,321449,300332,21117,80011,100519,99144,97127,2017,1375
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,8月,365468,322709,302339,20370,42759,100873,99813,97850,1963,1060
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,9月,325242,321459,302192,19267,3783,100227,100078,98130,1948,149
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,10月,338173,325397,305722,19675,12776,93190,92362,89982,2380,828
