"全国地方公共団体コード","法人番号","ID","地方公共団体名","名称","名称_カナ","名称_英語","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","設置者","電話番号","内線番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","SSID","提供エリア","URL","備考"
"131202","","131202600013","練馬区","石神井観光案内所","シャクジイカンコウアンナイジョ","Shakujii Tourist Information Center","131202","","","東京都","練馬区","石神井町3","23-8","","35.743691","139.606154","練馬区","(03)5923-9220","","","","","1770041","Nerima_Free_Wi-Fi_Lite","案内所内","https://www.nerimakanko.jp/spot/detail.php?spot_id=s000000065","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600014","練馬区","練馬区立美術館","ネリマクリツビジュツカン","Nerima Art Museum","131202","","","東京都","練馬区","貫井1","36-16","","35.736869","139.635924","練馬区","(03)3577-1821","","","","","1760021","Nerima_Free_Wi-Fi_Lite","２階ロビー","https://www.neribun.or.jp/museum.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600015","練馬区","練馬区立美術の森緑地","ネリマクリツビジュツノモリリョクチ","Bijutsu-no-mori-ryokuchi","131202","","","東京都","練馬区","貫井1","36-26","","35.737155","139.636463","練馬区","","","","","","1760021","Nerima_Free_Wi-Fi","全域","","災害発生時は、登録手続きをしなくても利用できます。"
"131202","","131202600016","練馬区","練馬文化センター（休館中）","ネリマブンカセンター（キュウカンチュウ）","Nerima Cultural Center","131202","","","東京都","練馬区","練馬1","17-37","","35.739407","139.65348","練馬区","(03)3993-3311","","","","","1760001","Nerima_Free_Wi-Fi","１階ロビー","https://www.neribun.or.jp/nerima.html","災害発生時は、登録手続きをしなくても利用できます。この施設は、練馬区帰宅支援ステーションに指定されています。改修工事のため、令和6年春ごろまで施設利用を休止しています。"
"131202","","131202600017","練馬区","石神井公園ふるさと文化館","シャクジイコウエンフルサトブンカカン","Shakujiikoen Furusato Museum","131202","","","東京都","練馬区","石神井町5","12-16","","35.737619","139.59946","練馬区","(03)3996-4060","","","","","1770041","Nerima_Free_Wi-Fi_Lite","１階受付前、わがまち練馬情報コーナー１","https://www.neribun.or.jp/furusato.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600018","練馬区","生涯学習センター","ショウガイガクシュウセンター","Lifelong Learning Center","131202","","","東京都","練馬区","豊玉北6","8-1","","35.734243","139.651989","練馬区","(03)3991-1667","","","","","1760012","Nerima_Free_Wi-Fi_Lite","１階サロン、ホールロビー","https://www.city.nerima.tokyo.jp/kankomoyoshi/bunka/kominkan/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600019","練馬区","生涯学習センター分館","ショウガイガクシュウセンターブンカン","Lifelong Learning Center Annex","131202","","","東京都","練馬区","高野台2","25-1","","35.748066","139.621207","練馬区","(03)3904-4881","","","","","1770033","Nerima_Free_Wi-Fi_Lite","１階玄関ホール、待合コーナー","https://www.city.nerima.tokyo.jp/kankomoyoshi/bunka/bunkan/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。この施設は、練馬区帰宅支援ステーションに指定されています。"
"131202","","131202600020","練馬区","光が丘図書館","ヒカリガオカトショカン","Hikarigaoka Library","131202","","","東京都","練馬区","光が丘4","1-5","","35.763128","139.630033","練馬区","(03)5383-6500","","","","","1790072","Nerima_Free_Wi-Fi_Lite","パソコン利用エリア（１階）","https://www.lib.nerima.tokyo.jp/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600021","練馬区","練馬図書館","ネリマトショカン","Nerima Library","131202","","","東京都","練馬区","豊玉北6","8-1","","35.734021","139.65206","練馬区","(03)3992-1580","","","","","1760012","Nerima_Free_Wi-Fi_Lite","パソコン利用エリア、閲覧席","https://www.lib.nerima.tokyo.jp/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600022","練馬区","石神井図書館","シャクジイトショカン","Shakujii Library","131202","","","東京都","練馬区","石神井台1","16-31","","35.736486","139.599394","練馬区","(03)3995-2230","","","","","1770045","Nerima_Free_Wi-Fi_Lite","パソコン利用エリア（１階）、休憩コーナー","https://www.lib.nerima.tokyo.jp/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600023","練馬区","平和台図書館","ヘイワダイトショカン","Heiwadai Library","131202","","","東京都","練馬区","平和台1","36-17","","35.760001","139.664822","練馬区","(03)3931-9581","","","","","1790083","Nerima_Free_Wi-Fi_Lite","パソコン利用エリア（２階）","https://www.lib.nerima.tokyo.jp/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600024","練馬区","大泉図書館","オオイズミトショカン","Oizumi Library","131202","","","東京都","練馬区","大泉学園町2","21-17","","35.760745","139.586944","練馬区","(03)3921-0991","","","","","1780061","Nerima_Free_Wi-Fi_Lite","パソコン利用エリア（１階）","https://www.lib.nerima.tokyo.jp/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600025","練馬区","関町図書館","セキマチトショカン","Sekimachi Library","131202","","","東京都","練馬区","関町南3","11-2","","35.720959","139.580319","練馬区","(03)3929-5391","","","","","1770053","Nerima_Free_Wi-Fi_Lite","パソコン利用エリア","https://www.lib.nerima.tokyo.jp/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600026","練馬区","貫井図書館","ヌクイトショカン","Nukui Library","131202","","","東京都","練馬区","貫井1","36-16","","35.737","139.635924","練馬区","(03)3577-1831","","","","","1760021","Nerima_Free_Wi-Fi_Lite","パソコン利用エリア（１階）","https://www.lib.nerima.tokyo.jp/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600027","練馬区","稲荷山図書館","イナリヤマトショカン","Inariyama Library","131202","","","東京都","練馬区","大泉町1","3-18","","35.765316","139.6092","練馬区","(03)3921-4641","","","","","1780062","Nerima_Free_Wi-Fi_Lite","パソコン利用エリア（２階）","https://www.lib.nerima.tokyo.jp/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600028","練馬区","小竹図書館","コタケトショカン","Kotake Library","131202","","","東京都","練馬区","小竹町2","43-1","","35.741905","139.675992","練馬区","(03)5995-1121","","","","","1760004","Nerima_Free_Wi-Fi_Lite","パソコン利用エリア（１階）","https://www.lib.nerima.tokyo.jp/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600029","練馬区","南大泉図書館","ミナミオオイズミトショカン","Minamioizumi Library","131202","","","東京都","練馬区","南大泉1","44-7","","35.743371","139.574766","練馬区","(03)5387-3600","","","","","1780064","Nerima_Free_Wi-Fi_Lite","パソコン利用エリア","https://www.lib.nerima.tokyo.jp/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600030","練馬区","南大泉図書館分室（こどもと本のひろば）","ミナミオオイズミトショカンブンシツ（コドモトホンノヒロバ）","Minamioizumi Library Annex (Children's Books Plaza)","131202","","","東京都","練馬区","南大泉3","17-20","","35.74164","139.569932","練馬区","(03)3925-4151","","","","","1780064","Nerima_Free_Wi-Fi_Lite","２階閲覧席","https://www.lib.nerima.tokyo.jp/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600031","練馬区","春日町図書館","カスガチョウトショカン","Kasugacho Library","131202","","","東京都","練馬区","春日町5","31-2-201 エリム春日町2階","","35.751299","139.639314","練馬区","(03)5241-1311","","","","","1790074","Nerima_Free_Wi-Fi_Lite","パソコン利用エリア","https://www.lib.nerima.tokyo.jp/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600032","練馬区","南田中図書館","ミナミタナカトショカン","Minamitanaka Library","131202","","","東京都","練馬区","南田中5","15-22","","35.737612","139.611064","練馬区","(03)5393-2411","","","","","1770035","Nerima_Free_Wi-Fi_Lite","パソコン利用エリア（１階）","https://www.lib.nerima.tokyo.jp/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600033","練馬区","向山庭園","コウヤマテイエン","Koyama Garden","131202","","","東京都","練馬区","向山3","1-21","","35.742193","139.646839","練馬区","(03)3926-7810","","","","","1760022","Nerima_Free_Wi-Fi","庭園部分","http://www.kouyama-teien.info/","災害発生時は、登録手続きをしなくても利用できます。"
"131202","","131202600034","練馬区","平成つつじ公園","ヘイセイツツジコウエン","Heisei Azalea Park","131202","","","東京都","練馬区","練馬1","17-6","","35.73889","139.653692","練馬区","","","","","","1760001","Nerima_Free_Wi-Fi","公園ひろば","","災害発生時は、登録手続きをしなくても利用できます。"
"131202","","131202600035","練馬区","石神井公園駅","シャクジイコウエンエキ","Shakujii-koen Station","131202","","","東京都","練馬区","石神井町3","23-10","","35.743921","139.60657","練馬区","","","","","","1770041","Nerima_Free_Wi-Fi","バスロータリー","","災害発生時は、登録手続きをしなくても利用できます。"
"131202","","131202600036","練馬区","光が丘駅","ヒカリガオカエキ","Hikarigaoka Station","131202","","","東京都","練馬区","光が丘2","9-5","","35.759247","139.629226","練馬区","","","","","","1790072","Nerima_Free_Wi-Fi","バスロータリー","","災害発生時は、登録手続きをしなくても利用できます。"
"131202","","131202600037","練馬区","光が丘駅","ヒカリガオカエキ","Hikarigaoka Station","131202","","","東京都","練馬区","光が丘2","9-5","","35.759247","139.629226","練馬区","","","","","","1790072","Nerima_Free_Wi-Fi","ふれあいの径","","災害発生時は、登録手続きをしなくても利用できます。"
"131202","","131202600038","練馬区","大泉学園駅北口ペデストリアンデッキ","オオイズミガクエンエキキタグチペデストリアンデッキ","Oizumi Gakuen Pedestrian Deck","131202","","","東京都","練馬区","東大泉1","28 地内","","35.749632","139.586908","練馬区","","","","","","1780063","Nerima_Free_Wi-Fi","全域","","災害発生時は、登録手続きをしなくても利用できます。"
"131202","","131202600039","練馬区","北町はるのひ児童館","キタマチハルノヒジドウカン","Kitamachi Harunohi Children’s Hall","131202","","","東京都","練馬区","北町6","35-7","","35.757626","139.649718","練馬区","(03)3933-5100","","","","","1790081","Nerima_Free_Wi-Fi_Lite","ラウンジ、キッズスペース","https://www.city.nerima.tokyo.jp//kosodatekyoiku/kodomo/jidokan/harunohi/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600040","練馬区","四季の香ローズガーデン","シキノカオリローズガーデン","Shiki-no-kaori Rose Garden","131202","","","東京都","練馬区","光が丘5","2-6","","35.760777","139.625698","練馬区","(03)6904-2061","","","","","1790072","Nerima_Free_Wi-Fi_Lite","講習棟１階","https://www.shikinokaori-rose-garden.com/","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
"131202","","131202600041","練馬区","桜台地区区民館","サクラダイチククミンカン","Sakuradai Community Center","131202","","","東京都","練馬区","桜台3","39-17","","35.745894","139.663159","練馬区","(03)3993-5461","","","","","1760002","Nerima_Free_Wi-Fi_Lite","２階ロビー","https://www.city.nerima.tokyo.jp/shisetsu/community/chikukuminkan/sakuradai.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。この施設は、風水害時避難所（優先度区分Ａ）に指定されています。"
"131202","","131202600042","練馬区","旭町地域集会所","アサヒチョウチイキシュウカイジョ","Asahicho Community Meeting Place","131202","","","東京都","練馬区","旭町3","11-6","","35.774324","139.625014","練馬区","(03)3939-8960","","","","","1790071","Nerima_Free_Wi-Fi_Lite","３階集会室１・２","https://www.city.nerima.tokyo.jp/shisetsu/community/chiikishukaijo/asahicho.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。この施設は、風水害時避難所（優先度区分Ａ）に指定されています。"
"131202","","131202600043","練馬区","土支田地域集会所","ドシダチイキシュウカイジョ","Doshida Community Meeting Place","131202","","","東京都","練馬区","土支田2","40-21","","35.764316","139.611624","練馬区","(03)3978-8190","","","","","1790076","Nerima_Free_Wi-Fi_Lite","２階和室１・２","https://www.city.nerima.tokyo.jp/shisetsu/community/chiikishukaijo/doshida.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。この施設は、風水害時避難所（優先度区分Ａ）に指定されています。"
"131202","","131202600044","練馬区","南田中敬老館","ミナミタナカケイロウカン","Minamitanaka Elderly Center","131202","","","東京都","練馬区","南田中5","15-25","","35.73782","139.611541","練馬区","(03)3995-5538","","","","","1770035","Nerima_Free_Wi-Fi_Lite","１階娯楽室","https://www.city.nerima.tokyo.jp/shisetsu/koreikaigo/keirokan/minamitanaka.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。この施設は、風水害時避難所（優先度区分Ａ）に指定されています。"
"131202","","131202600045","練馬区","大泉第一小学校","オオイズミダイイチショウガッコウ","Oizumi Daiichi Elementary School","131202","","","東京都","練馬区","大泉町3","16-23","","35.765604","139.598799","練馬区","(03)3925-2455","","","","","1780062","Nerima_Free_Wi-Fi_Lite","東側昇降口","https://www.city.nerima.tokyo.jp/shisetsu/gakko/sho/oizumi1.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。この施設は、風水害時避難所（優先度区分Ａ）に指定されています。"
"131202","","131202600046","練馬区","関町北地区区民館","セキマチキタチククミンカン","Sekimachi-kita Community Center","131202","","","東京都","練馬区","関町北4","12-21","","35.729781","139.577166","練馬区","(03)3594-2603","","","","","1770051","Nerima_Free_Wi-Fi_Lite","１階ロビー","https://www.city.nerima.tokyo.jp/shisetsu/community/chikukuminkan/sekimachikita.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。この施設は、風水害時避難所（優先度区分Ａ）に指定されています。"
"131202","","131202600047","練馬区","防災学習センター","ボウサイガクシュウセンター","Disaster Prevention Learning Center","131202","","","東京都","練馬区","光が丘6","4-1","","35.760222","139.623001","練馬区","(03)5997-6471","","","","","1790072","Nerima_Free_Wi-Fi_Lite","１階地域交流コーナー、１階防災展示室","https://www.city.nerima.tokyo.jp/shisetsu/bousai/bousaigaku/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。この施設は、風水害時避難所（優先度区分Ｂ）に指定されています。"
"131202","","131202600048","練馬区","防災学習センター","ボウサイガクシュウセンター","Disaster Prevention Learning Center","131202","","","東京都","練馬区","光が丘6","4-1","","35.760222","139.623001","練馬区","(03)5997-6471","","","","","1790072","Nerima_Free_Wi-Fi_Lite","３階防災研修室","https://www.city.nerima.tokyo.jp/shisetsu/bousai/bousaigaku/index.html","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。この施設は、風水害時避難所（優先度区分Ｂ）に指定されています。"
"131202","","131202600049","練馬区","牧野記念庭園","マキノキネンテイエン","Makino Memorial Garden & Museum","131202","","","東京都","練馬区","東大泉6","34-4","","35.74659","139.585241","練馬区","(03)6904-6403","","","","","1780063","Nerima_Free_Wi-Fi_Lite","常設展示室","https://www.makinoteien.jp/",""
"131202","","131202600050","練馬区","西武豊島園駅前広場","セイブトシマエンエキマエヒロバ","Seibu Toshimaen Station Square","131202","","","東京都","練馬区","練馬４","17-8","","35.74286","139.647734","練馬区","","","","","","1760001","Nerima_Free_Wi-Fi","豊島園駅前広場、練馬城址公園エントランス広場","","災害発生時は、専用のSSID「00000NERIMABOUSAI」を選択することで、登録手続きをしなくても利用できます。"
