地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13119,板橋区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,11,5000人以上,2,109,13805,-,-,-,2,-,2,109,13805,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,46,8690,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,63,5115,-,-,-,-,-,-,-,-,-,-,1,-,1,46,8690,1,-,1,46,8690
4,13119,板橋区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,12,（再掲）5人以下,10289,10472,28779,5598,5623,12453,4691,4480,211,4849,16326,308,296,12,314,898,2049,1980,69,2116,6467,555,533,22,568,1855,1521,1433,88,1581,6209,76,71,5,78,320,39,33,6,42,151,12,11,1,12,48,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,4235,4058,177,4374,14537,4523,4323,200,4674,15819,4557,4354,203,4708,15937,4560,4357,203,4711,15948
4,13119,板橋区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,13,（再掲）20人以下,12078,12631,50716,5946,5984,16016,6132,5608,524,6647,34700,383,364,19,395,1744,2364,2239,125,2495,10253,698,646,52,742,3648,2245,1985,260,2506,15630,167,136,31,197,1643,76,56,20,98,701,15,14,1,15,82,3,3,-,3,28,-,-,-,-,-,-,-,-,-,-,5305,4912,393,5692,27865,5886,5391,495,6370,33218,5942,5434,508,6442,33656,5948,5440,508,6448,33701
4,13119,板橋区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,14,（再掲）50人以下,12594,13737,68795,5976,6018,16884,6618,5831,787,7719,51911,412,381,31,453,2648,2418,2267,151,2611,11907,721,658,63,784,4439,2506,2108,398,3029,24886,218,152,66,342,3628,123,72,51,242,2456,25,20,5,35,479,6,3,3,13,151,3,2,1,4,137,-,-,-,-,-,5586,5055,531,6253,37358,6323,5594,729,7320,48470,6415,5651,764,7486,50331,6424,5658,766,7501,50499
4,13119,板橋区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,15,（再掲）100人以下,12756,14268,80703,5977,6019,16950,6779,5872,907,8249,63753,415,381,34,475,2874,2428,2269,159,2646,12560,725,658,67,805,4764,2571,2128,443,3227,29553,248,163,85,428,5788,157,77,80,366,5069,35,22,13,61,1329,8,3,5,25,308,3,2,1,4,137,-,-,-,-,-,5646,5071,575,6433,41568,6449,5629,820,7730,57675,6567,5690,877,7992,61528,6581,5698,883,8016,62085
4,13119,板橋区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,16,（再掲）200人以下,12840,14675,93183,5978,6031,17150,6862,5888,974,8644,76033,415,381,34,475,2874,2430,2270,160,2649,12835,726,658,68,809,4886,2593,2131,462,3332,32892,266,168,98,517,8650,180,82,98,465,8283,45,22,23,116,2785,14,5,9,62,1193,4,2,2,7,264,-,-,-,-,-,5659,5073,586,6486,43448,6498,5640,858,7961,65168,6638,5704,934,8319,72079,6658,5712,946,8386,73461
4,13119,板橋区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,17,（再掲）300人以下,12876,15027,101993,5978,6031,17150,6898,5893,1005,8996,84843,415,381,34,475,2874,2431,2270,161,2685,13121,727,659,68,810,5099,2604,2135,469,3403,35609,270,168,102,542,9653,189,82,107,534,10365,52,22,30,226,4547,16,5,11,89,1687,5,2,3,20,517,-,-,-,-,-,5668,5076,592,6564,45751,6520,5645,875,8143,70545,6669,5709,960,8592,79612,6691,5717,974,8698,81524
4,13119,板橋区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,18,（再掲）900人以下,12920,16075,126097,5978,6031,17150,6942,5897,1045,10044,108947,415,381,34,475,2874,2431,2270,161,2685,13121,728,659,69,814,5453,2613,2137,476,3528,40085,276,168,108,673,12636,202,82,120,888,18288,56,22,34,337,6140,21,6,15,153,4649,9,2,7,111,3130,1,1,-,1,792,5672,5078,594,6572,47608,6539,5647,892,8582,81428,6701,5711,990,9279,96551,6724,5719,1005,9423,98853
4,13119,板橋区,1,A,00,000,農業，林業,0,00,全ての規模,3,3,9,-,-,-,3,2,1,3,9,2,1,1,2,7,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9
4,13119,板橋区,1,A,00,000,農業，林業,1,01,0～4人,2,2,3,-,-,-,2,2,-,2,3,1,1,-,1,1,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,3,2,2,-,2,3,2,2,-,2,3,2,2,-,2,3
4,13119,板橋区,1,A,00,000,農業，林業,1,02,5～9人,1,1,6,-,-,-,1,-,1,1,6,1,-,1,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,6,1,-,1,1,6,1,-,1,1,6,1,-,1,1,6
4,13119,板橋区,1,A,00,000,農業，林業,1,03,10～19人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,1,A,00,000,農業，林業,1,04,20～29人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,1,A,00,000,農業，林業,1,05,30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,1,A,00,000,農業，林業,1,06,50～99人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,1,A,00,000,農業，林業,1,07,100～299人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,1,A,00,000,農業，林業,1,08,300～999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,1,A,00,000,農業，林業,1,09,1000人～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,1,A,00,000,農業，林業,1,10,2000人～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,1,A,00,000,農業，林業,1,11,5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,1,A,00,000,農業，林業,1,12,（再掲）5人以下,3,3,9,-,-,-,3,2,1,3,9,2,1,1,2,7,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9
4,13119,板橋区,1,A,00,000,農業，林業,1,13,（再掲）20人以下,3,3,9,-,-,-,3,2,1,3,9,2,1,1,2,7,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9
4,13119,板橋区,1,A,00,000,農業，林業,1,14,（再掲）50人以下,3,3,9,-,-,-,3,2,1,3,9,2,1,1,2,7,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9
4,13119,板橋区,1,A,00,000,農業，林業,1,15,（再掲）100人以下,3,3,9,-,-,-,3,2,1,3,9,2,1,1,2,7,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9
4,13119,板橋区,1,A,00,000,農業，林業,1,16,（再掲）200人以下,3,3,9,-,-,-,3,2,1,3,9,2,1,1,2,7,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9
4,13119,板橋区,1,A,00,000,農業，林業,1,17,（再掲）300人以下,3,3,9,-,-,-,3,2,1,3,9,2,1,1,2,7,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9
4,13119,板橋区,1,A,00,000,農業，林業,1,18,（再掲）900人以下,3,3,9,-,-,-,3,2,1,3,9,2,1,1,2,7,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9
4,13119,板橋区,2,A,01,000,農業,0,00,全ての規模,3,3,9,-,-,-,3,2,1,3,9,2,1,1,2,7,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9,3,2,1,3,9
4,13119,板橋区,2,A,01,000,農業,1,01,0～4人,2,2,3,-,-,-,2,2,-,2,3,1,1,-,1,1,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,3,2,2,-,2,3,2,2,-,2,3,2,2,-,2,3
4,13119,板橋区,2,A,01,000,農業,1,02,5～9人,1,1,6,-,-,-,1,-,1,1,6,1,-,1,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,6,1,-,1,1,6,1,-,1,1,6,1,-,1,1,6
