地域階層,地域コード,地域名,産業分類階層,大分類,中分類,分類名,総数／事業所数（事業所）,総数／従業者数（人）,開設時期／昭和59年以前／事業所数（事業所）,開設時期／昭和59年以前／従業者数（人）,開設時期／昭和60年～平成６年／事業所数（事業所）,開設時期／昭和60年～平成６年／従業者数（人）,開設時期／平成７年～平成16年／事業所数（事業所）,開設時期／平成７年～平成16年／従業者数（人）,開設時期／平成17年／事業所数（事業所）,開設時期／平成17年／従業者数（人）,開設時期／平成18年／事業所数（事業所）,開設時期／平成18年／従業者数（人）,開設時期／平成19年／事業所数（事業所）,開設時期／平成19年／従業者数（人）,開設時期／平成20年／事業所数（事業所）,開設時期／平成20年／従業者数（人）,開設時期／平成21年／事業所数（事業所）,開設時期／平成21年／従業者数（人）,開設時期／平成22年／事業所数（事業所）,開設時期／平成22年／従業者数（人）,開設時期／平成23年／事業所数（事業所）,開設時期／平成23年／従業者数（人）,開設時期／平成24年／事業所数（事業所）,開設時期／平成24年／従業者数（人）,開設時期／平成25年／事業所数（事業所）,開設時期／平成25年／従業者数（人）,開設時期／平成26年／事業所数（事業所）,開設時期／平成26年／従業者数（人）,開設時期／平成27年／事業所数（事業所）,開設時期／平成27年／従業者数（人）,開設時期／平成28年／事業所数（事業所）,開設時期／平成28年／従業者数（人）,開設時期／不詳／事業所数（事業所）,開設時期／不詳／従業者数（人）
0,13000,東京都,2,E,18,プラスチック製品製造業（別掲を除く）,2142,20130,1255,12348,389,2684,244,2381,20,141,27,186,26,244,16,207,25,207,17,314,19,210,26,232,21,310,17,220,10,108,8,28,22,310
0,13000,東京都,2,E,19,ゴム製品製造業,713,11652,485,7639,91,511,63,702,9,48,4,16,7,100,5,14,10,63,5,32,11,226,5,12,4,2137,4,11,1,114,2,9,7,18
0,13000,東京都,2,E,20,なめし革・同製品・毛皮製造業,1666,8402,1001,5185,265,983,157,907,23,100,20,77,13,128,18,82,23,87,12,111,25,242,24,109,15,88,16,59,16,82,9,40,29,122
0,13000,東京都,2,E,21,窯業・土石製品製造業,734,10547,445,6820,86,611,90,1078,11,51,8,56,4,136,10,161,11,498,11,212,15,190,10,424,5,73,10,80,4,44,5,52,9,61
0,13000,東京都,2,E,22,鉄鋼業,495,8045,314,3366,76,341,48,597,5,54,7,217,5,76,4,8,5,2860,4,81,7,138,5,19,4,103,3,105,2,11,2,40,4,29
0,13000,東京都,2,E,23,非鉄金属製造業,578,7909,394,3603,68,370,53,372,7,28,7,228,4,18,7,33,6,1058,2,8,7,26,4,124,6,1140,4,87,3,690,1,92,5,32
0,13000,東京都,2,E,24,金属製品製造業,5559,40175,3838,25119,763,3604,480,2947,46,315,45,167,34,576,50,313,43,244,31,242,45,3778,44,1842,36,513,25,176,24,95,14,92,41,152
0,13000,東京都,2,E,25,はん用機械器具製造業,1382,18832,842,8893,186,1361,161,2547,21,456,20,1069,13,715,15,1310,15,369,15,919,28,251,12,77,15,171,11,261,11,120,5,32,12,281
0,13000,東京都,2,E,26,生産用機械器具製造業,3411,33755,1959,18389,576,4575,434,4052,29,267,40,291,45,604,41,286,32,398,34,239,43,436,41,219,37,470,32,1936,15,117,14,1092,39,384
0,13000,東京都,2,E,27,業務用機械器具製造業,1873,31872,1034,16475,255,3207,235,3520,22,941,29,1025,29,1588,26,454,23,447,32,252,34,391,33,1290,38,1234,19,254,21,257,10,162,33,375
0,13000,東京都,2,E,28,電子部品・デバイス・電子回路製造業,1038,18401,437,9522,199,1883,172,2587,19,361,15,184,14,87,11,166,16,370,20,928,19,345,28,661,26,445,13,120,18,108,6,316,25,318
0,13000,東京都,2,E,29,電気機械器具製造業,1948,41782,987,25684,321,3218,297,6356,28,1726,45,1186,20,161,28,278,27,221,32,729,28,448,28,503,28,412,16,101,16,223,7,56,40,480
0,13000,東京都,2,E,30,情報通信機械器具製造業,510,21074,202,9830,67,1388,96,4278,6,150,6,629,10,72,18,355,12,78,11,175,10,192,13,803,13,181,12,161,6,580,9,1705,19,497
0,13000,東京都,2,E,31,輸送用機械器具製造業,982,37211,598,27149,146,4776,107,1263,14,630,13,609,11,76,7,38,8,482,13,163,14,147,7,1046,16,495,11,154,6,79,3,41,8,63
0,13000,東京都,2,E,32,その他の製造業,3643,27405,1762,13362,574,3470,582,5120,68,357,68,337,51,401,64,477,52,342,51,257,86,929,55,435,56,659,45,359,37,142,18,283,74,475
0,13000,東京都,1,F,00,電気・ガス・熱供給・水道業,397,21826,83,11213,55,2557,91,3690,4,55,11,213,18,534,18,231,22,320,15,276,14,780,20,311,8,233,8,79,7,80,3,116,20,1138
0,13000,東京都,2,F,33,電気業,125,9953,33,4265,5,508,29,2688,2,41,4,143,1,2,2,16,1,22,6,191,5,682,12,213,2,3,2,15,3,65,2,100,16,999
0,13000,東京都,2,F,34,ガス業,35,7163,20,5644,6,1298,4,111,-,-,-,-,-,-,-,-,1,64,1,12,1,16,-,-,-,-,1,2,-,-,1,16,-,-
0,13000,東京都,2,F,35,熱供給業,87,854,11,130,32,170,32,337,1,4,-,-,1,1,3,59,1,20,1,-,1,9,-,-,1,120,1,-,2,4,-,-,-,-
0,13000,東京都,2,F,36,水道業,150,3856,19,1174,12,581,26,554,1,10,7,70,16,531,13,156,19,214,7,73,7,73,8,98,5,110,4,62,2,11,-,-,4,139
0,13000,東京都,1,G,00,情報通信業,21935,849374,2294,113021,2936,98205,5887,235874,763,28128,820,28993,650,23687,730,25855,734,22847,888,51880,1099,41004,1087,36128,849,38931,923,41975,729,30617,353,13483,1193,18746
0,13000,東京都,2,G,37,通信業,481,62918,13,2583,28,827,145,27578,15,185,20,686,16,557,26,2620,17,521,22,12915,20,1530,34,4330,23,1294,40,5189,19,603,14,999,29,501
0,13000,東京都,2,G,38,放送業,307,22306,45,6018,61,2963,77,6112,9,274,11,508,5,130,14,640,20,1643,8,1127,8,71,15,603,9,1438,5,161,3,33,2,27,15,558
0,13000,東京都,2,G,39,情報サービス業,11050,545183,741,60077,1503,75668,3163,148725,401,22296,449,21776,358,14189,389,14882,377,12167,454,27620,565,32300,547,22507,464,28530,490,24768,372,21482,178,7837,599,10359
0,13000,東京都,2,G,40,インターネット附随サービス業,2325,74618,35,1621,84,2036,519,24065,90,1622,100,1738,80,6292,84,3236,101,3026,128,5853,153,2772,168,4486,122,3850,192,4452,155,4032,85,3306,229,2231
0,13000,東京都,2,G,41,映像・音声・文字情報制作業,7740,143108,1455,42632,1254,16688,1976,29354,248,3751,240,4285,190,2514,217,4477,218,5488,275,4361,351,4175,320,4098,230,3818,195,7381,180,4467,74,1314,317,4305
0,13000,東京都,1,H,00,運輸業，郵便業,15099,442601,4115,136945,3021,71944,4053,88901,525,9874,310,14104,314,25841,285,8765,294,10882,357,8908,338,13336,328,8815,287,9459,242,5755,189,4321,95,1359,346,23392
0,13000,東京都,2,H,42,鉄道業,552,48305,190,11760,193,17031,65,10005,6,334,21,5006,4,61,12,816,4,927,14,1087,6,400,2,93,10,334,4,66,5,92,-,-,16,293
0,13000,東京都,2,H,43,道路旅客運送業,4704,96775,946,50170,1487,8611,1698,18105,90,2329,60,3255,53,1264,57,1782,46,1956,43,457,43,1769,52,1209,25,386,26,1361,17,811,7,91,54,3219
0,13000,東京都,2,H,44,道路貨物運送業,6226,152043,2040,52213,811,22997,1554,39055,312,3035,144,4358,116,2502,128,2862,130,3156,149,3157,160,3948,149,3015,134,4374,106,2548,86,1151,38,494,169,3178
0,13000,東京都,2,H,45,水運業,359,11557,107,3061,37,1508,75,1995,9,137,12,173,16,262,2,84,9,199,16,470,19,1251,11,173,14,1535,9,133,9,388,6,36,8,152
0,13000,東京都,2,H,46,航空運輸業,172,33092,27,1744,26,9826,45,4197,3,173,3,128,3,205,1,5,4,70,18,754,4,73,5,581,3,25,7,49,1,535,5,91,17,14636
0,13000,東京都,2,H,47,倉庫業,967,18132,323,4706,179,3361,159,3004,24,242,13,140,31,599,22,512,30,1115,17,394,21,736,27,626,28,1064,29,504,23,580,10,60,31,489
0,13000,東京都,2,H,48,運輸に附帯するサービス業,2060,61669,480,13143,287,8606,452,12505,79,3599,57,1044,48,925,63,2704,70,3458,98,1896,85,5159,81,3034,72,1733,60,1087,48,764,29,587,51,1425
0,13000,東京都,2,H,49,郵便業（信書便事業を含む）,55,21002,2,148,1,4,2,13,1,21,-,-,43,20023,-,-,1,1,2,693,-,-,1,84,1,8,1,7,-,-,-,-,-,-
0,13000,東京都,1,I,00,卸売業，小売業,150728,1983374,50728,555563,16990,209473,28982,416793,3701,63789,4079,68676,3732,59458,3923,51730,4032,58650,4632,64754,5321,77567,4974,70142,4753,78319,4538,73613,3712,52331,1711,29817,4920,52699
0,13000,東京都,2,I,50,各種商品卸売業,180,24545,65,12918,24,1910,36,573,4,32,3,28,1,2,1,11,2,169,8,108,10,1349,3,2090,3,95,5,5013,8,191,1,3,6,53
0,13000,東京都,2,I,51,繊維・衣服等卸売業,6000,93033,1684,31575,839,13930,1342,14207,170,3238,167,1555,142,1788,167,2042,176,4736,181,2346,237,3092,196,2601,155,2241,185,3405,113,2406,88,1136,158,2735
0,13000,東京都,2,I,52,飲食料品卸売業,8742,142342,3578,52072,1247,22659,1576,24545,182,3256,193,4006,172,4930,201,2632,196,2251,209,3535,214,6956,211,3535,178,3626,161,3239,133,2029,88,1342,203,1729
0,13000,東京都,2,I,53,建築材料，鉱物・金属材料等卸売業,10800,179312,4901,72756,1313,14914,1775,31065,252,5417,246,4196,234,4364,240,4006,225,3536,261,4433,276,5856,207,4449,236,7894,197,3599,169,4799,71,4936,197,3092
0,13000,東京都,2,I,54,機械器具卸売業,14185,365999,4123,96836,1975,42150,3096,76592,356,14568,404,13128,347,12543,355,8306,404,10095,450,9942,487,13090,463,12498,424,14391,429,19259,350,9733,172,8182,350,4686
0,13000,東京都,2,I,55,その他の卸売業,14090,260875,4703,80339,2026,29467,2934,60556,401,10890,349,11210,286,6562,365,5899,330,5233,419,6472,475,8572,391,7121,314,8424,324,5369,231,6191,145,2790,397,5780
0,13000,東京都,2,I,56,各種商品小売業,275,47548,65,23381,20,4192,83,10688,8,159,12,2450,7,728,7,213,10,1136,16,1062,9,271,8,239,14,1510,9,599,2,157,2,455,3,308
0,13000,東京都,2,I,57,織物・衣服・身の回り品小売業,17438,121372,4016,19518,1591,10063,3164,23602,397,3746,612,4915,588,4652,572,4978,526,4129,716,6871,756,5589,805,5709,777,5290,806,6236,679,3812,313,1609,1120,10653
0,13000,東京都,2,I,58,飲食料品小売業,29884,362462,11164,77100,2479,30655,4834,77889,676,10002,727,13140,736,11682,773,11786,818,14376,961,15680,1207,17296,1193,17758,1198,21338,1034,14950,864,11653,308,4141,912,13016
0,13000,東京都,2,I,59,機械器具小売業,9381,73509,3806,23286,1120,6903,1655,15592,216,2523,256,2520,240,2676,266,3049,252,3872,214,1843,270,2750,203,1814,188,1324,198,1325,170,1303,63,455,264,2274
0,13000,東京都,2,I,60,その他の小売業,35069,245423,11777,57079,3716,25013,7411,62657,888,7718,945,7978,876,8160,828,6737,923,7305,977,9404,1146,9880,1080,8832,1069,8392,1023,7940,842,7132,389,3637,1179,7559
0,13000,東京都,2,I,61,無店舗小売業,4552,65818,799,8202,618,7495,1055,18677,149,2235,161,3528,98,1355,144,2052,164,1783,213,2907,230,2848,213,3492,197,3794,165,2657,148,2870,70,1117,128,806
0,13000,東京都,1,J,00,金融業，保険業,10601,410915,2522,114729,1000,27065,2524,103285,309,9096,303,10580,307,13138,292,10411,348,14078,461,17155,389,18433,402,21284,339,11034,341,9815,278,11827,164,3865,622,15120
0,13000,東京都,2,J,62,銀行業,1590,102883,627,46059,92,3567,438,24050,61,3115,15,408,65,4368,25,538,24,1126,32,3015,28,4111,19,6876,28,1347,71,2635,33,845,10,423,22,400
0,13000,東京都,2,J,63,協同組織金融業,1145,29874,653,18883,138,3825,210,3771,8,173,33,577,13,180,6,241,11,559,11,177,15,388,5,344,7,140,13,413,16,157,6,46,-,-
0,13000,東京都,2,J,64,貸金業，クレジットカード業等非預金信用機関,1027,44701,374,4226,108,5028,147,10273,32,1335,27,4119,31,1533,45,4459,29,2026,41,1812,30,1679,38,2591,37,2567,18,724,35,1194,15,638,20,497
0,13000,東京都,2,J,65,金融商品取引業，商品先物取引業,1386,52878,142,14455,93,3158,292,8591,72,2693,72,1249,57,2663,54,1303,93,5782,86,2211,98,3108,81,1879,66,1708,66,1819,47,1085,33,851,34,323
0,13000,東京都,2,J,66,補助的金融業等,419,12421,22,1898,17,241,98,4202,21,266,19,578,14,130,20,621,32,432,27,1476,23,374,39,592,24,658,18,324,13,363,14,160,18,106
0,13000,東京都,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,5030,168082,703,29206,552,11246,1339,52398,115,1514,137,3649,126,4250,142,3249,159,4153,264,8464,195,8773,220,9002,176,4587,155,3900,134,8183,86,1747,527,13761
0,13000,東京都,1,K,00,不動産業，物品賃貸業,55758,350194,21463,105989,12664,56069,9559,61878,1119,10684,1082,9109,773,8211,863,7971,828,6744,1002,10387,1140,11390,1111,10812,907,11898,893,13246,658,12262,307,6545,1389,6999
0,13000,東京都,2,K,68,不動産取引業,11735,93497,2603,21314,1963,13515,2524,18406,354,4045,399,3082,298,2304,333,2151,316,2408,367,2801,412,4010,467,5658,398,3195,403,3308,300,3575,141,1052,457,2673
0,13000,東京都,2,K,69,不動産賃貸業・管理業,41153,196205,18202,67390,10272,34960,6395,34102,673,4834,620,4951,399,3577,423,3027,436,2988,530,5933,621,4995,561,3837,421,7110,391,7328,249,4465,128,3552,832,3156
0,13000,東京都,2,K,70,物品賃貸業,2748,56225,594,13486,414,7474,622,9279,87,1785,63,1076,76,2330,106,2787,75,1341,104,1652,105,2367,83,1317,86,1583,98,2603,107,4157,38,1941,90,1047
0,13000,東京都,1,L,00,学術研究，専門・技術サービス業,41129,488426,6607,92031,6369,48823,10225,119121,1370,22473,1521,18101,1202,17662,1335,19945,1358,11567,1632,21045,1827,21308,1660,20902,1422,25695,1308,15488,1062,12730,518,7143,1713,14392
0,13000,東京都,2,L,71,学術・開発研究機関,994,39949,202,15192,124,3548,231,7281,30,510,31,917,33,1616,26,485,38,1208,41,2587,50,2139,52,762,31,1398,36,858,24,312,12,558,33,578
0,13000,東京都,2,L,72,専門サービス業（他に分類されないもの）,25481,242322,3564,28026,3619,20629,6430,63391,894,15919,1006,11045,774,9250,873,9641,908,6623,1144,12966,1262,11827,1116,12220,912,16189,823,6335,660,5354,327,3925,1169,8982
0,13000,東京都,2,L,73,広告業,2820,65507,408,9146,361,4571,633,20028,99,1403,92,1537,103,2763,102,6157,94,834,107,1570,125,2744,134,4043,116,1901,133,4308,99,1885,51,1350,163,1267
0,13000,東京都,2,L,74,技術サービス業（他に分類されないもの）,11805,140400,2428,39657,2260,20021,2924,28327,346,4640,392,4602,290,4007,331,3657,316,2895,338,3920,390,4598,358,3877,362,6159,316,3987,279,5179,128,1310,347,3564
0,13000,東京都,1,M,00,宿泊業，飲食サービス業,89160,865996,17685,138622,10452,89726,20071,214681,2726,28075,2801,27145,2703,29289,2909,28083,3024,32083,3200,33889,3663,34854,3667,40225,3743,36440,3601,39128,2712,27276,1305,11881,4898,54599
0,13000,東京都,2,M,75,宿泊業,3082,68642,1076,25418,523,9887,600,14344,80,2939,71,1777,68,2118,54,1079,49,643,66,1275,68,841,78,1857,57,770,67,899,63,1502,15,1050,147,2243
0,13000,東京都,2,M,76,飲食店,79601,718040,16155,106018,9241,69693,18110,181862,2463,23309,2545,23192,2438,24826,2590,24430,2774,28765,2893,29576,3344,31116,3133,32690,3343,31944,3251,35164,2394,22711,1181,9956,3746,42788
0,13000,東京都,2,M,77,持ち帰り・配達飲食サービス業,6438,78513,451,7132,685,10032,1359,18443,181,1775,185,2176,197,2345,265,2574,201,2675,240,3033,251,2897,456,5678,341,3711,278,2978,253,3016,108,860,987,9188
0,13000,東京都,1,N,00,生活関連サービス業，娯楽業,46450,332189,13905,79221,6033,40043,9686,74581,1269,10576,1333,12356,1157,9340,1237,9003,1197,9223,1348,9313,1472,12128,1414,15398,1444,12089,1406,10240,1007,7683,549,3603,1993,17392
0,13000,東京都,2,N,78,洗濯・理容・美容・浴場業,32225,135372,11408,37633,4110,15574,6148,28750,803,3892,836,4310,746,4510,815,4727,745,4260,862,3991,953,4534,858,3917,957,4572,909,4293,629,2493,337,1308,1109,6608
0,13000,東京都,2,N,79,その他の生活関連サービス業,6969,75237,1181,13907,835,7958,1783,17415,233,2506,227,2201,216,1948,211,1505,243,2434,258,2037,271,3775,248,3171,246,3992,239,2908,171,1835,126,1140,481,6505
0,13000,東京都,2,N,80,娯楽業,7245,121529,1316,27681,1087,16509,1754,28414,233,4178,270,5845,195,2882,211,2771,209,2529,228,3285,248,3819,307,8306,241,3525,258,3039,205,3341,86,1155,397,4250
0,13000,東京都,1,O,00,教育，学習支援業,18381,348350,4239,169130,2241,23361,4156,65336,547,9491,591,6603,493,5234,569,7431,538,6031,706,9462,652,6739,693,7694,675,11434,638,5661,455,3228,239,3002,949,8513
0,13000,東京都,2,O,81,学校教育,2506,200037,1689,146750,144,6733,281,27173,39,4131,26,1408,30,1134,36,1935,39,1428,42,1510,33,768,25,1602,25,2113,30,617,22,466,19,1772,26,497
0,13000,東京都,2,O,82,その他の教育，学習支援業,15875,148313,2550,22380,2097,16628,3875,38163,508,5360,565,5195,463,4100,533,5496,499,4603,664,7952,619,5971,668,6092,650,9321,608,5044,433,2762,220,1230,923,8016
0,13000,東京都,1,P,00,医療，福祉,48461,802679,6771,224333,5697,71690,12372,195974,1775,31653,1937,25532,1827,25048,1650,20687,1800,26296,1981,31065,2279,25778,2145,30239,2237,28093,2055,24604,1475,17444,775,7652,1685,16591
0,13000,東京都,2,P,83,医療業,32631,449931,5371,173530,4923,48507,8613,91724,1132,17840,1159,11770,1202,11532,1132,10379,1091,13491,1111,11636,1344,10589,1127,11682,1213,10851,1162,10554,837,7752,441,2890,773,5204
0,13000,東京都,2,P,84,保健衛生,382,11062,65,3748,46,1139,87,2610,11,216,18,186,21,391,13,470,17,731,19,581,11,88,20,507,10,69,10,125,11,97,3,11,20,93
0,13000,東京都,2,P,85,社会保険・社会福祉・介護事業,15406,341209,1334,47053,727,22015,3667,101580,632,13597,760,13576,602,13108,502,9813,692,12074,847,18793,923,15090,997,18041,1014,17173,879,13854,619,9531,330,4730,881,11181
0,13000,東京都,1,Q,00,複合サービス事業,1720,33114,106,998,52,1487,80,1449,6,25,2,4,1383,28087,13,72,7,57,9,125,10,140,12,237,7,65,11,111,12,156,10,101,-,-
0,13000,東京都,2,Q,86,郵便局,1463,28801,10,52,2,3,2,14,1,7,1,2,1378,28057,7,52,6,55,8,101,4,33,8,59,6,53,10,96,10,116,10,101,-,-
0,13000,東京都,2,Q,87,協同組合（他に分類されないもの）,257,4313,96,946,50,1484,78,1435,5,18,1,2,5,30,6,20,1,2,1,24,6,107,4,178,1,12,1,15,2,40,-,-,-,-
0,13000,東京都,1,R,00,サービス業（他に分類されないもの）,37724,1024147,12283,201087,4590,116668,7616,269510,1011,26313,1025,29321,881,29089,899,25521,954,57759,1096,28042,1244,46626,1341,38579,1091,42803,1068,35848,762,33532,392,12696,1471,30753
0,13000,東京都,2,R,88,廃棄物処理業,1243,24984,359,10378,205,3121,318,5785,32,541,33,308,34,543,30,729,29,977,34,661,16,91,39,461,26,319,22,151,15,218,7,173,44,528
0,13000,東京都,2,R,89,自動車整備業,2434,13837,1225,6779,378,2116,418,2438,37,188,46,323,34,195,33,119,40,148,33,151,48,369,27,217,31,164,21,74,19,153,6,24,38,379
0,13000,東京都,2,R,90,機械等修理業（別掲を除く）,3043,44677,764,9244,429,5713,670,12280,93,591,86,1010,59,665,89,1714,70,1033,90,1288,102,1227,110,2151,105,1836,106,842,65,1128,38,982,167,2973
0,13000,東京都,2,R,91,職業紹介・労働者派遣業,3019,268184,276,17489,266,20323,735,82499,119,7932,138,10702,89,7572,113,6813,116,31784,129,9122,151,19537,149,6741,159,9718,172,12265,162,15512,54,5775,191,4400
0,13000,東京都,2,R,92,その他の事業サービス業,15477,582423,2547,110426,2304,76913,3714,151189,488,15181,502,15364,503,18940,465,14444,475,21976,502,14902,622,23306,749,26857,565,29334,581,21395,401,15727,217,4946,842,21523
0,13000,東京都,2,R,93,政治・経済・文化団体,6868,58453,2477,23030,685,5847,1446,13208,206,1703,177,1058,144,1098,144,1409,202,1634,277,1662,276,1921,243,1909,178,1121,136,843,86,715,58,704,133,591
0,13000,東京都,2,R,94,宗教,5142,24443,4508,21535,237,1237,225,1067,24,69,15,37,12,24,12,57,14,57,12,29,13,52,10,102,5,24,12,33,6,13,4,20,33,87
0,13000,東京都,2,R,95,その他のサービス業,351,4837,78,953,68,1045,67,914,9,64,27,516,6,52,8,223,8,150,18,224,12,94,8,79,13,133,13,209,3,19,4,50,9,112
1,13100,区部,0,A～R,00,全産業（Ｓ公務を除く）,494337,7550364,148319,1980345,66453,784767,100318,1681868,13174,232690,13504,233365,12778,244752,12607,198410,12820,239508,15054,273200,17072,298693,16514,288946,15141,293455,14626,260311,11160,202391,5528,97828,19269,239835
1,13100,区部,1,A,00,農業，林業,223,1764,58,509,48,412,40,444,10,35,3,7,4,18,6,18,8,95,9,57,8,25,7,39,3,6,3,16,5,28,2,23,9,32
1,13100,区部,2,A,01,農業,211,1705,52,489,48,412,40,444,10,35,3,7,2,9,6,18,7,92,7,31,8,25,7,39,3,6,3,16,4,27,2,23,9,32
1,13100,区部,2,A,02,林業,12,59,6,20,-,-,-,-,-,-,-,-,2,9,-,-,1,3,2,26,-,-,-,-,-,-,-,-,1,1,-,-,-,-
