地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13114,中野区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,11,5000人以上,1,293,8376,-,-,-,1,-,1,293,8376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,293,8376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13114,中野区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,12,（再掲）5人以下,7484,7625,19939,4174,4196,9078,3310,3153,157,3429,10861,222,208,14,230,638,1329,1284,45,1362,3968,330,314,16,342,1068,1141,1083,58,1181,4134,72,66,6,77,287,42,35,7,62,155,7,7,-,7,31,-,-,-,-,-,-,-,-,-,-,1,1,-,1,20,2873,2752,121,2960,9210,3109,2970,139,3207,10144,3140,2994,146,3258,10268,3143,2997,146,3261,10281
4,13114,中野区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,13,（再掲）20人以下,8562,8955,32834,4427,4458,11639,4135,3765,370,4497,21195,271,248,23,286,1209,1523,1435,88,1608,6318,397,359,38,445,1841,1528,1373,155,1674,9122,125,100,25,154,1048,69,54,15,98,514,10,10,-,10,68,-,-,-,-,-,-,-,-,-,-,1,1,-,1,20,3467,3200,267,3731,16587,3868,3538,330,4191,19717,3919,3575,344,4271,20096,3923,3579,344,4275,20120
4,13114,中野区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,14,（再掲）50人以下,8830,9578,42274,4435,4467,11861,4395,3879,516,5111,30413,278,253,25,301,1468,1563,1454,109,1702,7557,414,368,46,482,2422,1657,1432,225,1981,13704,157,110,47,220,2362,92,61,31,168,1367,15,11,4,20,245,3,1,2,9,105,-,-,-,-,-,1,1,-,1,20,3618,3273,345,4080,21699,4104,3644,460,4731,28115,4169,3685,484,4863,28999,4176,3689,487,4874,29125
4,13114,中野区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,15,（再掲）100人以下,8939,9995,51283,4435,4467,11861,4504,3913,591,5528,39422,280,254,26,309,1614,1569,1458,111,1731,7987,415,368,47,484,2480,1701,1447,254,2127,17720,176,113,63,313,3849,109,67,42,235,2676,23,13,10,52,876,10,2,8,38,663,2,1,1,4,161,1,1,-,1,20,3650,3286,364,4187,24698,4181,3669,512,5031,34616,4262,3716,546,5227,36727,4274,3720,554,5253,37295
4,13114,中野区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,16,（再掲）200人以下,8990,10364,58525,4435,4467,11861,4555,3926,629,5897,46664,281,254,27,319,1724,1571,1458,113,1784,8239,415,368,47,484,2480,1718,1454,264,2170,20064,186,115,71,404,5377,122,68,54,357,4480,26,15,11,62,1352,14,3,11,69,1257,3,1,2,13,295,1,1,-,1,20,3665,3290,375,4283,26758,4217,3679,538,5292,39711,4306,3726,580,5554,42958,4320,3732,588,5582,43809
4,13114,中野区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,17,（再掲）300人以下,9015,10691,64612,4435,4467,11861,4580,3929,651,6224,52751,281,254,27,319,1724,1571,1458,113,1784,8239,415,368,47,484,2480,1723,1456,267,2209,21222,190,115,75,469,6421,129,69,60,467,6137,30,15,15,121,2338,17,3,14,119,2014,3,1,2,13,295,3,1,2,5,505,3667,3290,377,4287,27232,4228,3682,546,5456,42406,4322,3729,593,5768,46817,4341,3735,606,5865,48890
4,13114,中野区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,18,（再掲）900人以下,9052,11358,83238,4435,4467,11861,4617,3931,686,6891,71377,281,254,27,319,1724,1571,1458,113,1784,8239,415,368,47,484,2480,1727,1456,271,2378,23190,192,115,77,481,7388,137,71,66,589,9636,41,15,26,337,8300,23,3,20,188,4896,8,1,7,76,3010,4,1,3,21,1138,3670,3290,380,4437,28846,4240,3684,556,5681,47914,4342,3731,611,6191,56315,4366,3737,629,6384,61286
4,13114,中野区,1,A,00,000,農業，林業,0,00,全ての規模,3,4,14,-,-,-,3,2,1,4,14,-,-,-,-,-,3,2,1,4,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14
4,13114,中野区,1,A,00,000,農業，林業,1,01,0～4人,2,3,7,-,-,-,2,1,1,3,7,-,-,-,-,-,2,1,1,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,3,7,2,1,1,3,7,2,1,1,3,7,2,1,1,3,7
4,13114,中野区,1,A,00,000,農業，林業,1,02,5～9人,1,1,7,-,-,-,1,1,-,1,7,-,-,-,-,-,1,1,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,7,1,1,-,1,7,1,1,-,1,7,1,1,-,1,7
4,13114,中野区,1,A,00,000,農業，林業,1,03,10～19人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13114,中野区,1,A,00,000,農業，林業,1,04,20～29人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13114,中野区,1,A,00,000,農業，林業,1,05,30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13114,中野区,1,A,00,000,農業，林業,1,06,50～99人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13114,中野区,1,A,00,000,農業，林業,1,07,100～299人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13114,中野区,1,A,00,000,農業，林業,1,08,300～999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13114,中野区,1,A,00,000,農業，林業,1,09,1000人～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13114,中野区,1,A,00,000,農業，林業,1,10,2000人～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13114,中野区,1,A,00,000,農業，林業,1,11,5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13114,中野区,1,A,00,000,農業，林業,1,12,（再掲）5人以下,3,4,14,-,-,-,3,2,1,4,14,-,-,-,-,-,3,2,1,4,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14
4,13114,中野区,1,A,00,000,農業，林業,1,13,（再掲）20人以下,3,4,14,-,-,-,3,2,1,4,14,-,-,-,-,-,3,2,1,4,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14
4,13114,中野区,1,A,00,000,農業，林業,1,14,（再掲）50人以下,3,4,14,-,-,-,3,2,1,4,14,-,-,-,-,-,3,2,1,4,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14
4,13114,中野区,1,A,00,000,農業，林業,1,15,（再掲）100人以下,3,4,14,-,-,-,3,2,1,4,14,-,-,-,-,-,3,2,1,4,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14
4,13114,中野区,1,A,00,000,農業，林業,1,16,（再掲）200人以下,3,4,14,-,-,-,3,2,1,4,14,-,-,-,-,-,3,2,1,4,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14
4,13114,中野区,1,A,00,000,農業，林業,1,17,（再掲）300人以下,3,4,14,-,-,-,3,2,1,4,14,-,-,-,-,-,3,2,1,4,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14
4,13114,中野区,1,A,00,000,農業，林業,1,18,（再掲）900人以下,3,4,14,-,-,-,3,2,1,4,14,-,-,-,-,-,3,2,1,4,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14
4,13114,中野区,2,A,01,000,農業,0,00,全ての規模,3,4,14,-,-,-,3,2,1,4,14,-,-,-,-,-,3,2,1,4,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14,3,2,1,4,14
4,13114,中野区,2,A,01,000,農業,1,01,0～4人,2,3,7,-,-,-,2,1,1,3,7,-,-,-,-,-,2,1,1,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,3,7,2,1,1,3,7,2,1,1,3,7,2,1,1,3,7
4,13114,中野区,2,A,01,000,農業,1,02,5～9人,1,1,7,-,-,-,1,1,-,1,7,-,-,-,-,-,1,1,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,7,1,1,-,1,7,1,1,-,1,7,1,1,-,1,7
