地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13206,府中市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,12,（再掲）5人以下,3794,3856,10849,2076,2082,4811,1718,1641,77,1774,6038,134,128,6,134,367,817,787,30,842,2726,201,193,8,207,691,470,443,27,493,1897,21,20,1,21,89,12,10,2,12,47,3,2,1,3,7,-,-,-,-,-,2,1,1,3,6,-,-,-,-,-,1563,1493,70,1616,5415,1651,1577,74,1705,5803,1656,1582,74,1710,5821,1658,1583,75,1712,5824
4,13206,府中市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,13,（再掲）20人以下,4495,4695,19372,2263,2278,6787,2232,2028,204,2417,12585,168,154,14,176,769,965,897,68,1029,4571,247,228,19,262,1200,680,603,77,753,4692,50,37,13,63,506,27,22,5,35,256,3,2,1,3,7,-,-,-,-,-,2,1,1,3,6,-,-,-,-,-,1941,1778,163,2089,10140,2124,1930,194,2298,11863,2138,1942,196,2319,11998,2140,1943,197,2321,12001
4,13206,府中市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,14,（再掲）50人以下,4671,5067,25546,2270,2286,6983,2401,2115,286,2781,18563,176,159,17,193,1022,1010,920,90,1135,6025,256,232,24,287,1538,746,638,108,883,7098,75,47,28,123,1472,32,24,8,47,445,7,5,2,8,149,2,1,1,4,56,2,1,1,3,6,-,-,-,-,-,2040,1828,212,2318,13360,2278,2007,271,2641,17324,2300,2024,276,2674,17746,2302,2025,277,2676,17749
4,13206,府中市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,15,（再掲）100人以下,4740,5314,30636,2270,2286,6983,2470,2138,332,3028,23653,177,160,17,194,1083,1017,922,95,1166,6521,258,233,25,292,1696,772,647,125,980,9000,91,56,35,173,2623,45,25,20,97,1453,10,5,5,15,390,3,1,2,10,129,2,1,1,3,6,-,-,-,-,-,2066,1838,228,2419,15235,2335,2030,305,2852,21461,2366,2047,319,2910,22599,2370,2048,322,2917,22766
4,13206,府中市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,16,（再掲）200人以下,4772,5498,35220,2270,2286,6983,2502,2147,355,3212,28237,178,160,18,198,1220,1018,922,96,1173,6716,258,233,25,292,1696,784,652,132,1042,10667,96,58,38,193,3367,51,27,24,151,2321,14,5,9,27,954,3,1,2,10,129,3,1,2,13,190,-,-,-,-,-,2077,1843,234,2464,16836,2357,2039,318,2956,24604,2393,2056,337,3065,26473,2399,2057,342,3076,26941
4,13206,府中市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,17,（再掲）300人以下,4787,5574,38925,2270,2286,6983,2517,2149,368,3288,31942,178,160,18,198,1220,1018,922,96,1173,6716,258,233,25,292,1696,788,653,135,1058,11604,97,58,39,200,3604,55,27,28,183,3326,20,6,14,48,2480,3,1,2,10,129,3,1,2,13,190,-,-,-,-,-,2079,1844,235,2473,17266,2363,2040,323,2987,25992,2407,2058,349,3138,29913,2414,2059,355,3152,30646
4,13206,府中市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,18,（再掲）900人以下,4812,5825,52202,2270,2286,6983,2542,2151,391,3539,45219,178,160,18,198,1220,1018,922,96,1173,6716,259,233,26,301,2399,792,654,138,1073,13218,99,58,41,239,4658,62,28,34,262,6695,26,6,20,95,6305,7,1,6,66,2223,4,1,3,19,808,-,-,-,-,-,2083,1845,238,2494,19092,2371,2041,330,3053,29999,2425,2060,365,3315,39331,2435,2061,374,3357,41551
4,13206,府中市,1,A,00,000,農業，林業,0,00,全ての規模,11,13,200,-,-,-,11,9,2,13,200,1,1,-,1,8,3,1,2,5,43,2,2,-,2,20,3,3,-,3,71,1,1,-,1,55,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,6,2,10,87,10,8,2,12,197,11,9,2,13,200,11,9,2,13,200
4,13206,府中市,1,A,00,000,農業，林業,1,01,0～4人,4,5,38,-,-,-,4,3,1,5,38,-,-,-,-,-,2,1,1,3,29,1,1,-,1,6,-,-,-,-,-,-,-,-,-,-,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,4,35,3,2,1,4,35,4,3,1,5,38,4,3,1,5,38
4,13206,府中市,1,A,00,000,農業，林業,1,02,5～9人,5,6,52,-,-,-,5,4,1,6,52,1,1,-,1,8,1,-,1,2,14,1,1,-,1,14,2,2,-,2,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,4,1,6,52,5,4,1,6,52,5,4,1,6,52,5,4,1,6,52
4,13206,府中市,1,A,00,000,農業，林業,1,03,10～19人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,1,A,00,000,農業，林業,1,04,20～29人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,1,A,00,000,農業，林業,1,05,30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,1,A,00,000,農業，林業,1,06,50～99人,2,2,110,-,-,-,2,2,-,2,110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,55,1,1,-,1,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,110,2,2,-,2,110,2,2,-,2,110
4,13206,府中市,1,A,00,000,農業，林業,1,07,100～299人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,1,A,00,000,農業，林業,1,08,300～999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,1,A,00,000,農業，林業,1,09,1000人～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,1,A,00,000,農業，林業,1,10,2000人～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,1,A,00,000,農業，林業,1,11,5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13206,府中市,1,A,00,000,農業，林業,1,12,（再掲）5人以下,5,6,43,-,-,-,5,4,1,6,43,-,-,-,-,-,2,1,1,3,29,1,1,-,1,6,1,1,-,1,5,-,-,-,-,-,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,3,1,5,40,4,3,1,5,40,5,4,1,6,43,5,4,1,6,43
4,13206,府中市,1,A,00,000,農業，林業,1,13,（再掲）20人以下,9,11,90,-,-,-,9,7,2,11,90,1,1,-,1,8,3,1,2,5,43,2,2,-,2,20,2,2,-,2,16,-,-,-,-,-,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,6,2,10,87,8,6,2,10,87,9,7,2,11,90,9,7,2,11,90
4,13206,府中市,1,A,00,000,農業，林業,1,14,（再掲）50人以下,9,11,90,-,-,-,9,7,2,11,90,1,1,-,1,8,3,1,2,5,43,2,2,-,2,20,2,2,-,2,16,-,-,-,-,-,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,6,2,10,87,8,6,2,10,87,9,7,2,11,90,9,7,2,11,90
4,13206,府中市,1,A,00,000,農業，林業,1,15,（再掲）100人以下,11,13,200,-,-,-,11,9,2,13,200,1,1,-,1,8,3,1,2,5,43,2,2,-,2,20,3,3,-,3,71,1,1,-,1,55,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,6,2,10,87,10,8,2,12,197,11,9,2,13,200,11,9,2,13,200
4,13206,府中市,1,A,00,000,農業，林業,1,16,（再掲）200人以下,11,13,200,-,-,-,11,9,2,13,200,1,1,-,1,8,3,1,2,5,43,2,2,-,2,20,3,3,-,3,71,1,1,-,1,55,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,6,2,10,87,10,8,2,12,197,11,9,2,13,200,11,9,2,13,200
4,13206,府中市,1,A,00,000,農業，林業,1,17,（再掲）300人以下,11,13,200,-,-,-,11,9,2,13,200,1,1,-,1,8,3,1,2,5,43,2,2,-,2,20,3,3,-,3,71,1,1,-,1,55,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,6,2,10,87,10,8,2,12,197,11,9,2,13,200,11,9,2,13,200
4,13206,府中市,1,A,00,000,農業，林業,1,18,（再掲）900人以下,11,13,200,-,-,-,11,9,2,13,200,1,1,-,1,8,3,1,2,5,43,2,2,-,2,20,3,3,-,3,71,1,1,-,1,55,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,6,2,10,87,10,8,2,12,197,11,9,2,13,200,11,9,2,13,200
4,13206,府中市,2,A,01,000,農業,0,00,全ての規模,10,12,192,-,-,-,10,8,2,12,192,-,-,-,-,-,3,1,2,5,43,2,2,-,2,20,3,3,-,3,71,1,1,-,1,55,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,5,2,9,79,9,7,2,11,189,10,8,2,12,192,10,8,2,12,192
4,13206,府中市,2,A,01,000,農業,1,01,0～4人,4,5,38,-,-,-,4,3,1,5,38,-,-,-,-,-,2,1,1,3,29,1,1,-,1,6,-,-,-,-,-,-,-,-,-,-,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,4,35,3,2,1,4,35,4,3,1,5,38,4,3,1,5,38
4,13206,府中市,2,A,01,000,農業,1,02,5～9人,4,5,44,-,-,-,4,3,1,5,44,-,-,-,-,-,1,-,1,2,14,1,1,-,1,14,2,2,-,2,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,3,1,5,44,4,3,1,5,44,4,3,1,5,44,4,3,1,5,44
