事業所規模,産業,和暦年,西暦年,年平均・月,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,TL 調査産業計,平成27,2015,9月,7264953,4337032,2927921,144698,71361,73337,138579,70403,68176,7271072,4337990,2933082,24.4,14,39.6
５人以上,TL 調査産業計,平成27,2015,10月,7266724,4340372,2926352,179334,98695,80639,157341,87818,69523,7288717,4351249,2937468,24.5,14.3,39.6
５人以上,TL 調査産業計,平成27,2015,11月,7288718,4353995,2934723,132285,64878,67407,126436,62190,64246,7294567,4356683,2937884,24.7,14.4,39.9
５人以上,TL 調査産業計,平成27,2015,12月,7310475,4353020,2957455,107272,53105,54167,117269,61843,55426,7300478,4344282,2956196,24.9,14.5,40.2
５人以上,C 鉱業，採石業，砂利採取業,平成22,2010,年平均,2099,1650,449,42,37,5,34,31,3,2107,1656,451,0.3,0.2,0.4
５人以上,C 鉱業，採石業，砂利採取業,平成23,2011,年平均,2217,1732,485,37,30,7,29,25,4,2225,1737,488,0.4,0.5,0.1
５人以上,C 鉱業，採石業，砂利採取業,平成24,2012,年平均,1834,1487,347,37,33,4,33,30,3,1838,1490,348,1.1,0.9,1.5
５人以上,C 鉱業，採石業，砂利採取業,平成25,2013,年平均,1727,1384,343,27,22,5,24,21,3,1730,1385,345,2.4,2.2,3.4
５人以上,C 鉱業，採石業，砂利採取業,平成26,2014,年平均,1906,1501,405,36,30,7,29,25,4,1913,1506,408,2.7,2.6,3
５人以上,C 鉱業，採石業，砂利採取業,平成27,2015,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,C 鉱業，採石業，砂利採取業,平成27,2015,1月,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,C 鉱業，採石業，砂利採取業,平成27,2015,2月,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,C 鉱業，採石業，砂利採取業,平成27,2015,3月,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,C 鉱業，採石業，砂利採取業,平成27,2015,4月,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,C 鉱業，採石業，砂利採取業,平成27,2015,5月,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,C 鉱業，採石業，砂利採取業,平成27,2015,6月,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,C 鉱業，採石業，砂利採取業,平成27,2015,7月,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,C 鉱業，採石業，砂利採取業,平成27,2015,8月,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,C 鉱業，採石業，砂利採取業,平成27,2015,9月,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,C 鉱業，採石業，砂利採取業,平成27,2015,10月,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,C 鉱業，採石業，砂利採取業,平成27,2015,11月,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,C 鉱業，採石業，砂利採取業,平成27,2015,12月,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,D 建設業,平成22,2010,年平均,322947,272995,49952,3962,3250,712,4546,3637,908,322363,272608,49756,3.5,1.4,15.2
５人以上,D 建設業,平成23,2011,年平均,314631,267859,46773,3191,2759,432,3722,3083,639,314100,267535,46566,2.8,1.1,12.7
５人以上,D 建設業,平成24,2012,年平均,338489,283953,54536,4396,3720,675,4158,3528,629,338727,284145,54582,3,1.5,10.6
５人以上,D 建設業,平成25,2013,年平均,341231,290602,50629,4151,3428,722,4294,3635,659,341088,290395,50692,3.1,2,9.8
５人以上,D 建設業,平成26,2014,年平均,341583,290887,50696,4266,3410,856,4045,3311,734,341804,290986,50818,4.2,2.8,12
５人以上,D 建設業,平成27,2015,年平均,343131,290878,52253,4402,3604,798,4007,3301,705,343526,291181,52346,2.5,1.1,10.1
５人以上,D 建設業,平成27,2015,1月,339886,287032,52854,4014,3566,448,2294,1829,465,341606,288769,52837,2.5,1.2,9.9
５人以上,D 建設業,平成27,2015,2月,341606,288815,52791,2551,1827,724,4074,3751,323,340083,286891,53192,2.5,1.2,9.8
５人以上,D 建設業,平成27,2015,3月,340083,289647,50436,2496,2147,349,4569,3253,1316,338010,288541,49469,2.4,1.1,9.9
５人以上,D 建設業,平成27,2015,4月,338010,288472,49538,14709,11849,2860,8675,7574,1101,344044,292747,51297,2.3,1,9.8
５人以上,D 建設業,平成27,2015,5月,344044,293109,50935,4001,2674,1327,4516,3837,679,343529,291946,51583,2.4,1,10
５人以上,D 建設業,平成27,2015,6月,343529,288905,54624,3268,2871,397,3391,3171,220,343406,288605,54801,2.3,1.1,8.9
５人以上,D 建設業,平成27,2015,7月,343406,288512,54894,3329,2615,714,3538,2453,1085,343197,288674,54523,2.4,1,10
５人以上,D 建設業,平成27,2015,8月,343197,290285,52912,5562,4789,773,2896,1847,1049,345863,293227,52636,2.5,1.2,10
５人以上,D 建設業,平成27,2015,9月,345863,293638,52225,4284,3704,580,3965,3281,684,346182,294061,52121,2.5,1.1,10.4
５人以上,D 建設業,平成27,2015,10月,346182,294243,51939,3500,2720,780,3605,3454,151,346077,293509,52568,2.6,1.1,10.8
５人以上,D 建設業,平成27,2015,11月,346077,293633,52444,2352,2085,267,2743,1835,908,345686,293883,51803,2.6,1.2,10.6
５人以上,D 建設業,平成27,2015,12月,345686,294246,51440,2760,2404,356,3814,3330,484,344632,293320,51312,2.5,1.1,10.5
５人以上,E 製造業,平成22,2010,年平均,683884,513538,170346,9258,6904,2354,9896,7366,2530,683246,513076,170170,6.7,2.9,18.3
５人以上,E 製造業,平成23,2011,年平均,679002,509471,169531,8646,6138,2507,9128,6776,2352,678520,508833,169686,7.3,3.2,19.5
５人以上,E 製造業,平成24,2012,年平均,711528,532598,178930,9110,6241,2869,9093,6615,2478,711545,532224,179321,6.9,2.6,19.9
５人以上,E 製造業,平成25,2013,年平均,702095,524058,178037,8195,6013,2181,9077,6648,2429,701213,523423,177789,6.9,2.7,19.1
５人以上,E 製造業,平成26,2014,年平均,694729,512298,182431,8352,5569,2783,8343,5889,2454,694738,511978,182760,7,2.6,19.3
５人以上,E 製造業,平成27,2015,年平均,653522,474653,178869,8606,5620,2986,8744,6144,2600,653384,474129,179255,8,2.5,22.7
５人以上,E 製造業,平成27,2015,1月,672202,491937,180265,5834,3211,2623,7490,4687,2803,670546,490461,180085,8,2.6,22.6
５人以上,E 製造業,平成27,2015,2月,668126,487163,180963,5158,3370,1788,8019,5062,2957,665265,485471,179794,8.1,2.7,22.9
５人以上,E 製造業,平成27,2015,3月,652633,474335,178298,5532,3613,1919,6259,4201,2058,651906,473747,178159,8.2,2.8,22.6
５人以上,E 製造業,平成27,2015,4月,631886,458987,172899,28741,19736,9005,20286,15820,4466,640341,462903,177438,8.1,2.5,23
５人以上,E 製造業,平成27,2015,5月,639302,461106,178196,12492,8445,4047,12022,8226,3796,639772,461325,178447,8,2.4,22.6
５人以上,E 製造業,平成27,2015,6月,651328,470354,180974,5650,3818,1832,7385,4910,2475,649593,469262,180331,7.6,2.3,21.4
５人以上,E 製造業,平成27,2015,7月,661807,482892,178915,6851,4531,2320,10257,7980,2277,658401,479443,178958,7.6,2.2,21.8
５人以上,E 製造業,平成27,2015,8月,661584,481208,180376,5295,3469,1826,6080,4129,1951,660799,480548,180251,8.2,2.6,23
５人以上,E 製造業,平成27,2015,9月,645384,467520,177864,5638,3600,2038,5125,3429,1696,645897,467691,178206,7.8,2.3,22.3
５人以上,E 製造業,平成27,2015,10月,646005,466643,179362,10867,7868,2999,8910,6603,2307,647962,467908,180054,7.9,2.2,22.5
５人以上,E 製造業,平成27,2015,11月,647963,472353,175610,4705,2287,2418,4531,2872,1659,648137,471768,176369,8.1,2.3,23.7
５人以上,E 製造業,平成27,2015,12月,664045,481335,182710,6511,3492,3019,8568,5811,2757,661988,479016,182972,8.5,2.7,23.7
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,34557,29964,4593,607,523,84,619,557,62,34545,29930,4615,2.4,2.1,3.9
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,34857,30172,4685,658,562,96,734,625,109,34781,30109,4672,3.2,2.5,7.6
５人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,34541,30199,4341,334,306,28,428,384,44,34447,30121,4325,9.3,7.3,22.5
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,26504,23022,3481,320,283,37,1284,1113,171,25540,22192,3347,6.5,5.3,14.9
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,22246,19721,2524,308,280,27,375,349,26,22179,19652,2525,11.3,11.1,12.5
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,18540,15169,3371,288,216,72,318,263,54,18510,15122,3389,4.4,5.2,0.9
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,1月,21649,18057,3592,18,12,6,152,152,0,21515,17917,3598,7.8,9.2,0.9
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,2月,21515,17917,3598,21,17,4,215,215,0,21321,17719,3602,7.8,9.3,0.9
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,3月,21321,17718,3603,23,19,4,57,47,10,21287,17690,3597,7.8,9.2,0.9
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,4月,21287,17690,3597,2657,2012,645,1892,1444,448,22052,18258,3794,6.9,8.1,0.8
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,5月,22052,18258,3794,178,62,116,438,396,42,21792,17924,3868,6.9,8.3,0.8
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,6月,21792,17925,3867,10,10,0,113,100,13,21689,17835,3854,7,8.3,0.8
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,7月,18694,14970,3724,294,269,25,536,477,59,18452,14762,3690,1.2,1.3,0.8
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,8月,13996,11244,2752,73,65,8,77,70,7,13992,11239,2753,1.6,1.8,1
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,9月,18448,14760,3688,44,28,16,38,25,13,18454,14763,3691,1.2,1.3,0.8
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,10月,13998,11249,2749,65,27,38,150,123,27,13913,11153,2760,1.6,1.8,1
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,11月,13913,11152,2761,17,17,0,110,81,29,13820,11088,2732,1.6,1.7,1
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,12月,13820,11089,2731,54,52,2,32,30,2,13842,11111,2731,1.6,1.7,1
５人以上,G 情報通信業,平成22,2010,年平均,726191,528769,197422,9484,6302,3182,9333,5967,3366,726342,529104,197238,3,0.9,8.6
５人以上,G 情報通信業,平成23,2011,年平均,729528,539013,190515,9416,6258,3158,9599,6547,3052,729345,538724,190621,2.9,1.1,8
５人以上,G 情報通信業,平成24,2012,年平均,753493,570236,183256,9021,5735,3286,9743,6389,3354,752771,569582,183188,3.5,1.8,8.9
５人以上,G 情報通信業,平成25,2013,年平均,745894,566348,179546,8616,5571,3045,9125,5850,3275,745385,566069,179316,3.3,1.9,7.7
５人以上,G 情報通信業,平成26,2014,年平均,757876,571978,185898,10343,6515,3827,8048,5368,2680,760171,573125,187045,3,1.4,7.7
５人以上,G 情報通信業,平成27,2015,年平均,767059,572079,194980,12339,8207,4132,12259,8292,3967,767139,571994,195145,4.1,1.7,11
５人以上,G 情報通信業,平成27,2015,1月,766850,572515,194335,8206,6007,2199,9457,6631,2826,765599,571891,193708,5.1,2.4,12.9
５人以上,G 情報通信業,平成27,2015,2月,765599,568028,197571,7369,3704,3665,6978,5048,1930,765990,566684,199306,5.5,2.4,14.2
５人以上,G 情報通信業,平成27,2015,3月,765990,566788,199202,8886,5508,3378,12401,7964,4437,762475,564332,198143,5.4,2.4,14.2
５人以上,G 情報通信業,平成27,2015,4月,762475,573734,188741,44596,30948,13648,27642,20919,6723,779429,583763,195666,5,2.2,13.4
５人以上,G 情報通信業,平成27,2015,5月,779429,581436,197993,13577,8447,5130,28157,17415,10742,764849,572468,192381,3.9,1.7,10.3
５人以上,G 情報通信業,平成27,2015,6月,764849,573812,191037,9357,5919,3438,8601,5890,2711,765605,573841,191764,3.5,1.5,9.5
５人以上,G 情報通信業,平成27,2015,7月,765605,562556,203049,12794,9555,3239,12044,8702,3342,766355,563409,202946,3.7,1.4,10
５人以上,G 情報通信業,平成27,2015,8月,766355,572403,193952,10434,8204,2230,10563,5919,4644,766226,574688,191538,3.2,1.2,8.9
５人以上,G 情報通信業,平成27,2015,9月,766226,578492,187734,6725,3231,3494,6725,5170,1555,766226,576553,189673,3.7,1.5,10.3
５人以上,G 情報通信業,平成27,2015,10月,766226,572167,194059,12372,8581,3791,12101,8628,3473,766497,572120,194377,3.6,1.4,10.1
５人以上,G 情報通信業,平成27,2015,11月,766497,572490,194007,7727,4496,3231,5617,3324,2293,768607,573662,194945,3.4,1.4,9.5
５人以上,G 情報通信業,平成27,2015,12月,768607,570527,198080,6023,3880,2143,6820,3894,2926,767810,570513,197297,3.3,1.2,9.2
５人以上,"H 運輸業,郵便業",平成22,2010,年平均,367171,299434,67738,6962,4816,2146,7172,5053,2119,366961,299197,67765,10.7,8.3,20.9
５人以上,"H 運輸業,郵便業",平成23,2011,年平均,370092,299829,70263,6437,4533,1904,6142,4202,1940,370387,300160,70227,11.4,8.3,24.6
５人以上,"H 運輸業,郵便業",平成24,2012,年平均,451139,372360,78778,6791,4963,1828,7856,6011,1846,450074,371312,78760,15.2,10.9,35.2
５人以上,"H 運輸業,郵便業",平成25,2013,年平均,446951,365768,81182,7422,5531,1891,7333,5557,1776,447040,365742,81297,16.1,12.1,34.1
５人以上,"H 運輸業,郵便業",平成26,2014,年平均,446201,357950,88251,7555,4989,2566,7091,5264,1827,446665,357675,88990,18.4,13.7,37.2
５人以上,"H 運輸業,郵便業",平成27,2015,年平均,453352,357749,95603,8620,5993,2628,8126,6006,2121,453846,357736,96110,12.7,9.9,23.1
５人以上,"H 運輸業,郵便業",平成27,2015,1月,450732,358282,92450,3433,2271,1162,3474,2173,1301,450691,358380,92311,11.9,9.2,22.5
５人以上,"H 運輸業,郵便業",平成27,2015,2月,450691,360404,90287,5620,3023,2597,5785,4372,1413,450526,359055,91471,12.1,9.5,22.6
５人以上,"H 運輸業,郵便業",平成27,2015,3月,450526,357022,93504,6552,3627,2925,8450,5548,2902,448628,355101,93527,12.6,10,22.4
５人以上,"H 運輸業,郵便業",平成27,2015,4月,448628,356681,91947,20182,14820,5362,12697,10242,2455,456113,361259,94854,12,9.4,21.9
５人以上,"H 運輸業,郵便業",平成27,2015,5月,456113,360569,95544,8882,5080,3802,8536,5447,3089,456459,360202,96257,11.5,9.1,20.8
５人以上,"H 運輸業,郵便業",平成27,2015,6月,456459,358880,97579,6897,5416,1481,9276,7447,1829,454080,356849,97231,13.2,10.4,23.4
５人以上,"H 運輸業,郵便業",平成27,2015,7月,454080,358000,96080,13963,10522,3441,12281,10025,2256,455762,358497,97265,12.6,10.1,21.7
５人以上,"H 運輸業,郵便業",平成27,2015,8月,455762,360498,95264,5790,3813,1977,8745,6507,2238,452807,357804,95003,12.8,10.1,23.2
５人以上,"H 運輸業,郵便業",平成27,2015,9月,452807,353321,99486,9930,7500,2430,7802,6139,1663,454935,354682,100253,14.1,10.7,26
５人以上,"H 運輸業,郵便業",平成27,2015,10月,454935,355031,99904,8523,6952,1571,9506,6787,2719,453952,355196,98756,13.6,10.6,24.3
５人以上,"H 運輸業,郵便業",平成27,2015,11月,453952,356888,97064,7930,5958,1972,6338,4499,1839,455544,358347,97197,13.1,10.1,24.3
５人以上,"H 運輸業,郵便業",平成27,2015,12月,455544,357414,98130,5742,2928,2814,4627,2884,1743,456659,357458,99201,12.9,9.6,24.6
５人以上,"I 卸売業,小売業",平成22,2010,年平均,1461476,864149,597328,26790,12773,14016,26906,14205,12701,1461360,862717,598643,24.2,11.9,42
５人以上,"I 卸売業,小売業",平成23,2011,年平均,1457123,843181,613943,25694,13302,12393,26191,13690,12502,1456626,842793,613834,25.2,13.2,41.8
５人以上,"I 卸売業,小売業",平成24,2012,年平均,1470776,811940,658837,25369,12572,12796,28193,13542,14651,1467952,810970,656982,28.5,15.3,44.9
５人以上,"I 卸売業,小売業",平成25,2013,年平均,1431627,785907,645720,24564,12005,12559,26315,13459,12856,1429876,784453,645423,29.9,15.1,48
５人以上,"I 卸売業,小売業",平成26,2014,年平均,1433314,779781,653534,25996,12249,13747,25592,11950,13643,1433718,780080,653638,30.2,15.9,47.3
５人以上,"I 卸売業,小売業",平成27,2015,年平均,1426370,803106,623264,27503,14001,13502,28158,14368,13789,1425715,802739,622977,31.2,17,49.5
５人以上,"I 卸売業,小売業",平成27,2015,1月,1431635,799242,632393,18976,7679,11297,16856,7773,9083,1433755,799148,634607,31.2,16.6,49.7
５人以上,"I 卸売業,小売業",平成27,2015,2月,1433755,797816,635939,23500,10855,12645,33448,15457,17991,1423807,793214,630593,31.4,16.8,49.9
５人以上,"I 卸売業,小売業",平成27,2015,3月,1423807,799640,624167,23092,10391,12701,33512,16193,17319,1413387,793838,619549,32.1,17.3,51.1
５人以上,"I 卸売業,小売業",平成27,2015,4月,1413387,789349,624038,65890,37320,28570,51577,30403,21174,1427700,796266,631434,31.1,16.7,49.3
５人以上,"I 卸売業,小売業",平成27,2015,5月,1427701,795296,632405,36842,19694,17148,34029,17097,16932,1430514,797893,632621,30.8,16.6,48.6
５人以上,"I 卸売業,小売業",平成27,2015,6月,1430514,807072,623442,28193,12290,15903,24648,12278,12370,1434059,807084,626975,30.1,15.6,48.7
５人以上,"I 卸売業,小売業",平成27,2015,7月,1434059,810362,623697,20302,11099,9203,25994,13875,12119,1428367,807586,620781,31,16.7,49.7
５人以上,"I 卸売業,小売業",平成27,2015,8月,1428367,807162,621205,22435,11391,11044,25313,12437,12876,1425489,806116,619373,30.9,17.1,48.8
５人以上,"I 卸売業,小売業",平成27,2015,9月,1425489,805528,619961,21676,10861,10815,26687,13799,12888,1420478,802590,617888,31.4,17.6,49.4
５人以上,"I 卸売業,小売業",平成27,2015,10月,1420478,806954,613524,30081,16153,13928,26092,13821,12271,1424467,809286,615181,31,17.4,49
５人以上,"I 卸売業,小売業",平成27,2015,11月,1424467,812553,611914,20175,10504,9671,21864,10606,11258,1422778,812451,610327,31.5,17.8,49.8
５人以上,"I 卸売業,小売業",平成27,2015,12月,1422778,806295,616483,18874,9772,9102,17870,8681,9189,1423782,807386,616396,31.6,17.8,49.6
５人以上,"J 金融業,保険業",平成22,2010,年平均,372551,222474,150077,8201,4777,3423,7641,4845,2795,373111,222406,150705,4.7,1.6,9.2
５人以上,"J 金融業,保険業",平成23,2011,年平均,373267,217061,156207,6372,3956,2416,6554,4241,2313,373085,216776,156310,5.2,1.9,9.7
５人以上,"J 金融業,保険業",平成24,2012,年平均,386351,208451,177900,7632,3987,3645,7812,4561,3251,386171,207877,178294,8.9,0.8,18.2
５人以上,"J 金融業,保険業",平成25,2013,年平均,385614,203855,181759,7425,3905,3520,7582,4118,3464,385457,203642,181815,9.3,0.8,18.9
５人以上,"J 金融業,保険業",平成26,2014,年平均,382897,200892,182006,6507,3489,3018,6660,3783,2877,382744,200598,182147,9.4,0.8,19
５人以上,"J 金融業,保険業",平成27,2015,年平均,384258,209746,174512,6766,3591,3175,6334,3640,2694,384690,209697,174993,8.7,1.9,16.9
５人以上,"J 金融業,保険業",平成27,2015,1月,381065,212127,168938,5582,2937,2645,5101,2288,2813,381546,212776,168770,8.2,1.7,16.4
５人以上,"J 金融業,保険業",平成27,2015,2月,381546,211971,169575,3359,1458,1901,3710,1827,1883,381195,211602,169593,8.4,1.7,16.7
５人以上,"J 金融業,保険業",平成27,2015,3月,381195,211477,169718,2892,1386,1506,4453,2528,1925,379634,210335,169299,8.7,1.8,17.3
５人以上,"J 金融業,保険業",平成27,2015,4月,379634,208161,171473,25338,13909,11429,17630,12216,5414,387342,209854,177488,8.3,1.7,16.1
５人以上,"J 金融業,保険業",平成27,2015,5月,387342,210469,176873,5205,2464,2741,4187,2444,1743,388360,210489,177871,8.5,1.6,16.6
５人以上,"J 金融業,保険業",平成27,2015,6月,388360,209967,178393,5206,2891,2315,5692,2933,2759,387874,209925,177949,8.6,1.9,16.5
５人以上,"J 金融業,保険業",平成27,2015,7月,387874,212638,175236,7108,3774,3334,9842,5838,4004,385140,210574,174566,8.8,2,17
５人以上,"J 金融業,保険業",平成27,2015,8月,385140,207257,177883,4294,2007,2287,5496,2825,2671,383938,206439,177499,8.8,2.2,16.5
５人以上,"J 金融業,保険業",平成27,2015,9月,383938,208119,175819,3146,1718,1428,4002,1919,2083,383082,207918,175164,8.9,1.9,17.1
５人以上,"J 金融業,保険業",平成27,2015,10月,383082,207599,175483,11330,6438,4892,8280,5071,3209,386132,208966,177166,9.1,2.1,17.5
５人以上,"J 金融業,保険業",平成27,2015,11月,386132,208804,177328,4375,2406,1969,4723,2452,2271,385784,208758,177026,9.1,2,17.4
５人以上,"J 金融業,保険業",平成27,2015,12月,385784,208358,177426,3351,1704,1647,2893,1340,1553,386242,208722,177520,9,2,17.2
５人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,174554,120513,54041,3011,1840,1171,2885,1773,1112,174680,120580,54100,17.9,11.5,32.2
５人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,176187,119529,56658,3587,2234,1353,3319,2294,1025,176455,119469,56986,21.7,16.1,33.4
５人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,198273,126957,71316,3292,1912,1380,3331,1993,1338,198234,126876,71358,23.6,16.5,36
５人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,195635,129386,66249,2962,1830,1132,3248,1966,1283,195349,129250,66098,18.3,13.3,28.2
５人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,197193,132587,64606,3549,2288,1261,3371,2104,1268,197371,132771,64599,15.7,11.2,25
５人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,196205,130781,65424,3899,2215,1684,3956,2314,1643,196148,130682,65465,16.9,10.3,30.2
５人以上,"K 不動産業,物品賃貸業",平成27,2015,1月,196026,134521,61505,2262,1222,1040,2320,1372,948,195968,134371,61597,16.1,10.3,28.7
５人以上,"K 不動産業,物品賃貸業",平成27,2015,2月,195968,132974,62994,2261,1614,647,4981,3607,1374,193248,130981,62267,16.7,10.7,29.4
５人以上,"K 不動産業,物品賃貸業",平成27,2015,3月,193248,131656,61592,2635,1859,776,3202,2204,998,192681,131311,61370,17.8,11.3,31.6
５人以上,"K 不動産業,物品賃貸業",平成27,2015,4月,192681,129083,63598,12503,7498,5005,6516,4128,2388,198668,132453,66215,15.8,8.7,30
５人以上,"K 不動産業,物品賃貸業",平成27,2015,5月,198668,130349,68319,3453,1807,1646,2844,1110,1734,199277,131046,68231,17.2,9.5,32.1
５人以上,"K 不動産業,物品賃貸業",平成27,2015,6月,199277,134338,64939,3263,1749,1514,4160,2808,1352,198380,133279,65101,18.7,12.4,31.7
５人以上,"K 不動産業,物品賃貸業",平成27,2015,7月,198380,132355,66025,3968,2260,1708,5296,3779,1517,197052,130836,66216,17.2,11.2,28.9
５人以上,"K 不動産業,物品賃貸業",平成27,2015,8月,197052,129503,67549,3591,2135,1456,3977,1672,2305,196666,129966,66700,15.7,8.9,29.1
５人以上,"K 不動産業,物品賃貸業",平成27,2015,9月,196666,130383,66283,2305,1264,1041,3138,1708,1430,195833,129939,65894,18,11.9,29.9
５人以上,"K 不動産業,物品賃貸業",平成27,2015,10月,195833,128300,67533,3715,1974,1741,4664,2617,2047,194884,127657,67227,16.9,9.3,31.3
５人以上,"K 不動産業,物品賃貸業",平成27,2015,11月,194884,126703,68181,3491,921,2570,2603,1354,1249,195772,126270,69502,16.8,8.9,31.2
５人以上,"K 不動産業,物品賃貸業",平成27,2015,12月,195772,129205,66567,3345,2277,1068,3773,1404,2369,195344,130078,65266,16.3,10.1,28.8
５人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,344665,231817,112847,4621,2525,2096,4460,2848,1611,344826,231494,113332,6.9,2.7,15.3
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,340923,227914,113009,4537,2544,1993,5400,3196,2204,340060,227262,112798,6.6,3.5,12.9
５人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,317881,222702,95179,7017,4852,2165,5590,3841,1748,319308,223713,95596,4.3,2.2,9.3
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,342012,242220,99792,9092,6443,2649,6524,4555,1969,344580,244108,100472,4,1.5,10
