事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,3月,19648,21,50,19619,1673,2,7,1668
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,4月,19619,2525,1632,20533,1668,132,260,1519
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,5月,20534,178,434,20278,1518,0,4,1514
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,6月,20278,10,113,20175,1514,0,0,1514
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,7月,18482,283,534,18232,212,11,2,220
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,8月,13775,67,77,13766,221,6,0,226
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,9月,18221,44,36,18230,227,0,2,224
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,10月,13773,63,150,13686,225,2,0,227
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,11月,13686,17,106,13598,227,0,4,222
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,12月,13598,54,32,13620,222,0,0,222
５人以上,G 情報通信業,平成22,2010,年平均,704049,8543,8245,704393,22141,941,1088,21949
５人以上,G 情報通信業,平成23,2011,年平均,708251,8486,8567,708183,21277,930,1032,21162
５人以上,G 情報通信業,平成24,2012,年平均,726840,7868,8701,726071,26653,1153,1042,26700
５人以上,G 情報通信業,平成25,2013,年平均,721426,7664,8075,720946,24468,952,1049,24439
５人以上,G 情報通信業,平成26,2014,年平均,735537,9412,7257,737703,22339,931,791,22468
５人以上,G 情報通信業,平成27,2015,年平均,734872,10825,10276,735689,32187,1514,1983,31450
５人以上,G 情報通信業,平成27,2015,1月,728940,5716,8067,726693,37910,2490,1390,38906
５人以上,G 情報通信業,平成27,2015,2月,723892,5395,5996,723760,41707,1974,982,42230
５人以上,G 情報通信業,平成27,2015,3月,722919,7767,9678,721004,43071,1119,2723,41471
５人以上,G 情報通信業,平成27,2015,4月,724299,41658,25608,740397,38176,2938,2034,39032
５人以上,G 情報通信業,平成27,2015,5月,741069,11454,18030,735202,38360,2123,10127,29647
５人以上,G 情報通信業,平成27,2015,6月,737378,8646,7473,739024,27471,711,1128,26581
５人以上,G 情報通信業,平成27,2015,7月,736820,11971,11355,738051,28785,823,689,28304
５人以上,G 情報通信業,平成27,2015,8月,740626,9163,9300,741925,25729,1271,1263,24301
５人以上,G 情報通信業,平成27,2015,9月,739589,5061,6449,738203,26637,1664,276,28023
５人以上,G 情報通信業,平成27,2015,10月,739724,10971,10924,739034,26502,1401,1177,27463
５人以上,G 情報通信業,平成27,2015,11月,740194,6733,4827,742223,26303,994,790,26384
５人以上,G 情報通信業,平成27,2015,12月,743015,5359,5609,742750,25592,664,1211,25060
５人以上,"H 運輸業,郵便業",平成22,2010,年平均,327995,5294,5487,327787,39176,1668,1685,39174
５人以上,"H 運輸業,郵便業",平成23,2011,年平均,327957,4733,4609,328094,42135,1704,1533,42293
５人以上,"H 運輸業,郵便業",平成24,2012,年平均,382520,5035,5720,381731,68619,1756,2136,68343
５人以上,"H 運輸業,郵便業",平成25,2013,年平均,375227,5421,5650,375011,71724,2001,1684,72029
５人以上,"H 運輸業,郵便業",平成26,2014,年平均,364446,5082,5041,364513,81755,2473,2050,82152
５人以上,"H 運輸業,郵便業",平成27,2015,年平均,396125,5976,5935,396155,57228,2645,2191,57691
５人以上,"H 運輸業,郵便業",平成27,2015,1月,397343,2532,3160,396935,53389,901,314,53756
５人以上,"H 運輸業,郵便業",平成27,2015,2月,396650,3533,4435,395853,54041,2087,1350,54673
５人以上,"H 運輸業,郵便業",平成27,2015,3月,392702,5201,5875,391988,57824,1351,2575,56640
５人以上,"H 運輸業,郵便業",平成27,2015,4月,393734,18249,10679,401305,54894,1933,2018,54808
５人以上,"H 運輸業,郵便業",平成27,2015,5月,403499,7148,6637,403820,52614,1734,1899,52639
５人以上,"H 運輸業,郵便業",平成27,2015,6月,396421,5557,7872,394125,60038,1340,1404,59955
５人以上,"H 運輸業,郵便業",平成27,2015,7月,399992,7918,9522,398351,54088,6045,2759,57411
５人以上,"H 運輸業,郵便業",平成27,2015,8月,396233,3087,4511,394812,59529,2703,4234,57995
５人以上,"H 運輸業,郵便業",平成27,2015,9月,390230,5334,4572,390800,62577,4596,3230,64135
５人以上,"H 運輸業,郵便業",平成27,2015,10月,392251,6465,6318,392396,62684,2058,3188,61556
５人以上,"H 運輸業,郵便業",平成27,2015,11月,395174,4509,4036,395646,58778,3421,2302,59898
５人以上,"H 運輸業,郵便業",平成27,2015,12月,399268,2174,3604,397838,56276,3568,1023,58821
５人以上,"I 卸売業,小売業",平成22,2010,年平均,1108084,15427,16460,1107157,353392,11363,10446,354203
５人以上,"I 卸売業,小売業",平成23,2011,年平均,1090368,14861,16322,1088990,366755,10833,9870,367636
５人以上,"I 卸売業,小売業",平成24,2012,年平均,1052526,14065,16987,1049690,418250,11304,11206,418262
５人以上,"I 卸売業,小売業",平成25,2013,年平均,1003085,12649,14141,1001797,428542,11915,12174,428079
５人以上,"I 卸売業,小売業",平成26,2014,年平均,1000433,14041,13866,1000661,432881,11955,11727,433057
５人以上,"I 卸売業,小売業",平成27,2015,年平均,981708,14227,14768,981233,444662,13277,13389,444482
５人以上,"I 卸売業,小売業",平成27,2015,1月,984659,9564,8284,986111,446976,9412,8572,447644
５人以上,"I 卸売業,小売業",平成27,2015,2月,981702,10930,16211,976461,452053,12570,17237,447346
５人以上,"I 卸売業,小売業",平成27,2015,3月,965064,10012,15286,959730,458743,13080,18226,453657
５人以上,"I 卸売業,小売業",平成27,2015,4月,964492,49900,31688,983332,448895,15990,19889,444368
５人以上,"I 卸売業,小売業",平成27,2015,5月,984803,19312,13814,990438,442898,17530,20215,440076
５人以上,"I 卸売業,小売業",平成27,2015,6月,1004742,12329,14076,1002839,425772,15864,10572,431220
５人以上,"I 卸売業,小売業",平成27,2015,7月,990621,9200,14345,985078,443438,11102,11649,443289
５人以上,"I 卸売業,小売業",平成27,2015,8月,987879,9965,12780,985333,440488,12470,12533,440156
５人以上,"I 卸売業,小売業",平成27,2015,9月,981654,9056,16444,974070,443835,12620,10243,446408
５人以上,"I 卸売業,小売業",平成27,2015,10月,981455,15237,13988,982834,439023,14844,12104,441633
５人以上,"I 卸売業,小売業",平成27,2015,11月,977665,8465,11575,974499,446802,11710,10289,448279
５人以上,"I 卸売業,小売業",平成27,2015,12月,975756,6748,8729,974083,447022,12126,9141,449699
５人以上,"J 金融業,保険業",平成22,2010,年平均,355121,7811,7365,355567,17429,390,276,17544
５人以上,"J 金融業,保険業",平成23,2011,年平均,353994,6047,6184,353865,19273,325,370,19220
５人以上,"J 金融業,保険業",平成24,2012,年平均,352628,6629,7274,351980,33723,1003,538,34191
５人以上,"J 金融業,保険業",平成25,2013,年平均,349638,6749,6887,349500,35976,676,695,35957
５人以上,"J 金融業,保険業",平成26,2014,年平均,346618,5876,5991,346603,36279,631,669,36141
５人以上,"J 金融業,保険業",平成27,2015,年平均,350849,6012,5751,351222,33409,754,583,33468
５人以上,"J 金融業,保険業",平成27,2015,1月,349770,4837,4437,350171,31295,745,664,31375
５人以上,"J 金融業,保険業",平成27,2015,2月,349866,2730,3406,349206,31680,629,304,31989
５人以上,"J 金融業,保険業",平成27,2015,3月,348099,2319,3840,346572,33096,573,613,33062
５人以上,"J 金融業,保険業",平成27,2015,4月,345264,24526,16070,355162,34370,812,1560,32180
５人以上,"J 金融業,保険業",平成27,2015,5月,354535,4622,3750,355406,32807,583,437,32954
５人以上,"J 金融業,保険業",平成27,2015,6月,355372,4224,5169,354433,32988,982,523,33441
５人以上,"J 金融業,保険業",平成27,2015,7月,354199,6317,9309,351198,33675,791,533,33942
５人以上,"J 金融業,保険業",平成27,2015,8月,351597,3444,4828,350214,33543,850,668,33724
５人以上,"J 金融業,保険業",平成27,2015,9月,350008,2671,3481,349118,33930,475,521,33964
５人以上,"J 金融業,保険業",平成27,2015,10月,348947,9762,7883,350813,34135,1568,397,35319
５人以上,"J 金融業,保険業",平成27,2015,11月,351308,3850,4336,350816,34824,525,387,34968
５人以上,"J 金融業,保険業",平成27,2015,12月,351217,2840,2508,351539,34567,511,385,34703
５人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,143424,2069,2049,143457,31130,943,836,31223
５人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,138208,2240,2251,138201,37979,1347,1068,38254
５人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,151528,2200,2161,151559,46745,1092,1170,46675
５人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,159717,2023,2205,159540,35918,939,1043,35809
５人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,166159,2649,2386,166434,31033,900,986,30937
５人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,163078,2756,2946,162933,33127,1143,1010,33215
５人以上,"K 不動産業,物品賃貸業",平成27,2015,1月,164570,1528,1603,164495,31456,734,717,31473
５人以上,"K 不動産業,物品賃貸業",平成27,2015,2月,164077,1387,4543,160921,31891,874,438,32327
５人以上,"K 不動産業,物品賃貸業",平成27,2015,3月,158997,2026,2530,158474,34251,609,672,34207
５人以上,"K 不動産業,物品賃貸業",平成27,2015,4月,161040,10943,4897,167224,31641,1560,1619,31444
５人以上,"K 不動産業,物品賃貸業",平成27,2015,5月,163722,2234,1473,164919,34946,1219,1371,34358
５人以上,"K 不動産業,物品賃貸業",平成27,2015,6月,162741,1835,3263,161300,36536,1428,897,37080
５人以上,"K 不動産業,物品賃貸業",平成27,2015,7月,164740,2574,4071,163233,33640,1394,1225,33819
５人以上,"K 不動産業,物品賃貸業",平成27,2015,8月,167607,1633,3498,165747,29445,1958,479,30919
５人以上,"K 不動産業,物品賃貸業",平成27,2015,9月,161106,1501,1961,160644,35560,804,1177,35189
５人以上,"K 不動産業,物品賃貸業",平成27,2015,10月,162379,2981,3348,162013,33454,734,1316,32871
５人以上,"K 不動産業,物品賃貸業",平成27,2015,11月,162827,1856,1878,162805,32057,1635,725,32967
５人以上,"K 不動産業,物品賃貸業",平成27,2015,12月,163130,2573,2286,163413,32642,772,1487,31931
５人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,321098,3603,3561,321179,23567,1018,898,23647
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,318287,3801,4506,317621,22636,736,894,22439
５人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,304198,6297,4992,305530,13683,721,597,13778
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,328282,8362,5863,330821,13730,730,661,13759
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,354901,8376,7110,356181,16551,771,666,16644
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,359372,5986,4394,361051,26834,935,861,26821
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,1月,345806,2735,2938,345928,28033,775,613,27870
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,2月,344899,4458,2760,346566,28899,901,446,29385
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,3月,350669,3868,2990,351689,25282,1257,1167,25230
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,4月,349560,21662,8854,362407,27359,1432,1419,27333
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,5月,364866,5153,5404,364632,24874,1248,1487,24618
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,6月,363358,5773,4432,364702,25892,909,226,26572
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,7月,363278,4976,5069,363250,27996,560,1489,27002
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,8月,363838,5887,4652,365340,26414,631,560,26218
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,9月,362768,4761,2719,364815,28790,925,853,28857
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,10月,367734,4317,5421,366842,25938,666,709,25683
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,11月,366800,5936,2895,369843,25725,954,828,25849
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,12月,368883,2309,4596,366595,26809,957,538,27229
５人以上,"M 宿泊業,飲食サービス業",平成22,2010,年平均,191838,5098,5236,191754,439563,19993,20844,438659
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,191291,3838,4659,189874,430001,17947,18158,430384
５人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,195840,4042,3918,196067,411247,17429,16664,411910
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,189232,5167,5055,189193,424745,20209,19163,425942
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,196138,4493,4920,196105,438967,22630,20566,440637
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,169406,4064,4174,169414,451439,22808,22243,451886
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,1月,170400,2242,2821,169818,459586,13639,18883,454345
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,2月,166965,3353,4205,166113,457198,19680,24255,452623
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,3月,161368,3438,4797,159898,457368,23144,33592,447031
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,4月,160562,9423,5112,165141,446367,29363,33012,442450
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,5月,168059,3155,4147,167205,439532,31526,24206,446714
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,6月,166844,3949,3572,167351,447075,25467,17788,454624
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,7月,170693,3977,4045,170709,451282,20688,17591,454295
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,8月,175316,3281,4493,174354,449688,18161,23698,443901
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,9月,174849,5236,4107,176243,443406,23605,19140,447606
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,10月,174315,3635,4975,173066,449534,26249,20651,455041
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,11月,172751,4632,4071,173312,455356,21652,18691,458317
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,12月,170754,2445,3740,169767,460875,20525,15408,465684
５人以上,"N 生活関連サービス業,娯楽業",平成22,2010,年平均,132710,2343,3123,132010,71196,2269,2424,70961
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,129014,2206,2579,128694,62967,2142,2409,62649
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,152559,2582,2866,152218,64780,2045,2112,64769
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,146830,2975,3060,146740,69732,3191,2962,69966
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,141305,2932,2571,141674,81205,2827,2636,81388
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,129185,2758,2883,129087,92152,3384,3287,92222
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,1月,143513,787,1895,142399,79857,1659,2174,79348
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,2月,139571,2517,2220,139858,82176,2638,2343,82481
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,3月,127036,1857,3286,125701,95303,3865,6183,92891
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,4月,129104,7948,7253,130030,89488,4540,4692,89105
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,5月,125424,4059,2056,127427,93711,3109,3493,93327
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,6月,130464,1650,2497,129548,90290,3717,3047,91029
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,7月,124234,3915,2379,125773,96343,3448,3539,96249
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,8月,125627,912,3226,123313,96395,2804,2862,96337
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,9月,125378,2290,1276,126392,94272,3166,2173,95265
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,10月,125864,2761,3210,125414,95793,3986,2495,97285
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,11月,126914,3200,3236,126878,95785,4897,4056,96626
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,12月,127089,1204,2058,126312,96415,2776,2392,96722
５人以上,"O 教育,学習支援業",平成22,2010,年平均,259832,3772,3807,259790,114263,4659,4264,114666
５人以上,"O 教育,学習支援業",平成23,2011,年平均,256414,2742,2983,256238,115703,3866,4085,115418
５人以上,"O 教育,学習支援業",平成24,2012,年平均,272911,4448,4840,272550,120820,8753,8092,121452
５人以上,"O 教育,学習支援業",平成25,2013,年平均,279056,5485,4393,280165,123379,9555,9493,123423
５人以上,"O 教育,学習支援業",平成26,2014,年平均,281430,4137,4406,281170,130831,9694,8998,131518
５人以上,"O 教育,学習支援業",平成27,2015,年平均,261012,4182,4082,261393,157446,11045,10985,157226
５人以上,"O 教育,学習支援業",平成27,2015,1月,260201,952,1517,259802,158574,5441,3823,160026
５人以上,"O 教育,学習支援業",平成27,2015,2月,257077,949,799,259188,162751,2721,6964,156547
５人以上,"O 教育,学習支援業",平成27,2015,3月,258205,1808,4006,256007,157530,5256,20691,142095
５人以上,"O 教育,学習支援業",平成27,2015,4月,252838,27350,25626,254911,145264,36863,20904,160874
５人以上,"O 教育,学習支援業",平成27,2015,5月,263840,5431,4374,265158,151945,13296,6503,158477
５人以上,"O 教育,学習支援業",平成27,2015,6月,254594,2528,1639,255481,169041,9729,7781,170991
５人以上,"O 教育,学習支援業",平成27,2015,7月,262352,3271,2600,263382,164120,3319,3336,163744
５人以上,"O 教育,学習支援業",平成27,2015,8月,260465,1221,2309,259379,166661,4420,21857,149222
５人以上,"O 教育,学習支援業",平成27,2015,9月,270992,1896,1920,271244,137609,19791,10899,146225
５人以上,"O 教育,学習支援業",平成27,2015,10月,272914,2184,1172,273927,144555,16803,8449,152908
５人以上,"O 教育,学習支援業",平成27,2015,11月,263574,1631,2142,263061,163261,8249,11439,160073
５人以上,"O 教育,学習支援業",平成27,2015,12月,255088,968,879,255175,168046,6653,9169,165532
５人以上,"P 医療,福祉",平成22,2010,年平均,363717,5603,5403,363950,146612,4963,4619,146922
５人以上,"P 医療,福祉",平成23,2011,年平均,354930,6161,5564,355526,160479,5136,5027,160589
５人以上,"P 医療,福祉",平成24,2012,年平均,367566,5847,5496,368059,172525,5998,5417,172964
５人以上,"P 医療,福祉",平成25,2013,年平均,369242,5719,5570,369509,180731,5890,5399,181103
５人以上,"P 医療,福祉",平成26,2014,年平均,376944,5519,5164,377310,182348,5941,5366,182912
５人以上,"P 医療,福祉",平成27,2015,年平均,372974,6805,6835,373128,197527,7710,6952,198101
５人以上,"P 医療,福祉",平成27,2015,1月,365193,2506,3185,364405,199279,4898,5798,198488
５人以上,"P 医療,福祉",平成27,2015,2月,366128,3196,3189,366335,196765,6878,6961,196482
５人以上,"P 医療,福祉",平成27,2015,3月,364307,4669,9163,359814,198510,6980,6520,198969
５人以上,"P 医療,福祉",平成27,2015,4月,359298,35841,20515,375503,199485,14254,11549,201311
５人以上,"P 医療,福祉",平成27,2015,5月,381896,6522,9672,378772,194918,6312,11536,189668
５人以上,"P 医療,福祉",平成27,2015,6月,380252,7793,5387,382846,188188,8479,4385,192094
５人以上,"P 医療,福祉",平成27,2015,7月,385032,4979,5064,385159,189908,6104,3549,192251
５人以上,"P 医療,福祉",平成27,2015,8月,376861,3076,4790,375371,200549,8413,6087,202651
