事業所規模,和暦年,西暦年,年平均・月・前年比・前年同月比,調査産業計,鉱業，採石業，砂利採取業,建設業,製造業,電気・ガス・熱供給・水道業,情報通信業,運輸業，郵便業,卸売業，小売業,金融業，保険業,不動産業，物品賃貸業,学術研究，専門・技術サービス業,宿泊業，飲食サービス業,生活関連サービス業，娯楽業,教育，学習支援業,医療，福祉,複合サービス事業,サービス業（他に分類されないもの）
５人以上,平成27,2015,2月（前年同月比（％））,-3,－,-1.8,-3,-9.6,-5,-1.8,-4.1,1.4,1.4,-4.4,-4.1,-8.2,-5.9,-3.7,-3.3,1.2
５人以上,平成27,2015,3月（前年同月比（％））,-3.1,－,-3.6,-4.2,-8.2,-4,-3.7,-2.4,0.1,-2.2,-1.7,-0.8,-11.6,-6.5,-2.6,-3.7,-1.6
５人以上,平成27,2015,4月（前年同月比（％））,-1.6,－,-0.7,-1.8,-3.8,-3.3,-1.6,-1,1.3,1.2,-0.2,1,-5.9,-5.9,-2.3,3.1,-0.4
５人以上,平成27,2015,5月（前年同月比（％））,-0.8,－,-0.4,-1.5,-5.4,-2.8,-0.2,-0.3,0.4,-3,0.2,5,-8.5,-3.9,-1.2,-4.8,3
５人以上,平成27,2015,6月（前年同月比（％））,0.2,－,-0.9,-1.8,-0.9,0.9,-2.6,3.2,0.3,-4.8,-2.9,4,-5,-0.8,0.7,-2.9,1.3
５人以上,平成27,2015,7月（前年同月比（％））,1.3,－,0.4,-0.6,3.3,2.5,0,4.6,1.7,-2.2,-0.5,4.2,-2.8,1.4,-1.4,-1.3,-1.1
５人以上,平成27,2015,8月（前年同月比（％））,0.5,－,-0.2,-0.1,12.1,0,-1.2,1.5,-0.8,0.3,-0.9,3.8,-3.1,0.8,-2.5,0.4,3.8
５人以上,平成27,2015,9月（前年同月比（％））,0,－,0.4,-1.3,7.1,2.2,-4.1,1.2,-0.4,0.1,-6.3,1.2,-5.2,4.8,-1.6,0.5,2.3
５人以上,平成27,2015,10月（前年同月比（％））,1.2,－,2.1,1,9.5,1.1,-3.4,3.1,-1.6,-0.3,0.1,5.8,-7.2,7.1,-0.9,-0.1,1.7
５人以上,平成27,2015,11月（前年同月比（％））,0.6,－,0.2,0.1,12,1.7,-2.3,1.5,-2,2.6,-1.1,9.4,-10.2,3.1,-2.1,1.5,3.4
５人以上,平成27,2015,12月（前年同月比（％））,1,－,1.7,0.2,14.4,4,-3.4,2,-2.1,-0.6,0.1,4.8,-4.7,3.2,-2,2.1,2
30人以上,平成22,2010,年平均,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
30人以上,平成23,2011,年平均,99.2,101.5,103.2,101,100.6,103.5,97.6,97,96.5,97.3,99.5,100.8,102.5,97.7,101.5,90.8,94.8
30人以上,平成24,2012,年平均,100.2,85.6,104.6,101.6,94.5,104.3,99.4,99.1,99.4,95.2,99.4,100.9,107.7,95.4,101.7,87.6,98.2
30人以上,平成25,2013,年平均,99.4,50.8,101.6,99.9,93.4,100.1,103.8,101.1,102,96.9,94.3,93.1,108.6,94.1,99.4,94.9,99.4
30人以上,平成26,2014,年平均,96.1,17.7,96.4,97.7,85.9,93.2,103.3,98.3,102.1,99.3,88.6,85.7,104.4,87.3,94,94.7,100.9
30人以上,平成27,2015,年平均,95.3,－,95.8,96.9,85.7,91.9,101.6,98.6,101.7,101.3,88.8,82.3,95.4,87.9,91.9,96.9,99.9
30人以上,平成27,2015,1月,94.7,－,95.9,95.6,82.6,91.8,103.4,97.2,101.2,100.5,86.7,81.7,99.8,86.6,91.7,98.2,98
30人以上,平成27,2015,2月,95.2,－,97.8,96.3,82.4,91.7,103.1,97.5,102.5,104.1,86.7,78.4,98,89.5,92.4,94,99
30人以上,平成27,2015,3月,95.3,－,96.6,96.9,84.3,92.2,101.6,97.4,102.3,102.5,90.5,79.8,94.9,89.7,90.5,96.5,100
30人以上,平成27,2015,4月,96.1,－,96.6,99.1,83,92.5,103.3,98.6,102.5,102.5,90.1,82,97.1,90.1,93.5,99.9,98.7
30人以上,平成27,2015,5月,94.2,－,93.3,97.4,81.5,89.1,100.5,96.9,101.4,97.6,89.5,81.1,94.6,86.1,91.6,94.3,99.8
30人以上,平成27,2015,6月,95.6,－,95.9,96.5,82,92.3,100.1,102,100.8,100,86.9,81.5,95.6,88.3,94.3,95,100
30人以上,平成27,2015,7月,96.2,－,96.5,96.7,83.3,92.4,104.2,101.6,103.1,99.3,90,82.5,96.7,85.6,92.1,95.2,101.5
30人以上,平成27,2015,8月,94.9,－,94.3,96.2,90.8,90.9,101.5,98.6,101.5,101.8,88.9,83.8,96.8,86.3,89.7,94.7,100.7
30人以上,平成27,2015,9月,94.9,－,94.9,96.1,82.9,92.1,97.8,98,101.2,101.5,88.7,84.8,96.8,89.7,90.7,96,99.8
30人以上,平成27,2015,10月,95.7,－,96.4,97.3,91.5,92.7,99.6,98.9,101.3,99.7,88.6,82.5,91.3,91.3,93.3,94.8,100.9
30人以上,平成27,2015,11月,95.4,－,95.8,97.3,91.7,92.3,101.7,98.8,102,103.1,88.9,84.7,91,86.2,91.5,102.2,100.1
30人以上,平成27,2015,12月,95.1,－,95.3,97.1,91.4,92.1,102.9,98.3,100.3,102.6,89.3,84.5,93,85,90.4,102,100.5
30人以上,平成23,2011,年平均（前年比（％））,-0.8,1.5,3.2,1,0.6,3.5,-2.4,-3,-3.5,-2.7,-0.5,0.8,2.5,-2.3,1.5,-9.2,-5.2
30人以上,平成24,2012,年平均（前年比（％））,1,-15.7,1.4,0.6,-6.1,0.8,1.8,2.2,3,-2.2,-0.1,0.1,5.1,-2.4,0.2,-3.5,3.6
30人以上,平成25,2013,年平均（前年比（％））,-0.8,-40.7,-2.9,-1.7,-1.2,-4,4.4,2,2.6,1.8,-5.1,-7.7,0.8,-1.4,-2.3,8.3,1.2
30人以上,平成26,2014,年平均（前年比（％））,-3.3,-65.2,-5.1,-2.2,-8,-6.9,-0.5,-2.8,0.1,2.5,-6,-7.9,-3.9,-7.2,-5.4,-0.2,1.5
30人以上,平成27,2015,年平均（前年比（％））,-0.8,－,-0.6,-0.8,-0.2,-1.4,-1.6,0.3,-0.4,2,0.2,-4,-8.6,0.7,-2.2,2.3,-1
30人以上,平成27,2015,1月（前年同月比（％））,-3.1,－,-4,-3.1,-9.8,-4.6,-2.3,-3.8,-0.8,2.4,-3.8,-8.1,-3.3,-3.6,-5.1,1.4,-0.8
30人以上,平成27,2015,2月（前年同月比（％））,-3.3,－,-1.5,-2.1,-10.3,-6.2,-1.6,-4.2,0.7,5.9,-5,-16,-8,-2.1,-4.5,-3.6,-0.6
30人以上,平成27,2015,3月（前年同月比（％））,-3.3,－,-3.1,-3.6,-8.8,-5,-3.5,-1.7,-1.3,-0.4,-0.9,-10.4,-10.6,-3.4,-3.2,-1.4,-4.6
30人以上,平成27,2015,4月（前年同月比（％））,-2,－,-1.7,-0.1,-6.6,-4.1,-0.8,-0.7,0.5,1.2,1.2,-7.1,-8,-3.8,-3.3,6.5,-3.4
30人以上,平成27,2015,5月（前年同月比（％））,-1.1,－,-0.7,0.3,-6.1,-3.5,-0.1,0,-0.2,-2.6,1.8,-2.5,-11.9,-2.5,-1.5,1.4,0.6
30人以上,平成27,2015,6月（前年同月比（％））,0,－,0.2,-0.3,-1.1,0,-2.4,4.3,-0.5,-0.3,-2.2,-5.5,-8.9,3,0.1,1.8,-1.1
30人以上,平成27,2015,7月（前年同月比（％））,0.9,－,1.5,-0.2,0.4,1.4,0.8,4.7,1.5,0.1,3.3,-0.2,-6.3,1.3,-2.1,1.4,-3.5
30人以上,平成27,2015,8月（前年同月比（％））,0.1,－,0,-0.5,8.5,-1.1,-0.1,0.2,-0.6,4.5,2.5,-1.2,-3.5,1.2,-2.8,3,1.8
30人以上,平成27,2015,9月（前年同月比（％））,-0.4,－,-0.6,-0.8,4.1,1.9,-3.1,0,-0.1,4.3,-5.1,-7.4,-5.8,4.4,-2.1,4.8,0.4
30人以上,平成27,2015,10月（前年同月比（％））,0.9,－,2.8,1.2,8.4,0.7,-2,2.8,-0.8,3,3.5,0.5,-11.7,6.3,-0.4,-0.1,-0.7
30人以上,平成27,2015,11月（前年同月比（％））,0.4,－,-0.7,0,8.5,1.1,-2,0.9,-1.1,4.4,1.9,11.2,-16.4,3.5,-2.2,6.1,1.2
30人以上,平成27,2015,12月（前年同月比（％））,0.7,－,0.1,-0.1,10.8,3.5,-2.4,1.7,-1.6,0.8,3.6,1.8,-7.6,4.2,-1.7,6.3,-0.2
,,,,,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成27年年報,,,,,,,,,,,,,,,,,,,,
第１７表　実質賃金指数 （きまって支給する給与）,,,,,,,,,,,,,,,,,,,,
（平成22年平均=100）,,,,,,,,,,,,,,,,,,,,
実質賃金指数（きまって支給する給与）＝ 名目賃金指数（きまって支給する給与）÷ 東京都区部消費者物価指数※ ×１００　　※東京都区部消費者物価指数「持家の帰属家賃を除く総合」である。,,,,,,,,,,,,,,,,,,,,
