事業所規模,産業,和暦年,西暦年,年平均・月,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,D 建設業,平成27,2015,2月,210836,181692,29144,1288,928,360,805,698,107,211319,181922,29397,1,0.6,3
30人以上,D 建設業,平成27,2015,3月,211319,183940,27379,1306,1177,129,3285,2657,628,209340,182460,26880,0.8,0.4,3.5
30人以上,D 建設業,平成27,2015,4月,209340,182389,26951,9969,7905,2064,4364,3865,499,214945,186429,28516,0.8,0.4,3.1
30人以上,D 建設業,平成27,2015,5月,214945,186442,28503,2686,1930,756,2815,2136,679,214816,186236,28580,0.6,0.4,2.1
30人以上,D 建設業,平成27,2015,6月,214816,183744,31072,1309,1201,108,2295,2155,140,213830,182790,31040,0.7,0.5,1.9
30人以上,D 建設業,平成27,2015,7月,213830,182795,31035,2015,1760,255,2392,1593,799,213453,182962,30491,0.7,0.5,1.9
30人以上,D 建設業,平成27,2015,8月,213453,184837,28616,2506,2147,359,1521,1196,325,214438,185788,28650,0.7,0.5,2
30人以上,D 建設業,平成27,2015,9月,214438,185788,28650,1603,1526,77,1678,1183,495,214363,186131,28232,0.7,0.5,2
30人以上,D 建設業,平成27,2015,10月,214363,185529,28834,2050,1660,390,1474,1323,151,214939,185866,29073,0.8,0.6,2.1
30人以上,D 建設業,平成27,2015,11月,214939,186029,28910,1039,772,267,1018,636,382,214960,186165,28795,0.8,0.6,2.2
30人以上,D 建設業,平成27,2015,12月,214960,186552,28408,2042,1978,64,2173,1904,269,214829,186626,28203,0.7,0.5,2.1
30人以上,E 製造業,平成22,2010,年平均,516447,395325,121122,7690,5803,1887,7952,6101,1851,516185,395027,121158,5.4,2.8,14.1
30人以上,E 製造業,平成23,2011,年平均,512861,392817,120044,6629,5020,1609,7057,5406,1650,512433,392431,120003,5.8,2.9,15.1
30人以上,E 製造業,平成24,2012,年平均,550968,421410,129558,7158,5191,1967,6983,5332,1651,551143,421269,129874,5,2.1,14.3
30人以上,E 製造業,平成25,2013,年平均,544417,415078,129339,6531,4975,1556,7215,5488,1727,543733,414565,129168,5.3,2.2,15.1
30人以上,E 製造業,平成26,2014,年平均,540614,406949,133665,6264,4424,1840,6560,4853,1707,540318,406520,133798,5.4,2.1,15.3
30人以上,E 製造業,平成27,2015,年平均,494790,364674,130115,6745,4490,2255,7031,4957,2074,494504,364207,130296,5.9,1.8,17.7
30人以上,E 製造業,平成27,2015,1月,515732,384397,131335,3933,2032,1901,5469,3295,2174,514196,383134,131062,6,2,17.9
30人以上,E 製造業,平成27,2015,2月,511776,380477,131299,3747,2441,1306,5999,3742,2257,509524,379176,130348,6.1,1.9,18.5
30人以上,E 製造業,平成27,2015,3月,496892,368152,128740,4154,2817,1337,5220,3650,1570,495826,367319,128507,6.1,2,17.7
30人以上,E 製造業,平成27,2015,4月,475806,352522,123284,25462,18116,7346,18092,14096,3996,483176,356542,126634,5.9,1.7,17.8
30人以上,E 製造業,平成27,2015,5月,482137,355754,126383,9609,6158,3451,10535,7075,3460,481211,354837,126374,5.7,1.6,17.1
30人以上,E 製造業,平成27,2015,6月,492767,362798,129969,3774,2878,896,4889,3128,1761,491652,362548,129104,5.4,1.4,16.5
30人以上,E 製造業,平成27,2015,7月,500238,367108,133130,5347,3592,1755,9097,7078,2019,496488,363622,132866,5.6,1.6,16.7
30人以上,E 製造業,平成27,2015,8月,499671,367334,132337,3979,2464,1515,4476,2998,1478,499174,366800,132374,6.2,1.9,18
30人以上,E 製造業,平成27,2015,9月,489062,358680,130382,4621,2945,1676,3374,2165,1209,490309,359460,130849,5.8,1.6,17.4
30人以上,E 製造業,平成27,2015,10月,485114,352987,132127,7808,5914,1894,6872,5254,1618,486050,353647,132403,5.9,1.6,17.5
30人以上,E 製造業,平成27,2015,11月,486051,357759,128292,3456,1647,1809,3185,1891,1294,486322,357515,128807,6.1,1.6,18.6
30人以上,E 製造業,平成27,2015,12月,502230,368123,134107,5050,2880,2170,7167,5117,2050,500113,365886,134227,6.5,2.1,18.8
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,31428,27358,4070,569,490,78,593,538,55,31404,27310,4093,2.2,2.1,2.9
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,31746,27499,4247,632,543,89,683,587,96,31695,27455,4240,2.8,2.3,6.2
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,31375,27563,3812,290,268,21,364,331,33,31301,27500,3800,9.1,7.4,20.7
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,23454,20564,2890,257,225,32,1232,1078,154,22479,19711,2768,6.8,5.6,15.3
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,19147,16756,2391,267,240,27,334,308,26,19080,16688,2392,7.5,6.7,13.1
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,17000,13650,3350,234,172,61,252,198,54,16982,13624,3357,1.3,1.5,0.9
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,1月,18524,14932,3592,18,12,6,152,152,0,18390,14792,3598,1.3,1.4,0.9
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,2月,18390,14792,3598,21,17,4,215,215,0,18196,14594,3602,1.3,1.4,0.9
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,3月,18196,14593,3603,23,19,4,57,47,10,18162,14565,3597,1.3,1.4,0.9
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,4月,18162,14565,3597,2006,1491,515,1111,663,448,19057,15393,3664,1.1,1.2,0.8
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,5月,19057,15393,3664,178,62,116,438,396,42,18797,15059,3738,1.1,1.2,0.8
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,6月,18797,15060,3737,10,10,0,113,100,13,18694,14970,3724,1.1,1.2,0.8
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,7月,18694,14970,3724,294,269,25,536,477,59,18452,14762,3690,1.2,1.3,0.8
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,8月,13996,11244,2752,73,65,8,77,70,7,13992,11239,2753,1.6,1.8,1
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,9月,18448,14760,3688,44,28,16,38,25,13,18454,14763,3691,1.2,1.3,0.8
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,10月,13998,11249,2749,65,27,38,150,123,27,13913,11153,2760,1.6,1.8,1
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,11月,13913,11152,2761,17,17,0,110,81,29,13820,11088,2732,1.6,1.7,1
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,12月,13820,11089,2731,54,52,2,32,30,2,13842,11111,2731,1.6,1.7,1
30人以上,G 情報通信業,平成22,2010,年平均,621616,458013,163603,7675,5302,2372,7533,4979,2554,621758,458336,163421,2.4,0.5,7.7
30人以上,G 情報通信業,平成23,2011,年平均,627098,466642,160455,7406,4982,2424,7536,5248,2289,626968,466376,160590,2.2,0.5,7.1
30人以上,G 情報通信業,平成24,2012,年平均,643831,492617,151214,7512,4672,2839,8227,5400,2828,643116,491889,151225,2.9,1.5,7.4
30人以上,G 情報通信業,平成25,2013,年平均,636236,488869,147367,7146,4668,2478,7685,4863,2823,635697,488674,147022,2.5,1.3,6.7
30人以上,G 情報通信業,平成26,2014,年平均,642792,491754,151038,8049,4875,3174,6444,4201,2243,644397,492428,151969,2.3,1.2,5.9
30人以上,G 情報通信業,平成27,2015,年平均,646928,487747,159180,9895,6545,3351,10136,6769,3367,646687,487523,159164,3.7,1.3,10.8
30人以上,G 情報通信業,平成27,2015,1月,649076,488754,160322,5181,3441,1740,7317,4859,2458,646940,487336,159604,4.6,1.8,12.9
30人以上,G 情報通信業,平成27,2015,2月,646940,483798,163142,5834,2806,3028,5066,3494,1572,647708,483110,164598,5.3,2.1,14.7
30人以上,G 情報通信業,平成27,2015,3月,647708,483307,164401,7002,3999,3003,10046,6089,3957,644664,481217,163447,5.2,2.1,14.5
30人以上,G 情報通信業,平成27,2015,4月,644664,490123,154541,36626,24920,11706,24160,18602,5558,657130,496441,160689,4.6,1.8,13.4
30人以上,G 情報通信業,平成27,2015,5月,657130,493591,163539,11031,6686,4345,26553,16036,10517,641608,484241,157367,3.2,1.1,9.6
30人以上,G 情報通信業,平成27,2015,6月,641608,484342,157266,8303,5494,2809,6645,4149,2496,643266,485687,157579,3,1,8.9
30人以上,G 情報通信業,平成27,2015,7月,643266,477812,165454,11433,8481,2952,10097,7326,2771,644602,478967,165635,3.2,1,9.6
30人以上,G 情報通信業,平成27,2015,8月,644602,487686,156916,8507,6558,1949,6666,4344,2322,646443,489900,156543,2.8,0.9,8.6
30人以上,G 情報通信業,平成27,2015,9月,646443,492654,153789,5179,2537,2642,5427,3872,1555,646195,491319,154876,3.2,1.1,9.9
30人以上,G 情報通信業,平成27,2015,10月,646195,490291,155904,11002,7973,3029,9409,6703,2706,647788,491561,156227,3.1,1,9.6
30人以上,G 情報通信業,平成27,2015,11月,647788,491519,156269,5026,3402,1624,5101,2861,2240,647713,492060,155653,2.9,0.9,9.2
30人以上,G 情報通信業,平成27,2015,12月,647713,489091,158622,3618,2239,1379,5139,2890,2249,646192,488440,157752,2.8,0.9,8.5
30人以上,"H 運輸業,郵便業",平成22,2010,年平均,289993,234220,55773,5391,3673,1718,5575,3908,1667,289809,233985,55824,10.5,8.8,17.4
30人以上,"H 運輸業,郵便業",平成23,2011,年平均,292394,235890,56504,5295,3714,1581,4936,3383,1553,292753,236221,56532,11.2,9,20.6
30人以上,"H 運輸業,郵便業",平成24,2012,年平均,372665,311423,61241,5619,4227,1392,6461,5047,1413,371823,310603,61220,14,10.9,30
30人以上,"H 運輸業,郵便業",平成25,2013,年平均,367306,302504,64803,5948,4366,1582,6249,4820,1429,367005,302050,64956,15.6,12.3,30.5
30人以上,"H 運輸業,郵便業",平成26,2014,年平均,364712,294562,70150,6417,4215,2203,6015,4421,1594,365114,294356,70759,17.5,13.8,33.2
30人以上,"H 運輸業,郵便業",平成27,2015,年平均,371995,295008,76986,7311,5038,2273,6880,5099,1782,372426,294947,77477,10.4,8.6,17.3
30人以上,"H 運輸業,郵便業",平成27,2015,1月,368774,296359,72415,2591,1789,802,2764,1950,814,368601,296198,72403,9.7,7.8,17.6
30人以上,"H 運輸業,郵便業",平成27,2015,2月,368601,296705,71896,3937,2458,1479,4372,3171,1201,368166,295992,72174,9.9,8.1,17.1
30人以上,"H 運輸業,郵便業",平成27,2015,3月,368166,294585,73581,5798,2975,2823,6656,4799,1857,367308,292761,74547,10.1,8.5,16.4
30人以上,"H 運輸業,郵便業",平成27,2015,4月,367308,295009,72299,18121,13501,4620,11065,8741,2324,374364,299769,74595,9.6,8.1,15.4
30人以上,"H 運輸業,郵便業",平成27,2015,5月,374364,299027,75337,6660,3394,3266,6062,3729,2333,374962,298692,76270,8.8,7.5,14.1
30人以上,"H 運輸業,郵便業",平成27,2015,6月,374962,298221,76741,5219,3921,1298,7004,5587,1417,373177,296555,76622,10.8,9.1,17.4
30人以上,"H 運輸業,郵便業",平成27,2015,7月,373177,292721,80456,13788,10347,3441,11497,9645,1852,375468,293423,82045,11.3,9.8,16.9
30人以上,"H 運輸業,郵便業",平成27,2015,8月,375468,297051,78417,5484,3687,1797,8277,6273,2004,372675,294465,78210,10.9,9.1,17.8
30人以上,"H 運輸業,郵便業",平成27,2015,9月,372675,290609,82066,7375,5494,1881,5856,4404,1452,374194,291699,82495,11.7,9.4,20
30人以上,"H 運輸業,郵便業",平成27,2015,10月,374194,292440,81754,7801,6416,1385,8922,6203,2719,373073,292653,80420,11.3,9.4,18.2
30人以上,"H 運輸業,郵便業",平成27,2015,11月,373073,293286,79787,5949,4165,1784,5849,4010,1839,373173,293441,79732,11,8.9,18.7
30人以上,"H 運輸業,郵便業",平成27,2015,12月,373173,294086,79087,5007,2310,2697,4237,2671,1566,373943,293725,80218,10.1,7.9,18.2
30人以上,"I 卸売業,小売業",平成22,2010,年平均,867432,519029,348403,14235,6553,7682,14927,7973,6955,866740,517609,349130,17.8,6,35.4
30人以上,"I 卸売業,小売業",平成23,2011,年平均,860570,508127,352443,13231,7525,5706,13434,8015,5419,860367,507637,352730,18.8,6.5,36.6
30人以上,"I 卸売業,小売業",平成24,2012,年平均,902125,509072,393053,12697,6845,5852,15441,7735,7706,899381,508182,391199,23.9,10.4,41.4
30人以上,"I 卸売業,小売業",平成25,2013,年平均,866528,495524,371004,10908,5809,5099,12244,6619,5625,865192,494714,370478,24,10.5,42
30人以上,"I 卸売業,小売業",平成26,2014,年平均,860338,486745,373594,12118,6593,5525,12185,6735,5450,860271,486603,373669,24.3,10.9,41.9
30人以上,"I 卸売業,小売業",平成27,2015,年平均,859283,498729,360554,15067,8563,6504,15181,8364,6817,859169,498928,360241,25.3,12.4,43.1
30人以上,"I 卸売業,小売業",平成27,2015,1月,859076,496073,363003,7892,3363,4529,8412,3950,4462,858556,495486,363070,25.1,12.3,42.6
30人以上,"I 卸売業,小売業",平成27,2015,2月,858556,493713,364843,10745,5313,5432,17637,8238,9399,851664,490788,360876,25.2,12.3,42.7
30人以上,"I 卸売業,小売業",平成27,2015,3月,851664,497469,354195,12481,6916,5565,17548,9314,8234,846597,495071,351526,26.3,13.2,44.9
30人以上,"I 卸売業,小売業",平成27,2015,4月,846597,490810,355787,44702,27672,17030,28993,18307,10686,862306,500175,362131,25.7,12.7,43.7
30人以上,"I 卸売業,小売業",平成27,2015,5月,862306,495451,366855,20309,11420,8889,16848,9934,6914,865767,496937,368830,25.3,12.2,42.9
30人以上,"I 卸売業,小売業",平成27,2015,6月,865767,509799,355968,13892,7731,6161,13043,7938,5105,866616,509592,357024,24.1,11.5,42
30人以上,"I 卸売業,小売業",平成27,2015,7月,866616,507499,359117,12449,7720,4729,16707,8223,8484,862358,506996,355362,25.4,12.2,44.2
30人以上,"I 卸売業,小売業",平成27,2015,8月,862358,497225,365133,12986,7867,5119,13714,6646,7068,861630,498446,363184,25,12.3,42.4
30人以上,"I 卸売業,小売業",平成27,2015,9月,861630,498588,363042,10048,6311,3737,13013,7431,5582,858665,497468,361197,25.5,12.7,43
30人以上,"I 卸売業,小売業",平成27,2015,10月,858665,498105,360560,16651,9242,7409,15796,9599,6197,859520,497748,361772,24.6,12.1,41.8
30人以上,"I 卸売業,小売業",平成27,2015,11月,859520,502333,357187,10505,5696,4809,11388,6138,5250,858637,501891,356746,25.6,12.8,43.7
30人以上,"I 卸売業,小売業",平成27,2015,12月,858637,497677,360960,8141,3508,4633,9068,4644,4424,857710,496541,361169,25.7,12.8,43.4
30人以上,"J 金融業,保険業",平成22,2010,年平均,316464,187333,129131,7056,4155,2901,6562,4223,2339,316958,187265,129693,4.5,1.7,8.6
30人以上,"J 金融業,保険業",平成23,2011,年平均,316874,180997,135877,5419,3359,2059,5495,3583,1912,316798,180773,136024,5.2,2.1,9.3
30人以上,"J 金融業,保険業",平成24,2012,年平均,323215,175246,147969,6463,3520,2943,6690,4011,2679,322988,174755,148233,9,0.9,18.4
30人以上,"J 金融業,保険業",平成25,2013,年平均,322572,171725,150847,6206,3274,2932,6252,3513,2739,322526,171486,151040,9.6,0.8,19.5
30人以上,"J 金融業,保険業",平成26,2014,年平均,320794,168672,152122,5276,2921,2356,5467,3207,2260,320603,168386,152218,9.4,0.8,18.9
30人以上,"J 金融業,保険業",平成27,2015,年平均,321211,175402,145809,5431,2967,2464,5087,3073,2014,321555,175296,146259,8.3,1.9,16.1
30人以上,"J 金融業,保険業",平成27,2015,1月,318945,178210,140735,4146,2215,1931,3820,1937,1883,319271,178488,140783,7.7,1.7,15.4
30人以上,"J 金融業,保険業",平成27,2015,2月,319271,176933,142338,2355,1046,1309,2444,1291,1153,319182,176688,142494,8.2,1.8,16.1
30人以上,"J 金融業,保険業",平成27,2015,3月,319182,176907,142275,2515,1265,1250,3311,1802,1509,318386,176370,142016,8.3,1.8,16.5
30人以上,"J 金融業,保険業",平成27,2015,4月,318386,174357,144029,20355,11468,8887,14849,10453,4396,323892,175372,148520,7.9,1.7,15.3
30人以上,"J 金融業,保険業",平成27,2015,5月,323892,176900,146992,3785,1755,2030,2939,1711,1228,324738,176944,147794,7.9,1.5,15.5
30人以上,"J 金融業,保険業",平成27,2015,6月,324738,176097,148641,3747,1939,1808,4276,2320,1956,324209,175716,148493,8.2,1.9,15.5
30人以上,"J 金融業,保険業",平成27,2015,7月,324209,178304,145905,5695,3207,2488,8929,5422,3507,320975,176089,144886,8.4,2,16.3
30人以上,"J 金融業,保険業",平成27,2015,8月,320975,172924,148051,3235,1736,1499,4109,2642,1467,320101,172018,148083,8.5,2,16
30人以上,"J 金融業,保険業",平成27,2015,9月,320101,173278,146823,2614,1298,1316,3075,1679,1396,319640,172897,146743,8.6,1.9,16.4
30人以上,"J 金融業,保険業",平成27,2015,10月,319640,172753,146887,10434,6105,4329,7464,4590,2874,322610,174268,148342,8.8,2,16.7
30人以上,"J 金融業,保険業",平成27,2015,11月,322610,174407,148203,3213,1954,1259,3239,1748,1491,322584,174613,147971,8.7,2,16.7
30人以上,"J 金融業,保険業",平成27,2015,12月,322584,173758,148826,3077,1621,1456,2593,1282,1311,323068,174097,148971,8.6,2,16.3
30人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,109769,74309,35459,1822,1125,697,1712,1020,691,109879,74414,35465,17.2,9.9,32.6
30人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,110601,73666,36935,2180,1330,849,2068,1299,770,110713,73697,37014,17.5,11.1,30.4
30人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,130017,85145,44873,2128,1272,856,2139,1272,867,130006,85145,44862,20.8,15.5,30.7
30人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,128558,85024,43534,1992,1218,774,2114,1279,835,128436,84963,43473,20.3,15.3,30.2
30人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,129509,84262,45248,2031,1167,864,1896,1135,761,129644,84294,45351,16,9.9,27.3
30人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,130238,84587,45652,2235,1316,919,2293,1394,899,130180,84509,45672,16,7.8,31.1
30人以上,"K 不動産業,物品賃貸業",平成27,2015,1月,129803,84592,45211,1165,705,460,1278,634,644,129690,84663,45027,14.2,6.3,28.9
30人以上,"K 不動産業,物品賃貸業",平成27,2015,2月,129690,84404,45286,1392,852,540,2625,1669,956,128457,83587,44870,14.8,6.8,29.8
30人以上,"K 不動産業,物品賃貸業",平成27,2015,3月,128457,84123,44334,1611,957,654,2713,1715,998,127355,83365,43990,16.4,7.8,32.7
30人以上,"K 不動産業,物品賃貸業",平成27,2015,4月,127355,83472,43883,9576,6107,3469,4470,2967,1503,132461,86612,45849,15.3,7.3,30.5
30人以上,"K 不動産業,物品賃貸業",平成27,2015,5月,132461,84583,47878,2463,1223,1240,1785,889,896,133139,84917,48222,18.1,8.8,34.5
30人以上,"K 不動産業,物品賃貸業",平成27,2015,6月,133139,86728,46411,1863,922,941,2646,1877,769,132356,85773,46583,17.4,8.7,33.5
30人以上,"K 不動産業,物品賃貸業",平成27,2015,7月,132356,85224,47132,2179,1278,901,3154,2041,1113,131381,84461,46920,17.2,8.7,32.5
30人以上,"K 不動産業,物品賃貸業",平成27,2015,8月,131381,85922,45459,924,563,361,1943,1129,814,130362,85356,45006,14.4,7.2,28
30人以上,"K 不動産業,物品賃貸業",平成27,2015,9月,130362,83582,46780,1036,527,509,1874,964,910,129524,83145,46379,17.5,9.1,32.6
30人以上,"K 不動産業,物品賃貸業",平成27,2015,10月,129524,84420,45104,2239,1351,888,2456,1294,1162,129307,84477,44830,16.4,8.3,31.8
30人以上,"K 不動産業,物品賃貸業",平成27,2015,11月,129307,83324,45983,1057,436,621,1338,762,576,129026,82998,46028,15.3,7.5,29.4
30人以上,"K 不動産業,物品賃貸業",平成27,2015,12月,129026,84666,44360,1311,867,444,1228,787,441,129109,84746,44363,14.8,7.4,28.9
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,225298,165824,59473,2607,1728,879,2858,2027,830,225047,165525,59522,4.3,2.2,9.9
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,222917,164461,58456,2955,1984,971,3063,2134,929,222809,164311,58498,3.9,2,9.2
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,219529,164064,55465,5111,3802,1309,3825,2815,1010,220815,165051,55764,1.9,0.9,4.9
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,240613,179984,60629,7475,5583,1892,5071,3817,1255,243017,181750,61266,2,0.9,5.3
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,266793,197380,69413,7457,5562,1895,6472,4880,1592,267778,198062,69716,2.1,0.8,5.7
