事業所規模,和暦年,西暦年,年平均・月・前年比・前年同月比,調査産業計,鉱業，採石業，砂利採取業,建設業,製造業,電気・ガス・熱供給・水道業,情報通信業,運輸業，郵便業,卸売業，小売業,金融業，保険業,不動産業，物品賃貸業,学術研究，専門・技術サービス業,宿泊業，飲食サービス業,生活関連サービス業，娯楽業,教育，学習支援業,医療，福祉,複合サービス事業,サービス業（他に分類されないもの）
30人以上,平成27,2015,5月,97.8,－,96.8,101.1,84.6,92.5,104.3,100.6,105.3,101.3,92.9,84.2,98.2,89.4,95.1,97.9,103.6
30人以上,平成27,2015,6月,98.9,－,99.2,99.8,84.8,95.4,103.5,105.5,104.2,103.4,89.9,84.3,98.8,91.3,97.5,98.2,103.4
30人以上,平成27,2015,7月,99.2,－,99.5,99.7,85.9,95.3,107.4,104.7,106.3,102.4,92.8,85.1,99.7,88.3,95,98.2,104.6
30人以上,平成27,2015,8月,98,－,97.4,99.4,93.8,93.9,104.9,101.9,104.9,105.2,91.8,86.6,100,89.1,92.7,97.8,104
30人以上,平成27,2015,9月,98.1,－,98.1,99.4,85.7,95.2,101.1,101.3,104.6,104.9,91.7,87.7,100.1,92.8,93.8,99.3,103.2
30人以上,平成27,2015,10月,99,－,99.7,100.6,94.6,95.9,103,102.3,104.7,103.1,91.6,85.3,94.4,94.4,96.5,98,104.3
30人以上,平成27,2015,11月,98.3,－,98.7,100.2,94.5,95.1,104.8,101.8,105.1,106.2,91.6,87.2,93.7,88.8,94.2,105.3,103.1
30人以上,平成27,2015,12月,98,－,98.2,100,94.1,94.9,106,101.2,103.3,105.7,92,87,95.8,87.5,93.1,105.1,103.5
30人以上,平成23,2011,年平均（前年比（％））,-1.3,1,2.6,0.5,0.1,3.1,-3,-3.5,-3.9,-3.2,-1,0.2,2,-2.7,1,-9.7,-5.7
30人以上,平成24,2012,年平均（前年比（％））,0.5,-16.1,0.9,0.1,-6.5,0.3,1.3,1.7,2.5,-2.7,-0.6,-0.4,4.5,-2.9,-0.3,-4,3.1
30人以上,平成25,2013,年平均（前年比（％））,-0.6,-40.5,-2.7,-1.5,-1,-3.9,4.7,2.2,2.8,2,-5,-7.5,1,-1.2,-2.1,8.5,1.4
30人以上,平成26,2014,年平均（前年比（％））,-0.4,-64.1,-2.3,0.7,-5.3,-4.1,2.5,0.2,3.1,5.6,-3.1,-5.2,-0.9,-4.4,-2.5,2.9,4.6
30人以上,平成27,2015,年平均（前年比（％））,0.2,－,0.4,0.2,0.7,-0.4,-0.7,1.3,0.7,3,1.1,-3.1,-7.7,1.7,-1.4,3.3,0
30人以上,平成27,2015,1月（前年同月比（％））,0.1,－,-0.8,0.1,-6.8,-1.4,0.9,-0.6,2.5,5.8,-0.6,-5,-0.1,-0.3,-1.9,4.8,2.4
30人以上,平成27,2015,2月（前年同月比（％））,-0.4,－,1.3,0.7,-7.8,-3.5,1.2,-1.5,3.6,9,-2.2,-13.5,-5.4,0.8,-1.8,-0.8,2.3
30人以上,平成27,2015,3月（前年同月比（％））,-0.4,－,-0.2,-0.7,-6,-2.3,-0.6,1.2,1.7,2.6,2.1,-7.7,-8,-0.5,-0.3,1.5,-1.7
30人以上,平成27,2015,4月（前年同月比（％））,-1,－,-0.8,0.9,-5.7,-3.2,0.2,0.3,1.4,2.2,2.2,-6.2,-7.1,-2.9,-2.3,7.6,-2.5
30人以上,平成27,2015,5月（前年同月比（％））,-0.4,－,-0.1,1,-5.5,-2.8,0.6,0.7,0.6,-1.9,2.5,-1.9,-11.3,-1.8,-0.8,2.1,1.3
30人以上,平成27,2015,6月（前年同月比（％））,0.6,－,0.8,0.3,-0.5,0.5,-1.9,5,0.1,0.3,-1.6,-4.9,-8.3,3.6,0.7,2.4,-0.5
30人以上,平成27,2015,7月（前年同月比（％））,1.2,－,1.7,0.1,0.7,1.8,1,5,1.8,0.4,3.7,0.1,-6,1.6,-1.8,1.8,-3.2
30人以上,平成27,2015,8月（前年同月比（％））,0.3,－,0.2,-0.3,8.7,-0.8,0.1,0.4,-0.4,4.8,2.7,-0.9,-3.3,1.4,-2.6,3.2,2
30人以上,平成27,2015,9月（前年同月比（％））,-0.4,－,-0.6,-0.8,4.1,1.8,-3.1,0,-0.1,4.3,-5.2,-7.4,-5.8,4.5,-2,4.9,0.4
30人以上,平成27,2015,10月（前年同月比（％））,1.2,－,3,1.4,8.6,0.9,-1.7,3,-0.7,3.2,3.7,0.7,-11.5,6.4,-0.2,0.1,-0.5
30人以上,平成27,2015,11月（前年同月比（％））,0.7,－,-0.4,0.3,8.9,1.4,-1.7,1.3,-0.8,4.6,2.2,11.4,-16.1,3.7,-2,6.5,1.5
30人以上,平成27,2015,12月（前年同月比（％））,0.9,－,0.2,0,10.8,3.6,-2.3,1.7,-1.5,0.9,3.7,1.9,-7.4,4.2,-1.7,6.4,-0.1
,,,,,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成27年年報,,,,,,,,,,,,,,,,,,,,
第１４表　名目賃金指数 （きまって支給する給与）,,,,,,,,,,,,,,,,,,,,
（平成22年平均=100）,,,,,,,,,,,,,,,,,,,,
