事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,D 建設業,平成27,2015,年平均,20,20.2,18.7,176.1,178.8,159.1,153.6,155.2,143.4,22.5,23.6,15.7
30人以上,D 建設業,平成27,2015,1月,17.6,17.9,16,154.4,157,138.1,133.1,134.7,123.1,21.3,22.3,15
30人以上,D 建設業,平成27,2015,2月,19.6,19.8,18.5,175.1,177.3,161.2,150.8,152,143.4,24.3,25.3,17.8
30人以上,D 建設業,平成27,2015,3月,20.5,20.9,18.2,183.6,187.2,159.5,158,160.5,141.5,25.6,26.7,18
30人以上,D 建設業,平成27,2015,4月,21.5,21.7,20.1,189.2,191.4,174.7,165.4,166.9,155.2,23.8,24.5,19.5
30人以上,D 建設業,平成27,2015,5月,18.9,19.1,17.2,166.7,169.3,149.6,144.2,145.9,132.9,22.5,23.4,16.7
30人以上,D 建設業,平成27,2015,6月,20.9,21.1,19.9,184.5,187,169.8,161.8,163.1,154.2,22.7,23.9,15.6
30人以上,D 建設業,平成27,2015,7月,21.5,21.6,20.7,190.6,193.1,175.8,166.6,167.9,159,24,25.2,16.8
30人以上,D 建設業,平成27,2015,8月,19.3,19.5,18,165.8,168.3,148.8,147,148.4,137.7,18.8,19.9,11.1
30人以上,D 建設業,平成27,2015,9月,20.2,20.4,19.1,176.1,178.6,160.2,154.4,155.7,146.1,21.7,22.9,14.1
30人以上,D 建設業,平成27,2015,10月,20,20.3,17.9,174.1,177.8,150.7,152.8,155.3,136.7,21.3,22.5,14
30人以上,D 建設業,平成27,2015,11月,20.4,20.6,19.1,177.8,180.3,161.3,154.9,156.3,145.7,22.9,24,15.6
30人以上,D 建設業,平成27,2015,12月,20,20.2,18.8,176.5,179.3,157.9,154.7,156.4,143.4,21.8,22.9,14.5
30人以上,E 製造業,平成22,2010,年平均,19.2,19.4,18.5,160.3,163.1,150.7,147.8,150,140.3,12.5,13.1,10.4
30人以上,E 製造業,平成23,2011,年平均,19.1,19.3,18.3,159,162.1,148.9,146.7,149.2,138.5,12.3,12.9,10.4
30人以上,E 製造業,平成24,2012,年平均,19.2,19.3,18.6,160.3,163.4,150.2,146.2,148.4,139.1,14.1,15,11.1
30人以上,E 製造業,平成25,2013,年平均,18.8,19,18.2,158.3,161.3,148.3,144,146.2,136.7,14.3,15.1,11.6
30人以上,E 製造業,平成26,2014,年平均,18.8,19,18.1,157.3,160.5,147.5,143.6,145.9,136.3,13.7,14.6,11.2
30人以上,E 製造業,平成27,2015,年平均,18.7,19,18,157,161.6,144.4,143.9,147.2,134.9,13.1,14.4,9.5
30人以上,E 製造業,平成27,2015,1月,17.4,17.6,16.5,146.4,151.2,132.2,133,136.5,122.8,13.4,14.7,9.4
30人以上,E 製造業,平成27,2015,2月,18.5,18.7,17.9,156.8,161.5,143.4,142.3,145.3,133.6,14.5,16.2,9.8
30人以上,E 製造業,平成27,2015,3月,19.1,19.4,18.1,160.6,166.1,145.1,146,150.1,134.5,14.6,16,10.6
30人以上,E 製造業,平成27,2015,4月,19.8,20,19.1,166.3,170.7,154,152.2,155.5,143,14.1,15.2,11
30人以上,E 製造業,平成27,2015,5月,17.8,18.1,17,150.1,154.3,138.1,137.3,140.4,128.4,12.8,13.9,9.7
30人以上,E 製造業,平成27,2015,6月,19.5,19.8,18.8,163.2,168,149.8,150.7,154.2,141,12.5,13.8,8.8
30人以上,E 製造業,平成27,2015,7月,20.2,20.5,19.4,168.6,173.4,155,155.7,159.2,145.8,12.9,14.2,9.2
30人以上,E 製造業,平成27,2015,8月,18.4,18.5,17.8,153,157.1,142,141,143.8,133.4,12,13.3,8.6
30人以上,E 製造業,平成27,2015,9月,18.2,18.4,17.7,151.6,155.7,140.2,139.8,142.7,131.9,11.8,13,8.3
30人以上,E 製造業,平成27,2015,10月,18.5,18.8,17.8,155,159.6,142.6,142.5,145.8,133.5,12.5,13.8,9.1
30人以上,E 製造業,平成27,2015,11月,19.1,19.4,18.3,160.1,165,146.7,146.7,150.1,137.2,13.4,14.9,9.5
30人以上,E 製造業,平成27,2015,12月,18.3,18.5,17.8,153.5,157.3,143.3,140.7,143.3,133.6,12.8,14,9.7
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,18.9,19.1,18,164.1,166.8,146.5,142.8,144.5,131.4,21.3,22.3,15.1
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,19.3,19.4,18.2,168.2,171.3,148.4,142.4,143.9,133.1,25.8,27.4,15.3
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,19.2,19.3,18.7,163.8,165.7,151,146.2,147.2,139.6,17.6,18.5,11.4
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,18.4,18.5,17.9,158.5,160.2,146.9,139.1,139.9,133.4,19.4,20.3,13.5
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,18.7,18.8,18.2,162.7,164.5,149.9,141.3,142.1,135.8,21.4,22.4,14.1
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,18.5,18.6,18,161,162.7,154.1,144.8,145.9,140.4,16.2,16.8,13.7
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,1月,18,18.3,17,152.3,154.3,144.3,137.4,138.7,132.3,14.9,15.6,12
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,2月,17.4,17.6,16.6,151.3,153.4,142.4,135.1,136.5,129.4,16.2,16.9,13
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,3月,20.2,20.4,19.5,176.4,177.6,170.8,157.3,158.7,151.2,19.1,18.9,19.6
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,4月,20.1,20.3,19.2,173.3,174.8,166.8,156.6,158.2,150,16.7,16.6,16.8
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,5月,16.3,16.3,16.4,140.9,141.1,139.9,126.8,126.8,126.8,14.1,14.3,13.1
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,6月,20.5,20.5,20.6,174.3,175.7,168.7,159,159.9,155.3,15.3,15.8,13.4
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,7月,20,20.1,19.7,172,173.3,166.7,156.3,156.9,153.8,15.7,16.4,12.9
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,8月,17.4,17.5,17.1,164.9,167.4,154.4,148.5,149.8,143.2,16.4,17.6,11.2
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,9月,17.1,17.2,16.8,149.8,151.2,144,134.8,135.5,131.9,15,15.7,12.1
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,10月,19.1,19.2,18.6,167.7,170.1,158.6,149.7,151,144.7,18,19.1,13.9
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,11月,17.5,17.7,16.9,156.1,158.8,145.5,137.8,139.3,132,18.3,19.5,13.5
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,12月,17.4,17.5,16.7,153.2,155.6,143.4,137.1,138.5,131.2,16.1,17.1,12.2
30人以上,G 情報通信業,平成22,2010,年平均,19.1,19.3,18.4,164,168.1,152.5,142.9,145.9,134.5,21.1,22.2,18
30人以上,G 情報通信業,平成23,2011,年平均,19,19.3,18.1,164.6,168.8,152.2,143.2,146.2,134.4,21.4,22.6,17.8
30人以上,G 情報通信業,平成24,2012,年平均,19.3,19.6,18.4,168.2,171.8,156.6,147.3,149.8,139.2,20.9,22,17.4
30人以上,G 情報通信業,平成25,2013,年平均,19,19.3,18.1,165.3,169.2,152.6,144.6,147.4,135.4,20.7,21.8,17.2
30人以上,G 情報通信業,平成26,2014,年平均,19,19.2,18.1,164.2,167.9,152.3,143.3,146,134.7,20.9,21.9,17.6
30人以上,G 情報通信業,平成27,2015,年平均,18.8,19.1,17.8,162.7,167.6,147.8,142.6,145.9,132.6,20.1,21.7,15.2
30人以上,G 情報通信業,平成27,2015,1月,17.6,18,16.6,153.5,158.6,137.9,133.2,136.4,123.5,20.3,22.2,14.4
30人以上,G 情報通信業,平成27,2015,2月,18,18.4,17,157.2,162.7,141.3,136.6,140.1,126.5,20.6,22.6,14.8
30人以上,G 情報通信業,平成27,2015,3月,19.5,19.9,18.2,170.5,176.5,152.5,148.5,152.5,136.5,22,24,16
30人以上,G 情報通信業,平成27,2015,4月,20,20.3,18.9,172.9,178.2,156.1,151.2,154.7,140.1,21.7,23.5,16
30人以上,G 情報通信業,平成27,2015,5月,17.6,17.9,16.6,153.2,157.6,139.8,133.9,136.8,124.9,19.3,20.8,14.9
30人以上,G 情報通信業,平成27,2015,6月,19.8,20.1,18.9,169.9,174.6,155.6,149.7,152.9,139.9,20.2,21.7,15.7
30人以上,G 情報通信業,平成27,2015,7月,20.4,20.7,19.4,174.7,179,162,155.1,157.8,147.1,19.6,21.2,14.9
30人以上,G 情報通信業,平成27,2015,8月,18.9,19.1,18.1,162.9,167,150.2,143.7,146.5,135.1,19.2,20.5,15.1
30人以上,G 情報通信業,平成27,2015,9月,17.9,18.2,16.9,154.7,159.3,139.8,135.6,138.9,125.1,19.1,20.4,14.7
30人以上,G 情報通信業,平成27,2015,10月,18.8,19.2,17.8,162.8,167.8,146.7,142.9,146.4,131.7,19.9,21.4,15
30人以上,G 情報通信業,平成27,2015,11月,18.7,19,17.7,162.4,167.2,147,142.3,145.6,131.7,20.1,21.6,15.3
30人以上,G 情報通信業,平成27,2015,12月,18.3,18.6,17.3,158.1,162.9,143.2,138.7,142,128.4,19.4,20.9,14.8
30人以上,"H 運輸業,郵便業",平成22,2010,年平均,19.7,20,18.3,169,175.1,143.3,147.5,151.2,131.9,21.5,23.9,11.4
30人以上,"H 運輸業,郵便業",平成23,2011,年平均,19.7,20.1,18.3,170.7,177.8,140.8,148.3,152.6,130.1,22.4,25.2,10.7
30人以上,"H 運輸業,郵便業",平成24,2012,年平均,19.5,19.7,18.6,170.9,176.9,140.5,150.4,154.5,129.7,20.5,22.4,10.8
30人以上,"H 運輸業,郵便業",平成25,2013,年平均,19.1,19.3,18.2,166.8,172.4,140.9,147.2,151.1,129.3,19.6,21.3,11.6
30人以上,"H 運輸業,郵便業",平成26,2014,年平均,18.9,19.1,18.2,164.8,171.3,137.4,144.3,148.8,125.4,20.5,22.5,12
30人以上,"H 運輸業,郵便業",平成27,2015,年平均,18.9,19.2,17.9,166.7,172.3,145,146.9,150.4,133.3,19.8,21.9,11.7
30人以上,"H 運輸業,郵便業",平成27,2015,1月,18.3,18.6,17.4,157.8,162.7,137.8,138.7,141.9,125.8,19.1,20.8,12
30人以上,"H 運輸業,郵便業",平成27,2015,2月,18.7,18.9,17.5,163.8,169.2,141.6,144.4,148,129.8,19.4,21.2,11.8
30人以上,"H 運輸業,郵便業",平成27,2015,3月,18.7,19,17.7,162.7,167.6,143.5,142.9,145.9,131.2,19.8,21.7,12.3
30人以上,"H 運輸業,郵便業",平成27,2015,4月,20,20.3,19,175.5,180.2,156.5,154.7,157.6,142.8,20.8,22.6,13.7
30人以上,"H 運輸業,郵便業",平成27,2015,5月,18.5,18.6,18.2,161.4,165.2,146.3,142.7,144.7,134.7,18.7,20.5,11.6
30人以上,"H 運輸業,郵便業",平成27,2015,6月,19.3,19.6,18.3,169.4,175.4,146.3,149.9,153.6,135.5,19.5,21.8,10.8
30人以上,"H 運輸業,郵便業",平成27,2015,7月,19.8,20,19,175.5,181.2,154.8,155.3,158.8,142.7,20.2,22.4,12.1
30人以上,"H 運輸業,郵便業",平成27,2015,8月,19,19.2,18.2,168.3,173.7,147.9,149.2,152.7,135.9,19.1,21,12
30人以上,"H 運輸業,郵便業",平成27,2015,9月,18.5,18.9,17.3,164.9,172.3,139,144.8,149.6,128.1,20.1,22.7,10.9
30人以上,"H 運輸業,郵便業",平成27,2015,10月,18.7,19,17.3,166.8,173.8,141.6,146.5,150.9,130.6,20.3,22.9,11
30人以上,"H 運輸業,郵便業",平成27,2015,11月,18.8,19.1,17.5,166.5,173.3,142,146.4,150.7,130.9,20.1,22.6,11.1
30人以上,"H 運輸業,郵便業",平成27,2015,12月,18.9,19.2,17.7,167,173.5,143.1,146.4,150.4,131.8,20.6,23.1,11.3
30人以上,"I 卸売業,小売業",平成22,2010,年平均,19,19.6,18.1,148.3,157.4,134.5,139.3,147.4,127.2,9,10,7.3
30人以上,"I 卸売業,小売業",平成23,2011,年平均,18.9,19.6,17.9,146.5,156.4,132.1,138,146.8,125.2,8.5,9.6,6.9
30人以上,"I 卸売業,小売業",平成24,2012,年平均,19.2,19.7,18.7,147.6,158.2,133.6,139.2,147.6,128.2,8.4,10.6,5.4
30人以上,"I 卸売業,小売業",平成25,2013,年平均,19.1,19.5,18.6,146.7,157.3,132.5,138.2,146.8,126.8,8.5,10.5,5.7
30人以上,"I 卸売業,小売業",平成26,2014,年平均,19,19.4,18.4,146.5,157.2,132.6,137.6,146.3,126.3,8.9,10.9,6.3
30人以上,"I 卸売業,小売業",平成27,2015,年平均,18.6,19.2,17.8,146.1,157,130.9,136,144.6,124,10.1,12.4,6.9
30人以上,"I 卸売業,小売業",平成27,2015,1月,17.8,18.3,17,139.6,149.7,125.8,129.9,138,118.8,9.7,11.7,7
30人以上,"I 卸売業,小売業",平成27,2015,2月,18.1,18.7,17.2,141.6,152.7,126.6,131.8,140.7,119.7,9.8,12,6.9
30人以上,"I 卸売業,小売業",平成27,2015,3月,18.6,19.3,17.7,144.9,156.4,128.6,134.7,144,121.5,10.2,12.4,7.1
30人以上,"I 卸売業,小売業",平成27,2015,4月,19.6,20.3,18.6,152,163.6,136,141.9,151.5,128.7,10.1,12.1,7.3
30人以上,"I 卸売業,小売業",平成27,2015,5月,17.9,18.2,17.4,138.3,146.8,126.8,129.1,135.7,120.2,9.2,11.1,6.6
30人以上,"I 卸売業,小売業",平成27,2015,6月,19.4,20.1,18.4,151.8,163.9,134.4,140.4,149.6,127.3,11.4,14.3,7.1
30人以上,"I 卸売業,小売業",平成27,2015,7月,19.8,20.5,18.7,165.7,181.9,142.7,152,164.4,134.4,13.7,17.5,8.3
30人以上,"I 卸売業,小売業",平成27,2015,8月,18.6,19,18.1,144.4,153.5,131.8,135.2,142.4,125.3,9.2,11.1,6.5
30人以上,"I 卸売業,小売業",平成27,2015,9月,18.2,18.6,17.6,141,150.3,128.2,132.1,139.4,122,8.9,10.9,6.2
30人以上,"I 卸売業,小売業",平成27,2015,10月,18.6,19.2,17.8,145.2,155.8,130.7,135.6,144,124.1,9.6,11.8,6.6
30人以上,"I 卸売業,小売業",平成27,2015,11月,18.5,19.1,17.8,144.6,154.8,130.1,135.1,143.3,123.4,9.5,11.5,6.7
30人以上,"I 卸売業,小売業",平成27,2015,12月,18.4,19,17.6,143.2,153.4,129.2,133.6,141.8,122.4,9.6,11.6,6.8
30人以上,"J 金融業,保険業",平成22,2010,年平均,19,19.3,18.6,158,162.7,151.2,141.6,144.7,137.1,16.4,18,14.1
30人以上,"J 金融業,保険業",平成23,2011,年平均,19,19.4,18.5,156.9,162.5,149.4,141.3,145.1,136.1,15.6,17.4,13.3
30人以上,"J 金融業,保険業",平成24,2012,年平均,19.2,19.8,18.6,156.4,163.8,147.6,140,145.7,133.2,16.4,18.1,14.4
30人以上,"J 金融業,保険業",平成25,2013,年平均,18.9,19.4,18.2,155.1,164.2,144.6,137.6,144.2,130,17.5,20,14.6
30人以上,"J 金融業,保険業",平成26,2014,年平均,18.8,19.4,18.1,154.9,164.5,144.1,136.9,143.7,129.3,18,20.8,14.8
30人以上,"J 金融業,保険業",平成27,2015,年平均,18.3,18.9,17.6,153.8,165.3,140,133.8,140.5,125.8,20,24.8,14.2
30人以上,"J 金融業,保険業",平成27,2015,1月,17.5,18,16.8,147.2,157.6,134.2,128.3,134.4,120.7,18.9,23.2,13.5
30人以上,"J 金融業,保険業",平成27,2015,2月,17.1,17.7,16.3,144.7,156.4,130.2,125.6,132.3,117.2,19.1,24.1,13
30人以上,"J 金融業,保険業",平成27,2015,3月,19.1,19.9,18.2,162.5,175.6,146.1,140.8,148.7,130.8,21.7,26.9,15.3
30人以上,"J 金融業,保険業",平成27,2015,4月,19.4,20,18.7,164.5,176.2,150.6,142.6,149.4,134.5,21.9,26.8,16.1
30人以上,"J 金融業,保険業",平成27,2015,5月,17.2,17.7,16.7,143.2,154,130.1,122.9,129.2,115.3,20.3,24.8,14.8
30人以上,"J 金融業,保険業",平成27,2015,6月,19.5,20.1,18.7,162.4,174.8,147.9,142.2,149.6,133.5,20.2,25.2,14.4
30人以上,"J 金融業,保険業",平成27,2015,7月,19.8,20.4,19.1,165.2,176.8,151.1,144.3,150.9,136.2,20.9,25.9,14.9
30人以上,"J 金融業,保険業",平成27,2015,8月,18.2,18.5,17.8,152.2,162,140.9,133.2,138.3,127.3,19,23.7,13.6
30人以上,"J 金融業,保険業",平成27,2015,9月,17.2,17.7,16.7,145.1,155.3,133,126.6,132.3,119.8,18.5,23,13.2
30人以上,"J 金融業,保険業",平成27,2015,10月,18.8,19.5,18,156.9,169.6,142.1,136.7,144.4,127.8,20.2,25.2,14.3
30人以上,"J 金融業,保険業",平成27,2015,11月,17.7,18.4,17,148.6,160.9,134.1,128.7,135.8,120.3,19.9,25.1,13.8
30人以上,"J 金融業,保険業",平成27,2015,12月,18.3,18.9,17.6,153.2,164.8,139.6,134,140.8,126,19.2,24,13.6
30人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,19.4,19.8,18.6,152.5,159.2,138.3,139.7,144.9,128.6,12.8,14.3,9.7
30人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,19.4,19.8,18.5,150.9,158.2,136.3,138.3,143.9,127,12.6,14.3,9.3
30人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,19.3,19.7,18.6,149.9,156.5,137.3,137.7,143.1,127.5,12.2,13.4,9.8
30人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,19,19.3,18.4,147.1,153.1,135.2,135.6,140.5,125.8,11.5,12.6,9.4
30人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,19,19.4,18.2,149.9,156.4,137.6,137.6,143,127.5,12.3,13.4,10.1
30人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,18.9,19.5,17.8,151.3,160.5,134.2,136.8,144.2,123.1,14.5,16.3,11.1
30人以上,"K 不動産業,物品賃貸業",平成27,2015,1月,17.9,18.4,16.9,143.4,151.8,127.6,129.8,136.5,117.1,13.6,15.3,10.5
30人以上,"K 不動産業,物品賃貸業",平成27,2015,2月,18.3,18.9,17.4,146.9,156.1,130.1,132.1,139.1,119.2,14.8,17,10.9
30人以上,"K 不動産業,物品賃貸業",平成27,2015,3月,19.2,19.8,18,153.7,162.9,136.3,138.3,145.8,124.1,15.4,17.1,12.2
30人以上,"K 不動産業,物品賃貸業",平成27,2015,4月,20.3,20.7,19.4,163.6,172.4,147.1,147.8,155.2,133.9,15.8,17.2,13.2
30人以上,"K 不動産業,物品賃貸業",平成27,2015,5月,17.9,18.5,16.9,143.9,153.6,126.8,128.9,136.7,115.2,15,16.9,11.6
30人以上,"K 不動産業,物品賃貸業",平成27,2015,6月,19.6,20.2,18.5,156.1,165.7,138.3,141.9,149.8,127.3,14.2,15.9,11
30人以上,"K 不動産業,物品賃貸業",平成27,2015,7月,20,20.7,18.8,159.8,169.7,141.8,145.1,153.4,130.1,14.7,16.3,11.7
30人以上,"K 不動産業,物品賃貸業",平成27,2015,8月,18.9,19.2,18.1,150.5,158,136.1,137.2,143,126.2,13.3,15,9.9
30人以上,"K 不動産業,物品賃貸業",平成27,2015,9月,18.2,18.7,17.1,145.4,154.9,128.4,131.7,139.2,118.4,13.7,15.7,10
30人以上,"K 不動産業,物品賃貸業",平成27,2015,10月,19,19.7,17.7,151.9,161.3,134,137.1,144.6,122.9,14.8,16.7,11.1
30人以上,"K 不動産業,物品賃貸業",平成27,2015,11月,18.9,19.5,17.7,151.7,161.7,133.6,136.7,144.4,122.8,15,17.3,10.8
30人以上,"K 不動産業,物品賃貸業",平成27,2015,12月,18.6,19.2,17.4,148.6,158.1,130.4,135,142.8,120,13.6,15.3,10.4
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,19.4,19.6,18.9,163.7,165.4,158.7,143.1,144.5,139,20.6,20.9,19.7
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,19.2,19.4,18.7,160.7,162.5,155.2,140.9,142.4,136.5,19.8,20.1,18.7
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,19.8,20.1,19,169.1,172.5,159,147.8,150,141.4,21.3,22.5,17.6
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,19.7,19.9,19.3,170.1,173.3,160.9,147,148.4,142.9,23.1,24.9,18
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,19.6,19.9,18.7,169.5,174.3,156.1,146,148.5,139,23.5,25.8,17.1
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,18.6,19,17.5,155.5,160.3,143.9,137.9,141.3,129.7,17.6,19,14.2
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,1月,16.9,17.4,15.6,142.1,147.5,129.8,125.2,129.2,116.1,16.9,18.3,13.7
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,2月,18.2,18.6,17.3,154.8,159.3,144.2,136.3,138.9,130.3,18.5,20.4,13.9
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,3月,19.2,19.7,17.7,161,166.9,145.9,142.1,146.6,130.6,18.9,20.3,15.3
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,4月,19.9,20.4,18.7,164.4,169.5,151.6,146.8,151,136.4,17.6,18.5,15.2
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,5月,17.5,18,16.4,147,152.1,134.4,129.6,133.3,120.4,17.4,18.8,14
