事業所規模,和暦年,西暦年,年平均・月・前年比・前年同月比,調査産業計,鉱業，採石業，砂利採取業,建設業,製造業,電気・ガス・熱供給・水道業,情報通信業,運輸業，郵便業,卸売業，小売業,金融業，保険業,不動産業，物品賃貸業,学術研究，専門・技術サービス業,宿泊業，飲食サービス業,生活関連サービス業，娯楽業,教育，学習支援業,医療，福祉,複合サービス事業,サービス業（他に分類されないもの）
５人以上,平成27,2015,7月,104.4,－,107.7,104.8,106.4,106,103.1,107.1,104.9,105.5,102.8,96.8,99.4,98.4,101.5,104.7,107.6
５人以上,平成27,2015,8月,96.3,－,97.7,96.1,102,98.5,98.8,96.3,96.6,97.9,95.2,95.6,96.2,74.3,95,93.8,101.7
５人以上,平成27,2015,9月,96,－,102.1,97,92.7,94.4,96.5,95,92.4,98.3,95.4,95.7,95.1,90.1,95.3,92.3,100.2
５人以上,平成27,2015,10月,97.4,－,100.9,96.8,103.8,98.4,97.3,96.3,98.9,100.4,94.9,95.3,96.2,93.9,94.8,102,101.2
５人以上,平成27,2015,11月,97.9,－,103.8,101.1,96.6,98.6,97.8,97.1,94.5,101.2,98.3,95.3,95.6,91.6,95.7,93.8,100.8
５人以上,平成27,2015,12月,96.5,－,102,97.5,94.8,96.4,97.8,95.9,97.6,98.1,94.6,96.7,95.6,85.9,94.9,105.9,99.3
５人以上,平成23,2011,年平均（前年比（％））,-0.4,0.8,1.3,-0.8,1.8,0,0.9,-1.5,-0.7,-2.4,0.1,-0.6,2,-2,-3.2,-3.7,0.6
５人以上,平成24,2012,年平均（前年比（％））,0.9,-13,1.8,1.4,-0.2,1.6,-3.1,0.3,0.3,-1.6,4.2,1.2,2.2,0.3,1.2,-1.3,2.3
５人以上,平成25,2013,年平均（前年比（％））,-2,-40.5,-2.1,-1,-4,-2,-2.7,-0.9,-0.7,0.8,-2.1,-5.2,-3.1,-5.3,-2.2,1.1,-1.5
５人以上,平成26,2014,年平均（前年比（％））,-1.1,-64.8,-1.6,-0.4,-1,-0.3,-2.6,-0.3,-0.8,3.5,-1.7,-4.7,-2.6,-3.1,-1.4,2.2,0
５人以上,平成27,2015,年平均（前年比（％））,0.5,－,2.8,0,2.2,-0.5,4.4,-0.3,-0.5,-0.2,-3.6,4.1,-1.3,0.2,1.4,1.2,0.1
５人以上,平成27,2015,1月（前年同月比（％））,0.5,－,1.1,1.3,-1.1,-0.2,0.8,-0.8,0.5,1.6,-2.2,1.1,5,-1.2,1.1,0.5,2.6
５人以上,平成27,2015,2月（前年同月比（％））,0.8,－,2.2,2.1,-1.1,0.7,3.3,-1.5,0.1,1.2,-3.2,1.6,1.6,1.5,3.5,0.6,1.1
５人以上,平成27,2015,3月（前年同月比（％））,2.7,－,5.7,4.2,7.3,4.9,1.3,0.5,7.1,2.1,-1.2,1.9,-3.4,4.7,2.3,8.1,2.5
５人以上,平成27,2015,4月（前年同月比（％））,0.6,－,6.3,2.3,0.5,2.3,0.7,-0.2,1.8,1.5,-5.5,0.6,-3.5,-2.2,0.1,5.4,1.7
５人以上,平成27,2015,5月（前年同月比（％））,-3.7,－,-1,-2.5,-9.2,-5.5,1.8,-4.1,-8.6,-5.6,-10.3,3,-4.9,-6.1,-1.4,-8.3,-3
５人以上,平成27,2015,6月（前年同月比（％））,1,－,2.1,1.2,3.3,0.2,4.4,-0.1,1.3,-2.9,-2.2,2.8,-1.4,0.4,4.2,5.7,1.1
５人以上,平成27,2015,7月（前年同月比（％））,2.4,－,3.1,-0.8,3.7,-1.2,8.8,6.5,-0.1,-0.3,-4.3,7.6,-1.1,3.4,2.8,0.6,0.2
５人以上,平成27,2015,8月（前年同月比（％））,1,－,2,-0.2,9.1,1,5.3,1.7,-0.8,-0.1,-2.1,3.8,-0.1,-0.4,-0.5,0.8,0.2
５人以上,平成27,2015,9月（前年同月比（％））,0.4,－,5.7,-0.7,-1,-3.6,10.2,-2.1,-3.9,0,1.3,6.5,-0.6,-2.1,1.3,-2.5,-0.3
５人以上,平成27,2015,10月（前年同月比（％））,-2.1,－,1.4,-5.9,-1,-5.6,7.6,-2.4,-5.1,-2.2,-7.6,8.4,-2.8,-2.7,-1.5,-2.2,-3.2
５人以上,平成27,2015,11月（前年同月比（％））,1.1,－,1.2,-0.7,9.2,2.7,4.8,-0.3,1.1,0.8,-2.8,7.8,-3.2,5,1.5,1.6,-0.4
５人以上,平成27,2015,12月（前年同月比（％））,1,－,5,-0.3,6.3,-0.6,5.5,-0.7,1,2.8,-2.4,5.5,-1,3.4,3,3.1,-1.3
30人以上,平成22,2010,年平均,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
30人以上,平成23,2011,年平均,99.6,100.8,101.2,98.8,101.4,100.3,101.8,98.6,98.9,99,98.2,103.7,100.8,97.3,97,95.9,100.6
30人以上,平成24,2012,年平均,100.9,87.7,104.3,100.8,100.9,102.6,99.4,99.7,99.5,98.4,102.4,104.1,101.2,98.6,98.9,92.5,102.7
30人以上,平成25,2013,年平均,98.8,52.2,100,99.5,97.3,101,95.6,98.9,98.5,96.8,101.3,96.4,98.5,93,96.4,97,101.9
30人以上,平成26,2014,年平均,97.9,18.4,97.3,98.9,98.4,100.3,93.1,98.5,98.2,98.9,99.2,89.9,99,90.3,96.8,98.2,102.6
30人以上,平成27,2015,年平均,98.1,－,102.6,98.7,99.5,99.3,97.4,98.7,97.9,99.2,95,88.5,95.2,91.5,97.9,101.4,102.3
30人以上,平成27,2015,1月,92.4,－,89.9,92,94.1,93.7,92.3,94.4,93.7,94,86.8,86.8,91.2,86.5,91.6,93.7,97.1
30人以上,平成27,2015,2月,95.7,－,101.9,98.6,93.5,95.9,95.8,95.7,92.1,96.3,94.5,83.5,93.1,90.4,95.9,94.5,99.5
30人以上,平成27,2015,3月,99.9,－,106.9,100.9,109,104,95.1,98,103.4,100.8,98.3,86.6,95.5,95.8,97.8,111.3,104.3
30人以上,平成27,2015,4月,103.2,－,110.1,104.5,107.1,105.5,102.6,102.8,104.7,107.3,100.4,89.2,98.9,99.1,100.8,108.7,105.7
30人以上,平成27,2015,5月,93.8,－,97,94.3,87.1,93.5,94.4,93.5,91.2,94.4,89.7,88.9,94.8,88.3,97.7,89.6,98.5
30人以上,平成27,2015,6月,102.5,－,107.4,102.6,107.7,103.7,99.1,102.6,103.4,102.4,100.2,89.4,98.4,99.9,105.4,107.6,106.4
30人以上,平成27,2015,7月,105.7,－,110.9,106,106.3,106.6,102.6,112,105.2,104.8,101.6,89.8,100.5,100.1,103.7,109,108.6
30人以上,平成27,2015,8月,96.3,－,96.5,96.2,101.9,99.4,98.4,97.6,96.9,98.7,93,89.8,95.6,73.7,95.9,95,102.4
30人以上,平成27,2015,9月,95.4,－,102.5,95.3,92.6,94.4,96.4,95.3,92.4,95.3,93.2,89.4,93,90.4,96.1,95.1,100.9
30人以上,平成27,2015,10月,97.9,－,101.3,97.4,103.6,99.3,97.5,98.2,99.9,99.6,92.6,87.5,94.8,94.9,97,104.1,102.4
30人以上,平成27,2015,11月,97.9,－,103.5,100.6,96.5,99.1,97.4,97.8,94.6,99.5,96.7,90.7,93.5,92.7,96.8,97.1,101.3
30人以上,平成27,2015,12月,96.3,－,102.7,96.5,94.7,96.5,97.7,96.8,97.5,97.4,92.7,90.7,93.6,86.2,96,110.5,100.1
30人以上,平成23,2011,年平均（前年比（％））,-0.4,0.7,1.1,-1.2,1.4,0.2,1.9,-1.4,-1.1,-1,-1.8,3.8,0.8,-2.6,-3,-4.1,0.6
30人以上,平成24,2012,年平均（前年比（％））,1.3,-13,3.1,2,-0.5,2.3,-2.4,1.1,0.6,-0.6,4.3,0.4,0.4,1.3,2,-3.5,2.1
30人以上,平成25,2013,年平均（前年比（％））,-2.1,-40.5,-4.1,-1.3,-3.6,-1.6,-3.8,-0.8,-1,-1.6,-1.1,-7.4,-2.7,-5.7,-2.5,4.9,-0.8
30人以上,平成26,2014,年平均（前年比（％））,-0.9,-64.8,-2.7,-0.6,1.1,-0.7,-2.6,-0.4,-0.3,2.2,-2.1,-6.7,0.5,-2.9,0.4,1.2,0.7
30人以上,平成27,2015,年平均（前年比（％））,0.2,－,5.4,-0.2,1.1,-1,4.6,0.2,-0.3,0.3,-4.2,-1.6,-3.8,1.3,1.1,3.3,-0.3
30人以上,平成27,2015,1月（前年同月比（％））,-0.2,－,-0.8,0.9,0,-1.4,1.2,-0.8,1.3,1.6,-3.4,-7.5,-0.2,0.2,0.9,2.5,2.4
30人以上,平成27,2015,2月（前年同月比（％））,0.7,－,4.9,0.9,-1.1,-0.5,3.5,-0.1,0.5,0.2,-4,-6,-0.9,3.9,4.8,5,0.8
30人以上,平成27,2015,3月（前年同月比（％））,2.9,－,10.2,3.3,8.5,4.1,1.5,1.6,7.6,2.5,-1,-6.9,-0.4,8.2,2.4,12.2,1.3
30人以上,平成27,2015,4月（前年同月比（％））,0.6,－,8.9,1.6,1.3,1.9,5.7,-0.1,1.7,2.5,-7.8,-6.5,-4.7,-0.4,-0.2,2.5,0.5
30人以上,平成27,2015,5月（前年同月比（％））,-4.3,－,0.9,-2.5,-9.1,-6,2.6,-4.1,-8.7,-6.3,-11.5,-3.3,-6.8,-6.2,-1.1,-7.6,-3.5
30人以上,平成27,2015,6月（前年同月比（％））,1.3,－,6.5,0.4,3.7,0.1,5,1.1,1.2,-0.7,-3.1,-4.2,-5.7,4.1,5.2,7.4,1.3
30人以上,平成27,2015,7月（前年同月比（％））,2.5,－,7.5,0.5,1.5,-1.9,8,9.2,0.1,-0.2,-4.2,4.5,-3.5,4.2,2.7,4,0.3
30人以上,平成27,2015,8月（前年同月比（％））,0.5,－,2.6,-0.4,6.5,0.5,3.3,1.5,-0.6,0.8,-2.7,-0.8,-3,1.8,-2,5.8,0
30人以上,平成27,2015,9月（前年同月比（％））,-0.3,－,9.5,-0.8,-3.7,-4.2,10.2,-2.4,-3.6,0.3,2.4,0.2,-2.8,-3,-0.1,-0.4,-0.7
30人以上,平成27,2015,10月（前年同月比（％））,-2.7,－,2.5,-5.4,-3.1,-6,8,-2.2,-4.7,-1.1,-9.2,5,-7.3,-4.5,-1.8,-2.3,-3.5
30人以上,平成27,2015,11月（前年同月比（％））,0.9,－,2.9,-0.4,5.9,2.6,3.1,0.1,1.3,1.5,-3.3,6.6,-4.8,5.3,0.8,4.3,-0.5
30人以上,平成27,2015,12月（前年同月比（％））,0.5,－,8.2,0.2,3.8,-1.3,4.3,-0.7,0.7,2.4,-2.4,1.8,-4,4.1,2.6,5.8,-1.8
,,,,,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成27年年報,,,,,,,,,,,,,,,,,,,,
第１８表　労働時間指数 （総実労働時間）,,,,,,,,,,,,,,,,,,,,
（平成22年平均=100）,,,,,,,,,,,,,,,,,,,,
