事業所規模,和暦年,西暦年,年平均・月・前年比・前年同月比,調査産業計,鉱業，採石業，砂利採取業,建設業,製造業,電気・ガス・熱供給・水道業,情報通信業,運輸業，郵便業,卸売業，小売業,金融業，保険業,不動産業，物品賃貸業,学術研究，専門・技術サービス業,宿泊業，飲食サービス業,生活関連サービス業，娯楽業,教育，学習支援業,医療，福祉,複合サービス事業,サービス業（他に分類されないもの）
５人以上,平成27,2015,11月（前年同月比（％））,-0.9,－,-5.7,-11,35.3,-1.7,23.4,0.2,-3.8,4.5,-11.6,31.9,-26.2,12.9,-5.1,17.6,-9.1
５人以上,平成27,2015,12月（前年同月比（％））,0,－,-5.3,-9,34.5,-1.4,17.9,1.4,2,0.5,-11.1,25.9,-18.6,0.9,-9.9,35.9,-5.6
30人以上,平成22,2010,年平均,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
30人以上,平成23,2011,年平均,99,91.3,108.7,102.6,111.6,100.7,102.2,93,96.2,101.4,97.8,94.1,105.6,87.8,75.4,97.1,102.3
30人以上,平成24,2012,年平均,100.8,100.2,131,107.1,87.6,100.8,94.1,97.3,99.4,92.3,98.2,109.7,83.8,85.9,81.5,75.3,103.2
30人以上,平成25,2013,年平均,100.1,61.1,114.9,110,85.2,101.9,82.6,100.7,108.9,90.6,100.4,104.3,81.1,84.3,86.7,80.8,101.6
30人以上,平成26,2014,年平均,100.4,24.9,109.8,107.2,81,104.5,78.7,107.8,114.8,100.2,96.2,89,101.2,88.4,86.7,66,98.7
30人以上,平成27,2015,年平均,100.1,－,120,99.3,85.4,96.3,94.3,115.8,119.7,108.1,83.2,88.1,76.9,94.3,76.3,75.5,94.8
30人以上,平成27,2015,1月,97.8,－,113.3,101.5,78,97.1,91,111.5,113.2,101.5,79.7,87.5,84.3,90.9,80.8,62.1,90
30人以上,平成27,2015,2月,102.2,－,129.3,109.8,84.8,98.6,92.4,112.6,114.4,110.4,87.3,86.1,82.8,97.7,79.5,68.6,95.4
30人以上,平成27,2015,3月,105.9,－,136.2,110.6,100,105.3,94.3,117.2,129.9,114.9,89.2,84.7,73.1,109.1,78.2,98.6,93.8
30人以上,平成27,2015,4月,104.4,－,126.6,106.8,87.4,103.8,99,116.1,131.1,117.9,83,90.3,67.9,106.8,73.1,75.7,95.4
30人以上,平成27,2015,5月,97.8,－,119.7,97,73.8,92.3,89,105.7,121.6,111.9,82.1,88.9,85.8,95.5,71.8,57.9,96.2
30人以上,平成27,2015,6月,102.2,－,120.7,94.7,80.1,96.7,92.9,131,121,106,92.5,84.7,87.3,97.7,75.6,64.3,95.4
30人以上,平成27,2015,7月,105.2,－,127.7,97.7,82.2,93.8,96.2,157.5,125.1,109.7,82.1,83.3,77.6,90.9,74.4,66.4,97.7
30人以上,平成27,2015,8月,93.3,－,100,90.9,85.9,91.9,91,105.7,113.8,99.3,79.7,84.7,74.6,70.5,69.2,55,90
30人以上,平成27,2015,9月,94.8,－,115.4,89.4,78.5,91.4,95.7,102.3,110.8,102.2,76.9,86.1,66.4,81.8,78.2,71.4,97.7
30人以上,平成27,2015,10月,98.5,－,113.3,94.7,94.2,95.2,96.7,110.3,121,110.4,79.2,79.2,69.4,97.7,76.9,70,96.2
30人以上,平成27,2015,11月,100.7,－,121.8,101.5,95.8,96.2,95.7,109.2,119.2,111.9,85.4,104.2,72.4,109.1,82.1,94.3,92.3
30人以上,平成27,2015,12月,98.5,－,116,97,84.3,92.8,98.1,110.3,115,101.5,81.6,97.2,81.3,84.1,75.6,121.4,96.9
30人以上,平成23,2011,年平均（前年比（％））,-1,-8.8,8.7,2.6,11.6,0.6,2.2,-7,-3.8,1.5,-2.4,-5.6,5.2,-12.4,-24.6,-2.9,2.3
30人以上,平成24,2012,年平均（前年比（％））,1.8,9.7,20.5,4.4,-21.5,0.1,-7.9,4.6,3.3,-9,0.4,16.6,-20.6,-2.2,8.1,-22.5,0.9
30人以上,平成25,2013,年平均（前年比（％））,-0.7,-39,-12.3,2.7,-2.7,1.1,-12.2,3.5,9.6,-1.8,2.2,-4.9,-3.2,-1.9,6.4,7.3,-1.6
30人以上,平成26,2014,年平均（前年比（％））,0.3,-59.2,-4.4,-2.5,-4.9,2.6,-4.7,7.1,5.4,10.6,-4.2,-14.7,24.8,4.9,0,-18.3,-2.9
30人以上,平成27,2015,年平均（前年比（％））,-0.3,－,9.3,-7.4,5.4,-7.8,19.8,7.4,4.3,7.9,-13.5,-1,-24,6.7,-12,14.4,-4
30人以上,平成27,2015,1月（前年同月比（％））,0.9,－,11.5,5.4,-8.5,-5.5,3.1,5.7,8.1,11.9,-8.8,-14.9,8.5,16.8,-9.7,-7.3,-6
30人以上,平成27,2015,2月（前年同月比（％））,2.6,－,21.8,-2.7,-1.6,-6.1,20.9,6.5,7.1,16.1,-11.9,-11.4,4,7.1,-4.1,6.9,-5.3
30人以上,平成27,2015,3月（前年同月比（％））,-0.7,－,18.4,-4,1,-4,11.1,3.6,10.8,6.1,-13.2,-16.2,-11.7,19,-14.3,21.3,-17
30人以上,平成27,2015,4月（前年同月比（％））,-4,－,7.7,-8.1,-2.3,-4.2,23.3,-3.7,5.9,0.9,-24.3,-11.6,-41.9,-5.7,-21.2,1.1,-9.6
30人以上,平成27,2015,5月（前年同月比（％））,-3.6,－,15.7,-7.3,-4.9,-13.3,18,0.6,0.1,10.1,-23.9,8.4,-30.1,-5.2,-19.2,-6.3,-4.7
30人以上,平成27,2015,6月（前年同月比（％））,3.8,－,18.2,-7.4,1.5,-7.6,26.1,28.8,2.6,5.7,-7,-2.3,-25.7,18.4,-15.2,13.2,0.6
30人以上,平成27,2015,7月（前年同月比（％））,3.1,－,16.3,-8.9,0.2,-14.2,21,47.6,7.6,7.3,-18.4,3.2,-35.9,-0.1,-14.1,19.4,0.9
30人以上,平成27,2015,8月（前年同月比（％））,-2.2,－,-8.4,-7.9,21.7,-10.7,20.5,3.5,1,9.1,-11.8,0.6,-19.4,-2.9,-13.4,42.1,-2.5
30人以上,平成27,2015,9月（前年同月比（％））,1.7,－,2.9,-11.6,3.4,-11.3,46.1,1.3,8.6,10,-1.2,4.2,-27.2,4.5,-2.4,18.2,5.2
30人以上,平成27,2015,10月（前年同月比（％））,-0.3,－,14.9,-15.5,13.4,-7.3,33.6,1.7,-1.9,8.8,-15.7,-3.1,-34.8,12.6,-11.8,2.3,1.4
30人以上,平成27,2015,11月（前年同月比（％））,-1.5,－,-0.7,-9.6,24.4,-4.7,15,-2.8,-1.6,10,-10.1,31.6,-30.4,21.2,-4.5,15.1,-4
30人以上,平成27,2015,12月（前年同月比（％））,-3,－,-2.4,-9.9,24.9,-5.8,10,-0.9,4.8,1.1,-9,10.6,-20,-1.1,-12.3,49.7,-3.3
,,,,,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成27年年報,,,,,,,,,,,,,,,,,,,,
第２０表　労働時間指数 （所定外労働時間）,,,,,,,,,,,,,,,,,,,,
（平成22年平均=100）,,,,,,,,,,,,,,,,,,,,
