事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,C 鉱業，採石業，砂利採取業,平成27,2015,11月,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,C 鉱業，採石業，砂利採取業,平成27,2015,12月,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,D 建設業,平成22,2010,年平均,20.2,20.4,19.1,168.6,172.3,147.9,154.3,156.8,140.4,14.3,15.5,7.5
５人以上,D 建設業,平成23,2011,年平均,20.1,20.4,18.9,169.5,173.3,147.7,153.8,156.1,140.8,15.7,17.2,6.9
５人以上,D 建設業,平成24,2012,年平均,20.7,21,19.1,176.4,180.3,155.6,156,158,145.4,20.4,22.3,10.2
５人以上,D 建設業,平成25,2013,年平均,20.6,20.8,19.1,174.9,177.9,157.4,155.2,156.8,145.8,19.7,21.1,11.6
５人以上,D 建設業,平成26,2014,年平均,20.4,20.7,18.9,174.4,177.7,155.8,154.2,156,144.2,20.2,21.7,11.6
５人以上,D 建設業,平成27,2015,年平均,20.2,20.5,18.8,173.6,177.5,152.3,155,157.4,141.7,18.6,20.1,10.6
５人以上,D 建設業,平成27,2015,1月,18,18.2,16.6,154.4,157.6,136.7,136.4,138.1,126.8,18,19.5,9.9
５人以上,D 建設業,平成27,2015,2月,20.1,20.3,18.8,174.7,178.3,154.9,153.6,155.5,142.9,21.1,22.8,12
５人以上,D 建設業,平成27,2015,3月,20.6,20.9,18.7,180.4,184.9,153.7,158.9,161.8,141.9,21.5,23.1,11.8
５人以上,D 建設業,平成27,2015,4月,21.4,21.7,19.9,185.3,189,163.6,164.6,167,150.6,20.7,22,13
５人以上,D 建設業,平成27,2015,5月,18.9,19.1,17.6,163.4,166.8,143.9,144.4,146.4,132.8,19,20.4,11.1
５人以上,D 建設業,平成27,2015,6月,21,21.2,19.7,180.5,184.4,160,161.8,164.2,149.2,18.7,20.2,10.8
５人以上,D 建設業,平成27,2015,7月,21.3,21.6,20.1,183.3,187.3,162.2,164.5,167,151.5,18.8,20.3,10.7
５人以上,D 建設業,平成27,2015,8月,19.6,19.8,18.3,166.3,169.8,147.2,150.7,152.8,139.2,15.6,17,8
５人以上,D 建設業,平成27,2015,9月,20.4,20.7,19,173.8,177.6,152.5,156.4,158.7,143.2,17.4,18.9,9.3
５人以上,D 建設業,平成27,2015,10月,20.1,20.5,18.2,171.7,176.1,147,154.5,157.6,137.1,17.2,18.5,9.9
５人以上,D 建設業,平成27,2015,11月,20.8,21.1,19.1,176.6,180.6,154,158.5,161.2,143.2,18.1,19.4,10.8
５人以上,D 建設業,平成27,2015,12月,20.2,20.5,19,173.6,177.3,152.3,155.9,158.3,142.1,17.7,19,10.2
５人以上,E 製造業,平成22,2010,年平均,19.4,19.6,18.7,159.6,163.5,148.1,148.3,151.3,139.3,11.3,12.2,8.8
５人以上,E 製造業,平成23,2011,年平均,19.2,19.5,18.5,159,162.8,147.5,147.6,150.6,138.5,11.4,12.2,9
５人以上,E 製造業,平成24,2012,年平均,19.3,19.5,18.6,159.9,164,147.6,147.1,150.1,138.3,12.8,13.9,9.3
５人以上,E 製造業,平成25,2013,年平均,19,19.2,18.4,158.1,162,147.1,144.9,147.7,136.9,13.2,14.3,10.2
５人以上,E 製造業,平成26,2014,年平均,19,19.3,18.3,157.7,161.8,146.1,144.9,148,136.2,12.8,13.8,9.9
５人以上,E 製造業,平成27,2015,年平均,19,19.2,18.2,157.6,163.1,143,145.3,149.3,134.8,12.3,13.8,8.2
５人以上,E 製造業,平成27,2015,1月,17.3,17.7,16.5,145.1,150.8,129.7,132.4,136.4,121.5,12.7,14.4,8.2
５人以上,E 製造業,平成27,2015,2月,19.1,19.3,18.4,160,166,144.2,145.7,149.5,135.7,14.3,16.5,8.5
５人以上,E 製造業,平成27,2015,3月,19.3,19.7,18.4,161.8,168.2,144.6,147.6,152.1,135.5,14.2,16.1,9.1
５人以上,E 製造業,平成27,2015,4月,20.1,20.4,19.4,167.3,172.6,153.3,154.4,158.4,144,12.9,14.2,9.3
５人以上,E 製造業,平成27,2015,5月,17.8,18.1,17.1,148.6,153.7,135.3,137.2,141.1,127.1,11.4,12.6,8.2
５人以上,E 製造業,平成27,2015,6月,19.9,20.2,19.2,165.2,171,150.2,153.5,157.7,142.4,11.7,13.3,7.8
５人以上,E 製造業,平成27,2015,7月,20.2,20.4,19.5,166.6,172,152.1,154.9,158.9,144.2,11.7,13.1,7.9
５人以上,E 製造業,平成27,2015,8月,18.5,18.7,17.9,152.7,157.6,139.5,141.6,145.2,132.1,11.1,12.4,7.4
５人以上,E 製造業,平成27,2015,9月,18.7,18.9,18.1,154.2,159.4,140.7,143.1,146.8,133.3,11.1,12.6,7.4
５人以上,E 製造業,平成27,2015,10月,18.6,18.9,17.8,153.8,159.3,139.5,142.2,146.4,131.4,11.6,12.9,8.1
５人以上,E 製造業,平成27,2015,11月,19.4,19.8,18.6,160.6,166.5,144.9,148.4,152.7,137,12.2,13.8,7.9
５人以上,E 製造業,平成27,2015,12月,18.7,18.9,18.1,155,160,142.3,142.9,146.5,133.7,12.1,13.5,8.6
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,19.1,19.2,18.1,163.7,166.3,146.8,143.6,145.4,132.3,20.1,20.9,14.5
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,19.4,19.5,18.3,168.2,171.4,147.6,143.3,144.9,133.3,24.9,26.5,14.3
５人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,19.3,19.4,18.6,164.7,167,149.4,146.8,148,138.7,17.9,19,10.7
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,18.5,18.6,17.9,158.7,160.7,145.5,140,141,133.4,18.7,19.7,12.1
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,18.4,18.5,18.2,158.9,160.2,149.2,139.4,139.9,135.6,19.5,20.3,13.6
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,18.4,18.4,18,159.1,160.1,154.2,143.4,144,140.6,15.7,16.1,13.6
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,1月,17.7,17.8,17,148.6,149.4,144.3,134.8,135.3,132.3,13.8,14.1,12
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,2月,17.1,17.2,16.6,148.5,149.7,142.4,133,133.8,129.4,15.5,15.9,13
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,3月,20.1,20.2,19.5,171.1,171.2,170.8,153.4,153.9,151.2,17.7,17.3,19.6
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,4月,19.7,19.7,19.6,169.3,169.3,169,153.3,153.5,152.4,16,15.8,16.6
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,5月,16.2,16.2,16.4,139.2,139.1,139.4,125.9,125.7,126.8,13.3,13.4,12.6
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,6月,20.2,20.1,20.6,171,171.7,167.8,156.4,156.8,154.9,14.6,14.9,12.9
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,7月,20,20.1,19.7,172,173.3,166.7,156.3,156.9,153.8,15.7,16.4,12.9
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,8月,17.4,17.5,17.1,164.9,167.4,154.4,148.5,149.8,143.2,16.4,17.6,11.2
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,9月,17.1,17.2,16.8,149.8,151.2,144,134.8,135.5,131.9,15,15.7,12.1
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,10月,19.1,19.2,18.6,167.7,170.1,158.6,149.7,151,144.7,18,19.1,13.9
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,11月,17.5,17.7,16.9,156.1,158.8,145.5,137.8,139.3,132,18.3,19.5,13.5
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,12月,17.4,17.5,16.7,153.2,155.6,143.4,137.1,138.5,131.2,16.1,17.1,12.2
５人以上,G 情報通信業,平成22,2010,年平均,19.1,19.4,18.5,164.6,168.8,153.4,143.9,147,135.7,20.7,21.8,17.7
５人以上,G 情報通信業,平成23,2011,年平均,19,19.3,18.2,164.8,169.1,152.8,144.1,147.1,135.6,20.7,22,17.2
５人以上,G 情報通信業,平成24,2012,年平均,19.4,19.6,18.5,167.2,171.1,155,147.3,150,139,19.9,21.1,16
５人以上,G 情報通信業,平成25,2013,年平均,19.1,19.4,18.2,163.8,167.7,151.8,144.5,147.3,135.8,19.3,20.4,16
５人以上,G 情報通信業,平成26,2014,年平均,19,19.3,18.2,163.3,167.1,151.3,144.1,146.8,135.6,19.2,20.3,15.7
５人以上,G 情報通信業,平成27,2015,年平均,18.8,19.1,18,162.7,167.3,149,143.7,146.6,134.9,19,20.7,14.1
５人以上,G 情報通信業,平成27,2015,1月,17.6,18,16.7,153.3,158.4,138.6,134.1,137.3,124.9,19.2,21.1,13.7
５人以上,G 情報通信業,平成27,2015,2月,18.2,18.5,17.4,158.4,163.5,143.9,138.6,141.8,129.6,19.8,21.7,14.3
５人以上,G 情報通信業,平成27,2015,3月,19.6,20,18.5,171.1,176.8,154.7,150,153.8,139.1,21.1,23,15.6
５人以上,G 情報通信業,平成27,2015,4月,20.1,20.5,19.1,173,178.2,157.4,152.4,155.8,142.2,20.6,22.4,15.2
５人以上,G 情報通信業,平成27,2015,5月,17.6,17.9,16.7,152.5,156.9,139.4,134.2,137.1,125.6,18.3,19.8,13.8
５人以上,G 情報通信業,平成27,2015,6月,19.8,20,19.1,169.2,173.5,155.9,150.1,153,141.2,19.1,20.5,14.7
５人以上,G 情報通信業,平成27,2015,7月,20.4,20.7,19.7,174.4,178.6,162.7,155.9,158.3,149.1,18.5,20.3,13.6
５人以上,G 情報通信業,平成27,2015,8月,18.9,19.1,18.3,162.2,166.1,150.9,144.4,146.8,137.5,17.8,19.3,13.4
５人以上,G 情報通信業,平成27,2015,9月,18,18.3,17.3,155.4,159.5,142.7,137.5,140.1,129.3,17.9,19.4,13.4
５人以上,G 情報通信業,平成27,2015,10月,18.8,19.1,17.9,161.9,166.9,147.3,143.3,146.5,133.7,18.6,20.4,13.6
５人以上,G 情報通信業,平成27,2015,11月,18.8,19,18,162.3,166.9,148.7,143.5,146.4,134.7,18.8,20.5,14
５人以上,G 情報通信業,平成27,2015,12月,18.4,18.7,17.7,158.6,163.1,145.3,140.1,143,131.5,18.5,20.1,13.8
５人以上,"H 運輸業,郵便業",平成22,2010,年平均,19.9,20.2,18.5,170.1,176.2,143,148.7,152.5,132,21.4,23.7,11
５人以上,"H 運輸業,郵便業",平成23,2011,年平均,19.8,20.2,18.3,170.2,177.2,140.2,148.9,153.3,130,21.3,23.9,10.2
５人以上,"H 運輸業,郵便業",平成24,2012,年平均,19.7,19.9,18.5,169.2,176.2,136.4,149.6,154.5,126.5,19.6,21.7,9.9
５人以上,"H 運輸業,郵便業",平成25,2013,年平均,19.3,19.5,18.2,166.7,173.3,137.3,147.5,152.2,126.8,19.2,21.1,10.5
５人以上,"H 運輸業,郵便業",平成26,2014,年平均,19,19.3,18.1,164.1,171.6,133.5,144.3,149.6,122.9,19.8,22,10.6
５人以上,"H 運輸業,郵便業",平成27,2015,年平均,19.1,19.5,17.8,166.6,173.5,141,146.8,151.2,130.3,19.8,22.3,10.7
５人以上,"H 運輸業,郵便業",平成27,2015,1月,18.4,18.8,17.1,157,163.3,133,138.5,142.6,122.8,18.5,20.7,10.2
５人以上,"H 運輸業,郵便業",平成27,2015,2月,18.8,19.1,17.6,162.9,169.2,138.1,144.3,148.5,127.9,18.6,20.7,10.2
５人以上,"H 運輸業,郵便業",平成27,2015,3月,18.8,19.2,17.6,161.3,167.3,138.3,142.4,146.3,127.6,18.9,21,10.7
５人以上,"H 運輸業,郵便業",平成27,2015,4月,20.1,20.4,18.8,173.2,179,150.7,153.3,157.1,138.6,19.9,21.9,12.1
５人以上,"H 運輸業,郵便業",平成27,2015,5月,18.6,18.8,17.8,159.4,164.6,139.6,141.5,144.7,129.5,17.9,19.9,10.1
５人以上,"H 運輸業,郵便業",平成27,2015,6月,19.5,19.8,18.3,168.2,175.2,142.3,149.8,154.4,132.9,18.4,20.8,9.4
５人以上,"H 運輸業,郵便業",平成27,2015,7月,20,20.3,18.8,177.5,184.6,151.1,156.2,160.7,139.6,21.3,23.9,11.5
５人以上,"H 運輸業,郵便業",平成27,2015,8月,19.3,19.6,18.1,170,176.7,144.7,149.8,154.1,133.4,20.2,22.6,11.3
５人以上,"H 運輸業,郵便業",平成27,2015,9月,18.8,19.2,17.3,166,174.4,136.4,145.4,150.9,125.9,20.6,23.5,10.5
５人以上,"H 運輸業,郵便業",平成27,2015,10月,18.8,19.3,17.2,167.5,175.7,138.2,146.5,151.8,127.5,21,23.9,10.7
５人以上,"H 運輸業,郵便業",平成27,2015,11月,19.1,19.5,17.6,168.3,176,139.8,147.3,152.3,128.9,21,23.7,10.9
５人以上,"H 運輸業,郵便業",平成27,2015,12月,19.1,19.5,17.6,168.3,176.1,139.8,146.6,151.5,128.7,21.7,24.6,11.1
５人以上,"I 卸売業,小売業",平成22,2010,年平均,18.8,19.6,17.7,145.1,156.2,129.2,137.5,147.3,123.4,7.6,8.9,5.8
５人以上,"I 卸売業,小売業",平成23,2011,年平均,18.6,19.4,17.6,143.1,154.1,127.8,135.9,145.6,122.4,7.2,8.5,5.4
５人以上,"I 卸売業,小売業",平成24,2012,年平均,18.9,19.4,18.1,143.4,154.8,129.4,136.1,145.6,124.5,7.3,9.2,4.9
５人以上,"I 卸売業,小売業",平成25,2013,年平均,18.6,19.3,17.8,142.4,155.1,126.8,134.5,145,121.6,7.9,10.1,5.2
５人以上,"I 卸売業,小売業",平成26,2014,年平均,18.5,19.2,17.8,142.3,154.4,127.8,134.4,144.7,122.1,7.9,9.7,5.7
５人以上,"I 卸売業,小売業",平成27,2015,年平均,18.3,19.1,17.2,141.3,154.1,124.7,132.8,143.5,119,8.5,10.6,5.7
５人以上,"I 卸売業,小売業",平成27,2015,1月,17.2,18,16.3,133.8,145.6,119,125.6,135.6,113,8.2,10,6
５人以上,"I 卸売業,小売業",平成27,2015,2月,17.9,18.7,16.8,137.9,151.1,121.6,129.8,141,115.9,8.1,10.1,5.7
５人以上,"I 卸売業,小売業",平成27,2015,3月,18.2,19.1,17,140.3,154,122.8,131.8,143.5,116.9,8.5,10.5,5.9
５人以上,"I 卸売業,小売業",平成27,2015,4月,19.2,20.1,18.1,147.6,161,130.7,139,150.5,124.5,8.6,10.5,6.2
５人以上,"I 卸売業,小売業",平成27,2015,5月,17.5,18.1,16.8,134.8,145.4,121.5,126.9,135.7,115.8,7.9,9.7,5.7
５人以上,"I 卸売業,小売業",平成27,2015,6月,19.1,20.1,17.9,147.8,162,129.6,138.6,150.2,123.7,9.2,11.8,5.9
５人以上,"I 卸売業,小売業",平成27,2015,7月,19.3,20.2,18,155.4,172.4,133.2,144.7,158.5,126.8,10.7,13.9,6.4
５人以上,"I 卸売業,小売業",平成27,2015,8月,18.2,18.8,17.3,139.8,151.2,124.9,131.8,141.2,119.6,8,10,5.3
５人以上,"I 卸売業,小売業",平成27,2015,9月,18,18.6,17.1,137.9,149.6,122.8,130.1,139.8,117.6,7.8,9.8,5.2
５人以上,"I 卸売業,小売業",平成27,2015,10月,18.1,19,17,139.8,152.5,123.1,131.5,142,117.7,8.3,10.5,5.4
５人以上,"I 卸売業,小売業",平成27,2015,11月,18.3,19.1,17.3,140.9,153,124.7,132.7,142.9,119.1,8.2,10.1,5.6
５人以上,"I 卸売業,小売業",平成27,2015,12月,18.1,18.8,17.1,139.2,151.3,123.5,130.9,140.9,117.9,8.3,10.4,5.6
５人以上,"J 金融業,保険業",平成22,2010,年平均,19.1,19.4,18.6,157.5,162.2,150.7,142,145.1,137.4,15.5,17.1,13.3
５人以上,"J 金融業,保険業",平成23,2011,年平均,19.1,19.5,18.5,157,162.7,149,142,146.1,136.3,15,16.6,12.7
５人以上,"J 金融業,保険業",平成24,2012,年平均,19.2,19.8,18.6,156.4,164,147.4,140.5,146.4,133.5,15.9,17.6,13.9
５人以上,"J 金融業,保険業",平成25,2013,年平均,18.9,19.5,18.3,155.5,164.8,145.1,138.8,145.5,131.3,16.7,19.3,13.8
５人以上,"J 金融業,保険業",平成26,2014,年平均,18.8,19.4,18.1,154.4,164.3,143.3,137.4,144.5,129.5,17,19.8,13.8
５人以上,"J 金融業,保険業",平成27,2015,年平均,18.4,18.9,17.7,153.1,164.8,139.2,134.6,141.7,126.2,18.5,23.1,13
５人以上,"J 金融業,保険業",平成27,2015,1月,17.5,18,16.8,146.2,156.8,132.7,128.6,135.2,120.3,17.6,21.6,12.4
５人以上,"J 金融業,保険業",平成27,2015,2月,17.2,17.8,16.5,144.3,155.7,130,126.6,133.5,118,17.7,22.2,12
５人以上,"J 金融業,保険業",平成27,2015,3月,19.1,19.8,18.2,160.9,173.9,144.7,140.8,148.9,130.6,20.1,25,14.1
５人以上,"J 金融業,保険業",平成27,2015,4月,19.5,20.1,18.8,164,175.9,149.7,143.6,150.8,134.9,20.4,25.1,14.8
５人以上,"J 金融業,保険業",平成27,2015,5月,17.3,17.7,16.7,142.6,153.8,129.3,124,130.8,115.9,18.6,23,13.4
５人以上,"J 金融業,保険業",平成27,2015,6月,19.5,20.1,18.8,161.9,174.7,146.8,143,150.9,133.7,18.9,23.8,13.1
５人以上,"J 金融業,保険業",平成27,2015,7月,19.9,20.5,19.2,164.6,176.4,150.3,145.3,152.4,136.7,19.3,24,13.6
５人以上,"J 金融業,保険業",平成27,2015,8月,18.2,18.6,17.8,151.6,161.9,139.9,134,139.8,127.4,17.6,22.1,12.5
５人以上,"J 金融業,保険業",平成27,2015,9月,17.4,17.9,16.8,145,155.3,132.7,127.9,134,120.7,17.1,21.3,12
５人以上,"J 金融業,保険業",平成27,2015,10月,18.8,19.4,18,155.2,167.7,140.7,136.8,144.5,127.8,18.4,23.2,12.9
５人以上,"J 金融業,保険業",平成27,2015,11月,17.8,18.4,17.1,148.2,160.3,133.9,129.8,137,121.3,18.4,23.3,12.6
５人以上,"J 金融業,保険業",平成27,2015,12月,18.4,19,17.7,153.1,164.7,139.4,135.3,142.4,127,17.8,22.3,12.4
５人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,19.4,19.9,18.4,154.1,161.3,137.9,142.2,147.9,129.4,11.9,13.4,8.5
５人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,19.2,19.6,18.4,150.3,157.5,134.8,139.1,144.7,127.2,11.2,12.8,7.6
５人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,19.2,19.7,18.2,148,156.5,132.9,138.3,145.5,125.5,9.7,11,7.4
５人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,19.2,19.5,18.7,149.1,155.1,137.3,139,143.8,129.6,10.1,11.3,7.7
５人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,19.2,19.5,18.5,154,160.1,141.4,141.2,145.8,131.6,12.8,14.3,9.8
５人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,19,19.7,17.8,154.4,163.7,135.9,140.3,147.5,126,14.1,16.2,9.9
５人以上,"K 不動産業,物品賃貸業",平成27,2015,1月,17.9,18.4,16.9,145.8,153.5,129,132.8,138.9,119.3,13,14.6,9.7
５人以上,"K 不動産業,物品賃貸業",平成27,2015,2月,18.5,19,17.4,150.9,159.5,132.8,136.7,143.3,122.9,14.2,16.2,9.9
５人以上,"K 不動産業,物品賃貸業",平成27,2015,3月,19.5,20.1,18.1,157.8,166.6,138.8,142.9,149.9,127.9,14.9,16.7,10.9
５人以上,"K 不動産業,物品賃貸業",平成27,2015,4月,20.3,20.8,19.2,164.8,173.4,147.5,150.6,157.9,136,14.2,15.5,11.5
５人以上,"K 不動産業,物品賃貸業",平成27,2015,5月,18.2,18.8,17.1,147.4,156.9,129.5,133.9,141.5,119.5,13.5,15.4,10
５人以上,"K 不動産業,物品賃貸業",平成27,2015,6月,19.5,20,18.5,157.9,166.2,140.6,144.5,151.1,130.8,13.4,15.1,9.8
５人以上,"K 不動産業,物品賃貸業",平成27,2015,7月,20.1,20.6,19.1,162.9,171.2,146.5,148.3,154.6,135.7,14.6,16.6,10.8
５人以上,"K 不動産業,物品賃貸業",平成27,2015,8月,18.7,19.3,17.4,151.1,160.5,132.9,137.3,144.3,123.8,13.8,16.2,9.1
５人以上,"K 不動産業,物品賃貸業",平成27,2015,9月,18.6,19.2,17.5,151.8,161.1,133.5,137.8,144.6,124.4,14,16.5,9.1
５人以上,"K 不動産業,物品賃貸業",平成27,2015,10月,19.2,20.1,17.6,155,165.7,134.5,140.1,148.2,124.7,14.9,17.5,9.8
５人以上,"K 不動産業,物品賃貸業",平成27,2015,11月,19.2,20,17.7,156.2,167.8,135.1,141.1,149.7,125.4,15.1,18.1,9.7
５人以上,"K 不動産業,物品賃貸業",平成27,2015,12月,18.7,19.5,17.1,151.4,162.2,130.2,137.6,146,121.2,13.8,16.2,9
５人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,19.3,19.6,18.7,159.5,163.7,150.8,142.9,145.7,137.1,16.6,18,13.7
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,19.3,19.6,18.7,159.4,163.2,151.7,143.3,145.8,138.4,16.1,17.4,13.3
５人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,19.8,20.1,19,167.2,172.2,155.7,147.9,151.1,140.5,19.3,21.1,15.2
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,19.6,19.8,18.9,166,170.6,154.6,145.7,148.2,139.6,20.3,22.4,15
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,19.5,19.9,18.5,165.2,171.9,149.9,144.8,148.5,136.2,20.4,23.4,13.7
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,18.6,19.1,17.6,154.4,160.7,141.3,139.3,143.6,130.3,15.1,17.1,11
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,1月,16.8,17.4,15.7,139.7,146.3,126.6,125.4,130.2,115.9,14.3,16.1,10.7
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,2月,18.5,19,17.6,154.4,161.1,141,138.6,142.7,130.4,15.8,18.4,10.6
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,3月,19.2,19.8,18,159.3,166.7,143.4,143,148.2,131.8,16.3,18.5,11.6
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,4月,19.9,20.4,18.7,163.2,170.4,148.2,148.2,153.6,137,15,16.8,11.2
