事業所規模,和暦年,西暦年,年平均・月・前年比・前年同月比,調査産業計,鉱業，採石業，砂利採取業,建設業,製造業,電気・ガス・熱供給・水道業,情報通信業,運輸業，郵便業,卸売業，小売業,金融業，保険業,不動産業，物品賃貸業,学術研究，専門・技術サービス業,宿泊業，飲食サービス業,生活関連サービス業，娯楽業,教育，学習支援業,医療，福祉,複合サービス事業,サービス業（他に分類されないもの）
５人以上,平成27,2015,4月（前年同月比（％））,-0.1,－,2.3,-7.6,7.1,-3.3,0.2,2.8,2,9.1,7.9,2.4,-1.5,-7.5,-2.4,4.3,3
５人以上,平成27,2015,5月（前年同月比（％））,2.9,－,0.9,-1.5,-5.9,-2.3,1.5,3.4,20.9,-1.2,4.8,3.9,-8.7,-5.9,-1.5,-4,5.5
５人以上,平成27,2015,6月（前年同月比（％））,-4.8,－,-7.1,-0.3,-15,-9.9,-4.3,-4.7,-2.2,-13.6,-0.5,-3.5,-21,-4.5,-2.4,5.3,-2.3
５人以上,平成27,2015,7月（前年同月比（％））,2.2,－,23,7.6,30.6,4.8,0.1,-0.6,-8.5,-6.8,7.6,0.8,-18.4,-0.5,-3.1,-7.8,2.3
５人以上,平成27,2015,8月（前年同月比（％））,0.8,－,-0.5,-4.5,11.8,0.7,-0.7,1.6,-0.7,0.5,12.1,4.5,0.2,-1.8,-1.3,0,2.1
５人以上,平成27,2015,9月（前年同月比（％））,-1.5,－,2.5,-0.5,12.9,-2,-2.2,1.4,8.2,0.5,-27.1,0.7,-5,4.9,-2.1,-0.4,2.6
５人以上,平成27,2015,10月（前年同月比（％））,3.1,－,4.2,0.3,5.5,1.9,-1.1,4.3,4.9,-0.6,10.6,7.8,-5.7,2.9,0.8,1.3,3.7
５人以上,平成27,2015,11月（前年同月比（％））,2.5,－,-4.8,2.4,11.5,12.8,-2.2,4.1,6.5,6.4,-3.5,2.3,-13.3,4.2,-5.8,4.9,2.6
５人以上,平成27,2015,12月（前年同月比（％））,-3.7,－,0.1,6.5,13,-9.9,-12,3.9,-20.4,-0.3,-4.4,6.9,-16.5,-1.6,-7.9,10.3,0.5
30人以上,平成22,2010,年平均,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
30人以上,平成23,2011,年平均,99.8,101.1,103.8,103.5,94.1,104.3,97.4,97.3,96.8,96.7,99.1,101.1,104.1,97.6,102.6,85.6,95.7
30人以上,平成24,2012,年平均,99.4,82.2,100.4,100.5,92.5,103,102,99.7,98.7,94.3,102.1,101.1,112.5,92.2,99.9,83,96.8
30人以上,平成25,2013,年平均,99.7,46.8,99.9,99,88,100.8,107.2,101.7,104.5,97.9,95.5,94.3,115.3,93.9,98.5,94,98.6
30人以上,平成26,2014,年平均,97.1,15.3,96,98.4,82.8,94.7,107.1,99.1,104.9,100.8,91.4,87.2,107.6,86.4,94.4,90.4,100.9
30人以上,平成27,2015,年平均,95.7,－,97.1,100.1,83.3,91.3,104.5,98.4,104.7,101.3,91.9,82.6,94,85.2,92.1,98.4,99.5
30人以上,平成27,2015,1月,77.3,－,77.9,73.8,64.3,72.3,87.4,79.7,78.3,82.9,76.9,74.1,90.4,69.3,76.9,74.1,86.5
30人以上,平成27,2015,2月,76.3,－,79,74.2,63,72.6,87,77,78.1,83.8,70.7,70.9,85.7,67.9,78.5,70.6,86
30人以上,平成27,2015,3月,85.8,－,81.4,86.6,68.1,81.8,89.3,86.1,110.9,87.7,76.6,73.4,85.9,71.8,90.3,98.6,88.2
30人以上,平成27,2015,4月,80.6,－,80.6,77.7,75.2,74.2,93.1,84.2,79.2,92.7,80.6,77.4,93.1,70.7,80.9,82.3,89.9
30人以上,平成27,2015,5月,82.4,－,77,76.7,62.3,72.1,88.9,82.5,130,79.2,79.6,73.6,82.2,64.6,76.1,71.6,87.8
30人以上,平成27,2015,6月,148.8,－,136.1,157.1,134.8,160,148.5,141.3,199.1,156,141.2,89.7,118.2,148.5,134,181,133.9
30人以上,平成27,2015,7月,108.3,－,145.9,134,81.2,88.9,129.5,127.4,83.1,103,105.7,97.9,103.6,74.8,98.3,73.9,111.3
30人以上,平成27,2015,8月,77.5,－,76.5,74.2,69.5,72.6,87.4,80,77.2,81.5,84.4,77,88.3,66,75.1,71.9,88.5
30人以上,平成27,2015,9月,78.1,－,77.9,75.3,67.5,75.2,83.9,78.7,86,83.8,76.7,77.7,86.1,68.4,74.8,72.1,87.7
30人以上,平成27,2015,10月,79.6,－,80.4,77.3,71.4,73.3,87.8,80.2,83.5,79.6,83,78.9,83.2,71,80.3,80.1,90.4
30人以上,平成27,2015,11月,81.7,－,90.8,81,70.1,83,85.1,83.6,86.1,90.1,72.7,78.7,79.3,67.2,82.5,76.9,88.6
30人以上,平成27,2015,12月,172.6,－,161.7,213.3,172,168.8,184.7,180.1,165,195.1,154.3,120.9,132.1,182.1,157.4,227.2,155.5
30人以上,平成23,2011,年平均（前年比（％））,-0.2,1.1,3.8,3.5,-5.9,4.3,-2.6,-2.7,-3.2,-3.3,-0.9,1.1,4.1,-2.4,2.6,-14.4,-4.3
30人以上,平成24,2012,年平均（前年比（％））,-0.4,-18.7,-3.3,-2.9,-1.7,-1.2,4.7,2.5,2,-2.5,3,0,8.1,-5.5,-2.6,-3,1.1
30人以上,平成25,2013,年平均（前年比（％））,0.3,-43.1,-0.5,-1.5,-4.9,-2.1,5.1,2,5.9,3.8,-6.5,-6.7,2.5,1.8,-1.4,13.3,1.9
30人以上,平成26,2014,年平均（前年比（％））,-2.6,-67.3,-3.9,-0.6,-5.9,-6.1,-0.1,-2.6,0.4,3,-4.3,-7.5,-6.7,-8,-4.2,-3.8,2.3
30人以上,平成27,2015,年平均（前年比（％））,-1.4,－,1.1,1.7,0.6,-3.6,-2.4,-0.7,-0.2,0.5,0.5,-5.3,-12.6,-1.4,-2.4,8.8,-1.4
30人以上,平成27,2015,1月（前年同月比（％））,-2.6,－,-5.2,-3.8,-8.4,-4.4,-8.2,-1.6,-6,4,4.6,-8.6,-0.9,1.9,-3.9,1.4,0.5
30人以上,平成27,2015,2月（前年同月比（％））,-3.2,－,-1.4,-1.6,-10.5,-5.5,-0.9,-6.1,-0.3,7.7,-5.2,-17.1,-8.2,-1.2,-2.1,-3.7,-0.5
30人以上,平成27,2015,3月（前年同月比（％））,0.6,－,-3.6,3.2,-4.6,-1.9,-4.1,-7.2,29.1,2.3,1.7,-11.5,-9.9,-6.6,13.9,-6.7,-7.2
30人以上,平成27,2015,4月（前年同月比（％））,-0.6,－,0.4,-7.4,6.7,-4,0.8,3.6,0.9,12,10.6,-3.5,0.6,-6.4,-3.3,6.2,0.8
30人以上,平成27,2015,5月（前年同月比（％））,4,－,0.8,-0.1,-6.5,-1.1,2.2,5.4,27.1,-3.8,6.8,-3.8,-12.5,-5.1,-1.9,1.6,2.1
30人以上,平成27,2015,6月（前年同月比（％））,-5.9,－,-7,1.8,-18.5,-10.6,-2.1,-8.6,-4.2,-12.2,-0.7,-15.7,-24.1,-2.5,-1.2,19.7,-5.5
30人以上,平成27,2015,7月（前年同月比（％））,2.8,－,36.2,10,26.7,3.7,1.7,-0.2,-10.3,0.4,13.5,-2.4,-22.8,-2.9,-3.8,0.8,-1
30人以上,平成27,2015,8月（前年同月比（％））,0.6,－,0.3,-6.1,8.3,0.1,1.6,0.8,-0.8,6.3,19.5,0.5,1.3,-2.1,-1.4,1.1,0.9
30人以上,平成27,2015,9月（前年同月比（％））,-2.7,－,0.5,-0.1,9.6,-2.7,-1.3,-0.6,9.6,2.8,-32.2,-8.5,-6.1,4.9,-2.2,4.3,0.3
30人以上,平成27,2015,10月（前年同月比（％））,3.4,－,6.3,0.4,6.3,0.5,0.8,4.3,6.4,1.5,18.1,5.8,-9,1.9,2,2,1.8
30人以上,平成27,2015,11月（前年同月比（％））,2.6,－,-8.6,3.6,8,13.1,-2.1,5.7,8.6,13.8,-3.1,-4.8,-19.8,5,-6.1,6.1,0.3
30人以上,平成27,2015,12月（前年同月比（％））,-5.2,－,-1.9,7.8,10.3,-10.5,-9.9,1.9,-22.9,-4,-3.8,6.1,-19.9,-0.5,-9.4,34.7,-3.7
,,,,,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成27年年報,,,,,,,,,,,,,,,,,,,,
第１６表　実質賃金指数 （現金給与総額）,,,,,,,,,,,,,,,,,,,,
（平成22年平均=100）,,,,,,,,,,,,,,,,,,,,
実質賃金指数（現金給与総額）＝ 名目賃金指数（現金給与総額）÷ 東京都区部消費者物価指数※ ×１００　　※東京都区部消費者物価指数「持家の帰属家賃を除く総合」である。,,,,,,,,,,,,,,,,,,,,
