事業所規模,産業,和暦年,西暦年,年平均・月,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
30人以上,D 建設業,平成27,2015,4月,441735,461492,310361,424252,444271,291135,385812,38440,17483,17221,19226
30人以上,D 建設業,平成27,2015,5月,422396,439781,308893,410221,428442,291257,373515,36706,12175,11339,17636
30人以上,D 建設業,平成27,2015,6月,744241,792151,461510,420341,444156,279798,378149,42192,323900,347995,181712
30人以上,D 建設業,平成27,2015,7月,795431,837929,542785,421646,445712,278578,379411,42235,373785,392217,264207
30人以上,D 建設業,平成27,2015,8月,417753,438288,284857,412818,433255,280552,373872,38946,4935,5033,4305
30人以上,D 建設業,平成27,2015,9月,425657,445927,293120,415793,435533,286725,371717,44076,9864,10394,6395
30人以上,D 建設業,平成27,2015,10月,439667,460960,303098,422658,443650,288020,379139,43519,17009,17310,15078
30人以上,D 建設業,平成27,2015,11月,494576,518090,342920,418331,438396,288917,371304,47027,76245,79694,54003
30人以上,D 建設業,平成27,2015,12月,880811,923407,600017,416307,436251,284836,369895,46412,464504,487156,315181
30人以上,E 製造業,平成22,2010,年平均,551594,610603,359100,419645,463392,276938,393752,25893,131949,147211,82162
30人以上,E 製造業,平成23,2011,年平均,571740,633681,369116,424110,468637,278450,396678,27432,147630,165044,90666
30人以上,E 製造業,平成24,2012,年平均,549033,602178,376407,421084,461039,291302,391579,29505,127949,141139,85105
30人以上,E 製造業,平成25,2013,年平均,547697,602111,373064,420177,460515,290718,390819,29358,127520,141596,82346
30人以上,E 製造業,平成26,2014,年平均,569886,629927,387277,428972,473164,294566,400379,28593,140914,156763,92711
30人以上,E 製造業,平成27,2015,年平均,566074,635362,372138,416075,464440,280702,385381,30694,149999,170922,91436
30人以上,E 製造業,平成27,2015,1月,415393,461428,280736,409500,455296,275544,378927,30573,5893,6132,5192
30人以上,E 製造業,平成27,2015,2月,416327,463078,280595,410996,456971,277517,377361,33635,5331,6107,3078
30人以上,E 製造業,平成27,2015,3月,489344,532165,366919,416037,463271,280996,382437,33600,73307,68894,85923
30人以上,E 製造業,平成27,2015,4月,440747,490620,299248,427497,477281,286249,395076,32421,13250,13339,12999
30人以上,E 製造業,平成27,2015,5月,435762,487957,289026,420515,469609,282495,389484,31031,15247,18348,6531
30人以上,E 製造業,平成27,2015,6月,888465,1014811,534723,415403,463558,280578,386806,28597,473062,551253,254145
30人以上,E 製造業,平成27,2015,7月,756151,856237,481200,414926,462739,283576,384837,30089,341225,393498,197624
30人以上,E 製造業,平成27,2015,8月,419448,468470,283491,413474,461533,280188,383862,29612,5974,6937,3303
30人以上,E 製造業,平成27,2015,9月,426436,476445,288959,413753,462659,279308,386550,27203,12683,13786,9651
30人以上,E 製造業,平成27,2015,10月,437435,492495,290355,418821,469945,282255,389677,29144,18614,22550,8100
30人以上,E 製造業,平成27,2015,11月,456559,512796,300104,416889,466885,277796,384925,31964,39670,45911,22308
30人以上,E 製造業,平成27,2015,12月,1202406,1365985,754949,416055,465024,282106,385671,30384,786351,900961,472843
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,678950,706491,494498,518187,539310,376717,440500,77687,160763,167181,117781
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,649847,679894,455270,529715,554493,369256,429536,100179,120132,125401,86014
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,621583,647177,436447,483805,504042,337417,425666,58139,137778,143135,99030
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,612301,636772,438139,508813,529812,359360,441108,67705,103488,106960,78779
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,657457,682900,479541,519659,540333,375090,449252,70407,137798,142567,104451
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,558209,572675,499377,441464,453890,390929,397098,44366,116745,118785,108448
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,1月,435877,449512,379512,427226,440374,372873,386055,41171,8651,9138,6639
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,2月,425329,438548,371379,424826,437930,371346,383714,41112,503,618,33
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,3月,462399,474145,414835,437064,450786,381498,391072,45992,25335,23359,33337
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,4月,512523,533486,426032,431945,443419,384605,385266,46679,80578,90067,41427
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,5月,425462,434036,390188,425107,433875,389035,381754,43353,355,161,1153
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,6月,917185,939274,828282,426397,437859,380266,383571,42826,490788,501415,448016
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,7月,550537,559452,514781,431872,442921,387562,389271,42601,118665,116531,127219
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,8月,472231,486335,414629,471614,485619,414416,424915,46699,617,716,213
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,9月,459067,468823,420033,430470,441686,385595,391176,39294,28597,27137,34438
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,10月,485260,498717,430539,475514,488988,420722,426085,49429,9746,9729,9817
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,11月,475111,489857,415410,474886,489646,415130,426007,48879,225,211,280
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,12月,1166198,1192549,1059096,473041,488011,412196,424738,48303,693157,704538,646900
30人以上,G 情報通信業,平成22,2010,年平均,535331,577790,416361,416457,448110,327764,374238,42219,118874,129680,88597
30人以上,G 情報通信業,平成23,2011,年平均,544312,586189,422610,420439,452668,326777,377336,43103,123873,133521,95833
30人以上,G 情報通信業,平成24,2012,年平均,575117,622858,419710,452108,488268,334400,406191,45917,123009,134590,85310
30人以上,G 情報通信業,平成25,2013,年平均,589650,634813,439683,454464,488091,342802,408151,46313,135186,146722,96881
30人以上,G 情報通信業,平成26,2014,年平均,599516,643636,456215,456550,488841,351668,406159,50391,142966,154795,104547
30人以上,G 情報通信業,平成27,2015,年平均,519563,565459,378955,406999,441860,300197,365988,41011,112564,123599,78758
30人以上,G 情報通信業,平成27,2015,1月,410879,448284,296758,405532,442062,294079,366090,39442,5347,6222,2679
30人以上,G 情報通信業,平成27,2015,2月,411348,449847,297764,404106,441471,293871,362311,41795,7242,8376,3893
30人以上,G 情報通信業,平成27,2015,3月,466033,506606,346667,408024,445347,298219,365537,42487,58009,61259,48448
30人以上,G 情報通信業,平成27,2015,4月,424286,460836,309898,411200,446295,301364,365399,45801,13086,14541,8534
30人以上,G 情報通信業,平成27,2015,5月,412978,447644,307345,397092,430850,294227,355439,41653,15886,16794,13118
30人以上,G 情報通信業,平成27,2015,6月,912717,996891,653382,409563,443759,304209,371724,37839,503154,553132,349173
30人以上,G 情報通信業,平成27,2015,7月,506176,552978,370928,409156,443459,310029,367054,42102,97020,109519,60899
30人以上,G 情報通信業,平成27,2015,8月,413827,448102,306929,403170,436215,300110,363736,39434,10657,11887,6819
30人以上,G 情報通信業,平成27,2015,9月,429608,464491,318405,408821,442120,302669,370298,38523,20787,22371,15736
30人以上,G 情報通信業,平成27,2015,10月,418636,453449,309131,411654,445606,304856,370928,40726,6982,7843,4275
30人以上,G 情報通信業,平成27,2015,11月,471752,510316,350148,408365,442414,300999,366754,41611,63387,67902,49149
30人以上,G 情報通信業,平成27,2015,12月,960088,1049405,684114,407334,442756,297886,366663,40671,552754,606649,386228
30人以上,"H 運輸業,郵便業",平成22,2010,年平均,448800,476712,331696,372058,395673,272982,329118,42940,76742,81039,58714
30人以上,"H 運輸業,郵便業",平成23,2011,年平均,438728,466341,323397,363993,388355,262241,319838,44155,74735,77986,61156
30人以上,"H 運輸業,郵便業",平成24,2012,年平均,441623,465917,318227,357780,377974,255208,318024,39756,83843,87943,63019
30人以上,"H 運輸業,郵便業",平成25,2013,年平均,453851,483111,317530,365126,388122,257986,322697,42429,88725,94989,59544
30人以上,"H 運輸業,郵便業",平成26,2014,年平均,456314,490183,314757,365030,392142,251714,318315,46715,91284,98041,63043
30人以上,"H 運輸業,郵便業",平成27,2015,年平均,478209,512706,346453,386010,415977,271557,335011,50999,92199,96729,74896
30人以上,"H 運輸業,郵便業",平成27,2015,1月,398806,429883,271650,391437,421748,267414,339388,52049,7369,8135,4236
30人以上,"H 運輸業,郵便業",平成27,2015,2月,396220,425087,277462,389218,418173,270098,340007,49211,7002,6914,7364
30人以上,"H 運輸業,郵便業",平成27,2015,3月,408944,438622,291263,386041,414028,275065,334681,51360,22903,24594,16198
30人以上,"H 運輸業,郵便業",平成27,2015,4月,427552,458566,301972,393687,421325,281777,338857,54830,33865,37241,20195
30人以上,"H 運輸業,郵便業",平成27,2015,5月,409317,436264,303076,383741,410131,279697,334242,49499,25576,26133,23379
30人以上,"H 運輸業,郵便業",平成27,2015,6月,681001,729076,494557,380938,409753,269188,330703,50235,300063,319323,225369
30人以上,"H 運輸業,郵便業",平成27,2015,7月,591964,628583,459880,395023,426462,281624,343527,51496,196941,202121,178256
30人以上,"H 運輸業,郵便業",平成27,2015,8月,400607,432600,279783,385884,416265,271148,336793,49091,14723,16335,8635
30人以上,"H 運輸業,郵便業",平成27,2015,9月,384910,414393,280585,371885,401521,267017,324290,47595,13025,12872,13568
30人以上,"H 運輸業,郵便業",平成27,2015,10月,402811,437997,275868,378840,410537,264485,327021,51819,23971,27460,11383
30人以上,"H 運輸業,郵便業",平成27,2015,11月,388801,422499,264855,385470,418453,264154,334778,50692,3331,4046,701
30人以上,"H 運輸業,郵便業",平成27,2015,12月,843642,899010,639343,390125,423242,267931,335985,54140,453517,475768,371412
30人以上,"I 卸売業,小売業",平成22,2010,年平均,456776,576693,278564,352717,437188,227182,335338,17379,104059,139505,51382
30人以上,"I 卸売業,小売業",平成23,2011,年平均,452149,577417,271709,348339,436048,222000,332420,15919,103810,141369,49709
30人以上,"I 卸売業,小売業",平成24,2012,年平均,432916,561676,265900,333488,424106,215946,316911,16577,99428,137570,49954
30人以上,"I 卸売業,小売業",平成25,2013,年平均,438977,563430,272772,337431,424506,221143,320468,16963,101546,138924,51629
30人以上,"I 卸売業,小売業",平成26,2014,年平均,436491,562398,272491,334742,422166,220869,317542,17200,101749,140232,51622
30人以上,"I 卸売業,小売業",平成27,2015,年平均,448655,567493,284172,347840,433407,229407,330041,17799,100815,134086,54765
30人以上,"I 卸売業,小売業",平成27,2015,1月,362229,453962,236954,341671,428049,223709,324834,16837,20558,25913,13245
30人以上,"I 卸売業,小売業",平成27,2015,2月,348891,439981,225318,341593,430378,221148,324551,17042,7298,9603,4170
30人以上,"I 卸売業,小売業",平成27,2015,3月,392400,487847,258159,343144,426116,226450,325376,17768,49256,61731,31709
30人以上,"I 卸売業,小売業",平成27,2015,4月,384909,480794,252553,349231,434377,231700,330799,18432,35678,46417,20853
30人以上,"I 卸売業,小売業",平成27,2015,5月,377842,476654,244552,343469,428598,228636,326160,17309,34373,48056,15916
30人以上,"I 卸売業,小売業",平成27,2015,6月,645010,820151,394605,360452,446257,237774,340432,20020,284558,373894,156831
30人以上,"I 卸売業,小売業",平成27,2015,7月,579782,745864,343961,357454,446528,230976,337239,20215,222328,299336,112985
30人以上,"I 卸売業,小売業",平成27,2015,8月,364949,455446,241229,347971,432716,232116,331195,16776,16978,22730,9113
30人以上,"I 卸売業,小売業",平成27,2015,9月,359620,445912,240940,346058,430605,229779,330089,15969,13562,15307,11161
30人以上,"I 卸売業,小売業",平成27,2015,10月,365939,454614,243686,349363,434554,231912,331989,17374,16576,20060,11774
30人以上,"I 卸売業,小売業",平成27,2015,11月,380305,480829,238907,347670,432441,228430,329970,17700,32635,48388,10477
30人以上,"I 卸売業,小売業",平成27,2015,12月,819258,1057136,491750,345793,429623,230378,327672,18121,473465,627513,261372
30人以上,"J 金融業,保険業",平成22,2010,年平均,670116,850959,408381,503270,628517,322000,471910,31360,166846,222442,86381
30人以上,"J 金融業,保険業",平成23,2011,年平均,666319,861426,406726,498859,632722,320752,468742,30117,167460,228704,85974
30人以上,"J 金融業,保険業",平成24,2012,年平均,615475,823143,370088,466956,613958,293254,430200,36756,148519,209185,76834
30人以上,"J 金融業,保険業",平成25,2013,年平均,634044,860663,376402,465337,618308,291426,429552,35785,168707,242355,84976
30人以上,"J 金融業,保険業",平成26,2014,年平均,635467,867206,378816,465306,620783,293115,429309,35997,170161,246423,85701
30人以上,"J 金融業,保険業",平成27,2015,年平均,692919,932293,405489,505107,662639,315950,468875,36232,187812,269654,89539
30人以上,"J 金融業,保険業",平成27,2015,1月,515581,670941,318732,501143,650172,312316,466114,35029,14438,20769,6416
30人以上,"J 金融業,保険業",平成27,2015,2月,512665,671937,314928,506201,664139,310120,472208,33993,6464,7798,4808
30人以上,"J 金融業,保険業",平成27,2015,3月,732974,984792,420048,508367,661210,318434,470183,38184,224607,323582,101614
30人以上,"J 金融業,保険業",平成27,2015,4月,524739,687574,330076,511014,666596,325022,470592,40422,13725,20978,5054
30人以上,"J 金融業,保険業",平成27,2015,5月,863140,1216413,439090,506826,664744,317269,470345,36481,356314,551669,121821
30人以上,"J 金融業,保険業",平成27,2015,6月,1317856,1820648,722539,501510,659129,314885,464947,36563,816346,1161519,407654
30人以上,"J 金融業,保険業",平成27,2015,7月,548354,712566,348226,511394,668871,319474,472319,39075,36960,43695,28752
30人以上,"J 金融業,保険業",平成27,2015,8月,510324,672503,321416,504635,665833,316870,470299,34336,5689,6670,4546
30人以上,"J 金融業,保険業",平成27,2015,9月,569233,773406,328470,503517,665087,312992,470302,33215,65716,108319,15478
30人以上,"J 金融業,保険業",平成27,2015,10月,552635,747392,323712,503901,663602,316185,467889,36012,48734,83790,7527
30人以上,"J 金融業,保険業",平成27,2015,11月,567498,754973,346572,505571,669529,312359,469699,35872,61927,85444,34213
30人以上,"J 金融業,保険業",平成27,2015,12月,1088262,1472175,639816,497235,652956,315339,461667,35568,591027,819219,324477
30人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,459776,541584,288230,358406,417745,233976,334419,23987,101370,123839,54254
30人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,450442,531996,287926,353158,413782,232350,328877,24281,97284,118214,55576
30人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,417137,491121,276737,328321,383611,223395,305189,23132,88816,107510,53342
30人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,431576,505977,286217,333593,387721,227843,311142,22451,97983,118256,58374
30人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,455960,542092,295713,350691,411753,237087,327787,22904,105269,130339,58626
30人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,468018,559200,299186,365080,432852,239594,340355,24725,102938,126348,59592
30人以上,"K 不動産業,物品賃貸業",平成27,2015,1月,381805,454682,245116,361101,429255,233270,337278,23823,20704,25427,11846
30人以上,"K 不動産業,物品賃貸業",平成27,2015,2月,385105,461047,243600,372975,443984,240662,346346,26629,12130,17063,2938
30人以上,"K 不動産業,物品賃貸業",平成27,2015,3月,404871,481894,258811,369433,438701,238079,345042,24391,35438,43193,20732
30人以上,"K 不動産業,物品賃貸業",平成27,2015,4月,429609,503894,288804,370910,435385,248700,343214,27696,58699,68509,40104
30人以上,"K 不動産業,物品賃貸業",平成27,2015,5月,367935,440063,240716,353956,421793,234305,328036,25920,13979,18270,6411
30人以上,"K 不動産業,物品賃貸業",平成27,2015,6月,721952,875007,438041,361229,428829,235834,338338,22891,360723,446178,202207
30人以上,"K 不動産業,物品賃貸業",平成27,2015,7月,475480,569168,306450,357657,425044,236079,331192,26465,117823,144124,70371
30人以上,"K 不動産業,物品賃貸業",平成27,2015,8月,376784,440756,255665,367319,429430,249724,343358,23961,9465,11326,5941
30人以上,"K 不動産業,物品賃貸業",平成27,2015,9月,387393,463434,251303,366479,438515,237555,344712,21767,20914,24919,13748
30人以上,"K 不動産業,物品賃貸業",平成27,2015,10月,368160,435327,242020,360317,426505,236016,337103,23214,7843,8822,6004
30人以上,"K 不動産業,物品賃貸業",平成27,2015,11月,415335,495571,270296,370887,440144,245694,344622,26265,44448,55427,24602
30人以上,"K 不動産業,物品賃貸業",平成27,2015,12月,899551,1080513,554011,369278,437111,239753,345605,23673,530273,643402,314258
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,596039,654285,433849,482966,528615,355852,442123,40843,113073,125670,77997
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,589023,644421,433292,479075,523457,354312,437581,41494,109948,120964,78980
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,599786,647499,458609,471238,506421,367133,425372,45866,128548,141078,91476
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,556086,596891,434995,442392,472594,352767,394851,47541,113694,124297,82228
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,540309,582414,420633,424166,455833,334159,377171,46995,116143,126581,86474
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,565108,631066,400555,441248,491221,316575,412651,28597,123860,139845,83980
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,1月,470200,536702,319094,429590,485619,302281,401909,27681,40610,51083,16813
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,2月,431274,485021,307489,428861,482277,305838,397585,31276,2413,2744,1651
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,3月,470192,518768,345553,449745,498424,324843,419616,30129,20447,20344,20710
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,4月,496275,554870,353927,449155,502460,319658,420375,28780,47120,52410,34269
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,5月,491362,549839,342282,447400,497100,320697,416129,31271,43962,52739,21585
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,6月,867816,982722,599687,433154,483777,315027,402215,30939,434662,498945,284660
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,7月,647922,715341,471494,446791,494445,322086,419350,27441,201131,220896,149408
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,8月,518205,584241,347792,442313,489589,320313,416614,25699,75892,94652,27479
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,9月,471499,528613,331037,441733,492826,316079,417071,24662,29766,35787,14958
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,10月,509899,565069,367234,441313,488788,318547,414368,26945,68586,76281,48687
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,11月,445070,492743,318036,441068,488230,315397,410375,30693,4002,4513,2639
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,12月,944718,1039412,697337,443225,490594,319478,415400,27825,501493,548818,377859
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,年平均,211884,290178,134670,190489,257327,124574,179775,10714,21395,32851,10096
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,213477,287713,134665,191247,254676,123908,182257,8990,22230,33037,10757
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,220095,307893,153060,196809,271413,139847,181400,15409,23286,36480,13213
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,221934,310677,154539,196327,270833,139745,179209,17118,25607,39844,14794
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,229421,319459,158854,202352,277281,143627,184475,17877,27069,42178,15227
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,180400,246705,125570,161584,216880,115858,151589,9995,18816,29825,9712
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,1月,161651,223288,114332,159988,220933,113200,150106,9882,1663,2355,1132
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,2月,153860,209219,107996,152930,208029,107282,143314,9616,930,1190,714
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,3月,160463,217790,114217,156709,211762,112297,147655,9054,3754,6028,1920
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,4月,169806,231827,119162,161715,219383,114625,151422,10293,8091,12444,4537
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,5月,161891,215378,117773,160302,212959,116869,150390,9912,1589,2419,904
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,6月,196441,272312,132017,160435,213840,115088,150623,9812,36006,58472,16929
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,7月,213750,296081,144815,161863,213318,118781,152228,9635,51887,82763,26034
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,8月,168271,226069,119736,164747,220457,117965,155155,9592,3524,5612,1771
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,9月,170070,229638,119362,166930,224949,117541,156432,10498,3140,4689,1821
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,10月,172842,230706,124446,162232,216102,117176,153239,8993,10610,14604,7270
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,11月,171657,229049,123244,165935,222304,118384,154098,11837,5722,6745,4860
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,12月,263595,376636,170156,165469,218685,121481,154663,10806,98126,157951,48675
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,年平均,279233,373060,203221,241905,317056,181023,225197,16708,37328,56004,22198
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,283816,383088,200769,241948,321286,175577,227221,14727,41868,61802,25192
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,323821,420386,224445,268069,340396,193636,252392,15677,55752,79990,30809
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,339205,443881,229959,275768,352027,196179,261198,14570,63437,91854,33780
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,332670,438085,228916,278644,359787,198779,262034,16610,54026,78298,30137
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,279762,366013,213706,245534,318523,189635,229041,16493,34228,47490,24071
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,1月,268149,343645,203374,255867,328849,193249,237761,18106,12282,14796,10125
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,2月,253312,331315,186723,250552,327157,185156,233058,17494,2760,4158,1567
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,3月,255284,341530,188262,243909,321244,183812,227219,16690,11375,20286,4450
