事業所規模,和暦年,西暦年,年平均・月,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
30～99人,平成23,2011,年平均,463162,375395,352778,22617,87767,106400,102955,99190,3765,3445
30～99人,平成24,2012,年平均,437295,356300,329956,26344,80995,111075,107980,104662,3318,3095
30～99人,平成25,2013,年平均,441962,355892,329327,26565,86070,107448,104436,100871,3565,3012
30～99人,平成26,2014,年平均,442919,359347,332601,26746,83572,107411,104361,100759,3602,3050
30～99人,平成27,2015,年平均,466531,378242,353406,24836,88289,101049,98519,95290,3229,2530
30～99人,平成27,2015,1月,382445,373901,350169,23732,8544,95223,93817,90864,2953,1406
30～99人,平成27,2015,2月,383341,376793,352046,24747,6548,96842,96394,93849,2545,448
30～99人,平成27,2015,3月,404766,377249,351190,26059,27517,99879,98248,95087,3161,1631
30～99人,平成27,2015,4月,398969,382562,357290,25272,16407,100750,100092,96861,3231,658
30～99人,平成27,2015,5月,393886,372710,349076,23634,21176,99620,98965,95594,3371,655
30～99人,平成27,2015,6月,666740,385349,359212,26137,281391,106166,100847,97781,3066,5319
30～99人,平成27,2015,7月,545981,385013,358259,26754,160968,104919,100916,97430,3486,4003
30～99人,平成27,2015,8月,400370,376411,353365,23046,23959,100431,97444,93944,3500,2987
30～99人,平成27,2015,9月,392575,376029,352514,23515,16546,100452,100003,96529,3474,449
30～99人,平成27,2015,10月,393937,380101,355204,24897,13836,99981,98902,95630,3272,1079
30～99人,平成27,2015,11月,391036,375610,350711,24899,15426,98411,97954,94224,3730,457
30～99人,平成27,2015,12月,835993,376996,351644,25352,458997,109403,98507,95580,2927,10896
100～499人,平成22,2010,年平均,520589,406433,375697,30736,114156,121530,117949,112483,5466,3581
100～499人,平成23,2011,年平均,519146,403489,373517,29972,115657,118737,115030,109741,5289,3707
100～499人,平成24,2012,年平均,508285,402423,369816,32607,105862,124651,120411,114611,5800,4240
100～499人,平成25,2013,年平均,512534,403096,370010,33086,109438,121950,118336,111836,6500,3614
100～499人,平成26,2014,年平均,511778,399603,365382,34221,112175,122421,118471,112010,6461,3950
100～499人,平成27,2015,年平均,526365,409821,378501,31320,116544,126580,122416,117655,4761,4164
100～499人,平成27,2015,1月,430554,407678,376738,30940,22876,117152,115814,110642,5172,1338
100～499人,平成27,2015,2月,412065,402888,370642,32246,9177,154465,151967,147301,4666,2498
100～499人,平成27,2015,3月,520783,412157,380659,31498,108626,120930,118903,114184,4719,2027
100～499人,平成27,2015,4月,451691,413619,380262,33357,38072,127935,125201,120077,5124,2734
100～499人,平成27,2015,5月,430402,404742,373510,31232,25660,118749,116762,111951,4811,1987
100～499人,平成27,2015,6月,795797,407092,376582,30510,388705,129294,121383,116994,4389,7911
100～499人,平成27,2015,7月,594925,411423,379949,31474,183502,129766,122613,117892,4721,7153
100～499人,平成27,2015,8月,424867,405950,376076,29874,18917,121263,119585,115250,4335,1678
100～499人,平成27,2015,9月,438983,411302,382655,28647,27681,120508,119510,115017,4493,998
100～499人,平成27,2015,10月,445692,415005,384019,30986,30687,120924,119049,114540,4509,1875
100～499人,平成27,2015,11月,458661,414375,381994,32381,44286,119627,117987,113170,4817,1640
100～499人,平成27,2015,12月,910044,411941,379220,32721,498103,137318,118725,113418,5307,18593
500人以上,平成22,2010,年平均,640426,480638,439925,40713,159788,161993,158044,147883,10161,3949
500人以上,平成23,2011,年平均,649369,483276,442072,41204,166093,164662,160337,150205,10132,4325
500人以上,平成24,2012,年平均,640525,486651,445847,40804,153874,134299,129245,121773,7472,5054
500人以上,平成25,2013,年平均,659109,493366,451838,41528,165743,134291,129526,121863,7663,4765
500人以上,平成26,2014,年平均,676183,497927,455044,42883,178256,125201,120635,113137,7498,4566
500人以上,平成27,2015,年平均,617118,458427,418657,39770,158691,137059,133192,125668,7524,3867
500人以上,平成27,2015,1月,465532,451438,412394,39044,14094,132087,131059,123154,7905,1028
500人以上,平成27,2015,2月,459427,453266,413269,39997,6161,130333,129380,121867,7513,953
500人以上,平成27,2015,3月,505784,461431,419473,41958,44353,143697,140152,132103,8049,3545
500人以上,平成27,2015,4月,497322,467548,424144,43404,29774,138365,137041,128851,8190,1324
500人以上,平成27,2015,5月,555098,457779,417427,40352,97319,134748,131308,123998,7310,3440
500人以上,平成27,2015,6月,1088158,460778,422227,38551,627380,143275,134162,127302,6860,9113
500人以上,平成27,2015,7月,687308,461456,421185,40271,225852,138325,134315,127223,7092,4010
500人以上,平成27,2015,8月,463593,458215,420176,38039,5378,133983,132684,125389,7295,1299
500人以上,平成27,2015,9月,467739,454409,417919,36490,13330,134491,131698,124337,7361,2793
500人以上,平成27,2015,10月,486876,459492,420404,39088,27384,134211,132913,125502,7411,1298
500人以上,平成27,2015,11月,512718,458710,417716,40994,54008,133916,131358,123929,7429,2558
500人以上,平成27,2015,12月,1219795,456838,417732,39106,762957,146224,131897,123936,7961,14327
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成27年年報,,,,,,,,,,,,,
第４表　規模、就業形態別常用労働者の１人平均月間現金給与額（調査産業計）,,,,,,,,,,,,,
