事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
30人以上,E 製造業,平成25,2013,年平均,18.9,159.9,145.5,14.4,17.3,128.4,116.7,11.7
30人以上,E 製造業,平成26,2014,年平均,18.9,159,145.1,13.9,17.2,127.7,116.3,11.4
30人以上,E 製造業,平成27,2015,年平均,18.9,160.2,146.5,13.7,15.7,107.9,103.4,4.5
30人以上,E 製造業,平成27,2015,1月,17.6,149.7,135.8,13.9,13.8,95.9,90.4,5.5
30人以上,E 製造業,平成27,2015,2月,18.7,160.1,144.9,15.2,15.6,108.3,103.4,4.9
30人以上,E 製造業,平成27,2015,3月,19.3,163.9,148.7,15.2,16,110.6,104.5,6.1
30人以上,E 製造業,平成27,2015,4月,20,169.6,155,14.6,16.4,114.3,108.5,5.8
30人以上,E 製造業,平成27,2015,5月,18,152.8,139.5,13.3,14.9,103.3,99.2,4.1
30人以上,E 製造業,平成27,2015,6月,19.7,166.3,153.2,13.1,16.6,112.4,109.2,3.2
30人以上,E 製造業,平成27,2015,7月,20.5,171.8,158.4,13.4,16.5,112,108.8,3.2
30人以上,E 製造業,平成27,2015,8月,18.6,156.3,143.7,12.6,14.9,103.7,100.2,3.5
30人以上,E 製造業,平成27,2015,9月,18.3,154.4,142.1,12.3,15.8,106.4,102.7,3.7
30人以上,E 製造業,平成27,2015,10月,18.7,157.9,144.8,13.1,15.9,108.3,105,3.3
30人以上,E 製造業,平成27,2015,11月,19.3,163.5,149.5,14,15.8,108,103.7,4.3
30人以上,E 製造業,平成27,2015,12月,18.5,156.3,143,13.3,16,113.3,107.2,6.1
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,19,165,143.2,21.8,17.4,124.4,124.1,0.3
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,19.3,169.1,142.6,26.5,18.6,135.4,135.1,0.3
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,19.4,167,147.7,19.3,17.5,133.1,131.8,1.3
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,18.6,161.3,140.4,20.9,16.3,123.2,122.4,0.8
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,18.8,165.1,142.1,23,17.3,131.5,130.8,0.7
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,18.5,161.6,145.2,16.4,14.4,120.3,119.7,0.6
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,1月,18.1,152.9,137.8,15.1,13.4,113.6,113,0.6
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,2月,17.4,151.8,135.4,16.4,13.9,115.4,114.6,0.8
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,3月,20.3,176.9,157.6,19.3,16.2,135.1,134.1,1
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,4月,20.1,174,157.1,16.9,14.5,121.4,120.8,0.6
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,5月,16.3,141.3,127.1,14.2,12.1,103.2,102.7,0.5
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,6月,20.6,174.8,159.3,15.5,16,133.2,132.7,0.5
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,7月,20.1,172.5,156.6,15.9,16,132.5,131.9,0.6
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,8月,17.5,165.5,148.9,16.6,16.1,125.6,125.2,0.4
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,9月,17.2,150.3,135.1,15.2,13,110.9,110.6,0.3
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,10月,19.2,168.4,150.1,18.3,14.6,124.9,124.3,0.6
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,11月,17.6,156.9,138.3,18.6,13.2,112.8,112.1,0.7
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,12月,17.4,153.8,137.4,16.4,13.3,116,115.5,0.5
30人以上,G 情報通信業,平成22,2010,年平均,19.1,165.5,144,21.5,16,103.7,99.2,4.5
30人以上,G 情報通信業,平成23,2011,年平均,19.1,166.1,144.3,21.8,15.5,100.8,96.8,4
30人以上,G 情報通信業,平成24,2012,年平均,19.5,170.3,149,21.3,13.3,96.7,89.7,7
30人以上,G 情報通信業,平成25,2013,年平均,19.2,167.2,146.1,21.1,13,93.2,86.4,6.8
30人以上,G 情報通信業,平成26,2014,年平均,19.1,165.8,144.6,21.2,13.3,94.8,87.3,7.5
30人以上,G 情報通信業,平成27,2015,年平均,19,165.3,144.6,20.7,13.7,95,91.2,3.8
30人以上,G 情報通信業,平成27,2015,1月,17.9,156.3,135.3,21,13.1,94.6,89.3,5.3
30人以上,G 情報通信業,平成27,2015,2月,18.2,160.1,138.6,21.5,14.6,107,101.8,5.2
30人以上,G 情報通信業,平成27,2015,3月,19.7,173.9,151,22.9,15.1,108.8,103.5,5.3
30人以上,G 情報通信業,平成27,2015,4月,20.2,176.1,153.6,22.5,14.8,106.9,102.5,4.4
30人以上,G 情報通信業,平成27,2015,5月,17.9,156.5,136.5,20,10.5,72.1,68.9,3.2
30人以上,G 情報通信業,平成27,2015,6月,20,172.3,151.5,20.8,14,92.3,90,2.3
30人以上,G 情報通信業,平成27,2015,7月,20.6,177.1,156.9,20.2,15.1,104.1,100.9,3.2
30人以上,G 情報通信業,平成27,2015,8月,19,165.1,145.4,19.7,13.2,87.7,85.5,2.2
30人以上,G 情報通信業,平成27,2015,9月,18,156.8,137.2,19.6,13.3,90,86.7,3.3
30人以上,G 情報通信業,平成27,2015,10月,19,165.1,144.7,20.4,13.4,87.5,85.1,2.4
30人以上,G 情報通信業,平成27,2015,11月,18.9,164.7,144.1,20.6,12.7,83.8,81.3,2.5
30人以上,G 情報通信業,平成27,2015,12月,18.4,160.2,140.3,19.9,12.9,83.9,81.5,2.4
30人以上,"H 運輸業,郵便業",平成22,2010,年平均,20.2,176,153.1,22.9,15.7,109,99.3,9.7
30人以上,"H 運輸業,郵便業",平成23,2011,年平均,20.2,178.6,154.6,24,16,108.3,98.4,9.9
30人以上,"H 運輸業,郵便業",平成24,2012,年平均,19.8,180.5,158.3,22.2,17.8,112.5,102.6,9.9
30人以上,"H 運輸業,郵便業",平成25,2013,年平均,19.4,176.6,155.5,21.1,17.4,113.5,102.2,11.3
30人以上,"H 運輸業,郵便業",平成26,2014,年平均,19.4,177.3,154.6,22.7,16.8,105.7,95.5,10.2
30人以上,"H 運輸業,郵便業",平成27,2015,年平均,19.4,173.2,152.4,20.8,15.1,110.9,99.3,11.6
30人以上,"H 運輸業,郵便業",平成27,2015,1月,18.7,163.6,143.5,20.1,14.6,104.2,94.7,9.5
30人以上,"H 運輸業,郵便業",平成27,2015,2月,19,169.5,149.1,20.4,15.6,112.2,101.9,10.3
30人以上,"H 運輸業,郵便業",平成27,2015,3月,19.1,168.2,147.4,20.8,15.9,113.8,103,10.8
30人以上,"H 運輸業,郵便業",平成27,2015,4月,20.4,182,160.1,21.9,16.3,114.8,103.9,10.9
30人以上,"H 運輸業,郵便業",平成27,2015,5月,18.8,166.2,146.8,19.4,15.7,111.5,100.3,11.2
30人以上,"H 運輸業,郵便業",平成27,2015,6月,19.8,176.4,155.8,20.6,15.4,111.5,101.1,10.4
30人以上,"H 運輸業,郵便業",平成27,2015,7月,20.3,183,161.9,21.1,15.1,113.3,101.2,12.1
30人以上,"H 運輸業,郵便業",平成27,2015,8月,19.6,175.7,155.6,20.1,14.3,109.3,97.9,11.4
30人以上,"H 運輸業,郵便業",平成27,2015,9月,19.1,172.1,151.1,21,14.2,110.1,97,13.1
30人以上,"H 運輸業,郵便業",平成27,2015,10月,19.2,174.3,153,21.3,14.3,108.4,96.1,12.3
30人以上,"H 運輸業,郵便業",平成27,2015,11月,19.3,173.8,152.7,21.1,14.4,108.8,96.1,12.7
30人以上,"H 運輸業,郵便業",平成27,2015,12月,19.2,172.7,151.4,21.3,16.1,114,100.1,13.9
30人以上,"I 卸売業,小売業",平成22,2010,年平均,19.7,159.2,149,10.2,16,97.8,94.7,3.1
30人以上,"I 卸売業,小売業",平成23,2011,年平均,19.6,157.7,148.1,9.6,15.9,97.9,94,3.9
30人以上,"I 卸売業,小売業",平成24,2012,年平均,20,162.3,151.9,10.4,16.9,100.5,98.5,2
30人以上,"I 卸売業,小売業",平成25,2013,年平均,19.8,161.6,151.1,10.5,16.8,99.4,97.2,2.2
30人以上,"I 卸売業,小売業",平成26,2014,年平均,19.8,162.1,151.1,11,16.5,97.9,95.6,2.3
30人以上,"I 卸売業,小売業",平成27,2015,年平均,19.4,161.8,149.4,12.4,16.2,99.2,96.1,3.1
30人以上,"I 卸売業,小売業",平成27,2015,1月,18.3,153.8,141.8,12,16,97.3,94.3,3
30人以上,"I 卸売業,小売業",平成27,2015,2月,18.8,157.3,145.1,12.2,15.7,94.9,92.2,2.7
30人以上,"I 卸売業,小売業",平成27,2015,3月,19.7,161.9,149.2,12.7,15.7,97.3,94.1,3.2
30人以上,"I 卸売業,小売業",平成27,2015,4月,20.7,170.2,157.7,12.5,16.4,100.2,97,3.2
30人以上,"I 卸売業,小売業",平成27,2015,5月,18.4,151.6,140.4,11.2,16.2,99.2,95.9,3.3
30人以上,"I 卸売業,小売業",平成27,2015,6月,20.2,167.8,153.8,14,16.6,101.1,98.2,2.9
30人以上,"I 卸売業,小売業",平成27,2015,7月,20.8,188.1,170.8,17.3,16.7,100.3,97.2,3.1
30人以上,"I 卸売業,小売業",平成27,2015,8月,19.3,158.8,147.7,11.1,16.5,100.8,97.6,3.2
30人以上,"I 卸売業,小売業",平成27,2015,9月,18.8,155.1,144.2,10.9,16.3,99.6,96.5,3.1
30人以上,"I 卸売業,小売業",平成27,2015,10月,19.4,159.8,148.1,11.7,16.3,100.5,97.2,3.3
30人以上,"I 卸売業,小売業",平成27,2015,11月,19.3,160.2,148.4,11.8,16.2,99.3,96.3,3
30人以上,"I 卸売業,小売業",平成27,2015,12月,19.1,157.8,146.1,11.7,16.2,100.5,97.2,3.3
30人以上,"J 金融業,保険業",平成22,2010,年平均,19.2,160.5,143.4,17.1,15.7,106.9,103.6,3.3
30人以上,"J 金融業,保険業",平成23,2011,年平均,19.2,159.5,143.2,16.3,16,109.3,105.4,3.9
30人以上,"J 金融業,保険業",平成24,2012,年平均,19.5,160.9,143.3,17.6,16.5,109.6,105.2,4.4
30人以上,"J 金融業,保険業",平成25,2013,年平均,19.2,160.2,141.4,18.8,16.1,106,101.2,4.8
30人以上,"J 金融業,保険業",平成26,2014,年平均,19.1,160.2,140.8,19.4,15.9,104.1,99.5,4.6
30人以上,"J 金融業,保険業",平成27,2015,年平均,18.7,159.2,137.6,21.6,14.7,93.7,91.8,1.9
30人以上,"J 金融業,保険業",平成27,2015,1月,17.7,151.8,131.5,20.3,14.3,91.5,89.7,1.8
30人以上,"J 金融業,保険業",平成27,2015,2月,17.4,149.6,128.9,20.7,14.1,90,88.1,1.9
30人以上,"J 金融業,保険業",平成27,2015,3月,19.5,168.3,144.8,23.5,15,97.9,95.8,2.1
30人以上,"J 金融業,保険業",平成27,2015,4月,19.8,170.9,147.2,23.7,14.6,93.5,91.6,1.9
30人以上,"J 金融業,保険業",平成27,2015,5月,17.5,147.9,126,21.9,13.8,88.2,86.5,1.7
30人以上,"J 金融業,保険業",平成27,2015,6月,19.8,167.9,146.1,21.8,15.7,100.4,98.3,2.1
30人以上,"J 金融業,保険業",平成27,2015,7月,20.2,171.2,148.5,22.7,15.6,99.5,97.6,1.9
30人以上,"J 金融業,保険業",平成27,2015,8月,18.5,157.6,137,20.6,14.7,93.7,91.9,1.8
30人以上,"J 金融業,保険業",平成27,2015,9月,17.5,150.1,130,20.1,14.4,91.3,89.5,1.8
30人以上,"J 金融業,保険業",平成27,2015,10月,19.2,162.8,140.9,21.9,15,94.7,92.8,1.9
30人以上,"J 金融業,保険業",平成27,2015,11月,18.1,154.2,132.6,21.6,14.2,89.3,87.6,1.7
30人以上,"J 金融業,保険業",平成27,2015,12月,18.7,158.7,137.9,20.8,14.8,93.5,91.7,1.8
30人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,19.8,163.8,148.9,14.9,17.5,97.9,95.3,2.6
30人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,19.8,162.4,147.6,14.8,17.5,96.8,94.4,2.4
30人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,19.8,164.3,149.8,14.5,17.3,94.7,91.5,3.2
30人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,19.4,161.2,147.5,13.7,17.3,92,89,3
30人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,19.4,160.9,146.9,14,16.8,91.5,88.3,3.2
30人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,19.5,164,147.5,16.5,15.7,84.7,80.8,3.9
30人以上,"K 不動産業,物品賃貸業",平成27,2015,1月,18.3,154,138.4,15.6,15.3,79.1,77.5,1.6
30人以上,"K 不動産業,物品賃貸業",平成27,2015,2月,18.8,158,140.9,17.1,15.8,82.7,81.1,1.6
30人以上,"K 不動産業,物品賃貸業",平成27,2015,3月,19.9,167.2,149.5,17.7,15.8,84.2,80.5,3.7
30人以上,"K 不動産業,物品賃貸業",平成27,2015,4月,21,178.1,159.9,18.2,16.3,87.3,83.8,3.5
30人以上,"K 不動産業,物品賃貸業",平成27,2015,5月,18.5,157.5,140.4,17.1,15.1,81.8,76.7,5.1
30人以上,"K 不動産業,物品賃貸業",平成27,2015,6月,20.4,170.6,154.5,16.1,15.9,86.3,81.2,5.1
30人以上,"K 不動産業,物品賃貸業",平成27,2015,7月,20.9,174.7,158.1,16.6,15.9,88,82.8,5.2
30人以上,"K 不動産業,物品賃貸業",平成27,2015,8月,19.2,160.5,145.7,14.8,16.8,91.3,87,4.3
30人以上,"K 不動産業,物品賃貸業",平成27,2015,9月,18.8,158.7,143.1,15.6,15.2,82.9,78.2,4.7
30人以上,"K 不動産業,物品賃貸業",平成27,2015,10月,19.8,165.2,148.5,16.7,15.1,84.2,79.4,4.8
30人以上,"K 不動産業,物品賃貸業",平成27,2015,11月,19.5,164,146.8,17.2,15.7,83.9,81,2.9
30人以上,"K 不動産業,物品賃貸業",平成27,2015,12月,19.1,159.8,144.3,15.5,15.8,84.2,81.2,3
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,19.6,166.4,145.1,21.3,14.9,102.6,98.2,4.4
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,19.4,163.2,142.8,20.4,14.7,97.5,92.9,4.6
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,19.9,170.6,148.9,21.7,14.4,96.2,94.1,2.1
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,19.8,171.5,148,23.5,14.5,102.2,99.1,3.1
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,19.7,170.9,147,23.9,14.7,105,101.1,3.9
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,18.8,158.3,140.1,18.2,13,89.6,86.6,3
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,1月,17.1,145,127.4,17.6,12.4,87.4,83.6,3.8
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,2月,18.4,158.1,138.8,19.3,14.2,99.6,95,4.6
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,3月,19.4,164,144.5,19.5,12.2,86.3,82.6,3.7
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,4月,20.2,168,149.7,18.3,13.3,89.6,87.2,2.4
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,5月,17.7,149.5,131.5,18,11.6,81.1,78.8,2.3
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,6月,19.9,167.1,146.7,20.4,14,96,94,2
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,7月,20.4,169.1,151.2,17.9,13.2,89.6,87.1,2.5
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,8月,18.5,154.7,137.3,17.4,12.7,85.9,83.8,2.1
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,9月,18.3,155.4,138.5,16.9,13.3,87.1,85.2,1.9
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,10月,18.4,153.9,136.6,17.3,12.9,88.7,85.7,3
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,11月,19.1,160.8,142.2,18.6,13.3,91.7,88.7,3
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,12月,18.3,154.1,136.3,17.8,12.5,86.3,83,3.3
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,年平均,20.5,171.1,159.4,11.7,13.6,77.7,74.9,2.8
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,20.2,170.4,160.4,10,13.4,77,74.6,2.4
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,21.1,177.9,163.1,14.8,15.5,89.3,86.4,2.9
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,20.7,180.3,163,17.3,14.8,84.2,81.5,2.7
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,20.7,176.8,158.8,18,14.6,85.4,82.9,2.5
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,20.8,178.4,163.8,14.6,13.3,75.7,73.2,2.5
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,1月,20.4,175.2,160.8,14.4,13,73.3,70.8,2.5
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,2月,20.7,175.3,159.6,15.7,12.5,70.6,68.5,2.1
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,3月,20.6,175.5,160.5,15,13.4,76.9,74.5,2.4
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,4月,21.1,182.4,167.2,15.2,13.3,75.7,73.1,2.6
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,5月,20.2,177.8,163.5,14.3,13.5,77,74.2,2.8
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,6月,21.4,182.2,168.2,14,13.5,75.8,73.3,2.5
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,7月,21.6,181.3,167.4,13.9,13.6,77.4,74.9,2.5
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,8月,20.4,175.2,162,13.2,13.2,77.5,74.9,2.6
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,9月,20.6,175.6,161.9,13.7,13.2,76.2,73.7,2.5
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,10月,20.5,177.1,163.9,13.2,13.3,75,72.7,2.3
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,11月,21.1,181.8,165.1,16.7,13.1,75,72.1,2.9
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,12月,20.9,182,165.7,16.3,13.5,78.3,75.6,2.7
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,年平均,20.2,169.6,153.9,15.7,14,91.1,88.6,2.5
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,20.1,169,154.1,14.9,14.6,93.2,91.2,2
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,19.8,163.6,151.1,12.5,14.7,99.9,94.5,5.4
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,19.4,158.5,148.2,10.3,14.8,99.4,95.3,4.1
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,19.2,160.3,149.2,11.1,14.9,99.5,94.9,4.6
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,20,166.3,151.4,14.9,13.9,88.8,85.4,3.4
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,1月,18.9,150.7,135.5,15.2,12.9,88.3,84.6,3.7
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,2月,18.7,160.1,144.2,15.9,13.2,83.9,81.1,2.8
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,3月,20.3,170.3,155.6,14.7,13.5,84.1,81.6,2.5
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,4月,20.6,174.6,161.4,13.2,14.1,88.5,85.7,2.8
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,5月,19.7,164.4,147.3,17.1,14.4,91.8,88.5,3.3
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,6月,20.5,173.6,156.2,17.4,14.3,90.2,86.8,3.4
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,7月,21.4,178.4,163.5,14.9,14.3,90.6,86.9,3.7
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,8月,20,163.3,149.4,13.9,14.4,95.4,91.3,4.1
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,9月,19.8,163.4,150.2,13.2,13.9,88.2,85.3,2.9
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,10月,19.7,167.7,154,13.7,14.4,90.9,87.4,3.5
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,11月,20.1,165.5,151.8,13.7,13.4,85.9,82,3.9
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,12月,19.9,165.2,149.4,15.8,13.4,86.5,82.6,3.9
