全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,フリーWi-Fi,更衣室,シャワー室,飲食物を購入できる場所,トレーニング室,陸上競技,水泳,サッカー,スキー,テニス,ボート,ホッケー,ボクシング,バレーボール,体操,バスケットボール,スケート,レスリング,セーリング,ウエイトリフティング,ハンドボール,自転車競技,ソフトテニス,卓球,軟式野球,相撲,馬術,フェンシング,柔道,ソフトボール,バドミントン,弓道,ライフル射撃,剣道,近代五種,ラグビーフットボール,山岳・スポーツクライミング,カヌー,アーチェリー,空手道,アイスホッケー,銃剣道,クレー射撃,なぎなた,ボウリング,"ボブスレー・リュージュ・スケル,トン",野球,綱引,少林寺拳法,ゲートボール,武術太極拳,ゴルフ,カーリング,パワーリフティング,オリエンテーリング,グラウンド・ゴルフ,トライアスロン,バウンドテニス,エアロビック,バイアスロン,スポーツチャンバラ,ドッジボール,チアリーディング,ペタンク・ブール,ダンススポーツ,拳法競技
132098,1300001,東京都町田市,野津田公園多目的広場,ノヅタコウエンタモクテキヒロバ,Noduta Park Multipurpose Plaza,,,,,132098,,東京都町田市野津田町2035,東京都,町田市,野津田町,2035,,35.59192333,139.4386049,,,(042)735-4511,,,,,1950063,6000020132098,町田市,月火水木金土日,09:00,16:30,土曜・日曜・祝日・8月は貸出,,否,無,無,有,無,無,無,無,無,無,有,無,無,無,有,無,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/noduta_hiroba.html,,,,無,無,無,有,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,1400001,東京都町田市,成瀬クリーンセンターテニスコート,ナルセクリーンセンターテニスコート,Naruse Clean Center Tennis Coat,,,,,132098,,東京都町田市南成瀬8-1-1,東京都,町田市,南成瀬,8-1-1,,35.53528039,139.4835559,,,(042)727-1350,,,,,1940045,6000020132098,町田市,月火水木金土日,09:00,21:00,夜間照明設備なし(A・B・C・D・J・K・L・M・N面）コートは午後5時まで,,否,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,,https://www.city.machida.tokyo.jp/bunka/sport/sport/tenniscourt/narusekurinsenta.html,,,,無,有,有,有,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,1500001,東京都町田市,鶴間公園テニスコート,ツルマコウエンテニスコート,Tsurum Park Tennis Coat,,,,,132098,,東京都町田市鶴間3-1-1,東京都,町田市,鶴間,3-1-1,,35.510324,139.4694852,,,(042)850-6630,,,,,1940004,6000020132098,町田市,月火水木金土日,09:00,21:00,,,可,無,無,有,有,無,無,無,有,有,有,有,有,有,無,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/tenniscourt/tsurumakouentenisuko-to.html,,,,無,有,有,有,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,1600001,東京都町田市,鶴間公園運動広場,ツルマコウエンウンドウヒロバ,Turuma Park Exercise Square,,,,,132098,,東京都町田市鶴間3-1-1,東京都,町田市,鶴間,3-1-1,,35.510324,139.4694852,,,(042)850-6630,,,,,1940004,6000020132098,町田市,月火水木金土日,09:00,17:00,,,可,無,無,有,有,無,無,無,有,有,有,有,有,有,無,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/tsurumakouenundouhiroba.html,,,,無,有,有,有,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無
132098,1700001,東京都町田市,町田中央公園テニスコート,マチダチュウオウコウエンテニスコート,Machida Chuo  Park Tennis Coat,,,,,132098,,東京都町田市旭町3-20-60,東京都,町田市,旭町,3-20-60,,35.55627356,139.4465193,,,(042)720-0611,,,,,1940023,6000020132098,町田市,月火水木金土日,09:00,17:00,5月中旬から8月中旬までは19：00まで,,否,無,無,有,有,有,無,無,無,有,有,有,無,有,無,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/tenniscourt/machidachuoukouen.html,,,,無,有,有,有,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,1800001,東京都町田市,藤の台球場,フジノダイキュウジョウ,Fujinodai Baseball Field,,,,,132098,,東京都町田市本町田3486,東京都,町田市,本町田,3486,,35.56882503,139.4479886,,,(042)722-6980,,,,,1940032,6000020132098,町田市,月火水木金土日,09:00,17:00,5月中旬から8月中旬までは19：00まで,,否,無,無,無,無,無,無,無,無,無,有,無,無,有,無,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/fujinodai_q.html,,,,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,1900001,東京都町田市,忠生公園ソフトボール場,タダオコウエンソフトボールジョウ,Tadao Softball Field,,,,,132098,,東京都町田市忠生1-3-1,東京都,町田市,忠生,1-3-1,,35.57281733,139.4224202,,,(042)722-6980,,,,,1940035,6000020132098,町田市,月火水木金土日,09:00,17:00,5月中旬から8月中旬までは19：00まで,,否,無,無,無,無,無,無,無,無,無,有,無,無,有,無,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/tadao_sft.html,,,,無,無,無,有,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,2000001,東京都町田市,三輪みどり山球場,ミワミドリヤマキュウジョウ,MiwaMidoriyama Baseball Ground,,,,,132098,,東京都町田市三輪緑山1-24-1,東京都,町田市,三輪緑山,1-24-1,,35.57221744,139.4925473,,,(044)987-1444,,,,,1950055,6000020132098,町田市,月火水木金土日,09:00,21:00,12月29日から1月３日は休場、1月から2月までは土日祝日のみ、11：00から3：00まで,,可,無,無,無,有,無,無,無,無,無,無,無,無,無,有,無,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/miwamidoriyama_q.html,,,,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,2100001,東京都町田市,町田市立総合体育館,マチダシリツソウゴウタイイクカン,Machida City General Gymnasium,,,,,132098,,東京都町田市南成瀬5-12,東京都,町田市,南成瀬,5-12,,35.53608353,139.4786648,,,(042)724-3440,,,,,1940045,6000020132098,町田市,月火水木金土日,09:00,21:00,第1・第3月曜日が休館日（月曜日が祝日の場合はその翌日）、12月29日から1月３日は休館日,,可,有,有,有,有,有,有,有,無,有,有,有,有,有,有,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/sport07.html,,,,有,有,有,有,有,無,無,無,無,無,無,無,無,有,有,有,無,有,無,有,無,無,無,有,無,無,無,有,有,無,有,有,無,有,無,無,無,無,有,有,無,無,無,有,無,"無",無,無,有,無,有,無,無,有,無,無,無,無,有,無,有,有,有,無,有,無
132098,2200001,東京都町田市,サン町田旭体育館,サンマチダアサヒタイイクカン,Sun Machidaasahi Gymnasium,,,,,132098,,東京都町田市旭町3-20-60,東京都,町田市,旭町,3-20-60,,35.55627356,139.4465193,,,(042)720-0611,,,,,1940023,6000020132098,町田市,月火水木金土日,09:00,21:00,第1・第3月曜日が休館日（月曜日が祝日の場合はその翌日）,,可,無,無,有,有,有,有,有,無,有,有,有,有,有,無,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/sport08.html,,,,無,有,有,有,有,無,無,無,無,無,無,無,無,有,有,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,有,無,無,有,無,無,無,無,無,有,無,無,無,有,無,"無",無,無,有,無,有,無,無,無,無,無,無,無,有,無,無,有,無,無,有,無
132098,2300001,東京都町田市,町田市民球場,マチダシミンキュウジョウ,Machida Municipal Stadium,,,,,132098,,東京都町田市旭町3-20-60,東京都,町田市,旭町,3-20-60,,35.55627356,139.4465193,,,(042)720-0611,,,,,1940023,6000020132098,町田市,月火水木金土日,09:00,17:00,5月中旬から8月中旬までは19：00まで,,否,無,無,無,無,無,無,無,無,有,有,無,無,有,無,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/simin_q.html,,,,無,有,有,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,2400001,東京都町田市,町田市立室内プール,マチダシリツシツナイプール,Machida City Indoor Pool,,,,,132098,,東京都町田市図師町199-1,東京都,町田市,図師町,199-1,,35.58630764,139.4138148,,,(042)792-7761,,,,,1940203,6000020132098,町田市,月火水木金土日,09:00,21:00,第1・第3月曜日が休館日（月曜日が祝日の場合はその翌日）、12月29日から1月３日は休館日,,可,有,無,有,有,有,有,有,無,有,有,有,有,有,有,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/pool-onyoku/sport04.html,,,,有,有,有,有,有,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,有,無,有,無,無,無,無,無,無,無,有,無,無,無,有,無,有,無
132098,2500001,東京都町田市,緑ヶ丘グラウンド,ミドリガオカグラウンド,Midorigaoka Ground,,,,,132098,,東京都町田市本町田2380-6,東京都,町田市,本町田,2380-6,,35.56802656,139.4433965,,,(042)792-7071,,,,,1940032,6000020132098,町田市,月火水木金土日,09:00,17:00,12月29日から1月３日は休場　夏季期間は、午前9時から午後7時,,可,有,有,有,有,有,有,有,無,有,有,有,無,無,有,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/midorigaoka.html,,,,無,無,有,有,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,2600001,東京都町田市,鶴間公園グラウンド,ツルマコウエングラウンド,Tsurum Park Ground,,,,,132098,,東京都町田市鶴間3-1-1,東京都,町田市,鶴間,3-1-1,,35.50916869,139.4775671,,,(042)850-6630,,,,,1940004,6000020132098,町田市,月火水木金土日,09:00,21:00,,,可,無,無,有,有,無,無,無,有,有,有,有,有,有,無,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/tsurumakouenguraundo.html,,,,無,有,有,有,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,2700001,東京都町田市,鶴間公園多目的室,ツルマコウエンタモクテキシツ,Turuma Park Multipurpose Room,,,,,132098,,東京都町田市鶴間3-1-1,東京都,町田市,鶴間,3-1-1,,35.51030319,139.4694941,,,(042)850-6630,,,,,1940004,6000020132098,町田市,月火水木金土日,09:00,21:00,,,可,無,無,無,有,有,有,無,有,有,有,無,有,有,無,無,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/tsurumakouentamokutekisitu.html,,,,無,有,有,有,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,"無",無,無,有,無,有,無,無,無,無,無,無,無,有,無,無,無,無,無,有,無
132098,2800001,東京都町田市,常盤公園,トキワコウエン,Tokiwa Park,,,,,132098,,東京都町田市常磐町3553-1,東京都,町田市,常磐町,3553-1,,35.58527661,139.4043326,,,(042)724-4399,,,,,1940213,6000020132098,町田市,月火水木金土日,08:00,12:00,午後は開放,,可,無,無,無,無,無,無,有,無,無,無,無,無,無,有,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/tokiwa.html,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,有,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無
132098,2900001,東京都町田市,芹ヶ谷公園グラウンド,セリガヤコウエングラウンド,Serigaya Park Ground,,,,,132098,,東京都町田市高ケ坂1-1716-2,東京都,町田市,高ケ坂,1-1716-2,,35.54683614,139.4556151,,,(042)724-1654,,,,,1940014,6000020132098,町田市,月火水木金土日,09:00,17:00,,,可,無,無,有,有,有,無,有,無,無,有,有,無,有,有,無,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/serigaya.html,,,,無,無,無,有,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,有,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無
132098,3000001,東京都町田市,薬師池西公園,ヤクシイケニシコウエン,Yakush Nishi Park,町田薬師池公園四季彩の杜西園,,,,132098,,東京都町田市本町田3105,東京都,町田市,本町田,3105,ラボ・体験工房,35.57486733,139.4465055,,,(042)851-8942,,,,,1940032,6000020132098,町田市,月火水木金土日,09:00,21:30,,,可,有,無,有,有,無,有,有,無,有,有,有,有,有,有,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/yakushiikenishi.html,,,,有,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,有,無
132098,3100001,東京都町田市,山王塚公園グラウンド,サンノウヅカコウエングラウンド,Sannnouzuka Park Ground,,,,,132098,,東京都町田市薬師台3-3-20,東京都,町田市,薬師台,3-3-20,,35.58244647,139.4533927,,,090-1509-4396,,,,,1950073,6000020132098,町田市,月火水木金土日,,,4月から8月8：00～18：00、9月から3月8：00～17：00、平日は15：30まで（15：30以降は開放）,,否,無,無,無,無,無,無,有,無,無,有,無,無,無,有,無,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/sannnouduka.html,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
