"設置","施設名","郵便番号","所在地","経度","緯度","座標系","電話番号","定員"
"区市町村","区民ひろば池袋","171-0014","豊島区池袋４－２１－１０","139.708758","35.738446","JGD2011","03-3982-9658","‐"
"区市町村","区民ひろば西池袋","171-0021","豊島区西池袋２－３７－４　としま産業振興プラザ２階","139.706781","35.727725","JGD2011","03-3980-0088","‐"
"区市町村","区民ひろば高南第一","171-0033","豊島区高田２－１１－２","139.71455","35.715682","JGD2011","03-3988-8601","‐"
"区市町村","区民ひろば高松","171-0042","豊島区高松２－２５－９","139.697562","35.738696","JGD2011","03-3973-0032","‐"
"区市町村","区民ひろば千早","171-0043","豊島区要町３－７－１０","139.687318","35.737157","JGD2011","03-3959-2281","‐"
"区市町村","区民ひろば長崎","171-0051","豊島区長崎２－２７－１８","139.693087","35.729594","JGD2011","03-3554-4411","‐"
"区市町村","区民ひろば富士見台","171-0052","豊島区南長崎１－６－１","139.691654","35.723911","JGD2011","03-3950-6871","‐"
"区市町村","区民ひろばさくら第一","171-0052","豊島区南長崎６－２０－１５","139.681022","35.729699","JGD2011","03-3950-8676","‐"
"区市町村","足立区大谷田住区センター悠々館","120-0001","足立区大谷田１－１－２－１０１","139.844536","35.776839","JGD2011","03-3629-5460","‐"
"区市町村","足立区大谷田谷中住区センター悠々館","120-0001","足立区大谷田４－１６－６","139.838417","35.780903","JGD2011","03-5697-3390","‐"
"区市町村","足立区長門住区センター悠々館","120-0002","足立区中川２－２４－２－１０１","139.857191","35.768638","JGD2011","03-3629-8231","‐"
"区市町村","足立区東和住区センター悠々館","120-0003","足立区東和３－１２－９","139.839515","35.771123","JGD2011","03-3628-6206","‐"
"区市町村","足立区東綾瀬住区センター悠々館","120-0004","足立区東綾瀬１－２８－７","139.833077","35.766246","JGD2011","03-5697-3370","‐"
"区市町村","足立区綾瀬住区センター悠々館","120-0005","足立区綾瀬３－１７－９","139.824547","35.764682","JGD2011","03-3628-9908","‐"
"区市町村","足立区弘道住区センター悠々館","120-0013","足立区弘道２－１６－１－１０１","139.816833","35.768601","JGD2011","03-3840-9354","‐"
"区市町村","足立区五反野コミュニティセンター悠々館","120-0014","足立区西綾瀬２－１－１３","139.81397","35.76168","JGD2011","03-3886-2643","‐"
"区市町村","足立区千住あずま住区センター悠々館","120-0025","足立区千住東２－２１－１８","139.810255","35.745754","JGD2011","03-3882-1218","‐"
"区市町村","足立区千住柳町住区センター悠々館","120-0032","足立区千住柳町１２－５","139.796161","35.753764","JGD2011","03-3870-3490","‐"
"区市町村","足立区千住本町住区センター悠々館","120-0034","足立区千住５－６－２","139.803688","35.754728","JGD2011","03-3870-6221","‐"
"区市町村","足立区千住河原町住区センター悠々館","120-0037","足立区千住河原町６‐４","139.796165","35.744643","JGD2011","03-3870-7228","‐"
"区市町村","足立区江南住区センター悠々館","120-0046","足立区小台２－４５－４","139.761314","35.758793","JGD2011","03-3914-3427","‐"
"区市町村","足立区中央本町住区センター悠々館","121-0011","足立区中央本町３－１５－１","139.809662","35.772256","JGD2011","03-3852-1434","‐"
"区市町村","足立区栗島住区センター悠々館","121-0011","足立区中央本町４－５－３－１０１","139.805645","35.776897","JGD2011","03-3848-3471","‐"
"区市町村","足立区青井住区センター悠々館","121-0012","足立区青井５－１１－４０－１０１","139.819988","35.777047","JGD2011","03-3852-3750","‐"
"区市町村","足立区六木住区センター悠々館","121-0052","足立区六木３－３９－５－１０１","139.839983","35.799695","JGD2011","03-3629-1716","‐"
"区市町村","足立区佐野住区センター悠々館","121-0053","足立区佐野２－４３－５","139.840264","35.788127","JGD2011","03-3628-3277","‐"
"区市町村","足立区加平住区センター悠々館","121-0055","足立区加平１－１０－６","139.828127","35.775014","JGD2011","03-3605-8842","‐"
"区市町村","足立区神明住区センター悠々館","121-0057","足立区神明南２－６－１９","139.833273","35.787477","JGD2011","03-5682-5089","‐"
"区市町村","足立区花畑住区センター悠々館","121-0061","足立区花畑４－１６－８","139.807472","35.802789","JGD2011","03-3850-2602","‐"
"区市町村","足立区桜花住区センター悠々館","121-0061","足立区花畑６－４－１６","139.81689","35.804827","JGD2011","03-3850-7190","‐"
"区市町村","足立区南花畑住区センター悠々館","121-0062","足立区南花畑３－１４－７","139.824865","35.790501","JGD2011","03-3859-9868","‐"
"区市町村","足立区花保住区センター悠々館","121-0063","足立区東保木間１－２５－４－１０１","139.815213","35.790812","JGD2011","03-3884-1229","‐"
"区市町村","足立区保塚住区センター悠々館","121-0072","足立区保塚町７－１６","139.815927","35.786893","JGD2011","03-3858-1876","‐"
"区市町村","足立区平野住区センター悠々館","121-0076","足立区平野２－２－１４","139.804498","35.78221","JGD2011","03-3884-7765","‐"
"区市町村","足立区東伊興住区センター悠々館","121-0801","足立区東伊興１－５－２２","139.785835","35.803416","JGD2011","03-3899-8531","‐"
"区市町村","足立区渕江住区センター悠々館","121-0812","足立区西保木間１－２－１－１０１","139.80142","35.795128","JGD2011","03-3850-3467","‐"
"区市町村","足立区竹の塚六月住区センター悠々館","121-0814","足立区六月２－２６－３－１０１","139.796532","35.788226","JGD2011","03-3850-3494","‐"
"区市町村","足立区島根住区センター悠々館","121-0815","足立区島根４－１９－１－１０１","139.796565","35.782657","JGD2011","03-3850-9966","‐"
"区市町村","足立区梅島住区センター悠々館","121-0816","足立区梅島２－１４－５","139.799318","35.775494","JGD2011","03-3849-6374","‐"
"区市町村","足立区伊興住区センター悠々館","121-0823","足立区伊興５－２２－１３","139.780027","35.798147","JGD2011","03-3855-2707","‐"
"区市町村","足立区西伊興住区センター悠々館","121-0824","足立区西伊興１－１２－１２","139.773525","35.790825","JGD2011","03-3896-7362","‐"
"区市町村","足立区舎人住区センター悠々館","121-0831","足立区舎人１－３－２６","139.773161","35.806001","JGD2011","03-3857-0881","‐"
"区市町村","足立区入谷住区センター悠々館","121-0831","足立区舎人６－１２－４－１０１","139.761934","35.811364","JGD2011","03-3855-1050","‐"
"区市町村","足立区西新井住区センター悠々館","123-0841","足立区西新井７－１９－６","139.772134","35.781887","JGD2011","03-3854-1527","‐"
"区市町村","足立区栗原北住区センター悠々館","123-0842","足立区栗原４－１９－１５","139.784994","35.786801","JGD2011","03-3899-8761","‐"
"区市町村","足立区西新井栄町住区センター悠々館","123-0843","足立区西新井栄町３－１－６－１０１","139.783733","35.774869","JGD2011","03-3880-7705","‐"
"区市町村","足立区西新井本町住区センター悠々館","123-0845","足立区西新井本町２－３０－３７","139.771367","35.77653","JGD2011","03-3890-5555","‐"
"区市町村","足立区梅田住区センター悠々館","123-0851","足立区梅田６－２６－１","139.797474","35.76757","JGD2011","03-3848-3421","‐"
"区市町村","足立区本木関原住区センター悠々館","123-0852","足立区関原１－２１－１１","139.787225","35.764662","JGD2011","03-3849-9735","‐"
"区市町村","足立区興本住区センター悠々館","123-0854","足立区本木東町１７－１０","139.781136","35.767462","JGD2011","03-3889-0388","‐"
"区市町村","足立区加賀住区センター悠々館","123-0861","足立区加賀２－３１－６－１０１","139.760615","35.794286","JGD2011","03-3857-4639","‐"
"区市町村","鹿浜いきいき館老人館","123-0864","足立区鹿浜２－２４－２","139.749153","35.780595","JGD2011","03-3853-5071","‐"
"区市町村","足立区押皿谷住区センター悠々館","123-0864","足立区鹿浜８－２７－１５","139.764951","35.789938","JGD2011","03-3857-4231","‐"
"区市町村","足立区鹿浜住区センター悠々館","123-0864","足立区鹿浜６－８－１","139.758174","35.783962","JGD2011","03-3857-6550","‐"
"区市町村","足立区新田住区センター悠々館","123-0865","足立区新田２－２－２","139.738226","35.771596","JGD2011","03-3912-3421","‐"
"区市町村","足立区江北コミュニティセンター悠々館","123-0872","足立区江北２－８－２","139.763177","35.767214","JGD2011","03-3890-6224","‐"
"区市町村","足立区扇住区センター悠々館","123-0873","足立区扇１－４７－３８","139.775337","35.765678","JGD2011","03-3896-0688","‐"
"区市町村","武蔵野市立高齢者総合センター社会活動センター","180-0012","武蔵野市緑町２－４－１","139.56271","35.715364","JGD2011","0422-51-1975","‐"
"区市町村","三鷹市高齢者福祉センター","181-0004","三鷹市新川６－３７－１","139.561834","35.681774","JGD2011","0422-46-1108","‐"
"区市町村","青梅市沢井保健福祉センター","198-0172","青梅市沢井２－８４７－３","139.193488","35.805626","JGD2011","0428-78-7788","‐"
"区市町村","昭島市立松原町高齢者福祉センター","196-0003","昭島市松原町１－１３－３","139.354453","35.714701","JGD2011","042-541-3107","‐"
"区市町村","昭島市立朝日町高齢者福祉センター","196-0025","昭島市朝日町４－５－９","139.37046","35.706258","JGD2011","042-546-5167","‐"
"区市町村","ふれあい桜館","194-0202","町田市下小山田町３５８０","139.40815","35.58529","JGD2011","042-797-2971","‐"
"区市町村","ふれあいけやき館","194-0211","町田市相原町７９５－１　堺市民センター内","139.333326","35.60432","JGD2011","042-770-6234","‐"
"区市町村","高幡福祉センター","191-0031","日野市高幡８６４－４","139.41223","35.664647","JGD2011","042-591-4510","‐"
"区市町村","北福祉館","186-0001","国立市北２－１９－１","139.437447","35.700549","JGD2011","042-573-9928","‐"
"区市町村","東福祉館","186-0002","国立市東３－１８－３２","139.454798","35.691428","JGD2011","042-573-9927","‐"
"区市町村","狛江市老人福祉センター","201-0013","狛江市元和泉二丁目３５番１号","139.567777","35.6333","JGD2011","03-3488-0294","‐"
"区市町村","中里地域市民センター","204-0003","清瀬市中里４－１３０１","139.514165","35.786499","JGD2011","042-494-7511","‐"
"区市町村","清瀬市立野塩地域市民センター","204-0004","清瀬市野塩１－３２２－２","139.499424","35.77918","JGD2011","042-493-4014","‐"
"区市町村","清瀬市立中清戸地域市民センター","204-0012","清瀬市中清戸４－８４７","139.528888","35.785719","JGD2011","042-494-7211","‐"
"区市町村","清瀬市立松山地域市民センター","204-0022","清瀬市松山２－６－２５","139.51477","35.770998","JGD2011","042-491-5153","‐"
"区市町村","大門町地区センター","203-0011","東久留米市大門町２－１０－５","139.540735","35.764864","JGD2011","042-470-8021","‐"
"区市町村","浅間町地区センター","203-0012","東久留米市浅間町２－２４－１６","139.541724","35.757842","JGD2011","042-422-1013","‐"
"区市町村","ひばりが丘地区センター","203-0022","東久留米市ひばりが丘団地１８５","139.534244","35.746507","JGD2011","042-451-2022","‐"
"区市町村","南町地区センター","203-0031","東久留米市南町３－９－４５","139.520254","35.740758","JGD2011","042-472-1159","‐"
"区市町村","野火止地区センター","203-0041","東久留米市野火止２－１－８３","139.513323","35.763572","JGD2011","042-475-7400","‐"
"区市町村","中央町地区センター","203-0054","東久留米市中央町６－１－１","139.519698","35.755912","JGD2011","042-479-5550","‐"
"区市町村","武蔵村山市第五老人福祉館","208-0002","武蔵村山市神明２－７","139.401398","35.753903","JGD2011","042-567-0883","‐"
"区市町村","武蔵村山市第三老人福祉館","208-0004","武蔵村山市本町四丁目４０番地の１","139.386382","35.758208","JGD2011","042-560-9551","‐"
"区市町村","武蔵村山市第一老人福祉館（市立緑が丘ふれあいセンター内）","208-0012","武蔵村山市緑が丘１４６０","139.407886","35.743477","JGD2011","042-590-0755","‐"
"区市町村","武蔵村山市第四老人福祉館","208-0031","武蔵村山市岸町三丁目４７－７","139.373067","35.766032","JGD2011","042-560-5006","‐"
"区市町村","武蔵村山市第二老人福祉館","208-0034","武蔵村山市残堀２－２２－１","139.371876","35.747561","JGD2011","042-560-3621","‐"
"区市町村","多摩市立東寺方老人福祉館","206-0003","多摩市東寺方６２６－７","139.437701","35.643283","JGD2011","042-372-1668","‐"
"区市町村","多摩市立連光寺老人福祉館","206-0021","多摩市連光寺３－５７－１","139.45683","35.642745","JGD2011","042-372-1666","‐"
"区市町村","多摩市立諏訪老人福祉館","206-0024","多摩市諏訪５－４","139.450859","35.622311","JGD2011","042-373-4666","‐"
"区市町村","多摩市立豊ケ丘老人福祉館","206-0031","多摩市豊ケ丘５－６","139.434311","35.614328","JGD2011","042-376-3636","‐"
