項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,20万円未満／実数（円）,20万円未満／構成比（％）,20万円以上30万円未満／実数（円）,20万円以上30万円未満／構成比（％）,30万円以上40万円未満／実数（円）,30万円以上40万円未満／構成比（％）,40万円以上50万円未満／実数（円）,40万円以上50万円未満／構成比（％）,50万円以上60万円未満／実数（円）,50万円以上60万円未満／構成比（％）,60万円以上70万円未満／実数（円）,60万円以上70万円未満／構成比（％）,70万円以上／実数（円）,70万円以上／構成比（％）
2,5,1,9,0,調理食品,12695,3.7,12152,4.6,11176,3.7,12109,3.9,11829,3.5,13810,3.8,15018,3.5,14914,3
2,6,1,9,1,主食的調理食品,5611,1.6,5597,2.1,4709,1.6,5311,1.7,5311,1.6,6183,1.7,6757,1.6,6374,1.3
2,6,1,9,2,他の調理食品,7084,2.1,6555,2.5,6468,2.1,6798,2.2,6518,1.9,7627,2.1,8261,1.9,8540,1.7
2,5,1,10,0,飲料,5670,1.7,5134,1.9,5198,1.7,5403,1.8,5751,1.7,5410,1.5,6536,1.5,7095,1.4
2,6,1,10,1,茶類,1197,0.3,1106,0.4,1078,0.4,1166,0.4,1239,0.4,1222,0.3,1200,0.3,1441,0.3
2,6,1,10,2,コーヒー・ココア,1213,0.4,1097,0.4,1137,0.4,1084,0.4,1145,0.3,1199,0.3,1333,0.3,1732,0.3
2,6,1,10,3,他の飲料,3260,0.9,2931,1.1,2984,1,3153,1,3367,1,2988,0.8,4003,0.9,3922,0.8
2,5,1,11,0,酒類,4470,1.3,3741,1.4,4081,1.4,3521,1.1,3253,1,6324,1.8,5885,1.4,6158,1.2
2,5,1,12,0,外食,17495,5.1,12040,4.5,13143,4.4,15041,4.9,16601,4.9,17241,4.8,23543,5.4,31128,6.3
2,6,1,12,1,一般外食,16458,4.8,11537,4.4,12346,4.1,13879,4.5,15522,4.6,16044,4.5,22209,5.1,29772,6
2,6,1,12,2,学校給食,1037,0.3,503,0.2,797,0.3,1163,0.4,1079,0.3,1197,0.3,1334,0.3,1356,0.3
2,4,2,0,0,住居,29225,8.5,25373,9.6,29369,9.8,31810,10.4,26650,7.9,28094,7.8,22758,5.2,42560,8.6
2,5,2,1,0,家賃地代,22131,6.4,15450,5.8,17354,5.8,28677,9.3,21094,6.2,20741,5.8,20804,4.8,31541,6.4
2,5,2,2,0,設備修繕・維持,7094,2.1,9924,3.7,12015,4,3133,1,5556,1.6,7352,2,1955,0.4,11020,2.2
2,6,2,2,1,設備材料,2631,0.8,6437,2.4,1443,0.5,1023,0.3,3321,1,3474,1,777,0.2,2059,0.4
2,6,2,2,2,工事その他のサービス,4464,1.3,3487,1.3,10573,3.5,2110,0.7,2235,0.7,3878,1.1,1178,0.3,8961,1.8
2,4,3,0,0,光熱・水道,20717,6,18663,7,19221,6.4,20242,6.6,20900,6.2,21875,6.1,22403,5.2,23343,4.7
2,5,3,1,0,電気代,9458,2.8,8091,3.1,8415,2.8,9178,3,9990,2.9,9991,2.8,10442,2.4,10980,2.2
2,5,3,2,0,ガス代,5687,1.7,5124,1.9,5682,1.9,5613,1.8,5527,1.6,6047,1.7,5552,1.3,6554,1.3
2,5,3,3,0,他の光熱,177,0.1,333,0.1,220,0.1,122,0,125,0,159,0,149,0,97,0
2,5,3,4,0,上下水道料,5394,1.6,5117,1.9,4905,1.6,5329,1.7,5258,1.6,5677,1.6,6260,1.4,5712,1.2
2,4,4,0,0,家具・家事用品,14511,4.2,11489,4.3,14774,4.9,12758,4.2,13538,4,16457,4.6,17007,3.9,20154,4.1
2,5,4,1,0,家庭用耐久財,4921,1.4,3657,1.4,5902,2,4524,1.5,4419,1.3,5770,1.6,6314,1.5,6023,1.2
2,6,4,1,1,家事用耐久財,2669,0.8,2502,0.9,3646,1.2,1908,0.6,2790,0.8,2246,0.6,2167,0.5,4039,0.8
2,6,4,1,2,冷暖房用器具,1353,0.4,747,0.3,1036,0.3,2014,0.7,1340,0.4,2501,0.7,1639,0.4,497,0.1
2,6,4,1,3,一般家具,899,0.3,408,0.2,1221,0.4,602,0.2,289,0.1,1022,0.3,2508,0.6,1486,0.3
2,5,4,2,0,室内装備・装飾品,810,0.2,791,0.3,707,0.2,608,0.2,683,0.2,1358,0.4,1084,0.2,710,0.1
2,5,4,3,0,寝具類,1016,0.3,441,0.2,597,0.2,728,0.2,965,0.3,1320,0.4,976,0.2,2473,0.5
2,5,4,4,0,家事雑貨,3143,0.9,2528,1,2598,0.9,2771,0.9,2949,0.9,3411,0.9,3660,0.8,4953,1
2,5,4,5,0,家事用消耗品,3923,1.1,3493,1.3,3791,1.3,3718,1.2,3969,1.2,3898,1.1,4475,1,4736,1
2,5,4,6,0,家事サービス,697,0.2,580,0.2,1179,0.4,409,0.1,554,0.2,700,0.2,498,0.1,1260,0.3
2,4,5,0,0,被服及び履物,13219,3.8,8715,3.3,12001,4,10832,3.5,12407,3.7,15141,4.2,15554,3.6,22663,4.6
2,5,5,1,0,和服,171,0,114,0,749,0.2,50,0,15,0,76,0,484,0.1,4,0
2,5,5,2,0,洋服,5535,1.6,3782,1.4,4684,1.6,4811,1.6,5570,1.6,5708,1.6,5247,1.2,10289,2.1
2,6,5,2,1,男子用洋服,1449,0.4,1042,0.4,1106,0.4,1331,0.4,1085,0.3,1677,0.5,1806,0.4,2656,0.5
2,6,5,2,2,婦人用洋服,3240,0.9,2225,0.8,3037,1,2522,0.8,3456,1,3061,0.9,2816,0.6,6429,1.3
2,6,5,2,3,子供用洋服,847,0.2,514,0.2,541,0.2,958,0.3,1030,0.3,970,0.3,625,0.1,1204,0.2
2,5,5,3,0,シャツ・セーター類,2338,0.7,1490,0.6,1909,0.6,1918,0.6,1956,0.6,3348,0.9,2955,0.7,3823,0.8
2,6,5,3,1,男子用シャツ・セーター類,714,0.2,417,0.2,575,0.2,556,0.2,621,0.2,1084,0.3,1018,0.2,1100,0.2
2,6,5,3,2,婦人用シャツ・セーター類,1361,0.4,944,0.4,1204,0.4,1012,0.3,1051,0.3,1832,0.5,1657,0.4,2468,0.5
2,6,5,3,3,子供用シャツ・セーター類,263,0.1,129,0,129,0,351,0.1,284,0.1,432,0.1,280,0.1,256,0.1
2,5,5,4,0,下着類,1037,0.3,697,0.3,933,0.3,937,0.3,1107,0.3,1140,0.3,1296,0.3,1436,0.3
2,6,5,4,1,男子用下着類,271,0.1,228,0.1,249,0.1,259,0.1,227,0.1,287,0.1,406,0.1,356,0.1
2,6,5,4,2,婦人用下着類,582,0.2,396,0.1,570,0.2,459,0.1,619,0.2,591,0.2,773,0.2,852,0.2
2,6,5,4,3,子供用下着類,183,0.1,73,0,114,0,219,0.1,261,0.1,262,0.1,117,0,228,0
2,5,5,5,0,生地・糸類,164,0,101,0,217,0.1,160,0.1,115,0,144,0,261,0.1,191,0
2,5,5,6,0,他の被服,933,0.3,700,0.3,821,0.3,763,0.2,1071,0.3,1096,0.3,884,0.2,1377,0.3
2,5,5,7,0,履物類,1822,0.5,1164,0.4,1602,0.5,1597,0.5,1770,0.5,2060,0.6,2195,0.5,3066,0.6
2,5,5,8,0,被服関連サービス,1220,0.4,666,0.3,1087,0.4,596,0.2,804,0.2,1569,0.4,2232,0.5,2478,0.5
2,4,6,0,0,保健医療,16441,4.8,12188,4.6,18465,6.1,15062,4.9,18694,5.5,14251,4,17728,4.1,21134,4.3
2,5,6,1,0,医薬品,2536,0.7,2405,0.9,2675,0.9,2337,0.8,2702,0.8,2281,0.6,2801,0.6,2830,0.6
2,5,6,2,0,健康保持用摂取品,1183,0.3,1606,0.6,1899,0.6,829,0.3,804,0.2,942,0.3,1472,0.3,912,0.2
2,5,6,3,0,保健医療用品・器具,3909,1.1,2618,1,3781,1.3,3784,1.2,4360,1.3,3695,1,4757,1.1,5011,1
2,5,6,4,0,保健医療サービス,8814,2.6,5560,2.1,10111,3.4,8113,2.6,10829,3.2,7333,2,8698,2,12381,2.5
2,4,7,0,0,交通・通信,39244,11.4,25245,9.5,29853,9.9,36312,11.8,43403,12.8,50439,14,48710,11.2,50370,10.2
2,5,7,1,0,交通,8252,2.4,4453,1.7,6692,2.2,6320,2.1,9135,2.7,9990,2.8,12119,2.8,13344,2.7
2,5,7,2,0,自動車等関係費,16199,4.7,8924,3.4,10358,3.4,15497,5,18336,5.4,24624,6.8,19514,4.5,19953,4
2,6,7,2,1,自動車等購入,4267,1.2,213,0.1,-,-,4352,1.4,5688,1.7,10140,2.8,6345,1.5,4540,0.9
2,6,7,2,2,自転車購入,706,0.2,391,0.1,407,0.1,429,0.1,430,0.1,1533,0.4,1116,0.3,1104,0.2
2,6,7,2,3,自動車等維持,11227,3.3,8320,3.1,9951,3.3,10715,3.5,12218,3.6,12952,3.6,12053,2.8,14308,2.9
2,5,7,3,0,通信,14793,4.3,11868,4.5,12803,4.3,14495,4.7,15932,4.7,15824,4.4,17077,3.9,17074,3.4
2,4,8,0,0,教育,28602,8.3,21594,8.1,15011,5,20846,6.8,28928,8.5,23281,6.5,65325,15,48010,9.7
2,5,8,1,0,授業料等,21277,6.2,17635,6.7,11344,3.8,15988,5.2,23962,7.1,14545,4,48871,11.2,32868,6.6
2,5,8,2,0,教科書・学習参考教材,410,0.1,188,0.1,234,0.1,414,0.1,451,0.1,396,0.1,700,0.2,715,0.1
2,5,8,3,0,補習教育,6915,2,3771,1.4,3432,1.1,4443,1.4,4515,1.3,8340,2.3,15753,3.6,14427,2.9
2,4,9,0,0,教養娯楽,34598,10.1,23400,8.8,27907,9.3,28513,9.3,35170,10.4,37734,10.5,46326,10.7,55812,11.3
2,5,9,1,0,教養娯楽用耐久財,4025,1.2,2027,0.8,2020,0.7,3636,1.2,4758,1.4,5104,1.4,5010,1.2,6620,1.3
2,5,9,2,0,教養娯楽用品,8333,2.4,6547,2.5,8135,2.7,7119,2.3,8392,2.5,9006,2.5,10841,2.5,10516,2.1
2,5,9,3,0,書籍・他の印刷物,3618,1.1,3172,1.2,2778,0.9,2700,0.9,3456,1,4180,1.2,4805,1.1,5647,1.1
2,5,9,4,0,教養娯楽サービス,18621,5.4,11655,4.4,14974,5,15058,4.9,18564,5.5,19444,5.4,25669,5.9,33029,6.7
2,6,9,4,1,宿泊料,1927,0.6,1085,0.4,705,0.2,1108,0.4,2329,0.7,1898,0.5,3022,0.7,4804,1
2,6,9,4,2,パック旅行費,1638,0.5,1175,0.4,735,0.2,1324,0.4,1379,0.4,863,0.2,1819,0.4,5206,1.1
2,6,9,4,3,月謝類,4968,1.4,2391,0.9,4845,1.6,3517,1.1,4818,1.4,6036,1.7,6474,1.5,9180,1.9
2,6,9,4,4,他の教養娯楽サービス,10089,2.9,7003,2.6,8689,2.9,9110,3,10038,3,10647,3,14354,3.3,13839,2.8
2,4,10,0,0,その他の消費支出,53428,15.6,35582,13.4,50402,16.8,48135,15.7,50569,14.9,53631,14.9,66311,15.3,86003,17.4
2,5,10,1,0,諸雑費,27245,7.9,19316,7.3,24355,8.1,24491,8,26695,7.9,28163,7.8,34528,7.9,41119,8.3
2,6,10,1,1,理美容サービス,3846,1.1,2784,1.1,3626,1.2,3206,1,3815,1.1,3816,1.1,4523,1,6404,1.3
2,6,10,1,2,理美容用品,6258,1.8,4645,1.8,6348,2.1,5895,1.9,6251,1.8,6354,1.8,8436,1.9,7562,1.5
2,6,10,1,3,身の回り用品,2551,0.7,1607,0.6,3190,1.1,2013,0.7,2178,0.6,2443,0.7,3796,0.9,4001,0.8
2,6,10,1,4,たばこ,1297,0.4,1144,0.4,1553,0.5,1473,0.5,1148,0.3,701,0.2,2696,0.6,831,0.2
2,6,10,1,5,他の諸雑費,13293,3.9,9135,3.4,9637,3.2,11903,3.9,13303,3.9,14850,4.1,15077,3.5,22321,4.5
2,5,10,2,0,こづかい,9456,2.8,5940,2.2,8795,2.9,9974,3.2,7726,2.3,9088,2.5,12796,2.9,14821,3
2,5,10,3,0,交際費,13725,4,9852,3.7,12616,4.2,12132,3.9,14633,4.3,13491,3.7,15256,3.5,21702,4.4
2,6,10,3,0,食料,2997,0.9,2442,0.9,2542,0.8,2109,0.7,2254,0.7,3097,0.9,4188,1,6115,1.2
2,6,10,3,0,家具・家事用品,241,0.1,263,0.1,127,0,117,0,122,0,483,0.1,144,0,585,0.1
2,6,10,3,0,被服及び履物,369,0.1,477,0.2,200,0.1,246,0.1,247,0.1,559,0.2,160,0,780,0.2
2,6,10,3,0,教養娯楽,505,0.1,412,0.2,368,0.1,370,0.1,440,0.1,448,0.1,580,0.1,1107,0.2
2,6,10,3,0,他の物品サービス,430,0.1,319,0.1,391,0.1,172,0.1,794,0.2,414,0.1,532,0.1,468,0.1
2,6,10,3,6,贈与金,3838,1.1,4178,1.6,3985,1.3,3489,1.1,3479,1,2799,0.8,3450,0.8,5876,1.2
2,6,10,3,7,他の交際費,5346,1.6,1761,0.7,5003,1.7,5629,1.8,7296,2.2,5692,1.6,6204,1.4,6770,1.4
2,5,10,4,0,仕送り金,3003,0.9,474,0.2,4636,1.5,1539,0.5,1515,0.4,2890,0.8,3731,0.9,8361,1.7
2,3,0,0,0,土地家屋購入,21831,-,-,-,-,-,58537,-,-,-,2326,-,2536,-,81553,-
2,3,0,0,0,（再掲）教育関係費,32873,9.6,23265,8.8,18219,6.1,23114,7.5,32500,9.6,28363,7.9,71353,16.4,59245,12
2,3,0,0,0,（再掲）教養娯楽関係費,37183,10.8,25446,9.6,28626,9.5,30095,9.8,36903,10.9,41234,11.5,49402,11.4,63170,12.8
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,6841,2,4652,1.8,8621,2.9,5028,1.6,4994,1.5,5688,1.6,7181,1.7,14237,2.9
2,3,0,0,0,（再掲）経常消費支出,248850,72.5,198860,75,224251,74.5,234798,76.4,245831,72.5,260955,72.5,288572,66.4,338907,68.4
2,3,0,0,0,（再掲）情報通信関係費,18267,5.3,14570,5.5,17038,5.7,18423,6,19389,5.7,19220,5.3,20459,4.7,20418,4.1
2,3,0,0,0,（再掲）消費支出（除く住居等）　１）,303119,88.3,234871,88.6,262906,87.4,266114,86.6,301521,89,316015,87.8,398183,91.6,434010,87.6
2,2,0,0,0,その他の実支出,139918,-,30697,-,68622,-,92152,-,132900,-,193675,-,235634,-,341339,-
2,3,0,0,0,直接税,67230,-,15046,-,25558,-,33293,-,51472,-,87553,-,112517,-,216517,-
2,4,0,0,0,勤労所得税,33077,-,4735,-,6195,-,11265,-,19675,-,41627,-,60937,-,131391,-
2,4,0,0,0,個人住民税,27546,-,3328,-,13550,-,16045,-,26194,-,38269,-,46491,-,74897,-
2,4,0,0,0,他の税,6606,-,6983,-,5813,-,5983,-,5603,-,7657,-,5090,-,10228,-
2,3,0,0,0,社会保険料,72633,-,15481,-,43043,-,58841,-,81417,-,106017,-,123067,-,124795,-
2,4,0,0,0,公的年金保険料,43916,-,7331,-,25742,-,35865,-,50439,-,67480,-,76781,-,70582,-
2,4,0,0,0,健康保険料,23495,-,5586,-,14349,-,19392,-,25940,-,31843,-,38047,-,43338,-
2,4,0,0,0,介護保険料,3779,-,2379,-,2173,-,2422,-,3509,-,4652,-,6011,-,7696,-
2,4,0,0,0,他の社会保険料,1444,-,185,-,779,-,1162,-,1528,-,2042,-,2226,-,3180,-
2,3,0,0,0,その他,56,-,171,-,21,-,18,-,10,-,104,-,49,-,27,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),772860,-,287448,-,542840,-,757203,-,775869,-,1000433,-,1076696,-,1304689,-
2,2,0,0,0,預貯金,574766,-,197883,-,419074,-,565275,-,589389,-,751315,-,792596,-,953494,-
2,2,0,0,0,保険料,24686,-,13546,-,15843,-,22745,-,25210,-,26229,-,41709,-,37506,-
2,3,0,0,0,個人・企業年金保険料,6443,-,2228,-,2460,-,3276,-,6154,-,8179,-,15439,-,13050,-
2,3,0,0,0,他の保険料,18244,-,11317,-,13383,-,19469,-,19056,-,18050,-,26269,-,24456,-
2,2,0,0,0,有価証券購入,8034,-,683,-,556,-,3028,-,1904,-,39043,-,7196,-,8966,-
2,2,0,0,0,土地家屋借金返済,49588,-,20351,-,23419,-,67210,-,50618,-,52370,-,74212,-,74175,-
2,2,0,0,0,他の借金返済,1320,-,719,-,1381,-,1011,-,1757,-,784,-,2462,-,1448,-
2,2,0,0,0,クレジット購入借入金返済,113575,-,53740,-,81875,-,96484,-,106288,-,130041,-,158082,-,227093,-
2,2,0,0,0,実支出以外の支払のその他,892,-,527,-,692,-,1451,-,703,-,651,-,441,-,2007,-
2,1,0,0,0,繰越金,134038,-,93138,-,147915,-,83812,-,146191,-,125586,-,222683,-,185901,-
3,0,0,0,0,可処分所得,561620,-,175619,-,416995,-,502388,-,595052,-,713200,-,835782,-,966762,-
3,0,0,0,0,黒字,218168,-,-89490,-,116099,-,195084,-,256200,-,353264,-,401315,-,471415,-
3,1,0,0,0,金融資産純増,191234,-,-65273,-,114386,-,140517,-,238045,-,386180,-,351562,-,340190,-
3,3,0,0,0,貯蓄純増,183447,-,-65956,-,113830,-,137568,-,236509,-,348406,-,344366,-,331224,-
3,4,0,0,0,預貯金純増,164190,-,-68021,-,105305,-,119316,-,215122,-,326482,-,304053,-,296081,-
3,4,0,0,0,保険純増,19257,-,2065,-,8525,-,18252,-,21387,-,21924,-,40314,-,35143,-
