区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,4,サービス,1230,0.4,-1.4,315,0.3,396,0.3,423,0.2,621,0.3,654,0.2,2214,0.6,3976,0.6
2,0,保健医療,16267,5.7,-15.3,4910,5.1,6845,4.5,9895,5,13256,5.5,13284,4.5,23985,6.4,41537,6.4
2,1,耐久財,1458,0.5,29.6,35,0,320,0.2,288,0.1,688,0.3,1620,0.5,4210,1.1,3019,0.5
2,2,半耐久財,314,0.1,-5.4,35,0,30,0,152,0.1,606,0.3,209,0.1,589,0.2,577,0.1
2,3,非耐久財,6086,2.1,9.2,2431,2.5,3936,2.6,4658,2.4,5948,2.5,6309,2.1,9143,2.4,10126,1.6
2,4,サービス,8409,2.9,-30.9,2409,2.5,2559,1.7,4798,2.4,6014,2.5,5146,1.7,10043,2.7,27814,4.3
2,0,交通・通信,37486,13.1,0.1,6841,7.1,11234,7.4,21315,10.8,27134,11.3,31463,10.7,43025,11.5,120963,18.8
2,1,耐久財,9214,3.2,22.2,-,-,12,0,722,0.4,412,0.2,459,0.2,1860,0.5,60897,9.4
2,2,半耐久財,2308,0.8,241.4,283,0.3,117,0.1,422,0.2,1127,0.5,452,0.2,2460,0.7,11267,1.7
2,3,非耐久財,1279,0.4,-38,281,0.3,875,0.6,876,0.4,1224,0.5,1552,0.5,2152,0.6,1975,0.3
2,4,サービス,24686,8.6,-9.1,6277,6.5,10229,6.8,19295,9.8,24371,10.1,29000,9.8,36553,9.8,46824,7.3
2,0,教育,11087,3.9,0.7,690,0.7,1594,1.1,2279,1.2,4698,2,11401,3.9,18263,4.9,38519,6
2,3,非耐久財,261,0.1,314.3,-,-,181,0.1,471,0.2,363,0.2,352,0.1,273,0.1,180,0
2,4,サービス,10827,3.8,-1.1,690,0.7,1412,0.9,1808,0.9,4335,1.8,11049,3.7,17990,4.8,38339,5.9
2,0,教養娯楽,26585,9.3,-28.4,6505,6.7,13789,9.1,14764,7.5,22414,9.3,31272,10.6,34945,9.3,62114,9.6
2,1,耐久財,3000,1,39.5,285,0.3,432,0.3,28,0,1320,0.5,3752,1.3,1632,0.4,13512,2.1
2,2,半耐久財,4663,1.6,16,1300,1.3,1850,1.2,1646,0.8,4588,1.9,8174,2.8,5582,1.5,9457,1.5
2,3,非耐久財,5748,2,-4.9,2622,2.7,4764,3.1,4638,2.4,5723,2.4,5650,1.9,8010,2.1,8784,1.4
2,4,サービス,13173,4.6,-47.2,2297,2.4,6743,4.5,8451,4.3,10783,4.5,13696,4.6,19720,5.3,30361,4.7
2,0,諸雑費,22658,7.9,-22.4,5326,5.5,10262,6.8,16874,8.6,26630,11.1,25696,8.7,30073,8,43539,6.8
2,1,耐久財,597,0.2,-53.4,172,0.2,262,0.2,325,0.2,94,0,558,0.2,428,0.1,2329,0.4
2,2,半耐久財,2331,0.8,-22.9,419,0.4,465,0.3,1411,0.7,1083,0.4,1545,0.5,2957,0.8,8409,1.3
2,3,非耐久財,6237,2.2,8.3,2138,2.2,3286,2.2,4194,2.1,8087,3.4,7115,2.4,8097,2.2,10703,1.7
2,4,サービス,13492,4.7,-29.5,2597,2.7,6249,4.1,10944,5.6,17365,7.2,16478,5.6,18590,5,22097,3.4
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年 6月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
