項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,携帯電話通信料,9758,3.3,14.6,2263,2.6,5803,4,8532,4.5,10499,4.7,13295,4.9,13760,3.9,14066,1.7
1,1,ＮＨＫ放送受信料,1470,0.5,21.4,296,0.3,709,0.5,989,0.5,1658,0.7,2369,0.9,1770,0.5,2479,0.3
1,1,ケーブルテレビ放送受信料,1166,0.4,6.4,565,0.6,948,0.7,1120,0.6,1318,0.6,1486,0.5,1241,0.4,1478,0.2
1,1,他の放送受信料,226,0.1,29.1,51,0.1,154,0.1,158,0.1,330,0.1,374,0.1,128,0,383,0
1,1,国公立小学校,32,0,-84.7,-,-,20,0,13,0,-,-,-,-,24,0,168,0
1,1,国公立中学校,36,0,-90.6,-,-,-,-,-,-,90,0,-,-,164,0,-,-
1,1,国公立高校,511,0.2,13.3,-,-,-,-,452,0.2,417,0.2,530,0.2,966,0.3,1207,0.1
1,1,国公立大学,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,829,0.3,15.9,409,0.5,301,0.2,388,0.2,1255,0.6,1342,0.5,1138,0.3,962,0.1
2,0,準公共料金等,55725,18.7,34.5,3452,3.9,6379,4.4,13477,7.2,22944,10.2,20574,7.5,37208,10.6,284572,34.9
2,1,牛乳,1574,0.5,28.5,826,0.9,1340,0.9,1445,0.8,1495,0.7,1927,0.7,2191,0.6,1789,0.2
2,1,灯油,187,0.1,16.9,194,0.2,175,0.1,339,0.2,137,0.1,242,0.1,91,0,127,0
2,1,プロパンガス,479,0.2,73.6,62,0.1,525,0.4,493,0.3,411,0.2,817,0.3,630,0.2,413,0.1
2,1,理髪料,371,0.1,-25.8,192,0.2,339,0.2,316,0.2,316,0.1,401,0.1,431,0.1,603,0.1
2,1,パーマネント代,78,0,-65,13,0,41,0,-,-,-,-,104,0,390,0.1,-,-
2,1,洗濯代,802,0.3,-41.1,17,0,263,0.2,788,0.4,858,0.4,903,0.3,1120,0.3,1659,0.2
2,1,新聞,2557,0.9,13,1370,1.6,2764,1.9,2744,1.5,2567,1.1,2932,1.1,2479,0.7,3035,0.4
2,1,私立小学校,423,0.1,-11.5,-,-,-,-,-,-,-,-,-,-,-,-,2945,0.4
2,1,私立中学校,1411,0.5,-71.1,-,-,-,-,-,-,-,-,-,-,493,0.1,9337,1.1
2,1,私立高校,4530,1.5,40.9,-,-,-,-,-,-,-,-,691,0.3,1137,0.3,29723,3.6
2,1,私立大学,29150,9.8,79.3,-,-,-,-,-,-,-,-,-,-,-,-,203007,24.9
2,1,幼児教育費用,1146,0.4,-24.2,188,0.2,54,0,118,0.1,1238,0.6,434,0.2,3580,1,2405,0.3
2,1,民営家賃,12473,4.2,49.8,-,-,878,0.6,6469,3.4,15198,6.8,11406,4.2,24666,7,28530,3.5
2,1,地代,544,0.2,-26.4,592,0.7,-,-,765,0.4,723,0.3,717,0.3,-,-,1001,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年 4月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
