項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
1,2,0,0,0,他の借入金,821,-,-,-,-,-,3213,-,973,-,835,-,-,-,-,-,196,-
1,2,0,0,0,クレジット購入借入金,123030,-,103839,-,125437,-,126154,-,150904,-,125949,-,130011,-,115146,-,81867,-
1,2,0,0,0,土地家屋売却,6686,-,-,-,-,-,-,-,-,-,38210,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,901,-,663,-,233,-,68,-,64,-,254,-,5035,-,567,-,216,-
1,1,0,0,0,繰入金,155032,-,134552,-,124700,-,218537,-,154878,-,141867,-,125749,-,191081,-,85671,-
2,0,0,0,0,支払,1412099,-,1139229,-,1380293,-,1627755,-,1563804,-,1469208,-,1504793,-,1297215,-,994241,-
2,1,0,0,0,実支出,505201,-,371855,-,504295,-,535243,-,589449,-,543365,-,552457,-,465777,-,393212,-
2,2,0,0,0,生計支出,365283,-,273938,-,376683,-,388993,-,419132,-,384414,-,381839,-,343253,-,318343,-
2,3,0,0,0,消費支出,343451,100,273938,100,296705,100,313071,100,386736,100,384414,100,381839,100,343253,100,318343,100
2,4,1,0,0,食料,93467,27.2,66144,24.1,88265,29.7,90638,29,106133,27.4,94772,24.7,100788,26.4,98349,28.7,91320,28.7
2,5,1,1,0,穀類,7385,2.2,4938,1.8,6830,2.3,7557,2.4,8586,2.2,7820,2,7579,2,7135,2.1,7578,2.4
2,6,1,1,1,米類,1953,0.6,1237,0.5,1654,0.6,1924,0.6,2577,0.7,2127,0.6,1950,0.5,1752,0.5,2074,0.7
2,6,1,1,2,パン,3033,0.9,1964,0.7,2859,1,3100,1,3272,0.8,3134,0.8,3169,0.8,3173,0.9,3259,1
2,6,1,1,3,麺類,1790,0.5,1154,0.4,1732,0.6,1880,0.6,2035,0.5,1974,0.5,1795,0.5,1693,0.5,1725,0.5
2,6,1,1,4,他の穀類,608,0.2,583,0.2,586,0.2,654,0.2,702,0.2,583,0.2,666,0.2,516,0.2,520,0.2
2,5,1,2,0,魚介類,5954,1.7,3253,1.2,4418,1.5,4986,1.6,6542,1.7,6018,1.6,6362,1.7,7898,2.3,8070,2.5
2,6,1,2,1,生鮮魚介,3586,1,1909,0.7,2829,1,3003,1,3951,1,3816,1,3521,0.9,4762,1.4,4780,1.5
2,6,1,2,2,塩干魚介,998,0.3,674,0.2,757,0.3,823,0.3,1092,0.3,935,0.2,1169,0.3,1262,0.4,1331,0.4
2,6,1,2,3,魚肉練製品,526,0.2,192,0.1,329,0.1,441,0.1,528,0.1,463,0.1,622,0.2,786,0.2,889,0.3
2,6,1,2,4,他の魚介加工品,844,0.2,477,0.2,504,0.2,721,0.2,971,0.3,805,0.2,1050,0.3,1089,0.3,1070,0.3
2,5,1,3,0,肉類,9625,2.8,6084,2.2,8257,2.8,8999,2.9,12092,3.1,10408,2.7,9778,2.6,10286,3,9281,2.9
2,6,1,3,1,生鮮肉,7936,2.3,4993,1.8,6741,2.3,7250,2.3,10078,2.6,8890,2.3,8081,2.1,8334,2.4,7472,2.3
2,6,1,3,2,加工肉,1689,0.5,1091,0.4,1516,0.5,1749,0.6,2014,0.5,1518,0.4,1697,0.4,1952,0.6,1808,0.6
2,5,1,4,0,乳卵類,4750,1.4,3953,1.4,4885,1.6,5392,1.7,5136,1.3,4636,1.2,4443,1.2,4765,1.4,4135,1.3
2,6,1,4,1,牛乳,1425,0.4,975,0.4,1582,0.5,1637,0.5,1500,0.4,1709,0.4,1202,0.3,1316,0.4,1078,0.3
2,6,1,4,2,乳製品,2443,0.7,2362,0.9,2444,0.8,2829,0.9,2593,0.7,2072,0.5,2394,0.6,2543,0.7,2176,0.7
2,6,1,4,3,卵,882,0.3,617,0.2,859,0.3,927,0.3,1043,0.3,856,0.2,846,0.2,906,0.3,880,0.3
2,5,1,5,0,野菜・海藻,10478,3.1,6566,2.4,8753,3,9039,2.9,11054,2.9,11033,2.9,11570,3,13007,3.8,11860,3.7
2,6,1,5,1,生鮮野菜,7478,2.2,4712,1.7,6454,2.2,6540,2.1,7814,2,7938,2.1,8090,2.1,9230,2.7,8292,2.6
2,6,1,5,2,乾物・海藻,797,0.2,480,0.2,663,0.2,722,0.2,906,0.2,834,0.2,900,0.2,930,0.3,831,0.3
2,6,1,5,3,大豆加工品,1137,0.3,733,0.3,936,0.3,970,0.3,1213,0.3,1193,0.3,1245,0.3,1449,0.4,1265,0.4
2,6,1,5,4,他の野菜・海藻加工品,1066,0.3,640,0.2,701,0.2,807,0.3,1120,0.3,1069,0.3,1334,0.3,1399,0.4,1473,0.5
2,5,1,6,0,果物,3012,0.9,1899,0.7,2407,0.8,2683,0.9,3220,0.8,2901,0.8,3213,0.8,4060,1.2,3717,1.2
2,6,1,6,1,生鮮果物,2643,0.8,1706,0.6,2113,0.7,2406,0.8,2886,0.7,2516,0.7,2746,0.7,3414,1,3410,1.1
2,6,1,6,2,果物加工品,370,0.1,193,0.1,294,0.1,277,0.1,334,0.1,386,0.1,467,0.1,646,0.2,308,0.1
2,5,1,7,0,油脂・調味料,4410,1.3,3189,1.2,3983,1.3,4060,1.3,4800,1.2,4622,1.2,4853,1.3,4774,1.4,4504,1.4
2,6,1,7,1,油脂,462,0.1,310,0.1,396,0.1,438,0.1,454,0.1,465,0.1,564,0.1,500,0.1,542,0.2
2,6,1,7,2,調味料,3948,1.1,2879,1.1,3587,1.2,3622,1.2,4346,1.1,4156,1.1,4289,1.1,4274,1.2,3962,1.2
2,5,1,8,0,菓子類,7524,2.2,6102,2.2,7236,2.4,8006,2.6,9317,2.4,7038,1.8,7525,2,7402,2.2,6473,2
2,5,1,9,0,調理食品,12695,3.7,8425,3.1,11806,4,11180,3.6,14243,3.7,14079,3.7,13521,3.5,13807,4,12893,4.1
2,6,1,9,1,主食的調理食品,5611,1.6,3887,1.4,5373,1.8,4618,1.5,6243,1.6,6213,1.6,6335,1.7,5809,1.7,5797,1.8
2,6,1,9,2,他の調理食品,7084,2.1,4537,1.7,6433,2.2,6562,2.1,8000,2.1,7866,2,7186,1.9,7998,2.3,7096,2.2
2,5,1,10,0,飲料,5670,1.7,4255,1.6,5287,1.8,5609,1.8,6613,1.7,5613,1.5,6034,1.6,5677,1.7,5870,1.8
2,6,1,10,1,茶類,1197,0.3,897,0.3,902,0.3,961,0.3,1340,0.3,1307,0.3,1288,0.3,1350,0.4,1575,0.5
2,6,1,10,2,コーヒー・ココア,1213,0.4,716,0.3,1155,0.4,1301,0.4,1304,0.3,1155,0.3,1281,0.3,1315,0.4,1362,0.4
2,6,1,10,3,他の飲料,3260,0.9,2642,1,3231,1.1,3348,1.1,3968,1,3152,0.8,3465,0.9,3012,0.9,2934,0.9
2,5,1,11,0,酒類,4470,1.3,1654,0.6,3587,1.2,4409,1.4,4232,1.1,4091,1.1,6125,1.6,5580,1.6,5636,1.8
2,5,1,12,0,外食,17495,5.1,15826,5.8,20816,7,18718,6,20299,5.2,16515,4.3,19787,5.2,13959,4.1,11305,3.6
2,6,1,12,1,一般外食,16458,4.8,15355,5.6,19138,6.5,16378,5.2,18284,4.7,15692,4.1,19678,5.2,13940,4.1,11305,3.6
2,6,1,12,2,学校給食,1037,0.3,471,0.2,1678,0.6,2340,0.7,2015,0.5,823,0.2,109,0,20,0,-,-
2,4,2,0,0,住居,29225,8.5,46087,16.8,28413,9.6,25770,8.2,23360,6,29523,7.7,27760,7.3,24347,7.1,37492,11.8
2,5,2,1,0,家賃地代,22131,6.4,45148,16.5,24937,8.4,22187,7.1,19227,5,20776,5.4,17360,4.5,18192,5.3,11880,3.7
2,5,2,2,0,設備修繕・維持,7094,2.1,939,0.3,3475,1.2,3583,1.1,4133,1.1,8747,2.3,10400,2.7,6156,1.8,25612,8
2,6,2,2,1,設備材料,2631,0.8,270,0.1,327,0.1,2044,0.7,2902,0.8,2225,0.6,2877,0.8,1397,0.4,12467,3.9
2,6,2,2,2,工事その他のサービス,4464,1.3,669,0.2,3148,1.1,1540,0.5,1231,0.3,6521,1.7,7523,2,4759,1.4,13145,4.1
2,4,3,0,0,光熱・水道,20717,6,17571,6.4,17897,6,20727,6.6,21230,5.5,21711,5.6,20879,5.5,22997,6.7,21088,6.6
2,5,3,1,0,電気代,9458,2.8,7910,2.9,8100,2.7,9563,3.1,9226,2.4,10115,2.6,10062,2.6,10645,3.1,8988,2.8
2,5,3,2,0,ガス代,5687,1.7,5140,1.9,4952,1.7,5458,1.7,6246,1.6,5760,1.5,5379,1.4,6356,1.9,5966,1.9
2,5,3,3,0,他の光熱,177,0.1,38,0,134,0,98,0,176,0,110,0,171,0,227,0.1,614,0.2
2,5,3,4,0,上下水道料,5394,1.6,4482,1.6,4711,1.6,5609,1.8,5583,1.4,5727,1.5,5267,1.4,5769,1.7,5519,1.7
2,4,4,0,0,家具・家事用品,14511,4.2,14054,5.1,13876,4.7,14722,4.7,17441,4.5,14090,3.7,14826,3.9,13106,3.8,12394,3.9
2,5,4,1,0,家庭用耐久財,4921,1.4,5145,1.9,4025,1.4,6122,2,5876,1.5,4531,1.2,5031,1.3,3780,1.1,4007,1.3
2,6,4,1,1,家事用耐久財,2669,0.8,2182,0.8,2510,0.8,3121,1,3803,1,2453,0.6,2089,0.5,2161,0.6,2241,0.7
2,6,4,1,2,冷暖房用器具,1353,0.4,1752,0.6,333,0.1,2039,0.7,772,0.2,1569,0.4,1784,0.5,1268,0.4,1372,0.4
2,6,4,1,3,一般家具,899,0.3,1212,0.4,1182,0.4,962,0.3,1300,0.3,509,0.1,1158,0.3,352,0.1,394,0.1
2,5,4,2,0,室内装備・装飾品,810,0.2,735,0.3,854,0.3,600,0.2,682,0.2,888,0.2,1063,0.3,857,0.2,832,0.3
2,5,4,3,0,寝具類,1016,0.3,431,0.2,631,0.2,704,0.2,1734,0.4,1532,0.4,1088,0.3,664,0.2,980,0.3
2,5,4,4,0,家事雑貨,3143,0.9,3675,1.3,3991,1.3,3044,1,3740,1,2836,0.7,2860,0.7,2796,0.8,2188,0.7
2,5,4,5,0,家事用消耗品,3923,1.1,3715,1.4,3655,1.2,3882,1.2,4285,1.1,3795,1,4142,1.1,4034,1.2,3728,1.2
2,5,4,6,0,家事サービス,697,0.2,354,0.1,720,0.2,370,0.1,1126,0.3,508,0.1,641,0.2,974,0.3,659,0.2
2,4,5,0,0,被服及び履物,13219,3.8,12706,4.6,13452,4.5,12480,4,15211,3.9,14706,3.8,14204,3.7,12547,3.7,8143,2.6
2,5,5,1,0,和服,171,0,13,0,78,0,47,0,249,0.1,554,0.1,112,0,84,0,-,-
2,5,5,2,0,洋服,5535,1.6,7053,2.6,5630,1.9,5622,1.8,6234,1.6,5928,1.5,5661,1.5,4886,1.4,2687,0.8
2,6,5,2,1,男子用洋服,1449,0.4,1734,0.6,1179,0.4,916,0.3,2305,0.6,1371,0.4,1412,0.4,1663,0.5,935,0.3
2,6,5,2,2,婦人用洋服,3240,0.9,3432,1.3,2808,0.9,3013,1,3007,0.8,3994,1,4034,1.1,3219,0.9,1741,0.5
2,6,5,2,3,子供用洋服,847,0.2,1887,0.7,1643,0.6,1693,0.5,921,0.2,564,0.1,216,0.1,4,0,11,0
2,5,5,3,0,シャツ・セーター類,2338,0.7,1701,0.6,2172,0.7,2040,0.7,2966,0.8,2626,0.7,2831,0.7,2068,0.6,1713,0.5
2,6,5,3,1,男子用シャツ・セーター類,714,0.2,475,0.2,679,0.2,532,0.2,971,0.3,788,0.2,806,0.2,794,0.2,428,0.1
2,6,5,3,2,婦人用シャツ・セーター類,1361,0.4,720,0.3,1101,0.4,1117,0.4,1506,0.4,1614,0.4,1993,0.5,1267,0.4,1274,0.4
2,6,5,3,3,子供用シャツ・セーター類,263,0.1,506,0.2,392,0.1,392,0.1,489,0.1,224,0.1,31,0,7,0,11,0
2,5,5,4,0,下着類,1037,0.3,937,0.3,1231,0.4,1180,0.4,932,0.2,1071,0.3,974,0.3,969,0.3,957,0.3
2,6,5,4,1,男子用下着類,271,0.1,244,0.1,182,0.1,250,0.1,222,0.1,310,0.1,295,0.1,293,0.1,410,0.1
2,6,5,4,2,婦人用下着類,582,0.2,364,0.1,673,0.2,523,0.2,488,0.1,658,0.2,671,0.2,673,0.2,542,0.2
2,6,5,4,3,子供用下着類,183,0.1,329,0.1,376,0.1,407,0.1,221,0.1,103,0,8,0,3,0,5,0
2,5,5,5,0,生地・糸類,164,0,99,0,141,0,149,0,176,0,143,0,165,0,320,0.1,56,0
2,5,5,6,0,他の被服,933,0.3,987,0.4,1109,0.4,887,0.3,1056,0.3,909,0.2,996,0.3,794,0.2,721,0.2
2,5,5,7,0,履物類,1822,0.5,1361,0.5,2090,0.7,1927,0.6,2632,0.7,1624,0.4,1484,0.4,1902,0.6,1079,0.3
2,5,5,8,0,被服関連サービス,1220,0.4,555,0.2,1001,0.3,628,0.2,966,0.2,1851,0.5,1981,0.5,1526,0.4,930,0.3
2,4,6,0,0,保健医療,16441,4.8,17327,6.3,11381,3.8,14032,4.5,15552,4,15657,4.1,21067,5.5,15876,4.6,22979,7.2
2,5,6,1,0,医薬品,2536,0.7,1733,0.6,1363,0.5,2010,0.6,2350,0.6,2609,0.7,3007,0.8,3657,1.1,3728,1.2
2,5,6,2,0,健康保持用摂取品,1183,0.3,282,0.1,692,0.2,314,0.1,1015,0.3,1984,0.5,1240,0.3,1323,0.4,2597,0.8
2,5,6,3,0,保健医療用品・器具,3909,1.1,4970,1.8,3746,1.3,3865,1.2,4421,1.1,3248,0.8,4693,1.2,3282,1,3054,1
2,5,6,4,0,保健医療サービス,8814,2.6,10342,3.8,5580,1.9,7842,2.5,7768,2,7815,2,12127,3.2,7614,2.2,13601,4.3
2,4,7,0,0,交通・通信,39244,11.4,29035,10.6,29081,9.8,35119,11.2,44500,11.5,42158,11,49270,12.9,44591,13,31755,10
2,5,7,1,0,交通,8252,2.4,4949,1.8,5671,1.9,7404,2.4,9480,2.5,8878,2.3,11741,3.1,8241,2.4,7869,2.5
2,5,7,2,0,自動車等関係費,16199,4.7,10946,4,11573,3.9,13884,4.4,17118,4.4,17585,4.6,19760,5.2,22254,6.5,12332,3.9
2,6,7,2,1,自動車等購入,4267,1.2,2539,0.9,1083,0.4,3203,1,4681,1.2,5540,1.4,7497,2,5571,1.6,1642,0.5
2,6,7,2,2,自転車購入,706,0.2,765,0.3,623,0.2,1107,0.4,1245,0.3,654,0.2,409,0.1,91,0,431,0.1
2,6,7,2,3,自動車等維持,11227,3.3,7643,2.8,9867,3.3,9574,3.1,11193,2.9,11391,3,11855,3.1,16592,4.8,10260,3.2
2,5,7,3,0,通信,14793,4.3,13140,4.8,11837,4,13831,4.4,17902,4.6,15696,4.1,17770,4.7,14096,4.1,11554,3.6
2,4,8,0,0,教育,28602,8.3,6274,2.3,11656,3.9,19604,6.3,45978,11.9,63305,16.5,33828,8.9,13347,3.9,4324,1.4
2,5,8,1,0,授業料等,21277,6.2,4957,1.8,7490,2.5,9429,3,32404,8.4,49958,13,29244,7.7,11182,3.3,3197,1
2,5,8,2,0,教科書・学習参考教材,410,0.1,45,0,391,0.1,548,0.2,785,0.2,587,0.2,369,0.1,78,0,62,0
2,5,8,3,0,補習教育,6915,2,1272,0.5,3774,1.3,9627,3.1,12789,3.3,12760,3.3,4215,1.1,2088,0.6,1065,0.3
2,4,9,0,0,教養娯楽,34598,10.1,25846,9.4,37687,12.7,35777,11.4,41916,10.8,36665,9.5,33837,8.9,31234,9.1,28562,9
2,5,9,1,0,教養娯楽用耐久財,4025,1.2,4800,1.8,4847,1.6,3625,1.2,4651,1.2,5229,1.4,4599,1.2,1491,0.4,2332,0.7
2,5,9,2,0,教養娯楽用品,8333,2.4,5700,2.1,8365,2.8,8757,2.8,9784,2.5,9163,2.4,7635,2,8866,2.6,6532,2.1
2,5,9,3,0,書籍・他の印刷物,3618,1.1,2433,0.9,2858,1,2803,0.9,4173,1.1,3734,1,4202,1.1,4090,1.2,4807,1.5
2,5,9,4,0,教養娯楽サービス,18621,5.4,12913,4.7,21617,7.3,20592,6.6,23308,6,18539,4.8,17400,4.6,16788,4.9,14892,4.7
2,6,9,4,1,宿泊料,1927,0.6,1524,0.6,2243,0.8,2733,0.9,2920,0.8,1303,0.3,2304,0.6,1492,0.4,598,0.2
2,6,9,4,2,パック旅行費,1638,0.5,849,0.3,2003,0.7,1061,0.3,2099,0.5,1058,0.3,1130,0.3,2358,0.7,3169,1
2,6,9,4,3,月謝類,4968,1.4,2388,0.9,6563,2.2,7548,2.4,7577,2,6116,1.6,4012,1.1,1407,0.4,1081,0.3
2,6,9,4,4,他の教養娯楽サービス,10089,2.9,8152,3,10808,3.6,9251,3,10712,2.8,10062,2.6,9954,2.6,11530,3.4,10044,3.2
2,4,10,0,0,その他の消費支出,53428,15.6,38896,14.2,45000,15.2,44202,14.1,55415,14.3,51828,13.5,65381,17.1,66858,19.5,60288,18.9
2,5,10,1,0,諸雑費,27245,7.9,21952,8,31351,10.6,26345,8.4,28572,7.4,25663,6.7,28136,7.4,29963,8.7,26115,8.2
2,6,10,1,1,理美容サービス,3846,1.1,3152,1.2,3253,1.1,3121,1,4228,1.1,3893,1,4581,1.2,4146,1.2,4346,1.4
2,6,10,1,2,理美容用品,6258,1.8,5820,2.1,6428,2.2,5132,1.6,6715,1.7,6813,1.8,6658,1.7,6578,1.9,5567,1.7
2,6,10,1,3,身の回り用品,2551,0.7,2482,0.9,3169,1.1,2021,0.6,2678,0.7,2068,0.5,3189,0.8,3393,1,1229,0.4
2,6,10,1,4,たばこ,1297,0.4,1167,0.4,657,0.2,1316,0.4,957,0.2,1595,0.4,2022,0.5,1101,0.3,1414,0.4
2,6,10,1,5,他の諸雑費,13293,3.9,9331,3.4,17844,6,14755,4.7,13994,3.6,11294,2.9,11686,3.1,14745,4.3,13559,4.3
2,5,10,2,0,こづかい,9456,2.8,6152,2.2,3684,1.2,7097,2.3,12079,3.1,11424,3,11966,3.1,9169,2.7,13358,4.2
2,5,10,3,0,交際費,13725,4,10469,3.8,8700,2.9,9761,3.1,12885,3.3,11677,3,18600,4.9,21633,6.3,18411,5.8
2,6,10,3,0,食料,2997,0.9,2147,0.8,1632,0.6,1867,0.6,2252,0.6,2294,0.6,4074,1.1,5324,1.6,5753,1.8
2,6,10,3,0,家具・家事用品,241,0.1,344,0.1,139,0,108,0,85,0,75,0,551,0.1,375,0.1,437,0.1
2,6,10,3,0,被服及び履物,369,0.1,249,0.1,338,0.1,54,0,456,0.1,167,0,285,0.1,1011,0.3,564,0.2
2,6,10,3,0,教養娯楽,505,0.1,568,0.2,260,0.1,185,0.1,460,0.1,370,0.1,855,0.2,904,0.3,526,0.2
2,6,10,3,0,他の物品サービス,430,0.1,278,0.1,164,0.1,208,0.1,236,0.1,226,0.1,1164,0.3,675,0.2,501,0.2
2,6,10,3,6,贈与金,3838,1.1,3178,1.2,2158,0.7,2177,0.7,2672,0.7,3476,0.9,5001,1.3,7644,2.2,5995,1.9
2,6,10,3,7,他の交際費,5346,1.6,3703,1.4,4008,1.4,5163,1.6,6724,1.7,5068,1.3,6670,1.7,5701,1.7,4635,1.5
2,5,10,4,0,仕送り金,3003,0.9,323,0.1,1265,0.4,998,0.3,1879,0.5,3064,0.8,6679,1.7,6094,1.8,2403,0.8
2,3,0,0,0,土地家屋購入,21831,-,-,-,79977,-,75922,-,32396,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,32873,9.6,7739,2.8,15163,5.1,23394,7.5,52706,13.6,68539,17.8,38970,10.2,18256,5.3,5035,1.6
2,3,0,0,0,（再掲）教養娯楽関係費,37183,10.8,27328,10,39580,13.3,38054,12.2,44741,11.6,38165,9.9,37071,9.7,35411,10.3,32101,10.1
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,6841,2,3501,1.3,3423,1.2,3175,1,4551,1.2,6540,1.7,11680,3.1,13737,4,8398,2.6
2,3,0,0,0,（再掲）経常消費支出,248850,72.5,219843,80.3,232397,78.3,238118,76.1,269531,69.7,252073,65.6,265615,69.6,254885,74.3,242352,76.1
2,3,0,0,0,（再掲）情報通信関係費,18267,5.3,15528,5.7,15519,5.2,16530,5.3,20247,5.2,19406,5,21839,5.7,18847,5.5,16288,5.1
2,3,0,0,0,（再掲）消費支出（除く住居等）　１）,303119,88.3,221812,81,263787,88.9,280922,89.7,354145,91.6,342811,89.2,334903,87.7,299597,87.3,270812,85.1
2,2,0,0,0,その他の実支出,139918,-,97916,-,127613,-,146250,-,170317,-,158951,-,170617,-,122524,-,74868,-
2,3,0,0,0,直接税,67230,-,40753,-,61464,-,68078,-,82645,-,76366,-,84285,-,62280,-,38241,-
2,4,0,0,0,勤労所得税,33077,-,19598,-,34411,-,33466,-,43201,-,38423,-,42144,-,24748,-,15463,-
2,4,0,0,0,個人住民税,27546,-,18797,-,23936,-,27737,-,34870,-,30502,-,33722,-,27919,-,12587,-
2,4,0,0,0,他の税,6606,-,2358,-,3117,-,6875,-,4575,-,7441,-,8419,-,9613,-,10191,-
2,3,0,0,0,社会保険料,72633,-,57124,-,66084,-,78095,-,87663,-,82543,-,86330,-,60193,-,36388,-
2,4,0,0,0,公的年金保険料,43916,-,38281,-,43132,-,48138,-,52474,-,49888,-,52101,-,35624,-,13668,-
2,4,0,0,0,健康保険料,23495,-,17591,-,21210,-,24012,-,28927,-,26459,-,27353,-,19970,-,15129,-
2,4,0,0,0,介護保険料,3779,-,11,-,299,-,4432,-,4738,-,4513,-,4943,-,3393,-,7201,-
2,4,0,0,0,他の社会保険料,1444,-,1241,-,1443,-,1513,-,1525,-,1683,-,1934,-,1208,-,390,-
2,3,0,0,0,その他,56,-,40,-,65,-,77,-,10,-,42,-,2,-,51,-,240,-
