項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,国公立高校,235,0.1,-44.8,-,-,-,-,-,-,303,0.1,283,0.1,902,0.2,154,0
1,1,国公立大学,500,0.2,987,-,-,-,-,-,-,-,-,-,-,-,-,3477,0.5
1,1,たばこ,1242,0.4,42.8,308,0.3,1042,0.6,843,0.4,580,0.2,2431,0.7,1401,0.3,2086,0.3
2,0,準公共料金等,25848,8.2,19.5,3970,3.9,8451,5,12254,5.6,23985,9,25929,8,40436,9.8,65578,9.1
2,1,牛乳,1470,0.5,0,1036,1,1461,0.9,1412,0.6,1444,0.5,1397,0.4,1419,0.3,2120,0.3
2,1,灯油,2,0,-90.5,-,-,-,-,16,0,-,-,-,-,-,-,-,-
2,1,プロパンガス,310,0.1,29.7,189,0.2,493,0.3,137,0.1,321,0.1,427,0.1,305,0.1,303,0
2,1,理髪料,436,0.1,-12.4,114,0.1,405,0.2,409,0.2,269,0.1,432,0.1,958,0.2,467,0.1
2,1,パーマネント代,210,0.1,-37.1,-,-,229,0.1,99,0,288,0.1,-,-,628,0.2,226,0
2,1,洗濯代,625,0.2,-8.2,61,0.1,465,0.3,468,0.2,421,0.2,463,0.1,561,0.1,1929,0.3
2,1,新聞,2525,0.8,2.3,1776,1.7,2683,1.6,2800,1.3,2004,0.8,2118,0.7,3243,0.8,3051,0.4
2,1,私立小学校,190,0.1,...,-,-,-,-,-,-,-,-,747,0.2,315,0.1,266,0
2,1,私立中学校,496,0.2,-22.9,-,-,-,-,-,-,-,-,1087,0.3,629,0.2,1744,0.2
2,1,私立高校,3442,1.1,76.6,-,-,14,0,-,-,1176,0.4,3208,1,5253,1.3,14363,2
2,1,私立大学,1843,0.6,...,-,-,-,-,-,-,-,-,-,-,-,-,12829,1.8
2,1,幼児教育費用,1558,0.5,-42.4,103,0.1,459,0.3,1388,0.6,1154,0.4,1587,0.5,99,0,6079,0.8
2,1,民営家賃,11846,3.7,24.3,479,0.5,2242,1.3,4851,2.2,16111,6.1,14464,4.5,26943,6.6,17741,2.4
2,1,地代,894,0.3,-17.9,213,0.2,-,-,674,0.3,799,0.3,-,-,82,0,4458,0.6
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年 7月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
