区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,4,サービス,14834,5.1,0.8,338,0.4,1546,1,2123,1.1,2350,1,5759,2,11471,3.1,80096,11.4
2,0,教養娯楽,31813,11,2.7,6775,7.1,14758,9.6,18925,10,22967,10,32484,11.5,42187,11.5,84238,12
2,1,耐久財,3098,1.1,108.8,9,0,480,0.3,1239,0.7,172,0.1,1629,0.6,3830,1,14291,2
2,2,半耐久財,3540,1.2,29.5,696,0.7,2139,1.4,1898,1,2799,1.2,3369,1.2,5045,1.4,8790,1.3
2,3,非耐久財,5445,1.9,-9.2,2809,2.9,3853,2.5,5307,2.8,5097,2.2,6291,2.2,5623,1.5,9101,1.3
2,4,サービス,19730,6.8,-5,3261,3.4,8286,5.4,10481,5.6,14899,6.5,21195,7.5,27690,7.6,52056,7.4
2,0,諸雑費,23510,8.1,4.5,5549,5.8,14182,9.2,13053,6.9,17624,7.7,24745,8.7,36839,10.1,52294,7.5
2,1,耐久財,272,0.1,-69,115,0.1,105,0.1,79,0,178,0.1,617,0.2,285,0.1,522,0.1
2,2,半耐久財,2402,0.8,10.9,219,0.2,589,0.4,1052,0.6,1458,0.6,1530,0.5,5688,1.6,6253,0.9
2,3,非耐久財,5579,1.9,12.5,1567,1.6,3772,2.5,4212,2.2,5332,2.3,6645,2.3,7649,2.1,9810,1.4
2,4,サービス,15257,5.3,5.2,3649,3.8,9715,6.3,7709,4.1,10657,4.6,15953,5.6,23216,6.3,35709,5.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年 2月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
