区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,1,耐久財,1962,0.7,-76.3,-,-,719,0.5,1637,0.8,155,0.1,3530,1.2,2114,0.6,5547,0.8
2,2,半耐久財,984,0.3,-47.3,46,0,21,0,211,0.1,788,0.3,816,0.3,867,0.2,4118,0.6
2,3,非耐久財,1588,0.5,-29.7,286,0.3,616,0.4,1868,0.9,1169,0.5,2087,0.7,2147,0.6,2920,0.4
2,4,サービス,22253,7.6,-26.9,6382,6.4,13075,8.2,17634,8.7,21866,8.8,25461,8.5,36168,9.7,35042,5.3
2,0,教育,14293,4.9,-1.8,358,0.4,1420,0.9,2990,1.5,5372,2.2,14072,4.7,17710,4.7,57803,8.7
2,3,非耐久財,188,0.1,48,27,0,148,0.1,28,0,125,0.1,207,0.1,228,0.1,548,0.1
2,4,サービス,14105,4.8,-2.2,331,0.3,1272,0.8,2962,1.5,5246,2.1,13865,4.6,17482,4.7,57255,8.6
2,0,教養娯楽,32285,11,-25.8,8934,9,12967,8.1,18403,9.1,26881,10.8,26580,8.8,44318,11.9,87474,13.1
2,1,耐久財,5742,2,290.3,17,0,1430,0.9,556,0.3,1334,0.5,3615,1.2,8554,2.3,24572,3.7
2,2,半耐久財,3671,1.3,-9,1000,1,1565,1,2812,1.4,3836,1.5,4649,1.5,4904,1.3,6893,1
2,3,非耐久財,6758,2.3,3.4,3356,3.4,4386,2.7,5483,2.7,5250,2.1,5750,1.9,7932,2.1,15086,2.3
2,4,サービス,16113,5.5,-48.8,4560,4.6,5586,3.5,9553,4.7,16461,6.6,12566,4.2,22927,6.1,40922,6.1
2,0,諸雑費,25257,8.6,-8.5,6521,6.5,12987,8.1,17317,8.6,21507,8.6,26816,8.9,39336,10.5,52077,7.8
2,1,耐久財,529,0.2,-33,190,0.2,370,0.2,181,0.1,783,0.3,296,0.1,987,0.3,893,0.1
2,2,半耐久財,2458,0.8,2.6,340,0.3,583,0.4,1343,0.7,2261,0.9,1754,0.6,2555,0.7,8320,1.3
2,3,非耐久財,5961,2,1,1994,2,3436,2.2,4603,2.3,5354,2.1,8591,2.9,7425,2,10276,1.5
2,4,サービス,16309,5.6,-12,3997,4,8597,5.4,11190,5.5,13109,5.3,16175,5.4,28368,7.6,32588,4.9
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年 7月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
