区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,1,耐久財,6518,2.2,8.4,1024,1,1056,0.6,2068,1,4979,2,785,0.3,12713,3.4,22867,3.5
2,2,半耐久財,4611,1.6,35.9,949,0.9,3251,2,3113,1.5,4577,1.9,4451,1.5,4406,1.2,11476,1.8
2,3,非耐久財,4165,1.4,30.2,1927,1.9,3311,2,3914,1.9,4520,1.8,4713,1.6,4726,1.3,6023,0.9
2,4,サービス,1239,0.4,42.9,268,0.3,397,0.2,207,0.1,422,0.2,1021,0.3,965,0.3,5372,0.8
2,0,被服及び履物,9570,3.3,-24.8,2197,2.1,3622,2.2,6510,3.2,7162,2.9,13877,4.7,13019,3.5,20524,3.2
2,2,半耐久財,8589,3,-27.1,2123,2.1,3179,1.9,6022,3,6905,2.8,12128,4.1,12021,3.2,17676,2.7
2,4,サービス,981,0.3,4.6,74,0.1,443,0.3,488,0.2,257,0.1,1749,0.6,998,0.3,2848,0.4
2,0,保健医療,22258,7.6,37.7,4557,4.4,12045,7.3,11546,5.7,15864,6.4,21087,7.1,20948,5.6,69451,10.8
2,1,耐久財,913,0.3,24.2,250,0.2,703,0.4,629,0.3,971,0.4,1791,0.6,633,0.2,1412,0.2
2,2,半耐久財,327,0.1,-24.7,123,0.1,76,0,182,0.1,457,0.2,473,0.2,289,0.1,689,0.1
2,3,非耐久財,7076,2.4,32.1,2670,2.6,5693,3.5,6100,3,7288,2.9,7099,2.4,9867,2.6,10773,1.7
2,4,サービス,13942,4.8,44.7,1516,1.5,5572,3.4,4636,2.3,7148,2.9,11724,3.9,10159,2.7,56576,8.8
2,0,交通・通信,29837,10.2,-16.8,8132,7.9,15517,9.4,18984,9.4,25381,10.3,35657,12,39437,10.6,65500,10.1
2,1,耐久財,2036,0.7,143.8,33,0,602,0.4,534,0.3,1489,0.6,1786,0.6,2633,0.7,7140,1.1
2,2,半耐久財,1042,0.4,-27.3,92,0.1,82,0,116,0.1,1117,0.5,1026,0.3,793,0.2,4049,0.6
2,3,非耐久財,2007,0.7,-34.8,682,0.7,1065,0.6,1280,0.6,2168,0.9,2231,0.7,2370,0.6,4235,0.7
2,4,サービス,24752,8.5,-18.9,7324,7.1,13769,8.4,17053,8.4,20606,8.3,30614,10.3,33641,9,50075,7.8
2,0,教育,8970,3.1,-41.1,454,0.4,2283,1.4,2587,1.3,3558,1.4,10410,3.5,11994,3.2,31374,4.9
2,3,非耐久財,177,0.1,101.1,18,0,221,0.1,308,0.2,107,0,207,0.1,42,0,335,0.1
2,4,サービス,8793,3,-41.9,436,0.4,2062,1.3,2279,1.1,3451,1.4,10203,3.4,11952,3.2,31039,4.8
2,0,教養娯楽,35598,12.2,-19.3,9235,8.9,15724,9.6,18372,9.1,26856,10.9,28995,9.7,46685,12.5,102835,15.9
2,1,耐久財,3469,1.2,64.3,101,0.1,403,0.2,187,0.1,351,0.1,1120,0.4,5796,1.6,16242,2.5
2,2,半耐久財,3987,1.4,11.6,1082,1,1012,0.6,1986,1,5162,2.1,3969,1.3,6793,1.8,7871,1.2
2,3,非耐久財,6158,2.1,-5,3764,3.6,4691,2.9,5346,2.6,6684,2.7,5328,1.8,7767,2.1,9493,1.5
2,4,サービス,21983,7.6,-31.2,4288,4.1,9619,5.9,10853,5.4,14659,5.9,18578,6.2,26330,7,69229,10.7
2,0,諸雑費,26369,9.1,0.3,6538,6.3,13432,8.2,14045,6.9,24513,9.9,25428,8.5,31031,8.3,69296,10.7
2,1,耐久財,673,0.2,-28.3,102,0.1,463,0.3,420,0.2,1284,0.5,195,0.1,1034,0.3,1202,0.2
2,2,半耐久財,3421,1.2,-26.3,296,0.3,747,0.5,1120,0.6,2692,1.1,1766,0.6,3435,0.9,13814,2.1
2,3,非耐久財,6298,2.2,0.7,2571,2.5,3318,2,3887,1.9,6600,2.7,6835,2.3,9216,2.5,11615,1.8
2,4,サービス,15978,5.5,10.5,3569,3.4,8903,5.4,8618,4.3,13938,5.6,16632,5.6,17346,4.6,42665,6.6
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年 8月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
