項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
1,3,0,0,0,受贈金,1726,0.2,-30.5,971,0.7,1964,0.6,840,0.2,2857,0.5,921,0.1,3561,0.4,864,0
1,3,0,0,0,他の特別収入,24054,3.4,189.8,7361,5.7,19850,5.6,22547,4.7,22494,3.9,26581,3.8,22638,2.6,46868,2.6
1,1,0,0,0,実収入以外の受取(繰入金を除く),555528,-,8.4,325429,-,487534,-,475309,-,557151,-,536471,-,650018,-,863577,-
1,2,0,0,0,預貯金引出,410576,-,6.2,242555,-,352545,-,367419,-,388592,-,395139,-,489535,-,642809,-
1,2,0,0,0,保険金,5429,-,-38.7,10965,-,8919,-,5892,-,2788,-,2176,-,2739,-,4883,-
1,3,0,0,0,個人・企業年金保険金,4057,-,-16.1,6434,-,7617,-,5892,-,1764,-,2176,-,1923,-,2802,-
1,3,0,0,0,他の保険金,1373,-,-65.8,4531,-,1301,-,-,-,1024,-,-,-,816,-,2081,-
1,2,0,0,0,有価証券売却,247,-,-83.2,-,-,36,-,-,-,301,-,549,-,-,-,829,-
1,2,0,0,0,土地家屋借入金,7839,-,...,-,-,55110,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,821,-,470.1,641,-,107,-,-,-,228,-,3551,-,41,-,1066,-
1,2,0,0,0,クレジット購入借入金,123030,-,7.2,71137,-,70636,-,99741,-,117186,-,134828,-,157652,-,210911,-
1,2,0,0,0,土地家屋売却,6686,-,...,-,-,-,-,-,-,47655,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,901,-,101.1,131,-,183,-,2256,-,401,-,227,-,51,-,3079,-
1,1,0,0,0,繰入金,155032,-,34.4,114693,-,142102,-,128640,-,113529,-,180613,-,187947,-,222446,-
2,0,0,0,0,支払,1412099,-,8.5,569922,-,985435,-,1079842,-,1249918,-,1414008,-,1724281,-,2891051,-
2,1,0,0,0,実支出,505201,-,0.6,270880,-,378188,-,372211,-,431895,-,495969,-,603332,-,992731,-
2,2,0,0,0,生計支出,365283,-,-0.7,251098,-,334481,-,300197,-,323101,-,367986,-,413225,-,572762,-
2,3,0,0,0,消費支出,343451,100,-4.8,251098,100,267994,100,300197,100,323101,100,367986,100,413225,100,483110,100
2,4,1,0,0,食料,93467,27.2,3.2,83179,33.1,75079,28,80704,26.9,89165,27.6,96223,26.1,105267,25.5,125194,25.9
2,5,1,1,0,穀類,7385,2.2,6.6,6975,2.8,6694,2.5,6704,2.2,7697,2.4,7784,2.1,7810,1.9,7992,1.7
2,6,1,1,1,米類,1953,0.6,6.6,1755,0.7,1836,0.7,1825,0.6,2178,0.7,1992,0.5,2091,0.5,1967,0.4
2,6,1,1,2,パン,3033,0.9,-4.8,2859,1.1,2804,1,2706,0.9,3076,1,3239,0.9,3230,0.8,3305,0.7
2,6,1,1,3,麺類,1790,0.5,26.6,1749,0.7,1632,0.6,1670,0.6,1842,0.6,1882,0.5,1829,0.4,1922,0.4
2,6,1,1,4,他の穀類,608,0.2,23.3,612,0.2,423,0.2,504,0.2,601,0.2,672,0.2,659,0.2,798,0.2
2,5,1,2,0,魚介類,5954,1.7,14.7,6545,2.6,4960,1.9,5131,1.7,5687,1.8,5753,1.6,6194,1.5,7465,1.5
2,6,1,2,1,生鮮魚介,3586,1,14.9,4069,1.6,2985,1.1,3059,1,3418,1.1,3474,0.9,3684,0.9,4436,0.9
2,6,1,2,2,塩干魚介,998,0.3,12.6,1064,0.4,831,0.3,860,0.3,1020,0.3,993,0.3,1050,0.3,1170,0.2
2,6,1,2,3,魚肉練製品,526,0.2,15.1,559,0.2,510,0.2,469,0.2,475,0.1,436,0.1,524,0.1,731,0.2
2,6,1,2,4,他の魚介加工品,844,0.2,15.8,853,0.3,634,0.2,742,0.2,773,0.2,849,0.2,936,0.2,1128,0.2
2,5,1,3,0,肉類,9625,2.8,21.1,9449,3.8,7692,2.9,7739,2.6,9550,3,10244,2.8,10563,2.6,12126,2.5
2,6,1,3,1,生鮮肉,7936,2.3,22.1,7957,3.2,6255,2.3,6225,2.1,7779,2.4,8494,2.3,8742,2.1,10100,2.1
2,6,1,3,2,加工肉,1689,0.5,16.2,1492,0.6,1438,0.5,1514,0.5,1771,0.5,1750,0.5,1820,0.4,2026,0.4
2,5,1,4,0,乳卵類,4750,1.4,15.6,4351,1.7,3815,1.4,4247,1.4,4656,1.4,4978,1.4,5214,1.3,5948,1.2
2,6,1,4,1,牛乳,1425,0.4,9.9,1430,0.6,1026,0.4,1138,0.4,1436,0.4,1566,0.4,1693,0.4,1668,0.3
2,6,1,4,2,乳製品,2443,0.7,18.7,2097,0.8,2021,0.8,2330,0.8,2323,0.7,2442,0.7,2526,0.6,3350,0.7
2,6,1,4,3,卵,882,0.3,17,824,0.3,769,0.3,780,0.3,897,0.3,970,0.3,995,0.2,929,0.2
2,5,1,5,0,野菜・海藻,10478,3.1,17.2,10578,4.2,9153,3.4,9078,3,10610,3.3,10561,2.9,11114,2.7,12195,2.5
2,6,1,5,1,生鮮野菜,7478,2.2,19.6,7517,3,6456,2.4,6450,2.1,7831,2.4,7596,2.1,7911,1.9,8533,1.8
2,6,1,5,2,乾物・海藻,797,0.2,16.7,856,0.3,655,0.2,723,0.2,765,0.2,747,0.2,820,0.2,1010,0.2
2,6,1,5,3,大豆加工品,1137,0.3,10.6,1121,0.4,988,0.4,990,0.3,1107,0.3,1201,0.3,1188,0.3,1360,0.3
2,6,1,5,4,他の野菜・海藻加工品,1066,0.3,9.3,1083,0.4,1054,0.4,915,0.3,908,0.3,1018,0.3,1194,0.3,1291,0.3
2,5,1,6,0,果物,3012,0.9,6.1,3041,1.2,2583,1,2640,0.9,2971,0.9,2850,0.8,3243,0.8,3754,0.8
2,6,1,6,1,生鮮果物,2643,0.8,5.2,2685,1.1,2280,0.9,2317,0.8,2655,0.8,2505,0.7,2806,0.7,3243,0.7
2,6,1,6,2,果物加工品,370,0.1,13.1,356,0.1,303,0.1,323,0.1,316,0.1,345,0.1,437,0.1,511,0.1
2,5,1,7,0,油脂・調味料,4410,1.3,23.4,4187,1.7,3906,1.5,3895,1.3,4215,1.3,4560,1.2,4915,1.2,5196,1.1
2,6,1,7,1,油脂,462,0.1,31.6,439,0.2,418,0.2,373,0.1,467,0.1,469,0.1,607,0.1,452,0.1
2,6,1,7,2,調味料,3948,1.1,22.5,3748,1.5,3488,1.3,3521,1.2,3748,1.2,4090,1.1,4308,1,4744,1
2,5,1,8,0,菓子類,7524,2.2,6.4,6551,2.6,6282,2.3,6856,2.3,7456,2.3,7905,2.1,8676,2.1,8987,1.9
2,5,1,9,0,調理食品,12695,3.7,6.5,12227,4.9,10635,4,11249,3.7,11327,3.5,13884,3.8,13188,3.2,16515,3.4
2,6,1,9,1,主食的調理食品,5611,1.6,11.2,5615,2.2,4543,1.7,5096,1.7,4831,1.5,6679,1.8,5804,1.4,6753,1.4
2,6,1,9,2,他の調理食品,7084,2.1,3.1,6612,2.6,6092,2.3,6153,2,6495,2,7205,2,7384,1.8,9762,2
2,5,1,10,0,飲料,5670,1.7,6.8,4945,2,4942,1.8,5184,1.7,5491,1.7,5783,1.6,6260,1.5,7078,1.5
2,6,1,10,1,茶類,1197,0.3,-3.3,1142,0.5,1102,0.4,1159,0.4,1096,0.3,1071,0.3,1352,0.3,1456,0.3
2,6,1,10,2,コーヒー・ココア,1213,0.4,20.3,1055,0.4,971,0.4,1020,0.3,1153,0.4,1288,0.4,1296,0.3,1723,0.4
2,6,1,10,3,他の飲料,3260,0.9,6.4,2748,1.1,2869,1.1,3005,1,3243,1,3424,0.9,3612,0.9,3899,0.8
2,5,1,11,0,酒類,4470,1.3,23.5,3971,1.6,3187,1.2,3468,1.2,3770,1.2,4402,1.2,5601,1.4,6945,1.4
2,5,1,12,0,外食,17495,5.1,-24.3,10359,4.1,11230,4.2,14514,4.8,15734,4.9,17516,4.8,22490,5.4,30994,6.4
2,6,1,12,1,一般外食,16458,4.8,-24,9713,3.9,10637,4,13393,4.5,14647,4.5,16286,4.4,21073,5.1,29813,6.2
2,6,1,12,2,学校給食,1037,0.3,-28.2,646,0.3,593,0.2,1121,0.4,1087,0.3,1231,0.3,1416,0.3,1181,0.2
2,4,2,0,0,住居,29225,8.5,10.7,22152,8.8,31420,11.7,26882,9,24841,7.7,30798,8.4,28881,7,39980,8.3
2,5,2,1,0,家賃地代,22131,6.4,20.9,12195,4.9,23783,8.9,24831,8.3,18143,5.6,24897,6.8,21236,5.1,29812,6.2
2,5,2,2,0,設備修繕・維持,7094,2.1,-12.4,9957,4,7637,2.8,2051,0.7,6699,2.1,5900,1.6,7645,1.9,10168,2.1
2,6,2,2,1,設備材料,2631,0.8,12.7,6666,2.7,1174,0.4,1009,0.3,2601,0.8,2767,0.8,1442,0.3,2934,0.6
2,6,2,2,2,工事その他のサービス,4464,1.3,-22.5,3291,1.3,6463,2.4,1041,0.3,4097,1.3,3133,0.9,6203,1.5,7234,1.5
2,4,3,0,0,光熱・水道,20717,6,-2.1,18140,7.2,19557,7.3,19973,6.7,21667,6.7,21036,5.7,22149,5.4,22425,4.6
2,5,3,1,0,電気代,9458,2.8,-3,7777,3.1,8695,3.2,9498,3.2,9900,3.1,9878,2.7,10379,2.5,9998,2.1
2,5,3,2,0,ガス代,5687,1.7,-6.4,4969,2,5669,2.1,5448,1.8,6220,1.9,5432,1.5,5826,1.4,6199,1.3
2,5,3,3,0,他の光熱,177,0.1,-25.3,322,0.1,236,0.1,82,0,176,0.1,161,0,175,0,94,0
2,5,3,4,0,上下水道料,5394,1.6,5.5,5072,2,4956,1.8,4945,1.6,5372,1.7,5564,1.5,5769,1.4,6135,1.3
2,4,4,0,0,家具・家事用品,14511,4.2,14.9,12029,4.8,11284,4.2,12146,4,11559,3.6,16093,4.4,18942,4.6,19660,4.1
2,5,4,1,0,家庭用耐久財,4921,1.4,35.8,3983,1.6,4210,1.6,3589,1.2,2729,0.8,5450,1.5,7979,1.9,6565,1.4
2,6,4,1,1,家事用耐久財,2669,0.8,55.6,2903,1.2,2220,0.8,2049,0.7,1273,0.4,1886,0.5,4587,1.1,3816,0.8
2,6,4,1,2,冷暖房用器具,1353,0.4,31.2,585,0.2,1428,0.5,1366,0.5,1240,0.4,2157,0.6,1636,0.4,995,0.2
2,6,4,1,3,一般家具,899,0.3,2.3,495,0.2,563,0.2,174,0.1,216,0.1,1408,0.4,1756,0.4,1754,0.4
2,5,4,2,0,室内装備・装飾品,810,0.2,-15.2,892,0.4,392,0.1,647,0.2,785,0.2,1322,0.4,806,0.2,837,0.2
2,5,4,3,0,寝具類,1016,0.3,-15.1,384,0.2,535,0.2,865,0.3,987,0.3,937,0.3,1678,0.4,1779,0.4
2,5,4,4,0,家事雑貨,3143,0.9,9.4,2584,1,2222,0.8,2784,0.9,2664,0.8,3319,0.9,3726,0.9,4717,1
2,5,4,5,0,家事用消耗品,3923,1.1,23.8,3562,1.4,3557,1.3,3629,1.2,3861,1.2,4225,1.1,4260,1,4355,0.9
2,5,4,6,0,家事サービス,697,0.2,-14,624,0.2,367,0.1,632,0.2,534,0.2,840,0.2,493,0.1,1407,0.3
2,4,5,0,0,被服及び履物,13219,3.8,-21.2,8197,3.3,9806,3.7,10222,3.4,12759,3.9,14009,3.8,16275,3.9,21525,4.5
2,5,5,1,0,和服,171,0,5.6,86,0,19,0,29,0,622,0.2,145,0,229,0.1,95,0
2,5,5,2,0,洋服,5535,1.6,-28.4,3433,1.4,4080,1.5,4371,1.5,5282,1.6,5662,1.5,6435,1.6,9620,2
2,6,5,2,1,男子用洋服,1449,0.4,-41.2,1073,0.4,882,0.3,1190,0.4,1566,0.5,1491,0.4,1523,0.4,2455,0.5
2,6,5,2,2,婦人用洋服,3240,0.9,-24.9,1836,0.7,2525,0.9,2145,0.7,2928,0.9,3172,0.9,4216,1,5941,1.2
2,6,5,2,3,子供用洋服,847,0.2,-10.8,524,0.2,673,0.3,1036,0.3,787,0.2,999,0.3,697,0.2,1224,0.3
2,5,5,3,0,シャツ・セーター類,2338,0.7,-21.5,1335,0.5,1689,0.6,1605,0.5,2559,0.8,2630,0.7,2609,0.6,3956,0.8
2,6,5,3,1,男子用シャツ・セーター類,714,0.2,-30.9,371,0.1,438,0.2,515,0.2,815,0.3,958,0.3,865,0.2,1026,0.2
2,6,5,3,2,婦人用シャツ・セーター類,1361,0.4,-18.9,811,0.3,1056,0.4,895,0.3,1388,0.4,1365,0.4,1562,0.4,2479,0.5
2,6,5,3,3,子供用シャツ・セーター類,263,0.1,-1.9,153,0.1,195,0.1,196,0.1,356,0.1,307,0.1,182,0,452,0.1
2,5,5,4,0,下着類,1037,0.3,-11.2,729,0.3,760,0.3,864,0.3,867,0.3,1165,0.3,1382,0.3,1509,0.3
2,6,5,4,1,男子用下着類,271,0.1,-12.3,250,0.1,203,0.1,150,0,252,0.1,302,0.1,316,0.1,437,0.1
2,6,5,4,2,婦人用下着類,582,0.2,-12.3,389,0.2,428,0.2,525,0.2,345,0.1,648,0.2,944,0.2,806,0.2
2,6,5,4,3,子供用下着類,183,0.1,-6.2,91,0,129,0,189,0.1,270,0.1,215,0.1,121,0,267,0.1
2,5,5,5,0,生地・糸類,164,0,-2.4,116,0,251,0.1,135,0,139,0,145,0,246,0.1,112,0
2,5,5,6,0,他の被服,933,0.3,-21.2,661,0.3,671,0.3,879,0.3,885,0.3,965,0.3,1009,0.2,1500,0.3
2,5,5,7,0,履物類,1822,0.5,-18.8,1159,0.5,1503,0.6,1478,0.5,1669,0.5,1912,0.5,2017,0.5,3015,0.6
2,5,5,8,0,被服関連サービス,1220,0.4,7.4,678,0.3,833,0.3,860,0.3,735,0.2,1386,0.4,2349,0.6,1718,0.4
2,4,6,0,0,保健医療,16441,4.8,6.6,12871,5.1,14418,5.4,16502,5.5,14340,4.4,16991,4.6,20223,4.9,19864,4.1
2,5,6,1,0,医薬品,2536,0.7,8.5,2540,1,2354,0.9,2510,0.8,1981,0.6,3095,0.8,2695,0.7,2589,0.5
2,5,6,2,0,健康保持用摂取品,1183,0.3,26.3,1513,0.6,2051,0.8,818,0.3,688,0.2,1499,0.4,864,0.2,823,0.2
2,5,6,3,0,保健医療用品・器具,3909,1.1,40.6,2406,1,3464,1.3,3435,1.1,3453,1.1,4911,1.3,4477,1.1,5239,1.1
2,5,6,4,0,保健医療サービス,8814,2.6,-5.9,6411,2.6,6548,2.4,9739,3.2,8218,2.5,7486,2,12187,2.9,11214,2.3
2,4,7,0,0,交通・通信,39244,11.4,-15.3,22248,8.9,25658,9.6,38201,12.7,43173,13.4,45345,12.3,46863,11.3,53037,11
2,5,7,1,0,交通,8252,2.4,-38,3640,1.4,4444,1.7,5906,2,8052,2.5,9893,2.7,11722,2.8,14024,2.9
2,5,7,2,0,自動車等関係費,16199,4.7,-11.7,7853,3.1,8539,3.2,18273,6.1,19654,6.1,20102,5.5,17925,4.3,20890,4.3
2,6,7,2,1,自動車等購入,4267,1.2,-23.5,294,0.1,-,-,5842,1.9,6185,1.9,7801,2.1,4693,1.1,4742,1
2,6,7,2,2,自転車購入,706,0.2,37.4,447,0.2,590,0.2,373,0.1,594,0.2,1096,0.3,1184,0.3,640,0.1
2,6,7,2,3,自動車等維持,11227,3.3,-8.3,7113,2.8,7949,3,12058,4,12876,4,11206,3,12048,2.9,15508,3.2
2,5,7,3,0,通信,14793,4.3,0.7,10755,4.3,12675,4.7,14022,4.7,15467,4.8,15350,4.2,17215,4.2,18122,3.8
2,4,8,0,0,教育,28602,8.3,-12,20728,8.3,15449,5.8,20860,6.9,22415,6.9,36787,10,46547,11.3,37646,7.8
2,5,8,1,0,授業料等,21277,6.2,-12.1,16447,6.6,11751,4.4,16887,5.6,18002,5.6,25815,7,35376,8.6,24677,5.1
2,5,8,2,0,教科書・学習参考教材,410,0.1,6.5,242,0.1,188,0.1,275,0.1,486,0.2,683,0.2,596,0.1,381,0.1
2,5,8,3,0,補習教育,6915,2,-12.5,4040,1.6,3510,1.3,3698,1.2,3927,1.2,10289,2.8,10575,2.6,12588,2.6
2,4,9,0,0,教養娯楽,34598,10.1,-15.4,21922,8.7,23063,8.6,28854,9.6,31992,9.9,36324,9.9,41530,10.1,58970,12.2
2,5,9,1,0,教養娯楽用耐久財,4025,1.2,21.9,1816,0.7,2176,0.8,2826,0.9,4050,1.3,5691,1.5,4456,1.1,7150,1.5
2,5,9,2,0,教養娯楽用品,8333,2.4,-0.6,6456,2.6,6681,2.5,7374,2.5,8479,2.6,8041,2.2,8972,2.2,12462,2.6
2,5,9,3,0,書籍・他の印刷物,3618,1.1,-0.9,2974,1.2,2781,1,2857,1,3064,0.9,3830,1,4494,1.1,5307,1.1
2,5,9,4,0,教養娯楽サービス,18621,5.4,-27.1,10676,4.3,11424,4.3,15796,5.3,16398,5.1,18762,5.1,23608,5.7,34050,7
2,6,9,4,1,宿泊料,1927,0.6,-47.9,1008,0.4,445,0.2,1110,0.4,1977,0.6,2096,0.6,2454,0.6,4426,0.9
2,6,9,4,2,パック旅行費,1638,0.5,-62.6,924,0.4,700,0.3,1386,0.5,663,0.2,2096,0.6,2366,0.6,3366,0.7
2,6,9,4,3,月謝類,4968,1.4,-11.6,2804,1.1,2759,1,4129,1.4,4669,1.4,4333,1.2,6468,1.6,9756,2
2,6,9,4,4,他の教養娯楽サービス,10089,2.9,-14.9,5940,2.4,7520,2.8,9171,3.1,9089,2.8,10237,2.8,12320,3,16502,3.4
2,4,10,0,0,その他の消費支出,53428,15.6,-7.8,29632,11.8,42260,15.8,45854,15.3,51189,15.8,54379,14.8,66550,16.1,84809,17.6
2,5,10,1,0,諸雑費,27245,7.9,3.9,15429,6.1,21318,8,24439,8.1,26124,8.1,27371,7.4,33317,8.1,43000,8.9
2,6,10,1,1,理美容サービス,3846,1.1,1.9,2626,1,3341,1.2,2598,0.9,3432,1.1,4021,1.1,4781,1.2,6145,1.3
2,6,10,1,2,理美容用品,6258,1.8,7.6,4421,1.8,5672,2.1,5644,1.9,5669,1.8,7195,2,7403,1.8,7853,1.6
2,6,10,1,3,身の回り用品,2551,0.7,-22.1,1168,0.5,2143,0.8,1955,0.7,2197,0.7,3708,1,3047,0.7,3648,0.8
2,6,10,1,4,たばこ,1297,0.4,61.1,700,0.3,1573,0.6,1663,0.6,947,0.3,903,0.2,2072,0.5,1213,0.3
2,6,10,1,5,他の諸雑費,13293,3.9,5.8,6514,2.6,8589,3.2,12579,4.2,13880,4.3,11544,3.1,16014,3.9,24142,5
2,5,10,2,0,こづかい,9456,2.8,-11.2,5896,2.3,7302,2.7,9336,3.1,8998,2.8,9368,2.5,10480,2.5,14888,3.1
2,5,10,3,0,交際費,13725,4,-19.3,7714,3.1,11474,4.3,10839,3.6,13693,4.2,12716,3.5,17871,4.3,21978,4.5
2,6,10,3,0,食料,2997,0.9,-25.3,2082,0.8,2442,0.9,1869,0.6,2485,0.8,2413,0.7,3929,1,5825,1.2
2,6,10,3,0,家具・家事用品,241,0.1,35.4,165,0.1,241,0.1,171,0.1,87,0,387,0.1,187,0,462,0.1
2,6,10,3,0,被服及び履物,369,0.1,-41,334,0.1,163,0.1,216,0.1,393,0.1,423,0.1,520,0.1,541,0.1
2,6,10,3,0,教養娯楽,505,0.1,-51.2,373,0.1,233,0.1,211,0.1,321,0.1,505,0.1,840,0.2,1057,0.2
2,6,10,3,0,他の物品サービス,430,0.1,4.4,286,0.1,394,0.1,180,0.1,792,0.2,368,0.1,363,0.1,662,0.1
2,6,10,3,6,贈与金,3838,1.1,-28.1,3101,1.2,3756,1.4,3141,1,3416,1.1,3099,0.8,4390,1.1,6047,1.3
2,6,10,3,7,他の交際費,5346,1.6,-1.2,1375,0.5,4245,1.6,5051,1.7,6199,1.9,5522,1.5,7642,1.8,7384,1.5
2,5,10,4,0,仕送り金,3003,0.9,-25.7,592,0.2,2167,0.8,1240,0.4,2374,0.7,4923,1.3,4882,1.2,4942,1
2,3,0,0,0,土地家屋購入,21831,-,193.8,-,-,66488,-,-,-,-,-,-,-,-,-,89651,-
2,3,0,0,0,（再掲）教育関係費,32873,9.6,-11.9,22712,9,16816,6.3,23843,7.9,26805,8.3,43062,11.7,53884,13,43275,9
2,3,0,0,0,（再掲）教養娯楽関係費,37183,10.8,-22.8,23619,9.4,24299,9.1,29880,10,34336,10.6,38809,10.5,45566,11,64202,13.3
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,6841,2,-27.1,3693,1.5,5922,2.2,4381,1.5,5790,1.8,8022,2.2,9272,2.2,10990,2.3
2,3,0,0,0,（再掲）経常消費支出,248850,72.5,-,189149,75.3,207069,77.3,230385,76.7,240121,74.3,256560,69.7,284365,68.8,335304,69.4
2,3,0,0,0,（再掲）情報通信関係費,18267,5.3,0.7,13028,5.2,16866,6.3,18733,6.2,18894,5.8,18418,5,20410,4.9,21503,4.5
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,303119,88.3,-5.1,224960,89.6,230652,86.1,263093,87.6,286284,88.6,321365,87.3,370379,89.6,427398,88.5
2,2,0,0,0,その他の実支出,139918,-,4.5,19781,-,43706,-,72014,-,108794,-,127983,-,190107,-,419970,-
2,3,0,0,0,直接税,67230,-,6.1,11364,-,16765,-,27734,-,42091,-,54175,-,91913,-,227556,-
2,4,0,0,0,勤労所得税,33077,-,9,3339,-,3254,-,6617,-,12272,-,18913,-,37942,-,150454,-
2,4,0,0,0,個人住民税,27546,-,6.9,1072,-,8187,-,15854,-,24478,-,30817,-,47892,-,64628,-
2,4,0,0,0,他の税,6606,-,-8.8,6953,-,5323,-,5263,-,5342,-,4445,-,6079,-,12475,-
2,3,0,0,0,社会保険料,72633,-,2.9,8280,-,26913,-,44279,-,66625,-,73765,-,98141,-,192362,-
2,4,0,0,0,公的年金保険料,43916,-,4.1,3079,-,14567,-,26647,-,41323,-,45815,-,60624,-,116512,-
2,4,0,0,0,健康保険料,23495,-,1.2,3085,-,10054,-,14457,-,21242,-,23362,-,30805,-,62041,-
2,4,0,0,0,介護保険料,3779,-,-0.6,2059,-,1857,-,2316,-,2759,-,3099,-,4765,-,9750,-
2,4,0,0,0,他の社会保険料,1444,-,7.7,57,-,435,-,858,-,1300,-,1489,-,1948,-,4059,-
2,3,0,0,0,その他,56,-,7.7,138,-,29,-,1,-,78,-,43,-,52,-,52,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),772860,-,9.7,206897,-,484453,-,597656,-,721612,-,756142,-,968724,-,1690731,-
2,2,0,0,0,預貯金,574766,-,4.9,131648,-,380240,-,409521,-,517401,-,555921,-,687788,-,1356419,-
2,2,0,0,0,保険料,24686,-,-6.3,9435,-,17869,-,18846,-,22189,-,20785,-,37259,-,46505,-
2,3,0,0,0,個人・企業年金保険料,6443,-,32.1,459,-,2905,-,3170,-,5025,-,3278,-,10828,-,19610,-
2,3,0,0,0,他の保険料,18244,-,-15.1,8977,-,14964,-,15676,-,17164,-,17506,-,26431,-,26895,-
