項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,バス代,420,0.1,-10.8,115,0,58,0,552,0.2,494,0.2,889,0.2,207,0,623,0.1
1,1,バス通学定期代,185,0,-17.8,-,-,-,-,46,0,-,-,1253,0.3,-,-,-,-
1,1,バス通勤定期代,228,0.1,891.3,13,0,-,-,-,-,-,-,247,0.1,-,-,1325,0.2
1,1,タクシー代,625,0.2,-22.4,418,0.1,264,0.1,476,0.1,352,0.1,278,0.1,1244,0.3,1321,0.2
1,1,航空運賃,783,0.2,-31.6,-,-,836,0.3,-,-,177,0.1,-,-,2016,0.4,2411,0.4
1,1,郵便料,191,0,29.1,199,0.1,255,0.1,243,0.1,156,0,213,0,130,0,137,0
1,1,固定電話通信料,1073,0.3,-10,979,0.3,1181,0.5,993,0.3,815,0.3,1350,0.3,1037,0.2,1152,0.2
1,1,携帯電話通信料,11998,3,1.5,9723,2.9,10997,4.2,11729,3.4,12516,3.9,10130,2.3,12340,2.5,16502,2.8
1,1,ＮＨＫ放送受信料,1333,0.3,-21.4,1759,0.5,1189,0.5,1225,0.4,1252,0.4,1291,0.3,1233,0.3,1384,0.2
1,1,ケーブルテレビ放送受信料,938,0.2,0.6,516,0.2,1343,0.5,467,0.1,1094,0.3,1359,0.3,812,0.2,976,0.2
1,1,他の放送受信料,225,0.1,39.8,193,0.1,281,0.1,418,0.1,134,0,48,0,252,0.1,246,0
1,1,国公立小学校,368,0.1,-51.8,314,0.1,616,0.2,571,0.2,510,0.2,259,0.1,139,0,170,0
1,1,国公立中学校,562,0.1,11.7,-,-,1031,0.4,70,0,-,-,1409,0.3,103,0,1316,0.2
1,1,国公立高校,409,0.1,519.7,569,0.2,-,-,128,0,-,-,-,-,1838,0.4,304,0.1
1,1,国公立大学,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,1181,0.3,23.5,590,0.2,1665,0.6,1113,0.3,603,0.2,988,0.2,1291,0.3,2004,0.3
2,0,準公共料金等,55097,13.9,26.9,51089,15.3,39892,15.3,55173,16,50826,15.7,46417,10.7,73745,15.1,68125,11.5
2,1,牛乳,1379,0.3,-5.5,1481,0.4,929,0.4,1200,0.3,1240,0.4,1350,0.3,1610,0.3,1837,0.3
2,1,灯油,33,0,-2.9,42,0,20,0,16,0,-,-,158,0,-,-,-,-
2,1,プロパンガス,345,0.1,42.6,430,0.1,343,0.1,423,0.1,519,0.2,434,0.1,171,0,103,0
2,1,理髪料,305,0.1,-15.3,100,0,338,0.1,192,0.1,148,0,558,0.1,426,0.1,366,0.1
2,1,パーマネント代,236,0.1,...,-,-,-,-,276,0.1,420,0.1,-,-,664,0.1,288,0
2,1,洗濯代,1129,0.3,74,371,0.1,438,0.2,434,0.1,748,0.2,1009,0.2,2313,0.5,2557,0.4
2,1,新聞,1709,0.4,-21.3,1417,0.4,1098,0.4,1402,0.4,1431,0.4,1453,0.3,2408,0.5,2730,0.5
2,1,私立小学校,324,0.1,...,-,-,-,-,-,-,-,-,-,-,449,0.1,1798,0.3
2,1,私立中学校,4350,1.1,17.4,-,-,-,-,-,-,5627,1.7,2366,0.5,9940,2,12385,2.1
2,1,私立高校,4294,1.1,-4.9,5186,1.6,738,0.3,8674,2.5,1386,0.4,8980,2.1,1310,0.3,3787,0.6
2,1,私立大学,23639,5.9,44.6,37087,11.1,14000,5.4,20875,6.1,26875,8.3,7258,1.7,45038,9.2,14222,2.4
2,1,幼児教育費用,1945,0.5,-44.9,-,-,1419,0.5,7420,2.2,1851,0.6,1810,0.4,-,-,1138,0.2
2,1,民営家賃,15263,3.8,49.6,4976,1.5,20570,7.9,14108,4.1,10210,3.2,21042,4.8,9416,1.9,26420,4.5
2,1,地代,145,0,-28.9,-,-,-,-,154,0,370,0.1,-,-,-,-,493,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年10月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
