区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,0,家具・家事用品,14175,4.8,-19.1,5407,5.2,6486,4.3,6808,3.5,11595,4.8,11265,3.8,16695,4.6,40830,5.8
2,1,耐久財,5905,2,-30,864,0.8,1458,1,355,0.2,4822,2,2442,0.8,4678,1.3,26638,3.8
2,2,半耐久財,4122,1.4,19.3,1761,1.7,1884,1.2,2503,1.3,3089,1.3,3920,1.3,6430,1.8,9222,1.3
2,3,非耐久財,3444,1.2,-23.5,1786,1.7,2650,1.7,3405,1.7,3334,1.4,4402,1.5,4332,1.2,4182,0.6
2,4,サービス,705,0.2,-37.5,997,1,494,0.3,546,0.3,350,0.1,502,0.2,1255,0.3,789,0.1
2,0,被服及び履物,10895,3.7,-9.5,2574,2.5,4678,3.1,6633,3.4,9944,4.1,9235,3.1,12184,3.4,30896,4.4
2,2,半耐久財,10310,3.5,-10.3,2504,2.4,4489,3,6341,3.2,9381,3.9,8853,3,11483,3.2,29006,4.1
2,4,サービス,585,0.2,5.6,70,0.1,188,0.1,292,0.1,563,0.2,382,0.1,701,0.2,1890,0.3
2,0,保健医療,16438,5.6,-4.9,6278,6,6919,4.6,12767,6.5,12187,5,17628,6,19218,5.3,39948,5.6
2,1,耐久財,1057,0.4,-43.4,1,0,77,0.1,1215,0.6,352,0.1,513,0.2,1980,0.5,3241,0.5
2,2,半耐久財,567,0.2,144.4,200,0.2,269,0.2,400,0.2,423,0.2,310,0.1,152,0,2211,0.3
2,3,非耐久財,5943,2,-1.9,3144,3,3582,2.4,5640,2.9,5168,2.1,8510,2.9,7849,2.2,7682,1.1
2,4,サービス,8872,3,-2.8,2933,2.8,2992,2,5512,2.8,6244,2.6,8296,2.8,9237,2.5,26814,3.8
2,0,交通・通信,34821,11.8,-11.2,6319,6.1,15758,10.4,19545,9.9,26104,10.8,36087,12.3,51240,14.1,88305,12.4
2,1,耐久財,5335,1.8,28.9,2,0,783,0.5,54,0,11,0,1683,0.6,1819,0.5,32959,4.6
2,2,半耐久財,1080,0.4,-12.7,37,0,384,0.3,508,0.3,327,0.1,2151,0.7,986,0.3,3169,0.4
2,3,非耐久財,1827,0.6,-18.6,559,0.5,1397,0.9,1358,0.7,1917,0.8,1714,0.6,2694,0.7,3129,0.4
2,4,サービス,26579,9,-15.9,5722,5.5,13194,8.7,17625,8.9,23848,9.8,30540,10.4,45741,12.6,49048,6.9
2,0,教育,26332,8.9,-0.1,57,0.1,1784,1.2,3725,1.9,5376,2.2,9421,3.2,20908,5.8,142742,20.1
2,3,非耐久財,281,0.1,68.3,41,0,8,0,134,0.1,45,0,421,0.1,639,0.2,678,0.1
2,4,サービス,26050,8.8,-0.6,16,0,1777,1.2,3591,1.8,5332,2.2,9001,3.1,20270,5.6,142064,20
2,0,教養娯楽,32511,11,-14.4,10178,9.8,13868,9.1,19438,9.9,25063,10.3,33384,11.4,47291,13,78012,11
2,1,耐久財,2816,1,-35.1,24,0,476,0.3,430,0.2,668,0.3,836,0.3,5363,1.5,11860,1.7
2,2,半耐久財,3920,1.3,0.7,943,0.9,1757,1.2,1777,0.9,1896,0.8,4770,1.6,5626,1.6,10642,1.5
2,3,非耐久財,6360,2.2,-6.2,3914,3.8,4741,3.1,5565,2.8,4901,2,7498,2.6,7981,2.2,9899,1.4
2,4,サービス,19415,6.6,-15.5,5297,5.1,6895,4.5,11665,5.9,17598,7.3,20281,6.9,28321,7.8,45611,6.4
2,0,諸雑費,24683,8.4,-10.4,6325,6.1,12852,8.5,18126,9.2,25119,10.4,27417,9.3,31809,8.8,50880,7.2
2,1,耐久財,604,0.2,-38.9,99,0.1,252,0.2,516,0.3,441,0.2,185,0.1,1533,0.4,1184,0.2
2,2,半耐久財,2453,0.8,-14.3,221,0.2,537,0.4,946,0.5,1619,0.7,1765,0.6,3712,1,8332,1.2
2,3,非耐久財,6735,2.3,-12.7,2107,2,4436,2.9,4694,2.4,7433,3.1,8847,3,7450,2.1,12137,1.7
2,4,サービス,14891,5.1,-6.8,3898,3.7,7627,5,11971,6.1,15627,6.5,16620,5.7,19114,5.3,29228,4.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年 9月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
