産業分類階層,産業コード,産業中分類,従業者規模階層,従業者規模コード,従業者規模,事業所数,従業者数（送出者を除く）／総数（人）,従業者数（送出者を除く）／うち男（人）,個人業主及び無給家族従業者／総数（人）,個人業主及び無給家族従業者／うち男（人）,常用労働者／常用雇用者／正社員・正職員等／総数（人）,常用労働者／常用雇用者／正社員・正職員等／うち男（人）,常用労働者／常用雇用者／ﾊﾟｰﾄ・ｱﾙﾊﾞｲﾄ等／総数（人）,常用労働者／常用雇用者／ﾊﾟｰﾄ・ｱﾙﾊﾞｲﾄ等／うち男（人）,常用労働者／出向・派遣受入者／総数（人）,常用労働者／出向・派遣受入者／うち男（人）,臨時雇用者／総数（人）,臨時雇用者／うち男（人）,現金給与総額（万円）,原材料使用額等（万円）,製造品出荷額等／総額（万円）,製造品出荷額等／製造品出荷額（万円）,製造品出荷額等／加工賃収入額（万円）,製造品出荷額等／修理料収入額（万円）,製造品出荷額等／くず・廃物出荷額（万円）,製造品出荷額等／その他の収入額（万円）,付加価値額（29人以下は粗付加価値額）（万円）,粗付加価値額（万円）,有形固定資産額（30人以上）／年初現在高（万円）,有形固定資産額（30人以上）／取得額（万円）,有形固定資産額（30人以上）／除却額（万円）,有形固定資産額（30人以上）／減価償却額（万円）
1,12,木材・木製品製造業（家具を除く）,0,00,総数,59,588,452,1,1,485,388,100,62,2,1,-,-,217553,410782,848691,774000,46633,x,x,x,403739,405461,x,-,-,x
1,12,木材・木製品製造業（家具を除く）,1,01,4～9人,37,234,173,1,1,194,148,38,23,1,1,-,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
1,12,木材・木製品製造業（家具を除く）,1,02,10～19人,20,278,224,-,-,236,195,42,29,-,-,-,-,101411,191807,414976,376413,29536,-,-,9027,206637,206637,…,…,…,…
1,12,木材・木製品製造業（家具を除く）,1,03,20～29人,1,25,13,-,-,5,3,20,10,-,-,-,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
1,12,木材・木製品製造業（家具を除く）,1,05,50～99人,1,51,42,-,-,50,42,-,-,1,-,-,-,x,x,x,x,-,x,x,-,x,x,x,-,-,x
1,13,家具・装備品製造業,0,00,総数,235,3439,2550,21,15,2869,2307,422,168,214,123,40,28,1604109,7009332,10951367,9938043,307063,155064,27,551170,4320056,4066799,2207494,245771,73422,184078
1,13,家具・装備品製造業,1,01,4～9人,166,975,698,21,15,830,643,123,39,1,1,25,18,320817,573444,1178229,1011833,117928,2099,27,46342,560262,560262,…,…,…,…
1,13,家具・装備品製造業,1,02,10～19人,44,539,397,-,-,447,353,88,40,4,4,10,10,211266,424239,806479,777933,6128,6701,-,15717,353927,353927,…,…,…,…
1,13,家具・装備品製造業,1,03,20～29人,10,238,167,-,-,204,158,34,9,-,-,5,-,116811,204968,589854,469482,37190,4113,-,79069,356374,356374,…,…,…,…
1,13,家具・装備品製造業,1,04,30～49人,8,302,224,-,-,241,185,53,32,8,7,-,-,134700,460167,843646,750309,-,-,-,93337,342512,355858,282685,9872,1590,10751
1,13,家具・装備品製造業,1,05,50～99人,5,337,271,-,-,295,241,37,25,5,5,-,-,x,x,x,x,x,x,-,x,x,x,x,x,x,x
1,13,家具・装備品製造業,1,06,100～199人,1,137,90,-,-,149,107,30,8,7,1,-,-,x,x,x,x,-,x,-,x,x,x,x,x,x,x
1,13,家具・装備品製造業,1,09,500～999人,1,911,703,-,-,703,620,57,15,189,105,-,-,x,x,x,x,-,x,-,-,x,x,x,x,x,x
1,14,パルプ・紙・紙加工品製造業,0,00,総数,428,6231,4096,28,18,4679,3620,1464,431,91,56,81,20,2384880,8436802,13520532,10113218,1050048,15228,6838,2335200,4501937,4746654,x,x,24861,x
1,14,パルプ・紙・紙加工品製造業,1,01,4～9人,225,1358,806,27,17,943,678,382,107,6,4,61,14,402941,656250,1421837,1031105,361640,-,198,28894,709130,709130,…,…,…,…
1,14,パルプ・紙・紙加工品製造業,1,02,10～19人,125,1660,1045,1,1,1221,911,436,133,6,4,9,6,546154,1288743,2457312,1974749,329520,-,184,152859,1082474,1082474,…,…,…,…
1,14,パルプ・紙・紙加工品製造業,1,03,20～29人,44,1059,688,-,-,794,627,264,61,8,7,9,-,395261,957861,1770501,1399869,214286,-,535,155811,752470,752470,…,…,…,…
1,14,パルプ・紙・紙加工品製造業,1,04,30～49人,18,692,474,-,-,525,431,166,43,4,3,2,-,304272,1160726,1821994,1547616,47869,-,212,226297,591402,628264,475183,33220,528,28675
1,14,パルプ・紙・紙加工品製造業,1,05,50～99人,11,773,582,-,-,657,553,119,39,14,5,-,-,383967,1876812,3008946,2639532,79307,15228,5709,269170,918487,1061858,1374995,216056,12100,141262
1,14,パルプ・紙・紙加工品製造業,1,06,100～199人,5,689,501,-,-,539,420,97,48,53,33,-,-,352285,2496410,3039942,1520347,17426,-,-,1502169,447974,512458,x,x,12233,x
1,15,印刷・同関連業,0,00,総数,1890,42450,30725,34,27,35415,27794,5865,2401,1592,885,317,184,19936483,35067760,77385977,61227019,14791140,546,37051,1330221,37130970,39329121,27514825,2289986,896754,1907105
1,15,印刷・同関連業,1,01,4～9人,968,5780,3841,34,27,4738,3458,981,334,30,24,118,67,2011925,2893944,6615050,4443036,2042000,546,912,128556,3446005,3446005,…,…,…,…
1,15,印刷・同関連業,1,02,10～19人,465,6334,4637,-,-,5494,4319,811,303,38,23,76,47,2530916,4542783,9767575,7286221,2320306,-,1369,159679,4838953,4838953,…,…,…,…
1,15,印刷・同関連業,1,03,20～29人,181,4433,3161,-,-,3733,2912,680,232,41,26,7,5,1889994,3339023,7329271,5312101,1920412,-,3444,93314,3696057,3696057,…,…,…,…
1,15,印刷・同関連業,1,04,30～49人,118,4569,3291,-,-,3905,3065,614,201,73,41,36,23,2069846,3870839,8767295,6906967,1590507,-,3348,266473,4267135,4560652,3927917,425242,53825,261280
1,15,印刷・同関連業,1,05,50～99人,105,7163,5299,-,-,6045,4759,911,405,231,155,43,18,3445976,8863360,17600098,14509548,2892189,-,4223,194138,7370043,8134650,7557610,762109,284724,612937
1,15,印刷・同関連業,1,06,100～199人,38,5297,3910,-,-,4104,3297,890,410,337,236,-,-,2656432,5204762,11491877,8826728,2214989,-,19011,431149,5339474,5856357,4015714,584381,519853,373973
1,15,印刷・同関連業,1,07,200～299人,5,1133,898,-,-,922,737,117,79,98,86,-,-,523111,696577,1505122,1445683,2866,-,-,56573,656427,749866,706723,18212,7643,67885
1,15,印刷・同関連業,1,08,300～499人,4,1500,1077,-,-,1191,938,318,148,10,10,-,-,914173,880496,3188802,2314752,873711,-,-,339,1934598,2143235,5242352,101081,9037,234992
1,15,印刷・同関連業,1,09,500～999人,3,2154,1375,-,-,1177,1009,369,152,648,239,37,24,1435860,1694402,4201181,3262277,934160,-,4744,-,2287076,2321936,1488468,11862,10739,28087
1,15,印刷・同関連業,1,10,1000人以上,3,4087,3236,-,-,4106,3300,174,137,86,45,-,-,2458250,3081574,6919706,6919706,-,-,-,-,3295202,3581410,4576041,387099,10933,327951
1,16,化学工業,0,00,総数,200,10696,6522,2,2,8122,5656,1572,429,1177,594,56,18,5909617,18435919,37571432,33778176,510933,21363,2,3260958,16834769,17961396,13852497,1152013,180714,1049927
1,16,化学工業,1,01,4～9人,55,368,237,2,2,285,205,87,38,5,3,19,5,150954,355939,676992,593468,14757,-,-,68767,297523,297523,…,…,…,…
1,16,化学工業,1,02,10～19人,51,715,423,-,-,542,366,152,47,21,10,17,9,286122,971355,1694644,1548853,22143,-,-,123648,670027,670027,…,…,…,…
1,16,化学工業,1,03,20～29人,35,856,567,-,-,672,506,156,37,32,28,-,-,369268,2328887,3604550,3236227,68414,21363,-,278546,1183952,1183952,…,…,…,…
1,16,化学工業,1,04,30～49人,18,732,462,-,-,486,381,196,41,54,42,3,2,370146,1276888,2036822,1904270,97267,-,2,35283,596634,733077,1147036,135256,14065,92007
1,16,化学工業,1,05,50～99人,23,1525,884,-,-,1141,847,381,73,121,76,-,-,785016,2166937,4320305,3866241,196989,-,-,257075,1945435,2031708,1299385,165495,23488,118446
1,16,化学工業,1,06,100～199人,10,1280,707,-,-,915,643,266,42,100,22,2,2,622013,3493569,6333396,4495526,111363,-,-,1726507,2339230,2694004,5375504,287504,68854,352257
1,16,化学工業,1,07,200～299人,2,511,236,-,-,392,204,118,36,5,-,15,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,16,化学工業,1,08,300～499人,4,1522,1047,-,-,1086,799,167,89,288,177,-,-,1000416,2620603,6685835,6655269,-,-,-,30566,3490151,3801850,4266323,245877,63794,217044
1,16,化学工業,1,09,500～999人,1,593,365,-,-,237,138,43,21,329,214,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,16,化学工業,1,10,1000人以上,1,2594,1594,-,-,2366,1567,6,5,222,22,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,17,石油製品・石炭製品製造業,0,00,総数,17,337,286,-,-,282,240,20,14,35,32,1,1,215730,1961481,2974870,2570575,25748,-,4102,374445,936156,940599,x,x,x,x
1,17,石油製品・石炭製品製造業,1,01,4～9人,1,8,5,-,-,7,5,1,-,-,-,-,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
1,17,石油製品・石炭製品製造業,1,02,10～19人,12,180,155,-,-,138,117,10,8,32,30,-,-,98369,903862,1430141,1183140,15558,-,4102,227341,488041,488041,…,…,…,…
1,17,石油製品・石炭製品製造業,1,03,20～29人,2,51,40,-,-,46,36,4,4,1,-,1,1,x,x,x,x,x,-,-,x,x,x,…,…,…,…
1,17,石油製品・石炭製品製造業,1,04,30～49人,1,41,35,-,-,37,33,4,2,-,-,-,-,x,x,x,x,x,-,-,x,x,x,x,x,x,x
1,17,石油製品・石炭製品製造業,1,05,50～99人,1,57,51,-,-,54,49,1,-,2,2,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,18,プラスチック製品製造業（別掲を除く）,0,00,総数,619,8019,4835,25,20,5547,4152,2320,590,142,87,70,27,2999700,5560173,11760312,9478296,1456664,841,1603,822908,5665664,5758590,1346136,125458,49278,105487
1,18,プラスチック製品製造業（別掲を除く）,1,01,4～9人,331,2037,1190,24,20,1449,1016,563,154,1,-,32,9,649853,1082599,2211182,1621002,534134,378,97,55571,1045176,1045176,…,…,…,…
1,18,プラスチック製品製造業（別掲を除く）,1,02,10～19人,190,2580,1509,1,-,1802,1325,745,160,32,24,31,17,945341,1636613,3529533,2797555,639703,-,39,92236,1753514,1753514,…,…,…,…
1,18,プラスチック製品製造業（別掲を除く）,1,03,20～29人,59,1420,874,-,-,1002,770,405,99,16,8,-,-,568727,1034030,2285620,1922896,267827,463,-,94434,1159777,1159777,…,…,…,…
1,18,プラスチック製品製造業（別掲を除く）,1,04,30～49人,24,922,558,-,-,573,460,308,85,44,16,4,-,388776,990259,1979894,1661059,15000,-,-,303835,867691,924387,706021,59238,9113,57230
1,18,プラスチック製品製造業（別掲を除く）,1,05,50～99人,13,827,530,-,-,516,419,282,91,38,28,3,1,x,x,x,x,-,-,x,x,x,x,x,x,x,x
1,18,プラスチック製品製造業（別掲を除く）,1,06,100～199人,2,233,174,-,-,205,162,17,1,11,11,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,19,ゴム製品製造業,0,00,総数,205,2694,1811,17,13,1972,1556,660,208,45,34,10,8,1111709,1904670,3863525,3585315,175976,73,277,101884,1768495,1845627,1543392,184468,13183,142721
1,19,ゴム製品製造業,1,01,4～9人,116,681,413,16,12,464,332,199,67,2,2,7,6,214842,347161,686248,567912,95632,73,265,22366,314221,314221,…,…,…,…
1,19,ゴム製品製造業,1,02,10～19人,61,854,514,1,1,591,428,235,67,27,18,3,2,266606,428302,946268,855065,70948,-,12,20243,480178,480178,…,…,…,…
1,19,ゴム製品製造業,1,03,20～29人,17,417,305,-,-,315,268,102,37,-,-,-,-,158996,277415,595082,580704,x,-,-,x,294135,294135,…,…,…,…
1,19,ゴム製品製造業,1,04,30～49人,5,198,120,-,-,142,109,56,11,-,-,-,-,x,x,x,x,x,-,-,x,x,x,x,x,x,x
1,19,ゴム製品製造業,1,05,50～99人,5,347,266,-,-,288,250,53,11,6,5,-,-,144676,346793,665320,611027,-,-,-,54293,256245,296601,700291,60652,4769,37766
1,19,ゴム製品製造業,1,06,100～199人,1,197,193,-,-,172,169,15,15,10,9,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,20,なめし革・同製品・毛皮製造業,0,00,総数,259,3362,2051,36,26,2390,1701,945,332,1,1,29,15,1168436,4391945,7241835,6359480,264545,2677,1886,613247,2610341,2655777,495761,121396,6371,42319
1,20,なめし革・同製品・毛皮製造業,1,01,4～9人,145,850,523,32,23,618,428,200,72,-,-,14,10,263164,755835,1290832,1168925,106242,98,1886,13681,496775,496775,…,…,…,…
1,20,なめし革・同製品・毛皮製造業,1,02,10～19人,77,1021,607,4,3,671,480,346,124,-,-,14,5,343090,1361002,2075855,1905768,125433,2369,-,42285,663303,663303,…,…,…,…
1,20,なめし革・同製品・毛皮製造業,1,03,20～29人,16,380,238,-,-,257,194,133,53,-,-,-,-,135468,669555,979664,933497,1061,-,-,45106,288710,288710,…,…,…,…
1,20,なめし革・同製品・毛皮製造業,1,04,30～49人,13,511,320,-,-,375,265,135,54,1,1,1,-,196706,881858,1368616,824422,31809,210,-,512175,423081,457767,219051,98533,1697,23069
1,20,なめし革・同製品・毛皮製造業,1,05,50～99人,6,386,233,-,-,292,217,94,16,-,-,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,20,なめし革・同製品・毛皮製造業,1,06,100～199人,2,214,130,-,-,177,117,37,13,-,-,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,21,窯業・土石製品製造業,0,00,総数,198,3883,3091,9,8,3268,2715,463,248,168,141,54,50,2016994,9738606,17021270,15714972,378623,3133,71,924471,6692110,6871999,3524732,343001,28637,188037
1,21,窯業・土石製品製造業,1,01,4～9人,63,387,279,9,8,333,248,48,22,1,1,3,3,141882,487518,854703,797976,42917,246,22,13542,339987,339987,…,…,…,…
1,21,窯業・土石製品製造業,1,02,10～19人,77,1062,851,-,-,860,725,157,84,55,52,21,18,512256,3748140,5936061,5675545,157562,23,-,102931,2026696,2026696,…,…,…,…
1,21,窯業・土石製品製造業,1,03,20～29人,35,811,662,-,-,700,602,93,46,23,19,9,8,426725,2396540,3639120,3420727,56746,2864,-,158783,1153370,1153370,…,…,…,…
1,21,窯業・土石製品製造業,1,04,30～49人,12,463,366,-,-,386,313,64,42,19,17,21,21,270361,585146,1364911,1246597,43489,-,49,74776,693666,728306,561331,85418,4489,34787
1,21,窯業・土石製品製造業,1,05,50～99人,7,448,371,-,-,388,344,45,18,15,9,-,-,236752,1133257,1866787,1682217,77909,-,-,106661,622246,683491,1594643,59327,6594,74889
1,21,窯業・土石製品製造業,1,06,100～199人,3,467,360,-,-,374,296,39,22,54,42,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,21,窯業・土石製品製造業,1,07,200～299人,1,245,202,-,-,227,187,17,14,1,1,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,22,鉄鋼業,0,00,総数,109,2578,2267,2,2,2333,2077,188,146,56,43,19,17,1310984,10339164,14319323,12982710,806061,-,10371,520181,3273678,3799842,4285198,377677,92009,438365
1,22,鉄鋼業,1,01,4～9人,56,338,251,2,2,295,225,37,21,4,3,10,9,143955,379717,653773,531360,109445,-,2760,10208,253754,253754,…,…,…,…
1,22,鉄鋼業,1,02,10～19人,25,335,275,-,-,301,252,33,23,2,1,9,8,176272,1171485,1877667,1384385,80937,-,7611,404734,656819,656819,…,…,…,…
1,22,鉄鋼業,1,03,20～29人,12,278,235,-,-,274,233,-,-,4,2,-,-,143538,1675476,2048382,1932687,96209,-,-,19486,345519,345519,…,…,…,…
1,22,鉄鋼業,1,04,30～49人,6,220,196,-,-,194,177,25,19,1,-,-,-,110853,339706,620320,526178,81576,-,-,12566,237492,259953,255628,527,6625,13753
1,22,鉄鋼業,1,05,50～99人,4,307,288,-,-,275,259,32,29,-,-,-,-,x,x,x,x,x,-,-,x,x,x,x,x,x,x
1,22,鉄鋼業,1,06,100～199人,4,537,503,-,-,493,463,28,25,16,15,-,-,310116,2030948,3162686,2945410,202241,-,-,15035,790438,1082134,1977611,277830,85017,289068
1,22,鉄鋼業,1,07,200～299人,1,234,206,-,-,199,180,15,11,20,15,-,-,x,x,x,x,x,-,-,x,x,x,x,x,x,x
1,22,鉄鋼業,1,08,300～499人,1,329,313,-,-,302,288,18,18,9,7,-,-,x,x,x,x,x,-,-,-,x,x,x,x,x,x
1,23,非鉄金属製造業,0,00,総数,128,2630,1920,7,7,2100,1723,466,138,59,54,13,9,1111818,5730421,8299030,7345373,488598,-,740,464319,2329726,2405028,1200418,143585,14753,86741
1,23,非鉄金属製造業,1,01,4～9人,61,364,239,7,7,270,199,86,32,1,1,1,-,127351,261163,498870,384858,111802,-,-,2210,221485,221485,…,…,…,…
1,23,非鉄金属製造業,1,02,10～19人,33,453,314,-,-,342,269,110,44,1,1,12,9,173977,1461061,1852622,1592627,183372,-,740,75883,362617,362617,…,…,…,…
1,23,非鉄金属製造業,1,03,20～29人,17,397,313,-,-,344,294,49,15,4,4,-,-,168290,917061,1261876,920221,131317,-,-,210338,320322,320322,…,…,…,…
1,23,非鉄金属製造業,1,04,30～49人,7,273,231,-,-,214,186,17,4,42,41,-,-,154735,946343,1640077,1531671,24384,-,-,84022,699719,659515,368537,73362,2810,35379
1,23,非鉄金属製造業,1,05,50～99人,6,346,237,-,-,238,204,101,27,8,7,-,-,141166,380334,719991,678007,37723,-,-,4261,288376,315629,109492,20805,7551,21200
1,23,非鉄金属製造業,1,06,100～199人,3,388,260,-,-,301,248,85,13,3,-,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,23,非鉄金属製造業,1,08,300～499人,1,409,326,-,-,391,323,18,3,-,-,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,24,金属製品製造業,0,00,総数,1491,18206,13338,59,50,14572,11649,3367,1511,252,169,110,74,7283380,12194790,26943961,17946017,8187148,52853,4945,752998,13429585,13701954,4145448,411054,36065,311035
1,24,金属製品製造業,1,01,4～9人,907,5390,3791,59,50,4369,3300,954,434,10,9,56,34,1918616,2651827,6293913,4205861,1914626,9918,2498,161010,3375032,3375032,…,…,…,…
1,24,金属製品製造業,1,02,10～19人,390,5235,3804,-,-,4119,3309,1092,475,34,28,30,19,2064322,3230476,7207926,4920094,2192494,11271,852,83215,3685622,3685622,…,…,…,…
1,24,金属製品製造業,1,03,20～29人,109,2588,1950,-,-,2041,1715,534,229,16,9,11,9,1034933,1814470,3953006,2525277,1221891,23064,544,182230,1981129,1981129,…,…,…,…
1,24,金属製品製造業,1,04,30～49人,49,1912,1445,-,-,1591,1304,302,133,24,13,10,9,827012,1650950,3440954,1967745,1201288,8600,-,263321,1582296,1674051,1559436,203741,27997,108308
1,24,金属製品製造業,1,05,50～99人,28,1813,1410,-,-,1445,1204,282,146,88,62,3,3,783164,1425652,3289048,2091668,1139650,-,552,57178,1614188,1736222,1557003,128507,5365,115402
1,24,金属製品製造業,1,06,100～199人,7,948,695,-,-,769,622,161,73,32,13,-,-,x,x,x,x,x,-,x,x,x,x,x,x,x,x
1,24,金属製品製造業,1,08,300～499人,1,320,243,-,-,238,195,42,21,48,35,-,-,x,x,x,x,-,-,x,-,x,x,x,x,x,x
1,25,はん用機械器具製造業,0,00,総数,362,7597,6034,7,7,6373,5379,970,515,277,160,8,7,3626237,8938567,16852084,14477133,863894,1103305,1865,405887,7222485,7398432,3666379,523338,45139,279394
1,25,はん用機械器具製造業,1,01,4～9人,183,1142,835,7,7,946,736,188,91,2,2,5,4,430377,630562,1443992,1033184,277727,82690,17,50374,753374,753374,…,…,…,…
