分類/品目/銘柄/単位,2004年12月,2005年10月,2005年11月,2005年12月,銘柄改正等
（魚介類）/ほたて貝/養殖もの、むき身（ゆでもの）/100g(円),183,215,214,217,
（魚介類）/塩さけ/ぎんざけ、切り身/100g(円),188,179,190,185,
（魚介類）/たらこ/並/100g(円),672,657,650,651,
（魚介類）/しらす干し/並/100g(円),446,458,465,460,
（魚介類）/干しあじ/まあじ、開き、並/100g(円),167,168,173,172,
（魚介類）/丸干しいわし/まいわし（長さ約12cm）、並/100g(円),123,143,143,138,
（魚介類）/煮干し/かたくちいわし、小羽（約6cm）、上/100g(円),293,292,287,287,
（魚介類）/ししゃも/子持ちししゃも、パック入り（8～12匹入り）、並/100g(円),197,188,199,199,
（魚介類）/さつま揚げ/並/100g(円),97,91,94,92,
（魚介類）/ちくわ/焼ちくわ（冷凍ものを除く）、並/100g(円),102,107,105,107,
（魚介類）/かまぼこ/蒸かまぼこ、板付き、140g～160g、普通品/100g(円),158,163,161,160,
（魚介類）/かつお節/かつおぶし削りぶし、パック入り（3g×5袋入り）、普通品/1パック(円),136,128,130,129,
（魚介類）/塩辛/いかの塩辛、並/100g(円),259,257,261,261,
（魚介類）/魚みそ漬/さわら/100g(円),240,235,246,235,
（魚介類）/あさりつくだ煮/並/100g(円),337,386,379,373,
（魚介類）/まぐろ缶詰/油漬、きはだまぐろ、フレーク、内容量80g入り/1缶(円),159,158,159,154,
（肉類）/牛肉/ロース/100g(円),832,838,848,873,
（肉類）/牛肉/肩肉/100g(円),462,465,471,477,
（肉類）/牛肉/輸入品、チルド（冷蔵）、ロース（肩ロースは除く）/100g(円),358,337,322,317,
（肉類）/豚肉/ロース/100g(円),242,241,240,237,
（肉類）/豚肉/肩肉/100g(円),155,154,157,155,
（肉類）/鶏肉/ブロイラー、もも肉/100g(円),121,123,122,122,
（肉類）/羊肉/輸入品、ラム/100g(円),152,        -,        -,        -,平成17年1月調査から廃止
（肉類）/レバー/豚レバー/100g(円),105,108,108,107,
（肉類）/ハム/ロースハム、JAS規格品・標準/100g(円),284,292,292,292,
（肉類）/ソーセージ/ウインナーソーセージ、袋入り、JAS規格品・上級/100g(円),192,192,191,193,
（肉類）/ベーコン/ベーコン、JAS規格品・標準/100g(円),262,271,270,270,
（乳卵類）/牛乳/瓶入り（200ml）配達、瓶代を除く、月極め/1本(円),99,102,102,102,
（乳卵類）/牛乳/紙容器入り（1000ml入り）、店頭売り/1本(円),209,206,204,206,
（乳卵類）/粉ミルク/調整粉乳、缶入り（930g入り）/1缶(円),2572,2547,2558,2566,平成17年7月から基本銘柄改正
（乳卵類）/バター/カルトン入り（200g入り）/1箱(円),309,322,322,315,
（乳卵類）/チーズ/プロセスチーズ、スライスタイプ（10枚180g入り）/1袋(円),288,271,277,281,平成17年5月から基本銘柄改正
（乳卵類）/チーズ/輸入品、フランス産、ナチュラルチーズ、紙容器（125g入り）/1個(円),473,481,479,484,平成17年7月から基本銘柄・単位改正
（乳卵類）/ヨーグルト/プレーンヨーグルト、500g入り/1個(円),223,219,210,216,
（乳卵類）/鶏卵/白色卵、Lサイズ、パック詰(10個入り）/1パック(円),264,223,217,221,
（野菜・海草）/キャベツ/1kg(円),237,130,134,161,
（野菜・海草）/ほうれんそう/1kg(円),664,848,701,615,
（野菜・海草）/はくさい/山東菜を除く/1kg(円),148,161,141,124,
（野菜・海草）/ねぎ/1kg(円),540,485,421,423,
（野菜・海草）/レタス/玉レタス/1kg(円),704,393,420,409,
（野菜・海草）/もやし/だいずもやしを除く/100g(円),17,17,17,17,
（野菜・海草）/ブロッコリー/1kg(円),553,678,560,576,
（野菜・海草）/アスパラガス/グリーンアスパラガス/100g(円),153,141,134,153,
（野菜・海草）/かんしょ/1kg(円),481,468,415,430,
（野菜・海草）/ばれいしょ/1kg(円),274,290,281,280,
（野菜・海草）/さといも/こいも、土付き/1kg(円),469,431,402,395,
（野菜・海草）/だいこん/1kg(円),146,146,132,108,
（野菜・海草）/にんじん/1kg(円),364,338,298,260,
（野菜・海草）/ごぼう/1kg(円),684,647,656,658,
（野菜・海草）/たまねぎ/1kg(円),216,213,214,218,
（野菜・海草）/れんこん/1kg(円),680,787,711,719,
（野菜・海草）/ながいも/1kg(円),688,568,562,571,
（野菜・海草）/えだまめ/100g(円),        -,        -,        -,        -,
（野菜・海草）/さやいんげん/100g(円),215,183,178,182,
（野菜・海草）/かぼちゃ/1kg(円),368,275,272,331,
（野菜・海草）/きゅうり/1kg(円),558,448,583,539,
（野菜・海草）/なす/1kg(円),730,492,559,682,
（野菜・海草）/トマト/1kg(円),801,619,709,724,
（野菜・海草）/ピーマン/100g(円),79,61,67,64,
（野菜・海草）/生しいたけ/100g(円),165,179,165,176,
（野菜・海草）/えのきだけ/100g(円),72,57,56,65,
（野菜・海草）/しめじ/ぶなしめじ/100g(円),93,91,93,94,
（野菜・海草）/あずき/大粒/100g(円),169,164,164,158,
（野菜・海草）/干ししいたけ/薄葉、並/100g(円),1285,1261,1289,1295,
（野菜・海草）/のり/焼きのり、中、1帖（10枚入り）/1帖(円),437,446,448,443,
（野菜・海草）/わかめ/養殖もの、塩蔵わかめ（湯通しもの）、並/100g(円),149,166,167,168,
（野菜・海草）/こんぶ/とろろこんぶ、並/100g(円),582,585,587,571,
（野菜・海草）/ひじき/乾燥もの、芽ひじき、国内産、並/100g(円),        -,540,552,584,平成17年1月から追加品目
（野菜・海草）/豆腐/絹ごしを除く/100g(円),33,34,33,35,
（野菜・海草）/油揚げ/薄揚げ/100g(円),144,151,151,150,
（野菜・海草）/納豆/丸大豆納豆、発泡スチロール容器入り（50g×3個）/1パック(円),136,136,131,128,
（野菜・海草）/こんにゃく/板こんにゃく/100g(円),49,51,49,51,
（野菜・海草）/梅干し/調味梅干し、中粒、並/100g(円),198,194,196,197,
（野菜・海草）/たくあん漬/本漬、中/100g(円),99,100,99,99,
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/100g(円),99,95,98,99,
（野菜・海草）/こんぶつくだ煮/並/100g(円),214,221,222,223,
（野菜・海草）/はくさい漬/塩漬/100g(円),88,81,80,76,
（野菜・海草）/キムチ/はくさいキムチ（瓶詰を除く）/100g(円),144,143,140,142,
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量190g/1缶(円),125,126,128,125,
（果物）/りんご/つがる又はジョナゴールド、1個250～385g/1kg(円),584,454,421,468,平成17年1月から基本銘柄改正
（果物）/りんご/ふじ、1個250～385g/1kg(円),511,        -,438,425,平成17年1月から基本銘柄改正
（果物）/みかん/1個100～120g/1kg(円),460,542,427,383,
（果物）/レモン/1個110～160g/1kg(円),479,500,516,502,
（果物）/グレープフルーツ/1個350～520g/1kg(円),424,288,285,387,平成17年7月から基本銘柄改正
（果物）/オレンジ/輸入品、バレンシア又はネーブルオレンジ、1個170～310g/1kg(円),387,386,389,404,平成17年7月から基本銘柄改正
（果物）/いよかん/1個200～300g/1kg(円),        -,        -,        -,        -,
（果物）/なし/幸水又は豊水、1個300～350g/1kg(円),        -,392,        -,        -,
（果物）/ぶどう/デラウェア/1kg(円),        -,        -,        -,        -,
（果物）/ぶどう/巨峰/1kg(円),        -,878,        -,        -,
（果物）/かき/1個190～260g/1kg(円),696,470,440,444,
（果物）/もも/1個200～250g/1kg(円),        -,        -,        -,        -,
（果物）/すいか/1kg(円),        -,        -,        -,        -,
（果物）/メロン/アンデスメロン、1個800～1200g/1kg(円),        -,        -,        -,        -,
（果物）/いちご/100g(円),180,        -,        -,158,
（果物）/さくらんぼ/国内産/100g(円),        -,        -,        -,        -,
（果物）/バナナ/1kg(円),230,227,222,216,
（果物）/キウイフルーツ/1個85～144g/1kg(円),725,740,750,716,
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量425g入り、普通品/1缶(円),120,125,122,120,
（果物）/もも缶詰/黄桃、内容総量410～425g入り、普通品/1缶(円),162,156,161,144,
（油脂・調味料）/食用油/サラダ油（食用調合油）、ポリ容器入り（1500g入り）/1本(円),481,461,479,460,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（450g入り）/1箱(円),257,258,259,261,
（油脂・調味料）/食塩/家庭用、袋入り（1kg入り）、「食塩」/1袋(円),112,112,112,112,
（油脂・調味料）/しょう油/濃口、特級、JAS規格品、ポリ容器入り（1L入り）/1本(円),285,270,261,273,
（油脂・調味料）/みそ/米みそ、袋入り（1kg入り）、並/1袋(円),315,309,310,293,
（油脂・調味料）/砂糖/上白、袋入り（1kg入り）/1袋(円),193,187,187,189,
（油脂・調味料）/酢/瓶詰（500ml入り）、「ミツカン酢（黒マーク）」/1本(円),145,134,141,139,
（油脂・調味料）/ソース/ウスターソース類、特級、ポリ容器入り（500ml入り）/1本(円),281,283,274,283,
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）/1本(円),273,260,265,277,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本(円),283,289,295,283,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（170g入り）/1瓶(円),207,217,212,211,
（油脂・調味料）/即席カレー/固形、箱入り（250g）「バーモントカレー」/1箱(円),243,241,237,230,
（油脂・調味料）/即席スープ/粉末、ポタージュ、コーンクリーム、箱入り(4袋、76g入り）/1箱(円),203,190,190,190,平成17年1月から基本銘柄改正
（油脂・調味料）/風味調味料/かつお風味、「味の素ほんだし（50g×3袋入り）」/1箱(円),367,323,336,322,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（210g入り）/1本(円),296,305,295,301,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋(円),210,209,208,205,
（油脂・調味料）/中華合わせ調味料/麻婆豆腐の素、箱入り(162g入り)「丸美屋麻婆豆腐の素」/1箱(円),        -,213,216,212,平成17年1月から追加品目
（菓子類）/ようかん/練りようかん、普通品/100g(円),277,276,276,275,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g(円),143,143,141,142,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g(円),127,128,128,129,
（菓子類）/カステラ/「長崎カステラ」/100g(円),210,205,204,204,
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g(円),390,387,383,382,
（菓子類）/シュークリーム/カスタードクリーム入り/100g(円),165,177,177,177,
（菓子類）/プリン/グリコプッチンプリン（78g×3個）/1パック(円),186,186,188,188,
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g(円),133,133,140,138,
（菓子類）/キャラメル/「森永ミルクキャラメル（12粒入り）」/1箱(円),99,        -,        -,        -,平成17年1月調査から廃止
（菓子類）/あめ/のどあめ、袋入り（120g入り）/1袋(円),191,186,187,188,
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/100g(円),139,143,149,149,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g(円),144,155,152,147,
（菓子類）/チョコレート/「明治0ミルクチョコレート」70g/1枚(円),97,97,96,95,
（菓子類）/チョコレート/輸入品、「m＆m’s」袋入り（50g入り）/1袋(円),100,        -,        -,        -,平成17年1月調査から廃止
（菓子類）/落花生/バターピーナッツ/100g(円),116,113,111,113,
（菓子類）/チューインガム/粒ガム「キシリトールガム」（14粒入り）/1個(円),120,121,119,117,
（菓子類）/アイスクリーム/バニラアイスクリーム､カップ入り(120ML入り)、｢ハーゲンダッツバニラ｣/1個(円),254,259,259,258,
（菓子類）/ポテトチップス/袋入り（70～130g入り）、成型ポテトチップスを除く/100g(円),153,152,151,150,
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（180～260g入り）/1個(円),138,143,143,147,
（調理食品）/弁当/持ち帰り弁当幕の内並/1個(円),546,551,551,551,
（調理食品）/サンドイッチ/タマゴサンド/100g(円),156,167,166,164,
（調理食品）/おにぎり/さけ入り/1個(円),139,121,121,121,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（500g入り）/1袋(円),455,473,459,455,
（調理食品）/すし(弁当)/持ち帰りずし、にぎりずし、8～10個入り、並/1パック(円),        -,729,717,725,平成17年1月から追加品目
（調理食品）/調理パスタ/電子レンジ専用パスタ、箱入り(200g入り)、「カゴメデリ」/1箱(円),        -,256,249,255,平成17年1月から追加品目
（調理食品）/うなぎかば焼き/長焼き、1匹（120～180g）、並/100g(円),568,792,751,735,
（調理食品）/野菜サラダ/並、ポテトサラダ/100g(円),127,126,126,126,
（調理食品）/煮豆/金時豆/100g(円),118,116,114,115,
（調理食品）/コロッケ/並/100g(円),105,106,106,105,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚(円),431,431,432,432,
（調理食品）/からあげ/鶏肉、骨なし/100g(円),172,171,170,170,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g(円),122,126,124,125,
（調理食品）/冷凍調理ハンバーグ/6個入り、内容量156～162g/1袋(円),        -,226,229,230,平成17年1月から追加品目
（調理食品）/調理カレー/「ククレカレー」又は「ボンカレーゴールド21」（210g）/1箱(円),143,148,147,142,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g(円),94,86,85,86,
（調理食品）/混ぜごはんのもと/五目ずしの素、袋入り（282．8g入り）/1袋(円),226,344,361,344,平成17年1月から基本銘柄・単位改正
（飲料）/緑茶/番茶、上/100g(円),316,304,312,315,
（飲料）/緑茶/せん茶、中/100g(円),650,640,644,636,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱(円),294,280,281,292,
（飲料）/紅茶/輸入品リーフティー缶入り（125g入り）「ロイヤルブレンド」/1缶(円),1890,        -,        -,        -,平成17年1月調査から廃止
（飲料）/ウーロン茶/ウーロン茶飲料、ペットボトル入り（2000ml）/1本(円),239,        -,        -,        -,平成17年1月調査から廃止
（飲料）/緑茶飲料/ペットボトル入り（500mL入り）/1本(円),        -,114,111,112,平成17年1月から追加品目
（飲料）/インスタントコーヒー/瓶入り（100g入り）/1本(円),705,650,679,654,
（飲料）/コーヒー豆/粉、モカブレンド、袋入り（250g入り）/1袋(円),490,502,498,479,
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶(円),111,106,109,107,
（飲料）/果実飲料/濃縮還元ジュース、紙容器入り（1，000ml入り）/1本(円),189,192,190,190,
（飲料）/果実飲料/20～30％果汁入り飲料、ペットボトル入り（500ml入り）/1缶(円),120,118,119,117,
（飲料）/野菜ジュース/トマトジュース、ペットボトル入り（900g入り）「カゴメ」/1本(円),298,299,316,304,
（飲料）/コーラ/ペットボトル入り（500ml入り）/1本(円),134,129,129,129,
（飲料）/乳酸菌飲料/「カルピス、紙容器入り（500ml入り）」/1本(円),385,380,368,387,
（飲料）/乳酸菌飲料/「ヤクルト（65ml入り）」、配達1本月極め/1本(円),37,37,37,37,
（飲料）/スポーツドリンク/ペットボトル入り（500ml入り）/1缶(円),124,124,124,125,
（飲料）/ミネラルウォーター/ペットボトル入り（2000mL入り)/1本(円),183,179,172,174,
（酒類）/清酒/特撰又は特撰に相当する本醸造酒､瓶詰(1800mL入り)/1本(円),2176,2171,2168,2154,
（酒類）/清酒/上撰又は上撰に相当する普通酒、瓶詰(1800mL入り)/1本(円),1874,1858,1859,1827,
（酒類）/清酒/佳撰又は佳撰に相当する普通酒､紙容器入り(2000mL入り)/1本(円),1244,1222,1214,1206,
（酒類）/焼ちゅう/乙類、アルコール分25度（1800ml入り）/1本(円),1579,1585,1581,1583,
（酒類）/チューハイ/缶入り（350mL入り）/1缶(円),        -,137,137,133,平成17年1月から追加品目
（酒類）/ビール（国産品）/淡色、缶入り（350ml入り）、6缶入り/1パック(円),1208,1219,1218,1213,
（酒類）/ビール（輸入品）/淡色、缶入り（350ml入り）/1缶(円),210,211,211,211,
（酒類）/発泡酒/缶入り（350ml入り）6缶入り、麦芽使用率25％未満/1パック(円),837,838,835,833,
（酒類）/ウイスキー（輸入品）/瓶詰（700ml入り）「シーバスリーガル12年」/1本(円),2883,2884,2869,2834,
（酒類）/ウイスキー（国産品）/瓶詰（750ml入り）「サントリー＜リザーブ10年＞」/1本(円),2194,2207,2187,2197,
（酒類）/ウイスキー（国産品）/瓶詰（700ml入り）「サントリーウイスキー角瓶」/1本(円),1387,1386,1383,1372,平成17年7月から基本銘柄改正
（酒類）/ウイスキー（国産品）/瓶詰（640ml入り）「サントリー＜レッド＞」/1本(円),907,908,910,911,
（酒類）/ぶどう酒/瓶詰（720mL入り）、アルコール分15％未満/1本(円),387,375,375,373,
（酒類）/ぶどう酒/輸入品、瓶詰（750ml入り）、「ボジョレー（赤）」/1本(円),1346,1250,1260,1259,
（外食）/かけうどん/並/1杯(円),492,495,495,495,
（外食）/中華そば/ラーメン/1杯(円),559,559,559,559,
（外食）/スパゲッティ（外食）/ミート・ソース/1皿(円),844,798,801,801,
（外食）/すし(外食）/にぎりずし（江戸前）、並/1人前(円),1334,1230,1230,1230,平成17年1月から品目名変更
（外食）/すし(外食）/のり巻（かんぴょう入り）、並/1人前(円),872,899,899,899,平成17年1月から品目名変更
（外食）/すし(外食）/回転ずし店におけるにぎりずし、まぐろ(赤身)、2個/1皿(円),        -,141,141,141,平成17年1月から追加品目
（外食）/親子どんぶり/並/1杯(円),824,824,824,827,
（外食）/天どん/えび天どん、並/1杯(円),1006,1007,1007,1007,
（外食）/カレーライス/1皿(円),669,669,669,671,
（外食）/ぎょうざ（外食）/焼きぎょうざ/1人前(円),428,424,424,424,
（外食）/ハンバーガー/ハンバーガー店におけるハンバーガー/1個(円),122,123,123,123,
（外食）/牛どん/並/1杯(円),396,370,371,371,
（外食）/ハンバーグ/定食/1人前(円),1057,1016,1016,1016,
（外食）/えびフライ/定食/1人前(円),1405,1415,1413,1413,
（外食）/お子様ランチ/並/1皿(円),728,750,764,764,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚(円),2038,2038,2038,2038,
（外食）/焼肉/牛カルビ、並/1人前(円),        -,818,818,818,平成17年1月から追加品目
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/1皿(円),703,689,689,689,
（外食）/コーヒー/喫茶店のコーヒー代/1杯(円),440,448,443,443,
（外食）/ドーナツ/リングドーナツ/1個(円),        -,117,117,117,平成17年1月から追加品目
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500ml入り）/1本(円),537,529,529,530,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月(円),3283,3307,3307,3307,
（外食）/学校給食費/〃〃高学年（5年生）/1か月(円),3791,3818,3818,3818,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月(円),4249,4270,4270,4270,
（家賃）/民営家賃/民営家賃平均3．3m2/1か月(円),9306,9225,9235,9222,
（家賃）/民営家賃/木造30m2未満3．3m2/1か月(円),9632.17,9480.11,9478.56,9474.9,
（家賃）/民営家賃/木造30m2以上3．3m2/1か月(円),6356.21,6135.41,6103.78,6102.36,
（家賃）/公営家賃/公営家賃平均3．3m2/1か月(円),3379,3407,3408,3408,
（家賃）/公営家賃/都営住宅3．3m2/1か月(円),1806,1806,1804,1800,
（家賃）/公営家賃/区営住宅3．3m2/1か月(円),1648,1703,1704,1695,
（家賃）/公営家賃/都市再生機構住宅3．3m2/1か月(円),4898,4912,4916,4917,
（家賃）/公営家賃/都住宅供給公社住宅3．3m2/1か月(円),4907,4954,4957,4976,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台(円),78410,76820,76820,77640,
（設備修繕・維持）/温水洗浄便座/シートタイプ、温風乾燥機能・脱臭機能付き/1台(円),77200,73530,73950,70930,
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、台所リモコン付き/1台(円),92620,93020,93020,93020,
（設備修繕・維持）/システムキッチン/標準タイプ、I型、〔天板材質〕ステンレス、3口コンロ/1式(円),        -,352499,352499,352499,平成17年1月から追加品目
（設備修繕・維持）/板材/集成材、パイン14～18mm×300mm×900～910mm/1枚(円),3385,1351,1355,1346,平成17年7月から基本銘柄改正
（設備修繕・維持）/錠/シリンダー錠、玄関ドア用、カギ3本付き/1個(円),        -,4447,4447,4447,平成17年1月から追加品目
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶(円),1536,1497,1497,1497,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/1枚(円),6880,6837,6837,6837,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚(円),8579,8804,8804,8797,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚(円),3610,3610,3610,3610,
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日(円),18750,18750,18750,18750,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日(円),18110,17800,17800,17800,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日(円),20500,20400,20400,20500,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2(円),14430,14270,14270,14270,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m(円),4370,4370,4370,4370,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事/1回(円),15070,15020,15040,15040,
（設備修繕・維持）/火災保険料/一般住宅、保険金額1千円に対する年率/％(円),1.34,1.34,1.34,1.34,
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％(円),1.57,1.57,1.57,1.57,
（設備修繕・維持）/火災保険料/一般住宅（鉄骨鉄筋コンクリート）、保険金額1千円に対する年率/％(円),0.76,0.76,0.76,0.76,
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH(円),15.56,15.56,15.56,15.56,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH(円),20.64,20.64,20.64,20.64,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH(円),22.19,22.19,22.19,22.19,
（ガス代）/ガス代/一般家庭用、早収料金、標準熱量/MJ/m3(円),46.05,46.05,46.05,46.05,平成17年1月から遡及追加
（ガス代）/ガス代/一般家庭用、早収料金、基本料金標準熱量11000Kcal／m3/1か月(円),1092,1084,1084,1084,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3(円),115.24,114.23,114.23,114.23,
（ガス代）/ガス代/一般家庭用、早収料金、1465.12MJ/1か月(円),4664,4624,4624,4624,平成17年1月から遡及追加
（ガス代）/プロパンガス/体積売り、一般家庭用/5m3(円),3452,        -,        -,        -,平成17年1月調査から廃止
（ガス代）/プロパンガス/体積売り、一般家庭用/10m3(円),5831,        -,        -,        -,平成17年1月調査から廃止
（ガス代）/プロパンガス/体積売り、一般家庭用/15m3(円),8176,        -,        -,        -,平成17年1月調査から廃止
（ガス代）/プロパンガス/一般家庭用、二部料金制、基本料金/1か月(円),        -,1584,1598,1598,平成17年1月から追加品目
（ガス代）/プロパンガス/一般家庭用、二部料金制、従量料金/10m3(円),        -,4463,4516,4605,平成17年1月から追加品目
（他の光熱）/灯油/白灯油、詰め替え売り、配達/18l(円),1244,1395,1455,1474,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、20m3/1か月(円),2331,2362,2362,2362,平成17年1月から遡及追加
（上下水道料）/水道料/計量制、一般家庭用、基本料金、5m3まで/1か月(円),966,903,903,903,平成17年1月から基本銘柄改正
（上下水道料）/水道料/計量制、一般家庭用、超過料金6m3から10m3まで/1m3(円),137,23,23,23,平成17年1月から基本銘柄改正
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3(円),184,134,134,134,平成17年1月から基本銘柄改正
（上下水道料）/下水道料/一般家庭用、水道汚水、20m3/1か月(円),1974,1974,1974,1974,平成17年1月から遡及追加
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金8m3まで/1か月(円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金9m3から20m3まで/1m3(円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金21m3から30m3まで/1m3(円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金31m3から50m3まで/1m3(円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/IHジャー炊飯器、1．0L、1000～1100W/1台(円),17020,16910,17250,17390,
（家庭用耐久財）/電子レンジ/オーブン・レンジ、連続出力700～1000W又は短時間高出力800～1000W〔庫内容量〕24～32L、スチーム機能付き/1台(円),60270,54960,51460,50900,
（家庭用耐久財）/電気ポット/電動給湯式、容量3L/1台(円),8976,8204,7975,8158,
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工/1台(円),25680,24550,24550,22430,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台(円),23270,23470,23200,23200,
