"年月[西暦]","調査項目","設問","港区の環境","回答者の居住地区","そう思う[人]","ややそう思う[人]","どちらともいえない[人]","あまり思わない[人]","思わない[人]","無回答[人]","そう思う[%]","ややそう思う[%]","どちらともいえない[%]","あまり思わない[%]","思わない[%]","無回答[%]"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","自動車や店舗などからの騒音が少ない","麻布地区","3","17","25","30","32","0","2.8","15.9","23.4","28.0","29.9","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","自動車や店舗などからの騒音が少ない","赤坂地区","1","8","15","18","10","0","1.9","15.4","28.8","34.6","19.2","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","自動車や店舗などからの騒音が少ない","高輪地区","5","20","35","44","29","0","3.8","15.0","26.3","33.1","21.8","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","自動車や店舗などからの騒音が少ない","芝浦港南地区","4","18","37","36","34","0","3.1","14.0","28.7","27.9","26.4","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","自動車や店舗などからの騒音が少ない","無回答","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","下水などの嫌なにおいがない","芝地区","11","26","32","13","12","0","11.7","27.7","34.0","13.8","12.8","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","下水などの嫌なにおいがない","麻布地区","10","26","27","26","18","0","9.3","24.3","25.2","24.3","16.8","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","下水などの嫌なにおいがない","赤坂地区","8","20","17","5","2","0","15.4","38.5","32.7","9.6","3.8","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","下水などの嫌なにおいがない","高輪地区","17","42","31","35","8","0","12.8","31.6","23.3","26.3","6.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","下水などの嫌なにおいがない","芝浦港南地区","10","36","30","31","22","0","7.8","27.9","23.3","24.0","17.1","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","下水などの嫌なにおいがない","無回答","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","ごみやたばこの吸い殻のポイ捨てが少ない","芝地区","12","33","16","17","16","0","12.8","35.1","17.0","18.1","17.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","ごみやたばこの吸い殻のポイ捨てが少ない","麻布地区","9","23","24","28","23","0","8.4","21.5","22.4","26.2","21.5","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","ごみやたばこの吸い殻のポイ捨てが少ない","赤坂地区","4","12","11","12","13","0","7.7","23.1","21.2","23.1","25.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","ごみやたばこの吸い殻のポイ捨てが少ない","高輪地区","10","50","29","30","14","0","7.5","37.6","21.8","22.6","10.5","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","ごみやたばこの吸い殻のポイ捨てが少ない","芝浦港南地区","9","47","33","20","20","0","7.0","36.4","25.6","15.5","15.5","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","ごみやたばこの吸い殻のポイ捨てが少ない","無回答","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","鳥や昆虫などの生きものが身近にいる","芝地区","8","20","35","20","11","0","8.5","21.3","37.2","21.3","11.7","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","鳥や昆虫などの生きものが身近にいる","麻布地区","8","22","37","28","12","0","7.5","20.6","34.6","26.2","11.2","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","鳥や昆虫などの生きものが身近にいる","赤坂地区","7","14","18","9","4","0","13.5","26.9","34.6","17.3","7.7","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","鳥や昆虫などの生きものが身近にいる","高輪地区","4","44","42","33","10","0","3.0","33.1","31.6","24.8","7.5","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","鳥や昆虫などの生きものが身近にいる","芝浦港南地区","17","32","37","29","14","0","13.2","24.8","28.7","22.5","10.9","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","鳥や昆虫などの生きものが身近にいる","無回答","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","緑が多い","芝地区","12","25","31","17","9","0","12.8","26.6","33.0","18.1","9.6","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","緑が多い","麻布地区","10","37","36","18","6","0","9.3","34.6","33.6","16.8","5.6","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","緑が多い","赤坂地区","4","22","14","10","2","0","7.7","42.3","26.9","19.2","3.8","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","緑が多い","高輪地区","12","55","41","19","6","0","9.0","41.4","30.8","14.3","4.5","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","緑が多い","芝浦港南地区","11","36","48","25","9","0","8.5","27.9","37.2","19.4","7.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","緑が多い","無回答","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","水辺に親しめる","芝地区","8","16","26","26","18","0","8.5","17.0","27.7","27.7","19.1","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","水辺に親しめる","麻布地区","4","14","22","34","33","0","3.7","13.1","20.6","31.8","30.8","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","水辺に親しめる","赤坂地区","0","7","16","16","13","0","0.0","13.5","30.8","30.8","25.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","水辺に親しめる","高輪地区","4","27","34","49","19","0","3.0","20.3","25.6","36.8","14.3","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","水辺に親しめる","芝浦港南地区","22","68","21","6","12","0","17.1","52.7","16.3","4.7","9.3","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","水辺に親しめる","無回答","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","まちなみ（景観）が整っている","芝地区","19","33","21","10","11","0","20.2","35.1","22.3","10.6","11.7","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","まちなみ（景観）が整っている","麻布地区","14","41","29","17","6","0","13.1","38.3","27.1","15.9","5.6","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","まちなみ（景観）が整っている","赤坂地区","8","22","15","5","2","0","15.4","42.3","28.8","9.6","3.8","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","まちなみ（景観）が整っている","高輪地区","20","52","34","20","7","0","15.0","39.1","25.6","15.0","5.3","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","まちなみ（景観）が整っている","芝浦港南地区","31","62","25","7","4","0","24.0","48.1","19.4","5.4","3.1","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","まちなみ（景観）が整っている","無回答","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","徒歩や自転車で安全・快適に移動できる","芝地区","25","34","15","12","8","0","26.6","36.2","16.0","12.8","8.5","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","徒歩や自転車で安全・快適に移動できる","麻布地区","18","34","27","24","4","0","16.8","31.8","25.2","22.4","3.7","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","徒歩や自転車で安全・快適に移動できる","赤坂地区","11","22","7","7","5","0","21.2","42.3","13.5","13.5","9.6","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","徒歩や自転車で安全・快適に移動できる","高輪地区","30","49","25","22","7","0","22.6","36.8","18.8","16.5","5.3","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","徒歩や自転車で安全・快適に移動できる","芝浦港南地区","44","49","24","8","4","0","34.1","38.0","18.6","6.2","3.1","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","徒歩や自転車で安全・快適に移動できる","無回答","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","省エネルギー化、再生可能エネルギーの導入が進んでいる","芝地区","4","20","39","24","7","0","4.3","21.3","41.5","25.5","7.4","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","省エネルギー化、再生可能エネルギーの導入が進んでいる","麻布地区","3","18","49","29","8","0","2.8","16.8","45.8","27.1","7.5","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","省エネルギー化、再生可能エネルギーの導入が進んでいる","赤坂地区","1","9","29","11","2","0","1.9","17.3","55.8","21.2","3.8","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","省エネルギー化、再生可能エネルギーの導入が進んでいる","高輪地区","3","17","66","37","10","0","2.3","12.8","49.6","27.8","7.5","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","省エネルギー化、再生可能エネルギーの導入が進んでいる","芝浦港南地区","3","23","72","21","10","0","2.3","17.8","55.8","16.3","7.8","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","省エネルギー化、再生可能エネルギーの導入が進んでいる","無回答","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","ごみの分別、リサイクルが徹底している","芝地区","14","37","26","11","6","0","14.9","39.4","27.7","11.7","6.4","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","ごみの分別、リサイクルが徹底している","麻布地区","16","41","30","16","4","0","15.0","38.3","28.0","15.0","3.7","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","ごみの分別、リサイクルが徹底している","赤坂地区","8","17","18","7","2","0","15.4","32.7","34.6","13.5","3.8","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","ごみの分別、リサイクルが徹底している","高輪地区","21","58","36","16","2","0","15.8","43.6","27.1","12.0","1.5","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","ごみの分別、リサイクルが徹底している","芝浦港南地区","22","46","44","14","3","0","17.1","35.7","34.1","10.9","2.3","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","ごみの分別、リサイクルが徹底している","無回答","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境について学ぶ機会が充実している","芝地区","2","19","44","18","11","0","2.1","20.2","46.8","19.1","11.7","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境について学ぶ機会が充実している","麻布地区","5","13","37","34","18","0","4.7","12.1","34.6","31.8","16.8","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境について学ぶ機会が充実している","赤坂地区","2","3","29","9","9","0","3.8","5.8","55.8","17.3","17.3","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境について学ぶ機会が充実している","高輪地区","2","21","64","34","12","0","1.5","15.8","48.1","25.6","9.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境について学ぶ機会が充実している","芝浦港南地区","5","26","50","35","13","0","3.9","20.2","38.8","27.1","10.1","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境について学ぶ機会が充実している","無回答","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境保全活動に参加する機会が充実している","芝地区","1","15","46","21","11","0","1.1","16.0","48.9","22.3","11.7","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境保全活動に参加する機会が充実している","麻布地区","1","11","45","32","18","0","0.9","10.3","42.1","29.9","16.8","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境保全活動に参加する機会が充実している","赤坂地区","2","3","28","9","10","0","3.8","5.8","53.8","17.3","19.2","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境保全活動に参加する機会が充実している","高輪地区","2","13","67","39","12","0","1.5","9.8","50.4","29.3","9.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境保全活動に参加する機会が充実している","芝浦港南地区","2","20","56","36","15","0","1.6","15.5","43.4","27.9","11.6","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境保全活動に参加する機会が充実している","無回答","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境に配慮した活動を行う企業が多い","芝地区","6","18","47","12","11","0","6.4","19.1","50.0","12.8","11.7","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境に配慮した活動を行う企業が多い","麻布地区","6","14","56","22","9","0","5.6","13.1","52.3","20.6","8.4","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境に配慮した活動を行う企業が多い","赤坂地区","4","6","26","8","8","0","7.7","11.5","50.0","15.4","15.4","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境に配慮した活動を行う企業が多い","高輪地区","7","20","69","26","11","0","5.3","15.0","51.9","19.5","8.3","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境に配慮した活動を行う企業が多い","芝浦港南地区","3","22","68","23","13","0","2.3","17.1","52.7","17.8","10.1","0.0"
"202003","港区の環境","Q5. あなたは、日常の暮らしの中で港区の環境をどのように感じていますか。次の中から、港区の環境に当てはまると思うものを選んでください。（○はそれぞれ１つ）","環境に配慮した活動を行う企業が多い","無回答","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"

"港区の環境に関する区民アンケート（Web）調査結果・クロス集計表・港区の環境Q5","Ver202003",,,,,,,,,,,,,,,
