1,"東京都生計分析調査　令和 4年12月","","","","","","","","","","","","","","",""
110,"2","5","4","4","0","家事雑貨",4017,1.0,4284,1.0,3496,0.9,4074,1.3,2977,0.7
111,"2","5","4","5","0","家事用消耗品",4837,1.2,5013,1.2,4445,1.2,4004,1.2,4792,1.1
112,"2","5","4","6","0","家事サービス",292,0.1,335,0.1,106,0.0,688,0.2,29,0.0
113,"2","4","5","0","0","被服及び履物",16073,4.0,17228,4.2,12236,3.2,7314,2.2,19792,4.6
114,"2","5","5","1","0","和服",886,0.2,1286,0.3,80,0.0,-,-,-,-
115,"2","5","5","2","0","洋服",7436,1.8,7852,1.9,4829,1.3,2628,0.8,11679,2.7
116,"2","6","5","2","1","男子用洋服",2617,0.6,2533,0.6,824,0.2,411,0.1,7285,1.7
117,"2","6","5","2","2","婦人用洋服",3801,0.9,4175,1.0,3277,0.9,1936,0.6,3301,0.8
118,"2","6","5","2","3","子供用洋服",1018,0.3,1144,0.3,728,0.2,281,0.1,1093,0.3
119,"2","5","5","3","0","シャツ・セーター類",2336,0.6,2449,0.6,2249,0.6,832,0.3,2691,0.6
120,"2","6","5","3","1","男子用シャツ・セーター類",665,0.2,667,0.2,356,0.1,77,0.0,1495,0.3
121,"2","6","5","3","2","婦人用シャツ・セーター類",1463,0.4,1605,0.4,1437,0.4,621,0.2,1102,0.3
122,"2","6","5","3","3","子供用シャツ・セーター類",209,0.1,177,0.0,457,0.1,134,0.0,95,0.0
123,"2","5","5","4","0","下着類",1154,0.3,1225,0.3,849,0.2,982,0.3,1246,0.3
124,"2","6","5","4","1","男子用下着類",350,0.1,345,0.1,297,0.1,353,0.1,461,0.1
125,"2","6","5","4","2","婦人用下着類",607,0.2,723,0.2,429,0.1,433,0.1,219,0.1
126,"2","6","5","4","3","子供用下着類",196,0.0,157,0.0,124,0.0,197,0.1,566,0.1
127,"2","5","5","5","0","生地・糸類",104,0.0,93,0.0,106,0.0,85,0.0,186,0.0
128,"2","5","5","6","0","他の被服",1711,0.4,1937,0.5,812,0.2,1656,0.5,1587,0.4
129,"2","5","5","7","0","履物類",1933,0.5,1941,0.5,2810,0.7,509,0.2,1493,0.3
130,"2","5","5","8","0","被服関連サービス",514,0.1,446,0.1,502,0.1,622,0.2,911,0.2
131,"2","4","6","0","0","保健医療",18188,4.5,18222,4.4,16926,4.4,25358,7.8,15205,3.5
132,"2","5","6","1","0","医薬品",3138,0.8,3048,0.7,3053,0.8,4129,1.3,3224,0.7
133,"2","5","6","2","0","健康保持用摂取品",1046,0.3,939,0.2,1467,0.4,1271,0.4,985,0.2
134,"2","5","6","3","0","保健医療用品・器具",3667,0.9,3628,0.9,3409,0.9,3148,1.0,4646,1.1
135,"2","5","6","4","0","保健医療サービス",10337,2.6,10606,2.6,8997,2.3,16810,5.2,6350,1.5
136,"2","4","7","0","0","交通・通信",44511,11.0,49312,12.0,37761,9.8,31207,9.6,31255,7.2
137,"2","5","7","1","0","交通",12240,3.0,11067,2.7,18361,4.8,10858,3.3,11794,2.7
138,"2","5","7","2","0","自動車等関係費",19073,4.7,24807,6.0,5537,1.4,6474,2.0,9295,2.1
139,"2","6","7","2","1","自動車等購入",5120,1.3,7537,1.8,-,-,-,-,-,-
140,"2","6","7","2","2","自転車購入",505,0.1,743,0.2,-,-,-,-,-,-
141,"2","6","7","2","3","自動車等維持",13448,3.3,16527,4.0,5537,1.4,6474,2.0,9295,2.1
142,"2","5","7","3","0","通信",13198,3.3,13439,3.3,13863,3.6,13876,4.3,10166,2.3
143,"2","4","8","0","0","教育",26423,6.5,33583,8.2,2750,0.7,11324,3.5,23916,5.5
144,"2","5","8","1","0","授業料等",15591,3.9,19995,4.9,1630,0.4,5881,1.8,13426,3.1
145,"2","5","8","2","0","教科書・学習参考教材",294,0.1,215,0.1,812,0.2,299,0.1,50,0.0
146,"2","5","8","3","0","補習教育",10538,2.6,13374,3.2,309,0.1,5144,1.6,10440,2.4
147,"2","4","9","0","0","教養娯楽",44146,10.9,50318,12.2,30591,8.0,19165,5.9,39503,9.1
148,"2","5","9","1","0","教養娯楽用耐久財",3751,0.9,4031,1.0,1999,0.5,762,0.2,6439,1.5
149,"2","5","9","2","0","教養娯楽用品",10810,2.7,12483,3.0,8404,2.2,6314,1.9,6179,1.4
150,"2","5","9","3","0","書籍・他の印刷物",3783,0.9,3636,0.9,3950,1.0,3000,0.9,5025,1.2
151,"2","5","9","4","0","教養娯楽サービス",25802,6.4,30168,7.3,16238,4.2,9088,2.8,21860,5.0
152,"2","6","9","4","1","宿泊料",3025,0.7,3674,0.9,1374,0.4,1112,0.3,2411,0.6
153,"2","6","9","4","2","パック旅行費",2420,0.6,3451,0.8,200,0.1,-,-,442,0.1
154,"2","6","9","4","3","月謝類",7074,1.8,8508,2.1,2844,0.7,1711,0.5,7317,1.7
155,"2","6","9","4","4","他の教養娯楽サービス",13284,3.3,14535,3.5,11820,3.1,6265,1.9,11690,2.7
156,"2","4","10","0","0","その他の消費支出",67022,16.6,68995,16.8,48633,12.6,56203,17.3,88379,20.4
157,"2","5","10","1","0","諸雑費",34350,8.5,33579,8.2,28304,7.4,36445,11.2,47163,10.9
158,"2","6","10","1","1","理美容サービス",5096,1.3,5408,1.3,2816,0.7,5174,1.6,6376,1.5
159,"2","6","10","1","2","理美容用品",8146,2.0,8982,2.2,6794,1.8,7127,2.2,5263,1.2
160,"2","6","10","1","3","身の回り用品",2259,0.6,2450,0.6,1113,0.3,864,0.3,3602,0.8
161,"2","6","10","1","4","たばこ",1302,0.3,1322,0.3,1434,0.4,1425,0.4,894,0.2
162,"2","6","10","1","5","他の諸雑費",17547,4.3,15417,3.7,16147,4.2,21856,6.7,31029,7.1
163,"2","5","10","2","0","こづかい",11119,2.8,11438,2.8,4902,1.3,3679,1.1,23105,5.3
164,"2","5","10","3","0","交際費",19692,4.9,22335,5.4,13718,3.6,15951,4.9,13446,3.1
165,"2","6","10","3","0","食料",5876,1.5,6425,1.6,4494,1.2,5944,1.8,4242,1.0
166,"2","6","10","3","0","家具・家事用品",1383,0.3,1994,0.5,149,0.0,-,-,52,0.0
167,"2","6","10","3","0","被服及び履物",347,0.1,275,0.1,127,0.0,594,0.2,995,0.2
168,"2","6","10","3","0","教養娯楽",478,0.1,498,0.1,340,0.1,506,0.2,527,0.1
169,"2","6","10","3","0","他の物品サービス",550,0.1,491,0.1,881,0.2,576,0.2,432,0.1
170,"2","6","10","3","6","贈与金",5256,1.3,5334,1.3,5561,1.4,7148,2.2,3057,0.7
171,"2","6","10","3","7","他の交際費",5802,1.4,7317,1.8,2166,0.6,1183,0.4,4141,1.0
172,"2","5","10","4","0","仕送り金",1861,0.5,1643,0.4,1709,0.4,127,0.0,4665,1.1
173,"2","3","0","0","0","土地家屋購入",-,-,-,-,-,-,-,-,-,-
174,"2","3","0","0","0","（再掲）教育関係費",29225,7.2,36763,8.9,3619,0.9,12948,4.0,27849,6.4
175,"2","3","0","0","0","（再掲）教養娯楽関係費",53859,13.3,54037,13.1,44003,11.4,28869,8.9,83599,19.3
176,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",7118,1.8,6978,1.7,7270,1.9,7275,2.2,7722,1.8
177,"2","3","0","0","0","（再掲）経常消費支出",289202,71.6,283459,68.8,319439,83.1,267131,82.1,296548,68.3
178,"2","3","0","0","0","（再掲）情報通信関係費",15593,3.9,16504,4.0,14967,3.9,15619,4.8,10448,2.4
179,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",363114,89.8,387480,94.1,284298,73.9,265005,81.5,382244,88.1
180,"2","2","0","0","0","その他の実支出",238035,-,236902,-,225445,-,117884,-,342246,-
181,"2","3","0","0","0","直接税",100922,-,98522,-,95929,-,41644,-,162767,-
182,"2","4","0","0","0","勤労所得税",68444,-,64057,-,69728,-,26838,-,122693,-
183,"2","4","0","0","0","個人住民税",26276,-,26514,-,22369,-,13640,-,38717,-
184,"2","4","0","0","0","他の税",6201,-,7951,-,3832,-,1166,-,1357,-
185,"2","3","0","0","0","社会保険料",137114,-,138380,-,129517,-,76241,-,179479,-
186,"2","4","0","0","0","公的年金保険料",83790,-,84187,-,80277,-,39393,-,115160,-
187,"2","4","0","0","0","健康保険料",41022,-,41292,-,40197,-,24858,-,50931,-
188,"2","4","0","0","0","介護保険料",8055,-,8654,-,4626,-,9786,-,8064,-
189,"2","4","0","0","0","他の社会保険料",4247,-,4246,-,4417,-,2203,-,5324,-
190,"2","3","0","0","0","その他",-,-,-,-,-,-,-,-,-,-
191,"2","1","0","0","0","実支出以外の支払(繰越金を除く)",1267931,-,1264171,-,1088147,-,1207621,-,1600693,-
192,"2","2","0","0","0","預貯金",1019592,-,1031005,-,927438,-,525863,-,1401233,-
193,"2","2","0","0","0","保険料",26800,-,29544,-,15222,-,13581,-,34399,-
194,"2","3","0","0","0","個人・企業年金保険料",9434,-,9920,-,3268,-,8534,-,15996,-
195,"2","3","0","0","0","他の保険料",17366,-,19624,-,11954,-,5047,-,18403,-
196,"2","2","0","0","0","有価証券購入",49700,-,9594,-,10711,-,612769,-,10128,-
197,"2","2","0","0","0","土地家屋借金返済",41798,-,61527,-,-,-,-,-,-,-
198,"2","2","0","0","0","他の借金返済",4873,-,3040,-,18415,-,-,-,-,-
199,"2","2","0","0","0","クレジット購入借入金返済",123568,-,127890,-,115596,-,49322,-,154813,-
200,"2","2","0","0","0","実支出以外の支払のその他",1599,-,1572,-,766,-,6085,-,120,-
201,"2","1","0","0","0","繰越金",240577,-,279090,-,152235,-,83039,-,218266,-
202,"3","0","0","0","0","可処分所得",1069890,-,1096541,-,914482,-,577388,-,1443814,-
203,"3","0","0","0","0","黒字",665709,-,684756,-,529874,-,252200,-,1009820,-
204,"3","1","0","0","0","金融資産純増",650313,-,652842,-,543384,-,266317,-,1042069,-
205,"3","3","0","0","0","貯蓄純増",600613,-,643248,-,532674,-,-346452,-,1031941,-
206,"3","4","0","0","0","預貯金純増",582104,-,623056,-,526090,-,-359928,-,1003551,-
207,"3","4","0","0","0","保険純増",18509,-,20191,-,6584,-,13476,-,28390,-
208,"3","3","0","0","0","有価証券純購入",49700,-,9594,-,10711,-,612769,-,10128,-
209,"3","1","0","0","0","土地家屋借金純減",41798,-,61527,-,-,-,-,-,-,-
210,"3","1","0","0","0","他の借金純減",2823,-,22,-,18415,-,-,-,-,-
211,"3","1","0","0","0","クレジット購入借入金純減",-33922,-,-42954,-,-11697,-,-21605,-,-14985,-
212,"3","1","0","0","0","土地家屋純増",-,-,-,-,-,-,-,-,-,-
213,"3","1","0","0","0","その他の純増",233,-,-137,-,450,-,4878,-,-644,-
214,"3","1","0","0","0","繰越純増",4465,-,13457,-,-20679,-,2609,-,-16621,-
