1,"東京都生計分析調査　令和 4年11月","","","","","","","","","","","","","","","","","","",""
95,"2","5","6","3","0","保健医療用品・器具",3361,1.0,1767,0.6,4695,1.2,1867,0.8,x,x,3206,1.0,4984,1.2
96,"2","5","6","4","0","保健医療サービス",10367,3.0,14878,4.6,7227,1.9,5361,2.2,x,x,15347,5.0,11838,2.9
97,"2","4","7","0","0","交通・通信",32302,9.3,32891,10.3,32943,8.6,27760,11.6,x,x,28636,9.3,34364,8.5
98,"2","5","7","1","0","交通",9086,2.6,7494,2.3,9477,2.5,15119,6.3,x,x,8595,2.8,9316,2.3
99,"2","5","7","2","0","自動車等関係費",10299,3.0,11014,3.4,11009,2.9,3549,1.5,x,x,7679,2.5,11058,2.7
100,"2","6","7","2","1","自動車等購入",-,-,-,-,-,-,-,-,-,-,-,-,-,-
101,"2","6","7","2","2","自転車購入",470,0.1,-,-,920,0.2,-,-,-,-,-,-,961,0.2
102,"2","6","7","2","3","自動車等維持",9829,2.8,11014,3.4,10088,2.6,3549,1.5,x,x,7679,2.5,10097,2.5
103,"2","5","7","3","0","通信",12917,3.7,14383,4.5,12458,3.2,9092,3.8,x,x,12363,4.0,13990,3.5
104,"2","4","8","0","0","教育",21758,6.3,-,-,39643,10.3,18642,7.8,x,x,4237,1.4,34698,8.6
105,"2","5","8","1","0","授業料等",15556,4.5,-,-,28506,7.4,14669,6.2,-,-,343,0.1,24510,6.1
106,"2","5","8","2","0","教科書・学習参考教材",57,0.0,-,-,98,0.0,102,0.0,x,x,-,-,98,0.0
107,"2","5","8","3","0","補習教育",6146,1.8,-,-,11040,2.9,3870,1.6,x,x,3893,1.3,10090,2.5
108,"2","4","9","0","0","教養娯楽",37025,10.7,32309,10.1,43242,11.3,20099,8.4,x,x,31477,10.2,43486,10.8
109,"2","5","9","1","0","教養娯楽用耐久財",4025,1.2,1767,0.6,5396,1.4,2202,0.9,x,x,7613,2.5,4178,1.0
110,"2","5","9","2","0","教養娯楽用品",8661,2.5,6074,1.9,11126,2.9,4977,2.1,x,x,7316,2.4,11692,2.9
111,"2","5","9","3","0","書籍・他の印刷物",3404,1.0,4026,1.3,3187,0.8,2198,0.9,x,x,2907,0.9,3212,0.8
112,"2","5","9","4","0","教養娯楽サービス",20935,6.0,20442,6.4,23533,6.1,10722,4.5,x,x,13640,4.4,24404,6.1
113,"2","6","9","4","1","宿泊料",2215,0.6,2281,0.7,2224,0.6,3180,1.3,-,-,783,0.3,2736,0.7
114,"2","6","9","4","2","パック旅行費",1667,0.5,2873,0.9,1187,0.3,469,0.2,-,-,-,-,899,0.2
115,"2","6","9","4","3","月謝類",5297,1.5,2543,0.8,8163,2.1,1174,0.5,-,-,2164,0.7,8168,2.0
116,"2","6","9","4","4","他の教養娯楽サービス",11756,3.4,12745,4.0,11959,3.1,5899,2.5,x,x,10693,3.5,12602,3.1
117,"2","4","10","0","0","その他の消費支出",59239,17.1,56623,17.7,63807,16.6,35949,15.1,x,x,61662,19.9,77145,19.2
118,"2","5","10","1","0","諸雑費",28628,8.3,24445,7.6,33341,8.7,19598,8.2,x,x,23869,7.7,39569,9.8
119,"2","6","10","1","1","理美容サービス",4222,1.2,4080,1.3,4557,1.2,3472,1.5,x,x,3131,1.0,4954,1.2
120,"2","6","10","1","2","理美容用品",6395,1.8,5321,1.7,7722,2.0,4100,1.7,x,x,4226,1.4,8165,2.0
121,"2","6","10","1","3","身の回り用品",2953,0.9,3054,1.0,3254,0.8,1552,0.7,x,x,1449,0.5,5416,1.3
122,"2","6","10","1","4","たばこ",902,0.3,844,0.3,878,0.2,1255,0.5,-,-,1050,0.3,1019,0.3
123,"2","6","10","1","5","他の諸雑費",14156,4.1,11147,3.5,16930,4.4,9219,3.9,x,x,14012,4.5,20016,5.0
124,"2","5","10","2","0","こづかい",9701,2.8,4813,1.5,14844,3.9,2558,1.1,x,x,3512,1.1,14090,3.5
125,"2","5","10","3","0","交際費",18277,5.3,22628,7.1,13790,3.6,13794,5.8,x,x,34281,11.1,21845,5.4
126,"2","6","10","3","0","食料",5390,1.6,7959,2.5,3682,1.0,6332,2.7,x,x,3672,1.2,5068,1.3
127,"2","6","10","3","0","家具・家事用品",122,0.0,54,0.0,197,0.1,35,0.0,-,-,1,0.0,189,0.0
128,"2","6","10","3","0","被服及び履物",198,0.1,214,0.1,227,0.1,83,0.0,-,-,-,-,200,0.0
129,"2","6","10","3","0","教養娯楽",798,0.2,1513,0.5,372,0.1,782,0.3,-,-,207,0.1,273,0.1
130,"2","6","10","3","0","他の物品サービス",378,0.1,434,0.1,357,0.1,528,0.2,-,-,76,0.0,504,0.1
131,"2","6","10","3","6","贈与金",6958,2.0,7944,2.5,4030,1.1,3048,1.3,x,x,28756,9.3,9951,2.5
132,"2","6","10","3","7","他の交際費",4432,1.3,4510,1.4,4926,1.3,2986,1.3,-,-,1569,0.5,5659,1.4
133,"2","5","10","4","0","仕送り金",2633,0.8,4736,1.5,1831,0.5,-,-,-,-,-,-,1642,0.4
134,"2","3","0","0","0","土地家屋購入",-,-,-,-,-,-,-,-,-,-,-,-,-,-
135,"2","3","0","0","0","（再掲）教育関係費",24439,7.1,491,0.2,44361,11.6,19357,8.1,x,x,4981,1.6,38311,9.5
136,"2","3","0","0","0","（再掲）教養娯楽関係費",42560,12.3,38791,12.1,47386,12.3,33533,14.1,x,x,34606,11.2,48674,12.1
137,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",9591,2.8,12680,4.0,5861,1.5,3048,1.3,x,x,28756,9.3,11593,2.9
138,"2","3","0","0","0","（再掲）経常消費支出",246347,71.1,224786,70.2,271356,70.7,178965,75.0,x,x,237713,76.9,272274,67.7
139,"2","3","0","0","0","（再掲）情報通信関係費",15719,4.5,14916,4.7,16545,4.3,11263,4.7,x,x,18256,5.9,17428,4.3
140,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",302379,87.2,260684,81.4,350549,91.3,205259,86.1,x,x,252880,81.8,357835,89.0
