区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,0,住居,30122,11.3,1.8,2054,2.2,6321,4.2,12040,6.6,21178,9.8,24040,9.3,38031,11.6,106444,16.6
2,1,耐久財,2289,0.9,-62.4,-,-,34,0,300,0.2,-,-,3112,1.2,-,-,12474,2
2,2,半耐久財,327,0.1,-30.7,113,0.1,109,0.1,153,0.1,306,0.1,155,0.1,139,0,1303,0.2
2,4,サービス,27506,10.3,19.5,1941,2.1,6179,4.1,11586,6.4,20872,9.6,20772,8,37892,11.5,92666,14.5
2,0,光熱・水道（非耐久財）,29181,10.9,17.1,15880,17.2,26544,17.8,25826,14.3,31405,14.5,35380,13.7,34095,10.4,35077,5.5
2,0,家具・家事用品,8815,3.3,-16.7,2560,2.8,4315,2.9,5701,3.1,6776,3.1,8779,3.4,10785,3.3,22647,3.5
2,1,耐久財,3093,1.2,-18.3,22,0,400,0.3,927,0.5,1521,0.7,2114,0.8,4132,1.3,12443,1.9
2,2,半耐久財,2576,1,-22.4,763,0.8,1553,1,2228,1.2,2491,1.2,2543,1,3021,0.9,5407,0.8
2,3,非耐久財,2762,1,-7.8,1682,1.8,2237,1.5,2386,1.3,2454,1.1,3308,1.3,3108,0.9,4148,0.6
2,4,サービス,383,0.1,-20.4,94,0.1,125,0.1,161,0.1,310,0.1,813,0.3,524,0.2,650,0.1
2,0,被服及び履物,7691,2.9,-23.6,1490,1.6,3649,2.4,3863,2.1,5215,2.4,7663,3,11713,3.6,20113,3.1
2,2,半耐久財,7263,2.7,-25.7,1486,1.6,3432,2.3,3595,2,5091,2.4,7195,2.8,11139,3.4,18780,2.9
2,4,サービス,428,0.2,49.1,4,0,216,0.1,267,0.1,124,0.1,468,0.2,574,0.2,1333,0.2
2,0,保健医療,12831,4.8,-14.7,5057,5.5,7264,4.9,10470,5.8,11932,5.5,14097,5.4,20380,6.2,20536,3.2
2,1,耐久財,1018,0.4,-17.6,358,0.4,100,0.1,16,0,1265,0.6,1441,0.6,2188,0.7,1755,0.3
2,2,半耐久財,313,0.1,15.1,93,0.1,140,0.1,175,0.1,248,0.1,234,0.1,425,0.1,870,0.1
2,3,非耐久財,5257,2,-11.4,2655,2.9,4379,2.9,5064,2.8,5963,2.8,5578,2.2,6370,1.9,6774,1.1
2,4,サービス,6244,2.3,-17.8,1951,2.1,2646,1.8,5215,2.9,4457,2.1,6844,2.6,11397,3.5,11138,1.7
2,0,交通・通信,29975,11.2,5.1,6403,6.9,13413,9,19181,10.6,21070,9.7,25404,9.8,43309,13.2,80524,12.6
2,1,耐久財,4696,1.8,10.8,10,0,23,0,378,0.2,151,0.1,4,0,6945,2.1,25148,3.9
2,2,半耐久財,1632,0.6,41.1,87,0.1,108,0.1,361,0.2,429,0.2,527,0.2,2619,0.8,7233,1.1
2,3,非耐久財,2168,0.8,30.6,654,0.7,1427,1,1196,0.7,2240,1,3138,1.2,2569,0.8,3933,0.6
2,4,サービス,21480,8,0.1,5652,6.1,11855,7.9,17246,9.5,18250,8.4,21734,8.4,31176,9.5,44210,6.9
2,0,教育,13248,5,-29.1,21,0,649,0.4,608,0.3,2836,1.3,5496,2.1,13378,4.1,69193,10.8
2,3,非耐久財,55,0,-85,-,-,49,0,-,-,-,-,9,0,216,0.1,113,0
2,4,サービス,13193,4.9,-28,21,0,599,0.4,608,0.3,2836,1.3,5487,2.1,13162,4,69081,10.8
2,0,教養娯楽,28656,10.7,4.7,7192,7.8,14122,9.5,19772,10.9,20159,9.3,28860,11.1,34828,10.6,75181,11.8
2,1,耐久財,2030,0.8,-22.3,225,0.2,97,0.1,748,0.4,408,0.2,261,0.1,1319,0.4,11060,1.7
2,2,半耐久財,4406,1.6,15.1,639,0.7,1577,1.1,1550,0.9,3370,1.6,3976,1.5,5995,1.8,13643,2.1
2,3,非耐久財,4986,1.9,-4.9,2781,3,4321,2.9,5167,2.9,4034,1.9,5468,2.1,5480,1.7,7621,1.2
2,4,サービス,17234,6.5,9.9,3547,3.8,8127,5.4,12307,6.8,12347,5.7,19155,7.4,22034,6.7,42856,6.7
2,0,諸雑費,26541,9.9,19,6062,6.6,10003,6.7,13789,7.6,16479,7.6,20486,7.9,26691,8.1,91637,14.3
2,1,耐久財,500,0.2,51.5,9,0,128,0.1,613,0.3,271,0.1,237,0.1,6,0,2216,0.3
2,2,半耐久財,1179,0.4,-52.4,291,0.3,458,0.3,575,0.3,491,0.2,1391,0.5,2167,0.7,2861,0.4
2,3,非耐久財,4648,1.7,-15.8,1896,2.1,2730,1.8,2755,1.5,4782,2.2,5671,2.2,7361,2.2,7318,1.1
2,4,サービス,20214,7.6,44.6,3866,4.2,6688,4.5,9846,5.4,10934,5,13186,5.1,17157,5.2,79242,12.4
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 4年 2月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
