1,"東京都生計分析調査　令和 4年 9月","","","","","","","","","","","","","","","","","","",""
27,"1","1","バス代",243,0.1,22.1,16,0.0,53,0.0,133,0.1,100,0.0,341,0.1,656,0.2,401,0.1
28,"1","1","バス通学定期代",61,0.0,3.4,33,0.0,-,-,-,-,33,0.0,-,-,-,-,361,0.0
29,"1","1","バス通勤定期代",218,0.1,-19.3,660,0.6,11,0.0,376,0.2,4,0.0,150,0.0,-,-,327,0.0
30,"1","1","タクシー代",773,0.2,65.5,163,0.2,432,0.3,739,0.3,300,0.1,760,0.2,656,0.2,2344,0.3
31,"1","1","航空運賃",890,0.3,93.5,-,-,-,-,-,-,-,-,298,0.1,449,0.1,5462,0.7
32,"1","1","郵便料",154,0.0,-38.2,32,0.0,85,0.1,62,0.0,244,0.1,142,0.0,189,0.0,324,0.0
33,"1","1","固定電話通信料",1310,0.4,-10.2,885,0.9,1262,0.8,1170,0.5,1296,0.5,1462,0.5,1603,0.4,1487,0.2
34,"1","1","携帯電話通信料",9770,3.0,2.6,3003,3.0,6728,4.2,7970,3.7,11182,4.2,11506,3.6,10560,2.6,17355,2.2
35,"1","1","ＮＨＫ放送受信料",912,0.3,10.9,130,0.1,774,0.5,1040,0.5,417,0.2,2139,0.7,893,0.2,979,0.1
36,"1","1","ケーブルテレビ放送受信料",1257,0.4,6.3,677,0.7,816,0.5,1470,0.7,1511,0.6,1440,0.4,1381,0.3,1491,0.2
37,"1","1","他の放送受信料",157,0.0,-20.7,7,0.0,23,0.0,139,0.1,185,0.1,235,0.1,395,0.1,112,0.0
38,"1","1","国公立小学校",219,0.1,-42.2,-,-,108,0.1,194,0.1,390,0.1,338,0.1,163,0.0,338,0.0
39,"1","1","国公立中学校",345,0.1,-2.5,209,0.2,151,0.1,50,0.0,490,0.2,316,0.1,959,0.2,242,0.0
40,"1","1","国公立高校",724,0.2,49.3,-,-,-,-,1282,0.6,100,0.0,74,0.0,2597,0.6,988,0.1
41,"1","1","国公立大学",92,0.0,384.2,-,-,-,-,-,-,-,-,223,0.1,140,0.0,278,0.0
42,"1","1","たばこ",901,0.3,-8.9,17,0.0,608,0.4,426,0.2,779,0.3,1587,0.5,1350,0.3,1535,0.2
43,"2","0","準公共料金等",35595,11.0,10.7,3715,3.7,6422,4.0,15667,7.4,16482,6.3,16267,5.0,39475,9.6,150463,19.1
44,"2","1","牛乳",1369,0.4,-7.0,1083,1.1,1243,0.8,1136,0.5,1292,0.5,1569,0.5,1611,0.4,1649,0.2
45,"2","1","灯油",22,0.0,-26.7,-,-,-,-,107,0.1,-,-,-,-,46,0.0,-,-
46,"2","1","プロパンガス",289,0.1,-19.3,219,0.2,443,0.3,300,0.1,132,0.1,223,0.1,168,0.0,536,0.1
47,"2","1","理髪料",409,0.1,-12.0,76,0.1,246,0.2,194,0.1,484,0.2,636,0.2,605,0.1,618,0.1
48,"2","1","パーマネント代",177,0.1,-30.0,-,-,304,0.2,103,0.0,399,0.2,221,0.1,128,0.0,85,0.0
49,"2","1","洗濯代",298,0.1,-1.3,6,0.0,112,0.1,62,0.0,314,0.1,284,0.1,741,0.2,564,0.1
50,"2","1","新聞",2132,0.7,-2.7,1208,1.2,2010,1.3,2179,1.0,2176,0.8,2911,0.9,1917,0.5,2512,0.3
51,"2","1","私立小学校",1793,0.6,105.6,-,-,-,-,-,-,-,-,458,0.1,988,0.2,11065,1.4
52,"2","1","私立中学校",2217,0.7,...,-,-,-,-,-,-,-,-,-,-,931,0.2,14536,1.8
53,"2","1","私立高校",3173,1.0,-12.6,-,-,-,-,-,-,26,0.0,2328,0.7,1160,0.3,18636,2.4
54,"2","1","私立大学",12473,3.9,38.9,-,-,-,-,161,0.1,-,-,409,0.1,1168,0.3,85286,10.8
55,"2","1","幼児教育費用",563,0.2,-48.4,32,0.0,605,0.4,857,0.4,191,0.1,222,0.1,598,0.1,1423,0.2
56,"2","1","民営家賃",10395,3.2,-3.9,1091,1.1,1460,0.9,10569,5.0,11469,4.4,6516,2.0,28186,6.8,13280,1.7
57,"2","1","地代",285,0.1,-81.3,-,-,-,-,-,-,-,-,492,0.2,1227,0.3,274,0.0
