1,"東京都生計分析調査　令和 4年10月","","","","","","","","","","","","","","",""
21,"1","6","0","0","0","うち女",95019,15.4,52730,10.6,112842,16.8,114481,17.0,103888,16.1
22,"1","4","0","0","0","他の世帯員収入",12813,2.1,3606,0.7,16253,2.4,8483,1.3,42347,6.6
23,"1","3","0","0","0","事業・内職収入",6595,1.1,6051,1.2,8583,1.3,1951,0.3,15926,2.5
24,"1","4","0","0","0","家賃収入",3758,0.6,3097,0.6,7208,1.1,1951,0.3,-,-
25,"1","4","0","0","0","他の事業収入",1353,0.2,1519,0.3,233,0.0,-,-,8646,1.3
26,"1","4","0","0","0","内職収入",1484,0.2,1434,0.3,1142,0.2,-,-,7280,1.1
27,"1","3","0","0","0","他の経常収入",52838,8.5,88464,17.8,43389,6.5,31760,4.7,41516,6.4
28,"1","4","0","0","0","財産収入",103,0.0,14,0.0,23,0.0,0,0.0,939,0.1
29,"1","4","0","0","0","社会保障給付",52588,8.5,88450,17.8,42900,6.4,31760,4.7,40577,6.3
30,"1","5","0","0","0","公的年金給付",39232,6.3,86687,17.5,32655,4.9,10437,1.5,6753,1.0
31,"1","5","0","0","0","他の社会保障給付",13356,2.2,1763,0.4,10245,1.5,21323,3.2,33823,5.2
32,"1","4","0","0","0","仕送り金",147,0.0,-,-,466,0.1,-,-,-,-
33,"1","2","0","0","0","特別収入",4648,0.8,3234,0.7,5829,0.9,5158,0.8,3464,0.5
34,"1","3","0","0","0","受贈金",154,0.0,213,0.0,132,0.0,27,0.0,434,0.1
35,"1","3","0","0","0","他の特別収入",4494,0.7,3020,0.6,5697,0.9,5131,0.8,3030,0.5
36,"1","1","0","0","0","実収入以外の受取(繰入金を除く)",501479,-,380223,-,541666,-,552396,-,577437,-
37,"1","2","0","0","0","預貯金引出",367347,-,281477,-,410417,-,395771,-,396814,-
38,"1","2","0","0","0","保険金",4053,-,6628,-,1631,-,5444,-,-,-
39,"1","3","0","0","0","個人・企業年金保険金",3062,-,6628,-,13,-,3829,-,-,-
40,"1","3","0","0","0","他の保険金",991,-,-,-,1619,-,1615,-,-,-
41,"1","2","0","0","0","有価証券売却",90,-,-,-,285,-,-,-,-,-
42,"1","2","0","0","0","土地家屋借入金",-,-,-,-,-,-,-,-,-,-
43,"1","2","0","0","0","他の借入金",-,-,-,-,-,-,-,-,-,-
44,"1","2","0","0","0","クレジット購入借入金",129760,-,91459,-,129301,-,151125,-,180509,-
45,"1","2","0","0","0","土地家屋売却",-,-,-,-,-,-,-,-,-,-
46,"1","2","0","0","0","実収入以外の受取のその他",229,-,658,-,32,-,56,-,113,-
47,"1","1","0","0","0","繰入金",243036,-,254681,-,240278,-,281486,-,99790,-
48,"2","0","0","0","0","支払",1362864,-,1131122,-,1451999,-,1507679,-,1322754,-
49,"2","1","0","0","0","実支出",484662,-,378494,-,550847,-,501708,-,534187,-
50,"2","2","0","0","0","生計支出",367059,-,294595,-,414465,-,372265,-,413220,-
51,"2","3","0","0","0","消費支出",367059,100.0,294595,100.0,414465,100.0,372265,100.0,413220,100.0
52,"2","4","1","0","0","食料",98755,26.9,78850,26.8,101289,24.4,107193,28.8,124233,30.1
53,"2","5","1","1","0","穀類",7455,2.0,5144,1.7,7674,1.9,8614,2.3,10109,2.4
54,"2","6","1","1","1","米類",1768,0.5,945,0.3,1736,0.4,2232,0.6,2915,0.7
55,"2","6","1","1","2","パン",3339,0.9,2525,0.9,3635,0.9,3753,1.0,3547,0.9
56,"2","6","1","1","3","麺類",1780,0.5,1296,0.4,1850,0.4,1871,0.5,2722,0.7
57,"2","6","1","1","4","他の穀類",568,0.2,379,0.1,453,0.1,758,0.2,925,0.2
58,"2","5","1","2","0","魚介類",5276,1.4,4678,1.6,5409,1.3,5638,1.5,5527,1.3
59,"2","6","1","2","1","生鮮魚介",3040,0.8,2750,0.9,3036,0.7,3398,0.9,2824,0.7
60,"2","6","1","2","2","塩干魚介",909,0.2,754,0.3,927,0.2,958,0.3,1167,0.3
61,"2","6","1","2","3","魚肉練製品",553,0.2,470,0.2,617,0.1,511,0.1,724,0.2
62,"2","6","1","2","4","他の魚介加工品",774,0.2,704,0.2,829,0.2,772,0.2,812,0.2
63,"2","5","1","3","0","肉類",9532,2.6,5454,1.9,8957,2.2,12324,3.3,15076,3.6
64,"2","6","1","3","1","生鮮肉",7873,2.1,4469,1.5,7224,1.7,10395,2.8,12455,3.0
65,"2","6","1","3","2","加工肉",1660,0.5,986,0.3,1732,0.4,1928,0.5,2621,0.6
66,"2","5","1","4","0","乳卵類",4510,1.2,3258,1.1,4434,1.1,5342,1.4,5962,1.4
67,"2","6","1","4","1","牛乳",1384,0.4,943,0.3,1203,0.3,1767,0.5,2117,0.5
68,"2","6","1","4","2","乳製品",2259,0.6,1696,0.6,2387,0.6,2648,0.7,2334,0.6
69,"2","6","1","4","3","卵",868,0.2,618,0.2,844,0.2,926,0.2,1511,0.4
70,"2","5","1","5","0","野菜・海藻",9562,2.6,7561,2.6,10058,2.4,10369,2.8,11462,2.8
71,"2","6","1","5","1","生鮮野菜",6789,1.8,5158,1.8,7179,1.7,7566,2.0,8025,1.9
72,"2","6","1","5","2","乾物・海藻",662,0.2,501,0.2,721,0.2,691,0.2,865,0.2
73,"2","6","1","5","3","大豆加工品",1073,0.3,940,0.3,1025,0.2,1183,0.3,1295,0.3
74,"2","6","1","5","4","他の野菜・海藻加工品",1037,0.3,963,0.3,1132,0.3,929,0.2,1278,0.3
75,"2","5","1","6","0","果物",3010,0.8,2671,0.9,3049,0.7,3073,0.8,3706,0.9
76,"2","6","1","6","1","生鮮果物",2627,0.7,2345,0.8,2707,0.7,2656,0.7,3123,0.8
77,"2","6","1","6","2","果物加工品",383,0.1,326,0.1,342,0.1,417,0.1,583,0.1
78,"2","5","1","7","0","油脂・調味料",4237,1.2,3137,1.1,4520,1.1,4826,1.3,4806,1.2
79,"2","6","1","7","1","油脂",479,0.1,398,0.1,456,0.1,569,0.2,526,0.1
80,"2","6","1","7","2","調味料",3758,1.0,2739,0.9,4064,1.0,4257,1.1,4281,1.0
81,"2","5","1","8","0","菓子類",8418,2.3,5969,2.0,9255,2.2,9172,2.5,10708,2.6
82,"2","5","1","9","0","調理食品",14989,4.1,14474,4.9,17185,4.1,13087,3.5,15184,3.7
83,"2","6","1","9","1","主食的調理食品",6802,1.9,6146,2.1,8062,1.9,6087,1.6,6841,1.7
84,"2","6","1","9","2","他の調理食品",8187,2.2,8328,2.8,9122,2.2,6999,1.9,8343,2.0
85,"2","5","1","10","0","飲料",5757,1.6,5158,1.8,5878,1.4,5863,1.6,6827,1.7
86,"2","6","1","10","1","茶類",1343,0.4,1191,0.4,1514,0.4,1278,0.3,1439,0.3
87,"2","6","1","10","2","コーヒー・ココア",1408,0.4,1440,0.5,1366,0.3,1509,0.4,1142,0.3
88,"2","6","1","10","3","他の飲料",3006,0.8,2527,0.9,2998,0.7,3075,0.8,4246,1.0
89,"2","5","1","11","0","酒類",3094,0.8,3164,1.1,3364,0.8,3031,0.8,2195,0.5
90,"2","5","1","12","0","外食",22914,6.2,18181,6.2,21506,5.2,25855,6.9,32670,7.9
91,"2","6","1","12","1","一般外食",21263,5.8,18181,6.2,20522,5.0,22994,6.2,27610,6.7
92,"2","6","1","12","2","学校給食",1650,0.4,-,-,984,0.2,2861,0.8,5061,1.2
93,"2","4","2","0","0","住居",31851,8.7,38668,13.1,48470,11.7,14126,3.8,11416,2.8
94,"2","5","2","1","0","家賃地代",27687,7.5,28556,9.7,46954,11.3,11728,3.2,11013,2.7
95,"2","5","2","2","0","設備修繕・維持",4163,1.1,10112,3.4,1516,0.4,2398,0.6,403,0.1
96,"2","6","2","2","1","設備材料",992,0.3,1091,0.4,737,0.2,1386,0.4,326,0.1
97,"2","6","2","2","2","工事その他のサービス",3171,0.9,9021,3.1,778,0.2,1012,0.3,77,0.0
98,"2","4","3","0","0","光熱・水道",23554,6.4,17241,5.9,24594,5.9,25964,7.0,31678,7.7
99,"2","5","3","1","0","電気代",13763,3.7,10674,3.6,14167,3.4,14859,4.0,18338,4.4
100,"2","5","3","2","0","ガス代",4316,1.2,3037,1.0,4368,1.1,4973,1.3,5967,1.4
101,"2","5","3","3","0","他の光熱",83,0.0,70,0.0,112,0.0,72,0.0,60,0.0
102,"2","5","3","4","0","上下水道料",5392,1.5,3460,1.2,5947,1.4,6061,1.6,7312,1.8
103,"2","4","4","0","0","家具・家事用品",13180,3.6,10422,3.5,17117,4.1,12091,3.2,11909,2.9
104,"2","5","4","1","0","家庭用耐久財",2591,0.7,3553,1.2,3409,0.8,1345,0.4,848,0.2
105,"2","6","4","1","1","家事用耐久財",602,0.2,656,0.2,628,0.2,476,0.1,743,0.2
106,"2","6","4","1","2","冷暖房用器具",1025,0.3,2407,0.8,269,0.1,814,0.2,-,-
107,"2","6","4","1","3","一般家具",964,0.3,491,0.2,2512,0.6,55,0.0,105,0.0
108,"2","5","4","2","0","室内装備・装飾品",862,0.2,502,0.2,1586,0.4,559,0.2,501,0.1
109,"2","5","4","3","0","寝具類",1683,0.5,463,0.2,3623,0.9,1074,0.3,862,0.2
110,"2","5","4","4","0","家事雑貨",3321,0.9,2738,0.9,3722,0.9,3418,0.9,3466,0.8
111,"2","5","4","5","0","家事用消耗品",4077,1.1,2761,0.9,4585,1.1,4284,1.2,5717,1.4
112,"2","5","4","6","0","家事サービス",646,0.2,405,0.1,192,0.0,1411,0.4,516,0.1
113,"2","4","5","0","0","被服及び履物",17770,4.8,13216,4.5,18550,4.5,19422,5.2,23799,5.8
114,"2","5","5","1","0","和服",94,0.0,-,-,-,-,14,0.0,929,0.2
115,"2","5","5","2","0","洋服",8364,2.3,5345,1.8,10470,2.5,9121,2.5,8207,2.0
116,"2","6","5","2","1","男子用洋服",2285,0.6,936,0.3,2749,0.7,2856,0.8,3056,0.7
117,"2","6","5","2","2","婦人用洋服",4875,1.3,4409,1.5,6214,1.5,4290,1.2,3686,0.9
118,"2","6","5","2","3","子供用洋服",1204,0.3,-,-,1507,0.4,1975,0.5,1464,0.4
119,"2","5","5","3","0","シャツ・セーター類",3555,1.0,2490,0.8,3223,0.8,4514,1.2,4887,1.2
120,"2","6","5","3","1","男子用シャツ・セーター類",1091,0.3,616,0.2,1367,0.3,1281,0.3,1034,0.3
121,"2","6","5","3","2","婦人用シャツ・セーター類",2072,0.6,1874,0.6,1566,0.4,2708,0.7,2367,0.6
122,"2","6","5","3","3","子供用シャツ・セーター類",392,0.1,-,-,290,0.1,525,0.1,1485,0.4
123,"2","5","5","4","0","下着類",1323,0.4,1251,0.4,1316,0.3,1112,0.3,2213,0.5
124,"2","6","5","4","1","男子用下着類",324,0.1,213,0.1,406,0.1,159,0.0,887,0.2
125,"2","6","5","4","2","婦人用下着類",712,0.2,1038,0.4,672,0.2,475,0.1,599,0.1
126,"2","6","5","4","3","子供用下着類",288,0.1,-,-,238,0.1,478,0.1,727,0.2
127,"2","5","5","5","0","生地・糸類",134,0.0,81,0.0,267,0.1,50,0.0,113,0.0
128,"2","5","5","6","0","他の被服",1069,0.3,645,0.2,865,0.2,1487,0.4,1724,0.4
129,"2","5","5","7","0","履物類",2107,0.6,2548,0.9,1599,0.4,2448,0.7,1407,0.3
130,"2","5","5","8","0","被服関連サービス",1124,0.3,856,0.3,809,0.2,677,0.2,4319,1.0
131,"2","4","6","0","0","保健医療",18886,5.1,25501,8.7,19964,4.8,12929,3.5,13785,3.3
132,"2","5","6","1","0","医薬品",2415,0.7,2686,0.9,2713,0.7,1951,0.5,2051,0.5
133,"2","5","6","2","0","健康保持用摂取品",1027,0.3,1277,0.4,1220,0.3,582,0.2,1007,0.2
134,"2","5","6","3","0","保健医療用品・器具",3727,1.0,4639,1.6,3308,0.8,3153,0.8,4125,1.0
135,"2","5","6","4","0","保健医療サービス",11716,3.2,16899,5.7,12723,3.1,7242,1.9,6602,1.6
136,"2","4","7","0","0","交通・通信",37254,10.1,24589,8.3,42617,10.3,38173,10.3,54820,13.3
137,"2","5","7","1","0","交通",12454,3.4,8124,2.8,14332,3.5,11987,3.2,20708,5.0
138,"2","5","7","2","0","自動車等関係費",11615,3.2,6524,2.2,12204,2.9,14053,3.8,17469,4.2
139,"2","6","7","2","1","自動車等購入",-,-,-,-,-,-,-,-,-,-
140,"2","6","7","2","2","自転車購入",1364,0.4,515,0.2,1530,0.4,2466,0.7,-,-
141,"2","6","7","2","3","自動車等維持",10251,2.8,6009,2.0,10674,2.6,11588,3.1,17469,4.2
142,"2","5","7","3","0","通信",13184,3.6,9941,3.4,16080,3.9,12133,3.3,16643,4.0
143,"2","4","8","0","0","教育",30316,8.3,14578,4.9,32075,7.7,42247,11.3,35188,8.5
144,"2","5","8","1","0","授業料等",23583,6.4,13248,4.5,29676,7.2,30480,8.2,13546,3.3
145,"2","5","8","2","0","教科書・学習参考教材",283,0.1,-,-,128,0.0,443,0.1,1146,0.3
146,"2","5","8","3","0","補習教育",6450,1.8,1331,0.5,2271,0.5,11324,3.0,20496,5.0
147,"2","4","9","0","0","教養娯楽",36158,9.9,27366,9.3,32844,7.9,40188,10.8,60943,14.7
148,"2","5","9","1","0","教養娯楽用耐久財",1238,0.3,440,0.1,783,0.2,2308,0.6,1839,0.4
149,"2","5","9","2","0","教養娯楽用品",8355,2.3,6904,2.3,7384,1.8,8794,2.4,14521,3.5
150,"2","5","9","3","0","書籍・他の印刷物",3181,0.9,3087,1.0,3209,0.8,3187,0.9,3351,0.8
151,"2","5","9","4","0","教養娯楽サービス",23384,6.4,16935,5.7,21467,5.2,25899,7.0,41232,10.0
152,"2","6","9","4","1","宿泊料",1937,0.5,3124,1.1,2318,0.6,913,0.2,273,0.1
153,"2","6","9","4","2","パック旅行費",1287,0.4,1683,0.6,525,0.1,1099,0.3,3161,0.8
154,"2","6","9","4","3","月謝類",7035,1.9,1342,0.5,4911,1.2,9989,2.7,21955,5.3
155,"2","6","9","4","4","他の教養娯楽サービス",13125,3.6,10786,3.7,13713,3.3,13898,3.7,15843,3.8
156,"2","4","10","0","0","その他の消費支出",59336,16.2,44163,15.0,76948,18.6,59933,16.1,45450,11.0
157,"2","5","10","1","0","諸雑費",35730,9.7,21083,7.2,47413,11.4,41177,11.1,24790,6.0
158,"2","6","10","1","1","理美容サービス",4344,1.2,4293,1.5,5095,1.2,3214,0.9,5491,1.3
159,"2","6","10","1","2","理美容用品",6650,1.8,5692,1.9,6334,1.5,8350,2.2,5357,1.3
160,"2","6","10","1","3","身の回り用品",6081,1.7,1159,0.4,3126,0.8,15285,4.1,2316,0.6
161,"2","6","10","1","4","たばこ",1190,0.3,1164,0.4,1823,0.4,386,0.1,1658,0.4
162,"2","6","10","1","5","他の諸雑費",17466,4.8,8775,3.0,31036,7.5,13942,3.7,9969,2.4
163,"2","5","10","2","0","こづかい",9755,2.7,6783,2.3,11627,2.8,9881,2.7,12145,2.9
164,"2","5","10","3","0","交際費",12123,3.3,13228,4.5,15258,3.7,8875,2.4,8515,2.1
165,"2","6","10","3","0","食料",2986,0.8,4067,1.4,3346,0.8,2126,0.6,1202,0.3
166,"2","6","10","3","0","家具・家事用品",169,0.0,517,0.2,26,0.0,4,0.0,104,0.0
167,"2","6","10","3","0","被服及び履物",234,0.1,309,0.1,317,0.1,101,0.0,147,0.0
168,"2","6","10","3","0","教養娯楽",656,0.2,1484,0.5,490,0.1,171,0.0,210,0.1
169,"2","6","10","3","0","他の物品サービス",175,0.0,276,0.1,113,0.0,117,0.0,256,0.1
170,"2","6","10","3","6","贈与金",2824,0.8,3434,1.2,3013,0.7,2329,0.6,1890,0.5
171,"2","6","10","3","7","他の交際費",5079,1.4,3142,1.1,7955,1.9,4028,1.1,4705,1.1
172,"2","5","10","4","0","仕送り金",1728,0.5,3068,1.0,2649,0.6,-,-,-,-
173,"2","3","0","0","0","土地家屋購入",-,-,-,-,-,-,-,-,-,-
174,"2","3","0","0","0","（再掲）教育関係費",36087,9.8,14880,5.1,38459,9.3,50881,13.7,46567,11.3
175,"2","3","0","0","0","（再掲）教養娯楽関係費",39413,10.7,33330,11.3,39278,9.5,42159,11.3,49655,12.0
176,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",4552,1.2,6502,2.2,5662,1.4,2329,0.6,1890,0.5
177,"2","3","0","0","0","（再掲）経常消費支出",272333,74.2,226777,77.0,308715,74.5,264779,71.1,312973,75.7
178,"2","3","0","0","0","（再掲）情報通信関係費",17150,4.7,14647,5.0,19015,4.6,16959,4.6,19136,4.6
179,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",330657,90.1,249424,84.7,360334,86.9,355810,95.6,399915,96.8
180,"2","2","0","0","0","その他の実支出",117602,-,83899,-,136382,-,129443,-,120966,-
181,"2","3","0","0","0","直接税",52355,-,37315,-,61597,-,60090,-,43559,-
182,"2","4","0","0","0","勤労所得税",21048,-,12634,-,24704,-,27209,-,15464,-
183,"2","4","0","0","0","個人住民税",28924,-,21047,-,34895,-,31897,-,23926,-
184,"2","4","0","0","0","他の税",2383,-,3634,-,1999,-,984,-,4170,-
185,"2","3","0","0","0","社会保険料",65219,-,46488,-,74784,-,69353,-,77407,-
186,"2","4","0","0","0","公的年金保険料",38774,-,24792,-,43707,-,43179,-,51042,-
187,"2","4","0","0","0","健康保険料",20003,-,14306,-,24130,-,20783,-,21188,-
188,"2","4","0","0","0","介護保険料",4692,-,6157,-,5035,-,3251,-,3599,-
189,"2","4","0","0","0","他の社会保険料",1750,-,1233,-,1912,-,2140,-,1577,-
190,"2","3","0","0","0","その他",28,-,97,-,-,-,-,-,-,-
191,"2","1","0","0","0","実支出以外の支払(繰越金を除く)",660997,-,520662,-,700938,-,746323,-,689709,-
192,"2","2","0","0","0","預貯金",475238,-,391544,-,517956,-,514989,-,464759,-
193,"2","2","0","0","0","保険料",20709,-,14231,-,14710,-,25049,-,46376,-
194,"2","3","0","0","0","個人・企業年金保険料",4647,-,2575,-,3920,-,5911,-,9348,-
195,"2","3","0","0","0","他の保険料",16062,-,11656,-,10790,-,19138,-,37029,-
196,"2","2","0","0","0","有価証券購入",4053,-,3485,-,4713,-,4648,-,1783,-
197,"2","2","0","0","0","土地家屋借金返済",40890,-,18878,-,42705,-,52188,-,66266,-
198,"2","2","0","0","0","他の借金返済",1949,-,2202,-,1088,-,1306,-,5963,-
199,"2","2","0","0","0","クレジット購入借入金返済",117840,-,90091,-,119436,-,147984,-,103531,-
200,"2","2","0","0","0","実支出以外の支払のその他",319,-,230,-,331,-,160,-,1030,-
201,"2","1","0","0","0","繰越金",217205,-,231967,-,200213,-,259648,-,98858,-
202,"3","0","0","0","0","可処分所得",500747,-,412320,-,533673,-,544354,-,524560,-
203,"3","0","0","0","0","黒字",133688,-,117725,-,119207,-,172089,-,111340,-
204,"3","1","0","0","0","金融資産純増",128510,-,121155,-,125045,-,143470,-,116104,-
205,"3","3","0","0","0","貯蓄純増",124547,-,117670,-,120618,-,138823,-,114321,-
206,"3","4","0","0","0","預貯金純増",107891,-,110067,-,107539,-,119218,-,67945,-
207,"3","4","0","0","0","保険純増",16656,-,7603,-,13078,-,19605,-,46376,-
208,"3","3","0","0","0","有価証券純購入",3963,-,3485,-,4427,-,4648,-,1783,-
209,"3","1","0","0","0","土地家屋借金純減",40890,-,18878,-,42705,-,52188,-,66266,-
210,"3","1","0","0","0","他の借金純減",1949,-,2202,-,1088,-,1306,-,5963,-
211,"3","1","0","0","0","クレジット購入借入金純減",-11920,-,-1368,-,-9864,-,-3141,-,-76978,-
212,"3","1","0","0","0","土地家屋純増",-,-,-,-,-,-,-,-,-,-
213,"3","1","0","0","0","その他の純増",90,-,-428,-,298,-,103,-,917,-
214,"3","1","0","0","0","繰越純増",-25830,-,-22714,-,-40065,-,-21837,-,-932,-
