1,"東京都生計分析調査　令和 4年12月","","","","","","","","","","","","","","",""
46,"2","5","1","10","0","飲料",5864,1.6,5221,1.7,6484,1.6,6049,1.4,6995,1.3
47,"2","6","1","10","1","茶類",1431,0.4,1505,0.5,1381,0.3,1355,0.3,1394,0.3
48,"2","6","1","10","2","コーヒー・ココア",1362,0.4,1188,0.4,1526,0.4,1433,0.3,1609,0.3
49,"2","6","1","10","3","他の飲料",3071,0.8,2528,0.8,3576,0.9,3261,0.7,3991,0.8
50,"2","5","1","11","0","酒類",4903,1.3,5424,1.8,4798,1.2,4023,0.9,4805,0.9
51,"2","5","1","12","0","外食",19294,5.1,14404,4.8,18854,4.5,26523,6.0,28816,5.5
52,"2","6","1","12","1","一般外食",18508,4.9,14404,4.8,18455,4.5,24549,5.5,25392,4.9
53,"2","6","1","12","2","学校給食",786,0.2,-,-,400,0.1,1974,0.4,3424,0.7
54,"2","4","2","0","0","住居",27994,7.4,28790,9.6,31742,7.7,27452,6.2,10557,2.0
55,"2","5","2","1","0","家賃地代",18910,5.0,19327,6.4,20996,5.1,18525,4.2,9637,1.8
56,"2","5","2","2","0","設備修繕・維持",9084,2.4,9463,3.2,10745,2.6,8927,2.0,919,0.2
57,"2","6","2","2","1","設備材料",3798,1.0,4424,1.5,1478,0.4,6314,1.4,604,0.1
58,"2","6","2","2","2","工事その他のサービス",5286,1.4,5039,1.7,9268,2.2,2613,0.6,315,0.1
59,"2","4","3","0","0","光熱・水道",24640,6.5,21756,7.3,24574,5.9,28046,6.3,32257,6.2
60,"2","5","3","1","0","電気代",10775,2.9,9786,3.3,10366,2.5,12379,2.8,13464,2.6
61,"2","5","3","2","0","ガス代",7128,1.9,6493,2.2,7353,1.8,7560,1.7,8910,1.7
62,"2","5","3","3","0","他の光熱",911,0.2,1080,0.4,1053,0.3,392,0.1,954,0.2
63,"2","5","3","4","0","上下水道料",5826,1.5,4397,1.5,5801,1.4,7714,1.7,8929,1.7
64,"2","4","4","0","0","家具・家事用品",18491,4.9,12496,4.2,15937,3.8,28339,6.4,34620,6.6
65,"2","5","4","1","0","家庭用耐久財",6263,1.7,3014,1.0,6246,1.5,8204,1.8,20652,4.0
66,"2","6","4","1","1","家事用耐久財",2587,0.7,2258,0.8,2056,0.5,4638,1.0,137,0.0
67,"2","6","4","1","2","冷暖房用器具",1297,0.3,500,0.2,3233,0.8,697,0.2,934,0.2
68,"2","6","4","1","3","一般家具",2378,0.6,256,0.1,956,0.2,2868,0.6,19581,3.7
69,"2","5","4","2","0","室内装備・装飾品",2987,0.8,1153,0.4,551,0.1,9762,2.2,2196,0.4
70,"2","5","4","3","0","寝具類",914,0.2,1195,0.4,800,0.2,621,0.1,507,0.1
71,"2","5","4","4","0","家事雑貨",3670,1.0,3341,1.1,3462,0.8,4244,1.0,4706,0.9
72,"2","5","4","5","0","家事用消耗品",4251,1.1,3368,1.1,4471,1.1,5240,1.2,5836,1.1
73,"2","5","4","6","0","家事サービス",406,0.1,425,0.1,408,0.1,268,0.1,723,0.1
74,"2","4","5","0","0","被服及び履物",14504,3.8,9896,3.3,15623,3.8,19649,4.4,22989,4.4
75,"2","5","5","1","0","和服",923,0.2,800,0.3,1694,0.4,390,0.1,490,0.1
76,"2","5","5","2","0","洋服",6202,1.6,3090,1.0,6815,1.6,9567,2.2,12826,2.5
77,"2","6","5","2","1","男子用洋服",2157,0.6,1038,0.3,2527,0.6,3283,0.7,4238,0.8
78,"2","6","5","2","2","婦人用洋服",3418,0.9,2052,0.7,3968,1.0,4551,1.0,6358,1.2
79,"2","6","5","2","3","子供用洋服",628,0.2,-,-,321,0.1,1733,0.4,2230,0.4
80,"2","5","5","3","0","シャツ・セーター類",2371,0.6,1868,0.6,2389,0.6,3108,0.7,3129,0.6
81,"2","6","5","3","1","男子用シャツ・セーター類",737,0.2,608,0.2,932,0.2,765,0.2,726,0.1
82,"2","6","5","3","2","婦人用シャツ・セーター類",1497,0.4,1260,0.4,1362,0.3,1991,0.4,1939,0.4
83,"2","6","5","3","3","子供用シャツ・セーター類",136,0.0,-,-,95,0.0,353,0.1,464,0.1
84,"2","5","5","4","0","下着類",1096,0.3,875,0.3,935,0.2,1655,0.4,1314,0.3
85,"2","6","5","4","1","男子用下着類",432,0.1,368,0.1,405,0.1,665,0.1,204,0.0
86,"2","6","5","4","2","婦人用下着類",545,0.1,508,0.2,435,0.1,663,0.1,822,0.2
87,"2","6","5","4","3","子供用下着類",118,0.0,-,-,95,0.0,326,0.1,288,0.1
88,"2","5","5","5","0","生地・糸類",84,0.0,57,0.0,99,0.0,75,0.0,222,0.0
89,"2","5","5","6","0","他の被服",1446,0.4,1037,0.3,1499,0.4,1875,0.4,2462,0.5
90,"2","5","5","7","0","履物類",1830,0.5,1604,0.5,1670,0.4,2361,0.5,2178,0.4
91,"2","5","5","8","0","被服関連サービス",552,0.1,565,0.2,522,0.1,618,0.1,367,0.1
92,"2","4","6","0","0","保健医療",18769,5.0,21175,7.1,20546,5.0,12701,2.9,16182,3.1
93,"2","5","6","1","0","医薬品",3644,1.0,3693,1.2,4322,1.0,2692,0.6,3803,0.7
94,"2","5","6","2","0","健康保持用摂取品",1397,0.4,1813,0.6,1348,0.3,906,0.2,521,0.1
95,"2","5","6","3","0","保健医療用品・器具",3387,0.9,3003,1.0,3455,0.8,3728,0.8,4473,0.9
96,"2","5","6","4","0","保健医療サービス",10340,2.7,12665,4.2,11421,2.8,5375,1.2,7384,1.4
97,"2","4","7","0","0","交通・通信",36955,9.8,28335,9.5,38137,9.2,50398,11.3,44113,8.4
98,"2","5","7","1","0","交通",8770,2.3,6917,2.3,9612,2.3,12097,2.7,6707,1.3
99,"2","5","7","2","0","自動車等関係費",14774,3.9,8897,3.0,14007,3.4,24567,5.5,23598,4.5
100,"2","6","7","2","1","自動車等購入",2789,0.7,-,-,-,-,12505,2.8,-,-
101,"2","6","7","2","2","自転車購入",613,0.2,461,0.2,125,0.0,1575,0.4,344,0.1
102,"2","6","7","2","3","自動車等維持",11373,3.0,8435,2.8,13882,3.3,10487,2.4,23254,4.4
103,"2","5","7","3","0","通信",13410,3.5,12522,4.2,14518,3.5,13734,3.1,13808,2.6
104,"2","4","8","0","0","教育",20239,5.4,846,0.3,15459,3.7,47012,10.6,75481,14.4
105,"2","5","8","1","0","授業料等",12806,3.4,-,-,11023,2.7,31031,7.0,42374,8.1
106,"2","5","8","2","0","教科書・学習参考教材",168,0.0,18,0.0,9,0.0,595,0.1,363,0.1
107,"2","5","8","3","0","補習教育",7264,1.9,829,0.3,4427,1.1,15387,3.5,32744,6.3
108,"2","4","9","0","0","教養娯楽",40076,10.6,30526,10.2,43583,10.5,50256,11.3,54728,10.5
109,"2","5","9","1","0","教養娯楽用耐久財",3440,0.9,3489,1.2,4012,1.0,3158,0.7,1864,0.4
110,"2","5","9","2","0","教養娯楽用品",10147,2.7,7420,2.5,10390,2.5,14111,3.2,13833,2.6
111,"2","5","9","3","0","書籍・他の印刷物",3950,1.0,4137,1.4,4028,1.0,3769,0.8,3055,0.6
112,"2","5","9","4","0","教養娯楽サービス",22539,6.0,15480,5.2,25152,6.1,29218,6.6,35975,6.9
113,"2","6","9","4","1","宿泊料",2755,0.7,1389,0.5,3316,0.8,4275,1.0,4430,0.8
114,"2","6","9","4","2","パック旅行費",1928,0.5,686,0.2,3181,0.8,1160,0.3,7484,1.4
115,"2","6","9","4","3","月謝類",4755,1.3,1552,0.5,5328,1.3,9493,2.1,7728,1.5
116,"2","6","9","4","4","他の教養娯楽サービス",13101,3.5,11854,4.0,13327,3.2,14290,3.2,16333,3.1
117,"2","4","10","0","0","その他の消費支出",66520,17.6,50334,16.8,92193,22.2,60192,13.5,91911,17.6
118,"2","5","10","1","0","諸雑費",35312,9.3,21609,7.2,58001,14.0,31773,7.1,47419,9.1
119,"2","6","10","1","1","理美容サービス",4565,1.2,4097,1.4,5685,1.4,3966,0.9,5195,1.0
120,"2","6","10","1","2","理美容用品",6901,1.8,5132,1.7,8137,2.0,9365,2.1,5561,1.1
121,"2","6","10","1","3","身の回り用品",1607,0.4,931,0.3,1102,0.3,2819,0.6,3921,0.8
122,"2","6","10","1","4","たばこ",1015,0.3,1011,0.3,1218,0.3,463,0.1,2033,0.4
123,"2","6","10","1","5","他の諸雑費",21223,5.6,10437,3.5,41859,10.1,15159,3.4,30709,5.9
124,"2","5","10","2","0","こづかい",8160,2.2,3599,1.2,10252,2.5,10037,2.3,23080,4.4
125,"2","5","10","3","0","交際費",21783,5.8,23543,7.9,22532,5.4,18008,4.1,19862,3.8
126,"2","6","10","3","0","食料",6972,1.8,8041,2.7,5951,1.4,6095,1.4,6869,1.3
127,"2","6","10","3","0","家具・家事用品",862,0.2,87,0.0,2666,0.6,519,0.1,33,0.0
128,"2","6","10","3","0","被服及び履物",365,0.1,494,0.2,350,0.1,199,0.0,142,0.0
129,"2","6","10","3","0","教養娯楽",602,0.2,981,0.3,165,0.0,556,0.1,8,0.0
130,"2","6","10","3","0","他の物品サービス",532,0.1,595,0.2,664,0.2,347,0.1,227,0.0
131,"2","6","10","3","6","贈与金",8224,2.2,9743,3.2,5606,1.4,7607,1.7,10487,2.0
132,"2","6","10","3","7","他の交際費",4225,1.1,3602,1.2,7130,1.7,2685,0.6,2096,0.4
133,"2","5","10","4","0","仕送り金",1265,0.3,1583,0.5,1408,0.3,374,0.1,1551,0.3
134,"2","3","0","0","0","土地家屋購入",-,-,-,-,-,-,-,-,-,-
135,"2","3","0","0","0","（再掲）教育関係費",22239,5.9,1413,0.5,17969,4.3,50412,11.3,80147,15.3
136,"2","3","0","0","0","（再掲）教養娯楽関係費",47010,12.4,36488,12.2,47295,11.4,64032,14.4,58184,11.1
137,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",9489,2.5,11326,3.8,7014,1.7,7981,1.8,12038,2.3
138,"2","3","0","0","0","（再掲）経常消費支出",272976,72.2,238630,79.6,296791,71.6,295832,66.6,327137,62.6
139,"2","3","0","0","0","（再掲）情報通信関係費",15444,4.1,13174,4.4,17143,4.1,17560,4.0,16621,3.2
140,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",337742,89.3,259718,86.6,375648,90.6,396529,89.2,500041,95.7
