1,"東京都生計分析調査　令和 4年 9月","","","","","","","","","","","","","","",""
47,"2","6","1","10","1","茶類",1199,0.4,954,0.4,1449,0.4,1397,0.4,1356,0.3
48,"2","6","1","10","2","コーヒー・ココア",1135,0.4,1098,0.4,1140,0.3,1182,0.3,1238,0.3
49,"2","6","1","10","3","他の飲料",3187,1.0,2805,1.0,3263,1.0,3701,0.9,4020,1.0
50,"2","5","1","11","0","酒類",4545,1.4,4892,1.8,4893,1.4,3452,0.9,4444,1.1
51,"2","5","1","12","0","外食",14755,4.6,10835,4.0,16031,4.7,19894,5.0,21655,5.6
52,"2","6","1","12","1","一般外食",13947,4.3,10813,4.0,15357,4.5,17975,4.5,18055,4.7
53,"2","6","1","12","2","学校給食",808,0.2,22,0.0,674,0.2,1919,0.5,3600,0.9
54,"2","4","2","0","0","住居",22433,6.9,18443,6.8,36635,10.7,17687,4.5,12097,3.1
55,"2","5","2","1","0","家賃地代",16723,5.2,15339,5.7,21319,6.2,15728,4.0,11977,3.1
56,"2","5","2","2","0","設備修繕・維持",5710,1.8,3104,1.1,15315,4.5,1958,0.5,120,0.0
57,"2","6","2","2","1","設備材料",892,0.3,1371,0.5,200,0.1,842,0.2,107,0.0
58,"2","6","2","2","2","工事その他のサービス",4818,1.5,1733,0.6,15115,4.4,1116,0.3,13,0.0
59,"2","4","3","0","0","光熱・水道",21067,6.5,19065,7.0,21273,6.2,22847,5.8,29977,7.7
60,"2","5","3","1","0","電気代",13014,4.0,11986,4.4,13850,4.1,13361,3.4,16622,4.3
61,"2","5","3","2","0","ガス代",3806,1.2,3345,1.2,3869,1.1,4272,1.1,5557,1.4
62,"2","5","3","3","0","他の光熱",40,0.0,48,0.0,59,0.0,7,0.0,27,0.0
63,"2","5","3","4","0","上下水道料",4206,1.3,3686,1.4,3494,1.0,5208,1.3,7770,2.0
64,"2","4","4","0","0","家具・家事用品",13688,4.2,14030,5.2,11325,3.3,16112,4.1,11545,3.0
65,"2","5","4","1","0","家庭用耐久財",3853,1.2,4685,1.7,2391,0.7,4384,1.1,1176,0.3
66,"2","6","4","1","1","家事用耐久財",826,0.3,906,0.3,798,0.2,678,0.2,874,0.2
67,"2","6","4","1","2","冷暖房用器具",1240,0.4,1899,0.7,846,0.2,541,0.1,209,0.1
68,"2","6","4","1","3","一般家具",1787,0.6,1880,0.7,747,0.2,3166,0.8,93,0.0
69,"2","5","4","2","0","室内装備・装飾品",419,0.1,242,0.1,607,0.2,530,0.1,639,0.2
70,"2","5","4","3","0","寝具類",2016,0.6,3082,1.1,324,0.1,1965,0.5,714,0.2
71,"2","5","4","4","0","家事雑貨",2889,0.9,2002,0.7,3566,1.0,3921,1.0,3236,0.8
72,"2","5","4","5","0","家事用消耗品",3804,1.2,3167,1.2,4057,1.2,4548,1.1,5088,1.3
73,"2","5","4","6","0","家事サービス",707,0.2,853,0.3,380,0.1,764,0.2,692,0.2
74,"2","4","5","0","0","被服及び履物",11807,3.7,8946,3.3,11912,3.5,17902,4.5,11080,2.9
75,"2","5","5","1","0","和服",619,0.2,14,0.0,2447,0.7,26,0.0,-,-
76,"2","5","5","2","0","洋服",4522,1.4,3025,1.1,3838,1.1,8647,2.2,3666,0.9
77,"2","6","5","2","1","男子用洋服",1308,0.4,1161,0.4,502,0.1,2576,0.6,1035,0.3
78,"2","6","5","2","2","婦人用洋服",2794,0.9,1853,0.7,2945,0.9,4767,1.2,2177,0.6
79,"2","6","5","2","3","子供用洋服",420,0.1,11,0.0,391,0.1,1304,0.3,455,0.1
80,"2","5","5","3","0","シャツ・セーター類",2055,0.6,1413,0.5,1872,0.5,3591,0.9,2132,0.5
81,"2","6","5","3","1","男子用シャツ・セーター類",833,0.3,547,0.2,647,0.2,1468,0.4,1536,0.4
82,"2","6","5","3","2","婦人用シャツ・セーター類",1096,0.3,860,0.3,1078,0.3,1785,0.4,409,0.1
83,"2","6","5","3","3","子供用シャツ・セーター類",126,0.0,6,0.0,147,0.0,338,0.1,187,0.0
84,"2","5","5","4","0","下着類",1094,0.3,1022,0.4,1222,0.4,1158,0.3,881,0.2
85,"2","6","5","4","1","男子用下着類",305,0.1,368,0.1,215,0.1,335,0.1,45,0.0
86,"2","6","5","4","2","婦人用下着類",695,0.2,654,0.2,969,0.3,530,0.1,488,0.1
87,"2","6","5","4","3","子供用下着類",94,0.0,-,-,37,0.0,293,0.1,347,0.1
88,"2","5","5","5","0","生地・糸類",114,0.0,124,0.0,138,0.0,94,0.0,4,0.0
89,"2","5","5","6","0","他の被服",582,0.2,455,0.2,633,0.2,740,0.2,784,0.2
90,"2","5","5","7","0","履物類",1612,0.5,1406,0.5,1407,0.4,2168,0.5,2035,0.5
91,"2","5","5","8","0","被服関連サービス",1208,0.4,1486,0.5,354,0.1,1477,0.4,1578,0.4
92,"2","4","6","0","0","保健医療",17995,5.6,21099,7.8,18093,5.3,13150,3.3,10711,2.8
93,"2","5","6","1","0","医薬品",2859,0.9,3418,1.3,2700,0.8,2058,0.5,2053,0.5
94,"2","5","6","2","0","健康保持用摂取品",1545,0.5,1810,0.7,1965,0.6,658,0.2,985,0.3
95,"2","5","6","3","0","保健医療用品・器具",3311,1.0,2963,1.1,3244,1.0,4210,1.1,2941,0.8
96,"2","5","6","4","0","保健医療サービス",10280,3.2,12908,4.8,10184,3.0,6224,1.6,4732,1.2
97,"2","4","7","0","0","交通・通信",36364,11.2,26933,9.9,40744,11.9,50154,12.6,41386,10.7
98,"2","5","7","1","0","交通",7788,2.4,6378,2.4,8682,2.5,8341,2.1,13544,3.5
99,"2","5","7","2","0","自動車等関係費",16598,5.1,9698,3.6,18883,5.5,30012,7.6,10971,2.8
100,"2","6","7","2","1","自動車等購入",3804,1.2,-,-,-,-,16978,4.3,-,-
101,"2","6","7","2","2","自転車購入",718,0.2,97,0.0,1347,0.4,1310,0.3,800,0.2
102,"2","6","7","2","3","自動車等維持",12076,3.7,9601,3.5,17535,5.1,11724,3.0,10171,2.6
103,"2","5","7","3","0","通信",11979,3.7,10857,4.0,13180,3.9,11800,3.0,16871,4.3
104,"2","4","8","0","0","教育",27443,8.5,4498,1.7,24115,7.1,69582,17.5,67392,17.4
105,"2","5","8","1","0","授業料等",22710,7.0,3670,1.4,21631,6.3,54915,13.8,59483,15.3
106,"2","5","8","2","0","教科書・学習参考教材",394,0.1,17,0.0,129,0.0,1268,0.3,1245,0.3
107,"2","5","8","3","0","補習教育",4339,1.3,810,0.3,2355,0.7,13399,3.4,6664,1.7
108,"2","4","9","0","0","教養娯楽",35461,11.0,29980,11.1,32621,9.6,45117,11.4,55773,14.4
109,"2","5","9","1","0","教養娯楽用耐久財",4400,1.4,4187,1.5,3548,1.0,5008,1.3,7557,1.9
110,"2","5","9","2","0","教養娯楽用品",8801,2.7,5391,2.0,8750,2.6,14631,3.7,14494,3.7
111,"2","5","9","3","0","書籍・他の印刷物",3190,1.0,3869,1.4,2817,0.8,2204,0.6,3055,0.8
112,"2","5","9","4","0","教養娯楽サービス",19071,5.9,16534,6.1,17506,5.1,23274,5.9,30668,7.9
113,"2","6","9","4","1","宿泊料",2167,0.7,1521,0.6,3101,0.9,2727,0.7,1226,0.3
114,"2","6","9","4","2","パック旅行費",2140,0.7,2215,0.8,220,0.1,2629,0.7,8091,2.1
115,"2","6","9","4","3","月謝類",4091,1.3,2337,0.9,3751,1.1,7241,1.8,7809,2.0
116,"2","6","9","4","4","他の教養娯楽サービス",10674,3.3,10461,3.9,10433,3.1,10677,2.7,13542,3.5
117,"2","4","10","0","0","その他の消費支出",47775,14.8,49934,18.4,47840,14.0,46638,11.8,33735,8.7
118,"2","5","10","1","0","諸雑費",23841,7.4,23904,8.8,24448,7.2,23799,6.0,20765,5.4
119,"2","6","10","1","1","理美容サービス",3778,1.2,3925,1.4,3412,1.0,4115,1.0,2807,0.7
120,"2","6","10","1","2","理美容用品",5436,1.7,4589,1.7,6663,2.0,5996,1.5,4900,1.3
121,"2","6","10","1","3","身の回り用品",2485,0.8,2738,1.0,2226,0.7,2551,0.6,1230,0.3
122,"2","6","10","1","4","たばこ",901,0.3,600,0.2,1493,0.4,571,0.1,2152,0.6
123,"2","6","10","1","5","他の諸雑費",11241,3.5,12054,4.4,10654,3.1,10566,2.7,9676,2.5
124,"2","5","10","2","0","こづかい",6284,1.9,5173,1.9,5992,1.8,8302,2.1,8880,2.3
125,"2","5","10","3","0","交際費",15698,4.9,19575,7.2,12210,3.6,14270,3.6,4090,1.1
126,"2","6","10","3","0","食料",3723,1.2,4971,1.8,3543,1.0,2112,0.5,420,0.1
127,"2","6","10","3","0","家具・家事用品",146,0.0,177,0.1,128,0.0,136,0.0,-,-
128,"2","6","10","3","0","被服及び履物",230,0.1,377,0.1,166,0.0,46,0.0,-,-
129,"2","6","10","3","0","教養娯楽",1034,0.3,1805,0.7,603,0.2,140,0.0,-,-
130,"2","6","10","3","0","他の物品サービス",829,0.3,1507,0.6,168,0.0,335,0.1,-,-
131,"2","6","10","3","6","贈与金",5533,1.7,6288,2.3,2233,0.7,8936,2.3,133,0.0
132,"2","6","10","3","7","他の交際費",4204,1.3,4450,1.6,5368,1.6,2564,0.6,3538,0.9
133,"2","5","10","4","0","仕送り金",1952,0.6,1281,0.5,5190,1.5,267,0.1,-,-
134,"2","3","0","0","0","土地家屋購入",3515,-,-,-,-,-,15690,-,-,-
135,"2","3","0","0","0","（再掲）教育関係費",30267,9.4,4906,1.8,26634,7.8,75996,19.2,77645,20.0
136,"2","3","0","0","0","（再掲）教養娯楽関係費",39814,12.3,36285,13.4,35192,10.3,47220,11.9,60569,15.6
137,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",7485,2.3,7569,2.8,7423,2.2,9203,2.3,133,0.0
138,"2","3","0","0","0","（再掲）経常消費支出",229254,70.9,207215,76.4,250712,73.4,242613,61.2,266913,68.8
139,"2","3","0","0","0","（再掲）情報通信関係費",16403,5.1,15381,5.7,17249,5.1,16412,4.1,21282,5.5
140,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",289566,89.6,245285,90.4,297393,87.1,352848,88.9,375803,96.8
