1,"東京都生計分析調査　令和 4年11月","","","","","","","","","","","","","","",""
47,"2","6","1","10","1","茶類",1505,0.4,1427,0.5,1452,0.4,1585,0.4,1919,0.5
48,"2","6","1","10","2","コーヒー・ココア",1244,0.4,1157,0.4,1287,0.3,1274,0.3,1523,0.4
49,"2","6","1","10","3","他の飲料",2984,0.9,2368,0.8,3446,0.9,3238,0.8,4183,1.0
50,"2","5","1","11","0","酒類",3614,1.0,3876,1.3,3548,1.0,3324,0.9,3212,0.8
51,"2","5","1","12","0","外食",18004,5.2,13786,4.6,18370,4.9,22672,5.9,26997,6.4
52,"2","6","1","12","1","一般外食",16950,4.9,13786,4.6,17790,4.8,20027,5.2,23007,5.5
53,"2","6","1","12","2","学校給食",1053,0.3,-,-,580,0.2,2645,0.7,3990,0.9
54,"2","4","2","0","0","住居",34602,10.0,43811,14.6,28779,7.7,29487,7.7,16885,4.0
55,"2","5","2","1","0","家賃地代",17433,5.0,14540,4.9,22907,6.2,17036,4.4,16086,3.8
56,"2","5","2","2","0","設備修繕・維持",17169,5.0,29272,9.8,5872,1.6,12451,3.3,798,0.2
57,"2","6","2","2","1","設備材料",1705,0.5,2936,1.0,1248,0.3,230,0.1,741,0.2
58,"2","6","2","2","2","工事その他のサービス",15464,4.5,26336,8.8,4624,1.2,12220,3.2,57,0.0
59,"2","4","3","0","0","光熱・水道",21395,6.2,19014,6.4,22208,6.0,22493,5.9,29267,7.0
60,"2","5","3","1","0","電気代",10736,3.1,9468,3.2,11608,3.1,11009,2.9,14334,3.4
61,"2","5","3","2","0","ガス代",5726,1.7,5062,1.7,5752,1.5,6728,1.8,6378,1.5
62,"2","5","3","3","0","他の光熱",342,0.1,528,0.2,306,0.1,98,0.0,143,0.0
63,"2","5","3","4","0","上下水道料",4591,1.3,3956,1.3,4543,1.2,4658,1.2,8412,2.0
64,"2","4","4","0","0","家具・家事用品",15288,4.4,12974,4.3,21013,5.6,14484,3.8,10831,2.6
65,"2","5","4","1","0","家庭用耐久財",6549,1.9,5734,1.9,10941,2.9,4115,1.1,3256,0.8
66,"2","6","4","1","1","家事用耐久財",1937,0.6,1744,0.6,1948,0.5,2653,0.7,724,0.2
67,"2","6","4","1","2","冷暖房用器具",2353,0.7,3909,1.3,1083,0.3,991,0.3,2051,0.5
68,"2","6","4","1","3","一般家具",2259,0.7,80,0.0,7909,2.1,470,0.1,481,0.1
69,"2","5","4","2","0","室内装備・装飾品",764,0.2,542,0.2,1266,0.3,827,0.2,57,0.0
70,"2","5","4","3","0","寝具類",851,0.2,525,0.2,1519,0.4,933,0.2,95,0.0
71,"2","5","4","4","0","家事雑貨",2759,0.8,2188,0.7,3041,0.8,3441,0.9,2948,0.7
72,"2","5","4","5","0","家事用消耗品",3563,1.0,3060,1.0,3595,1.0,4252,1.1,4240,1.0
73,"2","5","4","6","0","家事サービス",802,0.2,925,0.3,651,0.2,917,0.2,235,0.1
74,"2","4","5","0","0","被服及び履物",14049,4.1,10125,3.4,13065,3.5,21513,5.6,17072,4.1
75,"2","5","5","1","0","和服",900,0.3,167,0.1,13,0.0,3530,0.9,-,-
76,"2","5","5","2","0","洋服",5919,1.7,4565,1.5,6405,1.7,7491,2.0,7196,1.7
77,"2","6","5","2","1","男子用洋服",1655,0.5,1214,0.4,1552,0.4,2307,0.6,2585,0.6
78,"2","6","5","2","2","婦人用洋服",3798,1.1,3351,1.1,4152,1.1,4433,1.2,3127,0.7
79,"2","6","5","2","3","子供用洋服",465,0.1,-,-,701,0.2,751,0.2,1484,0.4
80,"2","5","5","3","0","シャツ・セーター類",2350,0.7,1780,0.6,2034,0.5,3605,0.9,2868,0.7
81,"2","6","5","3","1","男子用シャツ・セーター類",663,0.2,584,0.2,641,0.2,706,0.2,1088,0.3
82,"2","6","5","3","2","婦人用シャツ・セーター類",1572,0.5,1196,0.4,1176,0.3,2731,0.7,1520,0.4
83,"2","6","5","3","3","子供用シャツ・セーター類",115,0.0,-,-,217,0.1,169,0.0,260,0.1
84,"2","5","5","4","0","下着類",1129,0.3,1032,0.3,1383,0.4,1122,0.3,808,0.2
85,"2","6","5","4","1","男子用下着類",317,0.1,329,0.1,425,0.1,226,0.1,139,0.0
86,"2","6","5","4","2","婦人用下着類",717,0.2,702,0.2,858,0.2,652,0.2,493,0.1
87,"2","6","5","4","3","子供用下着類",96,0.0,-,-,100,0.0,244,0.1,177,0.0
88,"2","5","5","5","0","生地・糸類",94,0.0,90,0.0,122,0.0,52,0.0,151,0.0
89,"2","5","5","6","0","他の被服",986,0.3,781,0.3,1141,0.3,1063,0.3,1413,0.3
90,"2","5","5","7","0","履物類",1601,0.5,985,0.3,1408,0.4,2958,0.8,1603,0.4
91,"2","5","5","8","0","被服関連サービス",1070,0.3,723,0.2,559,0.2,1693,0.4,3034,0.7
92,"2","4","6","0","0","保健医療",18861,5.4,21468,7.2,17482,4.7,17246,4.5,13402,3.2
93,"2","5","6","1","0","医薬品",3441,1.0,4157,1.4,3278,0.9,2515,0.7,2733,0.6
94,"2","5","6","2","0","健康保持用摂取品",1692,0.5,2478,0.8,1763,0.5,455,0.1,703,0.2
95,"2","5","6","3","0","保健医療用品・器具",3361,1.0,1774,0.6,5109,1.4,3954,1.0,4609,1.1
96,"2","5","6","4","0","保健医療サービス",10367,3.0,13060,4.4,7332,2.0,10323,2.7,5358,1.3
97,"2","4","7","0","0","交通・通信",32302,9.3,30088,10.1,38221,10.3,28356,7.4,36829,8.8
98,"2","5","7","1","0","交通",9086,2.6,7154,2.4,14433,3.9,7139,1.9,7448,1.8
99,"2","5","7","2","0","自動車等関係費",10299,3.0,9708,3.2,11546,3.1,8855,2.3,14027,3.3
100,"2","6","7","2","1","自動車等購入",-,-,-,-,-,-,-,-,-,-
101,"2","6","7","2","2","自転車購入",470,0.1,-,-,89,0.0,1523,0.4,1282,0.3
102,"2","6","7","2","3","自動車等維持",9829,2.8,9708,3.2,11456,3.1,7332,1.9,12745,3.0
103,"2","5","7","3","0","通信",12917,3.7,13227,4.4,12242,3.3,12362,3.2,15354,3.7
104,"2","4","8","0","0","教育",21758,6.3,489,0.2,24592,6.6,40153,10.5,80347,19.1
105,"2","5","8","1","0","授業料等",15556,4.5,-,-,20987,5.6,26952,7.0,52728,12.5
106,"2","5","8","2","0","教科書・学習参考教材",57,0.0,6,0.0,95,0.0,111,0.0,49,0.0
107,"2","5","8","3","0","補習教育",6146,1.8,483,0.2,3511,0.9,13090,3.4,27570,6.6
108,"2","4","9","0","0","教養娯楽",37025,10.7,29930,10.0,42729,11.5,42403,11.1,41448,9.9
109,"2","5","9","1","0","教養娯楽用耐久財",4025,1.2,2152,0.7,7818,2.1,2925,0.8,5003,1.2
110,"2","5","9","2","0","教養娯楽用品",8661,2.5,5706,1.9,11004,3.0,11735,3.1,7881,1.9
111,"2","5","9","3","0","書籍・他の印刷物",3404,1.0,3834,1.3,3325,0.9,2868,0.7,2836,0.7
112,"2","5","9","4","0","教養娯楽サービス",20935,6.0,18238,6.1,20582,5.5,24875,6.5,25727,6.1
113,"2","6","9","4","1","宿泊料",2215,0.6,1927,0.6,3642,1.0,1453,0.4,1193,0.3
114,"2","6","9","4","2","パック旅行費",1667,0.5,2452,0.8,835,0.2,1185,0.3,1555,0.4
115,"2","6","9","4","3","月謝類",5297,1.5,2200,0.7,4509,1.2,11004,2.9,8329,2.0
116,"2","6","9","4","4","他の教養娯楽サービス",11756,3.4,11659,3.9,11595,3.1,11234,2.9,14650,3.5
117,"2","4","10","0","0","その他の消費支出",59239,17.1,52257,17.5,67244,18.1,64739,16.9,54055,12.9
118,"2","5","10","1","0","諸雑費",28628,8.3,22847,7.6,33287,8.9,34654,9.1,26790,6.4
119,"2","6","10","1","1","理美容サービス",4222,1.2,3895,1.3,5492,1.5,3529,0.9,3790,0.9
120,"2","6","10","1","2","理美容用品",6395,1.8,4855,1.6,6826,1.8,9299,2.4,4647,1.1
121,"2","6","10","1","3","身の回り用品",2953,0.9,2632,0.9,2636,0.7,4036,1.1,2521,0.6
122,"2","6","10","1","4","たばこ",902,0.3,868,0.3,1246,0.3,381,0.1,1542,0.4
123,"2","6","10","1","5","他の諸雑費",14156,4.1,10597,3.5,17087,4.6,17409,4.5,14290,3.4
124,"2","5","10","2","0","こづかい",9701,2.8,4381,1.5,14154,3.8,11425,3.0,19948,4.7
125,"2","5","10","3","0","交際費",18277,5.3,21105,7.1,17143,4.6,17650,4.6,7317,1.7
126,"2","6","10","3","0","食料",5390,1.6,7872,2.6,4737,1.3,2234,0.6,3067,0.7
127,"2","6","10","3","0","家具・家事用品",122,0.0,50,0.0,128,0.0,279,0.1,27,0.0
128,"2","6","10","3","0","被服及び履物",198,0.1,177,0.1,167,0.0,285,0.1,160,0.0
129,"2","6","10","3","0","教養娯楽",798,0.2,1378,0.5,514,0.1,266,0.1,59,0.0
130,"2","6","10","3","0","他の物品サービス",378,0.1,393,0.1,469,0.1,354,0.1,23,0.0
131,"2","6","10","3","6","贈与金",6958,2.0,7059,2.4,4925,1.3,10927,2.9,846,0.2
132,"2","6","10","3","7","他の交際費",4432,1.3,4175,1.4,6204,1.7,3305,0.9,3136,0.7
133,"2","5","10","4","0","仕送り金",2633,0.8,3924,1.3,2660,0.7,1009,0.3,-,-
134,"2","3","0","0","0","土地家屋購入",-,-,-,-,-,-,-,-,-,-
135,"2","3","0","0","0","（再掲）教育関係費",24439,7.1,953,0.3,28139,7.6,45024,11.8,86127,20.5
136,"2","3","0","0","0","（再掲）教養娯楽関係費",42560,12.3,35903,12.0,51566,13.9,44295,11.6,44063,10.5
137,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",9591,2.8,10982,3.7,7585,2.0,11936,3.1,846,0.2
138,"2","3","0","0","0","（再掲）経常消費支出",246347,71.1,215115,71.9,271736,73.0,259864,67.9,298118,70.9
139,"2","3","0","0","0","（再掲）情報通信関係費",15719,4.5,14140,4.7,16718,4.5,15946,4.2,20886,5.0
140,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",302379,87.2,244524,81.7,335724,90.2,341493,89.2,402731,95.8
