項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,歯科診療代,863,0.3,-55.8,919,0.4,557,0.3,1090,0.5,911,0.3,850,0.3,690,0.2,1020,0.2
1,1,出産入院料,244,0.1,...,-,-,1728,0.9,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,鉄道運賃,2017,0.7,21.5,1595,0.7,349,0.2,671,0.3,748,0.3,3304,1,5046,1.4,2363,0.5
1,1,鉄道通学定期代,68,0,-35.2,-,-,223,0.1,-,-,-,-,83,0,85,0,90,0
1,1,鉄道通勤定期代,1140,0.4,-51.4,63,0,518,0.3,1289,0.5,1897,0.7,2158,0.7,311,0.1,1721,0.4
1,1,バス代,139,0,-41.6,18,0,49,0,87,0,131,0,78,0,176,0,437,0.1
1,1,バス通学定期代,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,バス通勤定期代,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,タクシー代,299,0.1,67,276,0.1,248,0.1,316,0.1,319,0.1,111,0,206,0.1,616,0.1
1,1,航空運賃,211,0.1,83.5,-,-,-,-,-,-,-,-,1459,0.5,-,-,-,-
1,1,郵便料,133,0,-24.4,221,0.1,94,0,110,0,109,0,188,0.1,137,0,74,0
1,1,固定電話通信料,957,0.3,-14.2,1061,0.4,1188,0.6,947,0.4,733,0.3,623,0.2,1225,0.3,933,0.2
1,1,携帯電話通信料,10116,3.4,-8.8,9497,4,7956,3.9,10118,4.3,7911,3,11839,3.7,10872,2.9,12566,2.9
1,1,ＮＨＫ放送受信料,1579,0.5,22.4,1510,0.6,1423,0.7,1544,0.6,2219,0.8,1472,0.5,1641,0.4,1244,0.3
1,1,ケーブルテレビ放送受信料,726,0.2,-3.1,649,0.3,795,0.4,572,0.2,629,0.2,712,0.2,853,0.2,874,0.2
1,1,他の放送受信料,83,0,-51.2,273,0.1,-,-,-,-,51,0,97,0,99,0,57,0
1,1,国公立小学校,284,0.1,88.1,-,-,-,-,235,0.1,426,0.2,278,0.1,513,0.1,531,0.1
1,1,国公立中学校,220,0.1,233.3,-,-,64,0,94,0,-,-,216,0.1,1166,0.3,-,-
1,1,国公立高校,0,0,-100,-,-,-,-,-,-,-,-,-,-,-,-,1,0
1,1,国公立大学,29,0,-98.7,-,-,-,-,-,-,-,-,-,-,-,-,205,0
1,1,たばこ,975,0.3,-20.5,30,0,898,0.4,1460,0.6,1190,0.5,1673,0.5,170,0,1391,0.3
2,0,準公共料金等,32785,11.1,-17.6,19796,8.3,23520,11.7,28912,12.1,22049,8.4,46295,14.3,52730,14.3,35845,8.3
2,1,牛乳,1347,0.5,13.3,961,0.4,1086,0.5,1156,0.5,1722,0.7,1587,0.5,1371,0.4,1540,0.4
2,1,灯油,633,0.2,132.7,667,0.3,447,0.2,697,0.3,499,0.2,324,0.1,405,0.1,1392,0.3
2,1,プロパンガス,519,0.2,20.4,683,0.3,706,0.3,910,0.4,48,0,-,-,697,0.2,598,0.1
2,1,理髪料,364,0.1,3.4,390,0.2,159,0.1,156,0.1,215,0.1,177,0.1,516,0.1,935,0.2
2,1,パーマネント代,182,0.1,-3.7,-,-,-,-,88,0,-,-,339,0.1,116,0,728,0.2
2,1,洗濯代,324,0.1,23.7,119,0,180,0.1,285,0.1,84,0,692,0.2,416,0.1,481,0.1
2,1,新聞,1392,0.5,-2.1,1422,0.6,1649,0.8,928,0.4,1363,0.5,899,0.3,1252,0.3,2241,0.5
2,1,私立小学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,3640,1.2,182,-,-,-,-,-,-,-,-,11587,3.6,8811,2.4,4912,1.1
2,1,私立高校,2473,0.8,-18.6,-,-,-,-,-,-,-,-,-,-,9515,2.6,7791,1.8
2,1,私立大学,2692,0.9,-79.4,-,-,-,-,-,-,-,-,-,-,18834,5.1,-,-
2,1,幼児教育費用,1865,0.6,26.9,144,0.1,6,0,3392,1.4,3808,1.5,1312,0.4,2235,0.6,2141,0.5
2,1,民営家賃,16816,5.7,6.2,15410,6.4,19287,9.6,20549,8.6,14310,5.5,29380,9.1,7439,2,11189,2.6
2,1,地代,539,0.2,36.8,-,-,-,-,751,0.3,-,-,-,-,1122,0.3,1897,0.4
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 4年 2月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
