1,"東京都生計分析調査　令和 4年 7月","","","","","","","","","","","","","","",""
21,"1","6","0","0","0","うち女",91596,13.0,63484,12.0,77182,11.3,110214,13.7,152376,15.6
22,"1","4","0","0","0","他の世帯員収入",17326,2.5,17356,3.3,8390,1.2,17837,2.2,37290,3.8
23,"1","3","0","0","0","事業・内職収入",4680,0.7,9420,1.8,2212,0.3,1292,0.2,7030,0.7
24,"1","4","0","0","0","家賃収入",1806,0.3,3311,0.6,-,-,591,0.1,5449,0.6
25,"1","4","0","0","0","他の事業収入",1899,0.3,6077,1.1,-,-,-,-,-,-
26,"1","4","0","0","0","内職収入",975,0.1,32,0.0,2212,0.3,701,0.1,1581,0.2
27,"1","3","0","0","0","他の経常収入",5291,0.7,5905,1.1,8894,1.3,1704,0.2,5668,0.6
28,"1","4","0","0","0","財産収入",757,0.1,244,0.0,448,0.1,-,-,5302,0.5
29,"1","4","0","0","0","社会保障給付",3236,0.5,4231,0.8,5292,0.8,1704,0.2,-,-
30,"1","5","0","0","0","公的年金給付",240,0.0,767,0.1,-,-,-,-,-,-
31,"1","5","0","0","0","他の社会保障給付",2997,0.4,3464,0.7,5292,0.8,1704,0.2,-,-
32,"1","4","0","0","0","仕送り金",1298,0.2,1430,0.3,3154,0.5,-,-,366,0.0
33,"1","2","0","0","0","特別収入",12076,1.7,9340,1.8,21209,3.1,9389,1.2,6175,0.6
34,"1","3","0","0","0","受贈金",3432,0.5,8107,1.5,2236,0.3,872,0.1,388,0.0
35,"1","3","0","0","0","他の特別収入",8644,1.2,1233,0.2,18974,2.8,8517,1.1,5787,0.6
36,"1","1","0","0","0","実収入以外の受取(繰入金を除く)",469862,-,375590,-,431327,-,508141,-,723336,-
37,"1","2","0","0","0","預貯金引出",345485,-,279132,-,311916,-,377602,-,523766,-
38,"1","2","0","0","0","保険金",1770,-,3215,-,643,-,1854,-,-,-
39,"1","3","0","0","0","個人・企業年金保険金",1770,-,3215,-,643,-,1854,-,-,-
40,"1","3","0","0","0","他の保険金",-,-,-,-,-,-,-,-,-,-
41,"1","2","0","0","0","有価証券売却",643,-,-,-,2496,-,-,-,-,-
42,"1","2","0","0","0","土地家屋借入金",-,-,-,-,-,-,-,-,-,-
43,"1","2","0","0","0","他の借入金",1625,-,-,-,-,-,-,-,15256,-
44,"1","2","0","0","0","クレジット購入借入金",119723,-,93243,-,115701,-,127354,-,183951,-
45,"1","2","0","0","0","土地家屋売却",-,-,-,-,-,-,-,-,-,-
46,"1","2","0","0","0","実収入以外の受取のその他",617,-,-,-,571,-,1332,-,364,-
47,"1","1","0","0","0","繰入金",246505,-,371214,-,273744,-,143338,-,128114,-
48,"2","0","0","0","0","支払",1422026,-,1277356,-,1386455,-,1456924,-,1826438,-
49,"2","1","0","0","0","実支出",484834,-,394102,-,450822,-,525756,-,708956,-
50,"2","2","0","0","0","生計支出",342428,-,292355,-,315210,-,362719,-,493507,-
51,"2","3","0","0","0","消費支出",342428,100.0,292355,100.0,315210,100.0,362719,100.0,493507,100.0
52,"2","4","1","0","0","食料",93550,27.3,78884,27.0,93003,29.5,100095,27.6,118016,23.9
53,"2","5","1","1","0","穀類",6677,1.9,4898,1.7,6658,2.1,7548,2.1,9298,1.9
54,"2","6","1","1","1","米類",1605,0.5,1108,0.4,1526,0.5,1755,0.5,2798,0.6
55,"2","6","1","1","2","パン",2932,0.9,2293,0.8,3045,1.0,3406,0.9,3097,0.6
56,"2","6","1","1","3","麺類",1694,0.5,1203,0.4,1665,0.5,1878,0.5,2648,0.5
57,"2","6","1","1","4","他の穀類",446,0.1,295,0.1,422,0.1,509,0.1,755,0.2
58,"2","5","1","2","0","魚介類",4764,1.4,4604,1.6,4929,1.6,4785,1.3,4767,1.0
59,"2","6","1","2","1","生鮮魚介",2670,0.8,2369,0.8,2845,0.9,2736,0.8,2924,0.6
60,"2","6","1","2","2","塩干魚介",859,0.3,825,0.3,801,0.3,929,0.3,892,0.2
61,"2","6","1","2","3","魚肉練製品",413,0.1,464,0.2,431,0.1,359,0.1,380,0.1
62,"2","6","1","2","4","他の魚介加工品",822,0.2,947,0.3,851,0.3,762,0.2,570,0.1
63,"2","5","1","3","0","肉類",8609,2.5,5310,1.8,8278,2.6,10251,2.8,14097,2.9
64,"2","6","1","3","1","生鮮肉",6962,2.0,4228,1.4,6624,2.1,8383,2.3,11481,2.3
65,"2","6","1","3","2","加工肉",1647,0.5,1082,0.4,1655,0.5,1868,0.5,2616,0.5
66,"2","5","1","4","0","乳卵類",4437,1.3,3345,1.1,4069,1.3,5469,1.5,5399,1.1
67,"2","6","1","4","1","牛乳",1380,0.4,865,0.3,1146,0.4,1900,0.5,1875,0.4
68,"2","6","1","4","2","乳製品",2213,0.6,1904,0.7,2061,0.7,2643,0.7,2183,0.4
69,"2","6","1","4","3","卵",844,0.2,576,0.2,862,0.3,926,0.3,1341,0.3
70,"2","5","1","5","0","野菜・海藻",9252,2.7,8197,2.8,9143,2.9,9769,2.7,11044,2.2
71,"2","6","1","5","1","生鮮野菜",6670,1.9,5786,2.0,6636,2.1,7245,2.0,7603,1.5
72,"2","6","1","5","2","乾物・海藻",622,0.2,509,0.2,584,0.2,645,0.2,979,0.2
73,"2","6","1","5","3","大豆加工品",972,0.3,899,0.3,973,0.3,973,0.3,1178,0.2
74,"2","6","1","5","4","他の野菜・海藻加工品",988,0.3,1003,0.3,951,0.3,906,0.2,1284,0.3
75,"2","5","1","6","0","果物",2905,0.8,3078,1.1,2419,0.8,3027,0.8,3197,0.6
76,"2","6","1","6","1","生鮮果物",2553,0.7,2598,0.9,2110,0.7,2836,0.8,2637,0.5
77,"2","6","1","6","2","果物加工品",351,0.1,480,0.2,308,0.1,191,0.1,561,0.1
78,"2","5","1","7","0","油脂・調味料",4001,1.2,3272,1.1,3870,1.2,4425,1.2,5168,1.0
79,"2","6","1","7","1","油脂",502,0.1,399,0.1,484,0.2,569,0.2,642,0.1
80,"2","6","1","7","2","調味料",3499,1.0,2873,1.0,3386,1.1,3857,1.1,4526,0.9
81,"2","5","1","8","0","菓子類",8047,2.3,5455,1.9,8390,2.7,9261,2.6,11136,2.3
82,"2","5","1","9","0","調理食品",14031,4.1,13862,4.7,14271,4.5,13720,3.8,14891,3.0
83,"2","6","1","9","1","主食的調理食品",6349,1.9,5986,2.0,7195,2.3,5864,1.6,6843,1.4
84,"2","6","1","9","2","他の調理食品",7682,2.2,7876,2.7,7076,2.2,7856,2.2,8048,1.6
85,"2","5","1","10","0","飲料",6656,1.9,6076,2.1,6418,2.0,7043,1.9,7762,1.6
86,"2","6","1","10","1","茶類",1320,0.4,1226,0.4,1416,0.4,1305,0.4,1413,0.3
87,"2","6","1","10","2","コーヒー・ココア",1170,0.3,1454,0.5,1129,0.4,963,0.3,1064,0.2
88,"2","6","1","10","3","他の飲料",4166,1.2,3395,1.2,3874,1.2,4775,1.3,5285,1.1
89,"2","5","1","11","0","酒類",3606,1.1,3895,1.3,2727,0.9,3442,0.9,5380,1.1
90,"2","5","1","12","0","外食",20565,6.0,16892,5.8,21832,6.9,21355,5.9,25877,5.2
91,"2","6","1","12","1","一般外食",19373,5.7,16892,5.8,21160,6.7,19267,5.3,22657,4.6
92,"2","6","1","12","2","学校給食",1191,0.3,-,-,672,0.2,2088,0.6,3221,0.7
93,"2","4","2","0","0","住居",23104,6.7,25457,8.7,27377,8.7,17864,4.9,21784,4.4
94,"2","5","2","1","0","家賃地代",19775,5.8,22250,7.6,23255,7.4,14485,4.0,20163,4.1
95,"2","5","2","2","0","設備修繕・維持",3329,1.0,3207,1.1,4122,1.3,3379,0.9,1621,0.3
96,"2","6","2","2","1","設備材料",1837,0.5,2393,0.8,983,0.3,2542,0.7,128,0.0
97,"2","6","2","2","2","工事その他のサービス",1493,0.4,814,0.3,3139,1.0,837,0.2,1493,0.3
98,"2","4","3","0","0","光熱・水道",18394,5.4,13761,4.7,17787,5.6,20739,5.7,26331,5.3
99,"2","5","3","1","0","電気代",8925,2.6,7274,2.5,8818,2.8,9909,2.7,11037,2.2
100,"2","5","3","2","0","ガス代",4936,1.4,4035,1.4,5143,1.6,5108,1.4,6555,1.3
101,"2","5","3","3","0","他の光熱",44,0.0,8,0.0,69,0.0,64,0.0,29,0.0
102,"2","5","3","4","0","上下水道料",4489,1.3,2444,0.8,3757,1.2,5657,1.6,8711,1.8
103,"2","4","4","0","0","家具・家事用品",12681,3.7,8828,3.0,13059,4.1,13234,3.6,21389,4.3
104,"2","5","4","1","0","家庭用耐久財",3655,1.1,1296,0.4,4212,1.3,3625,1.0,9316,1.9
105,"2","6","4","1","1","家事用耐久財",1211,0.4,767,0.3,1383,0.4,1047,0.3,2592,0.5
106,"2","6","4","1","2","冷暖房用器具",2124,0.6,417,0.1,2744,0.9,1973,0.5,6093,1.2
107,"2","6","4","1","3","一般家具",320,0.1,112,0.0,84,0.0,605,0.2,631,0.1
108,"2","5","4","2","0","室内装備・装飾品",849,0.2,941,0.3,1461,0.5,250,0.1,917,0.2
109,"2","5","4","3","0","寝具類",604,0.2,478,0.2,500,0.2,616,0.2,1183,0.2
110,"2","5","4","4","0","家事雑貨",3083,0.9,2454,0.8,2790,0.9,3503,1.0,4366,0.9
111,"2","5","4","5","0","家事用消耗品",3839,1.1,3191,1.1,3800,1.2,4123,1.1,4969,1.0
112,"2","5","4","6","0","家事サービス",651,0.2,468,0.2,296,0.1,1116,0.3,638,0.1
113,"2","4","5","0","0","被服及び履物",14029,4.1,11247,3.8,11665,3.7,17656,4.9,16895,3.4
114,"2","5","5","1","0","和服",94,0.0,-,-,24,0.0,271,0.1,-,-
115,"2","5","5","2","0","洋服",4966,1.5,3283,1.1,4745,1.5,6649,1.8,5331,1.1
116,"2","6","5","2","1","男子用洋服",1325,0.4,601,0.2,1576,0.5,1779,0.5,1465,0.3
117,"2","6","5","2","2","婦人用洋服",3094,0.9,2668,0.9,2884,0.9,3993,1.1,2122,0.4
118,"2","6","5","2","3","子供用洋服",547,0.2,14,0.0,285,0.1,876,0.2,1744,0.4
119,"2","5","5","3","0","シャツ・セーター類",3357,1.0,3860,1.3,2524,0.8,3675,1.0,2924,0.6
120,"2","6","5","3","1","男子用シャツ・セーター類",1200,0.4,921,0.3,887,0.3,1657,0.5,1387,0.3
121,"2","6","5","3","2","婦人用シャツ・セーター類",1933,0.6,2903,1.0,1338,0.4,1754,0.5,1067,0.2
122,"2","6","5","3","3","子供用シャツ・セーター類",224,0.1,36,0.0,300,0.1,264,0.1,470,0.1
123,"2","5","5","4","0","下着類",1268,0.4,1258,0.4,971,0.3,1370,0.4,1703,0.3
124,"2","6","5","4","1","男子用下着類",365,0.1,384,0.1,262,0.1,256,0.1,891,0.2
125,"2","6","5","4","2","婦人用下着類",834,0.2,874,0.3,666,0.2,982,0.3,675,0.1
126,"2","6","5","4","3","子供用下着類",68,0.0,-,-,43,0.0,132,0.0,137,0.0
127,"2","5","5","5","0","生地・糸類",82,0.0,146,0.0,95,0.0,16,0.0,61,0.0
128,"2","5","5","6","0","他の被服",897,0.3,769,0.3,948,0.3,886,0.2,1184,0.2
129,"2","5","5","7","0","履物類",2754,0.8,1002,0.3,2162,0.7,4092,1.1,5259,1.1
130,"2","5","5","8","0","被服関連サービス",613,0.2,930,0.3,197,0.1,697,0.2,433,0.1
131,"2","4","6","0","0","保健医療",14520,4.2,12679,4.3,18228,5.8,13717,3.8,13393,2.7
132,"2","5","6","1","0","医薬品",2564,0.7,2350,0.8,3055,1.0,2329,0.6,2713,0.5
133,"2","5","6","2","0","健康保持用摂取品",762,0.2,1358,0.5,544,0.2,392,0.1,666,0.1
134,"2","5","6","3","0","保健医療用品・器具",3802,1.1,2430,0.8,3716,1.2,5150,1.4,3939,0.8
135,"2","5","6","4","0","保健医療サービス",7393,2.2,6541,2.2,10913,3.5,5846,1.6,6075,1.2
136,"2","4","7","0","0","交通・通信",41808,12.2,27264,9.3,37361,11.9,37720,10.4,107639,21.8
137,"2","5","7","1","0","交通",11840,3.5,8907,3.0,13007,4.1,12241,3.4,16407,3.3
138,"2","5","7","2","0","自動車等関係費",17639,5.2,9908,3.4,11934,3.8,11594,3.2,72472,14.7
139,"2","6","7","2","1","自動車等購入",4846,1.4,-,-,-,-,-,-,45493,9.2
140,"2","6","7","2","2","自転車購入",593,0.2,-,-,239,0.1,1134,0.3,1546,0.3
141,"2","6","7","2","3","自動車等維持",12201,3.6,9908,3.4,11695,3.7,10460,2.9,25433,5.2
142,"2","5","7","3","0","通信",12328,3.6,8449,2.9,12420,3.9,13884,3.8,18760,3.8
143,"2","4","8","0","0","教育",27497,8.0,2662,0.9,10467,3.3,54816,15.1,58563,11.9
144,"2","5","8","1","0","授業料等",12183,3.6,14,0.0,3457,1.1,28484,7.9,19472,3.9
145,"2","5","8","2","0","教科書・学習参考教材",139,0.0,-,-,78,0.0,175,0.0,589,0.1
146,"2","5","8","3","0","補習教育",15175,4.4,2648,0.9,6933,2.2,26157,7.2,38501,7.8
147,"2","4","9","0","0","教養娯楽",40029,11.7,32450,11.1,40291,12.8,40164,11.1,61221,12.4
148,"2","5","9","1","0","教養娯楽用耐久財",3172,0.9,3897,1.3,3798,1.2,1520,0.4,4548,0.9
149,"2","5","9","2","0","教養娯楽用品",8617,2.5,7208,2.5,6931,2.2,8889,2.5,16005,3.2
150,"2","5","9","3","0","書籍・他の印刷物",2863,0.8,2805,1.0,2648,0.8,3043,0.8,3003,0.6
151,"2","5","9","4","0","教養娯楽サービス",25377,7.4,18539,6.3,26914,8.5,26711,7.4,37664,7.6
152,"2","6","9","4","1","宿泊料",4686,1.4,4874,1.7,6361,2.0,3629,1.0,3290,0.7
153,"2","6","9","4","2","パック旅行費",3769,1.1,827,0.3,8714,2.8,3915,1.1,-,-
154,"2","6","9","4","3","月謝類",4854,1.4,1784,0.6,2455,0.8,6503,1.8,14650,3.0
155,"2","6","9","4","4","他の教養娯楽サービス",12068,3.5,11054,3.8,9383,3.0,12664,3.5,19724,4.0
156,"2","4","10","0","0","その他の消費支出",56816,16.6,79123,27.1,45971,14.6,46716,12.9,48276,9.8
157,"2","5","10","1","0","諸雑費",34841,10.2,53400,18.3,25436,8.1,26376,7.3,28845,5.8
158,"2","6","10","1","1","理美容サービス",3811,1.1,3743,1.3,3664,1.2,3273,0.9,6003,1.2
159,"2","6","10","1","2","理美容用品",6050,1.8,5645,1.9,6892,2.2,5568,1.5,6663,1.4
160,"2","6","10","1","3","身の回り用品",3021,0.9,2273,0.8,3357,1.1,3513,1.0,2906,0.6
161,"2","6","10","1","4","たばこ",1064,0.3,1176,0.4,1262,0.4,845,0.2,921,0.2
162,"2","6","10","1","5","他の諸雑費",20895,6.1,40562,13.9,10261,3.3,13177,3.6,12353,2.5
163,"2","5","10","2","0","こづかい",6917,2.0,6534,2.2,5410,1.7,7577,2.1,9683,2.0
164,"2","5","10","3","0","交際費",13652,4.0,16718,5.7,12939,4.1,12605,3.5,9558,1.9
165,"2","6","10","3","0","食料",3504,1.0,4789,1.6,3636,1.2,2775,0.8,1628,0.3
166,"2","6","10","3","0","家具・家事用品",178,0.1,116,0.0,74,0.0,141,0.0,725,0.1
167,"2","6","10","3","0","被服及び履物",658,0.2,2025,0.7,46,0.0,42,0.0,-,-
168,"2","6","10","3","0","教養娯楽",922,0.3,641,0.2,1260,0.4,1008,0.3,665,0.1
169,"2","6","10","3","0","他の物品サービス",333,0.1,545,0.2,145,0.0,384,0.1,12,0.0
170,"2","6","10","3","6","贈与金",3906,1.1,4377,1.5,3929,1.2,4119,1.1,1826,0.4
171,"2","6","10","3","7","他の交際費",4151,1.2,4226,1.4,3851,1.2,4137,1.1,4703,1.0
172,"2","5","10","4","0","仕送り金",1407,0.4,2471,0.8,2187,0.7,158,0.0,191,0.0
173,"2","3","0","0","0","土地家屋購入",-,-,-,-,-,-,-,-,-,-
174,"2","3","0","0","0","（再掲）教育関係費",30129,8.8,3715,1.3,12870,4.1,58184,16.0,64148,13.0
175,"2","3","0","0","0","（再掲）教養娯楽関係費",48177,14.1,38489,13.2,51216,16.2,48163,13.3,69287,14.0
176,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",5313,1.6,6848,2.3,6115,1.9,4276,1.2,2016,0.4
177,"2","3","0","0","0","（再掲）経常消費支出",236449,69.1,203916,69.7,232388,73.7,246181,67.9,312141,63.2
178,"2","3","0","0","0","（再掲）情報通信関係費",16143,4.7,12859,4.4,15624,5.0,17415,4.8,23166,4.7
179,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",309165,90.3,260050,89.0,281717,89.4,340579,93.9,424214,86.0
180,"2","2","0","0","0","その他の実支出",142406,-,101747,-,135612,-,163037,-,215449,-
181,"2","3","0","0","0","直接税",67984,-,43958,-,67233,-,80922,-,100990,-
182,"2","4","0","0","0","勤労所得税",37327,-,21621,-,31817,-,51383,-,54042,-
183,"2","4","0","0","0","個人住民税",24637,-,20192,-,23069,-,27146,-,33845,-
184,"2","4","0","0","0","他の税",6020,-,2144,-,12347,-,2393,-,13103,-
185,"2","3","0","0","0","社会保険料",74313,-,57789,-,68347,-,81803,-,114459,-
186,"2","4","0","0","0","公的年金保険料",44981,-,34504,-,41461,-,49496,-,70514,-
187,"2","4","0","0","0","健康保険料",23847,-,18770,-,21566,-,26627,-,35808,-
188,"2","4","0","0","0","介護保険料",3958,-,3302,-,3856,-,3980,-,6063,-
189,"2","4","0","0","0","他の社会保険料",1527,-,1213,-,1464,-,1700,-,2074,-
190,"2","3","0","0","0","その他",109,-,-,-,31,-,312,-,-,-
191,"2","1","0","0","0","実支出以外の支払(繰越金を除く)",712997,-,531665,-,687753,-,810963,-,1008456,-
192,"2","2","0","0","0","預貯金",539687,-,399720,-,537069,-,604323,-,760304,-
193,"2","2","0","0","0","保険料",19736,-,13416,-,20495,-,23386,-,25355,-
194,"2","3","0","0","0","個人・企業年金保険料",5393,-,5054,-,5232,-,4476,-,9559,-
195,"2","3","0","0","0","他の保険料",14343,-,8362,-,15263,-,18910,-,15797,-
196,"2","2","0","0","0","有価証券購入",4322,-,7055,-,1176,-,3286,-,7065,-
197,"2","2","0","0","0","土地家屋借金返済",45236,-,24719,-,40068,-,57753,-,79910,-
198,"2","2","0","0","0","他の借金返済",1721,-,1321,-,639,-,493,-,9241,-
199,"2","2","0","0","0","クレジット購入借入金返済",101971,-,84997,-,87642,-,121672,-,126582,-
200,"2","2","0","0","0","実支出以外の支払のその他",324,-,438,-,664,-,50,-,-,-
201,"2","1","0","0","0","繰越金",224195,-,351589,-,247880,-,120204,-,109026,-
202,"3","0","0","0","0","可処分所得",563253,-,428805,-,545771,-,642408,-,759539,-
203,"3","0","0","0","0","黒字",220825,-,136450,-,230561,-,279689,-,266032,-
204,"3","1","0","0","0","金融資産純増",215847,-,137843,-,243685,-,251539,-,268958,-
205,"3","3","0","0","0","貯蓄純増",212168,-,130788,-,245005,-,248254,-,261893,-
206,"3","4","0","0","0","預貯金純増",194201,-,120587,-,225153,-,226722,-,236538,-
207,"3","4","0","0","0","保険純増",17966,-,10201,-,19852,-,21532,-,25355,-
208,"3","3","0","0","0","有価証券純購入",3679,-,7055,-,-1320,-,3286,-,7065,-
209,"3","1","0","0","0","土地家屋借金純減",45236,-,24719,-,40068,-,57753,-,79910,-
210,"3","1","0","0","0","他の借金純減",96,-,1321,-,639,-,493,-,-6015,-
211,"3","1","0","0","0","クレジット購入借入金純減",-17752,-,-8246,-,-28059,-,-5682,-,-57369,-
212,"3","1","0","0","0","土地家屋純増",-,-,-,-,-,-,-,-,-,-
213,"3","1","0","0","0","その他の純増",-293,-,438,-,93,-,-1282,-,-364,-
214,"3","1","0","0","0","繰越純増",-22310,-,-19625,-,-25865,-,-23134,-,-19089,-
