区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,4,サービス,20806,6.9,10,3009,3.2,7516,4.6,9850,4.7,18019,7.2,18848,6.4,29965,8.1,58028,8.1
2,0,諸雑費,35678,11.9,12.1,6983,7.4,13022,8.1,16388,7.9,19264,7.7,31180,10.6,33420,9,128465,18
2,1,耐久財,469,0.2,-66.1,30,0,241,0.1,209,0.1,287,0.1,1023,0.3,968,0.3,523,0.1
2,2,半耐久財,2312,0.8,-42.1,485,0.5,588,0.4,1049,0.5,1330,0.5,2660,0.9,1803,0.5,8199,1.1
2,3,非耐久財,5409,1.8,-18.2,2559,2.7,3515,2.2,3546,1.7,4240,1.7,7062,2.4,6113,1.6,10760,1.5
2,4,サービス,27489,9.2,38.6,3909,4.1,8677,5.4,11583,5.6,13407,5.4,20435,6.9,24535,6.6,108983,15.2
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 4年 3月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
