"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","35歳未満／実数（円）","35歳未満／構成比（％）","35～39歳／実数（円）","35～39歳／構成比（％）","40～44歳／実数（円）","40～44歳／構成比（％）","45～49歳／実数（円）","45～49歳／構成比（％）","50～54歳／実数（円）","50～54歳／構成比（％）","55～59歳／実数（円）","55～59歳／構成比（％）","60～64歳／実数（円）","60～64歳／構成比（％）","65歳以上／実数（円）","65歳以上／構成比（％）","（再掲）75歳以上／実数（円）","（再掲）75歳以上／構成比（％）"
"2","6","1","1","2","パン",2932,0.9,1909,0.7,2911,0.9,3397,1.0,3358,0.9,2944,0.7,3049,0.8,3036,0.9,2829,1.0,2556,1.0
"2","6","1","1","3","麺類",1608,0.5,1187,0.4,1481,0.5,1796,0.5,1773,0.5,1789,0.4,1835,0.5,1679,0.5,1483,0.5,1362,0.5
"2","6","1","1","4","他の穀類",531,0.2,435,0.1,489,0.2,604,0.2,558,0.2,619,0.1,593,0.2,540,0.2,489,0.2,436,0.2
"2","5","1","2","0","魚介類",6327,1.9,3170,1.1,3500,1.1,4700,1.4,4807,1.3,5895,1.4,6070,1.6,6921,2.0,7937,2.9,8223,3.2
"2","6","1","2","1","生鮮魚介",3566,1.1,1906,0.7,1903,0.6,2719,0.8,2866,0.8,3516,0.8,3242,0.9,3903,1.1,4397,1.6,4510,1.8
"2","6","1","2","2","塩干魚介",1088,0.3,472,0.2,711,0.2,790,0.2,798,0.2,991,0.2,1136,0.3,1084,0.3,1379,0.5,1502,0.6
"2","6","1","2","3","魚肉練製品",694,0.2,272,0.1,321,0.1,406,0.1,431,0.1,545,0.1,674,0.2,855,0.2,942,0.3,933,0.4
"2","6","1","2","4","他の魚介加工品",980,0.3,520,0.2,565,0.2,785,0.2,712,0.2,843,0.2,1017,0.3,1080,0.3,1219,0.4,1278,0.5
"2","5","1","3","0","肉類",8337,2.6,5595,1.9,7003,2.2,9719,2.8,9556,2.6,11046,2.7,9424,2.5,9263,2.7,7035,2.6,6495,2.5
"2","6","1","3","1","生鮮肉",6768,2.1,4636,1.6,5708,1.8,8005,2.3,7739,2.1,9343,2.2,7693,2.1,7564,2.2,5542,2.0,5082,2.0
"2","6","1","3","2","加工肉",1569,0.5,959,0.3,1295,0.4,1714,0.5,1817,0.5,1703,0.4,1732,0.5,1700,0.5,1493,0.5,1413,0.6
"2","5","1","4","0","乳卵類",4418,1.4,3701,1.3,4240,1.4,4862,1.4,4397,1.2,4780,1.1,4875,1.3,4383,1.3,4274,1.6,4043,1.6
"2","6","1","4","1","牛乳",1361,0.4,1148,0.4,1415,0.5,1539,0.5,1353,0.4,1400,0.3,1441,0.4,1216,0.3,1360,0.5,1331,0.5
"2","6","1","4","2","乳製品",2208,0.7,1977,0.7,2129,0.7,2441,0.7,2161,0.6,2411,0.6,2523,0.7,2310,0.7,2067,0.8,1880,0.7
"2","6","1","4","3","卵",850,0.3,575,0.2,696,0.2,882,0.3,883,0.2,970,0.2,911,0.2,857,0.2,847,0.3,832,0.3
"2","5","1","5","0","野菜・海藻",10261,3.2,5995,2.1,6709,2.1,8999,2.6,8622,2.4,10051,2.4,10330,2.8,11170,3.2,11883,4.3,11844,4.6
"2","6","1","5","1","生鮮野菜",7215,2.2,4451,1.5,4730,1.5,6489,1.9,6179,1.7,7124,1.7,7281,2.0,8009,2.3,8204,3.0,8200,3.2
"2","6","1","5","2","乾物・海藻",740,0.2,403,0.1,510,0.2,698,0.2,680,0.2,732,0.2,676,0.2,727,0.2,866,0.3,861,0.3
"2","6","1","5","3","大豆加工品",1116,0.3,621,0.2,788,0.3,954,0.3,883,0.2,1175,0.3,1104,0.3,1222,0.4,1285,0.5,1219,0.5
"2","6","1","5","4","他の野菜・海藻加工品",1190,0.4,520,0.2,682,0.2,858,0.3,881,0.2,1020,0.2,1269,0.3,1212,0.3,1530,0.6,1564,0.6
"2","5","1","6","0","果物",3534,1.1,1659,0.6,2592,0.8,2698,0.8,2730,0.8,2992,0.7,3033,0.8,3505,1.0,4583,1.7,4768,1.9
"2","6","1","6","1","生鮮果物",3143,1.0,1494,0.5,2397,0.8,2401,0.7,2365,0.7,2530,0.6,2527,0.7,3039,0.9,4174,1.5,4388,1.7
"2","6","1","6","2","果物加工品",391,0.1,165,0.1,195,0.1,297,0.1,365,0.1,461,0.1,506,0.1,466,0.1,409,0.1,380,0.1
"2","5","1","7","0","油脂・調味料",4054,1.2,2655,0.9,3143,1.0,4037,1.2,4064,1.1,4295,1.0,4712,1.3,4423,1.3,4065,1.5,3898,1.5
"2","6","1","7","1","油脂",467,0.1,315,0.1,291,0.1,445,0.1,428,0.1,499,0.1,501,0.1,507,0.1,502,0.2,452,0.2
"2","6","1","7","2","調味料",3587,1.1,2340,0.8,2852,0.9,3593,1.1,3636,1.0,3796,0.9,4211,1.1,3916,1.1,3563,1.3,3446,1.3
"2","5","1","8","0","菓子類",7267,2.2,5965,2.0,7501,2.4,9830,2.9,9074,2.5,8116,1.9,8496,2.3,6777,1.9,6021,2.2,5251,2.0
"2","5","1","9","0","調理食品",13550,4.2,10597,3.6,11708,3.7,13540,4.0,14434,4.0,13639,3.3,15651,4.2,13788,4.0,13474,4.9,12674,4.9
"2","6","1","9","1","主食的調理食品",5817,1.8,4555,1.6,4822,1.5,6325,1.9,6437,1.8,5940,1.4,6672,1.8,6093,1.7,5614,2.1,5235,2.0
"2","6","1","9","2","他の調理食品",7733,2.4,6042,2.1,6886,2.2,7214,2.1,7997,2.2,7699,1.8,8979,2.4,7694,2.2,7860,2.9,7439,2.9
"2","5","1","10","0","飲料",5387,1.7,4510,1.5,4715,1.5,5818,1.7,6112,1.7,5801,1.4,6324,1.7,6081,1.7,4847,1.8,4310,1.7
"2","6","1","10","1","茶類",1269,0.4,873,0.3,923,0.3,1052,0.3,1413,0.4,1160,0.3,1625,0.4,1546,0.4,1273,0.5,1179,0.5
"2","6","1","10","2","コーヒー・ココア",1127,0.3,734,0.3,988,0.3,1439,0.4,1290,0.4,1157,0.3,1212,0.3,1490,0.4,990,0.4,771,0.3
"2","6","1","10","3","他の飲料",2991,0.9,2904,1.0,2804,0.9,3326,1.0,3409,0.9,3485,0.8,3488,0.9,3045,0.9,2583,0.9,2360,0.9
"2","5","1","11","0","酒類",3843,1.2,2544,0.9,2329,0.7,3371,1.0,3617,1.0,4628,1.1,4372,1.2,4340,1.2,3922,1.4,3322,1.3
"2","5","1","12","0","外食",15184,4.7,19749,6.8,20717,6.6,23774,7.0,21474,5.9,20353,4.9,19353,5.2,16613,4.8,7546,2.8,6023,2.3
"2","6","1","12","1","一般外食",14409,4.4,19245,6.6,19309,6.2,20247,5.9,19003,5.2,19609,4.7,18989,5.1,16561,4.8,7530,2.8,6009,2.3
"2","6","1","12","2","学校給食",775,0.2,504,0.2,1408,0.5,3527,1.0,2471,0.7,744,0.2,363,0.1,52,0.0,16,0.0,14,0.0
"2","4","2","0","0","住居",26865,8.3,48528,16.6,29891,9.6,34086,10.0,18597,5.1,34098,8.2,15503,4.2,30219,8.7,24156,8.8,22496,8.8
"2","5","2","1","0","家賃地代",16814,5.2,47927,16.4,27787,8.9,27313,8.0,17233,4.7,19153,4.6,12825,3.4,17050,4.9,9000,3.3,6619,2.6
"2","5","2","2","0","設備修繕・維持",10051,3.1,601,0.2,2105,0.7,6773,2.0,1364,0.4,14945,3.6,2678,0.7,13169,3.8,15155,5.5,15877,6.2
"2","6","2","2","1","設備材料",2897,0.9,176,0.1,1480,0.5,223,0.1,378,0.1,3238,0.8,996,0.3,2336,0.7,5170,1.9,4127,1.6
"2","6","2","2","2","工事その他のサービス",7154,2.2,425,0.1,624,0.2,6550,1.9,986,0.3,11707,2.8,1683,0.5,10833,3.1,9985,3.6,11750,4.6
"2","4","3","0","0","光熱・水道",23328,7.2,16532,5.7,19107,6.1,21633,6.3,24321,6.7,25916,6.2,26075,7.0,23384,6.7,23554,8.6,23366,9.1
"2","5","3","1","0","電気代",11444,3.5,8221,2.8,9348,3.0,10498,3.1,12479,3.4,12245,2.9,13075,3.5,11494,3.3,11487,4.2,11170,4.4
"2","5","3","2","0","ガス代",6429,2.0,4642,1.6,5924,1.9,5991,1.8,6187,1.7,7076,1.7,6872,1.8,6628,1.9,6573,2.4,6666,2.6
"2","5","3","3","0","他の光熱",386,0.1,63,0.0,74,0.0,270,0.1,254,0.1,218,0.1,383,0.1,334,0.1,594,0.2,655,0.3
"2","5","3","4","0","上下水道料",5069,1.6,3606,1.2,3761,1.2,4874,1.4,5400,1.5,6376,1.5,5745,1.5,4928,1.4,4900,1.8,4874,1.9
"2","4","4","0","0","家具・家事用品",12768,3.9,15331,5.2,14954,4.8,13413,3.9,14686,4.0,13482,3.2,13624,3.7,11411,3.3,11536,4.2,11121,4.3
"2","5","4","1","0","家庭用耐久財",4275,1.3,4281,1.5,5845,1.9,3217,0.9,4908,1.3,3693,0.9,4489,1.2,2847,0.8,4595,1.7,4830,1.9
"2","6","4","1","1","家事用耐久財",1752,0.5,3076,1.1,2040,0.7,1100,0.3,1437,0.4,1074,0.3,2503,0.7,1703,0.5,1760,0.6,1849,0.7
"2","6","4","1","2","冷暖房用器具",1607,0.5,384,0.1,2676,0.9,806,0.2,1139,0.3,933,0.2,1738,0.5,1045,0.3,2195,0.8,2618,1.0
"2","6","4","1","3","一般家具",917,0.3,821,0.3,1129,0.4,1311,0.4,2332,0.6,1687,0.4,248,0.1,99,0.0,640,0.2,364,0.1
"2","5","4","2","0","室内装備・装飾品",803,0.2,3678,1.3,686,0.2,1071,0.3,613,0.2,699,0.2,613,0.2,708,0.2,580,0.2,547,0.2
"2","5","4","3","0","寝具類",993,0.3,770,0.3,1042,0.3,1304,0.4,1629,0.4,1019,0.2,1242,0.3,533,0.2,856,0.3,714,0.3
"2","5","4","4","0","家事雑貨",2603,0.8,3000,1.0,3637,1.2,3369,1.0,2971,0.8,3480,0.8,2862,0.8,2514,0.7,1842,0.7,1582,0.6
"2","5","4","5","0","家事用消耗品",3429,1.1,2946,1.0,3346,1.1,3975,1.2,3826,1.1,3928,0.9,4040,1.1,3689,1.1,2957,1.1,2667,1.0
"2","5","4","6","0","家事サービス",664,0.2,657,0.2,399,0.1,478,0.1,740,0.2,662,0.2,379,0.1,1120,0.3,705,0.3,782,0.3
"2","4","5","0","0","被服及び履物",11756,3.6,11275,3.9,16103,5.2,14920,4.4,15374,4.2,20101,4.8,13716,3.7,11307,3.2,6755,2.5,5918,2.3
"2","5","5","1","0","和服",235,0.1,4,0.0,38,0.0,70,0.0,461,0.1,1046,0.3,54,0.0,91,0.0,106,0.0,30,0.0
"2","5","5","2","0","洋服",4834,1.5,4939,1.7,7970,2.6,7091,2.1,7096,2.0,8548,2.1,5712,1.5,4240,1.2,2106,0.8,1878,0.7
"2","6","5","2","1","男子用洋服",1462,0.5,1169,0.4,1670,0.5,2027,0.6,2315,0.6,2787,0.7,2257,0.6,1371,0.4,576,0.2,522,0.2
"2","6","5","2","2","婦人用洋服",2920,0.9,2587,0.9,4173,1.3,3500,1.0,3969,1.1,5423,1.3,3403,0.9,2856,0.8,1519,0.6,1353,0.5
"2","6","5","2","3","子供用洋服",451,0.1,1183,0.4,2127,0.7,1564,0.5,812,0.2,337,0.1,52,0.0,13,0.0,11,0.0,3,0.0
"2","5","5","3","0","シャツ・セーター類",2241,0.7,2126,0.7,2477,0.8,2757,0.8,2355,0.6,3806,0.9,2761,0.7,2461,0.7,1441,0.5,1335,0.5
"2","6","5","3","1","男子用シャツ・セーター類",760,0.2,892,0.3,604,0.2,1021,0.3,768,0.2,1349,0.3,1142,0.3,748,0.2,440,0.2,409,0.2
"2","6","5","3","2","婦人用シャツ・セーター類",1348,0.4,806,0.3,1456,0.5,1232,0.4,1361,0.4,2357,0.6,1587,0.4,1680,0.5,993,0.4,924,0.4
"2","6","5","3","3","子供用シャツ・セーター類",133,0.0,427,0.1,417,0.1,504,0.1,226,0.1,99,0.0,33,0.0,33,0.0,8,0.0,2,0.0
"2","5","5","4","0","下着類",959,0.3,851,0.3,903,0.3,1039,0.3,1278,0.4,1248,0.3,991,0.3,834,0.2,830,0.3,807,0.3
"2","6","5","4","1","男子用下着類",291,0.1,247,0.1,119,0.0,235,0.1,326,0.1,373,0.1,290,0.1,273,0.1,311,0.1,336,0.1
"2","6","5","4","2","婦人用下着類",570,0.2,336,0.1,413,0.1,465,0.1,758,0.2,784,0.2,683,0.2,549,0.2,517,0.2,470,0.2
"2","6","5","4","3","子供用下着類",98,0.0,267,0.1,370,0.1,340,0.1,194,0.1,91,0.0,18,0.0,12,0.0,3,0.0,1,0.0
"2","5","5","5","0","生地・糸類",124,0.0,129,0.0,108,0.0,124,0.0,227,0.1,38,0.0,143,0.0,109,0.0,129,0.0,106,0.0
"2","5","5","6","0","他の被服",843,0.3,850,0.3,1072,0.3,1163,0.3,1126,0.3,1160,0.3,861,0.2,794,0.2,584,0.2,525,0.2
"2","5","5","7","0","履物類",1664,0.5,2019,0.7,2572,0.8,2194,0.6,2040,0.6,2722,0.7,1874,0.5,1389,0.4,996,0.4,756,0.3
"2","5","5","8","0","被服関連サービス",857,0.3,358,0.1,963,0.3,482,0.1,792,0.2,1534,0.4,1321,0.4,1389,0.4,563,0.2,482,0.2
"2","4","6","0","0","保健医療",17369,5.3,14580,5.0,14514,4.6,13490,3.9,15691,4.3,15786,3.8,16540,4.4,15940,4.6,20431,7.5,21539,8.4
"2","5","6","1","0","医薬品",2937,0.9,1676,0.6,2042,0.7,1732,0.5,2277,0.6,2540,0.6,3151,0.8,3423,1.0,3599,1.3,3685,1.4
"2","5","6","2","0","健康保持用摂取品",1371,0.4,618,0.2,574,0.2,747,0.2,797,0.2,923,0.2,1081,0.3,986,0.3,2148,0.8,2590,1.0
"2","5","6","3","0","保健医療用品・器具",3097,1.0,4564,1.6,4351,1.4,3709,1.1,3762,1.0,3800,0.9,3336,0.9,2664,0.8,2271,0.8,2472,1.0
"2","5","6","4","0","保健医療サービス",9965,3.1,7723,2.6,7548,2.4,7302,2.1,8855,2.4,8523,2.0,8973,2.4,8867,2.5,12414,4.5,12792,5.0
"2","4","7","0","0","交通・通信",34883,10.7,28223,9.7,40177,12.9,30878,9.0,42653,11.7,39351,9.4,46743,12.6,44085,12.6,27935,10.2,22959,9.0
"2","5","7","1","0","交通",7665,2.4,10128,3.5,6137,2.0,8272,2.4,10320,2.8,11089,2.7,11378,3.1,8346,2.4,4706,1.7,4124,1.6
"2","5","7","2","0","自動車等関係費",15224,4.7,10015,3.4,25604,8.2,9875,2.9,19580,5.4,12577,3.0,20134,5.4,21649,6.2,12858,4.7,9738,3.8
"2","6","7","2","1","自動車等購入",3746,1.2,-,-,13923,4.5,-,-,5295,1.5,-,-,5563,1.5,6011,1.7,3527,1.3,2294,0.9
"2","6","7","2","2","自転車購入",732,0.2,2349,0.8,2076,0.7,1874,0.5,727,0.2,1117,0.3,285,0.1,256,0.1,228,0.1,252,0.1
"2","6","7","2","3","自動車等維持",10747,3.3,7666,2.6,9604,3.1,8001,2.3,13558,3.7,11460,2.8,14286,3.8,15382,4.4,9103,3.3,7192,2.8
"2","5","7","3","0","通信",11994,3.7,8079,2.8,8437,2.7,12731,3.7,12753,3.5,15685,3.8,15231,4.1,14090,4.0,10372,3.8,9097,3.5
"2","4","8","0","0","教育",19540,6.0,6674,2.3,11268,3.6,27753,8.1,41278,11.3,66631,16.0,35350,9.5,8512,2.4,194,0.1,317,0.1
"2","5","8","1","0","授業料等",13973,4.3,5430,1.9,6831,2.2,12594,3.7,22488,6.2,54498,13.1,30171,8.1,6104,1.8,179,0.1,293,0.1
"2","5","8","2","0","教科書・学習参考教材",197,0.1,62,0.0,320,0.1,419,0.1,335,0.1,642,0.2,285,0.1,51,0.0,1,0.0,1,0.0
"2","5","8","3","0","補習教育",5371,1.7,1181,0.4,4117,1.3,14740,4.3,18456,5.1,11491,2.8,4894,1.3,2358,0.7,14,0.0,22,0.0
"2","4","9","0","0","教養娯楽",35037,10.8,31556,10.8,34347,11.0,45659,13.4,43984,12.1,42065,10.1,39308,10.6,32963,9.5,28545,10.4,25586,10.0
"2","5","9","1","0","教養娯楽用耐久財",2649,0.8,1224,0.4,3058,1.0,3883,1.1,3484,1.0,3770,0.9,3825,1.0,2684,0.8,1722,0.6,1075,0.4
"2","5","9","2","0","教養娯楽用品",7701,2.4,8528,2.9,7691,2.5,10953,3.2,10100,2.8,10926,2.6,9996,2.7,7859,2.3,4812,1.8,3830,1.5
"2","5","9","3","0","書籍・他の印刷物",3504,1.1,2113,0.7,2210,0.7,2798,0.8,3259,0.9,2828,0.7,3102,0.8,3788,1.1,4335,1.6,4382,1.7
"2","5","9","4","0","教養娯楽サービス",21183,6.5,19691,6.7,21387,6.8,28025,8.2,27141,7.5,24540,5.9,22385,6.0,18632,5.3,17677,6.5,16300,6.4
"2","6","9","4","1","宿泊料",2923,0.9,3567,1.2,2541,0.8,3380,1.0,4105,1.1,4851,1.2,2894,0.8,2902,0.8,1890,0.7,1235,0.5
"2","6","9","4","2","パック旅行費",2756,0.8,1581,0.5,1465,0.5,2005,0.6,1757,0.5,1607,0.4,2480,0.7,739,0.2,4340,1.6,4984,1.9
"2","6","9","4","3","月謝類",4323,1.3,3202,1.1,7130,2.3,10022,2.9,8705,2.4,5470,1.3,4424,1.2,2720,0.8,1775,0.6,1375,0.5
"2","6","9","4","4","他の教養娯楽サービス",11181,3.4,11342,3.9,10251,3.3,12619,3.7,12574,3.5,12612,3.0,12587,3.4,12272,3.5,9673,3.5,8705,3.4
"2","4","10","0","0","その他の消費支出",54240,16.7,48579,16.6,52077,16.7,41355,12.1,50646,13.9,60411,14.5,65136,17.5,76518,22.0,48627,17.8,46388,18.1
"2","5","10","1","0","諸雑費",29131,9.0,37471,12.8,37640,12.0,24433,7.1,26300,7.2,32466,7.8,32429,8.7,45421,13.0,22261,8.1,19599,7.6
"2","6","10","1","1","理美容サービス",3803,1.2,4174,1.4,3141,1.0,3641,1.1,4066,1.1,4650,1.1,5083,1.4,4327,1.2,3133,1.1,2760,1.1
"2","6","10","1","2","理美容用品",5283,1.6,6005,2.1,7426,2.4,5449,1.6,5800,1.6,6634,1.6,6072,1.6,5991,1.7,3974,1.5,3479,1.4
"2","6","10","1","3","身の回り用品",2360,0.7,2406,0.8,3603,1.2,2931,0.9,2386,0.7,5378,1.3,2373,0.6,3211,0.9,948,0.3,713,0.3
"2","6","10","1","4","たばこ",975,0.3,1494,0.5,1168,0.4,926,0.3,1296,0.4,1257,0.3,1463,0.4,728,0.2,666,0.2,354,0.1
"2","6","10","1","5","他の諸雑費",16711,5.1,23393,8.0,22303,7.1,11487,3.4,12753,3.5,14548,3.5,17438,4.7,31163,8.9,13540,4.9,12293,4.8
"2","5","10","2","0","こづかい",6543,2.0,1355,0.5,3085,1.0,4376,1.3,6338,1.7,12795,3.1,11303,3.0,5810,1.7,5433,2.0,4889,1.9
"2","5","10","3","0","交際費",16560,5.1,9233,3.2,10920,3.5,11880,3.5,12312,3.4,14148,3.4,16040,4.3,23337,6.7,19664,7.2,21288,8.3
"2","6","10","3","1","食料",4029,1.2,1986,0.7,2718,0.9,2140,0.6,2642,0.7,3115,0.7,4037,1.1,4847,1.4,5314,1.9,5477,2.1
"2","6","10","3","2","家具・家事用品",221,0.1,381,0.1,156,0.0,58,0.0,124,0.0,682,0.2,240,0.1,226,0.1,114,0.0,56,0.0
"2","6","10","3","3","被服及び履物",311,0.1,472,0.2,118,0.0,154,0.0,180,0.0,139,0.0,428,0.1,761,0.2,287,0.1,235,0.1
"2","6","10","3","4","教養娯楽",888,0.3,878,0.3,471,0.2,473,0.1,395,0.1,603,0.1,1505,0.4,1164,0.3,1018,0.4,1047,0.4
"2","6","10","3","5","他の物品サービス",508,0.2,623,0.2,319,0.1,118,0.0,249,0.1,710,0.2,642,0.2,906,0.3,471,0.2,493,0.2
"2","6","10","3","6","贈与金",6406,2.0,2557,0.9,2777,0.9,2836,0.8,3911,1.1,3836,0.9,4707,1.3,11435,3.3,8877,3.2,10624,4.1
"2","6","10","3","7","他の交際費",4198,1.3,2336,0.8,4360,1.4,6102,1.8,4812,1.3,5063,1.2,4482,1.2,3997,1.1,3585,1.3,3356,1.3
"2","5","10","4","0","仕送り金",2005,0.6,521,0.2,433,0.1,666,0.2,5696,1.6,1002,0.2,5363,1.4,1952,0.6,1269,0.5,612,0.2
"2","3","0","0","0","土地家屋購入",4941,-,-,-,6319,-,24409,-,2771,-,-,-,1861,-,2742,-,5172,-,-,-
"2","3","0","0","0","（再掲）教育関係費",22603,7.0,7788,2.7,14797,4.7,33561,9.8,50909,14.0,71019,17.0,40164,10.8,10251,2.9,737,0.3,794,0.3
"2","3","0","0","0","（再掲）教養娯楽関係費",39639,12.2,42242,14.5,37718,12.1,50258,14.7,48335,13.3,47261,11.3,44374,11.9,38952,11.2,31980,11.7,28683,11.2
"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",8411,2.6,3078,1.1,3210,1.0,3501,1.0,9607,2.6,4838,1.2,10070,2.7,13387,3.8,10146,3.7,11236,4.4
"2","3","0","0","0","（再掲）経常消費支出",230775,71.1,221683,75.8,221485,70.9,252879,74.0,249596,68.6,263762,63.3,257430,69.2,243777,69.9,205486,75.1,191511,74.7
"2","3","0","0","0","（再掲）情報通信関係費",15664,4.8,10615,3.6,10091,3.2,15669,4.6,15926,4.4,19085,4.6,20100,5.4,18960,5.4,14273,5.2,12328,4.8
"2","3","0","0","0","（再掲）消費支出（除く住居等）1)",285646,88.0,240707,82.3,265438,85.0,304214,89.0,330190,90.8,377598,90.7,340949,91.6,298911,85.8,235952,86.2,220460,86.0
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"東京都生計分析調査　令和 4年","","","","","","","","","","","","","","","","","","","","","","","","",""
"第５表　世帯主年齢階層別１世帯当たり年平均１か月間の用途別生計支出　―　全　世　帯　―","","","","","","","","","","","","","","","","","","","","","","","","",""
"注）　1)は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。","","","","","","","","","","","","","","","","","","","","","","","","",""
"項目（0：世帯数等　2：生計支出）","","","","","","","","","","","","","","","","","","","","","","","","",""
