1,"東京都生計分析調査　令和 4年 8月","","","","","","","","","","","","","","",""
47,"2","6","1","10","1","茶類",1276,0.4,1186,0.4,1400,0.4,1328,0.4,1310,0.3
48,"2","6","1","10","2","コーヒー・ココア",1076,0.3,1089,0.4,1118,0.3,1065,0.3,859,0.2
49,"2","6","1","10","3","他の飲料",3886,1.2,3539,1.2,4033,1.2,4254,1.2,4602,1.1
50,"2","5","1","11","0","酒類",4010,1.2,4114,1.4,4088,1.2,3504,1.0,4689,1.1
51,"2","5","1","12","0","外食",15776,4.8,11375,3.9,17946,5.2,19985,5.5,25379,6.1
52,"2","6","1","12","1","一般外食",15331,4.7,11354,3.9,17671,5.1,19017,5.2,23047,5.6
53,"2","6","1","12","2","学校給食",445,0.1,22,0.0,276,0.1,968,0.3,2333,0.6
54,"2","4","2","0","0","住居",21080,6.4,19044,6.6,26363,7.6,20442,5.6,18896,4.6
55,"2","5","2","1","0","家賃地代",16526,5.0,13932,4.8,18744,5.4,19435,5.3,17372,4.2
56,"2","5","2","2","0","設備修繕・維持",4554,1.4,5112,1.8,7619,2.2,1007,0.3,1524,0.4
57,"2","6","2","2","1","設備材料",1497,0.5,2628,0.9,303,0.1,497,0.1,1027,0.2
58,"2","6","2","2","2","工事その他のサービス",3058,0.9,2483,0.9,7316,2.1,510,0.1,497,0.1
59,"2","4","3","0","0","光熱・水道",21342,6.5,19053,6.6,23506,6.8,21929,6.0,28030,6.8
60,"2","5","3","1","0","電気代",11033,3.4,10202,3.5,11638,3.4,11007,3.0,14918,3.6
61,"2","5","3","2","0","ガス代",4194,1.3,3780,1.3,4455,1.3,4232,1.2,6102,1.5
62,"2","5","3","3","0","他の光熱",43,0.0,40,0.0,68,0.0,28,0.0,35,0.0
63,"2","5","3","4","0","上下水道料",6071,1.9,5030,1.7,7345,2.1,6662,1.8,6975,1.7
64,"2","4","4","0","0","家具・家事用品",13914,4.2,12098,4.2,17310,5.0,13506,3.7,16138,3.9
65,"2","5","4","1","0","家庭用耐久財",4711,1.4,4308,1.5,5886,1.7,3583,1.0,7186,1.7
66,"2","6","4","1","1","家事用耐久財",2319,0.7,3218,1.1,1045,0.3,890,0.2,5263,1.3
67,"2","6","4","1","2","冷暖房用器具",1882,0.6,540,0.2,4352,1.3,2535,0.7,444,0.1
68,"2","6","4","1","3","一般家具",509,0.2,550,0.2,489,0.1,157,0.0,1479,0.4
69,"2","5","4","2","0","室内装備・装飾品",808,0.2,758,0.3,1342,0.4,468,0.1,403,0.1
70,"2","5","4","3","0","寝具類",849,0.3,1044,0.4,186,0.1,1328,0.4,210,0.1
71,"2","5","4","4","0","家事雑貨",2633,0.8,2009,0.7,3300,1.0,2956,0.8,3623,0.9
72,"2","5","4","5","0","家事用消耗品",3553,1.1,2935,1.0,3747,1.1,4425,1.2,4357,1.1
73,"2","5","4","6","0","家事サービス",1360,0.4,1044,0.4,2849,0.8,746,0.2,359,0.1
74,"2","4","5","0","0","被服及び履物",8677,2.6,6548,2.3,11104,3.2,10780,3.0,8158,2.0
75,"2","5","5","1","0","和服",107,0.0,216,0.1,-,-,21,0.0,-,-
76,"2","5","5","2","0","洋服",3629,1.1,2232,0.8,6008,1.7,4521,1.2,2108,0.5
77,"2","6","5","2","1","男子用洋服",597,0.2,295,0.1,629,0.2,1187,0.3,665,0.2
78,"2","6","5","2","2","婦人用洋服",2779,0.8,1936,0.7,4901,1.4,2850,0.8,969,0.2
79,"2","6","5","2","3","子供用洋服",252,0.1,-,-,478,0.1,485,0.1,474,0.1
80,"2","5","5","3","0","シャツ・セーター類",1590,0.5,1224,0.4,1554,0.4,2258,0.6,2087,0.5
81,"2","6","5","3","1","男子用シャツ・セーター類",631,0.2,393,0.1,645,0.2,994,0.3,1063,0.3
82,"2","6","5","3","2","婦人用シャツ・セーター類",871,0.3,832,0.3,812,0.2,1013,0.3,882,0.2
83,"2","6","5","3","3","子供用シャツ・セーター類",88,0.0,-,-,96,0.0,251,0.1,142,0.0
84,"2","5","5","4","0","下着類",802,0.2,624,0.2,924,0.3,955,0.3,1124,0.3
85,"2","6","5","4","1","男子用下着類",227,0.1,205,0.1,272,0.1,166,0.0,427,0.1
86,"2","6","5","4","2","婦人用下着類",481,0.1,420,0.1,551,0.2,546,0.1,455,0.1
87,"2","6","5","4","3","子供用下着類",94,0.0,-,-,101,0.0,243,0.1,242,0.1
88,"2","5","5","5","0","生地・糸類",115,0.0,133,0.0,176,0.1,32,0.0,43,0.0
89,"2","5","5","6","0","他の被服",578,0.2,487,0.2,559,0.2,779,0.2,622,0.2
90,"2","5","5","7","0","履物類",1429,0.4,1344,0.5,1202,0.3,1761,0.5,1735,0.4
91,"2","5","5","8","0","被服関連サービス",428,0.1,288,0.1,682,0.2,453,0.1,440,0.1
92,"2","4","6","0","0","保健医療",22546,6.9,25015,8.6,27524,7.9,13898,3.8,16139,3.9
93,"2","5","6","1","0","医薬品",3399,1.0,4044,1.4,2909,0.8,2041,0.6,5109,1.2
94,"2","5","6","2","0","健康保持用摂取品",1877,0.6,2767,1.0,1422,0.4,684,0.2,1149,0.3
95,"2","5","6","3","0","保健医療用品・器具",3284,1.0,2949,1.0,2966,0.9,4162,1.1,3860,0.9
96,"2","5","6","4","0","保健医療サービス",13987,4.3,15255,5.3,20227,5.8,7011,1.9,6022,1.5
97,"2","4","7","0","0","交通・通信",34815,10.6,26696,9.2,43720,12.6,37634,10.3,51619,12.5
98,"2","5","7","1","0","交通",8135,2.5,6422,2.2,8622,2.5,10887,3.0,9396,2.3
99,"2","5","7","2","0","自動車等関係費",14209,4.3,9313,3.2,20652,6.0,15154,4.2,23042,5.6
100,"2","6","7","2","1","自動車等購入",2155,0.7,-,-,7458,2.1,1738,0.5,-,-
101,"2","6","7","2","2","自転車購入",522,0.2,-,-,-,-,1474,0.4,2929,0.7
102,"2","6","7","2","3","自動車等維持",11532,3.5,9313,3.2,13194,3.8,11941,3.3,20113,4.9
103,"2","5","7","3","0","通信",12471,3.8,10961,3.8,14446,4.2,11594,3.2,19181,4.6
104,"2","4","8","0","0","教育",14003,4.3,991,0.3,8603,2.5,38989,10.7,42487,10.3
105,"2","5","8","1","0","授業料等",9099,2.8,-,-,5708,1.6,26627,7.3,27448,6.6
106,"2","5","8","2","0","教科書・学習参考教材",86,0.0,-,-,87,0.0,244,0.1,171,0.0
107,"2","5","8","3","0","補習教育",4817,1.5,991,0.3,2808,0.8,12118,3.3,14868,3.6
108,"2","4","9","0","0","教養娯楽",41376,12.6,27385,9.5,38610,11.1,63495,17.4,77109,18.6
109,"2","5","9","1","0","教養娯楽用耐久財",2304,0.7,1926,0.7,1596,0.5,2819,0.8,5828,1.4
110,"2","5","9","2","0","教養娯楽用品",8374,2.6,4544,1.6,9979,2.9,8918,2.4,28271,6.8
111,"2","5","9","3","0","書籍・他の印刷物",3484,1.1,4073,1.4,3146,0.9,2910,0.8,2414,0.6
112,"2","5","9","4","0","教養娯楽サービス",27214,8.3,16843,5.8,23889,6.9,48848,13.4,40595,9.8
113,"2","6","9","4","1","宿泊料",8002,2.4,2651,0.9,5240,1.5,21800,6.0,9777,2.4
114,"2","6","9","4","2","パック旅行費",2862,0.9,2593,0.9,2755,0.8,3174,0.9,4125,1.0
115,"2","6","9","4","3","月謝類",3282,1.0,1581,0.5,2432,0.7,6614,1.8,7304,1.8
116,"2","6","9","4","4","他の教養娯楽サービス",13067,4.0,10018,3.5,13462,3.9,17259,4.7,19389,4.7
117,"2","4","10","0","0","その他の消費支出",59841,18.2,72892,25.2,53100,15.3,44089,12.1,43489,10.5
118,"2","5","10","1","0","諸雑費",36766,11.2,48636,16.8,27393,7.9,23708,6.5,29251,7.1
119,"2","6","10","1","1","理美容サービス",3697,1.1,3150,1.1,4476,1.3,3475,1.0,5568,1.3
120,"2","6","10","1","2","理美容用品",5113,1.6,4383,1.5,6346,1.8,5602,1.5,4271,1.0
121,"2","6","10","1","3","身の回り用品",1661,0.5,919,0.3,2640,0.8,2326,0.6,1236,0.3
122,"2","6","10","1","4","たばこ",859,0.3,556,0.2,1596,0.5,537,0.1,1476,0.4
123,"2","6","10","1","5","他の諸雑費",25437,7.8,39628,13.7,12335,3.6,11770,3.2,16701,4.0
124,"2","5","10","2","0","こづかい",6343,1.9,6378,2.2,6027,1.7,7020,1.9,4943,1.2
125,"2","5","10","3","0","交際費",14919,4.5,16335,5.6,15666,4.5,12779,3.5,9294,2.2
126,"2","6","10","3","0","食料",4851,1.5,4812,1.7,6070,1.7,4193,1.1,2968,0.7
127,"2","6","10","3","0","家具・家事用品",56,0.0,37,0.0,85,0.0,80,0.0,-,-
128,"2","6","10","3","0","被服及び履物",239,0.1,337,0.1,146,0.0,200,0.1,-,-
129,"2","6","10","3","0","教養娯楽",1223,0.4,1663,0.6,1026,0.3,748,0.2,372,0.1
130,"2","6","10","3","0","他の物品サービス",943,0.3,1363,0.5,697,0.2,527,0.1,209,0.1
131,"2","6","10","3","6","贈与金",3465,1.1,4153,1.4,2427,0.7,3386,0.9,2523,0.6
132,"2","6","10","3","7","他の交際費",4143,1.3,3970,1.4,5215,1.5,3645,1.0,3223,0.8
133,"2","5","10","4","0","仕送り金",1813,0.6,1543,0.5,4014,1.2,582,0.2,-,-
134,"2","3","0","0","0","土地家屋購入",-,-,-,-,-,-,-,-,-,-
135,"2","3","0","0","0","（再掲）教育関係費",15979,4.9,1807,0.6,12174,3.5,41342,11.3,45807,11.1
136,"2","3","0","0","0","（再掲）教養娯楽関係費",46859,14.3,31540,10.9,44003,12.7,72279,19.8,81314,19.7
137,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",5278,1.6,5696,2.0,6441,1.9,3968,1.1,2523,0.6
138,"2","3","0","0","0","（再掲）経常消費支出",234980,71.6,208859,72.1,263789,76.0,246426,67.5,280483,67.8
139,"2","3","0","0","0","（再掲）情報通信関係費",17037,5.2,15624,5.4,18537,5.3,16009,4.4,25262,6.1
140,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",299630,91.3,264824,91.5,306678,88.4,338716,92.8,392315,94.8
