1,"東京都生計分析調査　令和 4年 9月","","","","","","","","","","","","","","",""
21,"1","6","0","0","0","うち女",85636,14.8,80731,16.3,82050,13.9,92306,14.5,91165,14.6
22,"1","4","0","0","0","他の世帯員収入",11835,2.0,10499,2.1,12457,2.1,8735,1.4,26913,4.3
23,"1","3","0","0","0","事業・内職収入",6881,1.2,2823,0.6,12175,2.1,4560,0.7,12420,2.0
24,"1","4","0","0","0","家賃収入",4967,0.9,2823,0.6,8219,1.4,3538,0.6,7040,1.1
25,"1","4","0","0","0","他の事業収入",482,0.1,-,-,1651,0.3,-,-,-,-
26,"1","4","0","0","0","内職収入",1432,0.2,-,-,2305,0.4,1022,0.2,5380,0.9
27,"1","3","0","0","0","他の経常収入",5443,0.9,5270,1.1,10957,1.9,1190,0.2,2896,0.5
28,"1","4","0","0","0","財産収入",834,0.1,2083,0.4,0,0.0,79,0.0,2029,0.3
29,"1","4","0","0","0","社会保障給付",4417,0.8,3187,0.6,10423,1.8,1112,0.2,403,0.1
30,"1","5","0","0","0","公的年金給付",1083,0.2,717,0.1,2950,0.5,-,-,-,-
31,"1","5","0","0","0","他の社会保障給付",3333,0.6,2471,0.5,7473,1.3,1112,0.2,403,0.1
32,"1","4","0","0","0","仕送り金",193,0.0,-,-,534,0.1,-,-,463,0.1
33,"1","2","0","0","0","特別収入",10766,1.9,24380,4.9,4254,0.7,4196,0.7,7983,1.3
34,"1","3","0","0","0","受贈金",251,0.0,143,0.0,627,0.1,43,0.0,123,0.0
35,"1","3","0","0","0","他の特別収入",10515,1.8,24237,4.9,3628,0.6,4153,0.7,7860,1.3
36,"1","1","0","0","0","実収入以外の受取(繰入金を除く)",487665,-,416019,-,445973,-,559546,-,630383,-
37,"1","2","0","0","0","預貯金引出",359700,-,305597,-,309765,-,424899,-,491264,-
38,"1","2","0","0","0","保険金",634,-,1381,-,707,-,-,-,-,-
39,"1","3","0","0","0","個人・企業年金保険金",634,-,1381,-,707,-,-,-,-,-
40,"1","3","0","0","0","他の保険金",-,-,-,-,-,-,-,-,-,-
41,"1","2","0","0","0","有価証券売却",88,-,-,-,301,-,-,-,-,-
42,"1","2","0","0","0","土地家屋借入金",-,-,-,-,-,-,-,-,-,-
43,"1","2","0","0","0","他の借入金",195,-,-,-,667,-,-,-,-,-
44,"1","2","0","0","0","クレジット購入借入金",126775,-,108680,-,134140,-,134628,-,138603,-
45,"1","2","0","0","0","土地家屋売却",-,-,-,-,-,-,-,-,-,-
46,"1","2","0","0","0","実収入以外の受取のその他",274,-,360,-,393,-,19,-,516,-
47,"1","1","0","0","0","繰入金",254120,-,208574,-,270899,-,315533,-,126344,-
48,"2","0","0","0","0","支払",1320252,-,1119271,-,1305976,-,1513215,-,1383170,-
49,"2","1","0","0","0","実支出",478565,-,399438,-,457674,-,549789,-,577276,-
50,"2","2","0","0","0","生計支出",362906,-,306079,-,340503,-,426703,-,410808,-
51,"2","3","0","0","0","消費支出",356323,100.0,306079,100.0,340503,100.0,405981,100.0,410808,100.0
52,"2","4","1","0","0","食料",92014,25.8,78421,25.6,93774,27.5,97888,24.1,114646,27.9
53,"2","5","1","1","0","穀類",6440,1.8,4658,1.5,6700,2.0,7115,1.8,9672,2.4
54,"2","6","1","1","1","米類",1363,0.4,868,0.3,1398,0.4,1451,0.4,2792,0.7
55,"2","6","1","1","2","パン",2928,0.8,2303,0.8,3155,0.9,3324,0.8,2945,0.7
56,"2","6","1","1","3","麺類",1678,0.5,1223,0.4,1692,0.5,1721,0.4,3199,0.8
57,"2","6","1","1","4","他の穀類",471,0.1,264,0.1,455,0.1,619,0.2,736,0.2
58,"2","5","1","2","0","魚介類",4992,1.4,4427,1.4,5668,1.7,4866,1.2,5216,1.3
59,"2","6","1","2","1","生鮮魚介",2914,0.8,2545,0.8,3300,1.0,2919,0.7,2916,0.7
60,"2","6","1","2","2","塩干魚介",837,0.2,641,0.2,966,0.3,840,0.2,1106,0.3
61,"2","6","1","2","3","魚肉練製品",405,0.1,401,0.1,470,0.1,356,0.1,375,0.1
62,"2","6","1","2","4","他の魚介加工品",837,0.2,841,0.3,932,0.3,751,0.2,819,0.2
63,"2","5","1","3","0","肉類",8829,2.5,5592,1.8,8905,2.6,10592,2.6,14025,3.4
64,"2","6","1","3","1","生鮮肉",7272,2.0,4640,1.5,7192,2.1,8703,2.1,12027,2.9
65,"2","6","1","3","2","加工肉",1557,0.4,953,0.3,1713,0.5,1890,0.5,1999,0.5
66,"2","5","1","4","0","乳卵類",4321,1.2,3292,1.1,4341,1.3,5057,1.2,5300,1.3
67,"2","6","1","4","1","牛乳",1318,0.4,913,0.3,1198,0.4,1742,0.4,1645,0.4
68,"2","6","1","4","2","乳製品",2189,0.6,1800,0.6,2288,0.7,2468,0.6,2229,0.5
69,"2","6","1","4","3","卵",814,0.2,579,0.2,855,0.3,848,0.2,1427,0.3
70,"2","5","1","5","0","野菜・海藻",9215,2.6,7815,2.6,9417,2.8,9990,2.5,10800,2.6
71,"2","6","1","5","1","生鮮野菜",6646,1.9,5442,1.8,6786,2.0,7398,1.8,7791,1.9
72,"2","6","1","5","2","乾物・海藻",620,0.2,551,0.2,608,0.2,710,0.2,574,0.1
73,"2","6","1","5","3","大豆加工品",976,0.3,879,0.3,1014,0.3,1006,0.2,1089,0.3
74,"2","6","1","5","4","他の野菜・海藻加工品",973,0.3,943,0.3,1009,0.3,875,0.2,1345,0.3
75,"2","5","1","6","0","果物",3232,0.9,3240,1.1,3418,1.0,3097,0.8,3060,0.7
76,"2","6","1","6","1","生鮮果物",2870,0.8,2837,0.9,3025,0.9,2767,0.7,2840,0.7
77,"2","6","1","6","2","果物加工品",362,0.1,404,0.1,393,0.1,330,0.1,220,0.1
78,"2","5","1","7","0","油脂・調味料",3871,1.1,3036,1.0,4166,1.2,4159,1.0,4870,1.2
79,"2","6","1","7","1","油脂",434,0.1,435,0.1,417,0.1,452,0.1,423,0.1
80,"2","6","1","7","2","調味料",3437,1.0,2602,0.9,3749,1.1,3707,0.9,4448,1.1
81,"2","5","1","8","0","菓子類",7718,2.2,5612,1.8,8368,2.5,8640,2.1,9812,2.4
82,"2","5","1","9","0","調理食品",13545,3.8,13641,4.5,14545,4.3,12248,3.0,14662,3.6
83,"2","6","1","9","1","主食的調理食品",6166,1.7,5820,1.9,7284,2.1,5350,1.3,6657,1.6
84,"2","6","1","9","2","他の調理食品",7379,2.1,7821,2.6,7261,2.1,6898,1.7,8005,1.9
85,"2","5","1","10","0","飲料",6027,1.7,5615,1.8,5985,1.8,6241,1.5,6917,1.7
86,"2","6","1","10","1","茶類",1348,0.4,1134,0.4,1544,0.5,1369,0.3,1379,0.3
87,"2","6","1","10","2","コーヒー・ココア",1283,0.4,1503,0.5,1144,0.3,1198,0.3,1271,0.3
88,"2","6","1","10","3","他の飲料",3396,1.0,2978,1.0,3297,1.0,3674,0.9,4267,1.0
89,"2","5","1","11","0","酒類",4334,1.2,4662,1.5,4545,1.3,3767,0.9,4542,1.1
90,"2","5","1","12","0","外食",19490,5.5,16829,5.5,17718,5.2,22115,5.4,25769,6.3
91,"2","6","1","12","1","一般外食",18203,5.1,16766,5.5,16877,5.0,19918,4.9,21761,5.3
92,"2","6","1","12","2","学校給食",1287,0.4,63,0.0,841,0.2,2197,0.5,4008,1.0
93,"2","4","2","0","0","住居",20389,5.7,22850,7.5,24194,7.1,17183,4.2,9800,2.4
94,"2","5","2","1","0","家賃地代",18452,5.2,21331,7.0,21576,6.3,15008,3.7,9663,2.4
95,"2","5","2","2","0","設備修繕・維持",1937,0.5,1518,0.5,2617,0.8,2175,0.5,137,0.0
96,"2","6","2","2","1","設備材料",440,0.1,142,0.0,205,0.1,1029,0.3,120,0.0
97,"2","6","2","2","2","工事その他のサービス",1496,0.4,1376,0.4,2412,0.7,1147,0.3,17,0.0
98,"2","4","3","0","0","光熱・水道",20978,5.9,16923,5.5,19836,5.8,22718,5.6,33817,8.2
99,"2","5","3","1","0","電気代",12804,3.6,10938,3.6,12513,3.7,13442,3.3,18503,4.5
100,"2","5","3","2","0","ガス代",3792,1.1,2970,1.0,3646,1.1,4091,1.0,6303,1.5
101,"2","5","3","3","0","他の光熱",22,0.0,12,0.0,55,0.0,3,0.0,17,0.0
102,"2","5","3","4","0","上下水道料",4360,1.2,3004,1.0,3622,1.1,5183,1.3,8994,2.2
103,"2","4","4","0","0","家具・家事用品",14319,4.0,14783,4.8,11267,3.3,16934,4.2,13292,3.2
104,"2","5","4","1","0","家庭用耐久財",3223,0.9,3633,1.2,1603,0.5,4747,1.2,1518,0.4
105,"2","6","4","1","1","家事用耐久財",485,0.1,229,0.1,654,0.2,417,0.1,1128,0.3
106,"2","6","4","1","2","冷暖房用器具",89,0.0,63,0.0,3,0.0,148,0.0,270,0.1
107,"2","6","4","1","3","一般家具",2648,0.7,3342,1.1,945,0.3,4181,1.0,120,0.0
108,"2","5","4","2","0","室内装備・装飾品",546,0.2,237,0.1,757,0.2,584,0.1,824,0.2
109,"2","5","4","3","0","寝具類",2100,0.6,3857,1.3,383,0.1,2267,0.6,922,0.2
110,"2","5","4","4","0","家事雑貨",3700,1.0,2858,0.9,4099,1.2,4135,1.0,3770,0.9
111,"2","5","4","5","0","家事用消耗品",4140,1.2,3551,1.2,4160,1.2,4374,1.1,5411,1.3
112,"2","5","4","6","0","家事サービス",610,0.2,647,0.2,266,0.1,828,0.2,847,0.2
113,"2","4","5","0","0","被服及び履物",15312,4.3,15024,4.9,14544,4.3,17177,4.2,11857,2.9
114,"2","5","5","1","0","和服",1148,0.3,-,-,3891,1.1,34,0.0,-,-
115,"2","5","5","2","0","洋服",5990,1.7,5534,1.8,4314,1.3,8455,2.1,4108,1.0
116,"2","6","5","2","1","男子用洋服",1777,0.5,1864,0.6,731,0.2,2766,0.7,1335,0.3
117,"2","6","5","2","2","婦人用洋服",3526,1.0,3638,1.2,2962,0.9,4276,1.1,2186,0.5
118,"2","6","5","2","3","子供用洋服",688,0.2,32,0.0,622,0.2,1412,0.3,587,0.1
119,"2","5","5","3","0","シャツ・セーター類",2619,0.7,2054,0.7,2213,0.6,3788,0.9,1652,0.4
120,"2","6","5","3","1","男子用シャツ・セーター類",1107,0.3,947,0.3,802,0.2,1556,0.4,1059,0.3
121,"2","6","5","3","2","婦人用シャツ・セーター類",1307,0.4,1089,0.4,1177,0.3,1873,0.5,381,0.1
122,"2","6","5","3","3","子供用シャツ・セーター類",205,0.1,18,0.0,234,0.1,360,0.1,213,0.1
123,"2","5","5","4","0","下着類",1219,0.3,1192,0.4,1385,0.4,1128,0.3,1089,0.3
124,"2","6","5","4","1","男子用下着類",302,0.1,472,0.2,180,0.1,310,0.1,58,0.0
125,"2","6","5","4","2","婦人用下着類",791,0.2,720,0.2,1146,0.3,575,0.1,630,0.2
126,"2","6","5","4","3","子供用下着類",127,0.0,-,-,58,0.0,243,0.1,400,0.1
127,"2","5","5","5","0","生地・糸類",78,0.0,37,0.0,118,0.0,99,0.0,5,0.0
128,"2","5","5","6","0","他の被服",706,0.2,518,0.2,785,0.2,774,0.2,878,0.2
129,"2","5","5","7","0","履物類",1986,0.6,1945,0.6,1601,0.5,2341,0.6,2136,0.5
130,"2","5","5","8","0","被服関連サービス",1566,0.4,3744,1.2,237,0.1,557,0.1,1989,0.5
131,"2","4","6","0","0","保健医療",14139,4.0,17770,5.8,12934,3.8,12386,3.1,11475,2.8
132,"2","5","6","1","0","医薬品",2225,0.6,2664,0.9,2291,0.7,1750,0.4,2172,0.5
133,"2","5","6","2","0","健康保持用摂取品",1019,0.3,1041,0.3,1415,0.4,686,0.2,816,0.2
134,"2","5","6","3","0","保健医療用品・器具",3802,1.1,3914,1.3,3357,1.0,4232,1.0,3284,0.8
135,"2","5","6","4","0","保健医療サービス",7093,2.0,10150,3.3,5870,1.7,5717,1.4,5202,1.3
136,"2","4","7","0","0","交通・通信",45306,12.7,30222,9.9,46195,13.6,58391,14.4,48438,11.8
137,"2","5","7","1","0","交通",9957,2.8,7872,2.6,10683,3.1,9416,2.3,17457,4.2
138,"2","5","7","2","0","自動車等関係費",22825,6.4,11502,3.8,22215,6.5,36976,9.1,12762,3.1
139,"2","6","7","2","1","自動車等購入",7124,2.0,-,-,-,-,22425,5.5,-,-
140,"2","6","7","2","2","自転車購入",1276,0.4,276,0.1,2143,0.6,1515,0.4,1033,0.3
141,"2","6","7","2","3","自動車等維持",14425,4.0,11226,3.7,20072,5.9,13037,3.2,11730,2.9
142,"2","5","7","3","0","通信",12524,3.5,10849,3.5,13298,3.9,11999,3.0,18218,4.4
143,"2","4","8","0","0","教育",42071,11.8,12417,4.1,34342,10.1,71187,17.5,69165,16.8
144,"2","5","8","1","0","授業料等",34109,9.6,10066,3.3,32200,9.5,52976,13.0,58957,14.4
145,"2","5","8","2","0","教科書・学習参考教材",701,0.2,37,0.0,174,0.1,1603,0.4,1607,0.4
146,"2","5","8","3","0","補習教育",7261,2.0,2314,0.8,1968,0.6,16607,4.1,8601,2.1
147,"2","4","9","0","0","教養娯楽",38162,10.7,30293,9.9,33449,9.8,44676,11.0,59757,14.5
148,"2","5","9","1","0","教養娯楽用耐久財",3848,1.1,572,0.2,4937,1.4,4538,1.1,9753,2.4
149,"2","5","9","2","0","教養娯楽用品",10502,2.9,6573,2.1,8734,2.6,14278,3.5,17099,4.2
150,"2","5","9","3","0","書籍・他の印刷物",2787,0.8,3559,1.2,2313,0.7,2370,0.6,3180,0.8
151,"2","5","9","4","0","教養娯楽サービス",21025,5.9,19588,6.4,17464,5.1,23490,5.8,29725,7.2
152,"2","6","9","4","1","宿泊料",1733,0.5,1123,0.4,2557,0.8,1606,0.4,1583,0.4
153,"2","6","9","4","2","パック旅行費",2754,0.8,3306,1.1,351,0.1,3472,0.9,6512,1.6
154,"2","6","9","4","3","月謝類",5326,1.5,3199,1.0,4380,1.3,7681,1.9,7634,1.9
155,"2","6","9","4","4","他の教養娯楽サービス",11213,3.1,11960,3.9,10176,3.0,10731,2.6,13996,3.4
156,"2","4","10","0","0","その他の消費支出",53633,15.1,67378,22.0,49968,14.7,47441,11.7,38562,9.4
157,"2","5","10","1","0","諸雑費",26543,7.4,31278,10.2,26250,7.7,23252,5.7,22402,5.5
158,"2","6","10","1","1","理美容サービス",4087,1.1,4444,1.5,3781,1.1,4140,1.0,3623,0.9
159,"2","6","10","1","2","理美容用品",6113,1.7,5836,1.9,7005,2.1,5740,1.4,5415,1.3
160,"2","6","10","1","3","身の回り用品",3732,1.0,6384,2.1,2999,0.9,2403,0.6,1444,0.4
161,"2","6","10","1","4","たばこ",1153,0.3,937,0.3,1565,0.5,680,0.2,2350,0.6
162,"2","6","10","1","5","他の諸雑費",11458,3.2,13676,4.5,10901,3.2,10288,2.5,9571,2.3
163,"2","5","10","2","0","こづかい",7552,2.1,5950,1.9,7519,2.2,8235,2.0,11123,2.7
164,"2","5","10","3","0","交際費",17383,4.9,26898,8.8,12535,3.7,15708,3.9,5037,1.2
165,"2","6","10","3","0","食料",2888,0.8,5374,1.8,2321,0.7,1583,0.4,542,0.1
166,"2","6","10","3","0","家具・家事用品",219,0.1,478,0.2,176,0.1,63,0.0,-,-
167,"2","6","10","3","0","被服及び履物",223,0.1,547,0.2,116,0.0,61,0.0,-,-
168,"2","6","10","3","0","教養娯楽",1185,0.3,3185,1.0,592,0.2,84,0.0,-,-
169,"2","6","10","3","0","他の物品サービス",1389,0.4,3912,1.3,245,0.1,334,0.1,-,-
170,"2","6","10","3","6","贈与金",6587,1.8,8325,2.7,2432,0.7,10358,2.6,123,0.0
171,"2","6","10","3","7","他の交際費",4893,1.4,5077,1.7,6653,2.0,3226,0.8,4373,1.1
172,"2","5","10","4","0","仕送り金",2155,0.6,3251,1.1,3664,1.1,245,0.1,-,-
173,"2","3","0","0","0","土地家屋購入",6583,-,-,-,-,-,20722,-,-,-
174,"2","3","0","0","0","（再掲）教育関係費",46444,13.0,12730,4.2,37646,11.1,78458,19.3,81567,19.9
175,"2","3","0","0","0","（再掲）教養娯楽関係費",43525,12.2,40487,13.2,36802,10.8,46919,11.6,66144,16.1
176,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",8742,2.5,11576,3.8,6096,1.8,10603,2.6,123,0.0
177,"2","3","0","0","0","（再掲）経常消費支出",238277,66.9,215099,70.3,246685,72.4,241900,59.6,282481,68.8
178,"2","3","0","0","0","（再掲）情報通信関係費",17191,4.8,15963,5.2,17551,5.2,16738,4.1,22377,5.4
179,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",320069,89.8,271653,88.8,310214,91.1,355770,87.6,400885,97.6
180,"2","2","0","0","0","その他の実支出",115658,-,93358,-,117170,-,123086,-,166468,-
181,"2","3","0","0","0","直接税",51594,-,42596,-,53396,-,59585,-,48120,-
182,"2","4","0","0","0","勤労所得税",22405,-,17982,-,21926,-,28205,-,18273,-
183,"2","4","0","0","0","個人住民税",25170,-,21273,-,27362,-,26072,-,28629,-
184,"2","4","0","0","0","他の税",4019,-,3342,-,4108,-,5309,-,1219,-
185,"2","3","0","0","0","社会保険料",60775,-,50762,-,63681,-,63337,-,78578,-
186,"2","4","0","0","0","公的年金保険料",36957,-,30550,-,38237,-,38808,-,49601,-
187,"2","4","0","0","0","健康保険料",19521,-,16321,-,20929,-,20239,-,23877,-
188,"2","4","0","0","0","介護保険料",3097,-,2761,-,3351,-,2969,-,3966,-
189,"2","4","0","0","0","他の社会保険料",1201,-,1130,-,1163,-,1320,-,1134,-
190,"2","3","0","0","0","その他",3289,-,-,-,93,-,164,-,39770,-
191,"2","1","0","0","0","実支出以外の支払(繰越金を除く)",626620,-,526368,-,608950,-,718179,-,714650,-
192,"2","2","0","0","0","預貯金",442309,-,391885,-,450628,-,478396,-,463536,-
193,"2","2","0","0","0","保険料",21337,-,11544,-,14414,-,35781,-,27095,-
194,"2","3","0","0","0","個人・企業年金保険料",4403,-,2560,-,4037,-,5243,-,9494,-
195,"2","3","0","0","0","他の保険料",16933,-,8984,-,10377,-,30537,-,17601,-
196,"2","2","0","0","0","有価証券購入",4306,-,5116,-,2964,-,4842,-,3944,-
197,"2","2","0","0","0","土地家屋借金返済",44678,-,25989,-,40658,-,63104,-,58369,-
198,"2","2","0","0","0","他の借金返済",2041,-,1946,-,1525,-,1109,-,7939,-
199,"2","2","0","0","0","クレジット購入借入金返済",111644,-,89334,-,98459,-,134802,-,153767,-
200,"2","2","0","0","0","実支出以外の支払のその他",305,-,553,-,302,-,144,-,-,-
201,"2","1","0","0","0","繰越金",215068,-,193465,-,239353,-,245247,-,91245,-
202,"3","0","0","0","0","可処分所得",462809,-,401319,-,471934,-,515050,-,459975,-
203,"3","0","0","0","0","黒字",106485,-,95240,-,131431,-,109069,-,49167,-
204,"3","1","0","0","0","金融資産純増",107530,-,101567,-,157233,-,94120,-,3311,-
205,"3","3","0","0","0","貯蓄純増",103312,-,96451,-,154570,-,89278,-,-633,-
206,"3","4","0","0","0","預貯金純増",82609,-,86288,-,140863,-,53497,-,-27728,-
207,"3","4","0","0","0","保険純増",20703,-,10163,-,13707,-,35781,-,27095,-
208,"3","3","0","0","0","有価証券純購入",4218,-,5116,-,2663,-,4842,-,3944,-
209,"3","1","0","0","0","土地家屋借金純減",44678,-,25989,-,40658,-,63104,-,58369,-
210,"3","1","0","0","0","他の借金純減",1846,-,1946,-,858,-,1109,-,7939,-
211,"3","1","0","0","0","クレジット購入借入金純減",-15131,-,-19346,-,-35681,-,174,-,15164,-
212,"3","1","0","0","0","土地家屋純増",6583,-,-,-,-,-,20722,-,-,-
213,"3","1","0","0","0","その他の純増",31,-,192,-,-91,-,125,-,-516,-
214,"3","1","0","0","0","繰越純増",-39052,-,-15109,-,-31547,-,-70286,-,-35099,-
