"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","20万円未満／実数（円）","20万円未満／構成比（％）","20万円以上30万円未満／実数（円）","20万円以上30万円未満／構成比（％）","30万円以上40万円未満／実数（円）","30万円以上40万円未満／構成比（％）","40万円以上50万円未満／実数（円）","40万円以上50万円未満／構成比（％）","50万円以上60万円未満／実数（円）","50万円以上60万円未満／構成比（％）","60万円以上70万円未満／実数（円）","60万円以上70万円未満／構成比（％）","70万円以上／実数（円）","70万円以上／構成比（％）"
"1","4","0","0","0","社会保障給付",24705,3.6,56811,30.9,40045,9.1,24998,4.3,9752,1.3,13151,1.5,7035,0.7,9982,0.8
"1","5","0","0","0","公的年金給付",17438,2.5,53305,28.9,33865,7.7,15634,2.7,4082,0.6,1331,0.2,1256,0.1,1250,0.1
"1","5","0","0","0","他の社会保障給付",7267,1.1,3506,1.9,6180,1.4,9364,1.6,5670,0.8,11820,1.4,5779,0.6,8732,0.7
"1","4","0","0","0","仕送り金",804,0.1,564,0.3,3879,0.9,163,0.0,690,0.1,115,0.0,135,0.0,-,-
"1","2","0","0","0","特別収入",14595,2.1,7794,4.2,9577,2.2,20652,3.6,13596,1.8,16981,1.9,14265,1.4,21206,1.6
"1","3","0","0","0","受贈金",4591,0.7,54,0.0,728,0.2,8133,1.4,3504,0.5,6753,0.8,2627,0.3,10930,0.8
"1","3","0","0","0","他の特別収入",10004,1.5,7740,4.2,8850,2.0,12518,2.2,10092,1.4,10228,1.2,11638,1.1,10276,0.8
"1","1","0","0","0","実収入以外の受取(繰入金を除く)",509717,-,300520,-,375604,-,436615,-,511508,-,584329,-,683862,-,878844,-
"1","2","0","0","0","預貯金引出",373790,-,226479,-,277479,-,326139,-,375524,-,422998,-,488963,-,637117,-
"1","2","0","0","0","保険金",6437,-,5474,-,11958,-,9594,-,2704,-,1684,-,12858,-,347,-
"1","3","0","0","0","個人・企業年金保険金",6199,-,4867,-,11802,-,9296,-,2551,-,1409,-,12858,-,347,-
"1","3","0","0","0","他の保険金",238,-,607,-,156,-,298,-,153,-,275,-,-,-,-,-
"1","2","0","0","0","有価証券売却",1087,-,-,-,360,-,-,-,-,-,100,-,719,-,9690,-
"1","2","0","0","0","土地家屋借入金",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","他の借入金",719,-,-,-,1470,-,215,-,884,-,1875,-,-,-,442,-
"1","2","0","0","0","クレジット購入借入金",127276,-,68271,-,83900,-,100364,-,131982,-,157073,-,181118,-,230621,-
"1","2","0","0","0","土地家屋売却",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"1","2","0","0","0","実収入以外の受取のその他",408,-,296,-,437,-,302,-,414,-,600,-,204,-,627,-
"1","1","0","0","0","繰入金",251871,-,111797,-,222430,-,270854,-,278409,-,405065,-,271363,-,241117,-
"2","0","0","0","0","支払",1445626,-,596450,-,1037288,-,1284931,-,1527892,-,1862743,-,1971301,-,2421730,-
"2","1","0","0","0","実支出",489039,-,273561,-,349564,-,392529,-,497002,-,570947,-,671258,-,889325,-
"2","2","0","0","0","生計支出",355980,-,251940,-,292029,-,307303,-,366695,-,388578,-,435980,-,561941,-
"2","3","0","0","0","消費支出",350149,100.0,251940,100.0,289750,100.0,307303,100.0,347362,100.0,383141,100.0,435980,100.0,549117,100.0
"2","4","1","0","0","食料",91862,26.2,74975,29.8,77290,26.7,84416,27.5,95426,27.5,101122,26.4,103125,23.7,122743,22.4
"2","5","1","1","0","穀類",6795,1.9,5934,2.4,5974,2.1,6322,2.1,6883,2.0,7332,1.9,7512,1.7,8533,1.6
"2","6","1","1","1","米類",1534,0.4,1301,0.5,1341,0.5,1550,0.5,1488,0.4,1749,0.5,1826,0.4,1659,0.3
"2","6","1","1","2","パン",3035,0.9,2745,1.1,2595,0.9,2760,0.9,3108,0.9,3058,0.8,3072,0.7,4249,0.8
"2","6","1","1","3","麺類",1668,0.5,1426,0.6,1539,0.5,1535,0.5,1727,0.5,1885,0.5,1971,0.5,1878,0.3
"2","6","1","1","4","他の穀類",558,0.2,461,0.2,499,0.2,477,0.2,559,0.2,639,0.2,643,0.1,747,0.1
"2","5","1","2","0","魚介類",5333,1.5,5321,2.1,4790,1.7,4766,1.6,5076,1.5,5562,1.5,5979,1.4,6714,1.2
"2","6","1","2","1","生鮮魚介",3078,0.9,3047,1.2,2853,1.0,2635,0.9,2959,0.9,3248,0.8,3453,0.8,3958,0.7
"2","6","1","2","2","塩干魚介",907,0.3,858,0.3,811,0.3,885,0.3,853,0.2,1007,0.3,958,0.2,1073,0.2
"2","6","1","2","3","魚肉練製品",526,0.2,579,0.2,435,0.2,474,0.2,517,0.1,471,0.1,573,0.1,648,0.1
"2","6","1","2","4","他の魚介加工品",822,0.2,837,0.3,692,0.2,772,0.3,747,0.2,836,0.2,995,0.2,1036,0.2
"2","5","1","3","0","肉類",8873,2.5,7549,3.0,7841,2.7,8181,2.7,8690,2.5,9821,2.6,10788,2.5,11213,2.0
"2","6","1","3","1","生鮮肉",7300,2.1,6171,2.4,6630,2.3,6683,2.2,7051,2.0,8117,2.1,9000,2.1,9191,1.7
"2","6","1","3","2","加工肉",1574,0.4,1378,0.5,1211,0.4,1498,0.5,1639,0.5,1704,0.4,1788,0.4,2022,0.4
"2","5","1","4","0","乳卵類",4419,1.3,3521,1.4,3997,1.4,3789,1.2,4647,1.3,4981,1.3,5064,1.2,5760,1.0
"2","6","1","4","1","牛乳",1348,0.4,1086,0.4,1241,0.4,1147,0.4,1431,0.4,1564,0.4,1614,0.4,1587,0.3
"2","6","1","4","2","乳製品",2240,0.6,1725,0.7,2018,0.7,1897,0.6,2364,0.7,2519,0.7,2514,0.6,3070,0.6
"2","6","1","4","3","卵",831,0.2,711,0.3,738,0.3,745,0.2,852,0.2,899,0.2,936,0.2,1103,0.2
"2","5","1","5","0","野菜・海藻",9171,2.6,8718,3.5,8257,2.8,8321,2.7,8467,2.4,9679,2.5,10230,2.3,11990,2.2
"2","6","1","5","1","生鮮野菜",6524,1.9,6094,2.4,5867,2.0,5973,1.9,6005,1.7,6929,1.8,7306,1.7,8575,1.6
"2","6","1","5","2","乾物・海藻",677,0.2,619,0.2,568,0.2,597,0.2,644,0.2,692,0.2,771,0.2,974,0.2
"2","6","1","5","3","大豆加工品",988,0.3,923,0.4,931,0.3,879,0.3,957,0.3,1015,0.3,1131,0.3,1229,0.2
"2","6","1","5","4","他の野菜・海藻加工品",982,0.3,1081,0.4,892,0.3,872,0.3,861,0.2,1043,0.3,1022,0.2,1211,0.2
"2","5","1","6","0","果物",2908,0.8,2670,1.1,2557,0.9,2612,0.8,2743,0.8,3074,0.8,3021,0.7,4125,0.8
"2","6","1","6","1","生鮮果物",2532,0.7,2391,0.9,2275,0.8,2312,0.8,2412,0.7,2604,0.7,2540,0.6,3500,0.6
"2","6","1","6","2","果物加工品",377,0.1,280,0.1,282,0.1,300,0.1,331,0.1,471,0.1,481,0.1,625,0.1
"2","5","1","7","0","油脂・調味料",4012,1.1,3529,1.4,3716,1.3,3677,1.2,4040,1.2,4482,1.2,4295,1.0,4850,0.9
"2","6","1","7","1","油脂",447,0.1,430,0.2,441,0.2,414,0.1,469,0.1,464,0.1,433,0.1,494,0.1
"2","6","1","7","2","調味料",3565,1.0,3098,1.2,3275,1.1,3264,1.1,3570,1.0,4018,1.0,3862,0.9,4356,0.8
"2","5","1","8","0","菓子類",7957,2.3,6863,2.7,6120,2.1,7506,2.4,8512,2.5,8163,2.1,8713,2.0,11020,2.0
"2","5","1","9","0","調理食品",13586,3.9,11270,4.5,11886,4.1,13008,4.2,14629,4.2,14628,3.8,13177,3.0,17834,3.2
"2","6","1","9","1","主食的調理食品",6031,1.7,5100,2.0,5362,1.9,5412,1.8,6685,1.9,6440,1.7,6107,1.4,7781,1.4
"2","6","1","9","2","他の調理食品",7555,2.2,6170,2.4,6524,2.3,7596,2.5,7944,2.3,8188,2.1,7071,1.6,10052,1.8
"2","5","1","10","0","飲料",5733,1.6,4908,1.9,5337,1.8,5066,1.6,5823,1.7,6498,1.7,5975,1.4,7354,1.3
"2","6","1","10","1","茶類",1277,0.4,1054,0.4,1239,0.4,1107,0.4,1477,0.4,1290,0.3,1103,0.3,1738,0.3
"2","6","1","10","2","コーヒー・ココア",1242,0.4,1093,0.4,1224,0.4,1081,0.4,1240,0.4,1390,0.4,1326,0.3,1460,0.3
"2","6","1","10","3","他の飲料",3214,0.9,2762,1.1,2874,1.0,2877,0.9,3107,0.9,3818,1.0,3546,0.8,4156,0.8
"2","5","1","11","0","酒類",3634,1.0,2536,1.0,3792,1.3,3615,1.2,4140,1.2,3779,1.0,3982,0.9,4181,0.8
"2","5","1","12","0","外食",19441,5.6,12157,4.8,13023,4.5,17555,5.7,21780,6.3,23124,6.0,24389,5.6,29169,5.3
"2","6","1","12","1","一般外食",18170,5.2,11678,4.6,12671,4.4,16311,5.3,20554,5.9,21171,5.5,21838,5.0,27355,5.0
"2","6","1","12","2","学校給食",1271,0.4,479,0.2,352,0.1,1244,0.4,1226,0.4,1953,0.5,2552,0.6,1813,0.3
"2","4","2","0","0","住居",27718,7.9,29651,11.8,34129,11.8,27869,9.1,23731,6.8,19566,5.1,24600,5.6,33685,6.1
"2","5","2","1","0","家賃地代",21655,6.2,19369,7.7,31564,10.9,24448,8.0,17868,5.1,17930,4.7,12898,3.0,25921,4.7
"2","5","2","2","0","設備修繕・維持",6063,1.7,10282,4.1,2565,0.9,3422,1.1,5863,1.7,1636,0.4,11702,2.7,7764,1.4
"2","6","2","2","1","設備材料",1470,0.4,3522,1.4,910,0.3,1918,0.6,770,0.2,631,0.2,459,0.1,972,0.2
"2","6","2","2","2","工事その他のサービス",4593,1.3,6760,2.7,1655,0.6,1504,0.5,5093,1.5,1005,0.3,11243,2.6,6793,1.2
"2","4","3","0","0","光熱・水道",23000,6.6,19616,7.8,20623,7.1,22803,7.4,23594,6.8,22708,5.9,26839,6.2,28140,5.1
"2","5","3","1","0","電気代",11337,3.2,9635,3.8,9559,3.3,11058,3.6,11728,3.4,11590,3.0,12833,2.9,14444,2.6
"2","5","3","2","0","ガス代",6275,1.8,5433,2.2,6047,2.1,6374,2.1,6448,1.9,5904,1.5,7534,1.7,7042,1.3
"2","5","3","3","0","他の光熱",256,0.1,313,0.1,245,0.1,336,0.1,265,0.1,159,0.0,165,0.0,284,0.1
"2","5","3","4","0","上下水道料",5132,1.5,4235,1.7,4772,1.6,5034,1.6,5153,1.5,5055,1.3,6307,1.4,6369,1.2
"2","4","4","0","0","家具・家事用品",13886,4.0,9838,3.9,11603,4.0,11344,3.7,15723,4.5,15488,4.0,15443,3.5,20400,3.7
"2","5","4","1","0","家庭用耐久財",4176,1.2,2572,1.0,3578,1.2,3007,1.0,6064,1.7,4256,1.1,5229,1.2,5756,1.0
"2","6","4","1","1","家事用耐久財",1774,0.5,1381,0.5,1767,0.6,1497,0.5,2568,0.7,2019,0.5,1461,0.3,1688,0.3
"2","6","4","1","2","冷暖房用器具",1227,0.4,651,0.3,497,0.2,946,0.3,895,0.3,1632,0.4,2157,0.5,2836,0.5
"2","6","4","1","3","一般家具",1175,0.3,540,0.2,1314,0.5,564,0.2,2602,0.7,606,0.2,1611,0.4,1232,0.2
"2","5","4","2","0","室内装備・装飾品",1036,0.3,610,0.2,443,0.2,881,0.3,825,0.2,641,0.2,516,0.1,2920,0.5
"2","5","4","3","0","寝具類",1181,0.3,508,0.2,1803,0.6,711,0.2,1078,0.3,2287,0.6,777,0.2,1352,0.2
"2","5","4","4","0","家事雑貨",3133,0.9,2477,1.0,2208,0.8,3024,1.0,3493,1.0,3340,0.9,3877,0.9,4116,0.7
"2","5","4","5","0","家事用消耗品",3748,1.1,3189,1.3,3182,1.1,3358,1.1,3853,1.1,3976,1.0,4418,1.0,4829,0.9
"2","5","4","6","0","家事サービス",612,0.2,482,0.2,389,0.1,363,0.1,410,0.1,987,0.3,625,0.1,1428,0.3
"2","4","5","0","0","被服及び履物",14547,4.2,8785,3.5,11478,4.0,10758,3.5,16087,4.6,15016,3.9,19770,4.5,26564,4.8
"2","5","5","1","0","和服",218,0.1,14,0.0,113,0.0,-,-,402,0.1,615,0.2,36,0.0,159,0.0
"2","5","5","2","0","洋服",6336,1.8,3437,1.4,5525,1.9,3934,1.3,7647,2.2,6376,1.7,9921,2.3,10615,1.9
"2","6","5","2","1","男子用洋服",1934,0.6,1000,0.4,1188,0.4,825,0.3,2334,0.7,2306,0.6,3677,0.8,3433,0.6
"2","6","5","2","2","婦人用洋服",3643,1.0,2137,0.8,4040,1.4,2242,0.7,4257,1.2,3239,0.8,5185,1.2,6146,1.1
"2","6","5","2","3","子供用洋服",761,0.2,300,0.1,297,0.1,867,0.3,1056,0.3,831,0.2,1059,0.2,1036,0.2
"2","5","5","3","0","シャツ・セーター類",2665,0.8,1911,0.8,2273,0.8,2304,0.7,2526,0.7,2965,0.8,3294,0.8,4375,0.8
"2","6","5","3","1","男子用シャツ・セーター類",934,0.3,597,0.2,714,0.2,667,0.2,1028,0.3,1231,0.3,1140,0.3,1511,0.3
"2","6","5","3","2","婦人用シャツ・セーター類",1513,0.4,1263,0.5,1462,0.5,1393,0.5,1222,0.4,1443,0.4,1963,0.5,2470,0.4
"2","6","5","3","3","子供用シャツ・セーター類",218,0.1,51,0.0,98,0.0,245,0.1,276,0.1,292,0.1,192,0.0,393,0.1
"2","5","5","4","0","下着類",1052,0.3,704,0.3,695,0.2,1131,0.4,1137,0.3,1167,0.3,1189,0.3,1557,0.3
"2","6","5","4","1","男子用下着類",267,0.1,225,0.1,222,0.1,208,0.1,300,0.1,308,0.1,286,0.1,339,0.1
"2","6","5","4","2","婦人用下着類",618,0.2,433,0.2,398,0.1,717,0.2,602,0.2,641,0.2,742,0.2,1011,0.2
"2","6","5","4","3","子供用下着類",167,0.0,46,0.0,75,0.0,206,0.1,236,0.1,218,0.1,160,0.0,207,0.0
"2","5","5","5","0","生地・糸類",138,0.0,171,0.1,99,0.0,212,0.1,58,0.0,102,0.0,54,0.0,266,0.0
"2","5","5","6","0","他の被服",1006,0.3,810,0.3,713,0.2,901,0.3,1104,0.3,1146,0.3,1208,0.3,1399,0.3
"2","5","5","7","0","履物類",2105,0.6,1046,0.4,1479,0.5,1774,0.6,2315,0.7,2157,0.6,2730,0.6,4566,0.8
"2","5","5","8","0","被服関連サービス",1028,0.3,692,0.3,582,0.2,502,0.2,899,0.3,489,0.1,1337,0.3,3629,0.7
"2","4","6","0","0","保健医療",15983,4.6,14654,5.8,11088,3.8,16259,5.3,16559,4.8,16900,4.4,18717,4.3,19878,3.6
"2","5","6","1","0","医薬品",2523,0.7,2596,1.0,2154,0.7,2316,0.8,2707,0.8,2289,0.6,2393,0.5,3369,0.6
"2","5","6","2","0","健康保持用摂取品",897,0.3,784,0.3,900,0.3,933,0.3,916,0.3,874,0.2,758,0.2,1177,0.2
"2","5","6","3","0","保健医療用品・器具",3688,1.1,2634,1.0,2503,0.9,3501,1.1,4641,1.3,3953,1.0,4726,1.1,4471,0.8
"2","5","6","4","0","保健医療サービス",8875,2.5,8641,3.4,5532,1.9,9510,3.1,8296,2.4,9785,2.6,10839,2.5,10861,2.0
"2","4","7","0","0","交通・通信",38624,11.0,26407,10.5,34481,11.9,37936,12.3,40585,11.7,43031,11.2,42586,9.8,55165,10.0
"2","5","7","1","0","交通",10054,2.9,6337,2.5,8029,2.8,8571,2.8,9730,2.8,11218,2.9,13506,3.1,18428,3.4
"2","5","7","2","0","自動車等関係費",15621,4.5,9759,3.9,14107,4.9,15983,5.2,17923,5.2,20242,5.3,14796,3.4,18905,3.4
"2","6","7","2","1","自動車等購入",2821,0.8,-,-,3868,1.3,3018,1.0,6017,1.7,6371,1.7,-,-,319,0.1
"2","6","7","2","2","自転車購入",1094,0.3,1207,0.5,414,0.1,1439,0.5,1210,0.3,1376,0.4,436,0.1,938,0.2
"2","6","7","2","3","自動車等維持",11705,3.3,8552,3.4,9826,3.4,11525,3.8,10696,3.1,12495,3.3,14360,3.3,17648,3.2
"2","5","7","3","0","通信",12949,3.7,10312,4.1,12345,4.3,13382,4.4,12932,3.7,11571,3.0,14284,3.3,17833,3.2
"2","4","8","0","0","教育",28810,8.2,13605,5.4,10872,3.8,15386,5.0,18838,5.4,34700,9.1,58160,13.3,87064,15.9
"2","5","8","1","0","授業料等",19567,5.6,9007,3.6,6996,2.4,8689,2.8,13580,3.9,24276,6.3,37727,8.7,62306,11.3
"2","5","8","2","0","教科書・学習参考教材",341,0.1,141,0.1,181,0.1,242,0.1,236,0.1,652,0.2,662,0.2,717,0.1
"2","5","8","3","0","補習教育",8902,2.5,4457,1.8,3695,1.3,6455,2.1,5023,1.4,9772,2.6,19771,4.5,24041,4.4
"2","4","9","0","0","教養娯楽",38624,11.0,25021,9.9,24914,8.6,30896,10.1,41910,12.1,44708,11.7,53962,12.4,64186,11.7
"2","5","9","1","0","教養娯楽用耐久財",3209,0.9,1661,0.7,1916,0.7,2136,0.7,5100,1.5,3462,0.9,3483,0.8,5126,0.9
"2","5","9","2","0","教養娯楽用品",9198,2.6,5275,2.1,6409,2.2,8114,2.6,10908,3.1,10770,2.8,12083,2.8,13668,2.5
"2","5","9","3","0","書籍・他の印刷物",3037,0.9,2662,1.1,2166,0.7,2928,1.0,2906,0.8,3043,0.8,3539,0.8,4785,0.9
"2","5","9","4","0","教養娯楽サービス",23179,6.6,15423,6.1,14423,5.0,17719,5.8,22996,6.6,27434,7.2,34857,8.0,40607,7.4
"2","6","9","4","1","宿泊料",3457,1.0,2340,0.9,1479,0.5,2348,0.8,3032,0.9,3454,0.9,7293,1.7,7264,1.3
"2","6","9","4","2","パック旅行費",1848,0.5,2499,1.0,895,0.3,1358,0.4,2500,0.7,985,0.3,2764,0.6,2142,0.4
"2","6","9","4","3","月謝類",5896,1.7,2005,0.8,3247,1.1,3318,1.1,4950,1.4,9176,2.4,10417,2.4,12906,2.4
"2","6","9","4","4","他の教養娯楽サービス",11978,3.4,8578,3.4,8803,3.0,10695,3.5,12513,3.6,13818,3.6,14383,3.3,18296,3.3
"2","4","10","0","0","その他の消費支出",57096,16.3,29387,11.7,53272,18.4,49636,16.2,54909,15.8,69902,18.2,72778,16.7,91291,16.6
"2","5","10","1","0","諸雑費",32195,9.2,15948,6.3,32366,11.2,31818,10.4,32018,9.2,39769,10.4,37959,8.7,41544,7.6
"2","6","10","1","1","理美容サービス",4059,1.2,3008,1.2,3540,1.2,3400,1.1,4114,1.2,4659,1.2,5576,1.3,5500,1.0
"2","6","10","1","2","理美容用品",5884,1.7,4412,1.8,5372,1.9,4692,1.5,6213,1.8,6914,1.8,7832,1.8,7108,1.3
"2","6","10","1","3","身の回り用品",2801,0.8,1103,0.4,1475,0.5,2314,0.8,3023,0.9,2152,0.6,5356,1.2,6289,1.1
"2","6","10","1","4","たばこ",1149,0.3,638,0.3,1237,0.4,1225,0.4,1441,0.4,1370,0.4,964,0.2,1324,0.2
"2","6","10","1","5","他の諸雑費",18301,5.2,6787,2.7,20742,7.2,20188,6.6,17227,5.0,24673,6.4,18231,4.2,21324,3.9
"2","5","10","2","0","こづかい",7437,2.1,3064,1.2,6920,2.4,5502,1.8,6506,1.9,7070,1.8,14022,3.2,14752,2.7
"2","5","10","3","0","交際費",15021,4.3,9727,3.9,12561,4.3,11250,3.7,15454,4.4,19380,5.1,15186,3.5,26130,4.8
"2","6","10","3","1","食料",3274,0.9,2435,1.0,3246,1.1,2625,0.9,2881,0.8,3522,0.9,3367,0.8,5790,1.1
"2","6","10","3","2","家具・家事用品",292,0.1,194,0.1,230,0.1,251,0.1,639,0.2,37,0.0,82,0.0,452,0.1
"2","6","10","3","3","被服及び履物",380,0.1,137,0.1,525,0.2,268,0.1,554,0.2,289,0.1,381,0.1,629,0.1
"2","6","10","3","4","教養娯楽",856,0.2,662,0.3,785,0.3,383,0.1,694,0.2,506,0.1,564,0.1,3136,0.6
"2","6","10","3","5","他の物品サービス",442,0.1,153,0.1,458,0.2,189,0.1,385,0.1,312,0.1,710,0.2,1187,0.2
"2","6","10","3","6","贈与金",4994,1.4,3770,1.5,4273,1.5,3513,1.1,4208,1.2,7987,2.1,4274,1.0,8531,1.6
"2","6","10","3","7","他の交際費",4783,1.4,2377,0.9,3044,1.1,4022,1.3,6094,1.8,6728,1.8,5809,1.3,6405,1.2
"2","5","10","4","0","仕送り金",2444,0.7,649,0.3,1425,0.5,1065,0.3,930,0.3,3684,1.0,5611,1.3,8865,1.6
"2","3","0","0","0","土地家屋購入",5831,-,-,-,2279,-,-,-,19333,-,5437,-,-,-,12825,-
"2","3","0","0","0","（再掲）教育関係費",33448,9.6,15169,6.0,13606,4.7,17713,5.8,22396,6.4,42056,11.0,64265,14.7,101091,18.4
"2","3","0","0","0","（再掲）教養娯楽関係費",44228,12.6,29118,11.6,29904,10.3,34959,11.4,46327,13.3,51596,13.5,60170,13.8,75935,13.8
"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",7438,2.1,4419,1.8,5698,2.0,4578,1.5,5138,1.5,11671,3.0,9885,2.3,17396,3.2
"2","3","0","0","0","（再掲）経常消費支出",244791,69.9,188694,74.9,217013,74.9,232308,75.6,248883,71.6,257151,67.1,281236,64.5,337334,61.4
"2","3","0","0","0","（再掲）情報通信関係費",16475,4.7,13193,5.2,15668,5.4,16864,5.5,17124,4.9,14936,3.9,17367,4.0,22057,4.0
"2","3","0","0","0","（再掲）消費支出（除く住居等）1)",312172,89.2,217871,86.5,246055,84.9,271837,88.5,312476,90.0,345533,90.2,401494,92.1,497717,90.6
"2","2","0","0","0","その他の実支出",133059,-,21621,-,57535,-,85226,-,130307,-,182370,-,235278,-,327384,-
"2","3","0","0","0","直接税",61723,-,7818,-,21252,-,28392,-,51319,-,79177,-,111866,-,197550,-
"2","4","0","0","0","勤労所得税",30252,-,894,-,4402,-,9868,-,20851,-,38567,-,55469,-,118513,-
"2","4","0","0","0","個人住民税",24840,-,2996,-,8518,-,14631,-,24278,-,32941,-,47905,-,67402,-
"2","4","0","0","0","他の税",6631,-,3928,-,8331,-,3892,-,6190,-,7669,-,8492,-,11635,-
"2","3","0","0","0","社会保険料",70962,-,13777,-,36284,-,56715,-,78940,-,103182,-,118321,-,129746,-
"2","4","0","0","0","公的年金保険料",43149,-,5089,-,21375,-,34883,-,49703,-,65687,-,75340,-,75011,-
"2","4","0","0","0","健康保険料",22152,-,5969,-,11857,-,17979,-,23839,-,30075,-,34249,-,43131,-
"2","4","0","0","0","介護保険料",4061,-,2527,-,2300,-,2695,-,3621,-,5071,-,6229,-,8229,-
"2","4","0","0","0","他の社会保険料",1600,-,193,-,753,-,1158,-,1778,-,2349,-,2503,-,3375,-
"2","3","0","0","0","その他",373,-,25,-,-,-,120,-,47,-,11,-,5091,-,88,-
"2","1","0","0","0","実支出以外の支払(繰越金を除く)",723924,-,236236,-,483446,-,627695,-,763214,-,921834,-,1052896,-,1314962,-
"2","2","0","0","0","預貯金",534005,-,165578,-,383304,-,465552,-,566134,-,669496,-,790641,-,948661,-
"2","2","0","0","0","保険料",22663,-,6895,-,9353,-,20827,-,20744,-,33467,-,35988,-,44250,-
"2","3","0","0","0","個人・企業年金保険料",5290,-,833,-,2929,-,4461,-,6290,-,6206,-,8981,-,11277,-
"2","3","0","0","0","他の保険料",17373,-,6061,-,6424,-,16367,-,14454,-,27261,-,27008,-,32973,-
"2","2","0","0","0","有価証券購入",10680,-,852,-,2892,-,6533,-,10695,-,6502,-,7266,-,39910,-
"2","2","0","0","0","土地家屋借金返済",44024,-,11560,-,15908,-,43804,-,51504,-,60695,-,63038,-,78108,-
"2","2","0","0","0","他の借金返済",2571,-,253,-,2079,-,1394,-,2326,-,6535,-,2870,-,2336,-
"2","2","0","0","0","クレジット購入借入金返済",109276,-,50253,-,69547,-,89082,-,111253,-,144327,-,152340,-,200287,-
"2","2","0","0","0","実支出以外の支払のその他",705,-,846,-,362,-,503,-,559,-,812,-,753,-,1410,-
